发布日期,Q5000S0.8,Q5500S0.8
2017-01-03,611.00,691.00
2017-01-04,610.00,691.00
2017-01-05,606.00,685.00
2017-01-06,606.00,681.00
2017-01-09,603.00,677.00
2017-01-10,597.00,671.00
2017-01-11,592.00,667.00
2017-01-12,591.00,666.00
2017-01-13,591.00,666.00
2017-01-16,591.00,666.00
2017-01-17,588.00,663.00
2017-01-18,583.00,660.00
2017-01-19,580.00,660.00
2017-01-20,578.00,639.00
2017-02-06,576.00,635.00
2017-02-07,575.00,634.00
2017-02-08,575.00,634.00
2017-02-09,575.00,634.00
2017-02-10,575.00,634.00
2017-02-13,575.00,633.00
2017-02-14,574.00,632.00
2017-02-15,575.00,630.00
2017-02-16,576.00,630.00
2017-02-17,578.00,633.00
2017-02-20,581.00,635.00
2017-02-21,585.00,639.00
2017-02-22,589.00,640.00
2017-02-23,594.00,644.00
2017-02-24,604.00,654.00
2017-02-27,608.00,660.00
2017-02-28,608.00,666.00
2017-03-01,613.00,672.00
2017-03-02,615.00,678.00
2017-03-03,625.00,685.00
2017-03-06,631.00,692.00
2017-03-07,636.00,697.00
2017-03-08,640.00,705.00
2017-03-09,645.00,719.00
2017-03-10,656.00,727.00
2017-03-13,656.00,730.00
2017-03-14,654.00,730.00
2017-03-15,655.00,731.00
2017-03-16,654.00,735.00
2017-03-17,654.00,735.00
2017-03-20,653.00,735.00
2017-03-21,653.00,735.00
2017-03-22,654.00,735.00
2017-03-23,653.00,735.00
2017-03-24,653.00,735.00
2017-03-27,654.00,735.00
2017-03-28,653.00,734.00
2017-03-29,653.00,734.00
2017-03-30,653.00,734.00
2017-03-31,653.00,734.00
2017-04-01,653.00,734.00
2017-04-05,653.00,734.00
2017-04-06,654.00,734.00
2017-04-07,654.00,733.00
2017-04-10,654.00,731.00
2017-04-11,653.00,729.00
2017-04-12,649.00,723.00
2017-04-13,646.00,723.00
2017-04-14,643.00,723.00
2017-04-17,641.00,720.00
2017-04-18,635.00,717.00
2017-04-19,628.00,711.00
2017-04-20,626.00,710.00
2017-04-21,617.00,700.00
2017-04-24,615.00,698.00
2017-04-25,610.00,695.00
2017-04-26,606.00,691.00
2017-04-27,603.00,689.00
2017-04-28,592.00,683.00
2017-05-02,590.00,677.00
2017-05-03,590.00,675.00
2017-05-04,590.00,671.00
2017-05-05,582.00,662.00
2017-05-08,580.00,662.00
2017-05-09,576.00,660.00
2017-05-10,574.00,659.00
2017-05-11,568.00,657.00
2017-05-12,564.00,651.00
2017-05-15,562.00,651.00
2017-05-16,558.00,647.00
2017-05-17,557.00,646.00
2017-05-18,556.00,646.00
2017-05-19,556.00,639.00
2017-05-22,555.00,631.00
2017-05-23,555.00,621.00
2017-05-24,555.00,619.00
2017-05-25,555.00,617.00
2017-05-26,555.00,617.00
2017-05-27,555.00,615.00
2017-05-31,555.00,615.00
2017-06-01,555.00,615.00
2017-06-02,555.00,615.00
2017-06-05,555.00,615.00
2017-06-06,556.00,616.00
2017-06-07,557.00,617.00
2017-06-08,557.00,617.00
2017-06-09,557.00,619.00
2017-06-12,564.00,622.00
2017-06-13,567.00,622.00
2017-06-14,574.00,627.00
2017-06-15,575.00,628.00
2017-06-16,579.00,637.00
2017-06-19,581.00,640.00
2017-06-20,585.00,642.00
2017-06-21,586.00,642.00
2017-06-22,586.00,646.00
2017-06-23,592.00,652.00
2017-06-26,592.00,652.00
2017-06-27,591.00,652.00
2017-06-28,590.00,651.00
2017-06-29,590.00,652.00
2017-06-30,590.00,652.00
2017-07-03,590.00,652.00
2017-07-04,590.00,653.00
2017-07-05,591.00,655.00
2017-07-06,594.00,657.00
2017-07-07,600.00,660.00
2017-07-10,605.00,661.00
2017-07-11,608.00,665.00
2017-07-12,608.00,669.00
2017-07-13,609.00,672.00
2017-07-14,610.00,676.00
2017-07-17,615.00,676.00
2017-07-18,615.00,677.00
2017-07-19,617.00,677.00
2017-07-20,620.00,677.00
2017-07-21,619.00,679.00
2017-07-24,619.00,679.00
2017-07-25,619.00,679.00
2017-07-26,619.00,679.00
2017-07-27,620.00,680.00
2017-07-28,620.00,680.00
2017-07-31,620.00,680.00
2017-08-01,620.00,680.00
2017-08-02,620.00,680.00
2017-08-03,620.00,680.00
2017-08-04,620.00,680.00
2017-08-07,620.00,680.00
2017-08-08,620.00,680.00
2017-08-09,619.00,679.00
2017-08-10,619.00,678.00
2017-08-11,618.00,678.00
2017-08-14,618.00,678.00
2017-08-15,618.00,678.00
2017-08-16,617.00,677.00
2017-08-17,616.00,677.00
2017-08-18,616.00,677.00
2017-08-21,616.00,676.00
2017-08-22,616.00,676.00
2017-08-23,616.00,675.00
2017-08-24,615.00,675.00
2017-08-25,615.00,675.00
2017-08-28,616.00,675.00
2017-08-29,616.00,675.00
2017-08-30,616.00,676.00
2017-08-31,618.00,677.00
2017-09-01,619.00,679.00
2017-09-04,623.00,684.00
2017-09-05,625.00,685.00
2017-09-06,625.00,685.00
2017-09-07,630.00,687.00
2017-09-08,633.00,696.00
2017-09-11,637.00,700.00
2017-09-12,645.00,712.00
2017-09-13,650.00,722.00
2017-09-14,660.00,729.00
2017-09-15,672.00,755.00
2017-09-18,676.00,768.00
2017-09-19,679.00,776.00
2017-09-20,684.00,778.00
2017-09-21,689.00,783.00
2017-09-22,694.00,791.00
2017-09-25,694.00,791.00
2017-09-26,695.00,791.00
2017-09-27,695.00,791.00
2017-09-28,695.00,792.00
2017-09-29,695.00,792.00
2017-10-09,700.00,792.00
2017-10-10,699.00,792.00
2017-10-11,699.00,792.00
2017-10-12,700.00,792.00
2017-10-13,700.00,792.00
2017-10-16,700.00,792.00
2017-10-17,700.00,792.00
2017-10-18,700.00,792.00
2017-10-19,700.00,792.00
2017-10-20,700.00,791.00
2017-10-23,700.00,790.00
2017-10-24,700.00,790.00
2017-10-25,700.00,786.00
2017-10-26,695.00,786.00
2017-10-27,695.00,786.00
2017-10-30,691.00,783.00
2017-10-31,688.00,779.00
2017-11-01,685.00,774.00
2017-11-02,685.00,773.00
2017-11-03,683.00,771.00
2017-11-06,675.00,766.00
2017-11-07,675.00,765.00
2017-11-08,670.00,762.00
2017-11-09,670.00,762.00
2017-11-10,666.00,760.00
2017-11-13,664.00,754.00
2017-11-14,661.00,751.00
2017-11-15,661.00,751.00
2017-11-16,661.00,751.00
2017-11-17,662.00,753.00
2017-11-20,662.00,754.00
2017-11-21,663.00,754.00
2017-11-22,663.00,754.00
2017-11-23,666.00,755.00
2017-11-24,670.00,758.00
2017-11-27,676.00,763.00
2017-11-28,682.00,768.00
2017-11-29,684.00,770.00
2017-11-30,687.00,770.00
2017-12-01,689.00,770.00
2017-12-04,689.00,770.00
2017-12-05,690.00,770.00
2017-12-06,692.00,772.00
2017-12-07,692.00,772.00
2017-12-08,696.00,772.00
2017-12-11,700.00,777.00
2017-12-12,704.00,779.00
2017-12-13,705.00,783.00
2017-12-14,707.00,784.00
2017-12-15,710.00,786.00
2017-12-18,712.00,786.00
2017-12-19,713.00,787.00
2017-12-20,715.00,788.00
2017-12-21,715.00,788.00
2017-12-22,715.00,788.00
2017-12-25,717.00,790.00
2017-12-26,717.00,790.00
2017-12-27,717.00,790.00
2017-12-28,717.00,790.00
2017-12-29,717.00,790.00
2018-01-02,722.00,791.00
2018-01-03,722.00,791.00
2018-01-04,724.00,792.00
2018-01-05,731.00,796.00
2018-01-08,736.00,803.00
2018-01-09,737.00,804.00
2018-01-10,740.00,810.00
2018-01-11,740.00,812.00
2018-01-12,749.00,821.00
2018-01-15,751.00,830.00
2018-01-16,752.00,832.00
2018-01-17,752.00,832.00
2018-01-18,753.00,832.00
2018-01-19,754.00,835.00
2018-01-22,757.00,839.00
2018-01-23,760.00,839.00
2018-01-24,763.00,842.00
2018-01-25,766.00,846.00
2018-01-26,766.00,847.00
2018-01-29,766.00,847.00
2018-01-30,768.00,849.00
2018-01-31,768.00,849.00
2018-02-01,768.00,849.00
2018-02-02,768.00,849.00
2018-02-05,767.00,847.00
2018-02-06,763.00,840.00
2018-02-07,763.00,838.00
2018-02-08,760.00,835.00
2018-02-09,758.00,833.00
2018-02-23,743.00,807.00
2018-02-26,732.00,795.00
2018-02-27,728.00,794.00
2018-02-28,722.00,789.00
2018-03-01,712.00,779.00
2018-03-02,705.00,776.00
2018-03-05,696.00,765.00
2018-03-06,680.00,751.00
2018-03-07,676.00,740.00
2018-03-08,669.00,730.00
2018-03-09,658.00,715.00
2018-03-12,656.00,715.00
2018-03-13,655.00,713.00
2018-03-14,652.00,710.00
2018-03-15,646.00,705.00
2018-03-16,646.00,705.00
2018-03-19,644.00,705.00
2018-03-20,640.00,702.00
2018-03-21,639.00,700.00
2018-03-22,639.00,700.00
2018-03-23,636.00,697.00
2018-03-26,631.00,695.00
2018-03-27,625.00,691.00
2018-03-28,620.00,681.00
2018-03-29,617.00,681.00
2018-03-30,615.00,680.00
2018-04-02,608.00,665.00
2018-04-03,600.00,660.00
2018-04-04,595.00,654.00
2018-04-08,579.00,643.00
2018-04-09,569.00,630.00
2018-04-10,560.00,625.00
2018-04-11,547.00,620.00
2018-04-12,536.00,615.00
2018-04-13,527.00,615.00
2018-04-16,527.00,615.00
2018-04-17,532.00,623.00
2018-04-18,537.00,627.00
2018-04-19,540.00,630.00
2018-04-20,540.00,632.00
2018-04-23,554.00,650.00
2018-04-24,560.00,654.00
2018-04-25,560.00,654.00
2018-04-26,560.00,654.00
2018-04-27,560.00,654.00
2018-04-28,560.00,654.00
2018-05-02,560.00,654.00
2018-05-03,565.00,658.00
2018-05-04,570.00,661.00
2018-05-07,580.00,665.00
2018-05-08,584.00,670.00
2018-05-09,586.00,671.00
2018-05-10,591.00,673.00
2018-05-11,594.00,673.00
2018-05-14,596.00,679.00
2018-05-15,603.00,686.00
2018-05-16,620.00,696.00
2018-05-17,625.00,699.00
2018-05-18,625.00,699.00
2018-05-21,628.00,703.00
2018-05-22,627.00,701.00
2018-05-23,626.00,701.00
2018-05-24,625.00,700.00
2018-05-25,616.00,694.00
2018-05-28,616.00,694.00
2018-05-29,616.00,694.00
2018-05-30,621.00,699.00
2018-05-31,627.00,702.00
2018-06-01,635.00,709.00
2018-06-04,645.00,720.00
2018-06-05,652.00,726.00
2018-06-06,655.00,729.00
2018-06-07,657.00,730.00
2018-06-08,657.00,731.00
2018-06-11,657.00,731.00
2018-06-12,659.00,731.00
2018-06-13,659.00,731.00
2018-06-14,659.00,731.00
2018-06-15,659.00,731.00
2018-06-19,659.00,730.00
2018-06-20,658.00,730.00
2018-06-21,658.00,730.00
2018-06-22,658.00,730.00
2018-06-25,657.00,730.00
2018-06-26,655.00,728.00
2018-06-27,655.00,727.00
2018-06-28,654.00,727.00
2018-06-29,654.00,727.00
2018-07-02,653.00,726.00
2018-07-03,653.00,726.00
2018-07-04,653.00,726.00
2018-07-05,653.00,726.00
2018-07-06,655.00,730.00
2018-07-09,655.00,730.00
2018-07-10,655.00,730.00
2018-07-11,655.00,730.00
2018-07-12,655.00,730.00
2018-07-13,654.00,728.00
2018-07-16,652.00,725.00
2018-07-17,650.00,721.00
2018-07-18,648.00,719.00
2018-07-19,644.00,717.00
2018-07-20,640.00,715.00
2018-07-23,635.00,710.00
2018-07-24,627.00,708.00
2018-07-25,623.00,705.00
2018-07-26,616.00,698.00
2018-07-27,609.00,696.00
2018-07-30,604.00,686.00
2018-07-31,595.00,680.00
2018-08-01,585.00,674.00
2018-08-02,578.00,670.00
2018-08-03,572.00,668.00
2018-08-06,572.00,668.00
2018-08-07,580.00,675.00
2018-08-08,588.00,680.00
2018-08-09,592.00,680.00
2018-08-10,595.00,680.00
2018-08-13,603.00,684.00
2018-08-14,603.00,684.00
2018-08-15,602.00,682.00
2018-08-16,601.00,680.00
2018-08-17,600.00,679.00
2018-08-20,598.00,677.00
2018-08-21,595.00,676.00
2018-08-22,595.00,676.00
2018-08-23,595.00,676.00
2018-08-24,596.00,677.00
2018-08-27,605.00,683.00
2018-08-28,607.00,686.00
2018-08-29,607.00,686.00
2018-08-30,607.00,686.00
2018-08-31,606.00,685.00
2018-09-03,604.00,685.00
2018-09-04,603.00,685.00
2018-09-05,603.00,685.00
2018-09-06,604.00,685.00
2018-09-07,608.00,690.00
2018-09-10,610.00,691.00
2018-09-11,612.00,693.00
2018-09-12,615.00,696.00
2018-09-13,615.00,696.00
2018-09-14,616.00,698.00
2018-09-17,616.00,698.00
2018-09-18,616.00,698.00
2018-09-19,616.00,698.00
2018-09-20,619.00,700.00
2018-09-21,627.00,703.00
2018-09-25,629.00,703.00
2018-09-26,632.00,703.00
2018-09-27,632.00,703.00
2018-09-28,633.00,704.00
2018-09-29,633.00,704.00
2018-09-30,633.00,704.00
2018-10-08,642.00,714.00
2018-10-09,650.00,724.00
2018-10-10,656.00,730.00
2018-10-11,660.00,733.00
2018-10-12,662.00,734.00
2018-10-15,668.00,740.00
2018-10-16,670.00,742.00
2018-10-17,674.00,745.00
2018-10-18,674.00,746.00
2018-10-19,674.00,746.00
2018-10-22,670.00,742.00
2018-10-23,668.00,739.00
2018-10-24,665.00,736.00
2018-10-25,663.00,733.00
2018-10-26,661.00,730.00
2018-10-29,660.00,730.00
2018-10-30,657.00,729.00
2018-10-31,657.00,729.00
2018-11-01,657.00,730.00
2018-11-02,660.00,730.00
2018-11-05,660.00,730.00
2018-11-06,660.00,730.00
2018-11-07,660.00,730.00
2018-11-08,657.00,727.00
2018-11-09,655.00,725.00
2018-11-12,651.00,720.00
2018-11-13,649.00,716.00
2018-11-14,645.00,713.00
2018-11-15,639.00,705.00
2018-11-16,635.00,704.00
2018-11-19,630.00,700.00
2018-11-20,628.00,699.00
2018-11-21,628.00,699.00
2018-11-22,628.00,699.00
2018-11-23,628.00,699.00
2018-11-26,624.00,696.00
2018-11-27,624.00,696.00
2018-11-28,624.00,696.00
2018-11-29,619.00,695.00
2018-11-30,615.00,694.00
2018-12-03,610.00,690.00
2018-12-04,605.00,690.00
2018-12-05,602.00,687.00
2018-12-06,598.00,683.00
2018-12-07,595.00,681.00
2018-12-10,593.00,680.00
2018-12-11,588.00,675.00
2018-12-12,587.00,672.00
2018-12-13,585.00,670.00
2018-12-14,583.00,665.00
2018-12-17,579.00,661.00
2018-12-18,574.00,659.00
2018-12-19,570.00,656.00
2018-12-20,565.00,650.00
2018-12-21,560.00,645.00
2018-12-24,557.00,643.00
2018-12-25,555.00,641.00
2018-12-26,553.00,639.00
2018-12-27,552.00,639.00
2018-12-28,553.00,640.00
2018-12-29,556.00,644.00
2019-01-02,558.00,646.00
2019-01-03,564.00,651.00
2019-01-04,570.00,656.00
2019-01-07,573.00,657.00
2019-01-08,573.00,657.00
2019-01-09,570.00,655.00
2019-01-10,565.00,652.00
2019-01-11,560.00,645.00
2019-01-14,565.00,648.00
2019-01-15,567.00,649.00
2019-01-16,568.00,650.00
2019-01-17,568.00,650.00
2019-01-18,568.00,650.00
2019-01-21,568.00,650.00
2019-01-22,568.00,650.00
2019-01-23,567.00,649.00
2019-01-24,566.00,647.00
2019-01-25,565.00,646.00
2019-01-28,565.00,646.00
2019-01-29,564.00,645.00
2019-01-30,564.00,645.00
2019-01-31,564.00,645.00
2019-02-01,564.00,645.00
2019-02-02,564.00,645.00
2019-02-03,564.00,645.00
2019-02-11,564.00,645.00
2019-02-12,564.00,645.00
2019-02-13,565.00,646.00
2019-02-14,567.00,648.00
2019-02-15,569.00,650.00
2019-02-18,571.00,651.00
2019-02-19,571.00,651.00
2019-02-20,571.00,651.00
2019-02-21,570.00,649.00
2019-02-22,567.00,646.00
2019-02-25,569.00,648.00
2019-02-26,570.00,650.00
2019-02-27,574.00,653.00
2019-02-28,578.00,657.00
2019-03-01,581.00,662.00
2019-03-04,586.00,666.00
2019-03-05,588.00,669.00
2019-03-06,590.00,670.00
2019-03-07,591.00,672.00
2019-03-08,591.00,672.00
2019-03-11,590.00,671.00
2019-03-12,586.00,668.00
2019-03-13,582.00,665.00
2019-03-14,580.00,662.00
2019-03-15,575.00,660.00
2019-03-18,568.00,658.00
2019-03-19,565.00,657.00
2019-03-20,565.00,657.00
2019-03-21,565.00,657.00
2019-03-22,566.00,658.00
2019-03-25,566.00,659.00
2019-03-26,570.00,660.00
2019-03-27,570.00,660.00
2019-03-28,570.00,660.00
2019-03-29,570.00,660.00
2019-04-01,570.00,660.00
2019-04-02,569.00,659.00
2019-04-03,569.00,659.00
2019-04-04,569.00,659.00
2019-04-08,572.00,661.00
2019-04-09,574.00,663.00
2019-04-10,575.00,664.00
2019-04-11,575.00,664.00
2019-04-12,575.00,664.00
2019-04-15,575.00,663.00
2019-04-16,574.00,662.00
2019-04-17,574.00,662.00
2019-04-18,573.00,661.00
2019-04-19,572.00,660.00
2019-04-22,570.00,659.00
2019-04-23,569.00,659.00
2019-04-24,569.00,659.00
2019-04-25,569.00,659.00
2019-04-26,570.00,659.00
2019-04-28,570.00,659.00
2019-04-29,571.00,660.00
2019-04-30,574.00,663.00
2019-05-05,575.00,664.00
2019-05-06,576.00,665.00
2019-05-07,576.00,665.00
2019-05-08,576.00,665.00
2019-05-09,576.00,664.00
2019-05-10,576.00,663.00
2019-05-13,577.00,663.00
2019-05-14,577.00,663.00
2019-05-15,577.00,663.00
2019-05-16,577.00,663.00
2019-05-17,577.00,663.00
2019-05-20,577.00,662.00
2019-05-21,577.00,661.00
2019-05-22,576.00,660.00
2019-05-23,576.00,659.00
2019-05-24,576.00,658.00
2019-05-27,575.00,656.00
2019-05-28,575.00,655.00
2019-05-29,574.00,654.00
2019-05-30,572.00,652.00
2019-05-31,569.00,650.00
2019-06-03,567.00,648.00
2019-06-04,566.00,647.00
2019-06-05,566.00,647.00
2019-06-06,566.00,647.00
2019-06-10,567.00,647.00
2019-06-11,567.00,647.00
2019-06-12,567.00,647.00
2019-06-13,565.00,645.00
2019-06-14,564.00,643.00
2019-06-17,564.00,643.00
2019-06-18,564.00,643.00
2019-06-19,564.00,642.00
2019-06-20,564.00,642.00
2019-06-21,564.00,642.00
2019-06-24,565.00,642.00
2019-06-25,569.00,644.00
2019-06-26,570.00,644.00
2019-06-27,571.00,644.00
2019-06-28,571.00,644.00
2019-07-01,573.00,647.00
2019-07-02,574.00,647.00
2019-07-03,574.00,647.00
2019-07-04,574.00,647.00
2019-07-05,574.00,646.00
2019-07-08,573.00,645.00
2019-07-09,570.00,643.00
2019-07-10,567.00,641.00
2019-07-11,565.00,640.00
2019-07-12,564.00,640.00
2019-07-15,564.00,640.00
2019-07-16,563.00,639.00
2019-07-17,561.00,637.00
2019-07-18,560.00,636.00
2019-07-19,559.00,636.00
2019-07-22,559.00,636.00
2019-07-23,559.00,636.00
2019-07-24,560.00,636.00
2019-07-25,561.00,636.00
2019-07-26,563.00,637.00
2019-07-29,564.00,637.00
2019-07-30,565.00,638.00
2019-07-31,565.00,638.00
2019-08-01,565.00,638.00
2019-08-02,565.00,638.00
2019-08-05,564.00,636.00
2019-08-06,563.00,635.00
2019-08-07,562.00,634.00
2019-08-08,560.00,632.00
2019-08-09,559.00,631.00
2019-08-12,558.00,630.00
2019-08-13,556.00,629.00
2019-08-14,555.00,628.00
2019-08-15,555.00,627.00
2019-08-16,555.00,627.00
2019-08-19,555.00,628.00
2019-08-20,556.00,629.00
2019-08-21,557.00,630.00
2019-08-22,559.00,631.00
2019-08-23,559.00,631.00
2019-08-26,559.00,631.00
2019-08-27,559.00,631.00
2019-08-28,558.00,630.00
2019-08-29,557.00,629.00
2019-08-30,556.00,628.00
2019-09-02,556.00,628.00
2019-09-03,555.00,627.00
2019-09-04,555.00,627.00
2019-09-05,555.00,627.00
2019-09-06,555.00,627.00
2019-09-09,556.00,628.00
2019-09-10,556.00,628.00
2019-09-11,556.00,628.00
2019-09-12,556.00,628.00
2019-09-16,556.00,628.00
2019-09-17,556.00,628.00
2019-09-18,556.00,628.00
2019-09-19,556.00,629.00
2019-09-20,556.00,629.00
2019-09-23,556.00,629.00
2019-09-24,556.00,629.00
2019-09-25,556.00,629.00
2019-09-26,556.00,629.00
2019-09-27,556.00,629.00
2019-09-29,556.00,629.00
2019-09-30,556.00,629.00
2019-10-08,556.00,629.00
2019-10-09,555.00,629.00
2019-10-10,555.00,628.00
2019-10-11,555.00,628.00
2019-10-12,555.00,628.00
2019-10-14,555.00,628.00
2019-10-15,554.00,627.00
2019-10-16,554.00,627.00
2019-10-17,554.00,627.00
2019-10-18,554.00,627.00
2019-10-21,554.00,626.00
2019-10-22,554.00,626.00
2019-10-23,554.00,626.00
2019-10-24,552.00,625.00
2019-10-25,551.00,624.00
2019-10-28,550.00,623.00
2019-10-29,549.00,622.00
2019-10-30,547.00,620.00
2019-10-31,545.00,619.00
2019-11-01,542.00,618.00
2019-11-04,540.00,616.00
2019-11-05,538.00,613.00
2019-11-06,534.00,609.00
2019-11-07,531.00,606.00
2019-11-08,530.00,605.00
2019-11-11,530.00,605.00
2019-11-12,530.00,604.00
2019-11-13,530.00,604.00
2019-11-14,531.00,604.00
2019-11-15,531.00,604.00
2019-11-18,532.00,604.00
2019-11-19,532.00,604.00
2019-11-20,533.00,604.00
2019-11-21,534.00,604.00
2019-11-22,534.00,604.00
2019-11-25,534.00,604.00
2019-11-26,535.00,604.00
2019-11-27,535.00,604.00
2019-11-28,535.00,604.00
2019-11-29,535.00,604.00
2019-12-02,535.00,604.00
2019-12-03,535.00,604.00
2019-12-04,535.00,605.00
2019-12-05,535.00,605.00
2019-12-06,535.00,605.00
2019-12-09,535.00,605.00
2019-12-10,535.00,605.00
2019-12-11,535.00,605.00
2019-12-12,535.00,605.00
2019-12-13,535.00,605.00
2019-12-16,535.00,605.00
2019-12-17,535.00,605.00
2019-12-18,536.00,605.00
2019-12-19,536.00,605.00
2019-12-20,537.00,605.00
2019-12-23,538.00,605.00
2019-12-24,538.00,605.00
2019-12-25,539.00,605.00
2019-12-26,539.00,605.00
2019-12-27,540.00,606.00
2019-12-30,541.00,607.00
2019-12-31,542.00,608.00
2020-01-02,543.00,608.00
2020-01-03,544.00,608.00
2020-01-06,544.00,608.00
2020-01-07,544.00,607.00
2020-01-08,544.00,607.00
2020-01-09,544.00,607.00
2020-01-10,545.00,607.00
2020-01-13,545.00,607.00
2020-01-14,545.00,607.00
2020-01-15,545.00,607.00
2020-01-16,545.00,607.00
2020-01-17,545.00,607.00
2020-01-19,545.00,607.00
2020-01-20,545.00,607.00
2020-01-21,545.00,607.00
2020-01-22,545.00,607.00
2020-01-23,545.00,607.00
2020-02-03,548.00,607.00
2020-02-04,551.00,608.00
2020-02-05,552.00,609.00
2020-02-06,553.00,610.00
2020-02-07,554.00,610.00
2020-02-10,556.00,611.00
2020-02-11,558.00,612.00
2020-02-12,559.00,612.00
2020-02-13,559.00,612.00
2020-02-14,559.00,612.00
2020-02-17,558.00,611.00
2020-02-18,557.00,610.00
2020-02-19,557.00,610.00
2020-02-20,556.00,610.00
2020-02-21,556.00,610.00
2020-02-24,554.00,610.00
2020-02-25,552.00,609.00
2020-02-26,551.00,609.00
2020-02-27,550.00,608.00
2020-02-28,549.00,607.00
2020-03-02,548.00,605.00
2020-03-03,547.00,603.00
2020-03-04,547.00,603.00
2020-03-05,547.00,603.00
2020-03-06,547.00,603.00
2020-03-09,545.00,601.00
2020-03-10,543.00,599.00
2020-03-11,540.00,596.00
2020-03-12,538.00,594.00
2020-03-13,537.00,593.00
2020-03-16,534.00,590.00
2020-03-17,531.00,587.00
2020-03-18,529.00,585.00
2020-03-19,527.00,583.00
2020-03-20,525.00,581.00
2020-03-23,522.00,579.00
2020-03-24,519.00,577.00
2020-03-25,517.00,575.00
2020-03-26,516.00,574.00
2020-03-27,515.00,573.00
2020-03-30,513.00,572.00
2020-03-31,510.00,570.00
2020-04-01,508.00,569.00
2020-04-02,503.00,564.00
2020-04-03,498.00,560.00
2020-04-07,492.00,555.00
2020-04-08,490.00,553.00
2020-04-09,485.00,548.00
2020-04-10,479.00,543.00
2020-04-13,471.00,538.00
2020-04-14,463.00,533.00
2020-04-15,458.00,530.00
2020-04-16,454.00,528.00
2020-04-17,450.00,526.00
2020-04-20,448.00,525.00
2020-04-21,446.00,524.00
2020-04-22,445.00,523.00
2020-04-23,444.00,522.00
2020-04-24,443.00,522.00
2020-04-26,443.00,522.00
2020-04-27,443.00,522.00
2020-04-28,442.00,521.00
2020-04-29,441.00,520.00
2020-04-30,441.00,520.00
2020-05-06,441.00,520.00
2020-05-07,441.00,520.00
2020-05-08,441.00,520.00
2020-05-09,441.00,520.00
2020-05-11,442.00,520.00
2020-05-12,446.00,522.00
2020-05-13,450.00,525.00
2020-05-14,460.00,531.00
2020-05-15,466.00,534.00
2020-05-18,479.00,547.00
2020-05-19,495.00,562.00
2020-05-20,505.00,575.00
2020-05-21,508.00,577.00
2020-05-22,511.00,579.00
2020-05-25,516.00,582.00
2020-05-26,518.00,583.00
2020-05-27,518.00,583.00
2020-05-28,518.00,583.00
2020-05-29,518.00,583.00
2020-06-01,518.00,583.00
2020-06-02,518.00,583.00
2020-06-03,517.00,582.00
2020-06-04,515.00,579.00
2020-06-05,515.00,577.00
2020-06-08,517.00,577.00
2020-06-09,521.00,581.00
2020-06-10,526.00,586.00
2020-06-11,533.00,592.00
2020-06-12,539.00,597.00
2020-06-15,544.00,599.00
2020-06-16,549.00,601.00
2020-06-17,549.00,601.00
2020-06-18,550.00,602.00
