_ID,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE,发布日期,煤种,起拍价,销售量,硫分,热值,交货开始时间,交货结束时间
156,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-26,珠投1号,940.00,5.00,0.6-0.8,5500,2023-12-27,2023-12-31
157,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-26,珠投外购5号（混）,725.00,3.00,0.6-0.8,4500,2023-12-27,2023-12-31
158,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-26,珠投2号,835.00,5.00,0.6-0.8,5000,2023-12-27,2023-12-31
159,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-26,珠投1号,940.00,5.00,0.6-0.8,5500,2023-12-27,2023-12-31
160,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-26,珠投外购5号（混）,725.00,3.00,0.6-0.8,4500,2023-12-27,2023-12-31
161,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-25,珠投2号,835.00,5.00,0.6-0.8,5000,2023-12-26,2023-12-31
162,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-25,珠投1号,940.00,3.00,0.6-0.8,5500,2023-12-26,2023-12-31
163,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-21,珠投外购5号（混）,735.00,5.00,0.6-0.8,4500,2023-12-22,2023-12-31
164,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-21,珠投2号,860.00,5.00,0.6-0.8,5000,2023-12-22,2023-12-31
165,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-21,珠投1号,960.00,4.00,0.6-0.8,5500,2023-12-22,2023-12-31
166,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-20,珠投外购5号（混）,740.00,5.00,0.6-0.8,4500,2023-12-21,2023-12-25
167,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-18,珠投1号,975.00,5.00,0.6-0.8,5500,2023-12-19,2023-12-25
168,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-18,珠投2号,875.00,5.00,0.6-0.8,5000,2023-12-19,2023-12-25
169,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-18,珠投外购5号（混）,750.00,3.00,0.6-0.8,4500,2023-12-19,2023-12-25
170,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-18,珠投外购5号（混）,750.00,3.00,0.6-0.8,4500,2023-12-19,2023-12-25
171,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-18,珠投1号,975.00,5.00,0.6-0.8,5500,2023-12-19,2023-12-25
172,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-18,珠投2号,875.00,5.00,0.6-0.8,5000,2023-12-19,2023-12-25
173,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-13,珠投1号,965.00,5.00,0.6-0.8,5500,2023-12-14,2023-12-20
174,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-13,珠投2号,860.00,5.00,0.6-0.8,5000,2023-12-14,2023-12-22
175,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-13,珠投外购5号（混）,740.00,3.00,0.6-0.8,4500,2023-12-14,2023-12-20
176,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-13,珠投外购5号（混）,745.00,3.00,0.6-0.8,4500,2023-12-14,2023-12-20
177,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-13,珠投1号,970.00,3.00,0.6-0.8,5500,2023-12-14,2023-12-20
178,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-13,珠投2号,860.00,5.00,0.6-0.8,5000,2023-12-14,2023-12-20
179,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-12,珠投2号,855.00,5.00,0.6-0.8,5000,2023-12-13,2023-12-20
180,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-08,珠投2号,840.00,5.00,0.6-0.8,5000,2023-12-09,2023-12-15
181,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-08,珠投2号,835.00,5.00,0.6-0.8,5000,2023-12-09,2023-12-15
182,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-08,珠投1号,940.00,3.00,0.6-0.8,5500,2023-12-09,2023-12-15
183,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-07,珠投1号,940.00,3.00,0.6-0.8,5500,2023-12-08,2023-12-15
184,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-07,珠投2号,830.00,5.00,0.6-0.8,5000,2023-12-08,2023-12-15
185,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-07,珠投1号,940.00,3.00,0.6-0.8,5500,2023-12-08,2023-12-15
186,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-07,珠投2号,830.00,5.00,0.6-0.8,5000,2023-12-08,2023-12-15
187,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-06,珠投1号,945.00,3.00,0.6-0.8,5500,2023-12-07,2023-12-15
188,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-06,珠投2号,830.00,5.00,0.6-0.8,5000,2023-12-07,2023-12-15
189,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-04,珠投1号,945.00,3.00,0.6-0.8,5500,2023-12-05,2023-12-10
190,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-12-04,珠投2号,830.00,5.00,0.6-0.8,5000,2023-12-05,2023-12-10
191,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-30,珠投2号,825.00,3.00,0.6-0.8,5000,2023-12-01,2023-12-10
192,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-29,珠投2号,825.00,3.00,0.6-0.8,5000,2023-11-30,2023-12-10
193,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-29,珠投1号,945.00,3.00,0.6-0.8,5500,2023-11-30,2023-12-10
194,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-29,珠投2号,825.00,3.00,0.6-0.8,5000,2023-11-29,2023-12-10
195,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-28,珠投2号,825.00,3.00,0.6-0.8,5000,2023-11-29,2023-12-10
196,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-28,珠投1号,945.00,3.00,0.6-0.8,5500,2023-11-29,2023-12-10
197,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-27,珠投1号,950.00,3.00,0.6-0.8,5500,2023-11-28,2023-12-08
198,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-27,珠投2号,830.00,3.00,0.6-0.8,5000,2023-11-28,2023-12-08
199,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-24,珠投1号,950.00,3.00,0.6-0.8,5500,2023-11-25,2023-12-05
200,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-22,珠投2号,825.00,5.00,0.6-0.8,5000,2023-11-23,2023-11-30
201,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-22,珠投2号,815.00,5.00,0.6-0.8,5000,2023-11-23,2023-11-30
202,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-17,珠投2号,820.00,5.00,0.6-0.8,5000,2023-11-18,2023-11-30
203,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-16,珠投2号,825.00,3.00,0.6-0.8,5000,2023-11-17,2023-11-25
204,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-15,珠投2号,840.00,5.00,0.6-0.8,5000,2023-11-16,2023-11-25
205,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-13,珠投2号,850.00,5.00,0.6-0.8,5000,2023-11-14,2023-11-25
206,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-10,珠投1号,975.00,3.00,0.6-0.8,5500,2023-11-11,2023-11-17
207,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-10,珠投1号,975.00,3.00,0.6-0.8,5500,2023-11-11,2023-11-17
208,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-09,珠投2号,845.00,5.00,0.6-0.8,5000,2023-11-10,2023-11-17
209,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-08,珠投2号,835.00,5.00,0.6-0.8,5000,2023-11-09,2023-11-15
210,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-08,珠投2号,820.00,5.00,0.6-0.8,5000,2023-11-09,2023-11-15
211,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-07,珠投2号,820.00,5.00,0.6-0.8,5000,2023-11-08,2023-11-15
212,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-06,珠投2号,820.00,5.00,0.6-0.8,5000,2023-11-07,2023-11-13
213,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-06,珠投1号,940.00,3.00,0.6-0.8,5500,2023-11-07,2023-11-13
214,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-03,珠投2号,820.00,5.00,0.6-0.8,5000,2023-11-04,2023-11-10
215,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-02,珠投2号,820.00,5.00,0.6-0.8,5000,2023-11-02,2023-11-10
216,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-02,珠投1号,975.00,3.00,0.6-0.8,5500,2023-11-02,2023-11-10
217,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-11-01,珠投2号,835.00,5.00,0.6-0.8,5000,2023-11-01,2023-11-10
218,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-31,珠投2号,845.00,5.00,0.6-0.8,5000,2023-11-01,2023-11-10
219,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-27,珠投1号,1010.00,5.00,0.6-0.8,5500,2023-10-28,2023-11-05
220,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-27,珠投2号,880.00,5.00,0.6-0.8,5000,2023-10-28,2023-11-05
221,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-27,珠投1号,1010.00,5.00,0.6-0.8,5500,2023-10-28,2023-11-05
222,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-27,珠投2号,880.00,5.00,0.6-0.8,5000,2023-10-28,2023-11-05
223,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-26,珠投2号,880.00,5.00,0.6-0.8,5000,2023-10-27,2023-11-05
224,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-26,珠投1号,1010.00,5.00,0.6-0.8,5500,2023-10-27,2023-11-05
225,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-26,珠投1号,1010.00,5.00,0.6-0.8,5500,2023-10-27,2023-11-05
226,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-26,珠投2号,880.00,5.00,0.6-0.8,5000,2023-10-27,2023-11-05
227,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-25,珠投2号,890.00,5.00,0.6-0.8,5000,2023-10-26,2023-10-31
228,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-25,珠投1号,1020.00,5.00,0.6-0.8,5500,2023-10-26,2023-10-31
229,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-25,珠投2号,890.00,5.00,0.6-0.8,5000,2023-10-26,2023-10-31
230,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-25,珠投1号,1020.00,5.00,0.6-0.8,5500,2023-10-26,2023-10-31
231,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-24,珠投1号,1020.00,5.00,0.6-0.8,5500,2023-10-25,2023-10-31
232,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-24,珠投2号,895.00,5.00,0.6-0.8,5000,2023-10-25,2023-10-31
233,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-24,珠投2号,895.00,5.00,0.6-0.8,5000,2023-10-25,2023-10-31
234,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-24,珠投1号,1020.00,5.00,0.6-0.8,5500,2023-10-25,2023-10-31
235,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-23,珠投2号,900.00,5.00,0.6-0.8,5000,2023-10-24,2023-10-31
236,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-23,珠投2号,900.00,5.00,0.6-0.8,5000,2023-10-24,2023-10-31
237,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-20,珠投2号,900.00,5.00,0.6-0.8,5000,2023-10-21,2023-10-31
238,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-20,珠投2号,900.00,5.00,0.6-0.8,5000,2023-10-21,2023-10-31
239,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-19,珠投2号,910.00,5.00,0.6-0.8,5000,2023-10-20,2023-10-31
240,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-19,珠投2号,910.00,5.00,0.6-0.8,5000,2023-10-20,2023-10-31
241,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-18,珠投2号,915.00,5.00,0.6-0.8,5000,2023-10-19,2023-10-25
242,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-18,珠投2号,915.00,5.00,0.6-0.8,5000,2023-10-19,2023-10-25
243,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-17,珠投2号,920.00,5.00,0.6-0.8,5000,2023-10-18,2023-10-24
244,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-17,珠投2号,920.00,5.00,0.6-0.8,5000,2023-10-18,2023-10-24
245,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-11,珠投2号,960.00,5.00,0.6-0.8,5000,2023-10-13,2023-10-20
246,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-10,珠投2号,960.00,5.00,0.6-0.8,5000,2023-10-10,2023-10-16
247,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-09,珠投2号,960.00,5.00,0.6-0.8,5000,2023-10-10,2023-10-16
248,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-08,珠投1号,1065.00,5.00,0.6-0.8,5500,2023-10-10,2023-10-20
249,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-08,珠投2号,945.00,5.00,0.6-0.8,5000,2023-10-10,2023-10-16
250,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-10-07,珠投2号,920.00,5.00,0.6-0.8,5000,2023-10-10,2023-10-16
251,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-09-27,珠投2号,920.00,5.00,0.6-0.8,5000,2023-09-28,2023-10-08
252,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-09-26,珠投2号,920.00,5.00,0.6-0.8,5000,2023-09-26,2023-10-05
253,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-09-25,珠投1号,1030.00,5.00,0.6-0.8,5500,2023-09-25,2023-09-30
254,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-09-25,珠投2号,920.00,5.00,0.6-0.8,5000,2023-09-25,2023-09-30
255,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-09-20,外购珠投1（纯蒙煤）,978.00,1.68,0.3-0.5,5300,2023-09-21,2023-09-30
256,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-09-19,珠投2号,900.00,5.00,0.6-0.8,5000,2023-09-25,2023-09-30
257,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-09-19,珠投1号(混煤),978.00,0.84,0.3-0.5,5300,2023-09-20,2023-09-30
258,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-09-13,珠投2号,810.00,5.00,0.6-0.8,5000,2023-09-23,2023-09-30
259,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-09-13,珠投1号,920.00,5.00,0.6-0.8,5500,2023-09-23,2023-09-30
260,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-09-06,珠投2号,790.00,3.00,0.6-0.8,5000,2023-09-18,2023-09-25
261,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-09-05,珠投2号,780.00,5.00,0.6-0.8,5000,2023-09-18,2023-09-25
262,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-09-04,珠投1号,875.00,4.30,0.6-0.8,5500,2023-09-04,2023-09-10
263,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-09-04,珠投2号,771.00,5.00,0.6-0.8,5000,2023-09-13,2023-09-20
264,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-09-04,珠投2号,770.00,5.00,0.6-0.8,5000,2023-09-08,2023-09-15
265,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-09-04,珠投1号,875.00,4.30,0.6-0.8,5500,2023-09-04,2023-09-10
266,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-09-01,珠投1号,875.00,4.20,0.6-0.8,5500,2023-09-01,2023-09-10
267,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-09-01,珠投1号,875.00,4.20,0.6-0.8,5500,2023-09-01,2023-09-10
268,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-31,珠投2号,750.00,5.00,0.6-0.8,5000,2023-09-05,2023-09-12
269,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-31,珠投2号,750.00,5.00,0.6-0.8,5000,2023-09-05,2023-09-12
270,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-30,珠投1号,850.00,3.00,0.6-0.8,5500,2023-09-01,2023-09-10
271,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-30,珠投1号,850.00,3.00,0.6-0.8,5500,2023-09-01,2023-09-10
272,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-30,珠投2号,730.00,5.00,0.6-0.8,5000,2023-09-01,2023-09-10
273,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-29,珠投2号,730.00,5.00,0.6-0.8,5000,2023-09-01,2023-09-10
274,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-29,珠投2号,730.00,5.00,0.6-0.8,5000,2023-09-01,2023-09-10
275,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-29,珠投1号,845.00,3.00,0.6-0.8,5500,2023-09-01,2023-09-10
276,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-23,珠投2号,720.00,3.00,0.6-0.8,5000,2023-08-24,2023-09-05
277,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-23,珠投2号,720.00,5.00,0.6-0.8,5000,2023-08-24,2023-09-05
278,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-22,珠投2号,715.00,5.00,0.6-0.8,5000,2023-08-23,2023-08-31
279,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-22,珠投2号,715.00,5.00,0.6-0.8,5000,2023-08-23,2023-08-31
280,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-21,珠投2号,715.00,5.00,0.6-0.8,5000,2023-08-22,2023-08-31
281,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-21,珠投2号,715.00,5.00,0.6-0.8,5000,2023-08-22,2023-08-31
282,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-19,珠投2号,715.00,5.00,0.6-0.8,5000,2023-08-20,2023-08-31
283,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-19,珠投2号,710.00,5.00,0.6-0.8,5000,2023-08-20,2023-08-31
284,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-18,珠投2号,705.00,5.00,0.6-0.8,5000,2023-08-19,2023-08-26
285,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-18,珠投2号,705.00,5.00,0.6-0.8,5000,2023-08-19,2023-08-26
286,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-17,珠投2号,705.00,5.00,0.6-0.8,5000,2023-08-18,2023-08-25
287,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-17,珠投2号,705.00,5.00,0.6-0.8,5000,2023-08-18,2023-08-25
288,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-16,珠投2号,715.00,5.00,0.6-0.8,5000,2023-08-17,2023-08-24
289,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-16,珠投2号,715.00,5.00,0.6-0.8,5000,2023-08-17,2023-08-24
290,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-15,珠投2号,720.00,5.00,0.6-0.8,5000,2023-08-16,2023-08-23
291,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-15,珠投2号,720.00,5.00,0.6-0.8,5000,2023-08-16,2023-08-23
292,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-14,珠投1号,835.00,3.00,0.6-0.8,5500,2023-08-15,2023-08-22
293,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-14,珠投2号,725.00,5.00,0.6-0.8,5000,2023-08-15,2023-08-22
294,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-11,珠投2号,725.00,5.00,0.6-0.8,5000,2023-08-12,2023-08-18
295,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-11,珠投2号,725.00,5.00,0.6-0.8,5000,2023-08-12,2023-08-18
296,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-10,珠投2号,737.00,5.00,0.6-0.8,5000,2023-08-11,2023-08-18
297,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-10,珠投2号,737.00,5.00,0.6-0.8,5000,2023-08-11,2023-08-18
298,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-09,珠投2号,737.00,5.00,0.6-0.8,5000,2023-08-10,2023-08-17
299,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-08,珠投2号,735.00,5.00,0.6-0.8,5000,2023-08-09,2023-08-15
300,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-08,珠投2号,735.00,5.00,0.6-0.8,5000,2023-08-09,2023-08-15
301,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-07,珠投2号,740.00,5.00,0.6-0.8,5000,2023-08-08,2023-08-15
302,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-08-07,珠投2号,740.00,5.00,0.6-0.8,5000,2023-08-08,2023-08-15
303,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-07-21,珠投1号,900.00,5.00,0.6-0.8,5500,2023-07-22,2023-07-31
304,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-07-21,珠投1号,900.00,5.00,0.6-0.8,5500,2023-07-22,2023-07-31
305,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-07-20,珠投1号,900.00,5.00,0.6-0.8,5500,2023-07-21,2023-07-31
306,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-07-20,珠投1号,900.00,5.00,0.6-0.8,5500,2023-07-21,2023-07-31
307,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-07-19,珠投1号,895.00,5.00,0.6-0.8,5500,2023-07-20,2023-07-31
308,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-07-19,珠投1号,895.00,5.00,0.6-0.8,5500,2023-07-20,2023-07-31
309,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-07-18,珠投1号,895.00,5.00,0.6-0.8,5500,2023-07-20,2023-07-31
310,1,0,2024-07-02 13:52:40.985000,0,2024-07-02 13:52:40.985000,,,,2023-07-18,珠投2号,785.00,5.00,0.6-0.8,5000,2023-07-19,2023-07-31
