时间,项目名称,当期值,累计值,累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2017-02,进口金额(千美元),1614237.00,3955722.00,187.70,174,2017-02-28 00:00:00,1,0,2024-07-02 18:03:46,0,2024-07-02 18:03:46,,,
2017-01,进口数量(万吨),2491.00,2491.00,64.40,175,2017-01-31 00:00:00,1,0,2024-07-02 18:03:46,0,2024-07-02 18:03:46,,,
2017-01,进口金额(千美元),2340812.00,2340812.00,225.40,176,2017-01-31 00:00:00,1,0,2024-07-02 18:03:46,0,2024-07-02 18:03:46,,,
2024-06,进口数量(万吨),4460.30,24957.20,12.50,249,2024-06-30 00:00:00,1,0,2024-07-12 18:00:35,0,2024-07-12 18:00:35,,,
2024-06,进口金额(千美元),4336500.00,25165900.00,-9.30,250,2024-06-30 00:00:00,1,0,2024-07-12 18:00:35,0,2024-07-12 18:00:35,,,
2024-07,进口数量(万吨),4620.90,29577.90,13.30,251,2024-07-31 00:00:00,1,0,2024-08-07 18:00:32,0,2024-08-07 18:00:32,,,
2024-07,进口金额(千美元),4539700.00,29717800.00,-6.00,252,2024-07-31 00:00:00,1,0,2024-08-07 18:00:32,0,2024-08-07 18:00:32,,,
2024-08,进口数量(万吨),4584.40,34162.10,11.80,253,2024-08-31 00:00:00,1,0,2024-09-10 18:02:07,0,2024-09-10 18:02:07,,,
2024-08,进口金额(千美元),4379400.00,34103900.00,-4.50,254,2024-08-31 00:00:00,1,0,2024-09-10 18:02:07,0,2024-09-10 18:02:07,,,
2024-09,进口数量(万吨),4758.80,38912.80,11.90,255,2024-09-30 00:00:00,1,0,2024-10-15 18:00:25,0,2024-10-15 18:00:25,,,
2024-09,进口金额(千美元),4350300.00,38439300.00,-3.30,256,2024-09-30 00:00:00,1,0,2024-10-15 18:00:25,0,2024-10-15 18:00:25,,,
2024-10,进口数量(万吨),4624.80,43536.90,13.50,257,2024-10-31 00:00:00,1,0,2024-11-08 18:00:27,0,2024-11-08 18:00:27,,,
2024-10,进口金额(千美元),4108300.00,42539000.00,-1.80,258,2024-10-31 00:00:00,1,0,2024-11-08 18:00:27,0,2024-11-08 18:00:27,,,
2024-11,进口数量(万吨),5498.20,49034.90,14.80,259,2024-11-30 00:00:00,1,0,2024-12-10 18:00:29,0,2024-12-10 18:00:29,,,
2024-11,进口金额(千美元),4956500.00,47503500.00,-0.90,260,2024-11-30 00:00:00,1,0,2024-12-10 18:00:29,0,2024-12-10 18:00:29,,,
2024-12,进口数量(万吨),5234.60,54269.70,14.40,261,2024-12-31 00:00:00,1,0,2025-01-13 18:00:17,0,2025-01-13 18:00:17,,,
2024-12,进口金额(千美元),4586500.00,52098600.00,-1.80,262,2024-12-31 00:00:00,1,0,2025-01-13 18:00:17,0,2025-01-13 18:00:17,,,
2025-02,进口数量(万吨),0.00,7611.90,2.10,263,2025-02-28 00:00:00,1,0,2025-03-07 18:00:25,0,2025-03-07 18:00:25,,,
2025-02,进口金额(千美元),0.00,6490500.00,-18.50,264,2025-02-28 00:00:00,1,0,2025-03-07 18:00:25,0,2025-03-07 18:00:25,,,
2025-03,进口数量(万吨),3873.20,11484.60,-0.90,265,2025-03-31 00:00:00,1,0,2025-04-14 18:00:20,0,2025-04-14 18:00:20,,,
2025-03,进口金额(千美元),2856600.00,9343200.00,-22.50,266,2025-03-31 00:00:00,1,0,2025-04-14 18:00:20,0,2025-04-14 18:00:20,,,
2025-04,进口数量(万吨),3782.50,15267.10,-5.30,267,2025-04-30 00:00:00,1,0,2025-05-09 18:00:25,0,2025-05-09 18:00:25,,,
2025-04,进口金额(千美元),2788300.00,12111500.00,-27.10,268,2025-04-30 00:00:00,1,0,2025-05-09 18:00:25,0,2025-05-09 18:00:25,,,
2025-05,进口数量(万吨),3604.00,18867.10,-7.90,269,2025-05-31 00:00:00,1,0,2025-06-09 18:00:19,0,2025-06-09 18:00:19,,,
2025-05,进口金额(千美元),2589800.00,14682600.00,-29.50,270,2025-05-31 00:00:00,1,0,2025-06-09 18:00:19,0,2025-06-09 18:00:19,,,
2025-06,进口数量(万吨),3303.70,22170.20,-11.10,271,2025-06-30 00:00:00,1,0,2025-07-14 19:00:06,0,2025-07-14 19:00:06,,,
2025-06,进口金额(千美元),2403700.00,17078700.00,-32.10,272,2025-06-30 00:00:00,1,0,2025-07-14 19:00:06,0,2025-07-14 19:00:06,,,
2025-07,进口数量(万吨),3560.90,25730.50,-13.00,273,2025-07-31 00:00:00,1,0,2025-08-07 19:00:07,0,2025-08-07 19:00:07,,,
2025-07,进口金额(千美元),2368900.00,19434700.00,-34.60,274,2025-07-31 00:00:00,1,0,2025-08-07 19:00:07,0,2025-08-07 19:00:07,,,
2025-08,进口数量(万吨),4273.70,29993.70,-12.20,275,2025-08-31 00:00:00,1,0,2025-09-08 19:00:07,0,2025-09-08 19:00:07,,,
2025-08,进口金额(千美元),2807200.00,22225100.00,-34.80,276,2025-08-31 00:00:00,1,0,2025-09-08 19:00:07,0,2025-09-08 19:00:07,,,
