时间,耗煤量,环比,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2018-07-06,,,698,2018-07-06 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-07,,,699,2018-07-07 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-08,50.779133576363600,,700,2018-07-08 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-09,50.616121076363600,,701,2018-07-09 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-10,50.616121076363600,,702,2018-07-10 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-11,50.616121076363600,,703,2018-07-11 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-12,50.747699876363600,,704,2018-07-12 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-13,,,705,2018-07-13 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-14,,,706,2018-07-14 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-15,51.050226425757500,,707,2018-07-15 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-16,51.050226425757500,,708,2018-07-16 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-17,49.587828925757500,,709,2018-07-17 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-18,49.587828925757500,,710,2018-07-18 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-19,48.663314725757500,,711,2018-07-19 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-20,,,712,2018-07-20 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-21,,,713,2018-07-21 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-22,49.066397263636300,,714,2018-07-22 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-23,49.066397263636300,,715,2018-07-23 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-24,49.066397263636300,,716,2018-07-24 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-25,49.402012263636300,,717,2018-07-25 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-26,50.120371963636300,,718,2018-07-26 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-27,,,719,2018-07-27 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-28,,,720,2018-07-28 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-29,50.130436512727200,,721,2018-07-29 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-30,50.130436512727200,,722,2018-07-30 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-07-31,49.829698512727200,,723,2018-07-31 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-01,49.829698512727200,,724,2018-08-01 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-02,49.930287912727200,,725,2018-08-02 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-03,,,726,2018-08-03 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-04,,,727,2018-08-04 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-05,49.999302609696900,,728,2018-08-05 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-06,49.999302609696900,,729,2018-08-06 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-07,50.068343609696900,,730,2018-08-07 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-08,50.068343609696900,,731,2018-08-08 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-09,51.147078209696900,,732,2018-08-09 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-10,,,733,2018-08-10 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-11,,,734,2018-08-11 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-12,51.276952754242400,,735,2018-08-12 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-13,51.276952754242400,,736,2018-08-13 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-14,52.146952754242400,,737,2018-08-14 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-15,52.146952754242400,,738,2018-08-15 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-16,50.887340354242400,,739,2018-08-16 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-17,,,740,2018-08-17 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-18,,,741,2018-08-18 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-19,51.441019859393900,,742,2018-08-19 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-20,51.441019859393900,,743,2018-08-20 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-21,51.576019859393900,,744,2018-08-21 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-22,51.576019859393900,,745,2018-08-22 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-23,50.498104259393900,,746,2018-08-23 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-24,,,747,2018-08-24 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-25,,,748,2018-08-25 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-26,50.361782042424200,,749,2018-08-26 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-27,50.361782042424200,,750,2018-08-27 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-28,50.316782042424200,,751,2018-08-28 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-29,50.316782042424200,,752,2018-08-29 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-30,51.899786642424200,,753,2018-08-30 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-08-31,,,754,2018-08-31 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-01,,,755,2018-09-01 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-02,51.926873967575700,,756,2018-09-02 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-03,51.926873967575700,,757,2018-09-03 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-04,51.926873967575700,,758,2018-09-04 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-05,51.926873967575700,,759,2018-09-05 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-06,51.620318367575700,,760,2018-09-06 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-07,,,761,2018-09-07 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-08,,,762,2018-09-08 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-09,51.436099155454500,,763,2018-09-09 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-10,51.436099155454500,,764,2018-09-10 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-11,52.321099155454500,,765,2018-09-11 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-12,52.321099155454500,,766,2018-09-12 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-13,53.322751755454500,,767,2018-09-13 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-14,,,768,2018-09-14 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-15,,,769,2018-09-15 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-16,53.287610090303000,,770,2018-09-16 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-17,53.124597590303000,,771,2018-09-17 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-18,52.839597590303000,,772,2018-09-18 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-19,52.839597590303000,,773,2018-09-19 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-20,51.064426790303000,,774,2018-09-20 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-21,,,775,2018-09-21 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-22,,,776,2018-09-22 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-23,,,777,2018-09-23 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-24,50.925196270606000,,778,2018-09-24 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-25,51.052114270606000,,779,2018-09-25 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-26,51.052114270606000,,780,2018-09-26 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-27,51.583239670606000,,781,2018-09-27 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-28,51.613469323333300,,782,2018-09-28 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-29,51.757305323333300,,783,2018-09-29 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-09-30,52.184420823333300,,784,2018-09-30 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-01,,,785,2018-10-01 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-02,,,786,2018-10-02 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-03,52.461543823333300,,787,2018-10-03 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-04,52.423187323333300,,788,2018-10-04 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-05,51.823187323333300,,789,2018-10-05 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-06,51.823187323333300,,790,2018-10-06 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-07,53.540645923333300,,791,2018-10-07 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-08,,,792,2018-10-08 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-09,,,793,2018-10-09 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-10,53.807938399090900,,794,2018-10-10 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-11,53.654515899090900,,795,2018-10-11 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-12,53.024515899090900,,796,2018-10-12 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-13,53.024515899090900,,797,2018-10-13 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-14,53.441465799090900,,798,2018-10-14 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-15,,,799,2018-10-15 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-16,,,800,2018-10-16 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-17,53.241576450606000,,801,2018-10-17 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-18,53.011437450606000,,802,2018-10-18 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-19,53.461437450606000,,803,2018-10-19 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-20,53.461437450606000,,804,2018-10-20 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-21,51.997491450606000,,805,2018-10-21 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-22,,,806,2018-10-22 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-23,,,807,2018-10-23 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-24,52.583737089393900,,808,2018-10-24 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-25,52.583737089393900,,809,2018-10-25 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-26,52.407573089393900,,810,2018-10-26 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-27,52.426749589393900,,811,2018-10-27 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-28,52.858792189393900,,812,2018-10-28 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-29,,,813,2018-10-29 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-30,,,814,2018-10-30 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-10-31,52.685698637272700,,815,2018-10-31 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-01,52.556793137272700,,816,2018-11-01 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-02,52.556793137272700,,817,2018-11-02 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-03,52.556793137272700,,818,2018-11-03 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-04,52.441008737272700,,819,2018-11-04 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-05,,,820,2018-11-05 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-06,,,821,2018-11-06 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-07,52.974323356363600,,822,2018-11-07 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-08,53.070212856363600,,823,2018-11-08 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-09,53.970212856363600,,824,2018-11-09 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-10,54.046925856363600,,825,2018-11-10 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-11,54.171896856363600,,826,2018-11-11 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-12,,,827,2018-11-12 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-13,,,828,2018-11-13 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-14,54.090840403030300,,829,2018-11-14 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-15,54.090840403030300,,830,2018-11-15 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-16,53.340840403030300,,831,2018-11-16 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-17,53.340840403030300,,832,2018-11-17 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-18,54.304902403030300,,833,2018-11-18 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-19,,,834,2018-11-19 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-20,,,835,2018-11-20 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-21,54.206345124545400,,836,2018-11-21 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-22,54.206345124545400,,837,2018-11-22 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-23,54.251345124545400,,838,2018-11-23 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-24,54.251345124545400,,839,2018-11-24 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-25,54.322292124545400,,840,2018-11-25 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-26,,,841,2018-11-26 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-27,,,842,2018-11-27 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-28,54.651151420303000,,843,2018-11-28 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-29,54.699094420303000,,844,2018-11-29 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-11-30,55.352284183099500,,845,2018-11-30 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-01,55.352284183099500,,846,2018-12-01 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-02,56.706362983099500,,847,2018-12-02 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-03,,,848,2018-12-03 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-04,,,849,2018-12-04 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-05,56.585720901887400,,850,2018-12-05 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-06,56.585720901887400,,851,2018-12-06 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-07,55.947531139090900,,852,2018-12-07 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-08,56.019449139090900,,853,2018-12-08 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-09,55.856612139090900,,854,2018-12-09 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-10,,,855,2018-12-10 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-11,,,856,2018-12-11 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-12,55.803188567575700,,857,2018-12-12 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-13,55.803188567575700,,858,2018-12-13 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-14,56.163188567575700,,859,2018-12-14 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-15,56.163188567575700,,860,2018-12-15 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-16,54.574623167575700,,861,2018-12-16 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-17,,,862,2018-12-17 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-18,,,863,2018-12-18 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-19,54.671282147878700,,864,2018-12-19 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-20,54.412380147878700,,865,2018-12-20 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-21,54.331067316435600,,866,2018-12-21 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-22,54.331067316435600,,867,2018-12-22 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-23,54.653122716435600,,868,2018-12-23 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-24,54.780233972799200,,869,2018-12-24 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-25,,,870,2018-12-25 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-26,54.780233972799200,,871,2018-12-26 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-27,,,872,2018-12-27 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-28,,,873,2018-12-28 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-29,,,874,2018-12-29 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-30,,,875,2018-12-30 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2018-12-31,,,876,2018-12-31 00:00:00,1,0,2024-07-08 14:17:01,0,2024-07-08 14:17:01,,,
2019-01-01,,,1023,2019-01-01 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-02,54.284903304242400,,1024,2019-01-02 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-03,54.284903304242400,,1025,2019-01-03 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-04,54.701499604242400,,1026,2019-01-04 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-05,,,1027,2019-01-05 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-06,,,1028,2019-01-06 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-07,54.694130835757500,,1029,2019-01-07 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-08,54.617417835757500,,1030,2019-01-08 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-09,54.900704835757500,,1031,2019-01-09 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-10,54.900704835757500,,1032,2019-01-10 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-11,54.332044535757500,,1033,2019-01-11 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-12,,,1034,2019-01-12 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-13,,,1035,2019-01-13 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-14,54.477347188484800,,1036,2019-01-14 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-15,54.693097688484800,,1037,2019-01-15 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-16,55.972277688484800,,1038,2019-01-16 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-17,55.972277688484800,,1039,2019-01-17 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-18,56.728565088484800,,1040,2019-01-18 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-19,,,1041,2019-01-19 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-20,,,1042,2019-01-20 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-21,56.718433031818100,,1043,2019-01-21 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-22,56.584187031818100,,1044,2019-01-22 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-23,56.053975631265600,,1045,2019-01-23 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-24,56.068360631265600,,1046,2019-01-24 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-25,55.478435931265600,,1047,2019-01-25 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-26,,,1048,2019-01-26 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-27,,,1049,2019-01-27 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-28,55.756517931265600,,1050,2019-01-28 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-29,55.890763931265600,,1051,2019-01-29 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-30,55.919533931265600,,1052,2019-01-30 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-01-31,55.948300431265600,,1053,2019-01-31 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-02-01,56.385697031265600,,1054,2019-02-01 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-02-02,56.545046649750500,,1055,2019-02-02 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-02-03,56.545046649750500,,1056,2019-02-03 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-02-04,,,1057,2019-02-04 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-02-05,,,1058,2019-02-05 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-02-06,,,1059,2019-02-06 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
2019-02-07,,,1060,2019-02-07 00:00:00,1,0,2024-07-08 14:19:00,0,2024-07-08 14:19:00,,,
