时间,地区,当月值(万千瓦时),同比增长(%),累计值(万千瓦时),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2017-11,广东省,6628.00,155.70,57262.00,153.00,2317,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,湖南省,2627.00,958.50,24150.00,643.30,2318,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,湖北省,4795.00,49.90,62329.00,48.10,2319,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,河南省,12111.00,115.70,115038.00,126.80,2320,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,山东省,36682.00,201.80,280283.00,127.80,2321,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,江西省,4709.00,32.40,37942.00,46.20,2322,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,福建省,266.00,-49.10,3746.00,-26.40,2323,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,安徽省,25459.00,79.90,309357.00,105.70,2324,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,浙江省,11181.00,93.90,145199.00,64.20,2325,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,江苏省,28697.00,17.40,331994.00,15.60,2326,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,上海市,351.00,17.10,5184.00,19.50,2327,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,黑龙江省,0.00,0.00,0.00,0.00,2328,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,吉林省,925.00,41.70,12728.00,53.70,2329,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,辽宁省,1578.00,104.50,18978.00,100.80,2330,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,内蒙古区,53429.00,16.90,679822.00,15.60,2331,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,山西省,16033.00,10.70,181516.00,41.40,2332,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,河北省,30369.00,50.10,333630.00,38.80,2333,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,天津市,0.00,0.00,0.00,0.00,2334,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,北京市,715.00,223.10,8813.00,111.70,2335,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-11,全国,558000.00,45.20,5906000.00,35.50,2336,2017-11-30 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-10,新疆区,65777.00,49.20,607113.00,,2337,2017-10-31 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-10,宁夏区,42602.00,11.70,500776.00,,2338,2017-10-31 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-10,青海省,85481.00,41.00,792199.00,,2339,2017-10-31 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-10,甘肃省,52411.00,23.70,470711.00,,2340,2017-10-31 00:00:00,1,0,2024-07-02 19:04:34,0,2024-07-02 19:04:34,,,
2017-10,陕西省,20424.00,9.50,231453.00,,2341,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,西藏区,2604.00,19.40,28897.00,,2342,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,云南省,17003.00,15.80,201375.00,,2343,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,贵州省,4948.00,406.90,34268.00,,2344,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,四川省,8894.00,20.90,97229.00,26.70,2345,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,重庆市,0.00,0.00,0.00,,2346,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,海南省,0.00,0.00,0.00,,2347,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,广西区,48.00,154.50,333.00,,2348,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,广东省,8130.00,139.90,50634.00,,2349,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,湖南省,2736.00,870.30,18344.00,,2350,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,湖北省,4386.00,65.50,58194.00,,2351,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,河南省,10497.00,74.80,102860.00,,2352,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,山东省,33642.00,172.40,243601.00,,2353,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,江西省,7962.00,293.30,45871.00,,2354,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,福建省,421.00,-18.60,3480.00,,2355,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,安徽省,25278.00,71.00,281189.00,,2356,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,浙江省,13390.00,93.40,132481.00,,2357,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,江苏省,27428.00,12.10,303297.00,,2358,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,上海市,387.00,44.80,4832.00,,2359,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,黑龙江省,0.00,0.00,0.00,,2360,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,吉林省,1338.00,-2.00,11803.00,,2361,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,辽宁省,2034.00,113.60,17400.00,,2362,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,内蒙古区,56339.00,1.60,626393.00,,2363,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,山西省,12834.00,-4.20,161939.00,,2364,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,河北省,28627.00,37.20,303261.00,,2365,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,天津市,0.00,0.00,0.00,,2366,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,北京市,579.00,99.20,8098.00,,2367,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-10,全国,536000.00,35.70,5338000.00,34.10,2368,2017-10-31 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-09,新疆区,72069.00,38.80,541336.00,29.50,2369,2017-09-30 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-09,宁夏区,49275.00,8.00,458594.00,51.10,2370,2017-09-30 00:00:00,1,0,2024-07-02 19:04:41,0,2024-07-02 19:04:41,,,
2017-09,青海省,60336.00,-6.10,706718.00,14.70,2371,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,甘肃省,56386.00,36.10,416002.00,12.30,2372,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,陕西省,21887.00,-3.70,196376.00,21.40,2373,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,西藏区,2879.00,40.90,22874.00,43.50,2374,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,云南省,17035.00,9.00,184371.00,10.00,2375,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,贵州省,4728.00,498.80,29319.00,431.90,2376,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,四川省,8399.00,29.50,88271.00,27.30,2377,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,重庆市,0.00,0.00,0.00,0.00,2378,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,海南省,0.00,0.00,0.00,0.00,2379,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,广西区,40.00,82.80,286.00,143.30,2380,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,广东省,6207.00,272.50,40348.00,218.00,2381,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,湖南省,385.00,-18.70,3364.00,23.70,2382,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,湖北省,6300.00,28.50,53807.00,69.50,2383,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,河南省,8678.00,10.80,82415.00,110.80,2384,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,山东省,34673.00,147.80,208043.00,111.10,2385,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,江西省,8392.00,195.60,37908.00,99.90,2386,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,福建省,498.00,-5.60,3058.00,-24.40,2387,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,安徽省,34241.00,88.90,223409.00,84.20,2388,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,浙江省,19212.00,89.70,112128.00,55.40,2389,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,江苏省,28262.00,-7.50,275692.00,12.40,2390,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,上海市,438.00,-19.40,4446.00,17.90,2391,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,黑龙江省,0.00,0.00,0.00,0.00,2392,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,吉林省,1373.00,123.90,10465.00,67.10,2393,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,辽宁省,1605.00,88.40,12869.00,83.00,2394,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,内蒙古区,63341.00,-0.10,556158.00,15.60,2395,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,山西省,17120.00,10.40,149105.00,48.40,2396,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,河北省,31010.00,50.60,272132.00,40.80,2397,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,天津市,0.00,0.00,0.00,0.00,2398,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,北京市,886.00,96.20,7519.00,105.90,2399,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-09,全国,556000.00,25.20,4697000.00,31.60,2400,2017-09-30 00:00:00,1,0,2024-07-02 19:04:46,0,2024-07-02 19:04:46,,,
2017-08,新疆区,74224.00,8.50,469267.00,28.20,2401,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,宁夏区,49779.00,34.90,409319.00,58.30,2402,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,青海省,75694.00,-6.10,646382.00,17.10,2403,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,甘肃省,49191.00,34.70,359615.00,9.30,2404,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,陕西省,22431.00,12.70,169874.00,22.20,2405,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,西藏区,2796.00,63.90,19995.00,43.80,2406,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,云南省,16333.00,9.60,167337.00,45.60,2407,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,贵州省,3723.00,221.10,22266.00,371.40,2408,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,四川省,8076.00,2.20,72057.00,19.40,2409,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,重庆市,0.00,0.00,0.00,0.00,2410,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,海南省,0.00,0.00,0.00,0.00,2411,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,广西区,10.00,0.00,245.00,0.00,2412,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,广东省,4394.00,143.20,26238.00,138.00,2413,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,湖南省,498.00,-1.10,2979.00,32.70,2414,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,湖北省,6895.00,49.10,48862.00,73.40,2415,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,河南省,9391.00,49.00,73737.00,135.90,2416,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,山东省,31618.00,119.20,173370.00,105.10,2417,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,江西省,8782.00,218.30,29517.00,83.00,2418,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,福建省,461.00,-15.00,2561.00,-27.30,2419,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,安徽省,22016.00,18.50,177875.00,73.00,2420,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,浙江省,21056.00,23.70,92886.00,49.80,2421,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,江苏省,31407.00,-5.40,247430.00,16.10,2422,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,上海市,675.00,-10.70,4008.00,24.10,2423,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,黑龙江省,0.00,0.00,0.00,0.00,2424,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,吉林省,1335.00,83.40,9093.00,61.00,2425,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,辽宁省,1182.00,32.60,7893.00,27.70,2426,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,内蒙古区,59000.00,13.60,478627.00,24.50,2427,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,山西省,15864.00,12.00,131986.00,55.30,2428,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,河北省,28889.00,21.60,241121.00,39.70,2429,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,天津市,0.00,0.00,0.00,0.00,2430,2017-08-31 00:00:00,1,0,2024-07-02 19:04:50,0,2024-07-02 19:04:50,,,
2017-08,北京市,854.00,87.70,6607.00,106.50,2431,2017-08-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-08,全国,547000.00,18.70,4091000.00,34.00,2432,2017-08-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,新疆区,71755.00,16.00,390651.00,31.30,2433,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,宁夏区,58721.00,53.40,367128.00,65.60,2434,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,青海省,86363.00,25.70,570688.00,21.10,2435,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,甘肃省,40122.00,-10.80,299404.00,2.40,2436,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,陕西省,24555.00,12.20,147443.00,23.80,2437,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,西藏区,2775.00,79.10,17198.00,41.00,2438,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,云南省,16387.00,15.70,151003.00,50.90,2439,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,贵州省,3204.00,191.20,18543.00,420.30,2440,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,四川省,7372.00,8.30,60799.00,16.00,2441,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,重庆市,0.00,0.00,0.00,0.00,2442,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,海南省,0.00,0.00,0.00,0.00,2443,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,广西区,63.00,0.00,235.00,0.00,2444,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,广东省,3430.00,72.50,17818.00,93.30,2445,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,湖南省,595.00,20.10,2482.00,42.40,2446,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,湖北省,7456.00,95.00,41967.00,78.10,2447,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,河南省,10100.00,94.90,64346.00,185.40,2448,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,山东省,31401.00,144.30,139736.00,99.30,2449,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,江西省,3845.00,21.30,20734.00,55.10,2450,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,福建省,445.00,-16.70,2099.00,-29.50,2451,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,安徽省,24559.00,47.10,154230.00,86.20,2452,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,浙江省,13337.00,34.10,70538.00,56.80,2453,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,江苏省,40379.00,39.20,216023.00,20.40,2454,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,上海市,604.00,-1.50,3333.00,34.80,2455,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,黑龙江省,0.00,0.00,0.00,0.00,2456,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,吉林省,1172.00,38.70,7757.00,57.60,2457,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,辽宁省,1172.00,19.70,6711.00,26.90,2458,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,内蒙古区,58419.00,16.00,416070.00,27.20,2459,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,山西省,15620.00,10.70,116122.00,63.90,2460,2017-07-31 00:00:00,1,0,2024-07-02 19:04:53,0,2024-07-02 19:04:53,,,
2017-07,河北省,31997.00,11.00,212232.00,42.60,2461,2017-07-31 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-07,天津市,0.00,0.00,0.00,0.00,2462,2017-07-31 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-07,北京市,887.00,72.30,5753.00,109.60,2463,2017-07-31 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-07,全国,557000.00,26.70,3521000.00,36.30,2464,2017-07-31 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,新疆区,70447.00,24.40,306886.00,30.80,2465,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,宁夏区,52974.00,48.60,281253.00,53.30,2466,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,青海省,79939.00,19.50,484325.00,20.30,2467,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,甘肃省,39667.00,-18.40,265942.00,7.60,2468,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,陕西省,24834.00,34.40,122888.00,26.40,2469,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,西藏区,2649.00,77.60,12524.00,17.70,2470,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,云南省,15078.00,6.20,104950.00,22.20,2471,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,贵州省,3011.00,479.20,15339.00,522.70,2472,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,四川省,6500.00,-10.70,53427.00,17.20,2473,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,重庆市,0.00,0.00,0.00,0.00,2474,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,海南省,0.00,0.00,0.00,0.00,2475,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,广西区,37.00,0.00,172.00,0.00,2476,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,广东省,3044.00,68.20,14373.00,98.90,2477,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,湖南省,275.00,-9.50,1887.00,51.20,2478,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,湖北省,6078.00,-34.00,34511.00,74.90,2479,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,河南省,9627.00,119.50,49170.00,183.10,2480,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,山东省,30538.00,207.90,103843.00,96.50,2481,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,江西省,2721.00,14.80,16889.00,65.60,2482,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,福建省,222.00,-54.30,1655.00,-32.30,2483,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,安徽省,24613.00,60.00,129671.00,90.90,2484,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,浙江省,10031.00,26.20,57161.00,63.10,2485,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,江苏省,31593.00,22.20,171915.00,17.10,2486,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,上海市,626.00,86.10,2729.00,46.80,2487,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,黑龙江省,0.00,0.00,0.00,0.00,2488,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,吉林省,1418.00,93.80,6586.00,61.60,2489,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,辽宁省,1064.00,10.70,5535.00,28.50,2490,2017-06-30 00:00:00,1,0,2024-07-02 19:04:58,0,2024-07-02 19:04:58,,,
2017-06,内蒙古区,63309.00,26.90,357651.00,29.30,2491,2017-06-30 00:00:00,1,0,2024-07-02 19:05:03,0,2024-07-02 19:05:03,,,
2017-06,山西省,17561.00,82.10,100501.00,77.20,2492,2017-06-30 00:00:00,1,0,2024-07-02 19:05:03,0,2024-07-02 19:05:03,,,
2017-06,河北省,33109.00,50.30,180235.00,50.10,2493,2017-06-30 00:00:00,1,0,2024-07-02 19:05:03,0,2024-07-02 19:05:03,,,
