infer_date,data_type,market,horizon,actual_slope,old_slope,new_slope,old_correlation,new_correlation
2025-10-24,CCI4500infer,domestic,20,3.7285714285714286,-1.0297714041353427,-1.5518796992481203,-0.7275602616335822,-0.8796299048056909
2025-10-24,CCI4700outinfer,import,20,4.112308270676694,-2.170056293233085,-0.8939193957849259,-0.9364970807907268,-0.7869452781595998
2025-10-24,CCI5000infer,domestic,20,4.096992481203007,-1.6082824417293247,-2.0255639097744362,-0.9206783787012964,-0.8553822952700587
2025-10-24,CCI5500infer,domestic,20,4.234586466165413,-1.1032022556390955,-2.1052631578947367,-0.812774764152601,-0.8718929429267207
2025-10-24,CCI5500outinfer,import,20,4.85400751879699,-3.5325719022556337,-1.538097470380079,-0.9527155181478533,-0.8587024178401829
2025-10-25,CCI3800outinfer,import,20,2.404744360902256,0.3413348195488706,-0.6753997050090111,0.10015228659042079,-0.7934041380404726
2025-10-25,CCI4500infer,domestic,20,3.624812030075188,-0.3279131672932345,-1.5473684210526315,-0.3988068104927638,-0.866651564341759
2025-10-25,CCI4700outinfer,import,20,4.045766917293234,-2.4872482500000013,-1.0252544951770906,-0.9135383088157035,-0.8110863231738443
2025-10-25,CCI5000infer,domestic,20,3.9894736842105263,-0.12924234586466263,-2.0962406015037596,0.08082780934192714,-0.8842352909267084
2025-10-25,CCI5500infer,domestic,20,4.130075187969925,3.9907510845864698,-2.2330827067669174,0.9438894265501867,-0.8831319628192116
2025-10-25,CCI5500outinfer,import,20,4.832669172932329,-3.546494827067667,-1.7159699040279257,-0.9609722441076216,-0.8309244376949881
2025-10-26,CCI3800outinfer,import,20,2.404744360902256,0.3413348195488706,-0.6753997050090111,0.10015228659042079,-0.7934041380404726
2025-10-26,CCI4500infer,domestic,20,3.624812030075188,-0.3279131672932345,-1.5473684210526315,-0.3988068104927638,-0.866651564341759
2025-10-26,CCI4700outinfer,import,20,4.045766917293234,-2.4872482500000013,-1.0252544951770906,-0.9135383088157035,-0.8110863231738443
2025-10-26,CCI5000infer,domestic,20,3.9894736842105263,-0.12924234586466263,-2.0962406015037596,0.08082780934192714,-0.8842352909267084
2025-10-26,CCI5500infer,domestic,20,4.130075187969925,3.9907510845864698,-2.2330827067669174,0.9438894265501867,-0.8831319628192116
2025-10-26,CCI5500outinfer,import,20,4.832669172932329,-3.546494827067667,-1.7159699040279257,-0.9609722441076216,-0.8309244376949881
2025-10-27,CCI3800outinfer,import,20,2.404744360902256,0.3413348195488706,-0.6753997050090111,0.10015228659042079,-0.7934041380404726
2025-10-27,CCI4500infer,domestic,20,3.624812030075188,-0.3279131672932345,-1.5473684210526315,-0.3988068104927638,-0.866651564341759
2025-10-27,CCI4700outinfer,import,20,4.045766917293234,-2.4872482500000013,-1.0252544951770906,-0.9135383088157035,-0.8110863231738443
2025-10-27,CCI5000infer,domestic,20,3.9894736842105263,-0.12924234586466263,-2.0962406015037596,0.08082780934192714,-0.8842352909267084
2025-10-27,CCI5500infer,domestic,20,4.130075187969925,3.9907510845864698,-2.2330827067669174,0.9438894265501867,-0.8831319628192116
2025-10-27,CCI5500outinfer,import,20,4.832669172932329,-3.546494827067667,-1.7159699040279257,-0.9609722441076216,-0.8309244376949881
2025-10-28,CCI3800outinfer,import,20,2.2498421052631574,0.9018022518796998,-0.7581953690149368,0.39677809359198296,-0.748254142202681
2025-10-28,CCI4500infer,domestic,20,3.414285714285714,-0.18064909774436053,-1.6518796992481204,-0.3722192020610457,-0.8012101312362236
2025-10-28,CCI4700outinfer,import,20,3.863353383458648,-2.593032306390977,-1.0797128458876577,-0.8746379268162323,-0.7355648161479332
2025-10-28,CCI5000infer,domestic,20,3.767669172932331,-0.3973147312030059,-2.2045112781954885,-0.05076508862332272,-0.8517836505958426
2025-10-28,CCI5500infer,domestic,20,3.9368421052631577,-1.4763547349624027,-2.3481203007518796,-0.6702876753787835,-0.8371576601001074
2025-10-28,CCI5500outinfer,import,20,4.666646616541354,-0.1058478984962428,-1.8296690556168664,-0.2581714086281944,-0.742802847298295
2025-10-29,CCI3800outinfer,import,20,2.0227067669172927,-0.6690018665413517,-0.7213260330024405,-0.5997015380512278,-0.6798055895157308
2025-10-29,CCI4500infer,domestic,20,3.085714285714286,-0.18382348496240908,-1.6105263157894736,-0.4318414747339171,-0.71658093069543
2025-10-29,CCI4700outinfer,import,20,3.5653458646616554,-2.44133154323308,-1.0252509375193433,-0.8370187193197625,-0.6647087682778356
2025-10-29,CCI5000infer,domestic,20,3.420300751879699,0.06412545112782157,-2.1842105263157894,0.2687442989208723,-0.8072957995704432
2025-10-29,CCI5500infer,domestic,20,3.626315789473684,-1.8559999154135336,-2.31203007518797,-0.7134916488055443,-0.791099045545353
2025-10-29,CCI5500outinfer,import,20,4.358676691729324,-0.7126430639097787,-1.758431951797363,-0.4973993279901715,-0.6555926284978804
2025-10-30,CCI3800outinfer,import,20,1.6762330827067669,-1.5424976635338348,-0.8310346424303379,-0.9077003276658318,-0.7124657612121964
2025-10-30,CCI4500infer,domestic,20,2.629323308270677,0.40297093045112675,-1.7924812030075188,0.042832500937494376,-0.7011386374348061
2025-10-30,CCI4700outinfer,import,20,3.1305413533834607,-2.44133154323308,-1.1856029282949982,-0.8019873652125991,-0.7263780296593525
2025-10-30,CCI5000infer,domestic,20,2.95187969924812,0.06412545112782157,-2.3323308270676693,0.3803469928709497,-0.794253176502647
2025-10-30,CCI5500infer,domestic,20,3.187218045112782,-1.8559999154135336,-2.5097744360902254,-0.6757857637673368,-0.7842658434189809
2025-10-30,CCI5500outinfer,import,20,3.891375939849624,-0.7126430639097787,-1.9910376011394508,-0.3985952305009046,-0.67961190966849
2025-10-31,CCI3800outinfer,import,20,1.2374511278195488,-0.2604035112781927,-0.8666215848176837,-0.75640978415548,-0.6931993612434962
2025-10-31,CCI4500infer,domestic,20,2.0654135338345863,0.785286738721806,-1.8090225563909774,0.34806535344569794,-0.6818453169495924
2025-10-31,CCI4700outinfer,import,20,2.6014661654135356,0.5295719548872168,-1.2390603230378558,0.25212482906242295,-0.7547345428330156
2025-10-31,CCI5000infer,domestic,20,2.381203007518797,0.5551211578947369,-2.361654135338346,0.34780433420070944,-0.7773983511218925
2025-10-31,CCI5500infer,domestic,20,2.638345864661654,-2.044619112781955,-2.560902255639098,-0.5200341183302551,-0.7721154089912197
2025-10-31,CCI5500outinfer,import,20,3.3034210526315797,-0.012225229323305945,-2.064264360382592,-0.014327529086175112,-0.701217263511122
2025-11-01,CCI3800outinfer,import,20,0.6459624060150381,-0.14337556766917195,-0.7404148083802702,-0.010538353808687603,-0.5060560514478838
2025-11-01,CCI4500infer,domestic,20,1.3842105263157896,1.263124676691727,-1.6285714285714286,0.45366151770206753,-0.5688942338549222
2025-11-01,CCI4700outinfer,import,20,1.8771127819548883,-0.15431826315789815,-1.059747998067787,-0.23531482495415088,-0.6731408997400363
2025-11-01,CCI5000infer,domestic,20,1.6969924812030075,0.9332335112781975,-2.085714285714286,0.22569970606406908,-0.7323213323861881
2025-11-01,CCI5500infer,domestic,20,1.9827067669172933,-2.2457237857142838,-2.236842105263158,-0.5360117506275914,-0.7174301339403399
2025-11-01,CCI5500outinfer,import,20,2.5375789473684223,0.21519668233082678,-1.8121270462363257,0.07794773444999095,-0.6508971705600985
2025-11-02,CCI3800outinfer,import,20,0.6459624060150381,-0.14337556766917195,-0.7404148083802702,-0.010538353808687603,-0.5060560514478838
2025-11-02,CCI4500infer,domestic,20,1.3842105263157896,1.263124676691727,-1.6285714285714286,0.45366151770206753,-0.5688942338549222
