date,漳平_厂级_上网电量,漳平_厂级_供热厂用电量,漳平_厂级_供热用厂用电率,漳平_厂级_供热耗煤量,漳平_厂级_供热量,漳平_厂级_供电煤耗,漳平_厂级_利用小时,漳平_厂级_发电厂用电率,漳平_厂级_发电标煤量,漳平_厂级_发电用厂用电量,漳平_厂级_发电耗煤量,漳平_厂级_日电网调度发电量,漳平_厂级_综合供电煤耗,漳平_厂级_综合厂用电率,漳平_厂级_综合厂用电量,漳平_厂级_耗煤量,漳平_厂级_负荷率,漳平_漳平#6_上网电量,漳平_漳平#6_利用小时,漳平_漳平#6_发电厂用电率,漳平_漳平#6_发电标煤量,漳平_漳平#6_发电用厂用电量,漳平_漳平#6_综合供电煤耗,漳平_漳平#6_综合厂用电率,漳平_漳平#6_综合厂用电量,漳平_漳平#6_负荷率,漳平_漳平#6_运行小时,漳平_漳平#6_发电量
20230614.0,1115.37,5.23,8.661866,386.0,6037.96,323.662318,20.085833,6.730283,3638.093921,81.11,6034.0,1205.16,326.178212,7.450525,89.79,6420.0,83.690972,568.96,20.460667,7.052181,1848.437248,43.2877,324.88,7.308331,44.86,85.252778,24.0,613.82
20230615.0,1088.81,4.93,8.379053,300.0,5883.72,324.002916,19.548167,6.471195,3554.279587,75.9,4700.0,1172.9,326.437081,7.16947,84.09,5000.0,81.450694,554.64,19.873,6.715275,1802.469072,40.0358,324.98,6.969255,41.55,82.804167,24.0,596.19
20230616.0,958.19,4.73,8.614912,297.0,5490.48,326.515383,17.274333,6.74411,3155.967089,69.9,4871.0,1036.46,329.367567,7.552631,78.28,5168.0,71.976389,441.9,15.943333,7.184236,1461.45168,34.3622,330.72,7.610286,36.4,66.430556,24.0,478.3
20230617.0,826.14,4.74,8.292614,306.0,5715.93,330.351018,14.951,7.131073,2752.121294,63.97,4210.0,897.06,333.130135,7.905826,70.92,4516.0,62.295833,319.3,11.650333,8.451232,1068.02657,29.5379,334.49,8.64353,30.21,48.543056,24.0,349.51
20230618.0,845.96,4.91,8.580496,309.0,5722.28,324.37992,15.265,6.744186,2770.626212,61.77,4206.0,915.9,327.512673,7.636205,69.94,4515.0,63.604167,329.16,11.896333,7.319706,1071.646212,26.1233,325.57,7.769901,27.73,49.568056,24.0,356.89
20230619.0,1025.93,4.74,8.618135,308.0,5500.03,324.151,18.482833,6.789183,3350.684052,75.29,5034.0,1108.97,326.599676,7.488029,83.04,5342.0,77.011806,495.42,17.812667,7.070418,1612.09668,37.7829,325.4,7.290692,38.96,74.219444,24.0,534.38
20230620.0,1204.71,5.0,8.774331,335.0,5698.44,324.157653,21.689167,6.739155,3934.13936,87.7,6173.0,1301.36,326.563186,7.426903,96.65,6508.0,90.371528,634.64,22.798667,6.9233,2066.133984,47.3526,325.56,7.210948,49.32,94.994444,24.0,683.96
20230621.0,1216.88,4.96,8.730243,326.0,5681.4,324.109656,21.907,6.729204,3973.487154,88.45,6016.0,1314.42,326.530731,7.420764,97.54,6342.0,91.279167,636.99,22.896333,6.964463,2073.593547,47.8382,325.53,7.264628,49.9,95.401389,24.0,686.89
20230622.0,1048.77,5.33,8.306424,370.0,6416.72,327.625728,18.869333,6.594474,3464.642076,74.66,5350.0,1132.16,330.352897,7.36645,83.4,5720.0,78.622222,513.62,18.468667,7.013825,1700.33901,38.8608,331.05,7.298849,40.44,76.952778,24.0,554.06
20230623.0,928.83,5.96,8.175112,407.0,7290.42,323.785591,16.744333,6.649016,3036.655544,66.8,4665.0,1004.66,326.933405,7.547827,75.83,5072.0,69.768056,414.95,14.994,7.460606,1348.91946,33.5593,325.08,7.75199,34.87,62.475,24.0,449.82
20230624.0,940.97,6.0,7.946178,420.0,7550.8,324.757124,16.908833,6.366495,3084.997826,64.59,4496.0,1014.53,327.852942,7.250648,73.56,4916.0,70.453472,471.65,16.898333,6.084249,1545.266895,30.8441,327.63,6.963211,35.3,70.409722,24.0,506.95
20230625.0,1090.832,4.55,7.328993,299.0,6208.22,322.384122,19.6976,6.251185,3571.938697,73.88,4793.0,1181.856,327.450854,6.917086,81.75,5092.0,82.073333,557.31,20.043,6.270069,1830.20604,37.7013,328.4,7.314274,43.98,83.5125,24.0,601.29
20230626.0,1193.99,4.9,8.098317,331.0,6050.64,328.971946,21.462667,6.598279,3956.841665,84.97,5917.0,1287.76,331.39655,7.28086,93.76,6248.0,89.427778,579.25,20.853667,6.33027,1915.290125,39.6028,330.65,7.410367,46.36,86.890278,24.0,625.61
20230627.0,1196.66,5.28,7.943899,380.0,6646.61,326.894473,21.491333,6.498744,3941.301286,83.8,5924.0,1289.48,329.358488,7.19825,92.82,6304.0,89.547222,578.69,20.799,6.147876,1911.702415,38.3609,330.35,7.256759,45.28,86.6625,24.0,623.97
20230628.0,1220.4456,5.64,8.368102,351.0,6739.88,324.569302,21.952667,6.626651,3991.801245,87.2836,5717.0,1317.162,327.07736,7.343071,96.72,6068.0,91.469444,581.51,20.994,6.518291,1912.179333,41.0535,328.83,7.670446,48.31,87.475,24.0,629.82
20230629.0,1231.7712,5.49,8.560869,351.0,6412.9,324.800855,22.1705,6.685137,4031.760484,88.9277,5813.0,1330.236,327.314073,7.401728,98.46,6164.0,92.377083,591.67,21.378667,6.637817,1943.754284,42.5723,328.52,7.747599,49.69,89.077778,24.0,641.36
20230630.0,1237.02,5.22,8.410442,333.0,6206.57,324.816164,22.257833,6.671808,4048.41122,89.1,5783.0,1335.47,327.271283,7.371188,98.44,6116.0,92.740972,595.3,21.494333,6.546501,1955.44144,42.2138,328.48,7.681094,49.53,89.559722,24.0,644.83
20230701.0,1221.38,4.16,8.261164,282.0,5035.61,326.509854,21.858,6.671852,3996.415308,87.5,5922.0,1311.48,327.204908,7.25135,95.1,6204.0,91.075,583.6652,20.828333,6.528703,1912.379028,40.7946,327.65,6.59115,41.1848,86.784722,24.0,624.85
20230702.0,1043.444,4.87,7.95041,320.0,6125.47,326.649976,18.686167,6.597572,3420.678549,73.97,5076.0,1121.18,327.825791,7.378899,82.73,5396.0,77.859028,545.4018,19.464667,6.247748,1778.391649,36.4831,326.07,6.599685,38.5382,81.102778,24.0,583.94
20230703.0,1208.972,5.92,8.323538,406.0,7112.36,325.266537,21.669833,6.617494,3949.223661,86.04,5878.0,1300.19,326.659646,7.400457,96.22,6284.0,90.290972,585.1743,20.946333,6.38605,1923.994581,40.1293,328.79,6.87721,43.2157,87.276389,24.0,628.39
20230704.0,1197.1712,5.79,8.165798,371.0,7090.55,325.612029,21.460833,6.660195,3913.498421,85.76,5493.0,1287.648,326.89547,7.415058,95.48,5864.0,89.420139,574.2939,20.549,6.415024,1886.210885,39.5467,328.44,6.841549,42.1761,85.620833,24.0,616.47
20230705.0,1159.7888,5.3,8.265545,373.0,6412.16,325.678815,20.7658,6.582939,3790.666913,82.02,5471.0,1245.948,326.841138,7.316517,91.16,5844.0,86.524167,572.7159,20.4762,6.434739,1875.644573,39.5277,327.5,6.767222,41.5701,85.3175,24.0,614.286
20230706.0,1209.8696,5.3,8.266448,366.0,6411.46,312.27537,21.712,6.795014,3791.647543,88.52,5666.0,1302.72,313.393075,7.511207,97.85,6032.0,90.466667,589.5969,21.0968,6.510055,1851.629064,41.2024,314.05,6.842602,43.3071,87.903333,24.0,632.904
20230707.0,1203.52,5.2,8.310307,385.0,6257.29,326.356404,21.759333,6.903551,3966.633647,90.13,6151.0,1305.55,329.586018,7.815037,102.03,6536.0,90.663889,586.79,21.224333,6.522828,1940.983962,41.5328,330.78,7.843199,49.94,88.434722,24.0,636.73
20230708.0,1215.11,5.44,8.639638,371.0,6296.56,324.186523,21.93,6.925825,3970.215096,91.13,5725.0,1315.81,326.737093,7.652379,100.69,6096.0,91.375,580.32,21.017333,6.796327,1903.623696,42.8522,328.03,7.961682,50.2,87.572222,24.0,630.52
20230709.0,1238.34,5.44,8.682384,362.0,6265.56,323.904627,22.337833,6.886672,4042.232576,92.3,5766.0,1340.27,326.423484,7.605184,101.93,6128.0,93.074306,587.18,21.269333,6.819427,1925.539374,43.5134,327.93,7.977056,50.9,88.622222,24.0,638.08
20230710.0,1248.59,5.58,8.647664,368.0,6452.61,323.803135,22.5325,6.9078,4075.256736,93.39,5804.0,1351.94,326.388705,7.645253,103.36,6172.0,93.885417,593.22,21.489333,6.794223,1944.812448,43.801,327.84,7.982255,51.46,89.538889,24.0,644.68
20230711.0,1221.58,5.49,8.547261,369.0,6423.11,323.750756,22.037,6.879339,3986.213564,90.96,5691.0,1322.22,326.31621,7.611441,100.64,6060.0,91.820833,582.96,21.098333,6.730942,1910.826288,42.6035,327.78,7.897938,49.99,87.909722,24.0,632.95
20230712.0,1171.6584,5.72,8.537759,371.0,6699.65,323.143131,21.140667,6.859607,3817.709891,87.01,5269.0,1268.44,325.838136,7.629845,96.78,5640.0,88.086111,562.83,20.384333,6.723399,1840.960647,41.1156,327.09,7.963632,48.7,84.934722,24.0,611.53
20230713.0,1235.57,6.23,8.673582,413.0,7182.73,324.056841,22.286833,6.816431,4037.942678,91.15,5771.0,1337.2,326.808087,7.600153,101.63,6184.0,92.861806,586.77,21.269333,6.756943,1930.121238,43.1147,328.94,8.041311,51.31,88.622222,24.0,638.08
20230714.0,1251.12,5.91,8.700068,403.0,6793.05,324.145544,22.5645,6.828573,4088.836716,92.45,6257.0,1353.87,326.814112,7.589355,102.75,6660.0,94.01875,593.34,21.506667,6.806448,1953.156612,43.9152,329.18,8.037818,51.86,89.611111,24.0,645.2
20230731.0,1107.6816,4.6,9.17746,275.0,5012.28,327.228761,19.9268,7.237322,3629.222193,86.53,5605.0,1195.608,327.641282,7.953276,95.09,5880.0,83.028333,507.0606,18.3552,7.760271,1663.209474,42.7324,328.01,7.916994,43.5954,76.48,24.0,550.656
20230801.0,846.89,4.35,9.311904,249.0,4671.44,325.510459,15.460167,7.360852,2797.209029,68.28,3679.0,927.0,330.291895,8.703011,80.73,3928.0,64.795334,332.91,12.033667,7.596443,1097.304651,27.42392,329.61,7.783718,28.1,50.732153,23.72,361.01
20230820.0,924.18,5.09,8.913873,325.0,5710.2,326.098749,16.750667,7.246478,3039.925146,72.83,4431.0,1005.05,328.93215,8.045451,80.86,4756.0,69.794444,404.52,14.682667,7.871277,1333.621536,34.6714,329.68,8.163821,35.96,61.177778,24.0,440.48
20230821.0,1023.82,5.61,9.037498,314.0,6207.47,326.259352,18.531,7.124098,3369.1172,79.21,4478.0,1111.86,329.073196,7.918263,88.04,4792.0,77.2125,484.08,17.492333,7.478495,1595.963352,39.2449,329.69,7.753873,40.69,72.884722,24.0,524.77
20230822.0,1139.66,5.34,9.031544,323.0,5912.61,324.508478,20.611167,7.101329,3728.115649,87.82,5221.0,1236.67,327.125252,7.844453,97.01,5544.0,85.879861,587.01,21.191667,7.364955,1916.528949,46.8227,326.49,7.666536,48.74,88.298611,24.0,635.75
20230823.0,1039.2,5.47,9.276233,329.0,5896.79,324.704644,18.820667,7.2199,3401.963022,81.53,5170.0,1129.25,327.363647,7.973504,90.04,5499.0,78.419444,514.68,18.564333,7.351678,1676.364228,40.9437,325.71,7.586232,42.25,77.351389,24.0,556.93
20230824.0,1092.88,5.55,9.170189,315.0,6052.22,323.997225,19.780167,7.114028,3571.680608,84.43,5057.0,1186.81,326.813612,7.914493,93.93,5372.0,82.417361,545.04,19.683,7.33987,1773.56016,43.3412,325.4,7.696997,45.45,82.0125,24.0,590.49
20230825.0,1101.91,5.12,9.148493,333.0,5596.55,327.751736,19.9335,7.111145,3641.190687,85.05,5235.0,1196.0,330.443565,7.866991,94.09,5568.0,83.05625,553.83,19.993333,7.31012,1828.580511,43.8461,330.17,7.664221,45.97,83.305556,24.0,599.8
20230826.0,1009.25,5.19,9.072443,362.0,5720.62,325.887798,18.275833,7.259131,3314.11596,79.6,5422.0,1096.0,328.374135,7.962245,87.31,5784.0,76.149306,478.8,17.32,7.674731,1573.8156,39.8779,328.7,7.852194,40.8,72.166667,24.0,519.6
20230827.0,967.164,4.78,9.105785,289.0,5249.41,324.122724,17.528833,7.257053,3161.510555,76.3246,4675.0,1051.728,326.88464,8.040086,84.56,4964.0,73.036806,447.07,16.197667,7.643673,1453.066914,37.1429,325.02,7.997037,38.86,67.490278,24.0,485.93
20230828.0,1044.57,5.05,8.980684,312.0,5623.18,323.773113,18.908833,7.215323,3408.262424,81.86,4896.0,1134.52,326.283775,7.928393,89.95,5208.0,78.786806,508.3,18.390333,7.626742,1647.04449,42.0775,324.03,7.868264,43.41,76.626389,24.0,551.71
20230829.0,904.41,5.16,9.016802,211.0,5722.65,324.515873,16.423667,7.356254,2962.60276,72.49,2949.0,985.42,327.572977,8.22086,81.01,3160.0,68.431944,384.38,13.993333,8.043449,1251.080024,33.7664,325.48,8.437351,35.42,58.305556,24.0,419.8
20230830.0,788.07,5.12,9.047039,147.0,5659.31,323.41658,14.362833,7.628486,2574.492998,65.74,2093.0,861.77,326.683289,8.553326,73.71,2240.0,60.475088,302.74,11.121667,8.613457,988.14336,28.7388,326.4,9.264199,30.91,46.340278,24.0,333.65
20230831.0,519.088,5.44,8.433324,219.0,6450.6,299.843226,10.1855,5.985633,1722.749254,36.58,1477.0,611.13,331.88,8.908088,54.44,1696.0,84.879167,519.088,20.371,5.985764,1722.749254,36.5808,331.88,15.060953,92.042,84.879167,24.0,611.13
20230901.0,504.11,5.73,8.779873,367.0,6526.29,324.165147,9.278167,6.845821,1681.055617,38.11,2439.0,556.69,333.47,9.445113,52.58,2806.0,77.318056,504.11,18.556333,6.845767,1681.055617,38.1097,333.47,9.445113,52.58,77.318056,24.0,556.69
20230902.0,484.49,5.44,9.075258,227.0,5994.32,324.531335,8.975667,7.189809,1622.07252,38.72,1617.0,538.54,334.8,10.038252,54.06,1844.0,74.797222,484.49,17.951333,7.189977,1622.07252,38.7209,334.8,10.036395,54.05,74.797222,24.0,538.54
20230903.0,505.35,4.47,9.170303,304.0,4874.43,324.050685,9.312,7.341781,1677.610395,41.02,2792.0,558.72,331.97,9.553981,53.38,3096.0,77.6,505.35,18.624,7.343088,1677.610395,41.0273,331.97,9.552191,53.37,77.6,24.0,558.72
20230904.0,549.41,4.36,8.669923,427.0,5028.88,322.671895,10.038833,6.81887,1811.021502,41.0721,4021.0,602.334,329.63024,8.785881,52.92,4448.0,83.656944,549.4104,20.077667,6.81887,1811.021502,41.0721,329.63,8.785815,52.9196,83.656944,24.0,602.33
20230905.0,526.68,4.7,8.700981,399.0,5401.69,322.743569,9.629167,6.857637,1736.779968,39.62,3371.0,577.0,329.76,8.839463,51.07,3770.0,80.243056,526.68,19.258333,6.857447,1736.779968,39.6189,329.76,8.839463,51.07,80.243056,24.0,577.75
20230906.0,503.71,4.89,8.90104,353.0,5493.74,323.724,9.213667,6.877465,1666.531152,38.02,2744.0,552.82,330.851314,8.883543,49.11,3097.0,76.780556,503.712,18.427333,6.877121,1666.531152,38.0181,330.85,8.883181,49.108,76.780556,24.0,552.82
20230907.0,503.42,4.83,8.778658,325.0,5501.98,323.975764,9.209,6.947913,1665.72139,38.39,2583.0,552.54,330.881052,8.889854,49.12,2908.0,76.741667,503.4216,18.418,6.947569,1665.72139,38.3881,330.88,8.889565,49.1184,76.741667,24.0,552.54
20230908.0,512.21,4.39,8.487799,316.0,5172.13,323.82566,9.3525,6.761116,1694.288238,37.94,2728.0,561.15,330.78,8.721376,48.94,3044.0,77.9375,512.21,18.705,6.760973,1694.288238,37.9392,330.78,8.721376,48.94,77.9375,24.0,561.15
20230909.0,507.65,4.59,8.483975,338.0,5410.2,322.796107,9.292833,6.763276,1678.08784,37.71,2778.0,557.57,330.56,8.954929,49.93,3116.0,77.440278,507.65,18.585667,6.762487,1678.08784,37.7056,330.56,8.953136,49.92,77.440278,24.0,557.57
20230910.0,514.32,4.49,8.537631,340.0,5259.07,321.802886,9.413333,6.779391,1694.324376,38.29,2904.0,564.8,329.43,8.937677,50.48,3244.0,78.444444,514.32,18.826667,6.77863,1694.324376,38.2857,329.43,8.937677,50.48,78.444444,24.0,564.8
20230911.0,534.44,4.78,8.559482,281.0,5584.45,324.725371,9.770167,6.72967,1775.468439,39.45,2323.0,586.21,332.210995,8.8296,51.76,2604.0,81.418056,534.4416,19.540333,6.729124,1775.468439,39.4468,332.21,8.831033,51.7684,81.418056,24.0,586.21
20230912.0,519.6,5.21,8.629986,279.0,6037.09,323.358528,9.515,6.792783,1720.6554,38.78,2077.0,570.9,331.15,8.985812,51.3,2356.0,79.291667,519.6,19.03,6.909494,1720.6554,39.4463,331.15,8.985812,51.3,79.291667,24.0,570.9
20230913.0,520.42,5.82,8.85295,331.0,6574.08,322.736391,9.542167,6.937628,1719.571764,39.72,2261.0,572.53,330.42,9.101706,52.11,2592.0,79.518056,520.42,19.084333,6.938641,1719.571764,39.7258,330.42,9.101706,52.11,79.518056,24.0,572.53
20230914.0,526.65,6.49,9.085081,321.0,7143.58,322.738107,9.646833,7.071405,1735.94373,40.93,2027.0,578.81,329.62,9.011593,52.16,2348.0,80.390278,526.65,19.293667,7.071284,1735.94373,40.9293,329.62,9.011593,52.16,80.390278,24.0,578.81
20230915.0,527.79,6.47,9.139399,357.0,7079.24,323.368915,9.675833,7.144949,1743.184812,41.48,2291.0,580.55,330.28,9.089656,52.77,2648.0,80.631944,527.79,19.351667,7.144432,1743.184812,41.477,330.28,9.087934,52.76,80.631944,24.0,580.55
20230916.0,510.47,6.47,9.066755,357.0,7135.96,324.146358,9.370167,7.109443,1692.82194,39.97,2205.0,562.21,331.62026,9.202967,51.74,2562.0,78.084722,510.4704,18.740333,7.109354,1692.82194,39.9695,331.62,9.202896,51.7396,78.084722,24.0,562.21
20230917.0,525.73,6.31,8.894088,397.0,7094.6,324.501408,9.614667,6.960217,1741.689592,40.1521,2527.0,576.876,331.289748,8.866662,51.15,2924.0,80.122222,525.7296,19.229333,6.960217,1741.689592,40.1521,331.29,8.866731,51.1504,80.122222,24.0,576.88
20230918.0,452.79,6.16,9.25,341.0,6657.41,323.985129,8.31,7.26,1498.236831,36.19,2003.0,498.63,330.89,9.56,47.67,0.0,73.87,452.79,16.62,7.258007,1498.236831,36.1906,330.89,9.193189,45.84,73.87,22.5,498.63
20231026.0,1153.31,5.84,8.645473,391.0,6754.98,324.086229,20.753333,6.63026,3767.956133,82.56,5901.0,1245.2,326.708009,7.379537,91.89,6292.0,86.472222,596.08,21.358333,6.697464,1939.405888,42.914,325.36,6.971518,44.67,88.993056,24.0,640.75
20231027.0,1204.55,6.14,8.734196,420.0,7029.84,323.550003,21.7035,6.751599,3928.835326,87.92,6490.0,1302.2,326.16623,7.498791,97.65,6910.0,90.43125,622.83,22.361333,6.902212,2019.339426,46.3028,324.22,7.156699,48.01,93.172222,24.0,670.84
20231028.0,1177.15,6.03,8.631203,475.0,6986.28,323.898272,21.184,6.631577,3843.86274,84.29,6385.0,1271.04,326.539756,7.386864,93.89,6860.0,88.266667,595.6,21.357667,6.593401,1932.4242,42.2459,324.45,7.043528,45.13,88.990278,24.0,640.73
20231029.0,1062.34,6.15,8.725892,503.0,7047.99,324.287835,19.162333,6.79197,3475.230581,78.09,6357.0,1149.74,327.129787,7.601719,87.4,6860.0,79.843056,503.43,18.097667,6.837419,1637.255046,37.1224,325.22,7.275339,39.5,75.406944,24.0,542.93
20231030.0,885.59,6.2,8.772575,445.0,7067.48,324.625497,16.005333,6.846676,2904.00231,65.75,4863.0,960.32,327.917243,7.782822,74.74,5308.0,66.688889,379.79,13.681667,7.047192,1231.051306,28.9252,324.14,7.46985,30.66,57.006944,24.0,410.45
20231031.0,975.613,5.5,8.764437,357.0,6275.36,319.689089,17.694467,6.193085,3183.841185,65.75,4327.0,1061.67,326.342636,6.044262,64.17,4684.0,73.726944,463.9685,16.8686,5.392366,1507.248069,27.2885,324.86,8.31713,42.0895,70.285833,24.0,506.058
20231101.0,1033.98,4.87,8.582556,380.0,5674.3,323.691167,18.588,6.578617,3372.570642,73.37,5528.0,1115.28,326.173682,7.289649,81.3,5908.0,77.45,513.0,18.369,6.64235,1667.4552,36.604,325.04,6.908378,38.07,76.5375,24.0,551.07
20231102.0,1066.4,4.86,8.622739,383.0,5636.26,322.607263,19.157333,6.531006,3465.995649,75.07,5805.0,1149.44,325.018347,7.224388,83.04,6188.0,79.822222,525.27,18.772667,6.490642,1698.145383,36.554,323.29,6.731418,37.91,78.219444,24.0,563.18
20231103.0,1087.28,5.93,8.546491,475.0,6938.52,327.322233,19.532333,6.454255,3588.433638,75.64,6065.0,1171.94,330.037675,7.223919,84.66,6540.0,81.384722,530.4,18.951,6.395599,1751.69904,36.3609,330.26,6.70677,38.13,78.9625,24.0,568.53
20231104.0,1126.9632,6.36,8.368542,512.0,7599.89,326.682675,20.2269,6.348065,3712.987076,77.041,6168.0,1213.614,329.468351,7.139832,86.65,6680.0,84.27875,569.22,20.301,6.073248,1875.01068,36.9879,329.4,6.536624,39.81,84.5875,24.0,609.03
20231105.0,1030.08,5.67,8.637341,486.0,6564.52,323.636228,18.509,6.466224,3361.706588,71.81,6298.0,1110.53,326.353933,7.245124,80.46,6784.0,77.120833,488.42,17.435333,6.145662,1589.611732,32.1455,325.46,6.622567,34.64,72.647222,24.0,523.06
20231106.0,1019.01,4.67,8.467124,393.0,5515.45,323.233609,18.299667,6.495565,3318.510174,71.32,6103.0,1097.98,325.660217,7.192299,78.97,6496.0,76.248611,481.58,17.188667,6.135787,1564.123682,31.6398,324.79,6.609006,34.08,71.619444,24.0,515.66
20231107.0,940.05,5.07,8.655008,400.0,5857.88,322.849236,16.929,6.679859,3060.255619,67.85,5468.0,1015.74,325.541792,7.45171,75.69,5868.0,70.5375,418.87,15.004,6.454034,1358.185975,29.0509,324.25,6.942593,31.25,62.516667,24.0,450.12
20231108.0,1135.02,5.45,8.784117,398.0,6204.38,323.526867,20.4045,6.567996,3700.694426,80.41,6046.0,1224.27,326.046627,7.290059,89.25,6444.0,85.01875,577.12,20.638667,6.416564,1875.524576,39.7288,324.98,6.789844,42.04,85.994444,24.0,619.16
20231109.0,1209.73,5.77,8.638565,430.0,6679.35,326.652214,21.75,6.584674,3982.119145,85.93,6522.0,1305.01,329.174208,7.301149,95.28,6952.0,90.625,634.15,22.701667,6.501461,2090.475475,44.2782,329.65,6.886425,46.9,94.590278,24.0,681.05
20231110.0,1136.18,6.57,8.566243,499.0,7669.64,321.872823,20.436,6.519541,3689.370672,79.94,6217.0,1226.16,324.717093,7.338357,89.98,6716.0,85.15,578.22,20.705,6.496676,1868.691396,40.3541,323.18,6.911374,42.93,86.270833,24.0,621.15
20231111.0,921.57,6.61,8.701273,472.0,7596.59,324.55245,16.626667,6.685044,3021.291216,66.69,5168.0,997.6,327.84175,7.621291,76.03,5640.0,69.277778,402.33,14.44,6.784741,1316.262828,29.3915,327.16,7.126039,30.87,60.166667,24.0,433.2
20231112.0,810.64,6.21,8.302439,449.0,7479.73,324.653658,14.678167,6.971806,2659.854952,61.4,4569.0,880.69,328.117901,7.953991,70.05,5018.0,61.159028,299.63,10.904667,8.110687,982.906252,26.5333,328.04,8.409244,27.51,45.436111,24.0,327.14
20231113.0,893.4024,5.61,7.993206,433.0,7018.46,327.565795,16.059167,6.41783,2953.696806,61.839,4787.0,963.546,330.612141,7.279332,70.14,5220.0,66.913194,368.22,13.246333,6.962832,1221.127986,27.6696,331.63,7.340396,29.17,55.193056,24.0,397.39
20231114.0,1031.69,5.63,8.23215,445.0,6839.04,327.093608,18.518333,6.376564,3402.591255,70.85,5583.0,1111.1,329.807525,7.146971,79.41,6028.0,77.159722,487.05,17.439333,6.554742,1608.580035,34.2931,330.27,6.905845,36.13,72.663889,24.0,523.18
20231115.0,986.22,5.0,7.573004,370.0,6602.4,323.785479,17.6925,6.356742,3218.654313,67.48,5278.0,1061.55,326.362709,7.096227,75.33,5648.0,73.71875,538.2,19.273667,5.915204,1759.3758,34.2023,326.9,6.919631,40.01,80.306944,24.0,578.21
20231116.0,1056.29,4.59,7.248334,407.0,6332.49,323.627463,18.957833,6.451159,3443.68747,73.38,5793.0,1137.47,326.017237,7.136892,81.18,6200.0,78.990972,538.26,19.228,5.634821,1759.57194,32.5039,326.9,6.688163,38.58,80.116667,24.0,576.84
20231117.0,1064.61,4.42,6.864217,337.0,6439.19,323.983952,19.004667,5.966955,3473.885528,68.04,5079.0,1140.28,326.305927,6.636966,75.68,5416.0,79.186111,548.11,19.548667,5.551137,1794.950628,32.5552,327.48,6.539235,38.35,81.452778,24.0,586.46
20231118.0,927.83,5.4,7.823196,412.0,6902.55,326.805393,16.607667,6.064468,3058.996524,60.43,4856.0,996.46,329.693643,6.887381,68.63,5268.0,69.198611,399.96,14.290667,6.431237,1316.108376,27.572,329.06,6.708341,28.76,59.544444,24.0,428.72
20231119.0,960.54,5.29,8.25787,388.0,6406.01,326.630357,17.198,6.117959,3164.231588,63.13,5274.0,1031.88,329.422157,6.913595,71.34,5662.0,71.658333,428.47,15.253333,6.087587,1411.38018,27.8568,329.4,6.365822,29.13,63.555556,24.0,457.6
20231120.0,951.06,5.38,8.254927,411.0,6517.32,319.075944,17.038,6.150957,3061.214611,62.88,5113.0,1022.29,321.873973,6.967758,71.23,5524.0,70.991667,420.07,14.999333,6.379084,1298.646405,28.7046,309.15,6.646962,29.91,62.497222,24.0,449.98
20231121.0,989.79,4.85,7.185366,363.0,6749.83,322.065782,17.753167,6.323754,3213.668989,67.36,5673.0,1065.19,324.681901,7.078549,75.4,6036.0,73.971528,542.02,19.360667,5.574102,1760.968778,32.3755,324.89,6.680211,38.8,80.669444,24.0,580.82
20231122.0,1036.09,5.69,8.391068,482.0,6781.02,323.242762,18.5805,6.264632,3377.854535,69.84,6238.0,1114.83,326.019413,7.06296,78.74,6720.0,77.41875,488.73,17.432,6.228909,1586.564199,32.5747,324.63,6.545434,34.23,72.633333,24.0,522.96
20231123.0,1059.7,8.55,13.532228,430.0,6318.25,325.74556,19.021167,6.377106,3480.558734,72.78,5998.0,1141.27,328.447554,7.148177,81.58,6428.0,79.254861,512.26,18.293667,6.367595,1678.112534,34.946,327.59,6.659864,36.55,76.223611,24.0,548.81
20231124.0,888.8088,5.23,8.003256,407.0,6534.84,327.459174,15.963333,6.36018,2936.923044,60.9178,4945.0,957.798,330.433615,7.202965,68.99,5352.0,66.513889,371.04,13.319333,6.834076,1230.146016,27.3076,331.54,7.1425,28.54,55.497222,24.0,399.58
20231125.0,885.9,5.5,7.985064,441.0,6887.86,324.270932,15.897333,6.255766,2899.533395,59.67,5071.0,953.84,327.298047,7.121739,67.93,5512.0,66.238889,367.68,13.173333,6.6771,1196.577792,26.3879,325.44,6.963563,27.52,54.888889,24.0,395.2
20231126.0,1032.56,5.86,8.391208,496.0,6983.5,323.845632,18.494667,6.144114,3372.852262,68.18,5952.0,1109.68,326.649518,6.949751,77.12,6448.0,77.061111,496.5,17.669,6.062746,1611.78795,32.1368,324.63,6.333126,33.57,73.620833,24.0,530.07
20231127.0,1155.48,6.18,8.401796,499.0,7355.57,324.670443,20.7075,6.219164,3782.995072,77.27,6141.0,1242.45,327.39598,6.999879,86.97,6640.0,86.28125,596.34,21.244,6.078093,1941.444504,38.7369,325.56,6.430051,40.98,88.516667,24.0,637.32
20231128.0,904.91,5.59,7.982954,423.0,7002.42,324.185077,16.236333,6.254491,2960.620219,60.93,4945.0,974.18,327.172892,7.110596,69.27,5368.0,67.651389,383.02,13.713,6.626218,1246.576892,27.2596,325.46,6.896133,28.37,57.1375,24.0,411.39
20231129.0,1010.94,5.65,8.181529,447.0,6905.8,327.295449,18.1095,6.15791,3337.300776,66.91,5725.0,1086.57,330.11858,6.960435,75.63,6172.0,75.45625,469.59,16.734,6.196905,1550.304426,31.1097,330.14,6.459902,32.43,69.725,24.0,502.02
