date,邵武_厂级_上网电量,邵武_厂级_供电煤耗,邵武_厂级_利用小时,邵武_厂级_发电厂用电率,邵武_厂级_发电标煤量,邵武_厂级_发电用厂用电量,邵武_厂级_发电耗煤量,邵武_厂级_开机率,邵武_厂级_综合厂用电率,邵武_厂级_综合厂用电量,邵武_厂级_耗煤量,邵武_厂级_负荷率,邵武_邵武#4_上网电量,邵武_邵武#4_利用小时,邵武_邵武#4_发电厂用电率,邵武_邵武#4_发电标煤量,邵武_邵武#4_发电用厂用电量,邵武_邵武#4_开机率,邵武_邵武#4_综合厂用电率,邵武_邵武#4_综合厂用电量,邵武_邵武#4_负荷率,邵武_邵武#4_运行小时,邵武_邵武#4_发电量
20240330.0,2363.295,281.440616,18.765152,4.326201,6669.692291,107.16,8497.0,100.0,4.59023,113.7,8497.0,78.188131,1182.665,18.80303,4.383562,3338.545029,54.4,100.0,4.700645,58.335,78.34596,24.0,1241.0
20240331.0,2052.14,282.450045,16.295455,4.366341,5810.223388,93.92,8270.0,100.0,4.596002,98.86,8270.0,67.897727,1025.08,16.287879,4.424186,2902.616528,47.56,100.0,4.643721,49.92,67.866162,24.0,1075.0
20240401.0,2203.81,281.423636,17.484848,4.261698,6218.449241,98.36,5780.0,100.0,4.514298,104.19,5780.0,72.853535,1119.17,17.787879,4.344123,3156.618985,51.0,100.0,4.670358,54.83,74.116162,24.0,1174.0
20240402.0,1020.327,278.103819,8.272727,4.761905,2892.279721,52.0,4381.0,51.208333,6.563187,71.67,4381.0,67.312671,1011.989845,16.409091,4.801477,2867.776823,52.0,100.0,6.556801,71.010155,68.371212,24.0,1083.0
20240403.0,736.428,285.988503,6.022727,5.605031,2146.17212,44.56,2856.0,50.0,7.367296,58.57,2856.0,50.189394,736.428,12.045455,5.605031,2146.17212,44.56,100.0,7.367547,58.572,50.189394,24.0,795.0
20240404.0,714.75,284.863136,5.840909,5.405966,2077.563825,41.68,3681.0,50.0,7.29572,56.25,3681.0,48.674242,714.75,11.681818,5.405966,2077.563825,41.68,100.0,7.29572,56.25,48.674242,24.0,771.0
20240405.0,780.09,281.878187,6.310606,5.258103,2224.582653,43.8,3249.0,50.0,6.351741,52.91,3249.0,52.588384,780.09,12.621212,5.258103,2224.582653,43.8,100.0,6.351741,52.91,52.588384,24.0,833.0
20240406.0,888.95,282.753015,7.151515,5.09322,2533.240815,48.08,4395.0,50.0,5.831568,55.05,4395.0,59.59596,888.95,14.30303,5.09322,2533.240815,48.08,100.0,5.831568,55.05,59.59596,24.0,944.0
20240407.0,695.9,289.109739,5.643939,5.702013,2031.05374,42.48,3724.0,50.0,6.590604,49.1,3724.0,47.032828,695.9,11.287879,5.702013,2031.05374,42.48,100.0,6.590604,49.1,47.032828,24.0,745.0
20240408.0,901.329,282.634222,7.25,4.982236,2570.049511,47.68,3319.0,50.0,5.817137,55.67,3319.0,60.416667,901.329,14.5,4.982236,2570.049511,47.68,100.0,5.817241,55.671,60.416667,24.0,957.0
20240409.0,591.756,290.145389,4.833333,6.319749,1734.140958,40.32,2971.0,50.0,7.247649,46.24,2971.0,40.277778,591.756,9.666667,6.319749,1734.140958,40.32,100.0,7.248276,46.244,40.277778,24.0,638.0
20240410.0,663.2,289.121495,5.371212,5.641749,1934.2228,40.0,2866.0,50.0,6.459803,45.8,2866.0,44.760101,663.2,10.742424,5.641749,1934.2228,40.0,100.0,6.459803,45.8,44.760101,24.0,709.0
20240411.0,1079.79,281.001642,8.636364,4.631579,3055.049847,52.8,4626.0,50.0,5.281579,60.21,4626.0,71.969697,1079.79,17.272727,4.631579,3055.049847,52.8,100.0,5.281579,60.21,71.969697,24.0,1140.0
20240412.0,1345.773,279.444053,10.742424,4.442877,3786.466913,63.0,5027.0,50.0,5.093794,72.23,5027.0,89.520202,1345.773,21.484848,4.442877,3786.466913,63.0,100.0,5.093583,72.227,89.520202,24.0,1418.0
20240413.0,1000.56,281.249965,8.0,4.518939,2835.787152,47.72,4129.0,50.0,5.25,55.44,4129.0,66.666667,1000.56,16.0,4.518939,2835.787152,47.72,100.0,5.25,55.44,66.666667,24.0,1056.0
20240414.0,1047.02,277.830005,8.424242,4.291367,2956.889182,47.72,4390.0,50.0,5.843525,64.98,4390.0,70.20202,1047.02,16.848485,4.697842,2956.889182,52.24,100.0,5.843525,64.98,70.20202,24.0,1112.0
20240415.0,1210.28,278.320508,9.734848,4.725292,3407.422312,60.72,4962.0,50.0,5.814786,74.72,4962.0,81.123737,1210.28,19.469697,4.725292,3407.422312,60.72,100.0,5.814786,74.72,81.123737,24.0,1285.0
20240416.0,1817.9,280.042894,14.583333,4.557922,5145.11608,87.74,9421.0,80.625,5.563636,107.1,9421.0,75.366064,1240.64,19.924242,4.623574,3487.687168,60.8,100.0,5.654753,74.36,83.017677,24.0,1315.0
20240417.0,2123.91,282.089932,16.909091,4.648746,6003.550779,103.76,9311.0,100.0,4.842742,108.09,9311.0,70.454545,1062.23,16.924242,4.698299,3003.667771,52.48,100.0,4.903312,54.77,70.517677,24.0,1117.0
20240418.0,2011.482,282.24745,16.083333,5.026849,5690.898889,106.72,9420.0,100.0,5.252944,111.52,9420.0,67.013889,1167.292,18.636364,4.803252,3282.425104,59.08,100.0,5.098211,62.708,77.651515,24.0,1230.0
20240419.0,1921.854,282.394094,15.340909,4.894815,5438.571381,99.12,8478.0,100.0,5.093333,103.14,8478.0,63.920455,947.836,15.151515,5.016,2688.821165,50.16,100.0,5.2164,52.164,63.131313,24.0,1000.0
20240420.0,1645.61,284.279125,13.189394,5.272832,4688.331334,91.8,7502.0,100.0,5.479035,95.39,7502.0,54.955808,853.17,13.69697,5.349558,2428.292454,48.36,100.0,5.622788,50.83,57.070707,24.0,904.0
20240421.0,1726.0,283.257864,13.818182,4.973684,4909.651906,90.72,6368.0,97.6875,5.372807,98.0,6368.0,58.938715,805.33,12.924242,5.19109,2294.304637,44.28,95.375,5.588511,47.67,56.462396,22.89,853.0
20240601.0,1613.304,286.673203,12.954545,5.417544,4636.53771,92.64,8110.0,100.0,5.654386,96.69,8110.0,53.977273,824.797546,13.212121,5.133028,2368.241194,44.76,100.0,5.413125,47.202454,55.050505,24.0,872.0
20240602.0,1068.771,292.879355,8.704545,6.920801,3132.28613,79.52,5099.0,100.0,6.982594,80.23,5099.0,36.268939,536.612908,8.712121,6.601739,1570.934289,37.96,100.0,6.676016,38.387092,36.300505,24.0,575.0
20240603.0,1622.48,286.204374,13.007576,5.285964,4654.370007,90.76,6883.0,100.0,5.50495,94.52,6883.0,54.198232,816.27,13.060606,5.053364,2345.062083,43.56,100.0,5.305104,45.73,54.419192,24.0,862.0
20240604.0,1519.88,286.200127,12.212121,5.471464,4361.117537,88.2,7005.0,100.0,5.71464,92.12,7005.0,50.883838,710.83,11.439394,5.594702,2043.565167,42.24,100.0,5.850331,44.17,47.664141,24.0,755.0
20240605.0,1659.51,284.867601,13.295455,5.046154,4747.14765,88.56,4681.0,98.083333,5.554986,97.49,4681.0,56.480266,778.74,12.484848,5.048544,2232.725454,41.6,96.166667,5.492718,45.26,54.093798,23.08,824.0
20240619.0,1717.98,285.879127,13.727273,5.01766,4920.208471,90.92,7916.0,100.0,5.188742,94.02,7916.0,57.19697,859.49,13.742424,5.031974,2461.235564,45.64,100.0,5.238148,47.51,57.260101,24.0,907.0
20240620.0,1709.47,285.155618,13.689394,5.128943,4888.479797,92.68,7643.0,100.0,5.397344,97.53,7643.0,57.039141,856.99,13.727273,5.139073,2449.534517,46.56,100.0,5.409492,49.01,57.19697,24.0,906.0
20240621.0,1726.593,285.184598,13.810606,5.125617,4932.438736,93.44,7854.0,100.0,5.288535,96.41,7854.0,57.544192,862.003934,13.80303,5.194292,2464.469247,47.32,100.0,5.378273,48.996066,57.512626,24.0,911.0
20240622.0,1770.32,284.625,14.136364,4.986066,5046.287404,93.04,7215.0,100.0,5.127546,95.68,7215.0,58.901515,879.74,14.060606,4.969828,2508.490636,46.12,100.0,5.200431,48.26,58.585859,24.0,928.0
20240623.0,1747.02,284.593416,13.969697,5.067245,4981.978502,93.44,8320.0,100.0,5.259219,96.98,8320.0,58.207071,874.0,13.969697,5.088937,2493.7842,46.92,100.0,5.206074,48.0,58.207071,24.0,922.0
20240624.0,2002.67,282.559484,15.94697,4.687886,5669.047449,98.68,8613.0,100.0,4.861283,102.33,8613.0,66.445707,1009.53,16.075758,4.633365,2857.070853,49.16,100.0,4.851084,51.47,66.982323,24.0,1061.0
20240625.0,2307.39,282.202426,18.356061,4.561288,6525.874656,110.52,9200.0,100.0,4.771358,115.61,9200.0,76.483586,1154.93,18.393939,4.602965,3265.911054,55.88,100.0,4.865733,59.07,76.641414,24.0,1214.0
20240626.0,2343.33,282.231538,18.643939,4.562373,6628.828571,112.28,10532.0,100.0,4.78139,117.67,10532.0,77.683081,1183.57,18.833333,4.566372,3348.911315,56.76,100.0,4.781175,59.43,78.472222,24.0,1243.0
20240627.0,2314.785,281.149873,18.439394,4.346754,6545.731348,105.8,10065.0,100.0,4.89811,119.22,10065.0,76.830808,1162.591,18.484848,4.488525,3285.598425,54.76,100.0,4.705656,57.409,77.020202,24.0,1220.0
20240628.0,2273.337,282.170612,18.098485,4.646296,6427.84655,111.0,9239.0,100.0,4.841356,115.66,9239.0,75.410354,1153.9399,18.333333,4.390083,3262.303491,53.12,100.0,4.633066,56.0601,76.388889,24.0,1210.0
20240629.0,2035.9,282.244119,16.234848,4.746617,5761.392744,101.72,8399.0,100.0,4.997667,107.1,8399.0,67.645202,1021.28,16.287879,4.695814,2890.018144,50.48,100.0,4.997209,53.72,67.866162,24.0,1075.0
20240630.0,1580.27,285.787023,12.674242,5.33413,4526.180553,89.24,7120.0,100.0,5.542738,92.73,7120.0,52.809343,828.45,13.272727,5.214612,2369.284155,45.68,100.0,5.428082,47.55,55.30303,24.0,876.0
20240701.0,1589.049,286.20144,12.742424,5.369798,4555.41108,90.32,7779.0,100.0,5.526159,92.95,7779.0,53.093434,796.092043,12.787879,5.445498,2283.430807,45.96,100.0,5.676298,47.907957,53.282828,24.0,844.0
20240702.0,2028.444,283.417503,16.219697,5.055582,5761.197625,108.24,9564.0,100.0,5.256889,112.55,9564.0,67.582071,866.488256,13.863636,5.097268,2474.257214,46.64,100.0,5.30183,48.511745,57.765152,24.0,915.0
20240703.0,2389.56,282.131181,19.060606,4.844197,6754.559032,121.88,9912.0,100.0,5.025437,126.44,9912.0,79.419192,1315.28,20.954545,4.743312,3711.983216,65.6,100.0,4.896602,67.72,87.310606,24.0,1383.0
20240704.0,2493.06,281.717299,19.871212,4.699962,7042.143678,123.28,11227.0,100.0,4.95387,129.94,11227.0,82.796717,1241.69,19.848485,4.903817,3507.77425,64.24,100.0,5.214504,68.31,82.70202,24.0,1310.0
20240705.0,2795.43,281.349494,22.25,4.629213,7880.711861,135.96,10321.0,100.0,4.789581,140.67,10321.0,92.708333,1375.33,21.924242,4.610919,3878.018001,66.72,100.0,4.953006,71.67,91.35101,24.0,1447.0
20240706.0,2659.21,277.754103,21.462121,4.69467,7499.360769,133.0,10761.0,100.0,4.863749,137.79,10761.0,89.425505,1350.23,21.469697,4.446013,3807.513577,63.0,100.0,4.712068,66.77,89.457071,24.0,1417.0
20240707.0,2286.735,282.490603,18.280303,4.981351,6476.944557,120.2,9862.0,100.0,5.232491,126.26,9862.0,76.167929,1145.98,18.287879,4.666114,3245.071566,56.32,100.0,5.05551,61.02,76.199495,24.0,1207.0
20240708.0,2687.817,280.901708,21.431818,4.839873,7562.098693,136.92,11148.0,100.0,4.990456,141.18,11148.0,89.299242,1322.0981,21.060606,4.604317,3721.970571,64.0,100.0,4.885029,67.9019,87.752525,24.0,1390.0
20240709.0,2758.31,280.444652,21.992424,4.752325,7754.40681,137.96,10710.0,100.0,4.984499,144.7,10710.0,91.635101,1374.2,21.909091,4.578147,3863.5633,66.2,100.0,4.965422,71.8,91.287879,24.0,1446.0
20240710.0,2801.73,280.505411,22.348485,4.808136,7877.04074,141.84,11380.0,100.0,5.026102,148.27,11380.0,93.118687,1377.71,21.954545,4.574189,3874.12052,66.28,100.0,4.919945,71.29,91.477273,24.0,1449.0
20240711.0,2430.912,281.859085,19.393939,4.873438,6863.945186,124.76,10846.0,100.0,5.042578,129.09,10846.0,80.808081,1257.59019,20.030303,4.559758,3542.505806,60.28,100.0,4.872149,64.40981,83.459596,24.0,1322.0
20240712.0,2692.008,280.710553,21.439394,4.672792,7572.897028,132.24,10807.0,100.0,4.875972,137.99,10807.0,89.330808,1336.681,21.272727,4.452991,3759.548981,62.52,100.0,4.794801,67.319,88.636364,24.0,1404.0
20240713.0,2759.73,280.817656,21.992424,4.727523,7766.742399,137.24,12659.0,100.0,4.935239,143.27,12659.0,91.635101,1365.59,21.742424,4.501742,3841.541229,64.6,100.0,4.836934,69.41,90.593434,24.0,1435.0
20240714.0,2739.49,280.870087,21.840909,4.73257,7714.265452,136.44,11548.0,100.0,4.977801,143.51,11548.0,91.003788,1355.61,21.575758,4.452247,3817.39776,63.4,100.0,4.802669,68.39,89.89899,24.0,1424.0
20240715.0,2860.24,280.399134,22.772727,4.648037,8037.024303,139.72,12041.0,100.0,4.848969,145.76,12041.0,94.886364,1410.65,22.439394,4.375422,3967.735255,64.8,100.0,4.750169,70.35,93.497475,24.0,1481.0
20240716.0,2858.33,280.322272,22.765152,4.645591,8032.354376,139.6,12139.0,100.0,4.880865,146.67,12139.0,94.854798,1408.4,22.409091,4.40568,3962.11088,65.16,100.0,4.773496,70.6,93.371212,24.0,1479.0
20240717.0,2866.809,280.173466,22.833333,4.702057,8047.366422,141.72,12193.0,100.0,4.883543,147.19,12193.0,95.138889,1413.0809,22.484848,4.474394,3968.4964,66.4,100.0,4.778915,70.9191,93.686869,24.0,1484.0
20240718.0,2805.792,280.504922,22.348485,4.64,7890.94006,136.88,11433.0,100.0,4.888475,144.21,11433.0,93.118687,1384.7172,22.015152,4.377151,3897.009616,63.6,100.0,4.699436,68.2828,91.729798,24.0,1453.0
20240719.0,2854.24,280.49757,22.742424,4.692871,8025.372067,140.88,12531.0,100.0,4.922385,147.77,12531.0,94.760101,1418.81,22.560606,4.39221,3990.119363,65.4,100.0,4.713902,70.19,94.002525,24.0,1489.0
20240720.0,2828.43,280.555392,22.537879,4.715294,7952.9598,140.28,11614.0,100.0,4.926723,146.57,11614.0,93.907828,1397.82,22.227273,4.422631,3931.228968,64.88,100.0,4.715746,69.18,92.613636,24.0,1467.0
20240721.0,2759.5,280.794658,21.977273,4.661841,7766.10632,135.24,12315.0,100.0,4.877628,141.5,12315.0,91.57197,1406.18,22.348485,4.371525,3955.021868,64.48,100.0,4.665763,68.82,93.118687,24.0,1475.0
20240722.0,2676.069,281.200884,21.340909,4.780973,7542.707559,134.68,11646.0,100.0,5.00284,140.93,11646.0,88.920455,1323.623967,21.075758,4.506111,3733.546124,62.68,100.0,4.843712,67.376033,87.815657,24.0,1391.0
20240723.0,2442.89,282.517264,19.5,4.891997,6916.248639,125.92,10810.0,100.0,5.093629,131.11,10810.0,81.25,1215.78,19.363636,4.625978,3435.551124,59.12,100.0,4.868545,62.22,80.681818,24.0,1278.0
20240724.0,1827.01,282.430027,14.651515,5.352637,5169.825163,103.52,8245.0,100.0,5.532058,106.99,8245.0,61.04798,865.95,13.863636,5.145355,2443.970685,47.08,100.0,5.360656,49.05,57.765152,24.0,915.0
20240725.0,1883.77,283.157227,15.106061,5.313942,5346.121704,105.96,8347.0,100.0,5.528084,110.23,8347.0,62.941919,934.57,14.939394,4.985801,2653.431144,49.16,100.0,5.216024,51.43,62.247475,24.0,986.0
20240726.0,1673.93,283.898578,13.431818,5.405527,4761.433389,95.84,7750.0,100.0,5.587704,99.07,7750.0,55.965909,781.91,12.545455,5.318841,2227.739781,44.04,100.0,5.566425,46.09,52.272727,24.0,828.0
20240727.0,1459.854,284.764613,11.719697,5.41435,4166.789729,83.76,7720.0,100.0,5.633484,87.15,7720.0,48.832071,730.3945,11.727273,5.359173,2085.860613,41.48,100.0,5.633786,43.6055,48.863636,24.0,774.0
20240728.0,1935.813,283.071467,15.424242,4.746562,5489.774798,96.64,8113.0,100.0,4.920923,100.19,8113.0,64.267677,968.704,15.439394,4.663395,2748.79447,47.52,100.0,4.935819,50.296,64.330808,24.0,1019.0
20240729.0,1990.99,282.5931,15.848485,4.629063,5638.184487,96.84,7341.0,100.0,4.828394,101.01,7341.0,66.035354,995.99,15.863636,4.588348,2819.946487,48.04,100.0,4.872015,51.01,66.098485,24.0,1047.0
20240730.0,2224.27,281.560617,17.780303,4.678313,6299.074116,109.8,7859.0,85.833333,5.229655,122.74,7859.0,86.312151,1301.68,20.80303,4.547706,3682.45272,62.44,100.0,5.194465,71.32,86.679293,24.0,1373.0
20240731.0,1306.899,277.008538,10.621212,4.938659,3691.858985,69.24,5711.0,50.0,6.783167,95.1,5711.0,88.510101,1306.899,21.242424,4.938659,3691.858985,69.24,100.0,6.783238,95.101,88.510101,24.0,1402.0
20240801.0,1138.665,278.768672,9.257576,5.201309,3229.367807,63.56,5219.0,50.0,6.819149,83.33,5219.0,77.146465,1138.665,18.515152,5.201309,3229.367807,63.56,100.0,6.819558,83.335,77.146465,24.0,1222.0
20240802.0,1328.94,278.055229,10.75,4.85976,3753.856818,68.96,5404.0,50.0,6.346723,90.06,5404.0,89.583333,1328.94,21.5,4.85976,3753.856818,68.96,100.0,6.346723,90.06,89.583333,24.0,1419.0
20240803.0,1404.55,277.578779,11.363636,4.936,3958.162355,74.04,6456.0,50.0,6.363333,95.45,6456.0,94.69697,1404.55,22.727273,4.936,3958.162355,74.04,100.0,6.363333,95.45,94.69697,24.0,1500.0
20240804.0,1252.35,273.501613,10.325758,5.044754,3539.767275,68.76,5547.0,50.0,8.118122,110.65,5547.0,86.04798,1252.35,20.651515,5.044754,3539.767275,68.76,100.0,8.118122,110.65,86.04798,24.0,1363.0
20240805.0,2392.96,281.871609,19.219697,5.248719,6775.742476,133.16,10839.0,95.770833,5.677572,144.04,10839.0,83.618434,1262.68,20.287879,5.230769,3568.459948,70.04,100.0,5.699776,76.32,84.532828,24.0,1339.0
20240806.0,2895.981,279.611049,23.181818,5.145098,8115.878467,157.44,13310.0,100.0,5.360131,164.02,13310.0,96.590909,1426.5117,22.848485,5.108753,3996.515179,77.04,100.0,5.403733,81.4883,95.20202,24.0,1508.0
20240807.0,2795.496,280.438786,22.363636,5.050136,7860.474826,149.08,12413.0,100.0,5.301829,156.51,12413.0,93.181818,1378.4139,22.075758,5.029513,3877.340459,73.28,100.0,5.393693,78.5861,91.982323,24.0,1457.0
20240808.0,2792.03,280.375423,22.333333,5.067843,7846.586583,149.4,12913.0,100.0,5.290706,155.97,12913.0,93.055556,1385.87,22.19697,5.081229,3894.433287,74.44,100.0,5.401365,79.13,92.487374,24.0,1465.0
20240809.0,2689.83,280.635118,21.522727,5.147483,7562.442912,146.24,10676.0,100.0,5.321014,151.17,10676.0,89.67803,1334.82,21.393939,5.206799,3753.780804,73.52,100.0,5.466006,77.18,89.141414,24.0,1412.0
20240810.0,2823.744,280.483568,22.583333,5.041261,7939.704465,150.28,12528.0,100.0,5.275411,157.26,12528.0,94.097222,1389.622853,22.272727,5.121088,3905.951915,75.28,100.0,5.467833,80.377147,92.80303,24.0,1470.0
20240811.0,2751.672,280.65546,21.992424,5.001722,7739.916269,145.2,11718.0,100.0,5.212883,151.33,11718.0,91.635101,1359.252373,21.772727,5.091162,3822.761374,73.16,100.0,5.410412,77.747627,90.719697,24.0,1437.0
20240812.0,2876.41,280.815699,23.0,5.075099,8092.883805,154.08,12892.0,100.0,5.256588,159.59,12892.0,95.833333,1414.94,22.666667,5.144385,3982.207136,76.96,100.0,5.418449,81.06,94.444444,24.0,1496.0
20240813.0,2663.33,281.326269,21.333333,5.173295,7512.311639,145.68,12866.0,100.0,5.42152,152.67,12866.0,88.888889,1317.2,21.136364,5.290323,3715.8212,73.8,100.0,5.577061,77.8,88.068182,24.0,1395.0
20240814.0,2407.09,281.819825,19.234848,5.02245,6796.028724,127.52,10443.0,100.0,5.195746,131.92,10443.0,80.145202,1205.52,19.257576,4.922109,3403.424064,62.56,100.0,5.151849,65.48,80.239899,24.0,1271.0
20240815.0,2442.5,281.654603,19.515152,4.968944,6894.90468,128.0,11478.0,100.0,5.182842,133.51,11478.0,81.313131,1222.95,19.515152,4.829193,3452.14326,62.2,100.0,5.050466,65.05,81.313131,24.0,1288.0
20240816.0,2407.416,281.663314,19.234848,4.956282,6796.98644,125.84,9951.0,100.0,5.182749,131.59,9951.0,80.145202,1207.3934,19.30303,4.938776,3410.282658,62.92,100.0,5.228148,66.6066,80.429293,24.0,1274.0
20240817.0,2052.963,283.221705,16.454545,5.267035,5827.569808,114.4,10366.0,100.0,5.480203,119.03,10366.0,68.560606,818.7651,13.272727,6.283105,2343.305716,55.04,100.0,6.533664,57.2349,55.30303,24.0,876.0
20240818.0,1982.51,283.444617,15.901515,5.345403,5631.477641,112.2,9399.0,100.0,5.549786,116.49,9399.0,66.256313,867.65,13.939394,5.508696,2479.656935,50.68,100.0,5.690217,52.35,58.080808,24.0,920.0
20240819.0,1743.42,284.851631,13.969697,5.26898,4975.902234,97.16,7939.0,100.0,5.454447,100.58,7939.0,58.207071,805.58,12.969697,5.616822,2302.589314,48.08,100.0,5.890187,50.42,54.040404,24.0,856.0
20240820.0,1367.982,289.761626,11.022727,5.753952,3973.443229,83.72,6174.0,100.0,5.980756,87.02,6174.0,45.92803,684.788545,11.060606,5.956164,1990.200948,43.48,100.0,6.19335,45.211455,46.085859,24.0,730.0
20240821.0,1277.595,290.640992,10.318182,6.044053,3719.274645,82.32,6381.0,100.0,6.196769,84.4,6381.0,42.992424,639.677614,10.348485,6.172767,1863.636761,42.16,100.0,6.342955,43.322386,43.118687,24.0,683.0
20240822.0,1811.83,284.944001,14.5,5.207941,5169.795998,99.68,8125.0,100.0,5.338036,102.17,8125.0,60.416667,814.31208,13.090909,5.611111,2329.258275,48.48,100.0,5.750917,49.68792,54.545455,24.0,864.0
20240823.0,2392.14,282.117113,19.075758,4.803813,6762.460047,120.96,11080.0,100.0,4.998411,125.86,11080.0,79.482323,1196.21,19.106061,4.954798,3381.087565,62.48,100.0,5.137986,64.79,79.608586,24.0,1261.0
20240824.0,2369.3,282.074051,18.939394,5.016,6698.130414,125.4,10053.0,100.0,5.228,130.7,10053.0,78.914141,1181.82,18.954545,5.282174,3340.886958,66.08,100.0,5.529976,69.18,78.977273,24.0,1251.0
20240825.0,2297.96,282.155697,18.386364,5.094355,6499.061464,123.64,10346.0,100.0,5.317264,129.05,10346.0,76.609848,1150.79,18.439394,5.163517,3254.43412,62.84,100.0,5.440427,66.21,76.830808,24.0,1217.0
20240826.0,2481.04,281.950737,19.80303,4.89824,7009.18254,128.04,10727.0,100.0,5.086458,132.96,10727.0,82.512626,1246.46,19.818182,4.541284,3521.000208,59.4,100.0,4.704893,61.54,82.575758,24.0,1308.0
20240827.0,2503.31,281.857123,19.992424,4.935203,7071.118764,130.24,10992.0,100.0,5.14172,135.69,10992.0,83.301768,1259.36,20.060606,4.616314,3556.558576,61.12,100.0,4.882175,64.64,83.585859,24.0,1324.0
20240828.0,2412.4,281.977551,19.280303,5.027898,6815.510204,127.96,10684.0,100.0,5.210216,132.6,10684.0,80.334596,1211.89,19.318182,4.752941,3423.58925,60.6,100.0,4.949804,63.11,80.492424,24.0,1275.0
20240829.0,2450.48,281.795495,19.575758,4.970588,6919.657456,128.44,10812.0,100.0,5.167183,133.52,10812.0,81.565657,1230.22,19.606061,4.683153,3472.91106,60.6,100.0,4.928903,63.78,81.691919,24.0,1294.0
20240830.0,2497.473,281.563352,19.94697,4.929738,7048.093826,129.8,11096.0,100.0,5.14736,135.53,11096.0,83.112374,1252.723787,19.954545,4.607441,3531.428356,60.68,100.0,4.880502,64.276213,83.143939,24.0,1317.0
20240831.0,2538.492,281.253225,20.325758,5.174804,7155.532048,138.84,11336.0,100.0,5.385762,144.5,11336.0,84.690657,1255.24686,20.106061,5.064054,3536.909077,67.2,100.0,5.40717,71.75314,83.775253,24.0,1327.0
20240901.0,2284.52,283.159489,18.340909,5.439075,6482.426823,131.68,10381.0,100.0,5.63734,136.48,10381.0,76.420455,1139.73,18.318182,5.495451,3236.947173,66.44,100.0,5.729529,69.27,76.325758,24.0,1209.0
20240902.0,2574.46,281.287198,20.643939,5.291743,7259.460014,144.2,12724.0,100.0,5.524404,150.54,12724.0,86.016414,1275.76,20.5,5.356984,3597.515624,72.48,100.0,5.708795,77.24,85.416667,24.0,1353.0
20240903.0,2313.1,282.802456,18.560606,5.364898,6556.944614,131.44,10012.0,100.0,5.587755,136.9,10012.0,77.335859,1156.33,18.575758,5.393148,3277.733018,66.12,100.0,5.682708,69.67,77.39899,24.0,1226.0
20240904.0,1970.43,284.14252,15.787879,5.234165,5611.58746,109.08,9137.0,100.0,5.449616,113.57,9137.0,65.782828,984.53,15.757576,4.980769,2803.94144,51.8,100.0,5.333654,55.47,65.656566,24.0,1040.0
20240905.0,2287.16,283.145181,18.272727,5.041459,6485.157228,121.6,9990.0,100.0,5.175788,124.84,9990.0,76.136364,1113.24,17.818182,5.156463,3158.150556,60.64,100.0,5.336735,62.76,74.242424,24.0,1176.0
20240906.0,2510.84,281.243823,20.106061,5.171063,7078.232044,137.24,11020.0,100.0,5.394122,143.16,11020.0,83.775253,1227.92,19.712121,5.346656,3463.34836,69.56,100.0,5.617218,73.08,82.133838,24.0,1301.0
20240907.0,2669.9,280.934519,21.393939,5.26204,7516.12211,148.6,11867.0,100.0,5.456799,154.1,11867.0,89.141414,1260.39,20.242424,5.365269,3552.157137,71.68,100.0,5.659431,75.61,84.343434,24.0,1336.0
20240908.0,2776.36,280.744245,22.265152,5.31065,7812.887752,156.08,12465.0,100.0,5.533855,162.64,12465.0,92.771465,1406.77,22.590909,5.31992,3956.259271,79.32,100.0,5.649229,84.23,94.128788,24.0,1491.0
20240909.0,2518.296,281.711867,20.189394,5.268293,7112.097793,140.4,11977.0,100.0,5.50469,146.7,11977.0,84.122475,1359.158095,21.818182,5.297222,3823.855384,76.28,100.0,5.614021,80.841905,90.909091,24.0,1440.0
20240910.0,2817.639,280.81835,22.575758,5.230872,7930.647191,155.88,13108.0,100.0,5.448322,162.36,13108.0,94.065657,1373.753714,22.045455,5.253608,3869.864212,76.44,100.0,5.583937,81.246286,91.856061,24.0,1455.0
20240911.0,2839.38,281.018809,22.75,5.245421,7996.333994,157.52,13210.0,100.0,5.434565,163.2,13210.0,94.791667,1377.31,22.106061,5.318711,3882.361428,77.6,100.0,5.59904,81.69,92.108586,24.0,1459.0
20240912.0,2803.16,281.307776,22.44697,5.177185,7903.623264,153.4,12883.0,100.0,5.394533,159.84,12883.0,93.52904,1351.28,21.681818,5.252271,3814.258056,75.16,100.0,5.570929,79.72,90.340909,24.0,1431.0
20240913.0,2842.22,281.156707,22.75,5.140193,8009.142414,154.36,12032.0,100.0,5.353646,160.77,12032.0,94.791667,1400.13,22.439394,5.13707,3949.486704,76.08,100.0,5.4605,80.87,93.497475,24.0,1481.0
20240914.0,2702.63,281.616287,21.666667,5.255944,7630.900212,150.32,12438.0,100.0,5.502098,157.36,12438.0,90.277778,1341.75,21.530303,5.258269,3788.699475,74.72,100.0,5.577058,79.25,89.709596,24.0,1421.0
20240915.0,2258.16,283.277766,18.136364,5.46533,6411.029093,130.84,10081.0,100.0,5.674185,135.84,10081.0,75.568182,1129.19,18.151515,5.512521,3205.544572,66.04,100.0,5.74374,68.81,75.631313,24.0,1198.0
