date,可门_厂级_上网电量,可门_厂级_供热厂用电量,可门_厂级_供热用厂用电率,可门_厂级_供热耗煤量,可门_厂级_供热量,可门_厂级_供电煤耗,可门_厂级_利用小时,可门_厂级_发电厂用电率,可门_厂级_发电标煤量,可门_厂级_发电用厂用电量,可门_厂级_发电耗煤量,可门_厂级_开机率,可门_厂级_综合供电煤耗,可门_厂级_综合厂用电率,可门_厂级_综合厂用电量,可门_厂级_耗煤量,可门_厂级_负荷率,可门_可门#1_上网电量,可门_可门#1_供热用厂用电率,可门_可门#1_供热量,可门_可门#1_利用小时,可门_可门#1_发电厂用电率,可门_可门#1_发电标煤量,可门_可门#1_发电用厂用电量,可门_可门#1_开机率,可门_可门#1_综合供电煤耗,可门_可门#1_综合厂用电率,可门_可门#1_综合厂用电量,可门_可门#1_负荷率,可门_可门#1_运行小时,可门_可门#2_上网电量,可门_可门#2_供热用厂用电率,可门_可门#2_供热量,可门_可门#2_利用小时,可门_可门#2_发电厂用电率,可门_可门#2_发电标煤量,可门_可门#2_发电用厂用电量,可门_可门#2_开机率,可门_可门#2_综合供电煤耗,可门_可门#2_综合厂用电率,可门_可门#2_综合厂用电量,可门_可门#2_负荷率,可门_可门#2_运行小时,可门_可门#3_上网电量,可门_可门#3_供热用厂用电率,可门_可门#3_供热量,可门_可门#3_利用小时,可门_可门#3_发电厂用电率,可门_可门#3_发电标煤量,可门_可门#3_发电用厂用电量,可门_可门#3_开机率,可门_可门#3_综合供电煤耗,可门_可门#3_综合厂用电率,可门_可门#3_综合厂用电量,可门_可门#3_负荷率,可门_可门#3_运行小时,可门_可门#4_上网电量,可门_可门#4_供热用厂用电率,可门_可门#4_供热量,可门_可门#4_利用小时,可门_可门#4_发电厂用电率,可门_可门#4_发电标煤量,可门_可门#4_发电用厂用电量,可门_可门#4_开机率,可门_可门#4_综合供电煤耗,可门_可门#4_综合厂用电率,可门_可门#4_综合厂用电量,可门_可门#4_负荷率,可门_可门#4_运行小时,可门_可门#5_上网电量,可门_可门#5_供热用厂用电率,可门_可门#5_供热量,可门_可门#5_利用小时,可门_可门#5_发电厂用电率,可门_可门#5_发电标煤量,可门_可门#5_发电用厂用电量,可门_可门#5_开机率,可门_可门#5_综合供电煤耗,可门_可门#5_综合厂用电率,可门_可门#5_综合厂用电量,可门_可门#5_负荷率,可门_可门#5_运行小时,可门_可门#6_上网电量,可门_可门#6_供热用厂用电率,可门_可门#6_供热量,可门_可门#6_利用小时,可门_可门#6_发电厂用电率,可门_可门#6_发电标煤量,可门_可门#6_发电用厂用电量,可门_可门#6_开机率,可门_可门#6_综合供电煤耗,可门_可门#6_综合厂用电率,可门_可门#6_综合厂用电量,可门_可门#6_负荷率,可门_可门#6_运行小时,tempMax,tempMin,textDay,textNight,windScaleDay,可门_可门#1_发电量,可门_可门#2_发电量,可门_可门#3_发电量,可门_可门#4_发电量,可门_可门#5_发电量,可门_可门#5_发电量.1,可门_厂级_发电量
20230111.0,2209.2,5.03,6.370314,541.0,7896.0,297.540246,9.808333,4.876805,6662.521194,114.8,11530.0,60.708333,301.580717,6.151232,144.8,12071.0,67.318691,316.47,0.0,0.0,5.8,7.181034,957.796455,24.99,42.833333,302.65,9.060345,31.53,56.420233,10.28,997.85,6.4,4260.0,17.633333,4.506616,3012.209795,47.68,100.0,301.87,5.685255,60.15,73.472222,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.88,6.33,3636.0,15.8,4.443038,2692.514944,42.12,100.0,300.88,5.603376,53.12,65.833333,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,14.0,4.0,4.0,3.0,348.0,1058.0,0.0,948.0,,,2354.0
20230112.0,2658.3,4.24,6.231628,472.0,6804.0,294.66998,11.7,4.294516,7918.990506,120.59,13621.0,75.0,297.896795,5.331197,149.7,14093.0,65.0,898.84,5.62,2377.0,15.75,3.934392,2677.554476,37.18,100.0,297.89,4.884656,46.16,65.625,24.0,988.74,0.0,0.0,17.433333,4.409178,2949.806916,46.12,100.0,298.34,5.474187,57.26,72.638889,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.71,6.57,4427.0,13.616667,4.564259,2291.629114,37.29,100.0,297.34,5.665851,46.29,56.736111,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,6.0,6.0,2.0,945.0,1046.0,0.0,817.0,,,2808.0
20230113.0,2379.9,4.1,6.450598,444.0,6356.0,298.326525,10.5,4.505159,7179.138317,113.53,12663.0,75.0,301.657142,5.559524,140.1,13107.0,58.333333,906.72,0.0,0.0,15.766667,4.15222,2710.730112,39.28,100.0,298.96,4.15222,39.28,65.694444,24.0,733.7,0.0,0.0,12.866667,4.96114,2193.46952,38.3,100.0,298.96,4.96114,38.3,53.611111,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.05,6.46,6356.0,13.366667,4.482544,2274.938685,35.95,100.0,296.97,4.482544,35.95,55.694444,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,16.0,6.0,6.0,4.0,946.0,772.0,0.0,802.0,,,2520.0
20230114.0,2064.45,4.0,6.227619,426.0,6423.0,299.273082,9.170833,4.970468,6259.595776,109.4,10706.0,71.875,303.208883,6.203998,136.55,11132.0,53.164251,905.42,5.68,1628.0,15.716667,3.985154,2710.103144,37.58,100.0,299.32,3.985154,37.58,65.486111,24.0,539.17,0.0,0.0,9.566667,6.067944,1618.750091,34.83,100.0,300.23,6.067944,34.83,39.861111,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.01,7.84,566.0,11.4,5.407895,1930.742541,36.99,87.5,298.41,5.407895,36.99,54.285714,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,9.0,4.0,4.0,3.0,943.0,574.0,0.0,684.0,,,2201.0
20230115.0,1704.3,3.73,5.976606,423.0,6241.0,294.632766,7.558333,4.443771,5107.1349,80.61,8548.0,50.0,299.661732,6.047409,109.7,8971.0,62.986111,893.85,5.94,5918.0,15.766667,4.05074,2612.812935,38.32,100.0,292.31,5.512685,52.15,65.694444,24.0,810.45,6.84,323.0,14.466667,4.87212,2494.321965,42.29,100.0,307.77,6.630184,57.55,60.277778,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,6.0,6.0,6.0,2.0,946.0,868.0,0.0,0.0,,,1814.0
20230116.0,1368.75,3.82,6.027138,408.0,6338.0,294.580145,6.125,5.042857,4111.955865,74.13,6884.0,50.0,300.416867,6.887755,101.25,7292.0,51.041667,888.85,6.03,6338.0,15.7,4.130573,2614.907815,38.91,100.0,294.19,5.642251,53.15,65.416667,24.0,479.9,0.0,0.0,8.8,6.670455,1497.04805,35.22,100.0,311.95,9.109848,48.1,36.666667,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,3.0,3.0,2.0,942.0,528.0,0.0,0.0,,,1470.0
20230117.0,1568.25,3.94,6.396104,405.0,6160.0,294.520132,6.983333,4.899165,4694.326925,82.11,7936.0,50.0,299.335369,6.428998,107.75,8341.0,58.194444,589.0,8.4,325.0,10.6,5.632075,1717.7007,35.82,100.0,291.63,7.389937,47.0,44.166667,24.0,979.25,6.29,5835.0,17.333333,4.451923,2976.626225,46.3,100.0,303.97,5.841346,60.75,72.222222,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,3.0,3.0,2.0,636.0,1040.0,0.0,0.0,,,1676.0
20230118.0,1558.95,3.86,6.147476,420.0,6279.0,294.46657,6.9375,4.691291,4672.860553,78.11,7775.0,46.875,299.744094,6.369369,106.05,8195.0,61.666667,936.94,6.1,6089.0,16.55,4.158107,2741.95491,41.29,100.0,292.65,5.645519,56.06,68.958333,24.0,622.01,7.69,190.0,11.2,5.479167,1930.905643,36.82,87.5,310.43,7.438988,49.99,53.333333,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,5.0,1.0,1.0,1.0,993.0,672.0,0.0,0.0,,,1665.0
20230119.0,889.95,3.35,5.718675,394.0,5858.0,293.860563,3.983333,3.997908,2696.993475,38.22,4486.0,25.0,303.05,6.908996,66.05,4880.0,66.388889,889.95,5.73,5858.0,15.933333,3.997908,2696.993475,38.22,100.0,303.05,6.908996,66.05,66.388889,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,9.0,0.0,0.0,1.0,956.0,0.0,0.0,0.0,,,956.0
20230120.0,895.95,3.57,5.672069,421.0,6294.0,288.964387,3.995833,3.895725,2663.211375,37.36,4407.0,25.0,297.25,6.574557,63.05,4828.0,66.597222,895.95,5.67,6294.0,15.983333,3.895725,2663.211375,37.36,100.0,297.25,6.574557,63.05,66.597222,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,9.0,1.0,1.0,3.0,959.0,0.0,0.0,0.0,,,959.0
20230121.0,960.15,3.83,5.992802,426.0,6391.0,288.608195,4.266667,4.103516,2834.074755,42.02,4674.0,25.0,295.17,6.235352,63.85,5100.0,71.111111,960.15,5.99,6391.0,17.066667,4.103516,2834.074755,42.02,100.0,295.17,6.235352,63.85,71.111111,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,9.0,6.0,6.0,3.0,1024.0,0.0,0.0,0.0,,,1024.0
20230122.0,998.25,3.68,5.768929,421.0,6379.0,288.346143,4.425,3.957627,2941.04415,42.03,4807.0,25.0,294.62,6.002825,63.75,5228.0,73.75,998.25,5.77,6379.0,17.7,6.002825,2941.04415,63.75,100.0,294.62,6.002825,63.75,73.75,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,13.0,6.0,6.0,1.0,1062.0,0.0,0.0,0.0,,,1062.0
20230123.0,897.3,3.81,6.061088,414.0,6286.0,288.93913,3.9875,4.15465,2650.26528,39.76,4325.0,25.0,295.36,6.238245,59.7,4739.0,66.458333,897.3,6.06,6286.0,15.95,4.15465,2650.26528,39.76,100.0,295.36,6.238245,59.7,66.458333,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,7.0,4.0,4.0,1.0,957.0,0.0,0.0,0.0,,,957.0
20230124.0,925.65,3.71,6.014916,406.0,6168.0,288.844951,4.1,4.123984,2725.021035,40.58,4437.0,25.0,294.39,5.929878,58.35,4843.0,68.333333,925.65,6.02,6168.0,16.4,4.123984,2725.021035,40.58,100.0,294.39,5.929878,58.35,68.333333,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,1.0,1.0,3.0,984.0,0.0,0.0,0.0,,,984.0
20230125.0,976.95,3.9,6.039021,425.0,6458.0,288.468446,4.329167,4.129933,2873.40534,42.91,4681.0,25.0,294.12,5.972089,62.05,5106.0,72.152778,976.95,6.03,6458.0,17.316667,4.129933,2873.40534,42.91,100.0,294.12,5.972089,62.05,72.152778,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,1.0,1.0,2.0,1039.0,0.0,0.0,0.0,,,1039.0
20230126.0,958.05,3.98,6.352753,416.0,6265.0,288.558318,4.266667,4.338867,2826.63072,44.43,4644.0,25.0,295.04,6.44043,65.95,5060.0,71.111111,958.05,,6265.0,17.066667,4.338867,2826.63072,44.43,100.0,295.04,6.44043,65.95,71.111111,24.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,7.0,1.0,1.0,1.0,1024.0,0.0,0.0,0.0,,,1024.0
20230127.0,869.25,4.32,6.81603,417.0,6338.0,288.805906,3.929167,4.640509,2597.058225,43.76,4233.0,25.0,298.77,7.820785,73.75,4650.0,65.486111,869.25,6.81,6338.0,15.716667,4.640509,2597.058225,43.76,100.0,298.77,7.820785,73.75,65.486111,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,1.0,1.0,4.0,943.0,0.0,0.0,0.0,,,943.0
20230128.0,1096.2,4.33,7.097197,378.0,6101.0,295.709377,4.970833,6.647946,3293.28576,79.31,5273.0,34.947917,300.427455,8.113998,96.8,5651.0,59.264779,928.92,7.09,6101.0,16.45,4.821682,2723.965008,47.59,100.0,293.24,5.884498,58.08,68.541667,24.0,167.28,0.0,0.0,3.433333,15.398058,569.320752,31.72,39.791667,340.34,18.796117,38.72,35.951134,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,1.0,1.0,1.0,987.0,206.0,0.0,0.0,,,1193.0
20230129.0,1743.0,4.07,6.52662,419.0,6236.0,292.741455,7.708333,4.678919,5162.31991,86.56,8659.0,50.0,296.174407,5.783784,107.0,9078.0,64.236111,945.65,6.48,5703.0,16.666667,4.397,2744.2763,43.97,100.0,290.2,5.435,54.35,69.444444,24.0,797.35,7.11,533.0,14.166667,5.010588,2418.04361,42.59,100.0,303.26,6.194118,52.65,59.027778,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,0.0,0.0,1.0,1000.0,850.0,0.0,0.0,,,1850.0
20230130.0,1685.4,4.25,6.783719,438.0,6265.0,292.731938,7.479167,4.934819,4995.23634,88.58,8890.0,50.0,296.382837,6.10585,109.6,9328.0,62.326389,690.87,7.82,366.0,12.316667,5.26387,2007.66822,38.9,100.0,290.6,6.512855,48.13,51.319444,24.0,994.53,6.72,5899.0,17.6,4.704545,2987.56812,49.68,100.0,300.4,5.821023,61.47,73.333333,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,5.0,0.0,0.0,1.0,739.0,1056.0,0.0,0.0,,,1795.0
20230131.0,1842.45,2.11,6.850649,215.0,3080.0,292.771426,8.1375,4.757296,5445.812026,92.91,9561.0,50.0,295.574481,5.660522,110.55,9776.0,67.8125,861.74,6.97,319.0,15.216667,4.71851,2499.563044,43.08,100.0,290.06,5.614458,51.26,63.402778,24.0,980.71,6.83,2761.0,17.333333,4.791346,2946.248982,49.83,100.0,300.42,5.700962,59.29,72.222222,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,9.0,0.0,0.0,2.0,913.0,1040.0,0.0,0.0,,,1953.0
20230201.0,2054.55,3.9,6.375674,417.0,6117.0,292.61179,9.041667,4.414286,6069.383008,95.79,10286.0,50.0,295.411794,5.320276,115.45,10703.0,75.347222,982.67,6.46,1085.0,17.283333,4.347155,2835.199484,45.08,100.0,288.52,5.239151,54.33,72.013889,24.0,1071.88,6.36,5032.0,18.883333,4.475728,3234.183524,50.71,100.0,301.73,5.394528,61.12,78.680556,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,9.0,1.0,1.0,4.0,1037.0,1133.0,0.0,0.0,,,2170.0
20230202.0,1690.8,3.82,6.323456,393.0,6041.0,292.705078,7.479167,4.713092,5006.42766,84.6,8372.0,50.0,296.098158,5.805014,104.2,8765.0,62.326389,659.1,7.8,128.0,11.733333,5.177557,1900.1853,36.45,100.0,288.3,6.377841,44.9,48.888889,24.0,1031.7,6.3,5913.0,18.183333,4.413382,3106.24236,48.15,100.0,301.08,5.43538,59.3,75.763889,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,8.0,1.0,1.0,1.0,704.0,1091.0,0.0,0.0,,,1795.0
20230203.0,1777.8,3.74,5.977305,403.0,6257.0,292.660132,7.845833,4.397238,5268.4677,82.8,8777.0,50.0,296.347604,5.58683,105.2,9180.0,65.381944,670.86,7.12,140.0,11.9,4.756303,1935.028584,33.96,100.0,288.44,6.042017,43.14,49.583333,24.0,1106.94,5.95,6117.0,19.483333,4.178785,3333.439116,48.85,100.0,301.14,5.308811,62.06,81.180556,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,9.0,1.0,1.0,1.0,714.0,1169.0,0.0,0.0,,,1883.0
20230204.0,1765.5,3.94,6.22138,440.0,6333.0,292.594484,7.825,4.55804,5244.463536,85.6,9124.0,50.0,297.052593,5.990415,112.5,9564.0,65.208333,657.51,7.37,146.0,11.716667,4.923186,1900.992912,34.61,100.0,289.12,6.470839,45.49,48.819444,24.0,1107.99,6.2,6187.0,19.583333,4.339574,3343.470624,50.99,100.0,301.76,5.702979,67.01,81.597222,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,6.0,6.0,1.0,703.0,1175.0,0.0,0.0,,,1878.0
20230205.0,1963.95,4.07,6.418546,435.0,6341.0,295.96654,8.754167,5.237506,5892.575423,110.04,10169.0,57.583333,300.036937,6.523084,137.05,10604.0,63.344187,693.75,0.0,0.0,12.283333,4.710991,2014.858125,34.72,100.0,290.43,5.868385,43.25,51.180556,24.0,1091.81,5.83,6076.0,19.183333,4.129453,3322.050287,47.53,100.0,304.27,5.142485,59.19,79.930556,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.39,19.85,265.0,3.55,13.046948,555.667011,27.79,30.333333,311.49,16.248826,34.61,48.763736,7.28,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,1.0,1.0,2.0,737.0,1151.0,0.0,213.0,,,2101.0
20230206.0,3006.9,4.48,5.933775,507.0,7550.0,295.743364,13.2,4.205808,8975.101302,133.24,15327.0,75.0,298.483531,5.085227,161.1,15834.0,73.333333,951.63,0.0,0.0,16.7,4.157685,2727.657069,41.66,100.0,286.63,5.026946,50.37,69.583333,24.0,1110.09,5.83,4376.0,19.466667,4.101027,3337.707603,47.9,100.0,300.67,4.958048,57.91,81.111111,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.18,6.09,3174.0,16.633333,4.376754,2909.73663,43.68,100.0,307.85,5.292585,52.82,69.305556,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,11.0,1.0,1.0,3.0,1002.0,1168.0,0.0,998.0,,,3168.0
20230207.0,2763.3,6.2,5.975328,703.0,10376.0,295.785695,12.154167,4.250257,8261.353607,123.98,14187.0,75.0,298.966946,5.269112,153.7,14890.0,67.523148,751.07,6.46,82.0,13.233333,4.361461,2168.864839,34.63,100.0,288.77,5.406801,42.93,55.138889,24.0,1071.42,5.81,4889.0,18.816667,4.11426,3245.974032,46.45,100.0,302.96,5.100089,57.58,78.402778,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.81,6.12,5405.0,16.566667,4.315895,2846.514736,42.9,100.0,302.56,5.351107,53.19,69.027778,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,11.0,4.0,4.0,1.0,794.0,1129.0,0.0,994.0,,,2917.0
20230208.0,2288.25,6.34,6.248768,665.0,10146.0,295.823776,10.129167,4.634307,6858.200926,112.66,11510.0,75.0,299.713796,5.872069,142.75,12175.0,56.273148,494.62,0.0,0.0,8.866667,5.545113,1429.995882,29.5,100.0,289.11,7.026316,37.38,36.944444,24.0,902.04,6.09,4125.0,15.9,4.298742,2737.059972,41.01,100.0,303.43,5.446541,51.96,66.25,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.58,6.36,6021.0,15.75,4.461376,2691.145072,42.16,100.0,301.84,5.65291,53.42,65.625,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,1.0,1.0,3.0,532.0,954.0,0.0,945.0,,,2431.0
20230209.0,2595.45,6.48,6.264501,708.0,10344.0,295.725162,11.441667,4.379097,7765.003435,120.25,13469.0,75.0,299.177539,5.48252,150.55,14177.0,63.564815,764.67,0.0,0.0,13.466667,4.283416,2210.431569,34.61,100.0,289.07,5.362624,43.33,56.111111,24.0,891.72,6.25,4449.0,15.733333,4.423729,2711.631348,41.76,100.0,304.09,5.538136,52.28,65.555556,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.07,6.27,5895.0,16.566667,4.414487,2842.940518,43.88,100.0,302.74,5.526157,54.93,69.027778,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,11.0,7.0,7.0,2.0,808.0,944.0,0.0,994.0,,,2746.0
20230210.0,2447.55,6.24,6.118847,675.0,10198.0,295.737844,10.8,4.41821,7326.845933,114.52,12415.0,100.0,299.35429,5.572917,144.45,13090.0,45.0,620.89,0.0,0.0,11.0,4.69697,1795.365524,31.0,100.0,289.16,5.925758,39.11,45.833333,24.0,834.07,6.22,4049.0,14.716667,4.392978,2533.988067,38.79,100.0,303.81,5.541336,48.93,61.319444,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,24.0,992.58,6.06,6149.0,17.483333,4.264061,2997.492342,44.73,100.0,301.99,5.378456,56.42,72.847222,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,11.0,6.0,6.0,2.0,660.0,883.0,0.0,1049.0,,,2592.0
20230211.0,2505.9,5.16,6.135553,589.0,8410.0,295.871008,11.041667,4.359245,7498.791527,115.52,13303.0,75.0,299.245442,5.437736,144.1,13892.0,61.342593,665.64,0.0,0.0,11.75,4.468085,1921.303296,31.5,100.0,288.64,5.582979,39.36,48.958333,24.0,937.96,5.95,3789.0,16.5,4.214141,2849.0535,41.72,100.0,303.75,5.256566,52.04,68.75,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.29,6.29,4621.0,15.916667,4.424084,2728.434731,42.25,100.0,302.39,5.519372,52.71,66.319444,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,13.0,6.0,6.0,2.0,705.0,990.0,0.0,955.0,,,2650.0
20230212.0,2552.55,3.65,6.22442,426.0,5864.0,296.049321,11.233333,4.333828,7635.585671,116.84,13466.0,75.0,299.135597,5.320846,143.45,13892.0,62.407407,732.99,0.0,0.0,12.883333,4.216041,2115.335841,32.59,100.0,288.59,5.175938,40.01,53.680556,24.0,910.4,6.05,2541.0,16.016667,4.288241,2767.88912,41.21,100.0,304.03,5.265349,50.6,66.736111,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.15,6.35,3323.0,16.033333,4.474012,2752.36071,43.04,100.0,302.74,5.493763,52.85,66.805556,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,16.0,4.0,4.0,3.0,773.0,961.0,0.0,962.0,,,2696.0
