date,永安_厂级_上网电量,永安_厂级_供热厂用电量,永安_厂级_供热用厂用电率,永安_厂级_利用小时,永安_厂级_发电厂用电率,永安_厂级_发电标煤量,永安_厂级_发电用厂用电量,永安_厂级_开机率,永安_厂级_日电网调度发电量,永安_厂级_综合供电煤耗,永安_厂级_综合厂用电率,永安_厂级_综合厂用电量,永安_厂级_耗煤量,永安_厂级_负荷率,永安_永安#8_上网电量,永安_永安#8_利用小时,永安_永安#8_发电厂用电率,永安_永安#8_发电标煤量,永安_永安#8_发电用厂用电量,永安_永安#8_开机率,永安_永安#8_综合供电煤耗,永安_永安#8_综合厂用电率,永安_永安#8_综合厂用电量,永安_永安#8_负荷率,永安_永安#8_运行小时,永安_永安#8_发电量
20240515.0,1052.65,10.59,7.049487,18.790833,5.322631,3300.653736,60.01,100.0,1129.5,313.556618,6.634441,74.8,6285.0,78.295139,518.0038,18.491333,5.708945,1649.842103,31.6698,100.0,318.5,6.622237,36.7362,77.047222,24.0,554.74
20240516.0,1054.35,10.55,7.219525,18.7925,5.247661,3301.435595,59.17,100.0,1137.2,313.125205,6.492838,73.21,6316.0,78.302083,515.6658,18.429333,5.435845,1633.938654,30.0537,100.0,316.86,6.730972,37.2142,76.788889,24.0,552.88
20240517.0,1059.74,11.22,7.629041,18.968167,5.583038,3307.682044,63.54,100.0,1168.2,312.122034,6.884341,78.35,6284.0,79.034028,554.5638,19.807667,5.570873,1747.596903,33.1038,100.0,315.13,6.675227,39.6662,82.531944,24.0,594.23
20240518.0,1086.25,11.31,7.483841,19.46,5.6432,3389.55239,65.89,100.0,1185.8,312.041647,6.967283,81.35,6366.0,81.083333,550.3142,19.734,5.284028,1744.551045,31.2825,100.0,317.01,7.044661,41.7058,82.225,24.0,592.02
20240519.0,1045.77,11.74,8.287431,18.745167,5.604111,2680.086263,63.03,95.833333,1145.4,256.278748,7.018698,78.94,5211.0,81.500725,544.9283,19.507333,5.237176,1715.815738,30.649,100.0,314.87,6.884881,40.2917,81.280556,24.0,585.22
20240520.0,503.195,12.34,8.242613,9.1922,5.667668,1560.156098,31.259,50.0,552.0,310.05,8.764133,48.337,3651.0,76.601667,503.195,18.3844,5.667668,1560.156098,31.259,100.0,310.05,8.764133,48.337,76.601667,24.0,551.532
20240521.0,508.81,11.29,7.99154,9.358167,5.702684,1600.954933,32.02,50.0,563.9,314.646908,9.38218,52.68,3588.0,77.984722,508.805,18.716333,5.702506,1600.954933,32.019,100.0,314.65,9.38307,52.685,77.984722,24.0,561.49
20240522.0,517.17,10.09,7.576884,9.386833,5.461551,1613.813383,30.76,50.0,564.0,312.046983,8.176346,46.05,3483.0,78.223611,517.165,18.773667,5.460698,1613.813383,30.7552,100.0,312.05,8.175459,46.045,78.223611,24.0,563.21
20240523.0,520.85,11.52,7.795271,9.493333,5.589888,1629.062545,31.84,50.0,572.6,312.77,8.558638,48.75,3672.0,79.111111,520.85,18.986667,5.589098,1629.062545,31.8355,100.0,312.77,8.558638,48.75,79.111111,24.0,569.6
20240524.0,530.42,13.22,8.165983,9.697333,5.728379,1658.09292,33.33,50.0,587.9,312.6,8.837481,51.42,3946.0,80.811111,530.42,19.394667,7.999966,1658.09292,46.547,100.0,312.6,8.837481,51.42,80.811111,24.0,581.84
20240525.0,509.41,12.17,7.541483,9.258833,5.384048,1592.568483,29.91,50.0,557.3,312.63,8.301982,46.12,3738.0,77.156944,509.41,18.517667,5.384282,1592.568483,29.9113,100.0,312.63,8.301982,46.12,77.156944,24.0,555.53
20240526.0,510.62,13.1,7.907749,9.321667,5.560522,1598.2406,31.1,50.0,560.3,313.0,8.703737,48.68,3635.0,77.680556,510.62,18.643333,5.560182,1598.2406,31.0981,100.0,313.0,8.703737,48.68,77.680556,24.0,559.3
20240527.0,540.1,13.05,8.062424,9.856167,5.702014,1693.59157,33.72,50.0,600.0,313.57,8.669699,51.27,3817.0,82.134722,540.1,19.712333,5.702352,1693.59157,33.722,100.0,313.57,8.669699,51.27,82.134722,24.0,591.37
20240528.0,539.55,13.71,8.086206,9.854167,5.694715,1689.76269,33.67,50.0,600.0,313.18,8.744186,51.7,4028.0,82.118056,539.55,19.708333,5.695459,1689.76269,33.6744,100.0,313.18,8.744186,51.7,82.118056,24.0,591.25
20240529.0,526.24,12.79,7.853439,9.574667,5.552848,1652.867216,31.9,50.0,576.0,314.09,8.397159,48.24,4171.0,79.788889,526.24,19.149333,5.553179,1652.867216,31.9019,100.0,314.09,8.397159,48.24,79.788889,24.0,574.48
20240530.0,527.4,12.97,7.622224,9.588333,5.515383,1657.813443,31.73,50.0,576.0,314.33702,8.326091,47.9,4083.0,79.902778,527.395,19.176667,5.515383,1657.813443,31.73,100.0,314.34,8.32696,47.905,79.902778,24.0,575.3
20240531.0,526.68,12.34,8.026298,9.594,5.803975,1661.622732,33.41,50.0,576.0,315.49,8.505316,48.96,3653.0,79.95,526.68,19.188,5.803315,1661.622732,33.4062,100.0,315.49,8.505316,48.96,79.95,24.0,575.64
20240601.0,527.18,11.84,8.137591,9.595667,5.895022,1667.085503,33.94,50.0,576.0,316.227001,8.434363,48.56,3618.0,79.963889,527.175,19.191333,5.894831,1667.085503,33.9389,100.0,316.23,8.435231,48.565,79.963889,24.0,575.74
20240602.0,527.95,11.49,7.809707,9.5875,5.687962,1663.237928,32.72,50.0,576.0,315.037016,8.22425,47.31,3576.0,79.895833,527.945,19.175,5.687527,1663.237928,32.7175,100.0,315.04,8.223381,47.305,79.895833,24.0,575.25
20240603.0,526.63,12.18,7.55668,9.5745,5.549463,1650.390088,31.88,50.0,576.0,313.387025,8.329417,47.85,3785.0,79.7875,526.625,19.149,5.549219,1650.390088,31.8786,100.0,313.39,8.328546,47.845,79.7875,24.0,574.47
20240604.0,503.91,12.1,7.474899,9.141333,5.416788,1584.746559,29.71,50.0,531.4,314.49,8.126094,44.57,3818.0,76.177778,503.91,18.282667,5.41739,1584.746559,29.7133,100.0,314.49,8.126094,44.57,76.177778,24.0,548.48
20240605.0,529.16,11.96,7.413726,9.580167,5.354813,1655.461418,30.78,50.0,575.5,312.847044,7.941755,45.65,4188.0,79.834722,529.155,19.160333,5.354047,1655.461418,30.7756,100.0,312.85,7.942625,45.655,79.834722,24.0,574.81
20240606.0,489.12,11.52,7.179811,8.853333,5.208961,1534.50049,27.67,50.0,528.3,313.726793,7.921687,42.08,3826.0,73.777778,489.115,17.706667,5.20913,1534.50049,27.6709,100.0,313.73,7.922628,42.085,73.777778,24.0,531.2
20240607.0,514.8,12.04,7.613165,9.346333,5.513749,1612.50804,30.92,50.0,553.8,313.23,8.199294,45.98,4052.0,77.886111,514.8,18.692667,5.513731,1612.50804,30.9199,100.0,313.23,8.199294,45.98,77.886111,24.0,560.78
20240608.0,526.13,11.99,7.580231,9.577167,5.446983,1651.416844,31.3,50.0,576.0,313.88,8.440214,48.5,3634.0,79.809722,526.13,19.154333,5.447488,1651.416844,31.3029,100.0,313.88,8.440214,48.5,79.809722,24.0,574.63
20240609.0,517.22,11.53,7.601585,9.409167,5.468072,1625.62246,30.87,50.0,567.8,314.3,8.383668,47.33,3073.0,78.409722,517.22,18.818333,5.467735,1625.62246,30.8681,100.0,314.3,8.383668,47.33,78.409722,24.0,564.55
20240610.0,510.35,9.7,7.946397,9.387667,5.732699,1614.221235,32.29,50.0,564.8,316.296901,9.395306,52.92,2863.0,78.230556,510.345,18.775333,5.733161,1614.221235,32.2926,100.0,316.3,9.394418,52.915,78.230556,24.0,563.26
20240611.0,563.42,15.37,11.987125,10.431,7.225258,1950.277497,45.22,62.4375,629.5,346.149852,9.976672,62.44,4208.0,69.60961,536.3899,19.148667,5.007015,1673.697405,28.7633,100.0,312.03,6.627111,38.0701,79.786111,24.0,574.46
20240612.0,998.8,11.47,7.817601,17.931,5.773056,3161.390888,62.11,100.0,1080.9,316.518912,7.162642,77.06,6573.0,74.7125,533.9174,19.150667,5.509974,1676.92777,31.6559,100.0,314.08,7.067221,40.6026,79.794444,24.0,574.52
20240613.0,1070.19,11.96,7.643247,19.177167,5.631697,3383.811076,64.8,100.0,1152.0,316.18788,6.991822,80.45,7270.0,79.904861,534.4317,19.185667,5.792849,1698.958374,33.3419,100.0,317.9,7.147402,41.1383,79.940278,24.0,575.57
20240614.0,1071.9,11.76,7.431406,19.1835,5.535139,3357.010787,63.71,100.0,1153.9,313.183206,6.873963,79.12,7249.0,79.93125,534.7102,19.192667,5.735976,1687.010681,33.0266,100.0,315.5,7.132898,41.0698,79.969444,24.0,575.78
20240615.0,1070.36,12.1,7.557333,19.1835,5.642001,3340.023157,64.94,100.0,1152.0,312.046709,7.00689,80.65,7154.0,79.93125,533.5537,19.169333,6.029439,1685.816271,34.6741,100.0,315.96,7.220961,41.5263,79.872222,24.0,575.08
20240616.0,1070.47,11.3,7.412247,19.15,5.577894,3332.170835,64.09,100.0,1152.0,311.281104,6.835509,78.54,7066.0,79.791667,534.2317,19.150667,5.976624,1684.272281,34.3369,100.0,315.27,7.012515,40.2883,79.794444,24.0,574.52
20240617.0,1065.68,11.8,7.46671,19.0925,5.665401,3310.697147,64.9,100.0,1152.0,310.665223,6.971324,79.86,6848.0,79.552083,530.2603,19.038333,6.148437,1669.100346,35.1168,100.0,314.77,7.159188,40.8897,79.326389,24.0,571.15
20240618.0,1063.15,12.17,7.458342,19.041,5.601071,3289.741295,63.99,100.0,1152.0,309.43341,6.942037,79.31,6898.0,79.3375,527.6469,18.942,6.029933,1655.439384,34.2657,100.0,313.74,7.146922,40.6131,78.925,24.0,568.26
20240619.0,951.72,13.18,7.942065,17.141833,5.886185,2940.384772,60.54,100.0,1043.3,308.954816,7.465168,76.78,6142.0,71.424306,520.6917,18.726333,6.038395,1625.963972,33.9231,100.0,312.27,7.315598,41.0983,78.026389,24.0,561.79
20240620.0,916.36,12.89,7.802782,16.557667,6.155255,2828.43307,61.15,100.0,997.3,308.659596,7.761762,77.11,5953.0,68.990278,527.6567,18.989667,6.148607,1641.698291,35.028,100.0,311.13,7.378276,42.0333,79.123611,24.0,569.69
20240621.0,1023.28,12.54,7.640038,18.4075,5.907013,3161.176575,65.24,100.0,1104.0,308.925863,7.350265,81.18,7004.0,76.697917,534.5917,19.192667,6.4137,1672.256297,36.9288,100.0,312.81,7.153479,41.1883,79.969444,24.0,575.78
20240622.0,1024.49,13.01,7.998043,18.439667,5.93467,3191.218777,65.66,100.0,1104.0,311.493404,7.401616,81.89,6852.0,76.831944,537.5824,19.235333,6.145392,1692.094362,35.4626,100.0,314.76,6.84116,39.4776,80.147222,24.0,577.06
20240623.0,1024.71,12.46,7.849862,18.411167,5.840658,3202.577101,64.52,100.0,1104.0,312.534971,7.239266,79.97,6867.0,76.713194,537.4023,19.184667,5.981183,1692.279843,34.4241,100.0,314.9,6.62642,38.1377,79.936111,24.0,575.54
20240624.0,1022.62,13.15,7.953424,18.395,5.851228,3195.400873,64.58,100.0,1104.0,312.471971,7.347105,81.09,6621.0,76.645833,536.2664,19.158,5.994154,1688.59564,34.4508,100.0,314.88,6.694088,38.4736,79.825,24.0,574.74
20240625.0,893.97,12.99,7.964146,16.108167,5.830376,2806.92488,56.35,100.0,965.5,313.984237,7.50344,72.52,6643.0,67.117361,424.7309,15.253,5.87008,1354.254475,26.8609,100.0,318.85,7.180904,32.8591,63.554167,24.0,457.59
20240626.0,896.61,11.51,7.55457,16.147333,5.973122,2818.618264,57.87,100.0,966.5,314.363911,7.454275,72.22,6009.0,67.280556,428.8952,15.349333,6.487122,1369.591042,29.8719,100.0,319.33,6.859104,31.5848,63.955556,24.0,460.48
20240627.0,992.37,10.7,6.929661,17.8385,5.951547,3119.911514,63.7,100.0,1072.3,314.389947,7.282937,77.95,6619.0,74.327083,524.3197,18.812333,6.763418,1676.459809,38.1707,100.0,319.74,7.096462,40.0503,78.384722,24.0,564.37
20240628.0,903.27,12.59,8.267138,16.309833,6.090395,2840.890972,59.6,100.0,983.9,314.511826,7.696788,75.32,5832.0,67.957639,527.2805,19.049,5.973804,1637.627777,34.1385,100.0,310.58,7.732602,44.1895,79.370833,24.0,571.47
20240629.0,1064.31,11.28,7.442209,19.114,5.898818,3354.631853,67.65,100.0,1151.0,315.193116,7.196296,82.53,6963.0,79.641667,533.1044,19.186333,6.61999,1708.866154,38.104,100.0,320.55,7.381226,42.4856,79.943056,24.0,575.59
20240630.0,1067.39,11.53,7.576221,19.163167,5.889771,3360.234396,67.72,100.0,1149.5,314.808495,7.166526,82.4,7047.0,79.846528,534.7399,19.185,6.398697,1710.525992,36.8277,100.0,319.88,7.090626,40.8101,79.9375,24.0,575.55
20240701.0,869.39,12.38,8.661104,15.808667,6.761059,2756.720397,64.13,100.0,944.3,317.086739,8.343525,79.14,5646.0,65.869444,531.6999,19.183667,5.767632,1665.018237,33.1933,100.0,313.15,7.612396,43.8101,79.931944,24.0,575.51
20240702.0,1053.42,11.79,8.237791,18.955,6.059087,3324.349212,68.91,100.0,1139.1,315.576808,7.376242,83.89,6961.0,78.979167,533.9682,19.197333,6.122691,1665.340022,35.2618,100.0,311.88,7.28431,41.9518,79.988889,24.0,575.92
20240703.0,1053.91,11.24,8.481687,18.9885,6.231842,3326.426438,71.0,100.0,1139.6,315.627182,7.495765,85.4,5697.0,79.11875,533.9657,19.203667,6.259759,1664.424483,36.0631,100.0,311.71,7.315322,42.1443,80.015278,24.0,576.11
20240704.0,1053.09,13.36,8.303103,18.986667,6.107795,3321.667425,69.58,100.0,1139.6,315.42104,7.559691,86.12,6294.0,79.111111,533.6897,19.200667,6.097097,1663.030474,35.1205,100.0,311.61,7.348755,42.3303,80.002778,24.0,576.02
20240705.0,1090.32,13.03,8.424344,19.653167,6.159313,3444.251956,72.63,100.0,1193.2,315.893679,7.536529,88.87,6595.0,81.888194,525.631,19.020667,6.075462,1637.07775,34.6678,100.0,311.45,7.884231,44.989,79.252778,24.0,570.62
20240706.0,1021.46,12.45,8.376601,18.414,6.153832,3234.999694,67.99,100.0,1104.3,316.703512,7.546794,83.38,6241.0,76.725,523.2527,18.842,6.27513,1661.013371,35.4708,100.0,317.44,7.431501,42.0073,78.508333,24.0,565.26
20240707.0,1013.16,12.1,8.567821,18.2875,6.285714,3218.272338,68.97,100.0,1104.3,317.646999,7.664616,84.1,6295.0,76.197917,517.7526,18.690333,6.511494,1647.74765,36.5106,100.0,318.25,7.661251,42.9574,77.876389,24.0,560.71
20240708.0,1051.22,12.9,8.273585,18.980167,6.293412,3334.37676,71.67,100.0,1140.3,317.191146,7.691362,87.59,6657.0,79.084028,553.468,19.968,6.734742,1763.238354,40.3438,100.0,318.58,7.607505,45.572,83.2,24.0,599.04
20240709.0,1051.88,12.65,8.245834,18.9985,6.339097,3335.567274,72.26,100.0,1140.3,317.105304,7.723417,88.04,6546.0,79.160417,553.6097,19.985333,6.801471,1765.184528,40.7789,100.0,318.85,7.664004,45.9503,83.272222,24.0,599.56
20240710.0,1050.39,12.64,8.147049,18.971,6.336865,3332.024707,72.13,100.0,1140.3,317.217863,7.719677,87.87,6437.0,79.045833,553.6329,19.947333,6.76316,1765.203138,40.4721,100.0,318.84,7.484225,44.7871,83.113889,24.0,598.42
20240711.0,999.52,13.07,8.239772,18.041333,6.168243,3178.426865,66.77,100.0,1084.0,317.995324,7.664807,82.97,6244.0,75.172222,501.9033,18.088667,6.309789,1609.905025,34.2407,100.0,320.76,7.510541,40.7567,75.369444,24.0,542.66
20240712.0,1014.59,13.09,8.117402,18.327833,6.275519,3230.521984,69.01,100.0,1102.3,318.406645,7.736867,85.08,6367.0,76.365972,518.1334,18.653667,6.622112,1668.337735,37.058,100.0,321.99,7.411697,41.4766,77.723611,24.0,559.61
20240713.0,987.8,13.51,8.447631,17.877,6.364789,3138.691906,68.27,100.0,1076.8,317.745688,7.90774,84.82,6353.0,74.4875,505.6259,18.371667,6.071233,1617.143316,33.4616,100.0,319.83,8.259839,45.5241,76.548611,24.0,551.15
20240714.0,1020.75,11.79,8.127778,18.445333,6.420775,3253.03725,71.06,100.0,1104.3,318.690889,7.767999,85.97,6267.0,76.855556,511.3339,18.444333,7.030524,1649.767695,38.902,100.0,322.64,7.589702,41.9961,76.851389,24.0,553.33
20240715.0,1087.46,12.66,8.407067,19.609167,6.21988,3456.260047,73.18,100.0,1175.9,317.828706,7.572139,89.09,6499.0,81.704861,533.0835,19.229667,6.190938,1709.918635,35.7149,100.0,320.76,7.593562,43.8065,80.123611,24.0,576.89
20240716.0,1132.01,11.35,8.134148,20.433333,6.454323,3592.687005,79.13,100.0,1230.7,317.372373,7.666395,93.99,6678.0,85.138889,636.2961,22.856333,6.915662,2041.746926,47.42,100.0,320.88,7.203532,49.3939,95.234722,24.0,685.69
20240717.0,1105.12,12.67,8.472259,19.976167,6.469376,3488.85475,77.54,100.0,1216.4,315.699177,7.797626,93.46,7282.0,83.234028,618.9983,22.267667,6.786956,1967.795596,45.3389,100.0,317.9,7.339745,49.0317,92.781944,24.0,668.03
20240718.0,1079.54,12.67,8.312628,19.526,6.481956,3411.392603,75.94,100.0,1175.3,316.00428,7.854485,92.02,7237.0,81.358333,599.7064,21.558667,6.852511,1907.546117,44.3193,100.0,318.08,7.27528,47.0536,89.827778,24.0,646.76
20240719.0,1099.12,13.42,8.755168,19.915167,6.606355,3478.873419,78.94,100.0,1202.4,316.514431,8.016503,95.79,7228.0,82.979861,618.2661,22.301667,6.820611,1972.021553,45.6333,100.0,318.96,7.590449,50.7839,92.923611,24.0,669.05
20240720.0,1121.62,11.39,7.801503,20.276,6.580851,3554.482414,80.06,100.0,1219.8,316.906119,7.804794,94.95,6995.0,84.483333,637.4262,22.945667,7.111844,2044.926992,48.9558,100.0,320.81,7.400642,50.9438,95.606944,24.0,688.37
20240721.0,1123.71,11.52,8.339638,20.3305,6.657485,3563.953445,81.21,100.0,1219.8,317.159538,7.879787,96.12,7536.0,84.710417,640.434,23.055667,7.127995,2053.103317,49.3022,100.0,320.58,7.407579,51.236,96.065278,24.0,691.67
20240722.0,1100.83,12.04,8.348316,19.924333,6.638449,3492.438119,79.36,100.0,1186.2,317.254991,7.916618,94.64,7217.0,83.018056,616.9783,22.211333,7.135366,1983.029954,47.5458,100.0,321.41,7.407885,49.3617,92.547222,24.0,666.34
20240723.0,982.14,13.14,8.715348,17.775,6.417253,3111.147121,68.44,100.0,1060.3,316.772265,7.909986,84.36,6003.0,74.0625,494.922,17.918333,6.657799,1579.593055,35.789,100.0,319.16,7.930053,42.628,74.659722,24.0,537.55
20240724.0,826.05,13.68,8.760336,14.991333,6.380353,2619.980612,57.39,100.0,893.3,317.169737,8.163606,73.43,5483.0,62.463889,336.1928,12.295333,6.940736,1086.743226,25.6016,100.0,323.25,8.85626,32.6672,51.230556,24.0,368.86
20240725.0,828.3,13.51,8.3587,14.989,6.121156,2632.422405,55.05,100.0,873.1,317.810263,7.899126,71.04,5436.0,62.454167,393.7149,14.195,5.821322,1265.478432,24.7901,100.0,321.42,7.546108,32.1351,59.145833,24.0,425.85
20240726.0,829.95,14.13,8.308852,15.027,6.081276,2641.458082,54.83,100.0,894.8,318.267134,7.949025,71.67,5244.0,62.6125,486.7345,17.497,5.526814,1553.705197,29.0108,100.0,319.21,7.272771,38.1755,72.904167,24.0,524.91
20240727.0,814.0,15.0,9.076057,14.8204,6.410083,2602.978873,57.0,100.0,890.0,319.776274,8.43432,75.0,4965.0,61.751667,508.5823,18.3678,5.983297,1625.17474,32.97,100.0,319.55,7.704007,42.4517,76.5325,24.0,551.034
20240728.0,1103.0,12.0,7.850321,19.9169,6.359758,3501.779584,76.0,100.0,1193.0,317.47775,7.698655,92.0,6407.0,82.987083,620.0408,22.299,6.999955,1974.767944,46.8276,100.0,318.49,7.31411,48.9292,92.9125,24.0,668.97
20240729.0,1089.83,13.0,8.124853,19.7,6.42555,3447.944996,75.95,100.0,1179.3,316.374572,7.7978,92.17,6454.0,82.083333,605.5415,21.816667,7.206998,1932.282927,47.1698,100.0,319.1,7.48029,48.9585,90.902778,24.0,654.5
20240730.0,1104.24,13.81,8.332383,19.965833,6.38257,3496.674456,76.46,100.0,1179.3,316.65892,7.82253,93.71,6463.0,83.190972,621.3415,22.346333,7.026775,1990.529629,47.1068,100.0,320.36,7.316413,49.0485,93.109722,24.0,670.39
20240731.0,1091.7,13.58,8.259577,19.727,6.354235,3437.252686,75.21,100.0,1178.7,314.853228,7.766851,91.93,6458.0,82.195833,608.7288,21.852,6.877418,1937.401152,45.0856,100.0,318.27,7.143694,46.8312,91.05,24.0,655.56
20240801.0,945.56,11.43,8.234971,17.1015,6.461422,2996.24207,66.3,100.0,1023.8,316.874875,7.847265,80.52,5735.0,71.25625,461.9515,16.618667,7.068638,1479.307288,35.2414,100.0,320.23,7.342847,36.6085,69.244444,24.0,498.56
20240802.0,1024.6,10.28,8.384999,18.5035,6.512281,3272.092077,72.3,100.0,1107.9,319.353121,7.712054,85.62,6353.0,77.097917,540.4191,19.415,6.94221,1741.176298,40.4349,100.0,322.19,7.216225,42.0309,80.895833,24.0,582.45
20240803.0,1117.0,11.55,8.251491,20.175833,6.494569,3551.73682,78.62,100.0,1209.5,317.971067,7.727892,93.55,6690.0,84.065972,632.3425,22.714333,6.922883,2026.341541,47.1746,100.0,320.45,7.203601,49.0875,94.643056,24.0,681.43
20240804.0,1143.12,11.95,8.37885,20.664667,6.562732,3637.008024,81.37,100.0,1228.7,318.165024,7.803981,96.76,7401.0,86.102778,649.0322,23.348667,7.063458,2081.965491,49.4767,100.0,320.78,7.342004,51.4278,97.286111,24.0,700.46
20240805.0,1099.78,12.74,8.236609,19.8835,6.4836,3503.825293,77.35,100.0,1194.6,318.593291,7.815525,93.24,6848.0,82.847917,618.2702,22.209667,6.942247,1989.284369,46.2555,100.0,321.75,7.207042,48.0198,92.540278,24.0,666.29
20240806.0,1107.65,12.86,8.458434,20.050667,6.584985,3530.323439,79.22,100.0,1204.5,318.721928,7.929911,95.4,7200.0,83.544444,633.5668,22.827,6.971058,2035.460058,47.7385,100.0,321.27,7.482835,51.2432,95.1125,24.0,684.81
20240807.0,1104.62,12.58,8.146555,19.961667,6.449027,3526.590243,77.24,100.0,1183.8,319.258228,7.771562,93.08,7187.0,83.173611,620.6562,22.306,6.976927,2002.733426,46.6882,100.0,322.68,7.251233,48.5238,92.941667,24.0,669.18
20240808.0,1091.26,12.63,8.145759,19.696667,6.34879,3488.290596,75.03,100.0,1108.6,319.657148,7.662041,90.55,6823.0,82.069444,607.3889,21.774667,6.772779,1966.725258,44.2425,100.0,323.8,7.019028,45.8511,90.727778,24.0,653.24
20240809.0,1039.72,12.07,7.774702,18.756,6.270882,3327.898561,70.57,100.0,1113.8,320.076421,7.610009,85.64,6328.0,78.15,555.5098,19.918,6.76574,1802.684852,40.428,100.0,324.51,7.033872,42.0302,82.991667,24.0,597.54
20240810.0,976.31,12.33,7.901288,17.706,6.712414,3125.8734,71.31,100.0,1096.9,320.17222,8.099891,86.05,5889.0,73.775,492.1665,17.823667,7.729143,1607.760306,41.3285,100.0,326.67,7.956369,42.5435,74.265278,24.0,534.71
20240811.0,861.08,11.63,7.875717,15.66,6.834823,2761.401996,64.22,100.0,938.4,320.690528,8.356748,78.52,5037.0,65.25,376.1648,13.718667,8.318082,1239.350167,34.2339,100.0,329.47,8.600253,35.3952,57.161111,24.0,411.56
20240812.0,1115.0,12.0,7.829832,20.1234,6.460141,3559.803411,78.0,100.0,1198.0,319.26488,7.702476,93.0,7332.0,83.8475,630.0942,22.65,6.989978,2037.661633,47.4969,100.0,323.39,7.270905,49.4058,94.375,24.0,679.5
20240813.0,1125.0,12.0,7.829832,20.3385,6.473765,3598.334951,79.0,100.0,1221.0,319.851996,7.784907,95.0,7441.0,84.74375,641.9167,23.1018,7.10226,2080.580408,49.2225,100.0,324.12,7.378545,51.1373,96.2575,24.0,693.054
20240814.0,1096.21,12.24,7.893311,19.786833,6.36029,3509.277315,75.51,100.0,1183.7,320.128198,7.665872,91.01,7092.0,82.445139,611.423,21.963667,6.931994,1988.225311,45.6756,100.0,325.18,7.206902,47.487,91.515278,24.0,658.91
20240815.0,1037.52,12.87,8.039042,18.7545,6.403601,3302.641323,72.0578,100.0,1124.7,318.320738,7.798128,87.75,6852.0,78.14375,551.2747,19.8342,7.100446,1794.454276,42.2495,100.0,325.51,7.352838,43.7513,82.6425,24.0,595.026
20240816.0,1034.33,13.6,8.534078,18.708,6.354679,3292.08922,71.33,100.0,1124.5,318.282291,7.853147,88.15,6752.0,77.95,565.3312,20.347333,6.722847,1829.750962,41.0376,100.0,323.66,7.386521,45.0888,84.780556,24.0,610.42
20240817.0,1049.02,12.0,7.580404,18.932,6.321748,3342.652626,71.81,100.0,1102.5,318.645271,7.651067,86.91,6571.0,78.883333,548.3612,19.752333,7.188501,1791.276696,42.5969,100.0,326.66,7.460519,44.2088,82.301389,24.0,592.57
20240818.0,937.15,10.82,7.554874,16.8875,6.211695,2987.307887,62.94,100.0,1003.9,318.76518,7.511473,76.11,6058.0,70.364583,430.2992,15.65,7.577082,1416.846176,35.5744,100.0,329.27,8.349478,39.2008,65.208333,24.0,469.5
20240819.0,858.77,12.47,8.650375,15.5065,6.111416,2742.05184,56.86,100.0,923.3,319.29991,7.696772,71.61,5675.0,64.610417,350.1926,12.852333,6.866406,1166.631628,26.4748,100.0,333.14,9.175351,35.3774,53.551389,24.0,385.57
20240820.0,794.59,13.41,8.705209,14.3945,6.171339,2534.942272,53.3,100.0,855.0,319.025192,7.999583,69.09,5432.0,59.977083,287.2367,10.666,7.670698,966.982351,24.5447,100.0,336.65,10.232921,32.7433,44.441667,24.0,319.98
20240821.0,795.25,14.31,8.580109,14.423,6.151055,2533.228701,53.23,100.0,859.6,318.544948,8.10511,70.14,5241.0,60.095833,287.8658,10.729667,7.808568,967.862393,25.135,100.0,336.22,10.570133,34.0242,44.706944,24.0,321.89
20240822.0,895.455,14.46,8.463366,16.2019,6.119704,2909.179936,59.4905,100.0,970.0,324.882874,7.885804,76.659,5908.0,67.507917,533.051,19.1744,5.925105,1787.213393,34.0831,100.0,335.28,7.332867,42.181,79.893333,24.0,575.232
20240823.0,1092.03,14.11,8.447696,19.732333,6.281568,3483.713067,74.37,100.0,1184.0,319.012579,7.763062,91.91,6757.0,82.218056,526.4484,19.189,5.823736,1665.893317,33.5255,100.0,316.44,8.550315,49.2216,79.954167,24.0,575.67
20240824.0,935.72,13.18,7.970026,16.837333,5.855044,2987.328116,59.15,100.0,1075.5,319.25449,7.377455,74.53,5962.0,70.155556,430.5498,15.500667,5.688788,1374.487182,26.454,100.0,319.24,7.412627,34.4702,64.586111,24.0,465.02
20240825.0,931.26,11.88,7.81289,16.725333,5.75574,2981.360427,57.76,100.0,997.6,320.142648,7.200654,72.26,5803.0,69.688889,424.977,15.320333,5.96534,1368.595931,27.4173,100.0,322.04,7.535302,34.633,63.834722,24.0,459.61
20240826.0,1016.68,12.62,7.963356,18.297833,5.963365,3262.374507,65.47,100.0,1095.7,320.885087,7.395229,81.19,6413.0,76.240972,513.8034,18.476333,6.268903,1677.876383,34.7479,100.0,326.56,7.304227,40.4866,76.984722,24.0,554.29
20240827.0,1054.24,13.05,8.073087,18.990167,6.061909,3371.786846,69.07,100.0,1136.3,319.831049,7.474921,85.17,6693.0,79.125694,552.8564,19.859,6.31393,1806.016002,37.6165,100.0,326.67,7.203048,42.9136,82.745833,24.0,595.77
20240828.0,1031.03,12.01,7.975514,18.548833,6.023739,3291.709287,67.04,100.0,1096.9,319.264162,7.358953,81.9,6379.0,77.286806,527.1908,18.961667,6.355472,1730.714677,36.1531,100.0,328.29,7.323407,41.6592,79.006944,24.0,568.85
