date,邵武_厂级_上网电量,邵武_厂级_供电煤耗,邵武_厂级_利用小时,邵武_厂级_发电厂用电率,邵武_厂级_发电标煤量,邵武_厂级_发电用厂用电量,邵武_厂级_发电耗煤量,邵武_厂级_开机率,邵武_厂级_综合厂用电率,邵武_厂级_综合厂用电量,邵武_厂级_耗煤量,邵武_厂级_负荷率,邵武_邵武#3_上网电量,邵武_邵武#3_利用小时,邵武_邵武#3_发电厂用电率,邵武_邵武#3_发电标煤量,邵武_邵武#3_发电用厂用电量,邵武_邵武#3_开机率,邵武_邵武#3_综合厂用电率,邵武_邵武#3_综合厂用电量,邵武_邵武#3_负荷率,邵武_邵武#3_运行小时,邵武_邵武#3_发电量
20221226.0,1582.25,287.395253,12.659091,5.04608,4560.042993,84.32,6858.0,100.0,5.311191,88.75,6858.0,52.746212,754.634,12.045455,4.87044,2183.458016,38.72,100.0,5.077484,40.366,50.189394,24.0,795.0
20221227.0,1286.868,292.219518,10.378788,5.506569,3782.956996,75.44,4556.0,100.0,6.067883,83.13,4556.0,43.244949,668.886121,10.757576,5.205634,1957.562122,36.96,100.0,5.790687,41.113879,44.823232,24.0,710.0
20221228.0,609.87,281.188073,5.030303,5.355422,1767.098325,35.56,2749.0,50.0,8.152108,54.13,2749.0,41.919192,609.87,10.060606,5.355422,1767.098325,35.56,100.0,8.152108,54.13,41.919192,24.0,664.0
20221229.0,774.642,282.106817,6.272727,4.758454,2224.69436,39.4,3509.0,50.0,6.444444,53.36,3509.0,52.272727,774.642,12.545455,4.758454,2224.69436,39.4,100.0,6.444203,53.358,52.272727,24.0,828.0
20221230.0,822.69,281.919274,6.643939,4.63854,2357.747271,40.68,3794.0,50.0,6.192702,54.31,3794.0,55.366162,822.69,13.287879,4.63854,2357.747271,40.68,100.0,6.192702,54.31,55.366162,24.0,877.0
20221231.0,828.135,282.40117,6.674242,4.61294,2373.18647,40.64,3870.0,50.0,6.0,52.86,3870.0,55.618687,828.135,13.348485,4.61294,2373.18647,40.64,100.0,6.000568,52.865,55.618687,24.0,881.0
20230101.0,707.03,283.939924,5.689394,4.846871,2029.034694,36.4,3106.0,50.0,5.85486,43.97,3106.0,47.411616,707.03,11.378788,4.846871,2029.034694,36.4,100.0,5.85486,43.97,47.411616,24.0,751.0
20230102.0,1139.655,281.206491,9.083333,4.110092,3233.08727,49.28,5086.0,50.0,4.949124,59.34,5086.0,75.694444,1139.655,18.166667,4.110092,3233.08727,49.28,100.0,4.949541,59.345,75.694444,24.0,1199.0
20230103.0,860.71,283.208576,6.893939,4.514286,2460.855961,41.08,3619.0,50.0,5.416484,49.29,3619.0,57.449495,860.71,13.787879,4.514286,2460.855961,41.08,100.0,5.416484,49.29,57.449495,24.0,910.0
20230104.0,871.2,283.223228,6.969697,4.426087,2490.3252,40.72,3970.0,50.0,5.304348,48.8,3970.0,58.080808,871.2,13.939394,4.426087,2490.3252,40.72,100.0,5.304348,48.8,58.080808,24.0,920.0
20230105.0,910.44,281.963402,7.265152,4.250261,2589.100741,40.76,4288.0,50.0,5.063608,48.56,4288.0,60.542929,910.437,14.530303,4.250261,2589.100741,40.76,100.0,5.063921,48.563,60.542929,24.0,959.0
20230106.0,1014.65,280.873106,8.113636,4.392157,2876.02826,47.04,3803.0,50.0,5.278245,56.53,3803.0,67.613636,1014.651,16.227273,4.392157,2876.02826,47.04,100.0,5.261345,56.349,67.613636,24.0,1071.0
20230107.0,983.3,279.407773,7.924242,4.573614,2788.936626,47.84,4395.0,50.0,5.994264,62.7,4395.0,66.035354,983.301,15.848485,4.573614,2788.936626,47.84,100.0,5.994168,62.699,66.035354,24.0,1046.0
20230108.0,1171.335,284.77595,9.492424,4.408619,3410.932423,55.24,6043.0,62.5,6.517957,81.67,6043.0,63.282828,1000.290774,16.227273,4.459384,2838.225042,47.76,100.0,6.602169,70.709226,67.613636,24.0,1071.0
20230208.0,1229.283,291.812918,9.931818,5.964912,3597.469652,78.2,5901.0,100.0,6.232647,81.71,5901.0,41.382576,541.276096,8.772727,6.279793,1601.148818,36.36,100.0,6.515355,37.723905,36.55303,24.0,579.0
20230209.0,1418.74,288.895405,11.386364,5.410512,4107.168199,81.32,6603.0,100.0,5.606121,84.26,6603.0,47.443182,889.57,14.181818,4.75641,2542.835845,44.52,100.0,4.96047,46.43,59.090909,24.0,936.0
20230210.0,1418.63,289.28727,11.393939,5.356383,4117.830715,80.56,6125.0,100.0,5.676197,85.37,6125.0,47.474747,690.37,11.075758,5.23119,2016.363659,38.24,100.0,5.55814,40.63,46.14899,24.0,731.0
20230211.0,1544.3,288.185961,12.356061,5.14531,4458.46737,83.92,6796.0,100.0,5.315757,86.7,6796.0,51.483586,788.65,12.590909,4.957882,2282.19537,41.2,100.0,5.09627,42.35,52.462121,24.0,831.0
20230212.0,1598.72,287.359729,12.795455,5.065719,4607.640836,85.56,7506.0,100.0,5.345175,90.28,7506.0,53.314394,808.13,12.909091,4.882629,2335.010822,41.6,100.0,5.149061,43.87,53.787879,24.0,852.0
20230213.0,1498.6,287.637385,12.045455,5.506918,4321.579122,87.56,7592.0,100.0,5.748428,91.4,7592.0,50.189394,674.94,10.863636,5.612273,1955.368674,40.24,100.0,5.866109,42.06,45.265152,24.0,717.0
20230214.0,1335.05,288.462509,10.75,5.665962,3861.359152,80.4,6462.0,100.0,5.916138,83.95,6462.0,44.791667,661.09,10.636364,5.555556,1915.83882,39.0,100.0,5.827635,40.91,44.318182,24.0,702.0
20230215.0,1581.36,287.182438,12.666667,5.244019,4549.888805,87.68,7355.0,100.0,5.420455,90.63,7355.0,52.777778,790.625,12.636364,5.088729,2276.130313,42.44,100.0,5.200839,43.375,52.651515,24.0,834.0
20230216.0,1620.37,286.638461,12.977273,5.118506,4658.792232,87.68,7562.0,100.0,5.408056,92.64,7562.0,54.07197,809.522,12.939394,4.922717,2327.618607,42.04,100.0,5.208197,44.478,53.914141,24.0,854.0
20230217.0,1856.217,283.299593,14.825758,4.895248,5272.772023,95.8,9094.0,100.0,5.149719,100.78,9094.0,61.77399,933.141656,14.878788,4.757637,2650.868817,46.72,100.0,4.975391,48.858344,61.994949,24.0,982.0
20230218.0,1949.409,283.198713,15.530303,4.659512,5535.062202,95.52,10106.0,100.0,4.906829,100.59,10106.0,64.709596,972.202085,15.484848,4.575342,2758.915077,46.76,100.0,4.872594,49.797915,64.520202,24.0,1022.0
20230219.0,1808.49,288.297833,14.439394,4.852046,5228.338854,92.48,9740.0,100.0,5.11595,97.51,9740.0,60.164141,822.33,13.136364,4.950404,2419.459326,42.92,100.0,5.152249,44.67,54.734848,24.0,867.0
20230220.0,1395.91,292.085299,11.234848,5.537424,4091.764531,82.12,7166.0,100.0,5.872556,87.09,7166.0,46.811869,682.06,10.969697,5.447514,2014.532416,39.44,100.0,5.792818,41.94,45.707071,24.0,724.0
20230221.0,1756.29,284.934509,14.037879,5.010254,5015.303262,92.84,8433.0,100.0,5.219104,96.71,8433.0,58.491162,942.67,15.030303,4.75,2689.814578,47.12,100.0,4.972782,49.33,62.626263,24.0,992.0
20230222.0,1817.54,283.571467,14.530303,4.948905,5169.734702,94.92,8948.0,100.0,5.237748,100.46,8948.0,60.542929,977.88,15.575758,4.626459,2769.062796,47.56,100.0,4.875486,50.12,64.89899,24.0,1028.0
20230223.0,1900.47,283.39566,15.181818,4.908184,5400.501049,98.36,10414.0,100.0,5.166168,103.53,10414.0,63.257576,1001.854,15.969697,4.713472,2836.749601,49.68,100.0,4.947438,52.146,66.540404,24.0,1054.0
20230224.0,1924.23,282.927317,15.356061,4.650715,5468.221131,94.27,9206.0,100.0,5.070054,102.77,9206.0,63.983586,1001.96,15.969697,4.59962,2838.55268,48.48,100.0,4.937381,52.04,66.540404,24.0,1054.0
20230225.0,1784.84,284.103666,14.257576,4.894793,5085.114693,92.12,9619.0,100.0,5.162593,97.16,9619.0,59.406566,979.953,15.606061,4.621359,2783.948478,47.6,100.0,4.858932,50.047,65.025253,24.0,1030.0
20230226.0,1324.16,288.065856,10.651515,5.576102,3824.362308,78.4,7593.0,100.0,5.821479,81.85,7593.0,44.381313,660.924,10.621212,5.563481,1909.343344,39.0,100.0,5.716976,40.076,44.255051,24.0,701.0
20230227.0,1627.131,286.824021,13.022727,5.102967,4678.902886,87.72,8854.0,100.0,5.344386,91.87,8854.0,54.261364,829.873662,13.272727,5.031963,2384.475992,44.08,100.0,5.265564,46.126339,55.30303,24.0,876.0
20230228.0,1956.339,283.513585,15.598485,4.722681,5561.8561,97.24,12329.0,100.0,4.985915,102.66,12329.0,64.993687,976.106722,15.545455,4.604288,2778.780615,47.24,100.0,4.862893,49.893278,64.772727,24.0,1026.0
20230301.0,1840.25,284.887482,14.689394,4.878804,5254.464725,94.6,10144.0,100.0,5.092831,98.75,10144.0,61.205808,920.4,14.681818,4.776058,2626.17732,46.28,100.0,5.01548,48.6,61.174242,24.0,969.0
20230302.0,1388.21,290.826269,11.181818,5.623306,4051.209923,83.0,7569.0,100.0,5.947832,87.79,7569.0,46.590909,706.26,11.348485,5.436582,2074.850628,40.72,100.0,5.706275,42.74,47.285354,24.0,749.0
20230303.0,1787.87,284.963035,14.287879,4.969247,5107.335485,93.72,7773.0,100.0,5.203075,98.13,7773.0,59.532828,909.09,14.515152,4.830898,2594.815587,46.28,100.0,5.105428,48.91,60.479798,24.0,958.0
20230304.0,1950.31,283.10033,15.545455,4.717349,5535.17766,96.8,9134.0,100.0,4.955653,101.69,9134.0,64.772727,973.12,15.484848,4.579256,2761.130688,46.8,100.0,4.782779,48.88,64.520202,24.0,1022.0
20230305.0,1759.065,284.613899,14.060606,4.956897,5020.589177,92.0,8438.0,100.0,5.222522,96.93,8438.0,58.585859,929.8559,14.818182,4.650307,2647.392733,45.48,100.0,4.92271,48.1441,61.742424,24.0,978.0
20230306.0,1889.646,283.394631,15.060606,4.663984,5371.121765,92.72,8867.0,100.0,4.947686,98.36,8867.0,62.752525,1002.0542,15.924242,4.38059,2839.621192,46.04,100.0,4.657069,48.9458,66.35101,24.0,1051.0
20230307.0,1918.36,283.337315,15.272727,4.605159,5449.029913,92.84,8879.0,100.0,4.843254,97.64,8879.0,63.636364,1034.365,16.409091,4.295476,2928.597625,46.52,100.0,4.490766,48.635,68.371212,24.0,1083.0
20230308.0,2263.47,281.393671,17.992424,4.412632,6388.199113,104.8,10893.0,100.0,4.696,111.53,10893.0,74.968434,1134.512,18.015152,4.272498,3204.08879,50.8,100.0,4.582675,54.488,75.063131,24.0,1189.0
20230309.0,2297.691,282.277293,18.219697,4.226195,6501.862256,101.64,11128.0,100.0,4.461954,107.31,11128.0,75.915404,1129.292438,17.893939,4.165961,3193.074368,49.2,100.0,4.378286,51.707562,74.558081,24.0,1181.0
20230310.0,2094.411,283.212375,16.643939,4.389622,5949.045854,96.44,10079.0,100.0,4.669094,102.58,10079.0,69.349747,1082.925374,17.181818,4.222222,3074.100259,47.88,100.0,4.503935,51.074626,71.590909,24.0,1134.0
20230311.0,1900.67,284.420792,15.128788,4.604907,5418.32986,91.96,8822.0,100.0,4.823736,96.33,8822.0,63.036616,949.73,15.090909,4.453815,2711.47915,44.36,100.0,4.645582,46.27,62.878788,24.0,996.0
20230312.0,1541.69,287.472202,12.333333,4.963145,4447.769906,80.8,8432.0,100.0,5.301597,86.31,8432.0,51.388889,761.58,12.166667,4.83188,2194.188138,38.8,100.0,5.158157,41.42,50.694444,24.0,803.0
20230313.0,1446.13,287.837496,11.598485,5.322012,4172.262079,81.48,6586.0,100.0,5.543436,84.87,6586.0,48.32702,788.39,12.590909,4.962696,2269.222937,41.24,100.0,5.127557,42.61,52.462121,24.0,831.0
20230314.0,2144.4,282.695856,17.037879,4.416185,6077.056284,99.32,10072.0,100.0,4.650956,104.6,10072.0,70.991162,1047.72,16.636364,4.320583,2970.600516,47.44,100.0,4.579235,50.28,69.318182,24.0,1098.0
20230315.0,2156.913,282.668215,17.143939,4.461335,6111.399879,100.96,9925.0,100.0,4.688025,106.09,9925.0,71.433081,1081.0413,17.166667,4.367167,3063.56294,49.48,100.0,4.58594,51.9587,71.527778,24.0,1133.0
20230316.0,1396.428,288.391414,11.19697,5.239513,4039.094789,77.44,7163.0,100.0,5.518945,81.57,7163.0,46.65404,762.7728,12.181818,4.875622,2203.269233,39.2,100.0,5.127761,41.2272,50.757576,24.0,804.0
20230317.0,2183.91,282.653269,17.356061,4.415539,6189.654351,101.16,9554.0,100.0,4.674378,107.09,9554.0,72.316919,1111.65,17.621212,4.161651,3148.081635,48.4,100.0,4.415305,51.35,73.421717,24.0,1163.0
20230318.0,1635.09,286.975204,13.060606,4.911833,4704.441908,84.68,8502.0,100.0,5.182715,89.35,8502.0,54.419192,818.37,13.060606,4.75174,2355.596208,40.96,100.0,5.061485,43.63,54.419192,24.0,862.0
20230319.0,1543.278,290.83983,12.340909,5.063229,4497.896136,82.48,7304.0,100.0,5.262124,85.72,7304.0,51.420455,807.20233,12.863636,4.720848,2348.555179,40.08,100.0,4.923165,41.79767,53.598485,24.0,849.0
20230320.0,1930.236,285.005868,15.409091,4.80236,5518.625623,97.68,9886.0,100.0,5.101278,103.76,9886.0,64.204545,901.89514,14.378788,4.712329,2580.141616,44.72,100.0,4.963631,47.10486,59.911616,24.0,949.0
20230321.0,1947.04,285.73535,15.537879,4.823013,5577.782624,98.92,9457.0,100.0,5.068747,103.96,9457.0,64.741162,947.92,15.106061,4.734203,2710.008488,47.2,100.0,4.922768,49.08,62.941919,24.0,997.0
20230322.0,1664.16,286.710835,13.318182,5.133106,4781.648616,90.24,8860.0,100.0,5.337884,93.84,8860.0,55.492424,898.47,14.348485,4.878564,2571.331293,46.2,100.0,5.124604,48.53,59.785354,24.0,947.0
20230323.0,2078.11,283.555453,16.560606,4.678866,5908.50169,102.28,9494.0,100.0,4.935499,107.89,9494.0,69.002525,995.28,15.863636,4.668577,2836.946112,48.88,100.0,4.939828,51.72,66.098485,24.0,1047.0
20230324.0,1582.08,288.070263,12.666667,5.145933,4568.679144,86.04,8469.0,100.0,5.37799,89.92,8469.0,52.777778,837.37,13.363636,4.907029,2409.615912,43.28,100.0,5.060091,44.63,55.681818,24.0,882.0
20230325.0,1628.913,287.388905,13.030303,5.009302,4695.474885,86.16,8471.0,100.0,5.29593,91.09,8471.0,54.292929,834.7801,13.333333,4.786364,2397.571925,42.12,100.0,5.138625,45.2199,55.555556,24.0,880.0
20230326.0,1322.508,290.486109,10.621212,5.472183,3849.754308,76.72,7107.0,100.0,5.669757,79.49,7107.0,44.255051,696.6994,11.136364,5.034014,2022.518358,37.0,100.0,5.210966,38.3006,46.401515,24.0,735.0
20230327.0,1519.847,287.959785,12.151515,5.037406,4386.20344,80.8,7152.0,100.0,5.246883,84.16,7152.0,50.631313,760.584,12.136364,4.843945,2195.577833,38.8,100.0,5.045693,40.416,50.568182,24.0,801.0
20230328.0,1600.2,287.423647,12.80303,5.105325,4609.470507,86.28,6861.0,100.0,5.313018,89.79,6861.0,53.34596,892.815,14.227273,4.719915,2558.897072,44.32,100.0,4.91853,46.185,59.280303,24.0,939.0
20230329.0,2003.067,284.438611,15.94697,4.590974,5712.551282,96.64,8097.0,100.0,4.84228,101.93,8097.0,66.445707,940.041136,14.954545,4.49848,2691.431776,44.4,100.0,4.757737,46.958864,62.310606,24.0,987.0
20230330.0,2384.382,282.0897,18.954545,4.458833,6743.185023,111.56,11100.0,100.0,4.700639,117.61,11100.0,78.977273,1126.92537,17.893939,4.372566,3195.396887,51.64,100.0,4.578715,54.07463,74.558081,24.0,1181.0
20230331.0,2232.64,281.910204,17.765152,4.533902,6311.067347,106.32,7400.0,100.0,4.791471,112.36,7400.0,74.021465,1121.05,17.818182,4.387755,3163.266785,51.6,100.0,4.672619,54.95,74.242424,24.0,1176.0
20230401.0,1797.35,285.450198,14.348485,4.859556,5143.698395,92.04,10488.0,100.0,5.102957,96.65,10488.0,59.785354,912.73,14.560606,4.811655,2613.419809,46.24,100.0,5.022893,48.27,60.669192,24.0,961.0
20230402.0,1613.67,286.74595,12.901515,5.05461,4636.452615,86.08,7450.0,100.0,5.245449,89.33,7450.0,53.756313,850.75,13.575758,4.879464,2443.439075,43.72,100.0,5.050223,45.25,56.565657,24.0,896.0
20230403.0,1548.0,287.231743,12.386364,5.061774,4458.526014,82.76,8019.0,100.0,5.321101,87.0,8019.0,51.609848,745.26,11.924242,5.021601,2149.926048,39.52,100.0,5.303685,41.74,49.684343,24.0,787.0
20230404.0,1766.556,284.350302,14.098485,4.838259,5035.730103,90.04,8636.0,100.0,5.074691,94.44,8636.0,58.743687,854.6255,13.621212,4.734149,2444.57078,42.56,100.0,4.935984,44.3745,56.755051,24.0,899.0
20230405.0,1251.492,290.833179,10.075758,5.67218,3648.676724,75.44,7854.0,100.0,5.903008,78.51,7854.0,41.982323,586.563,9.439394,5.662921,1715.46215,35.28,100.0,5.848636,36.437,39.330808,24.0,623.0
20230406.0,1624.23,286.907888,12.992424,5.042566,4672.352335,86.48,8297.0,100.0,5.292711,90.77,8297.0,54.135101,782.77,12.515152,4.939467,2255.94314,40.8,100.0,5.233656,43.23,52.146465,24.0,826.0
20230407.0,1286.5,290.808557,10.340909,5.52967,3750.034499,75.48,6557.0,100.0,5.750916,78.5,6557.0,43.087121,634.754,10.181818,5.375,1852.529549,36.12,100.0,5.54256,37.246,42.424242,24.0,672.0
20230408.0,1264.032,291.44633,10.189394,5.849814,3690.643166,78.68,6863.0,100.0,6.020074,80.97,6863.0,42.455808,583.509377,9.409091,5.874396,1704.605943,36.48,100.0,6.037137,37.490623,39.204545,24.0,621.0
20230409.0,1420.848,288.876148,11.401515,5.374086,4113.942992,80.88,7706.0,100.0,5.592027,84.16,7706.0,47.506313,677.364393,10.863636,5.216179,1964.085794,37.4,100.0,5.527979,39.635607,45.265152,24.0,717.0
20230410.0,2096.1,282.353243,16.719697,4.804712,5932.128684,106.04,10807.0,100.0,5.024921,110.9,10807.0,69.665404,1124.12,17.893939,4.636749,3188.229144,54.76,100.0,4.816257,56.88,74.558081,24.0,1181.0
20230411.0,1827.34,285.576038,14.583333,4.600519,5244.432594,88.56,6878.0,97.916667,5.073247,97.66,6878.0,62.056738,1067.8,17.0,4.395722,3031.05708,49.32,100.0,4.83066,54.2,70.833333,24.0,1122.0
20230412.0,975.02,279.414765,7.893939,4.40691,2783.19459,45.92,3762.0,50.0,6.428023,66.98,3762.0,65.782828,975.02,15.787879,4.40691,2783.19459,45.92,100.0,6.428023,66.98,65.782828,24.0,1042.0
20230413.0,1099.43,280.210389,8.810606,4.457438,3113.58576,51.84,5483.0,50.0,5.466036,63.57,5483.0,73.421717,1099.43,17.621212,4.457438,3113.58576,51.84,100.0,5.466036,63.57,73.421717,24.0,1163.0
20230414.0,1220.637,278.403371,9.818182,4.638889,3440.731576,60.12,6199.0,50.0,5.815046,75.363,6199.0,81.818182,1220.637,19.636364,4.638889,3440.731576,60.12,100.0,5.815046,75.363,81.818182,24.0,1296.0
20230415.0,1322.343,276.427112,10.643939,4.6121,3704.676149,64.8,6371.0,50.0,5.883274,82.66,6371.0,88.699495,1322.343,21.287879,4.6121,3704.676149,64.8,100.0,5.88306,82.657,88.699495,24.0,1405.0
20230416.0,1601.69,284.690572,12.856061,4.518562,4612.898282,76.68,7638.0,78.75,5.616382,95.31,7638.0,68.021485,1130.542,18.136364,4.434419,3193.102825,53.08,100.0,5.552047,66.458,75.568182,24.0,1197.0
20230417.0,2058.24,282.284063,16.416667,4.777111,5824.875192,103.52,8868.0,100.0,5.01892,108.76,8868.0,68.402778,1132.283,18.030303,4.635294,3202.096324,55.16,100.0,4.850168,57.717,75.126263,24.0,1190.0
20230418.0,2186.12,282.075362,17.409091,4.605744,6183.543253,105.84,11464.0,100.0,4.868581,111.88,11464.0,72.537879,1093.966,17.393939,4.452962,3093.845245,51.12,100.0,4.706794,54.034,72.474747,24.0,1148.0
20230419.0,1341.846,289.392265,10.825758,5.662701,3901.239248,80.92,5861.0,100.0,6.09937,87.16,5861.0,45.107323,645.494911,10.378788,5.343066,1879.035687,36.6,100.0,5.767166,39.505089,43.244949,24.0,685.0
20230514.0,1584.86,282.410508,12.742424,4.718193,4526.023771,79.36,6554.0,78.125,5.775268,97.14,6554.0,67.959596,1072.649,17.227273,4.689534,3042.461624,53.32,100.0,5.659719,64.351,71.780303,24.0,1137.0
20230515.0,1229.118,277.817318,9.886364,4.606897,3458.492228,60.12,5580.0,50.0,5.814559,75.88,5580.0,82.386364,1229.118,19.772727,4.606897,3458.492228,60.12,100.0,5.814713,75.882,82.386364,24.0,1305.0
20230516.0,1248.49,277.483679,10.068182,4.83371,3509.502579,64.24,5906.0,50.0,6.057938,80.51,5906.0,83.901515,1248.489,20.136364,4.83371,3509.502579,64.24,100.0,6.058014,80.511,83.901515,24.0,1329.0
20230517.0,865.33,281.136688,7.068182,5.543408,2477.601403,51.72,4480.0,50.0,7.252947,67.67,4480.0,58.901515,865.326,14.136364,5.543408,2477.601403,51.72,100.0,7.253376,67.674,58.901515,24.0,933.0
20230518.0,947.76,282.557021,7.666667,5.130435,2712.773448,51.92,4545.0,50.0,6.347826,64.24,4545.0,63.888889,947.76,15.333333,5.130435,2712.773448,51.92,100.0,6.347826,64.24,63.888889,24.0,1012.0
20230519.0,919.446,283.326403,7.424242,5.134694,2634.028901,50.32,5435.0,50.0,6.178571,60.55,5435.0,61.868687,919.446,14.848485,5.134694,2634.028901,50.32,100.0,6.17898,60.554,61.868687,24.0,980.0
20230520.0,1087.28,280.984478,8.69697,4.508711,3080.26424,51.76,4777.0,50.0,5.289199,60.72,4777.0,72.474747,1087.28,17.393939,4.508711,3080.26424,51.76,100.0,5.289199,60.72,72.474747,24.0,1148.0
20230521.0,830.68,285.793853,6.681818,4.907029,2397.010208,43.28,4296.0,50.0,5.818594,51.32,4296.0,55.681818,830.68,13.363636,4.907029,2397.010208,43.28,100.0,5.818594,51.32,55.681818,24.0,882.0
20230522.0,594.43,286.938949,4.893939,6.873065,1726.22472,44.4,2954.0,50.0,7.982972,51.57,2954.0,40.782828,594.43,9.787879,6.873065,1726.22472,44.4,100.0,7.982972,51.57,40.782828,24.0,646.0
20230523.0,611.66,284.292676,4.939394,5.042945,1760.112816,32.88,3667.0,50.0,6.187117,40.34,3667.0,41.161616,611.66,9.878788,5.042945,1760.112816,32.88,100.0,6.187117,40.34,41.161616,24.0,652.0
20230524.0,1031.415,282.185939,8.234848,4.342226,2934.169392,47.2,4731.0,50.0,5.113155,55.58,4731.0,68.623737,1031.415,16.469697,4.342226,2934.169392,47.2,100.0,5.113615,55.585,68.623737,24.0,1087.0
20230525.0,1033.032,282.410411,8.265152,4.656279,2937.633098,50.8,5232.0,50.0,5.313474,57.97,5232.0,68.876263,1033.032,16.530303,4.656279,2937.633098,50.8,100.0,5.313291,57.968,68.876263,24.0,1091.0
20230526.0,1133.19,281.321277,9.083333,4.793995,3211.338639,57.48,3891.0,50.0,5.488741,65.81,3891.0,75.694444,1133.187,18.166667,4.793995,3211.338639,57.48,100.0,5.488991,65.813,75.694444,24.0,1199.0
20230527.0,941.42,282.945382,7.598485,5.447657,2683.340827,54.64,4682.0,50.0,6.139581,61.58,4682.0,63.320707,941.424,15.19697,5.447657,2683.340827,54.64,100.0,6.139182,61.576,63.320707,24.0,1003.0
20230528.0,954.888,283.135395,7.704545,5.459194,2722.290199,55.52,4849.0,50.0,6.107178,62.11,4849.0,64.204545,954.888,15.409091,5.459194,2722.290199,55.52,100.0,6.107375,62.112,64.204545,24.0,1017.0
20230529.0,1244.034,279.729795,9.984848,5.004552,3502.32892,65.96,5149.0,50.0,5.612291,73.97,5149.0,83.207071,1244.034,19.969697,5.004552,3502.32892,65.96,100.0,5.611988,73.966,83.207071,24.0,1318.0
20230530.0,1409.0,278.034086,11.30303,4.908847,3944.6364,73.24,5348.0,50.0,5.563003,83.0,5348.0,94.191919,1409.0,22.606061,4.908847,3944.6364,73.24,100.0,5.563003,83.0,94.191919,24.0,1492.0
20230531.0,1308.95,278.919754,10.507576,4.997837,3675.26981,69.32,3798.0,50.0,5.627253,78.05,3798.0,87.563131,1308.95,21.015152,4.997837,3675.26981,69.32,100.0,5.627253,78.05,87.563131,24.0,1387.0
20230601.0,1118.24,282.159543,8.992424,5.05139,3180.050912,59.96,5547.0,50.0,5.792755,68.76,5547.0,74.936869,1118.24,17.984848,5.05139,3180.050912,59.96,100.0,5.792755,68.76,74.936869,24.0,1187.0
20230602.0,1367.29,278.416012,10.94697,4.805536,3829.77929,69.44,4805.0,50.0,5.377855,77.71,4805.0,91.224747,1367.29,21.893939,4.805536,3829.77929,69.44,100.0,5.377855,77.71,91.224747,24.0,1445.0
20230603.0,1095.138,282.306473,8.810606,5.083405,3116.324693,59.12,4050.0,50.0,5.83491,67.86,4050.0,73.421717,1095.138,17.621212,5.083405,3116.324693,59.12,100.0,5.835082,67.862,73.421717,24.0,1163.0
20230604.0,998.943,283.987495,8.015152,4.952741,2855.778248,52.4,3638.0,50.0,5.582231,59.06,3638.0,66.792929,998.943,16.030303,4.952741,2855.778248,52.4,100.0,5.581947,59.057,66.792929,24.0,1058.0
20230605.0,1063.59,282.016105,8.560606,5.051327,3025.807191,57.08,4296.0,50.0,5.876991,66.41,4296.0,71.338384,1063.59,17.121212,5.051327,3025.807191,57.08,100.0,5.876991,66.41,71.338384,24.0,1130.0
20230606.0,874.8,284.40029,7.030303,4.974138,2507.955519,46.16,4122.0,50.0,5.732759,53.2,4122.0,58.585859,874.797,14.060606,4.974138,2507.955519,46.16,100.0,5.733082,53.203,58.585859,24.0,928.0
20230607.0,1305.018,279.020536,10.484848,4.916185,3671.798645,68.04,5618.0,50.0,5.706647,78.98,5618.0,87.373737,1305.018,20.969697,4.916185,3671.798645,68.04,100.0,5.706792,78.982,87.373737,24.0,1384.0
20230608.0,1132.461,279.408518,9.121212,4.843854,3201.127509,58.32,4894.0,50.0,5.94186,71.54,4894.0,76.010101,1132.461,18.242424,4.843854,3201.127509,58.32,100.0,5.941777,71.539,76.010101,24.0,1204.0
20230609.0,1098.97,280.32489,8.886364,5.176471,3117.997684,60.72,4904.0,50.0,6.311168,74.03,4904.0,74.05303,1098.97,17.772727,5.176471,3117.997684,60.72,100.0,6.311168,74.03,74.05303,24.0,1173.0
20230610.0,1028.05,281.534105,8.280303,4.797804,2929.53128,52.44,4623.0,50.0,5.94236,64.95,4623.0,69.002525,1028.05,16.560606,4.797804,2929.53128,52.44,100.0,5.94236,64.95,69.002525,24.0,1093.0
20230611.0,1594.03,287.342245,12.901515,4.932472,4652.070954,84.0,7184.0,75.0,6.398708,108.97,7184.0,71.675084,1172.269003,19.030303,6.666401,3302.281781,83.73,100.0,6.666481,83.730997,79.292929,24.0,1256.0
20230612.0,2316.05,281.510814,18.492424,4.966817,6530.375266,121.24,9581.0,100.0,5.119213,124.96,9581.0,77.051768,1154.61,18.484848,5.216393,3243.876795,63.64,100.0,5.359836,65.39,77.020202,24.0,1220.0
20230613.0,2281.983,281.582509,18.181818,4.683333,6441.481465,112.4,8300.0,100.0,4.9175,118.02,8300.0,75.757576,1097.8403,17.530303,4.867761,3092.725909,56.32,100.0,5.113198,59.1597,73.042929,24.0,1157.0
20230614.0,1899.348,284.46053,15.166667,4.927073,5414.307953,98.64,8518.0,100.0,5.127872,102.66,8518.0,63.194444,969.2234,15.454545,4.819608,2761.220544,49.16,100.0,4.978098,50.7766,64.393939,24.0,1020.0
20230615.0,1874.5,284.422152,15.007576,5.146896,5344.406008,101.96,8541.0,100.0,5.376073,106.5,8541.0,62.531566,963.206,15.439394,5.22473,2738.202017,53.24,100.0,5.475368,55.794,64.330808,24.0,1019.0
