date,漳平_厂级_上网电量,漳平_厂级_供热厂用电量,漳平_厂级_供热用厂用电率,漳平_厂级_供热耗煤量,漳平_厂级_供热量,漳平_厂级_供电煤耗,漳平_厂级_利用小时,漳平_厂级_发电厂用电率,漳平_厂级_发电标煤量,漳平_厂级_发电用厂用电量,漳平_厂级_发电耗煤量,漳平_厂级_日电网调度发电量,漳平_厂级_综合供电煤耗,漳平_厂级_综合厂用电率,漳平_厂级_综合厂用电量,漳平_厂级_耗煤量,漳平_厂级_负荷率,漳平_漳平#5_上网电量,漳平_漳平#5_利用小时,漳平_漳平#5_发电厂用电率,漳平_漳平#5_发电标煤量,漳平_漳平#5_发电用厂用电量,漳平_漳平#5_综合供电煤耗,漳平_漳平#5_综合厂用电率,漳平_漳平#5_综合厂用电量,漳平_漳平#5_负荷率,漳平_漳平#5_运行小时,漳平_漳平#5_发电量
20230203.0,475.33,1.32,24.330003,122.0,542.54,323.343203,8.525667,5.829456,1557.608877,29.82,2750.0,511.54,327.69,7.07667,36.2,2872.0,71.047222,475.33,17.051333,5.829691,1557.608877,29.8212,327.69,7.078625,36.21,71.047222,24.0,511.54
20230204.0,476.17,1.34,6.898647,115.0,1942.41,323.695393,8.527667,5.72255,1561.441838,29.28,2513.0,511.66,327.916886,6.936247,35.49,2628.0,71.063889,476.18,17.055333,5.723547,1561.441838,29.2851,327.91,6.934292,35.48,71.063889,24.0,511.66
20230205.0,479.21,1.39,7.128607,109.0,1949.89,325.000079,8.660667,5.890617,1589.347886,30.61,2411.0,519.64,331.66,7.780386,40.43,2520.0,72.172222,479.21,17.321333,5.890867,1589.347886,30.6113,331.66,7.780386,40.43,72.172222,24.0,519.64
20230206.0,514.67,1.58,7.655558,121.0,2063.86,324.074334,9.3525,6.351243,1703.04303,35.64,2735.0,561.15,330.9,8.28299,46.48,2856.0,77.9375,514.67,18.705,6.351029,1703.04303,35.6388,330.9,8.28299,46.48,77.9375,24.0,561.15
20230207.0,648.91,1.68,7.763939,138.0,2163.85,352.811206,11.794333,6.969449,2322.697295,49.32,4843.0,707.66,357.93828,9.008563,63.75,4981.0,60.608085,445.46,16.229333,6.569997,1470.018,31.988,330.0,8.50723,41.42,67.622222,24.0,486.88
20230208.0,930.52,2.62,8.042904,181.0,3257.53,324.737393,16.722833,6.762211,3037.983256,67.85,4903.0,1003.37,326.482317,7.260532,72.85,5084.0,69.678472,479.0,17.252333,6.641904,1568.1502,34.3765,327.38,7.452132,38.57,71.884722,24.0,517.57
20230209.0,1033.74,5.7,8.239578,380.0,6917.83,324.446582,18.62,6.60759,3385.21075,73.82,5024.0,1117.2,327.472164,7.470462,83.46,5404.0,77.583333,501.22,18.144333,6.473628,1650.367094,35.2379,329.27,7.919828,43.11,75.601389,24.0,544.33
20230210.0,861.59,5.37,7.758535,412.0,6921.41,325.609981,15.5295,6.61322,2833.295246,61.62,5032.0,931.76,328.844955,7.530828,70.17,5444.0,64.70625,444.61,16.088333,6.376152,1466.76839,30.7745,329.9,7.881488,38.04,67.034722,24.0,482.65
20230211.0,631.4616,6.0,8.357163,384.0,7179.47,325.128528,11.568,7.814661,2080.302376,54.24,3672.0,694.074,329.44242,9.020574,62.61,4056.0,48.2,357.16,13.063667,6.915618,1186.271224,27.103,332.14,8.866832,34.75,54.431944,24.0,391.91
20230212.0,538.82,6.21,9.052518,450.0,6859.97,324.334091,10.006167,8.742942,1776.961619,52.49,3842.0,600.37,329.787613,10.250346,61.54,4292.0,41.692361,315.17,11.637333,7.468664,1043.590904,26.0746,331.12,9.72445,33.95,48.488889,24.0,349.12
20230213.0,699.57,6.91,9.715973,398.0,7112.0,325.119008,12.738333,7.146408,2307.304576,54.62,3594.0,764.3,329.817542,8.469187,64.73,3992.0,53.242773,321.08,11.799,7.110659,1064.797604,25.1696,331.63,9.291748,32.89,49.471698,23.85,353.97
20230322.0,998.63,4.05,8.138201,322.0,4976.53,323.836749,18.033,6.803268,3265.472627,73.61,5610.0,1081.98,326.995246,7.70347,83.35,5932.0,75.1375,501.55,18.187,7.234013,1640.319275,39.4695,327.05,8.075365,44.06,75.779167,24.0,545.61
20230323.0,1036.6,4.19,8.110441,295.0,5166.18,324.033424,18.721333,6.750766,3394.0881,75.83,4449.0,1123.28,327.425053,7.716687,86.68,4744.0,79.83511,531.27,19.216,6.283097,1750.906539,36.2208,329.57,7.842423,45.21,80.066667,24.0,576.48
20230324.0,466.12,4.16,7.883118,313.0,5277.1,322.611775,8.537167,6.33114,1547.891296,32.43,2439.0,512.23,332.08,9.001816,46.11,2752.0,71.143056,466.12,17.074333,6.330847,1547.891296,32.4285,332.08,9.001816,46.11,71.143056,24.0,512.23
20230325.0,478.71,4.22,8.021853,286.0,5260.63,322.871009,8.743833,6.393077,1585.587237,33.54,2564.0,524.63,331.22083,8.752835,45.92,2850.0,72.865278,478.7112,17.487667,6.393935,1585.587237,33.5445,331.22,8.752607,45.9188,72.865278,24.0,524.63
20230326.0,464.11,3.98,7.798279,278.0,5103.69,324.305494,8.459833,6.247168,1543.304983,31.71,2214.0,507.59,332.53,8.565969,43.48,2492.0,70.498611,464.11,16.919667,6.248882,1543.304983,31.7187,332.53,8.565969,43.48,70.498611,24.0,507.59
20230327.0,463.87,3.86,7.640508,263.0,5052.02,323.703031,8.501,6.16006,1549.372187,31.42,2145.0,510.06,334.01,9.055797,46.19,2408.0,70.841667,463.87,17.002,6.161961,1549.372187,31.4297,334.01,9.055797,46.19,70.841667,24.0,510.06
20230328.0,467.89,4.02,7.595123,281.0,5292.87,322.83151,8.508667,6.093787,1547.686542,31.11,2175.0,510.52,330.78,8.350309,42.63,2456.0,70.905556,467.89,17.017333,6.093082,1547.686542,31.1064,330.78,8.350309,42.63,70.905556,24.0,510.52
20230329.0,498.8,4.38,7.786694,309.0,5624.98,323.218337,9.074833,6.211317,1650.57908,33.82,2383.0,544.49,330.91,8.391339,45.69,2692.0,75.623611,498.8,18.149667,6.211244,1650.57908,33.8196,330.91,8.391339,45.69,75.623611,24.0,544.49
20230330.0,513.82,3.04,5.552461,278.0,5475.05,324.581559,9.328167,4.372063,1737.22542,24.47,2238.0,559.69,338.1,8.193822,45.86,2516.0,77.734722,513.82,18.656333,4.372939,1737.22542,24.4749,338.1,8.195608,45.87,77.734722,24.0,559.69
20230331.0,532.1952,4.19,7.774405,320.0,5389.48,322.258972,9.6313,5.77878,1754.647574,33.3943,2548.0,577.878,329.7,7.26797,42.0,2868.0,80.260833,532.1952,19.2626,5.77878,1754.647574,33.3943,329.7,7.905267,45.6828,80.260833,24.0,577.878
20230401.0,495.58,4.17,7.615131,324.0,5475.94,323.22486,8.955167,6.158456,1629.764388,33.09,2568.0,537.31,328.86,7.766466,41.73,2892.0,74.626389,495.58,17.910333,6.158028,1629.764388,33.0877,328.86,7.766466,41.73,74.626389,24.0,537.31
20230402.0,473.11,3.89,7.313446,300.0,5318.97,324.951105,8.5434,5.983683,1566.041411,30.6726,2372.0,512.604,331.01,7.703803,39.49,2672.0,71.195,473.11,17.0868,5.983683,1566.041411,30.6726,331.01,7.704583,39.494,71.195,24.0,512.604
20230403.0,465.67,3.9,7.281254,342.0,5356.22,324.066022,8.405,5.960738,1536.850701,30.06,2634.0,504.3,330.03,7.660123,38.63,2976.0,70.041667,465.67,16.81,5.960004,1536.850701,30.0563,330.03,7.660123,38.63,70.041667,24.0,504.3
20230404.0,478.13,3.89,7.350621,294.0,5292.07,326.17458,8.623333,5.94511,1587.295974,30.76,2326.0,517.4,331.98,7.589872,39.27,2620.0,71.861111,478.13,17.246667,5.945072,1587.295974,30.7598,331.98,7.589872,39.27,71.861111,24.0,517.4
20230405.0,462.63,4.05,7.698888,297.0,5260.5,325.141502,8.400333,6.229912,1536.683766,31.4,2299.0,504.02,332.162585,8.211976,41.39,2596.0,70.002778,462.6336,16.800667,6.230288,1536.683766,31.4019,332.16,8.211261,41.3864,70.002778,24.0,504.02
20230406.0,469.6,4.28,7.831871,369.0,5464.85,324.630156,8.5635,6.366166,1561.79568,32.71,3191.0,513.81,332.58,8.604348,44.21,3560.0,71.3625,469.6,17.127,6.366964,1561.79568,32.7141,332.58,8.604348,44.21,71.3625,24.0,513.81
20230407.0,464.27,4.07,7.328025,344.0,5554.02,324.851049,8.407,5.925618,1541.515681,29.89,2524.0,504.42,332.03,7.959637,40.15,2868.0,70.058333,464.27,16.814,5.925717,1541.515681,29.8905,332.03,7.959637,40.15,70.058333,24.0,504.42
20230408.0,465.09,3.9,7.342669,309.0,5311.42,325.04741,8.4,5.857143,1542.284949,29.52,2318.0,504.0,331.61,7.720238,38.91,2627.0,70.0,465.09,16.8,5.856726,1542.284949,29.5179,331.61,7.720238,38.91,70.0,24.0,504.0
20230409.0,467.28,3.65,7.120048,277.0,5126.37,324.56573,8.412,5.708115,1544.640768,28.81,2187.0,504.72,330.56,7.417974,37.44,2464.0,70.1,467.28,16.824,5.707917,1544.640768,28.809,330.56,7.417974,37.44,70.1,24.0,504.72
20230410.0,497.01,4.04,7.596827,291.0,5318.01,324.616221,8.9895,6.123811,1643.661771,33.03,2373.0,539.37,330.71,7.853607,42.36,2664.0,74.9125,497.01,17.979,6.123459,1643.661771,33.0281,330.71,7.853607,42.36,74.9125,24.0,539.37
20230411.0,510.34,4.28,8.081495,330.0,5296.05,324.754684,9.272333,6.481648,1689.633672,36.06,2782.0,556.34,331.08,8.270123,46.01,3112.0,77.269444,510.34,18.544667,6.482367,1689.633672,36.064,331.08,8.268325,46.0,77.269444,24.0,556.34
20230412.0,486.42,4.31,7.857465,275.0,5485.23,323.030681,8.817667,6.292292,1601.489208,33.29,2125.0,529.0,329.24,8.059577,42.64,2400.0,73.480556,486.42,17.635333,6.293124,1601.489208,33.2944,329.24,8.059577,42.64,73.480556,24.0,529.06
20230413.0,513.66,4.45,8.044776,276.0,5531.54,324.014983,9.313667,6.460041,1693.691118,36.1,2236.0,558.82,329.73,7.256362,40.55,2512.0,77.613889,513.66,18.627333,6.460148,1693.691118,36.1006,329.73,8.081314,45.16,77.613889,24.0,558.82
20230414.0,534.71,4.4,8.188774,277.0,5373.21,323.988927,9.697833,6.525513,1762.175775,37.97,2391.0,581.87,329.557288,7.281695,42.37,2668.0,80.815278,534.7056,19.395667,6.525306,1762.175775,37.9688,329.56,8.105659,47.1644,80.815278,24.0,581.87
20230415.0,478.89,4.31,7.942987,268.0,5426.17,324.863986,8.680833,6.422194,1583.38707,33.45,2080.0,520.85,330.636904,8.056062,41.96,2348.0,72.340278,478.9,17.361667,6.422559,1583.38707,33.4519,330.63,8.054142,41.95,72.340278,24.0,520.85
20230416.0,465.04,4.31,8.037326,280.0,5362.48,326.01613,8.435833,6.452633,1543.653776,32.66,2124.0,506.15,331.94,8.124074,41.12,2404.0,70.298611,465.04,16.871667,6.451724,1543.653776,32.6554,331.94,8.122098,41.11,70.298611,24.0,506.15
20230417.0,469.13,4.23,8.012289,270.0,5279.39,323.960055,8.512833,6.513695,1546.909262,33.27,2122.0,510.77,329.74,8.154355,41.65,2392.0,70.940278,469.13,17.025667,6.51395,1546.909262,33.2713,329.74,8.152397,41.64,70.940278,24.0,510.77
20230418.0,466.96,4.29,8.140989,280.0,5269.63,323.393167,8.490833,6.544312,1539.707208,33.34,2180.0,509.45,329.73,8.338404,42.48,2460.0,70.756944,466.96,16.981667,6.544116,1539.707208,33.339,329.73,8.340367,42.49,70.756944,24.0,509.45
20230419.0,467.41,4.41,8.128178,276.0,5425.57,324.89093,8.485333,6.398452,1548.248884,32.5758,2044.0,509.124,331.24,8.192568,41.71,2320.0,70.711111,467.41,16.970667,6.398452,1548.248884,32.5758,331.24,8.192568,41.71,70.711111,24.0,509.12
20230420.0,467.02,4.44,8.181662,313.0,5426.77,324.763566,8.473667,6.410055,1545.322478,32.59,2299.0,508.42,330.89,8.142874,41.4,2612.0,70.613889,467.02,16.947333,6.410468,1545.322478,32.5921,330.89,8.142874,41.4,70.613889,24.0,508.42
20230421.0,467.94,4.36,8.012438,336.0,5441.54,324.732954,8.472,6.283444,1546.962846,31.94,2464.0,508.32,330.59,7.943815,40.38,2800.0,70.6,467.94,16.944,6.283758,1546.962846,31.9416,330.59,7.943815,40.38,70.6,24.0,508.32
20230422.0,469.08,4.37,8.05573,357.0,5424.71,324.512852,8.500667,6.31127,1550.684664,32.19,2627.0,510.04,330.58,8.032703,40.97,2984.0,70.838889,469.08,17.001333,6.310897,1550.684664,32.1881,330.58,8.030743,40.96,70.838889,24.0,510.04
20230423.0,476.07,4.63,8.502058,342.0,5445.74,323.842375,8.673667,6.562008,1574.748315,34.15,2522.0,520.42,330.780834,8.521963,44.35,2864.0,72.280556,476.0712,17.347333,6.562315,1574.748315,34.1516,330.78,8.521732,44.3488,72.280556,24.0,520.42
20230424.0,485.92,4.67,8.508142,365.0,5488.86,323.749851,8.855667,6.562653,1607.320884,34.87,2723.0,531.34,330.778911,8.548199,45.42,3088.0,73.797222,485.9184,17.711333,6.562879,1607.320884,34.8712,330.78,8.5485,45.4216,73.797222,24.0,531.34
20230425.0,519.42,4.74,8.540756,354.0,5549.86,323.456287,9.439667,6.444437,1713.930174,36.5,2730.0,566.38,329.97,8.293019,46.97,3084.0,78.663889,519.42,18.879333,6.446096,1713.930174,36.5094,329.97,8.291253,46.96,78.663889,24.0,566.38
20230426.0,477.76,4.21,7.531346,365.0,5589.97,325.964263,8.6145,5.71904,1588.456448,29.56,2565.0,516.87,332.48,7.5667,39.11,2930.0,71.7875,477.76,17.229,5.720297,1588.456448,29.5665,332.48,7.5667,39.11,71.7875,24.0,516.87
20230427.0,481.51,4.3,7.751728,336.0,5547.15,324.416896,8.689167,5.932675,1591.005342,30.93,2416.0,521.35,330.42,7.641699,39.84,2752.0,72.409722,481.51,17.378333,5.932483,1591.005342,30.929,330.42,7.641699,39.84,72.409722,24.0,521.35
20230428.0,516.04,4.61,8.428158,380.0,5469.76,324.490771,9.364833,6.385591,1706.853904,35.88,2960.0,561.89,330.76,8.15996,45.85,3340.0,78.040278,516.04,18.729667,6.386108,1706.853904,35.8829,330.76,8.15996,45.85,78.040278,24.0,561.89
20230429.0,494.29,4.41,8.326866,358.0,5296.11,324.06645,8.980333,6.363906,1635.012462,34.29,2786.0,538.82,330.78,8.266211,44.54,3144.0,74.836111,494.29,17.960667,6.362978,1635.012462,34.285,330.78,8.264355,44.53,74.836111,24.0,538.82
20230430.0,496.0824,3.99,7.987492,325.0,4995.31,323.518417,8.9872,5.769316,1643.868249,31.11,2531.0,539.232,331.37,7.618242,41.08,2856.0,74.893333,496.0824,17.9744,5.770188,1643.868249,31.1147,331.37,8.002047,43.1496,74.893333,24.0,539.232
20230501.0,440.33,3.42,7.885472,296.0,4337.09,324.690551,7.977333,6.173742,1458.152795,29.55,2559.0,478.64,331.15,8.003928,38.31,2855.0,66.477778,440.33,15.954667,6.173847,1458.152795,29.5505,331.15,8.003928,38.31,66.477778,24.0,478.64
20230502.0,424.35,3.63,8.014023,272.0,4529.56,325.586809,7.712333,6.284307,1411.939755,29.08,2178.0,462.74,332.73,8.294074,38.38,2450.0,64.269444,424.35,15.424667,6.28368,1411.939755,29.0771,332.73,8.296235,38.39,64.269444,24.0,462.74
20230503.0,502.79,3.93,8.1138,315.0,4843.6,324.93636,9.118833,6.333047,1665.233856,34.65,2773.0,547.13,331.198683,8.104107,44.34,3088.0,75.990278,502.788,18.237667,6.333943,1665.233856,34.6549,331.2,8.104472,44.342,75.990278,24.0,547.13
20230504.0,502.8144,4.12,8.368303,328.0,4923.34,323.467533,9.1375,6.481423,1658.468504,35.5344,2826.0,548.25,329.837114,8.28819,45.44,3154.0,76.145833,502.81,18.275,6.481423,1658.468504,35.5344,329.84,8.28819,45.44,76.145833,24.0,548.25
20230505.0,519.76,4.27,8.755903,275.0,4876.71,324.677211,9.462167,6.615821,1721.341168,37.56,2415.0,567.73,331.18,8.449439,47.97,2690.0,78.851389,519.76,18.924333,6.616596,1721.341168,37.5644,331.18,8.449439,47.97,78.851389,24.0,567.73
20230506.0,466.22,4.31,8.808862,230.0,4892.8,324.116387,8.523667,6.826092,1544.446994,34.91,1862.0,511.42,331.27,8.838137,45.2,2092.0,71.030556,466.22,17.047333,6.827539,1544.446994,34.9174,331.27,8.838137,45.2,71.030556,24.0,511.42
20230507.0,458.65,4.83,8.282816,259.0,5831.35,324.202943,8.356667,6.374152,1521.938295,31.96,1709.0,501.4,331.83,8.526127,42.75,1968.0,69.638889,458.65,16.713333,6.374033,1521.938295,31.9594,331.83,8.526127,42.75,69.638889,24.0,501.4
20230508.0,464.61,5.18,5.953469,292.0,8700.81,323.733178,8.4665,6.446977,1538.509554,32.75,1848.0,507.99,331.14,8.539538,43.38,2140.0,70.554167,464.61,16.933,6.44741,1538.509554,32.7522,331.14,8.539538,43.38,70.554167,24.0,507.99
20230509.0,466.91,6.64,8.071447,362.0,8226.53,324.201216,8.502333,6.117184,1552.709205,31.2062,1698.0,510.138,332.55,8.474144,43.23,2060.0,70.852778,466.91,17.004667,6.117184,1552.709205,31.2062,332.55,8.474144,43.23,70.852778,24.0,510.14
20230510.0,432.69,4.06,8.180322,371.0,4963.13,323.920511,7.8815,6.506799,1432.117362,30.77,2817.0,472.89,330.98,8.509379,40.24,3188.0,68.59443,432.69,15.763,6.505974,1432.117362,30.7661,330.98,8.50092,40.2,68.59443,22.98,472.89
20230603.0,518.26,4.63,8.544327,424.0,5418.8,324.96747,9.526167,6.405165,1738.445977,36.61,3352.0,571.57,335.438964,9.326942,53.31,3776.0,79.384722,518.2584,19.052333,6.405882,1738.445977,36.6141,335.44,9.327222,53.3116,79.384722,24.0,571.57
20230604.0,508.06,5.48,8.884782,446.0,6167.85,323.773923,9.287667,6.524782,1686.538365,36.36,2958.0,557.26,331.956534,8.827118,49.19,3404.0,77.397222,508.07,18.575333,6.525625,1686.538365,36.3647,331.95,8.827118,49.19,77.397222,24.0,557.26
20230605.0,529.63,5.65,8.677716,445.0,6510.93,322.651341,9.681167,6.409351,1754.061752,37.23,2963.0,580.87,331.186253,8.821251,51.24,3408.0,80.676389,529.64,19.362333,6.409506,1754.061752,37.2309,331.18,8.819529,51.23,80.676389,24.0,580.87
20230606.0,536.29,6.23,8.876541,461.0,7018.5,320.874733,9.828333,6.555876,1768.14813,38.66,2863.0,589.7,329.7,9.057148,53.41,3324.0,81.902778,536.29,19.656667,6.555452,1768.14813,38.6575,329.7,9.057148,53.41,81.902778,24.0,589.7
20230607.0,549.96,6.41,8.83307,455.0,7256.82,322.650382,10.005667,6.461339,1811.84322,38.79,2757.0,600.34,329.45,8.391911,50.38,3212.0,83.380556,549.96,20.011333,6.460656,1811.84322,38.7859,329.45,8.391911,50.38,83.380556,24.0,600.34
20230608.0,521.77,6.43,8.990077,432.0,7152.33,324.481418,9.601,6.627782,1745.32065,38.18,2564.0,576.06,334.5,9.424366,54.29,2996.0,80.008333,521.77,19.202,6.628546,1745.32065,38.1844,334.5,9.424366,54.29,80.008333,24.0,576.06
20230609.0,521.16,6.27,8.923946,475.0,7026.04,324.239954,9.677167,6.618673,1758.029028,38.43,3441.0,580.0,337.33,10.242323,59.47,3916.0,80.643056,521.16,19.354333,6.619258,1758.029028,38.4334,337.33,10.242323,59.47,80.643056,24.0,580.63
20230610.0,537.5,9.02,12.687214,467.0,7109.52,350.285183,10.144333,10.271744,1913.0475,62.52,4664.0,608.66,355.915814,11.691256,71.16,5131.0,71.188304,467.65,17.765333,6.752552,1609.74483,35.9884,344.22,12.254203,65.31,74.022222,24.0,532.96
20230611.0,933.24,8.78,12.204717,499.0,7193.94,330.073139,16.858333,6.829461,3110.67528,69.08,5677.0,1011.5,333.319969,7.737024,78.26,6176.0,70.243056,513.21,18.576,6.470302,1711.55535,36.0577,333.5,7.908053,44.07,77.4,24.0,557.28
20230612.0,1197.5568,6.0,8.828606,396.0,6796.09,326.578383,21.561667,6.649246,3944.017574,86.0213,6128.0,1293.708,329.338665,7.432171,96.15,6524.0,89.840278,569.26,20.570667,6.47349,1870.816064,39.9492,328.64,7.75538,47.86,85.711111,24.0,617.12
20230613.0,1215.72,5.28,8.778785,393.0,6014.5,324.706008,21.923833,6.904123,3976.385819,90.8189,6833.0,1315.428,327.080727,7.580031,99.71,7226.0,91.349306,574.61,20.742333,6.49313,1886.559552,40.4048,328.32,7.659055,47.66,86.426389,24.0,622.27
20230614.0,1115.37,5.23,8.661866,386.0,6037.96,323.662318,20.085833,6.730283,3638.093921,81.11,6034.0,1205.16,326.178212,7.450525,89.79,6420.0,83.690972,546.41,19.711,6.396817,1789.656673,37.8263,327.53,7.596435,44.92,82.129167,24.0,591.33
20230615.0,1088.81,4.93,8.379053,300.0,5883.72,324.002916,19.548167,6.471195,3554.279587,75.9,4700.0,1172.9,326.437081,7.16947,84.09,5000.0,81.450694,534.17,19.223333,6.219906,1751.810515,35.8702,327.95,7.374718,42.53,80.097222,24.0,576.7
20230616.0,958.19,4.73,8.614912,297.0,5490.48,326.515383,17.274333,6.74411,3155.967089,69.9,4871.0,1036.46,329.367567,7.552631,78.28,5168.0,71.976389,516.29,18.605333,6.367637,1694.515409,35.5416,328.21,7.501433,41.87,77.522222,24.0,558.16
20230617.0,826.14,4.74,8.292614,306.0,5715.93,330.351018,14.951,7.131073,2752.121294,63.97,4210.0,897.06,333.130135,7.905826,70.92,4516.0,62.295833,506.83,18.251667,6.287718,1684.094724,34.4284,332.28,7.436764,40.72,76.048611,24.0,547.55
20230618.0,845.96,4.91,8.580496,309.0,5722.28,324.37992,15.265,6.744186,2770.626212,61.77,4206.0,915.9,327.512673,7.636205,69.94,4515.0,63.604167,516.8,18.633667,6.377346,1698.98,35.65,328.75,7.550849,42.21,77.640278,24.0,559.01
20230619.0,1025.93,4.74,8.618135,308.0,5500.03,324.151,18.482833,6.789183,3350.684052,75.29,5034.0,1108.97,326.599676,7.488029,83.04,5342.0,77.011806,530.51,19.153,6.528011,1738.587372,37.5093,327.72,7.671557,44.08,79.804167,24.0,574.59
20230620.0,1204.71,5.0,8.774331,335.0,5698.44,324.157653,21.689167,6.739155,3934.13936,87.7,6173.0,1301.36,326.563186,7.426903,96.65,6508.0,90.371528,570.07,20.579667,6.535869,1868.005376,40.3518,327.68,7.664523,47.32,85.748611,24.0,617.39
20230621.0,1216.88,4.96,8.730243,326.0,5681.4,324.109656,21.907,6.729204,3973.487154,88.45,6016.0,1314.42,326.530731,7.420764,97.54,6342.0,91.279167,579.89,20.917667,6.471213,1899.893607,40.6088,327.63,7.591669,47.64,87.156944,24.0,627.53
20230622.0,1048.77,5.33,8.306424,370.0,6416.72,327.625728,18.869333,6.594474,3464.642076,74.66,5350.0,1132.16,330.352897,7.36645,83.4,5720.0,78.622222,535.14,19.27,6.19187,1764.303066,35.7952,329.69,7.43124,42.96,80.291667,24.0,578.1
20230623.0,928.83,5.96,8.175112,407.0,7290.42,323.785591,16.744333,6.649016,3036.655544,66.8,4665.0,1004.66,326.933405,7.547827,75.83,5072.0,69.768056,513.88,18.494667,5.991457,1687.736084,33.243,328.43,7.382308,40.96,77.061111,24.0,554.84
20230624.0,940.97,6.0,7.946178,420.0,7550.8,324.757124,16.908833,6.366495,3084.997826,64.59,4496.0,1014.53,327.852942,7.250648,73.56,4916.0,70.453472,469.33,16.919333,6.650164,1539.730931,33.7549,328.07,7.535758,38.25,70.497222,24.0,507.58
20230625.0,1090.832,4.55,7.328993,299.0,6208.22,322.384122,19.6976,6.251185,3571.938697,73.88,4793.0,1181.856,327.450854,6.917086,81.75,5092.0,82.073333,533.521,19.3522,6.233107,1741.732657,36.1873,326.46,8.103299,47.045,80.634167,24.0,580.566
20230626.0,1193.99,4.9,8.098317,331.0,6050.64,328.971946,21.462667,6.598279,3956.841665,84.97,5917.0,1287.76,331.39655,7.28086,93.76,6248.0,89.427778,614.74,22.071667,6.85085,2041.55154,45.3629,332.1,7.160009,47.41,91.965278,24.0,662.15
20230627.0,1196.66,5.28,7.943899,380.0,6646.61,326.894473,21.491333,6.498744,3941.301286,83.8,5924.0,1289.48,329.358488,7.19825,92.82,6304.0,89.547222,617.97,22.183667,6.828207,2029.598871,45.4424,328.43,7.143394,47.54,92.431944,24.0,665.51
20230628.0,1220.4456,5.64,8.368102,351.0,6739.88,324.569302,21.952667,6.626651,3991.801245,87.2836,5717.0,1317.162,327.07736,7.343071,96.72,6068.0,91.469444,638.94,22.911333,6.725943,2079.621912,46.2301,325.48,7.041639,48.4,95.463889,24.0,687.34
20230629.0,1231.7712,5.49,8.560869,351.0,6412.9,324.800855,22.1705,6.685137,4031.760484,88.9277,5813.0,1330.236,327.314073,7.401728,98.46,6164.0,92.377083,640.1,22.962333,6.729194,2088.0062,46.3554,326.2,7.07971,48.77,95.676389,24.0,688.87
20230630.0,1237.02,5.22,8.410442,333.0,6206.57,324.816164,22.257833,6.671808,4048.41122,89.1,5783.0,1335.47,327.271283,7.371188,98.44,6116.0,92.740972,641.72,23.021333,6.788573,2092.96978,46.8846,326.15,7.083285,48.92,95.922222,24.0,690.64
20230701.0,1221.38,4.16,8.261164,282.0,5035.61,326.509854,21.858,6.671852,3996.415308,87.5,5922.0,1311.48,327.204908,7.25135,95.1,6204.0,91.075,637.71,22.887667,6.801684,2084.03628,46.7024,326.8,7.124652,48.92,95.365278,24.0,686.63
20230702.0,1043.444,4.87,7.95041,320.0,6125.47,326.649976,18.686167,6.597572,3420.678549,73.97,5076.0,1121.18,327.825791,7.378899,82.73,5396.0,77.859028,498.04,17.907667,6.97824,1642.2869,37.4892,329.75,7.294827,39.19,74.615278,24.0,537.23
20230703.0,1208.972,5.92,8.323538,406.0,7112.36,325.266537,21.669833,6.617494,3949.223661,86.04,5878.0,1300.19,326.659646,7.400457,96.22,6284.0,90.290972,623.8,22.393333,6.833596,2025.22908,45.9081,324.66,7.144984,48.0,93.305556,24.0,671.8
20230704.0,1197.1712,5.79,8.165798,371.0,7090.55,325.612029,21.460833,6.660195,3913.498421,85.76,5493.0,1287.648,326.89547,7.415058,95.48,5864.0,89.420139,622.88,22.372667,6.886081,2027.287536,46.218,325.47,7.196281,48.3,93.219444,24.0,671.18
20230705.0,1159.7888,5.3,8.265545,373.0,6412.16,325.678815,20.7658,6.582939,3790.666913,82.02,5471.0,1245.948,326.841138,7.316517,91.16,5844.0,86.524167,587.07,21.0554,6.72863,1915.02234,42.5022,326.2,7.059472,44.592,87.730833,24.0,631.662
20230706.0,1209.8696,5.3,8.266448,366.0,6411.46,312.27537,21.712,6.795014,3791.647543,88.52,5666.0,1302.72,313.393075,7.511207,97.85,6032.0,90.466667,620.27,22.3272,7.064985,1940.018479,47.3224,312.77,7.396957,49.546,93.03,24.0,669.816
20230707.0,1203.52,5.2,8.310307,385.0,6257.29,326.356404,21.759333,6.903551,3966.633647,90.13,6151.0,1305.55,329.586018,7.815037,102.03,6536.0,90.663889,616.73,22.294333,7.2666,2025.649685,48.6012,328.45,7.789722,52.1,92.893056,24.0,668.83
20230708.0,1215.11,5.44,8.639638,371.0,6296.56,324.186523,21.93,6.925825,3970.215096,91.13,5725.0,1315.81,326.737093,7.652379,100.69,6096.0,91.375,634.8,22.842667,7.045179,2066.5914,48.2792,325.55,7.366332,50.48,95.177778,24.0,685.28
20230709.0,1238.34,5.44,8.682384,362.0,6265.56,323.904627,22.337833,6.886672,4042.232576,92.3,5766.0,1340.27,326.423484,7.605184,101.93,6128.0,93.074306,651.17,23.406333,6.947293,2116.693202,48.7832,325.06,7.26584,51.02,97.526389,24.0,702.19
20230710.0,1248.59,5.58,8.647664,368.0,6452.61,323.803135,22.5325,6.9078,4075.256736,93.39,5804.0,1351.94,326.388705,7.645253,103.36,6172.0,93.885417,655.36,23.575667,7.011297,2130.444288,49.5888,325.08,7.339488,51.91,98.231944,24.0,707.27
