date,forecast_day,yongan_7,yongan_8,kemen_1,kemen_2,kemen_3,kemen_4,kemen_5,kemen_6,shaowu_3,shaowu_4,zhangping_5,zhangping_6
2026-09-14,125,557.0857433169517,507.0959354906399,1129.2526060240896,1111.5302642255217,1173.370623255824,1124.0618363914743,1993.9260285073092,1761.003986579707,1218.0494341210592,1242.5858806823226,531.6113880569818,477.7388727702241
2026-09-15,126,557.908367207965,499.6338575020075,1124.8855314789944,1106.4796311378502,1167.029169355042,1151.7628647733616,1988.3357879765383,1698.8612480717147,1237.6958995866971,1185.1292530764838,524.7419456979993,484.7295275163299
2026-09-16,127,557.2762943492268,492.0524947304439,1127.5355576346917,1115.0633642011253,1169.586719063257,1154.387626237365,2015.0096222491693,1763.2065456582352,1243.3004602246249,1189.9683592933325,525.2433727142499,483.795791208609
2026-09-17,128,557.810004346976,498.85120381416687,1130.8453369405177,1084.7605884358384,1177.2717748050482,1157.2583169564546,1990.5362128292584,1791.4683413776402,1220.4615261367562,1178.7495043590625,524.5897064685701,483.4548528367558
2026-09-18,129,558.8823853428047,496.8314587283695,1127.9138169151736,1101.2361037381893,1163.9355941361357,1161.4124854933305,2025.6405975190696,1751.4403798905184,1241.7370021594752,1193.460642065882,525.9244929182739,479.7677911733315
2026-09-19,130,559.1339449744188,495.5526479886607,1112.9781426943289,1106.2598995840417,1169.282901682188,1189.6394813977704,2016.1126534966447,1789.3461678064905,1224.9150583955195,1180.9806134742255,523.4528694955795,485.3524184292124
2026-09-20,131,560.2856623595535,487.4665291733704,1110.011216330562,1112.6814166214122,1159.396982820087,1171.549291959332,1995.329877265585,1726.5045074548177,1255.440987941861,1212.386042661885,521.9681405367096,483.08879727960607
2026-09-21,132,559.7998120593613,495.9269565571982,1121.5350177699593,1092.0246844081591,1157.5790405957262,1145.2571263305026,1929.9383467679424,1803.569648562276,1263.8033193526016,1222.1829127966766,532.8278814260735,485.0839818824899
2026-09-22,133,560.7256157536076,485.9617533818378,1118.0706003950802,1099.268024883126,1147.7509091422148,1138.0606851246391,1950.1320652285683,1747.3161904096755,1256.0584708573826,1226.0585777061913,516.8278120775879,486.727080901721
2026-09-23,134,559.858675993948,486.176011422518,1128.689545588062,1101.7595085016808,1150.395658976876,1147.130818116818,1964.286655376108,1763.1549329878487,1250.7876916445148,1229.4325057920896,521.5745311113114,485.78525837060215
2026-09-24,135,561.1499586533384,487.9184011055339,1124.5600318531149,1101.8958989647217,1165.7022782887173,1145.2053252476449,2039.762739622647,1805.6243031504964,1246.0924835302458,1217.4387809475463,523.9494789133239,487.7576226532015
2026-09-25,136,560.6419270093842,490.3072837304568,1142.1695676712725,1106.1226377288503,1161.4297703429104,1144.1019681387893,1996.3948607482275,1804.210400205279,1239.569853246354,1222.328731610546,517.0199742028238,485.50583642644506
2026-09-26,137,561.1873111142621,487.3429272353094,1147.5788407672376,1110.9723556057038,1158.8523285261776,1138.8590753378808,2009.477957579607,1823.7835383888955,1230.5033229691676,1233.4847454814098,519.447262293757,487.5218321545834
2026-09-27,138,561.8647964838249,482.9787321505567,1133.9991696360817,1103.4508127545246,1177.6937050527144,1132.9106871996632,2017.629760717681,1795.088059862006,1236.468834066192,1258.7597999513184,522.5325535478607,487.6772099035679
2026-09-28,139,561.9049922912171,485.4162918422219,1131.73056506879,1091.1305894238371,1175.2284637340026,1139.394591434659,1994.6062113065425,1812.561252526616,1254.0297380629615,1236.1161917689471,514.8293753618117,490.779294658758
2026-09-29,140,562.6728795118019,486.6431907651706,1135.0142825955254,1098.092811427169,1177.0296016150369,1120.353640687265,1967.011722248568,1849.8566229533128,1224.8274720714005,1209.334163835068,520.3187525578849,489.2163656676131
2026-09-30,141,562.784445296355,483.7382564408709,1142.040355284889,1113.1594844468189,1169.9749704477886,1123.7379781006382,1935.3367557774131,1822.806319802928,1250.0036728609198,1227.998972010328,517.1188938007149,479.6426187724486
2026-10-01,142,561.7307864495031,491.2175054050316,1128.344193695776,1118.7967256388818,1191.4027567606045,1101.4224890679911,2007.014409048224,1895.3537877484705,1262.9086292696877,1251.9992309463114,525.4352147850441,487.6304590366624
2026-10-02,143,562.5277625990644,495.8457512431667,1130.673397048805,1109.0995906877354,1188.1073452085152,1139.199342448786,2024.518529748724,1877.134980310692,1259.5515061245203,1236.2983585425595,519.4658877840752,488.4141619642817
2026-10-03,144,561.3179645951845,490.45502267924815,1119.1832299649427,1103.2018302435508,1202.1009917895524,1151.779660734376,2002.7061380237271,1914.1917560492457,1250.3889268176893,1243.9485641780216,531.7926683312004,486.7158572775827
2026-10-04,145,562.673182033782,490.8414226062338,1129.7406676630137,1120.267550495264,1186.8438235050885,1129.180056271578,1944.5835381941265,1833.760416059016,1233.4939520475043,1242.8697776683878,526.7691777238812,485.6730895518707
2026-10-05,146,562.8088235259257,489.9324433083518,1144.0027369768975,1098.1502463974955,1192.1247967318948,1137.2595361937515,1990.8490640517268,1914.4233152529944,1229.6563427276903,1222.0915952623466,531.4041114506401,484.5306936207016
2026-10-06,147,563.11451838546,496.7764721331724,1167.3941469423837,1104.6712428719031,1187.6320048103005,1129.9261228970497,1959.0771073813803,1853.4788650353412,1252.673227962842,1264.6518193764073,515.3713821646331,480.1642768207561
2026-10-07,148,560.2762193520289,501.6228797340709,1127.229365049714,1109.2208442918236,1193.5351159387783,1145.7750775989348,1964.3128843169816,1879.1127416428455,1234.8416646831772,1246.3427914770568,525.8849739863132,483.7202823331985
2026-10-08,149,560.6948323413967,502.2552930993107,1138.3251705265432,1093.6785192076352,1190.1634050070538,1138.1559651136688,1921.227077160921,1867.9135760137012,1231.8704917933353,1208.9174914295545,528.8557360959353,480.19187515964654
2026-10-09,150,559.9137151863566,498.4705877947275,1114.3722631048076,1088.5506550018574,1189.9743846538256,1136.1481709526136,1889.860095337663,1869.1824485659497,1241.7103821300686,1225.0089081298263,518.6797166021254,482.9654138264233
2026-10-10,151,559.460823575471,491.8387934739672,1121.095093484976,1087.8169747212555,1179.2214470574593,1149.1637574883666,1976.4859317034484,1900.8336271284747,1245.3136735954631,1242.053759774131,523.9185499069404,476.65438840229024
2026-10-11,152,560.3703126914996,494.5166678760131,1119.0042808964731,1084.8538183956491,1174.7058185391395,1157.1130660053996,1971.9953474190863,1921.4226280804544,1244.1829383020963,1248.1707811963263,528.497782173788,481.81514742434257
2026-10-12,153,558.0946433165436,498.6514990322374,1128.8196121610683,1090.741300503501,1178.7493991058402,1149.5309078831006,1997.181096951764,1950.1268436083435,1243.3672781052785,1230.9014371701146,528.1238890609624,479.6265452122088
2026-10-13,154,557.9870895496801,500.2535562428997,1125.527528451877,1097.9633831010378,1159.4136000261294,1133.9603318864486,1922.548737690975,1842.4002458036573,1247.6842354194073,1262.9794275734764,519.78305813967,474.896998998211
2026-10-14,155,558.0881715070387,497.6161941243141,1117.8950741311637,1105.135988625014,1161.6994059293932,1120.588340147655,1949.4261211852383,1843.048313330795,1239.411512276669,1245.6868616222448,519.693392550355,475.3411794296693
2026-10-15,156,558.8249529854456,495.4921080943,1103.0819332842784,1102.346005329704,1165.8969361526354,1137.4114957830068,1964.802120426655,1946.1745327956075,1227.2186818255989,1202.7429867902358,527.6216433286681,479.6648098146477
2026-10-16,157,557.0355984980085,495.7059153059796,1137.7442993907189,1092.484502909129,1148.337768741775,1136.3794186318476,1974.095520835629,1910.829992580549,1235.7578864598968,1234.2219658471745,519.1444644203939,483.7189159007844
2026-10-17,158,559.0084487729682,489.9369183575095,1111.499575940374,1103.283545553846,1157.922145110419,1117.394497737637,2000.2504518543797,1884.9493387106609,1234.619773079909,1219.3088070340525,520.9858419108231,480.5755370186584
2026-10-18,159,557.7299764788582,500.17211824293247,1127.69840437661,1122.7500542745213,1129.138413210463,1130.858358293494,2036.802497114065,1840.560963706903,1231.2433276498152,1242.0315019859745,526.0262043019129,481.78021799575663
2026-10-19,160,558.2825112669703,493.731381928524,1125.1915786705042,1113.6697700537454,1133.4499451280878,1142.4085107671376,1970.3879873605383,1827.741431705553,1218.939410798364,1224.3193849920235,518.8632744173148,482.45046208456927
2026-10-20,161,558.8286462746205,494.42294115006285,1099.653258470216,1098.7473979378044,1143.5457793908176,1120.616059980799,2019.5106096267068,1869.8651072246907,1220.0361144998103,1240.3379267188209,523.3679627681878,481.293152262775
2026-10-21,162,560.1791115971125,493.2099410566706,1126.6543096525986,1124.4315972988622,1132.6510853015905,1126.4544297012694,2041.391285081149,1824.263340580944,1210.4218182000127,1253.475021469449,519.7617811121795,481.901039388163
2026-10-22,163,560.3907815447667,496.99708125336736,1118.3008430673524,1094.6254733307328,1156.8499859002943,1152.9182936930088,2121.6226699878443,1913.1737010647307,1230.8421659491146,1239.9577124601203,519.6594499976553,485.1262244213975
2026-10-23,164,558.3912823246588,496.2347792746948,1135.5551584116022,1097.954361533102,1147.4625218150404,1164.6869777548343,2041.4198525059076,1848.500291172964,1242.514178470723,1244.4682064005262,526.9295285952838,488.224169425754
2026-10-24,165,559.1664282720423,492.70904302886106,1140.183559540758,1103.7319975010553,1139.4459479880732,1182.0248981908371,2040.2322566249643,1852.9336914674657,1248.8777580960173,1261.9697421301676,526.243046580332,481.217148954583
2026-10-25,166,560.0036164355305,486.5398200382037,1126.7140360775295,1120.487588059086,1127.1540379568885,1159.6235586230953,2009.40734800673,1760.280842022094,1234.3756534842792,1242.964111573761,523.6076463851326,488.5635975302022
2026-10-26,167,561.1317749214575,490.7831597099588,1131.3164784146345,1125.0642623648998,1123.374410874675,1171.2989660826015,2032.6573637815757,1778.3086016458808,1242.2393146157783,1278.9982585413325,524.9852242335606,486.1941902395882
2026-10-27,168,561.4254913511569,492.05746008210906,1099.0010778965311,1093.9512195401708,1137.213350477973,1165.7863226757108,2026.907853537548,1860.1321773286647,1237.106081148416,1284.7545688162322,518.4966358718341,477.27572409933305
2026-10-28,169,561.5303260216507,486.9571131782692,1134.8658782714017,1089.8097119286572,1139.7525943585574,1173.4014554603496,2028.5417079864917,1892.4169318499291,1231.9906166845865,1268.851847473475,523.1603493255236,479.23125968799
2026-10-29,170,561.5026398582846,488.1248101509878,1128.320961031245,1116.032445548282,1128.44754036907,1168.528650452257,2024.884015819287,1820.1663307567496,1258.8370770254455,1293.7080395698515,522.0635143629208,479.7284747775213
2026-10-30,171,562.0567286729975,481.05283221123045,1111.1834935705606,1105.0415362615668,1138.441055859596,1166.7027854627308,2004.486470047053,1846.1993691400692,1234.2707534287604,1255.6457067500562,522.9840628595599,480.14151942828016
2026-10-31,172,560.8255092317581,494.1584520329978,1099.9919040888033,1097.7447013088529,1140.1160836791491,1158.7399351344482,2087.323178810837,1886.6209672535776,1233.8899182897494,1268.2998377991337,526.4691860207352,478.5109250635756
2026-11-01,173,562.5283154219686,483.3498412874773,1119.8266384660744,1133.943687831251,1131.2250070885543,1153.668015145587,1971.516084627172,1726.2995161264653,1226.053265508005,1268.793062671586,511.30932551049625,480.22667873261537
2026-11-02,174,563.3303786226851,480.8740296900135,1134.1810144577832,1107.4929055674795,1142.1366678042218,1154.8500349628944,1989.178274197852,1827.3795248588744,1240.577504379607,1267.768240279525,517.794978241782,481.2887518110203
2026-11-03,175,562.3950869027624,481.4619854986498,1116.1263020156205,1094.916663131927,1150.2081620381027,1148.828552989824,1970.9293653406228,1885.0931200502407,1242.58755762623,1264.1353450321674,516.8470345233815,476.43370956741
2026-11-04,176,563.5178612177323,478.4087679066735,1114.8618210848367,1119.935863459807,1155.28138948717,1137.9098165689572,1978.937737253592,1857.401937802426,1231.863381513851,1216.1055724930943,520.2748991058448,472.1304588027132
2026-11-05,177,561.6361078740587,475.86618791096106,1122.1271508414718,1140.550898945001,1152.1703286282614,1121.7710232484,1974.2029141279963,1789.2486205604594,1246.6851808952483,1254.0598255705231,514.9174059164508,473.6500664925183
2026-11-06,178,561.6076311919468,475.1438892152643,1098.7031061005416,1116.7657109971274,1174.06422420794,1146.64246824067,2149.59622096337,1881.2858523759169,1240.7935443969343,1243.0252378508892,524.3679866563562,476.93961768420735
2026-11-07,179,561.1732456429091,475.0265448668332,1128.4924829167378,1114.2067832625396,1174.8913183722068,1122.2827396525165,2046.2640787559665,1903.8155509125536,1268.4811601740437,1255.068023488386,505.2652807812155,468.4500270334035
2026-11-08,180,560.9148918718231,477.78125133384987,1140.888275620783,1112.057467113297,1183.6631037161176,1135.468833348271,2042.1952179194916,1859.9933794571973,1244.4107350527331,1241.9762707170962,521.5675306695906,477.927328072286
