时间,项目名称,当季值(亿元),累计值(亿元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2020-12,第二产业增加值,113939.90,384255.30,57,2020-12-31 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
2020-12,国内生产总值,296297.80,1015986.20,58,2020-12-31 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
2020-12,第三产业增加值,152727.60,553976.80,59,2020-12-31 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
2020-12,第一产业增加值,29630.20,77754.10,60,2020-12-31 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
2020-09,第一产业增加值,22072.00,48123.90,61,2020-09-30 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2020-09,国内生产总值,264976.30,719688.40,62,2020-09-30 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2020-09,第三产业增加值,142821.70,401249.10,63,2020-09-30 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2020-09,第二产业增加值,100082.60,270315.40,64,2020-09-30 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2020-06,第一产业增加值,15866.80,26051.90,65,2020-06-30 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2020-06,国内生产总值,248985.10,454712.10,66,2020-06-30 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2020-06,第三产业增加值,135418.90,258427.40,67,2020-06-30 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2020-06,第二产业增加值,97699.40,170232.80,68,2020-06-30 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2020-03,第三产业增加值,122680.00,122680.00,69,2020-03-31 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2020-03,国内生产总值,206504.00,206504.00,70,2020-03-31 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2020-03,第一产业增加值,10186.00,10186.00,71,2020-03-31 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2020-03,第二产业增加值,73638.00,73638.00,72,2020-03-31 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2019-12,国内生产总值,278019.70,990865.10,73,2019-12-31 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2019-12,第一产业增加值,27461.60,70466.70,74,2019-12-31 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2019-12,第二产业增加值,109252.80,386165.30,75,2019-12-31 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2019-12,第三产业增加值,141305.20,534233.10,76,2019-12-31 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2019-09,国内生产总值,246865.10,697798.30,77,2019-09-30 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2019-09,第二产业增加值,97885.00,277868.50,78,2019-09-30 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2019-09,第一产业增加值,19798.00,43005.00,79,2019-09-30 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2019-09,第三产业增加值,129182.10,376924.80,80,2019-09-30 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2019-06,第二产业增加值,97637.00,179983.50,81,2019-06-30 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2019-06,第三产业增加值,125425.70,247742.60,82,2019-06-30 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2019-06,国内生产总值,237500.30,450933.20,83,2019-06-30 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2019-06,第一产业增加值,14437.60,23207.00,84,2019-06-30 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2019-03,第一产业增加值,8769.00,8769.00,85,2019-03-31 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2019-03,第二产业增加值,82346.00,82346.00,86,2019-03-31 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2019-03,第三产业增加值,122317.00,122317.00,87,2019-03-31 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2019-03,国内生产总值,213433.00,213433.00,88,2019-03-31 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2018-12,国内生产总值,253599.00,900309.00,89,2018-12-31 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2018-12,第一产业增加值,24934.00,64734.00,90,2018-12-31 00:00:00,1,0,2024-07-21 04:52:24,0,2024-07-21 04:52:24,,,
2018-12,第二产业增加值,104178.00,366001.00,91,2018-12-31 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2018-12,国内生产总值,253599.00,900309.00,92,2018-12-31 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2018-09,第二产业增加值,93655.00,262953.00,93,2018-09-30 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2018-09,第一产业增加值,20086.00,42173.00,94,2018-09-30 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2018-09,第三产业增加值,118198.00,345773.00,95,2018-09-30 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2018-09,国内生产总值,231938.00,650899.00,96,2018-09-30 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2018-06,国内生产总值,220178.00,418961.10,97,2018-06-30 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2018-06,第三产业增加值,115147.80,227575.60,98,2018-06-30 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2018-06,第一产业增加值,13183.00,22087.00,99,2018-06-30 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2018-06,第二产业增加值,91847.20,169298.50,100,2018-06-30 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2018-03,第三产业增加值,112427.80,112427.80,101,2018-03-31 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2018-03,国内生产总值,198783.10,198783.10,102,2018-03-31 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2018-03,第二产业增加值,77451.30,77451.30,103,2018-03-31 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2018-03,第一产业增加值,8904.00,8904.00,104,2018-03-31 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2017-12,国内生产总值,234582.00,827122.00,105,2017-12-31 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2017-12,第三产业增加值,114167.00,427032.00,106,2017-12-31 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2017-12,第二产业增加值,96177.00,334623.00,107,2017-12-31 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2017-12,第一产业增加值,24239.00,65468.00,108,2017-12-31 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2017-09,第三产业增加值,107435.00,313951.00,109,2017-09-30 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2017-09,国内生产总值,211798.00,593288.00,110,2017-09-30 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2017-09,第一产业增加值,19242.00,41229.00,111,2017-09-30 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2017-09,第二产业增加值,85121.00,238109.00,112,2017-09-30 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2017-06,第一产业增加值,13333.00,21987.00,113,2017-06-30 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2017-06,第三产业增加值,104491.30,206515.60,114,2017-06-30 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2017-06,国内生产总值,200807.20,381490.00,115,2017-06-30 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2017-06,第二产业增加值,82982.90,152987.40,116,2017-06-30 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2017-03,第二产业增加值,70004.50,70004.50,117,2017-03-31 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2017-03,国内生产总值,180682.70,180682.70,118,2017-03-31 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2017-03,第三产业增加值,102024.20,102024.20,119,2017-03-31 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2017-03,第一产业增加值,8654.00,8654.00,120,2017-03-31 00:00:00,1,0,2024-07-21 04:52:28,0,2024-07-21 04:52:28,,,
2024-09,国内生产总值,332909.80,949745.70,521,2024-09-30 00:00:00,1,0,2024-11-07 02:27:43,0,2024-11-07 02:27:43,,,
2024-09,第一产业增加值,27073.10,57733.10,522,2024-09-30 00:00:00,1,0,2024-11-07 02:27:43,0,2024-11-07 02:27:43,,,
2024-09,第二产业增加值,124831.60,361361.60,523,2024-09-30 00:00:00,1,0,2024-11-07 02:27:43,0,2024-11-07 02:27:43,,,
2024-09,第三产业增加值,181005.00,530651.10,524,2024-09-30 00:00:00,1,0,2024-11-07 02:27:43,0,2024-11-07 02:27:43,,,
2024-12,国内生产总值,373726.20,1349083.50,525,2024-12-31 00:00:00,1,0,2025-01-21 23:25:04,0,2025-01-21 23:25:04,,,
2024-12,第一产业增加值,34050.30,91413.90,526,2024-12-31 00:00:00,1,0,2025-01-21 23:25:04,0,2025-01-21 23:25:04,,,
2024-12,第二产业增加值,135595.10,492087.10,527,2024-12-31 00:00:00,1,0,2025-01-21 23:25:04,0,2025-01-21 23:25:04,,,
2024-12,第三产业增加值,204080.80,765582.50,528,2024-12-31 00:00:00,1,0,2025-01-21 23:25:04,0,2025-01-21 23:25:04,,,
2025-03,国内生产总值,318758.00,318758.00,529,2025-03-31 00:00:00,1,0,2025-04-18 23:22:17,0,2025-04-18 23:22:17,,,
2025-03,第一产业增加值,11712.80,11712.80,530,2025-03-31 00:00:00,1,0,2025-04-18 23:22:17,0,2025-04-18 23:22:17,,,
2025-03,第二产业增加值,111902.90,111902.90,531,2025-03-31 00:00:00,1,0,2025-04-18 23:22:17,0,2025-04-18 23:22:17,,,
2025-03,第三产业增加值,195142.30,195142.30,532,2025-03-31 00:00:00,1,0,2025-04-18 23:22:17,0,2025-04-18 23:22:17,,,
2025-06,国内生产总值,341777.80,660535.80,533,2025-06-30 00:00:00,1,0,2025-07-18 23:20:05,0,2025-07-18 23:20:05,,,
2025-06,第一产业增加值,19459.00,31171.80,534,2025-06-30 00:00:00,1,0,2025-07-18 23:20:05,0,2025-07-18 23:20:05,,,
2025-06,第二产业增加值,127147.30,239050.20,535,2025-06-30 00:00:00,1,0,2025-07-18 23:20:05,0,2025-07-18 23:20:05,,,
2025-06,第三产业增加值,195171.60,390313.80,536,2025-06-30 00:00:00,1,0,2025-07-18 23:20:05,0,2025-07-18 23:20:05,,,
