时间,当月值(万吨),同期值(万吨),同比变化(万吨),同比增长(%),累计值(万吨),同期累计(万吨),累计变化(万吨),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-10,40000.00,39714.00,286.00,0.70,388000.00,366000.00,22000.00,6.10,32,2021-10-31 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2021-09,38000.00,37753.00,247.00,0.70,347000.00,325200.00,21800.00,6.70,33,2021-09-30 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2021-08,39000.00,38077.00,923.00,2.40,309000.00,287600.00,21400.00,7.40,34,2021-08-31 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2021-07,36000.00,38900.00,-2900.00,-7.50,270000.00,249600.00,20400.00,8.20,35,2021-07-31 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2021-06,38000.00,37844.00,156.00,0.40,234000.00,210590.00,23410.00,11.10,36,2021-06-30 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2021-05,40000.00,36677.00,3323.00,9.10,195000.00,171944.00,23056.00,13.40,37,2021-05-31 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2021-04,37600.00,32744.00,4856.00,14.80,155000.00,135810.00,19190.00,14.10,38,2021-04-30 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2021-03,39200.00,35222.00,3978.00,11.30,117000.00,102833.00,14167.00,13.70,39,2021-03-31 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2021-02,37225.00,31100.00,6125.00,19.69,78145.00,67500.00,10645.00,15.77,40,2021-02-28 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2021-01,40920.00,36400.00,4520.00,12.42,40920.00,36400.00,4520.00,12.42,41,2021-01-31 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2020-12,39500.00,39211.00,289.00,0.70,444000.00,431000.00,13000.00,3.00,42,2020-12-31 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2020-11,39300.00,38315.00,985.00,2.60,405000.00,392600.00,12400.00,3.10,43,2020-11-30 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2020-10,39700.00,38616.00,1084.00,2.80,365000.00,353820.00,11180.00,3.20,44,2020-10-31 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2020-09,37400.00,36220.00,1180.00,3.30,325000.00,315042.00,9958.00,3.20,45,2020-09-30 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2020-08,38140.00,36087.00,2053.00,5.80,287800.00,279276.00,8524.00,3.10,46,2020-08-31 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2020-07,39200.00,36737.00,2463.00,6.70,249600.00,243268.00,6332.00,2.60,47,2020-07-31 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2020-06,37700.00,35375.00,2325.00,6.60,210000.00,206284.00,3716.00,1.80,48,2020-06-30 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2020-05,36600.00,36232.00,368.00,1.00,172000.00,170706.00,1294.00,0.80,49,2020-05-31 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2020-04,32600.00,33588.00,-988.00,-2.90,136000.00,135189.00,811.00,0.60,50,2020-04-30 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2020-03,34600.00,34713.00,-113.00,-0.30,102000.00,101173.00,827.00,0.80,51,2020-03-31 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2020-02,31100.00,29768.00,1332.00,4.50,67500.00,66560.00,940.00,1.40,52,2020-02-29 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2020-01,36400.00,36793.00,-393.00,-1.10,36400.00,36793.00,-393.00,-1.10,53,2020-01-31 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2019-12,39200.00,34659.00,4541.00,13.10,432000.00,403000.00,29000.00,7.20,54,2019-12-31 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2019-11,38300.00,35110.00,3190.00,9.10,392000.00,367500.00,24500.00,6.70,55,2019-11-30 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2019-10,38200.00,35292.00,2908.00,8.20,354000.00,333000.00,21000.00,6.30,56,2019-10-31 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2019-09,36000.00,34170.00,1830.00,5.40,314500.00,296700.00,17800.00,6.00,57,2019-09-30 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2019-08,35800.00,33741.00,2059.00,6.10,279000.00,263100.00,15900.00,6.00,58,2019-08-31 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2019-07,36500.00,33681.00,2819.00,8.40,243000.00,229400.00,13600.00,5.90,59,2019-07-31 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2019-06,35000.00,32775.00,2225.00,6.80,206000.00,195000.00,10500.00,5.40,60,2019-06-30 00:00:00,1,0,2024-07-20 13:40:11,0,2024-07-20 13:40:11,,,
2019-05,36000.00,33917.00,2083.00,6.10,171000.00,162960.00,8040.00,4.90,61,2019-05-31 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2019-04,33400.00,30578.00,2822.00,9.20,135000.00,129269.00,5731.00,4.40,62,2019-04-30 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2019-03,34400.00,33965.00,435.00,1.30,101000.00,98437.00,2563.00,2.60,63,2019-03-31 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2019-02,29500.00,30432.00,-932.00,-3.10,66000.00,64140.00,1860.00,2.90,64,2019-02-28 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2019-01,,,,,,,,,65,2019-01-31 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2018-12,34300.00,30346.00,3954.00,13.00,402244.00,368800.00,33444.00,9.10,66,2018-12-31 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2018-11,34800.00,30737.00,4063.00,13.20,367600.00,338400.00,29200.00,8.60,67,2018-11-30 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2018-10,35300.00,32183.00,3117.00,9.70,332600.00,307600.00,25000.00,8.10,68,2018-10-31 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2018-09,34000.00,31113.00,2887.00,9.30,297000.00,275300.00,21700.00,7.90,69,2018-09-30 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2018-08,34000.00,31870.00,2130.00,6.70,263000.00,244100.00,18900.00,7.70,70,2018-08-31 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2018-07,33400.00,30939.00,2461.00,7.90,229000.00,212500.00,16500.00,7.80,71,2018-07-31 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2018-06,32000.00,29488.00,2512.00,8.50,195000.00,181500.00,13500.00,7.40,72,2018-06-30 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2018-05,33000.00,30258.00,2742.00,9.10,162000.00,151830.00,10170.00,6.70,73,2018-05-31 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2018-04,30000.00,30079.00,-79.00,-0.30,128000.00,121067.00,6933.00,5.70,74,2018-04-30 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2018-03,34000.00,32323.00,1677.00,5.20,98000.00,91100.00,6900.00,7.60,75,2018-03-31 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2018-02,30000.00,28082.00,1918.00,6.80,64000.00,59175.00,4825.00,8.20,76,2018-02-28 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2018-01,,,,,,,,,77,2018-01-31 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2017-12,29900.00,31519.00,-1619.00,-5.10,368000.00,332700.00,35300.00,10.60,78,2017-12-31 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2017-11,30300.00,30571.00,-271.00,-0.90,338000.00,301600.00,36400.00,12.10,79,2017-11-30 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2017-10,31700.00,30728.00,972.00,3.20,307000.00,270900.00,36100.00,13.30,80,2017-10-31 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2017-09,30600.00,28536.00,2064.00,7.20,275000.00,240400.00,34600.00,14.40,81,2017-09-30 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2017-08,31100.00,27891.00,3209.00,11.50,243800.00,211800.00,32000.00,15.10,82,2017-08-31 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2017-07,30600.00,26353.00,4247.00,16.10,211600.00,157200.00,54400.00,34.60,83,2017-07-31 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2017-06,29500.00,25580.00,3920.00,15.30,181000.00,157200.00,23800.00,15.10,84,2017-06-30 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2017-05,30000.00,26553.00,3447.00,13.00,151500.00,131803.00,19697.00,14.90,85,2017-05-31 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2017-04,29900.00,25900.00,3678.00,14.20,121200.00,105000.00,15960.00,15.20,86,2017-04-30 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2017-03,31800.00,27100.00,4700.00,17.34,90700.00,78800.00,11900.00,15.10,87,2017-03-31 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2017-02,27900.00,23550.00,4350.00,18.47,58900.00,51616.00,7284.00,14.11,88,2017-02-28 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2017-01,,,,,,,,,89,2017-01-31 00:00:00,1,0,2024-07-20 13:40:14,0,2024-07-20 13:40:14,,,
2024-06,42700.00,39813.00,2887.00,7.30,251100.00,246710.00,4390.00,1.80,150,2024-06-30 00:00:00,1,0,2024-08-01 10:41:05,0,2024-08-01 10:41:05,,,
2024-09,42800.00,41339.00,1461.00,3.50,380500.00,370573.00,9927.00,2.70,151,2024-09-30 00:00:00,1,0,2024-11-07 01:45:56,0,2024-11-07 01:45:56,,,
2024-08,43600.00,41088.00,2512.00,6.10,338000.00,329243.00,8757.00,2.70,152,2024-08-31 00:00:00,1,0,2024-11-07 01:45:56,0,2024-11-07 01:45:56,,,
2024-07,42600.00,41465.00,1135.00,2.70,293900.00,288266.00,5634.00,2.00,153,2024-07-31 00:00:00,1,0,2024-11-07 01:45:56,0,2024-11-07 01:45:56,,,
2024-10,45600.00,43672.00,1928.00,4.40,426000.00,414200.00,11800.00,2.60,154,2024-10-31 00:00:00,1,0,2024-11-21 23:16:23,0,2024-11-21 23:16:23,,,
2024-11,45300.00,42716.00,2584.00,6.00,471300.00,457000.00,14300.00,3.10,155,2024-11-30 00:00:00,1,0,2024-12-25 23:16:07,0,2024-12-25 23:16:07,,,
2024-12,45600.00,43588.00,2012.00,4.60,517000.00,500500.00,16500.00,3.30,156,2024-12-31 00:00:00,1,0,2025-01-21 23:15:48,0,2025-01-21 23:15:48,,,
2025-01,42200.00,43445.00,-1245.00,-2.90,42200.00,43445.00,-1245.00,-2.90,157,2025-01-31 00:00:00,1,0,2025-02-21 23:16:50,0,2025-02-21 23:16:50,,,
2025-02,38400.00,37103.00,1297.00,3.50,80700.00,80565.00,135.00,0.20,158,2025-02-28 00:00:00,1,0,2025-03-24 23:16:32,0,2025-03-24 23:16:32,,,
2025-03,44700.00,43492.00,1208.00,2.80,125500.00,124089.00,1411.00,1.10,159,2025-03-31 00:00:00,1,0,2025-05-06 23:15:59,0,2025-05-06 23:15:59,,,
2025-04,42800.00,40713.00,2087.00,5.10,168100.00,164786.00,3314.00,2.00,160,2025-04-30 00:00:00,1,0,2025-06-13 23:16:50,0,2025-06-13 23:16:50,,,
2025-05,44300.00,43658.00,642.00,1.50,212400.00,208522.00,3878.00,1.90,161,2025-05-31 00:00:00,1,0,2025-07-22 23:15:58,0,2025-07-22 23:15:58,,,
2025-06,43900.00,42422.00,1478.00,3.50,256300.00,251281.00,5019.00,2.00,162,2025-06-30 00:00:00,1,0,2025-08-14 23:16:17,0,2025-08-14 23:16:17,,,
2025-07,45300.00,43268.00,2032.00,4.70,301000.00,294452.00,6548.00,2.20,163,2025-07-31 00:00:00,1,0,2025-08-22 23:16:49,0,2025-08-22 23:16:49,,,
