时间,报价点,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-06-03,黄骅港,外购4500,,,,,,678.00,平仓价,390,2023-06-03 00:00:00,1,0,2024-07-17 09:09:54,0,2024-07-17 09:09:54,,,
2023-06-02,巴图塔,外购4500,,,,,,392.00,车板价,391,2023-06-02 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-06-02,巴图塔,外购5000,,,,,,457.00,车板价,392,2023-06-02 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-06-02,巴图塔,外购5500,,,,,,515.00,车板价,393,2023-06-02 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-06-01,神华集团,神混1, - , - , - , - ,5500.00,709.00,年度长协价,394,2023-06-01 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-30,巴图塔,外购4500,,,,,,422.00,车板价,395,2023-05-30 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-30,巴图塔,外购5000,,,,,,478.00,车板价,396,2023-05-30 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-30,巴图塔,外购5500,,,,,,540.00,车板价,397,2023-05-30 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-28,黄骅港,外购5000,,,,,,909.50,平仓价,398,2023-05-28 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-28,黄骅港,外购5500,,,,,,1025.00,平仓价,399,2023-05-28 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-28,黄骅港,外购4500,,,,,,812.00,平仓价,400,2023-05-28 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-19,黄骅港,外购5000,,,,,,909.50,平仓价,401,2023-05-19 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-19,黄骅港,外购4500,,,,,,812.00,平仓价,402,2023-05-19 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-19,黄骅港,外购5500,,,,,,1025.00,平仓价,403,2023-05-19 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-18,高栏港,外购5500,,,,,,1093.00,平仓价,404,2023-05-18 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-18,高栏港,外购4500,,,,,,880.00,平仓价,405,2023-05-18 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-18,黄骅港,外购5000,,,,,,909.50,平仓价,406,2023-05-18 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-18,黄骅港,外购5500,,,,,,1025.00,平仓价,407,2023-05-18 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-18,巴图塔,外购4500,,,,,,553.00,车板价,408,2023-05-18 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-18,巴图塔,外购5000,,,,,,635.00,车板价,409,2023-05-18 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-18,黄骅港,外购4500,,,,,,812.00,平仓价,410,2023-05-18 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-18,高栏港,外购5000,,,,,,978.00,平仓价,411,2023-05-18 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-18,巴图塔,外购5500,,,,,,717.00,车板价,412,2023-05-18 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-05-01,神华集团,神混1, - , - , - , - ,5500.00,719.00,年度长协价,413,2023-05-01 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-04-29,高栏港,外购4500,,,,,,883.00,平仓价,414,2023-04-29 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-04-29,高栏港,外购5000,,,,,,981.00,平仓价,415,2023-04-29 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-04-29,黄骅港,外购4500,,,,,,812.00,平仓价,416,2023-04-29 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-04-29,黄骅港,外购5000,,,,,,909.00,平仓价,417,2023-04-29 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-04-29,高栏港,外购5500,,,,,,1096.00,平仓价,418,2023-04-29 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-04-29,黄骅港,外购5500,,,,,,1025.00,平仓价,419,2023-04-29 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-04-28,巴图塔,外购4500,,,,,,553.00,车板价,420,2023-04-28 00:00:00,1,0,2024-07-17 09:09:57,0,2024-07-17 09:09:57,,,
2023-04-28,巴图塔,外购5000,,,,,,635.00,车板价,421,2023-04-28 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-28,巴图塔,外购5500,,,,,,717.00,车板价,422,2023-04-28 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-25,巴图塔,外购4500,,,,,,553.00,车板价,423,2023-04-25 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-25,巴图塔,外购5000,,,,,,635.00,车板价,424,2023-04-25 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-25,巴图塔,外购5500,,,,,,717.00,车板价,425,2023-04-25 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-19,黄骅港,外购5000,,,,,,909.00,平仓价,426,2023-04-19 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-19,黄骅港,外购5500,,,,,,1025.00,平仓价,427,2023-04-19 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-19,黄骅港,外购4500,,,,,,812.00,平仓价,428,2023-04-19 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-18,神华集团,外购2, - , - , - , - ,5000.00,635.00,月度长协价,429,2023-04-18 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-18,神华集团,外购1, - , - , - , - ,5500.00,717.00,月度长协价,430,2023-04-18 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-18,巴图塔,外购4500,,,,,,553.00,车板价,431,2023-04-18 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-18,巴图塔,外购5000,,,,,,635.00,车板价,432,2023-04-18 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-18,巴图塔,外购5500,,,,,,717.00,车板价,433,2023-04-18 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-12,高栏港,外购5000,,,,,,1034.00,平仓价,434,2023-04-12 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-12,黄骅港,外购5000,,,,,,910.00,平仓价,435,2023-04-12 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-12,高栏港,外购5500,,,,,,1174.00,平仓价,436,2023-04-12 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-12,黄骅港,外购4500,,,,,,812.00,平仓价,437,2023-04-12 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-12,黄骅港,外购5500,,,,,,1025.00,平仓价,438,2023-04-12 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-12,高栏港,外购4500,,,,,,918.00,平仓价,439,2023-04-12 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-11,神华集团,外购2, - , - , - , - ,5000.00,635.00,月度长协价,440,2023-04-11 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-11,神华集团,外购1, - , - , - , - ,5500.00,717.00,月度长协价,441,2023-04-11 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-11,巴图塔,外购4500,,,,,,553.00,车板价,442,2023-04-11 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-11,巴图塔,外购5000,,,,,,635.00,车板价,443,2023-04-11 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-11,巴图塔,外购5500,,,,,,717.00,车板价,444,2023-04-11 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-05,黄骅港,外购5000,,,,,,960.00,平仓价,445,2023-04-05 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-05,黄骅港,外购5500,,,,,,1100.00,平仓价,446,2023-04-05 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-05,高栏港,外购4500,,,,,,918.00,平仓价,447,2023-04-05 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-05,高栏港,外购5000,,,,,,1034.00,平仓价,448,2023-04-05 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-05,黄骅港,外购4500,,,,,,844.00,平仓价,449,2023-04-05 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-05,高栏港,外购5500,,,,,,1174.00,平仓价,450,2023-04-05 00:00:00,1,0,2024-07-17 09:10:00,0,2024-07-17 09:10:00,,,
2023-04-04,神华集团,外购2, - , - , - , - ,5000.00,635.00,月度长协价,451,2023-04-04 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-04-04,神华集团,外购1, - , - , - , - ,5500.00,717.00,月度长协价,452,2023-04-04 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-04-04,巴图塔,外购4500,,,,,,553.00,车板价,453,2023-04-04 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-04-04,巴图塔,外购5000,,,,,,635.00,车板价,454,2023-04-04 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-04-04,巴图塔,外购5500,,,,,,717.00,车板价,455,2023-04-04 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-04-01,神华集团,神混1, - , - , - , - ,5500.00,723.00,年度长协价,456,2023-04-01 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-28,神华集团,外购2, - , - , - , - ,5000.00,635.00,月度长协价,457,2023-03-28 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-28,神华集团,外购1, - , - , - , - ,5500.00,717.00,月度长协价,458,2023-03-28 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-28,高栏港,外购5500,,,,,,1038.00,平仓价,459,2023-03-28 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-28,黄骅港,外购4500,,,,,,844.00,平仓价,460,2023-03-28 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-28,黄骅港,外购5500,,,,,,1100.00,平仓价,461,2023-03-28 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-28,巴图塔,外购4500,,,,,,553.00,车板价,462,2023-03-28 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-28,高栏港,外购4500,,,,,,922.00,平仓价,463,2023-03-28 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-28,巴图塔,外购5000,,,,,,635.00,车板价,464,2023-03-28 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-28,黄骅港,外购5000,,,,,,960.00,平仓价,465,2023-03-28 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-28,巴图塔,外购5500,,,,,,717.00,车板价,466,2023-03-28 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-21,神华集团,外购1, - , - , - , - ,5500.00,717.00,月度长协价,467,2023-03-21 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-21,神华集团,外购2, - , - , - , - ,5000.00,635.00,月度长协价,468,2023-03-21 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-21,黄骅港,外购4500,,,,,,844.00,平仓价,469,2023-03-21 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-21,黄骅港,外购5500,,,,,,1100.00,平仓价,470,2023-03-21 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-21,巴图塔,外购4500,,,,,,553.00,车板价,471,2023-03-21 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-21,高栏港,外购5500,,,,,,1175.00,平仓价,472,2023-03-21 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-21,黄骅港,外购5000,,,,,,960.00,平仓价,473,2023-03-21 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-21,高栏港,外购5000,,,,,,1035.00,平仓价,474,2023-03-21 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-21,巴图塔,外购5000,,,,,,635.00,车板价,475,2023-03-21 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-21,高栏港,外购4500,,,,,,919.00,平仓价,476,2023-03-21 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-21,巴图塔,外购5500,,,,,,717.00,车板价,477,2023-03-21 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-15,高栏港,外购4500,,,,,,917.00,平仓价,478,2023-03-15 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-15,黄骅港,外购5000,,,,,,960.00,平仓价,479,2023-03-15 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-15,高栏港,外购5000,,,,,,1033.00,平仓价,480,2023-03-15 00:00:00,1,0,2024-07-17 09:10:03,0,2024-07-17 09:10:03,,,
2023-03-15,黄骅港,外购4500,,,,,,844.00,平仓价,481,2023-03-15 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-15,高栏港,外购5000,,,,,,1033.00,平仓价,482,2023-03-15 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-15,高栏港,外购4500,,,,,,917.00,平仓价,483,2023-03-15 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-14,神华集团,外购2, - , - , - , - ,5000.00,635.00,月度长协价,484,2023-03-14 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-14,神华集团,外购1, - , - , - , - ,5500.00,717.00,月度长协价,485,2023-03-14 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-14,巴图塔,外购4500,,,,,,553.00,车板价,486,2023-03-14 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-14,巴图塔,外购5000,,,,,,635.00,车板价,487,2023-03-14 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-14,巴图塔,外购5500,,,,,,717.00,车板价,488,2023-03-14 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-08,高栏港,外购5000,,,,,,1030.00,平仓价,489,2023-03-08 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-08,黄骅港,外购4500,,,,,,704.00,平仓价,490,2023-03-08 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-08,黄骅港,外购5000,,,,,,810.00,平仓价,491,2023-03-08 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-08,黄骅港,外购5800,,,,,,1021.00,平仓价,492,2023-03-08 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-08,黄骅港,外购5500,,,,,,918.00,平仓价,493,2023-03-08 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-08,高栏港,外购4500,,,,,,914.00,平仓价,494,2023-03-08 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-08,黄骅港,外购5500,,,,,,1100.00,平仓价,495,2023-03-08 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-08,高栏港,外购5500,,,,,,1170.00,平仓价,496,2023-03-08 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-08,黄骅港,外购5000,,,,,,960.00,平仓价,497,2023-03-08 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-08,黄骅港,外购4500,,,,,,844.00,平仓价,498,2023-03-08 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-07,神华集团,外购1, - , - , - , - ,5500.00,717.00,月度长协价,499,2023-03-07 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-07,神华集团,外购2, - , - , - , - ,5000.00,635.00,月度长协价,500,2023-03-07 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-07,巴图塔,外购4500,,,,,,553.00,车板价,501,2023-03-07 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-07,巴图塔,外购5000,,,,,,635.00,车板价,502,2023-03-07 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-07,巴图塔,外购5500,,,,,,717.00,车板价,503,2023-03-07 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-01,神华集团,神混1, - , - , - , - ,5500.00,724.00,年度长协价,504,2023-03-01 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-01,黄骅港,外购4500,,,,,,844.00,平仓价,505,2023-03-01 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-01,黄骅港,外购5000,,,,,,960.00,平仓价,506,2023-03-01 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-01,黄骅港,外购5500,,,,,,1100.00,平仓价,507,2023-03-01 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-01,高栏港,外购5000,,,,,,1028.00,平仓价,508,2023-03-01 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-01,高栏港,外购5500,,,,,,1168.00,平仓价,509,2023-03-01 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-03-01,高栏港,外购4500,,,,,,912.00,平仓价,510,2023-03-01 00:00:00,1,0,2024-07-17 09:10:07,0,2024-07-17 09:10:07,,,
2023-02-28,神华集团,外购2, - , - , - , - ,5000.00,635.00,月度长协价,511,2023-02-28 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-28,神华集团,外购1, - , - , - , - ,5500.00,717.00,月度长协价,512,2023-02-28 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-28,巴图塔,外购4500,,,,,,553.00,车板价,513,2023-02-28 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-28,巴图塔,外购5000,,,,,,635.00,车板价,514,2023-02-28 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-28,巴图塔,外购5500,,,,,,717.00,车板价,515,2023-02-28 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-22,高栏港,外购4500,,,,,,832.00,平仓价,516,2023-02-22 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-22,高栏港,外购5000,,,,,,957.00,平仓价,517,2023-02-22 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-22,黄骅港,外购5000,,,,,,890.00,平仓价,518,2023-02-22 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-22,黄骅港,外购5500,,,,,,1065.00,平仓价,519,2023-02-22 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-22,高栏港,外购5500,,,,,,1132.00,平仓价,520,2023-02-22 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-22,黄骅港,外购4500,,,,,,765.00,平仓价,521,2023-02-22 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-21,神华集团,外购1, - , - , - , - ,5500.00,717.00,月度长协价,522,2023-02-21 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-21,神华集团,外购2, - , - , - , - ,5000.00,635.00,月度长协价,523,2023-02-21 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-21,巴图塔,外购4500,,,,,,553.00,车板价,524,2023-02-21 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-21,巴图塔,外购5000,,,,,,635.00,车板价,525,2023-02-21 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-21,巴图塔,外购5500,,,,,,717.00,车板价,526,2023-02-21 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-15,高栏港,外购5000,,,,,,859.00,平仓价,527,2023-02-15 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-15,黄骅港,外购5000,,,,,,798.00,平仓价,528,2023-02-15 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-15,黄骅港,外购5500,,,,,,995.00,平仓价,529,2023-02-15 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-15,高栏港,外购4500,,,,,,776.00,平仓价,530,2023-02-15 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-15,黄骅港,外购4500,,,,,,715.00,平仓价,531,2023-02-15 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-15,高栏港,外购5500,,,,,,1056.00,平仓价,532,2023-02-15 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-14,神华集团,外购1, - , - , - , - ,5500.00,717.00,月度长协价,533,2023-02-14 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-14,神华集团,外购2, - , - , - , - ,5000.00,635.00,月度长协价,534,2023-02-14 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-14,巴图塔,外购4500,,,,,,553.00,车板价,535,2023-02-14 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-14,巴图塔,外购5000,,,,,,635.00,车板价,536,2023-02-14 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-14,巴图塔,外购5500,,,,,,717.00,车板价,537,2023-02-14 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-11,高栏港,外购4500,,,,,,972.00,平仓价,538,2023-02-11 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-11,黄骅港,外购5000,,,,,,930.00,平仓价,539,2023-02-11 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-11,黄骅港,外购5500,,,,,,1070.00,平仓价,540,2023-02-11 00:00:00,1,0,2024-07-17 09:10:09,0,2024-07-17 09:10:09,,,
2023-02-11,黄骅港,外购5000,,,,,,930.00,平仓价,541,2023-02-11 00:00:00,1,0,2024-07-17 09:10:13,0,2024-07-17 09:10:13,,,
2023-02-11,黄骅港,外购5500,,,,,,1070.00,平仓价,542,2023-02-11 00:00:00,1,0,2024-07-17 09:10:13,0,2024-07-17 09:10:13,,,
2023-02-11,高栏港,外购5500,,,,,,1132.00,平仓价,543,2023-02-11 00:00:00,1,0,2024-07-17 09:10:13,0,2024-07-17 09:10:13,,,
2023-02-10,神华集团,外购1, - , - , - , - ,5500.00,717.00,月度长协价,544,2023-02-10 00:00:00,1,0,2024-07-17 09:10:13,0,2024-07-17 09:10:13,,,
2023-02-10,神华集团,外购2, - , - , - , - ,5000.00,635.00,月度长协价,545,2023-02-10 00:00:00,1,0,2024-07-17 09:10:13,0,2024-07-17 09:10:13,,,
2023-02-10,巴图塔,外购4500,,,,,,553.00,车板价,546,2023-02-10 00:00:00,1,0,2024-07-17 09:10:13,0,2024-07-17 09:10:13,,,
2023-02-10,巴图塔,外购5000,,,,,,635.00,车板价,547,2023-02-10 00:00:00,1,0,2024-07-17 09:10:13,0,2024-07-17 09:10:13,,,
2023-02-10,巴图塔,外购5500,,,,,,717.00,车板价,548,2023-02-10 00:00:00,1,0,2024-07-17 09:10:13,0,2024-07-17 09:10:13,,,
2023-02-08,高栏港,外购4500,,,,,,942.00,平仓价,549,2023-02-08 00:00:00,1,0,2024-07-17 09:10:13,0,2024-07-17 09:10:13,,,
2023-02-08,高栏港,外购5000,,,,,,1062.00,平仓价,550,2023-02-08 00:00:00,1,0,2024-07-17 09:10:13,0,2024-07-17 09:10:13,,,
2023-02-08,黄骅港,外购4500,,,,,,880.00,平仓价,551,2023-02-08 00:00:00,1,0,2024-07-17 09:10:13,0,2024-07-17 09:10:13,,,
2023-02-08,黄骅港,外购5000,,,,,,1000.00,平仓价,552,2023-02-08 00:00:00,1,0,2024-07-17 09:10:13,0,2024-07-17 09:10:13,,,
2023-02-08,黄骅港,外购5500,,,,,,1140.00,平仓价,553,2023-02-08 00:00:00,1,0,2024-07-17 09:10:13,0,2024-07-17 09:10:13,,,
2023-02-08,高栏港,外购5500,,,,,,1202.00,平仓价,554,2023-02-08 00:00:00,1,0,2024-07-17 09:10:13,0,2024-07-17 09:10:13,,,
2023-02-07,巴图塔,外购4500,,,,,,553.00,车板价,555,2023-02-07 00:00:00,1,0,2024-07-17 09:10:13,0,2024-07-17 09:10:13,,,
2023-02-07,巴图塔,外购5000,,,,,,635.00,车板价,556,2023-02-07 00:00:00,1,0,2024-07-17 09:10:13,0,2024-07-17 09:10:13,,,
