时间,项目名称,累计值(亿元),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-12,办公楼期房销售额,2905.52,-10.00,100,2022-12-31 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-12,办公楼现房销售面积,1086.27,9.50,101,2022-12-31 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-12,办公楼期房销售面积,2177.24,-8.60,102,2022-12-31 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-11,办公楼期房销售额,2484.18,-7.30,103,2022-11-30 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-11,办公楼现房销售额,1358.97,6.90,104,2022-11-30 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-11,办公楼现房销售面积,905.01,5.70,105,2022-11-30 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-11,办公楼销售面积,2819.63,-0.30,106,2022-11-30 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-11,办公楼销售额,3843.15,-2.70,107,2022-11-30 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-11,办公楼期房销售面积,1914.63,-2.80,108,2022-11-30 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-10,办公楼销售面积,2608.24,4.00,109,2022-10-31 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-10,办公楼销售额,3601.13,2.10,110,2022-10-31 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-10,办公楼现房销售面积,847.35,12.10,111,2022-10-31 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-10,办公楼现房销售额,1292.86,14.20,112,2022-10-31 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-10,办公楼期房销售额,2308.28,-3.60,113,2022-10-31 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-10,办公楼期房销售面积,1760.89,0.50,114,2022-10-31 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-09,办公楼销售面积,2383.08,5.60,115,2022-09-30 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-09,办公楼期房销售面积,1608.90,1.80,116,2022-09-30 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-09,办公楼现房销售额,1189.96,21.10,117,2022-09-30 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-09,办公楼销售额,3292.76,3.60,118,2022-09-30 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-09,办公楼现房销售面积,774.18,14.40,119,2022-09-30 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-09,办公楼期房销售额,2102.80,-4.30,120,2022-09-30 00:00:00,1,0,2024-07-21 04:47:40,0,2024-07-21 04:47:40,,,
2022-08,办公楼销售额,2791.53,1.90,121,2022-08-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-08,办公楼现房销售额,1040.17,21.30,122,2022-08-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-08,办公楼期房销售额,1751.36,-6.90,123,2022-08-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-08,办公楼销售面积,2025.57,6.60,124,2022-08-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-08,办公楼现房销售面积,652.81,13.70,125,2022-08-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-08,办公楼期房销售面积,1372.76,3.50,126,2022-08-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-07,办公楼现房销售额,919.88,18.50,127,2022-07-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-07,办公楼期房销售面积,1248.09,6.90,128,2022-07-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-07,办公楼期房销售额,1559.87,-4.30,129,2022-07-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-07,办公楼销售额,2479.75,3.10,130,2022-07-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-07,办公楼销售面积,1837.95,9.70,131,2022-07-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-07,办公楼现房销售面积,589.86,16.00,132,2022-07-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-06,办公楼现房销售面积,524.43,25.50,133,2022-06-30 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-06,办公楼现房销售额,804.44,29.20,134,2022-06-30 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-06,办公楼销售面积,1642.50,15.80,135,2022-06-30 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-06,办公楼期房销售额,1380.37,1.70,136,2022-06-30 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-06,办公楼期房销售面积,1118.07,11.80,137,2022-06-30 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-06,办公楼销售额,2184.81,10.40,138,2022-06-30 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-05,办公楼期房销售额,952.96,-4.20,139,2022-05-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-05,办公楼现房销售额,581.52,18.70,140,2022-05-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-05,办公楼销售面积,1161.15,14.60,141,2022-05-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-05,办公楼销售额,1534.48,3.30,142,2022-05-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-05,办公楼现房销售面积,366.68,16.80,143,2022-05-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-05,办公楼期房销售面积,794.48,13.70,144,2022-05-31 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-04,办公楼现房销售额,409.86,5.10,145,2022-04-30 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-04,办公楼期房销售面积,610.52,14.90,146,2022-04-30 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
2022-04,办公楼销售面积,887.24,15.10,147,2022-04-30 00:00:00,1,0,2024-07-21 04:47:42,0,2024-07-21 04:47:42,,,
