时间,数据名称,本期,上期,环比增减,环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-04-19,晋城低硫烧结煤市场价格(元/吨),960.00,938.00,22.00,2.35,525,2024-04-19 00:00:00,1,0,2024-07-20 06:02:57,0,2024-07-20 06:02:57,,,
2024-04-19,晋城低硫小块煤市场价格(元/吨),1150.00,1025.00,125.00,12.20,526,2024-04-19 00:00:00,1,0,2024-07-20 06:02:57,0,2024-07-20 06:02:57,,,
2024-04-19,阳泉中硫小块煤市场价格(元/吨),985.00,934.00,51.00,5.46,527,2024-04-19 00:00:00,1,0,2024-07-20 06:02:57,0,2024-07-20 06:02:57,,,
2024-04-19,晋城低硫中块煤市场价格(元/吨),1120.00,1010.00,110.00,10.89,528,2024-04-19 00:00:00,1,0,2024-07-20 06:02:57,0,2024-07-20 06:02:57,,,
2024-04-12,山西动力煤5500综合价格(元/吨),600.00,601.00,-1.00,-0.17,529,2024-04-12 00:00:00,1,0,2024-07-20 06:02:57,0,2024-07-20 06:02:57,,,
2024-04-12,山西动力煤5000综合价格(元/吨),540.00,540.00,0.00,0.00,530,2024-04-12 00:00:00,1,0,2024-07-20 06:02:57,0,2024-07-20 06:02:57,,,
2024-04-12,山西动力煤4500综合价格(元/吨),481.00,482.00,-1.00,-0.21,531,2024-04-12 00:00:00,1,0,2024-07-20 06:02:57,0,2024-07-20 06:02:57,,,
2024-04-12,长治低硫5500长协价格(元/吨),570.00,570.00,0.00,0.00,532,2024-04-12 00:00:00,1,0,2024-07-20 06:02:57,0,2024-07-20 06:02:57,,,
2024-04-12,晋中低硫5000长协价格(元/吨),518.00,518.00,0.00,0.00,533,2024-04-12 00:00:00,1,0,2024-07-20 06:02:57,0,2024-07-20 06:02:57,,,
2024-04-12,太原中硫4500长协价格(元/吨),453.00,453.00,0.00,0.00,534,2024-04-12 00:00:00,1,0,2024-07-20 06:02:57,0,2024-07-20 06:02:57,,,
2024-04-12,忻州低硫5000市场价格(元/吨),575.00,580.00,-5.00,-0.86,535,2024-04-12 00:00:00,1,0,2024-07-20 06:02:57,0,2024-07-20 06:02:57,,,
2024-04-12, 阳泉中硫5500市场价格(元/吨),736.00,736.00,0.00,0.00,536,2024-04-12 00:00:00,1,0,2024-07-20 06:02:57,0,2024-07-20 06:02:57,,,
2024-04-12,晋城高硫4500市场价格(元/吨),490.00,510.00,-20.00,-3.92,537,2024-04-12 00:00:00,1,0,2024-07-20 06:02:57,0,2024-07-20 06:02:57,,,
2024-04-12, 山西低硫焦精煤综合价格(元/吨),1933.00,2016.00,-83.00,-4.12,538,2024-04-12 00:00:00,1,0,2024-07-20 06:02:57,0,2024-07-20 06:02:57,,,
2024-04-12,山西中硫焦精煤综合价格(元/吨),1624.00,1765.00,-141.00,-7.99,539,2024-04-12 00:00:00,1,0,2024-07-20 06:02:57,0,2024-07-20 06:02:57,,,
2024-04-12,山西高硫焦精煤综合价格(元/吨),1499.00,1603.00,-104.00,-6.49,540,2024-04-12 00:00:00,1,0,2024-07-20 06:02:57,0,2024-07-20 06:02:57,,,
2024-04-12,山西低硫瘦精煤综合价格(元/吨),1348.00,1458.00,-110.00,-7.54,541,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,山西低硫贫瘦精煤综合价格(元/吨),1189.00,1252.00,-63.00,-5.03,542,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,山西中硫肥精煤综合价格(元/吨),1710.00,1865.00,-155.00,-8.31,543,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,山西低硫1/3焦精煤综合价格(元/吨),1476.00,1602.00,-126.00,-7.87,544,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,吕梁低硫焦精煤长协价格(元/吨),2010.00,2210.00,-200.00,-9.05,545,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,晋中中硫焦精煤长协价格(元/吨),1815.00,2015.00,-200.00,-9.93,546,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,吕梁高硫焦精煤长协价格(元/吨),1645.00,1745.00,-100.00,-5.73,547,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,太原中硫肥精煤长协价格(元/吨),1965.00,2165.00,-200.00,-9.24,548,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,长治低硫瘦精煤长协价格(元/吨),1320.00,1500.00,-180.00,-12.00,549,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,长治低硫贫瘦精煤长协价格(元/吨),1220.00,1320.00,-100.00,-7.58,550,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,临汾低硫焦精煤市场价格(元/吨),1750.00,1850.00,-100.00,-5.41,551,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,晋中中硫焦精煤市场价格(元/吨),1484.00,1603.00,-119.00,-7.42,552,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,吕梁高硫焦精煤市场价格(元/吨),1414.00,1560.00,-146.00,-9.36,553,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,晋中中硫肥精煤市场价格(元/吨),1650.00,1800.00,-150.00,-8.33,554,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,临汾低硫1/3焦精煤市场价格(元/吨),1301.00,1428.00,-127.00,-8.89,555,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,长治低硫贫瘦精煤市场价格(元/吨),1196.00,1259.00,-63.00,-5.00,556,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,山西喷吹煤综合价格(元/吨),1026.00,1071.00,-45.00,-4.20,557,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,山西无烟块煤综合价格(元/吨),1000.00,997.00,3.00,0.30,558,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,山西烧结煤综合价格(元/吨),923.00,926.00,-3.00,-0.32,559,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,长治低硫喷吹煤长协价格(元/吨),1100.00,1210.00,-110.00,-9.09,560,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,晋城低硫喷吹煤长协价格(元/吨),1020.00,1040.00,-20.00,-1.92,561,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,阳泉中硫喷吹煤长协价格(元/吨),980.00,1030.00,-50.00,-4.85,562,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,晋城低硫烧结煤长协价格(元/吨),900.00,920.00,-20.00,-2.17,563,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,晋城低硫小块煤长协价格(元/吨),1070.00,1070.00,0.00,0.00,564,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,阳泉中硫小块煤长协价格(元/吨),930.00,970.00,-40.00,-4.12,565,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,晋城低硫中块煤长协价格(元/吨),1050.00,1050.00,0.00,0.00,566,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,长治低硫喷吹煤市场价格(元/吨),1119.00,1132.00,-13.00,-1.15,567,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,晋城低硫喷吹煤市场价格(元/吨),993.00,1023.00,-30.00,-2.93,568,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,晋城低硫烧结煤市场价格(元/吨),938.00,930.00,8.00,0.86,569,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,晋城低硫小块煤市场价格(元/吨),1025.00,1001.00,24.00,2.40,570,2024-04-12 00:00:00,1,0,2024-07-20 06:03:00,0,2024-07-20 06:03:00,,,
2024-04-12,阳泉中硫小块煤市场价格(元/吨),934.00,932.00,2.00,0.21,571,2024-04-12 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-04-12,晋城低硫中块煤市场价格(元/吨),1010.00,948.00,62.00,6.54,572,2024-04-12 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,山西动力煤5500综合价格(元/吨),601.00,604.00,-3.00,-0.50,573,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,山西动力煤5000综合价格(元/吨),540.00,542.00,-2.00,-0.37,574,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,山西动力煤4500综合价格(元/吨),482.00,483.00,-1.00,-0.21,575,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,长治低硫5500长协价格(元/吨),570.00,570.00,0.00,0.00,576,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,晋中低硫5000长协价格(元/吨),518.00,518.00,0.00,0.00,577,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,太原中硫4500长协价格(元/吨),453.00,453.00,0.00,0.00,578,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,忻州低硫5000市场价格(元/吨),580.00,590.00,-10.00,-1.69,579,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29, 阳泉中硫5500市场价格(元/吨),736.00,765.00,-29.00,-3.79,580,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,晋城高硫4500市场价格(元/吨),510.00,521.00,-11.00,-2.11,581,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29, 山西低硫焦精煤综合价格(元/吨),2016.00,2038.00,-22.00,-1.08,582,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,山西中硫焦精煤综合价格(元/吨),1765.00,1803.00,-38.00,-2.11,583,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,山西高硫焦精煤综合价格(元/吨),1603.00,1613.00,-10.00,-0.62,584,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,山西低硫瘦精煤综合价格(元/吨),1458.00,1441.00,17.00,1.18,585,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,山西低硫贫瘦精煤综合价格(元/吨),1252.00,1240.00,12.00,0.97,586,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,山西中硫肥精煤综合价格(元/吨),1865.00,1853.00,12.00,0.65,587,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,山西低硫1/3焦精煤综合价格(元/吨),1602.00,1638.00,-36.00,-2.20,588,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,吕梁低硫焦精煤长协价格(元/吨),2210.00,2210.00,0.00,0.00,589,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,晋中中硫焦精煤长协价格(元/吨),2015.00,2015.00,0.00,0.00,590,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,吕梁高硫焦精煤长协价格(元/吨),1745.00,1745.00,0.00,0.00,591,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,太原中硫肥精煤长协价格(元/吨),2165.00,2165.00,0.00,0.00,592,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,长治低硫瘦精煤长协价格(元/吨),1500.00,1500.00,0.00,0.00,593,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,长治低硫贫瘦精煤长协价格(元/吨),1320.00,1320.00,0.00,0.00,594,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,临汾低硫焦精煤市场价格(元/吨),1850.00,1850.00,0.00,0.00,595,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,晋中中硫焦精煤市场价格(元/吨),1603.00,1701.00,-98.00,-5.76,596,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,吕梁高硫焦精煤市场价格(元/吨),1560.00,1552.00,8.00,0.52,597,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,晋中中硫肥精煤市场价格(元/吨),1800.00,1750.00,50.00,2.86,598,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,临汾低硫1/3焦精煤市场价格(元/吨),1428.00,1481.00,-53.00,-3.58,599,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,长治低硫贫瘦精煤市场价格(元/吨),1259.00,1209.00,50.00,4.14,600,2024-03-29 00:00:00,1,0,2024-07-20 06:03:03,0,2024-07-20 06:03:03,,,
2024-03-29,山西喷吹煤综合价格(元/吨),1071.00,1063.00,8.00,0.75,601,2024-03-29 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-29,山西无烟块煤综合价格(元/吨),997.00,1012.00,-15.00,-1.48,602,2024-03-29 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-29,山西烧结煤综合价格(元/吨),926.00,920.00,6.00,0.65,603,2024-03-29 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-29,长治低硫喷吹煤长协价格(元/吨),1210.00,1210.00,0.00,0.00,604,2024-03-29 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-29,晋城低硫喷吹煤长协价格(元/吨),1040.00,1040.00,0.00,0.00,605,2024-03-29 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-29,阳泉中硫喷吹煤长协价格(元/吨),1030.00,1030.00,0.00,0.00,606,2024-03-29 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-29,晋城低硫烧结煤长协价格(元/吨),920.00,920.00,0.00,0.00,607,2024-03-29 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-29,晋城低硫小块煤长协价格(元/吨),1070.00,1070.00,0.00,0.00,608,2024-03-29 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-29,阳泉中硫小块煤长协价格(元/吨),970.00,1050.00,-80.00,-7.62,609,2024-03-29 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-29,晋城低硫中块煤长协价格(元/吨),1050.00,1050.00,0.00,0.00,610,2024-03-29 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-29,长治低硫喷吹煤市场价格(元/吨),1132.00,1094.00,38.00,3.47,611,2024-03-29 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-29,晋城低硫喷吹煤市场价格(元/吨),1023.00,1023.00,0.00,0.00,612,2024-03-29 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-29,晋城低硫烧结煤市场价格(元/吨),930.00,920.00,10.00,1.09,613,2024-03-29 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-29,晋城低硫小块煤市场价格(元/吨),1001.00,975.00,26.00,2.67,614,2024-03-29 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-29,阳泉中硫小块煤市场价格(元/吨),932.00,930.00,2.00,0.22,615,2024-03-29 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-29,晋城低硫中块煤市场价格(元/吨),948.00,940.00,8.00,0.85,616,2024-03-29 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-22,山西动力煤5500综合价格(元/吨),604.00,614.00,-10.00,-1.63,617,2024-03-22 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-22,山西动力煤5000综合价格(元/吨),542.00,552.00,-10.00,-1.81,618,2024-03-22 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-22,山西动力煤4500综合价格(元/吨),483.00,492.00,-9.00,-1.83,619,2024-03-22 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-22,长治低硫5500长协价格(元/吨),570.00,570.00,0.00,0.00,620,2024-03-22 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-22,晋中低硫5000长协价格(元/吨),518.00,518.00,0.00,0.00,621,2024-03-22 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-22,太原中硫4500长协价格(元/吨),453.00,453.00,0.00,0.00,622,2024-03-22 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-22,忻州低硫5000市场价格(元/吨),590.00,626.00,-36.00,-5.75,623,2024-03-22 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-22, 阳泉中硫5500市场价格(元/吨),765.00,835.00,-70.00,-8.38,624,2024-03-22 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-22,晋城高硫4500市场价格(元/吨),521.00,592.00,-71.00,-11.99,625,2024-03-22 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-22, 山西低硫焦精煤综合价格(元/吨),2038.00,2168.00,-130.00,-6.00,626,2024-03-22 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-22,山西中硫焦精煤综合价格(元/吨),1803.00,1905.00,-102.00,-5.35,627,2024-03-22 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-22,山西高硫焦精煤综合价格(元/吨),1613.00,1702.00,-89.00,-5.23,628,2024-03-22 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-22,山西低硫瘦精煤综合价格(元/吨),1441.00,1467.00,-26.00,-1.77,629,2024-03-22 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-22,山西低硫贫瘦精煤综合价格(元/吨),1240.00,1252.00,-12.00,-0.96,630,2024-03-22 00:00:00,1,0,2024-07-20 06:03:06,0,2024-07-20 06:03:06,,,
2024-03-22,山西中硫肥精煤综合价格(元/吨),1853.00,2005.00,-152.00,-7.58,631,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,山西低硫1/3焦精煤综合价格(元/吨),1638.00,1711.00,-73.00,-4.27,632,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,吕梁低硫焦精煤长协价格(元/吨),2210.00,2210.00,0.00,0.00,633,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,晋中中硫焦精煤长协价格(元/吨),2015.00,2015.00,0.00,0.00,634,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,吕梁高硫焦精煤长协价格(元/吨),1745.00,1745.00,0.00,0.00,635,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,太原中硫肥精煤长协价格(元/吨),2165.00,2165.00,0.00,0.00,636,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,长治低硫瘦精煤长协价格(元/吨),1500.00,1500.00,0.00,0.00,637,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,长治低硫贫瘦精煤长协价格(元/吨),1320.00,1320.00,0.00,0.00,638,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,临汾低硫焦精煤市场价格(元/吨),1850.00,2075.00,-225.00,-10.84,639,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,晋中中硫焦精煤市场价格(元/吨),1701.00,1821.00,-120.00,-6.59,640,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,吕梁高硫焦精煤市场价格(元/吨),1552.00,1700.00,-148.00,-8.71,641,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,晋中中硫肥精煤市场价格(元/吨),1750.00,2000.00,-250.00,-12.50,642,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,临汾低硫1/3焦精煤市场价格(元/吨),1481.00,1601.00,-120.00,-7.50,643,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,长治低硫贫瘦精煤市场价格(元/吨),1209.00,1225.00,-16.00,-1.31,644,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,山西喷吹煤综合价格(元/吨),1063.00,1114.00,-51.00,-4.58,645,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,山西无烟块煤综合价格(元/吨),1012.00,1076.00,-64.00,-5.95,646,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,山西烧结煤综合价格(元/吨),920.00,997.00,-77.00,-7.72,647,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,长治低硫喷吹煤长协价格(元/吨),1210.00,1210.00,0.00,0.00,648,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,晋城低硫喷吹煤长协价格(元/吨),1040.00,1090.00,-50.00,-4.59,649,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,阳泉中硫喷吹煤长协价格(元/吨),1030.00,1110.00,-80.00,-7.21,650,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,晋城低硫烧结煤长协价格(元/吨),920.00,970.00,-50.00,-5.15,651,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,晋城低硫小块煤长协价格(元/吨),1070.00,1150.00,-80.00,-6.96,652,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,阳泉中硫小块煤长协价格(元/吨),1050.00,1050.00,0.00,0.00,653,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,晋城低硫中块煤长协价格(元/吨),1050.00,1130.00,-80.00,-7.08,654,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,长治低硫喷吹煤市场价格(元/吨),1094.00,1141.00,-47.00,-4.12,655,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,晋城低硫喷吹煤市场价格(元/吨),1023.00,1036.00,-13.00,-1.25,656,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,晋城低硫烧结煤市场价格(元/吨),920.00,1015.00,-95.00,-9.36,657,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,晋城低硫小块煤市场价格(元/吨),975.00,1050.00,-75.00,-7.14,658,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,阳泉中硫小块煤市场价格(元/吨),930.00,1053.00,-123.00,-11.68,659,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-22,晋城低硫中块煤市场价格(元/吨),940.00,1000.00,-60.00,-6.00,660,2024-03-22 00:00:00,1,0,2024-07-20 06:03:10,0,2024-07-20 06:03:10,,,
2024-03-15,山西动力煤5500综合价格(元/吨),614.00,615.00,-1.00,-0.16,661,2024-03-15 00:00:00,1,0,2024-07-20 06:03:12,0,2024-07-20 06:03:12,,,
2024-03-15,山西动力煤5000综合价格(元/吨),552.00,554.00,-2.00,-0.36,662,2024-03-15 00:00:00,1,0,2024-07-20 06:03:12,0,2024-07-20 06:03:12,,,
2024-03-15,山西动力煤4500综合价格(元/吨),492.00,494.00,-2.00,-0.40,663,2024-03-15 00:00:00,1,0,2024-07-20 06:03:12,0,2024-07-20 06:03:12,,,
2024-03-15,长治低硫5500长协价格(元/吨),570.00,570.00,0.00,0.00,664,2024-03-15 00:00:00,1,0,2024-07-20 06:03:12,0,2024-07-20 06:03:12,,,
2024-03-15,晋中低硫5000长协价格(元/吨),518.00,518.00,0.00,0.00,665,2024-03-15 00:00:00,1,0,2024-07-20 06:03:12,0,2024-07-20 06:03:12,,,
2024-03-15,太原中硫4500长协价格(元/吨),453.00,453.00,0.00,0.00,666,2024-03-15 00:00:00,1,0,2024-07-20 06:03:12,0,2024-07-20 06:03:12,,,
2024-03-15,忻州低硫5000市场价格(元/吨),626.00,641.00,-15.00,-2.34,667,2024-03-15 00:00:00,1,0,2024-07-20 06:03:12,0,2024-07-20 06:03:12,,,
2024-03-15, 阳泉中硫5500市场价格(元/吨),835.00,835.00,0.00,0.00,668,2024-03-15 00:00:00,1,0,2024-07-20 06:03:12,0,2024-07-20 06:03:12,,,
2024-03-15,晋城高硫4500市场价格(元/吨),592.00,592.00,0.00,0.00,669,2024-03-15 00:00:00,1,0,2024-07-20 06:03:12,0,2024-07-20 06:03:12,,,
