时间,港口合计(万吨),沿海港口(万吨),内河港口(万吨),北方港口(万吨),南方港口(万吨),华东港口(万吨),华南港口(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-15,7275.70,6090.90,1184.90,3326.70,3949.10,2335.20,2089.20,1,2024-07-15 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-07-08,7409.90,6205.80,1204.10,3439.30,3970.70,2371.50,2067.50,2,2024-07-08 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-07-01,7403.30,6221.50,1181.80,3421.70,3981.60,2398.40,2058.20,3,2024-07-01 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-06-24,7320.10,6132.30,1187.80,3472.00,3848.10,2375.40,1970.80,4,2024-06-24 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-06-17,7156.60,5960.80,1195.80,3436.00,3720.60,2351.20,1871.90,5,2024-06-17 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-06-10,6928.30,5747.60,1180.70,3330.40,3597.90,2310.90,1794.00,6,2024-06-10 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-06-03,6741.20,5606.90,1134.40,3233.00,3508.30,2207.50,1788.70,7,2024-06-03 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-05-27,6667.60,5568.00,1099.50,3329.40,3338.20,2177.50,1648.40,8,2024-05-27 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-05-20,6445.20,5386.50,1058.70,3181.50,3263.80,2092.80,1598.50,9,2024-05-20 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-05-13,6282.10,5251.70,1030.40,3085.20,3196.90,2046.40,1558.60,10,2024-05-13 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-05-06,6053.30,5118.80,934.50,2935.70,3117.50,1941.10,1550.30,11,2024-05-06 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-04-29,6098.10,5179.30,918.70,3080.50,3017.60,1939.30,1477.40,12,2024-04-29 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-04-22,6004.90,5130.00,875.00,3018.40,2986.60,1905.20,1478.20,13,2024-04-22 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-04-15,5871.70,4974.70,897.00,2875.90,2995.80,1875.20,1504.40,14,2024-04-15 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-04-08,5770.30,4916.20,854.10,2898.90,2871.40,1847.30,1419.60,15,2024-04-08 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-04-01,5781.30,4913.10,868.20,2918.50,2862.80,1819.20,1413.60,16,2024-04-01 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-03-25,5754.60,4877.60,877.00,2832.40,2922.20,1779.90,1491.90,17,2024-03-25 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-03-18,5649.60,4748.30,901.30,2700.40,2949.20,1794.10,1500.40,18,2024-03-18 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-03-11,5674.80,4742.50,932.30,2734.90,2939.90,1847.00,1435.80,19,2024-03-11 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-03-04,5645.30,4745.90,899.40,2744.10,2901.10,1791.20,1420.70,20,2024-03-04 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-02-26,5774.20,4954.40,819.70,2790.80,2983.30,1728.50,1583.00,21,2024-02-26 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-02-19,5280.60,4496.30,784.30,2622.20,2658.40,1711.40,1269.30,22,2024-02-19 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-02-05,5321.10,4569.10,752.00,2797.60,2523.50,1603.50,1277.50,23,2024-02-05 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-01-29,5598.30,4797.50,800.80,2940.50,2657.80,1684.40,1349.90,24,2024-01-29 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-01-22,5762.30,4897.90,864.50,2993.90,2768.40,1718.00,1424.20,25,2024-01-22 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-01-15,5843.70,4975.90,867.80,3034.10,2809.50,1737.50,1475.80,26,2024-01-15 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-01-08,6001.60,5109.20,892.50,3167.30,2834.30,1788.00,1456.30,27,2024-01-08 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2024-01-01,6311.90,5371.80,940.10,3363.40,2948.50,1882.40,1510.10,28,2024-01-01 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2023-12-25,6607.10,5644.60,962.50,3607.90,2999.20,1961.60,1529.80,29,2023-12-25 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2023-12-18,7067.10,6061.20,1005.90,3951.70,3115.40,2074.30,1547.90,30,2023-12-18 00:00:00,1,0,2024-07-20 11:26:15,0,2024-07-20 11:26:15,,,
2023-12-11,7122.90,6086.90,1035.90,3917.10,3205.80,2129.60,1590.90,31,2023-12-11 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-12-04,7052.90,6011.70,1041.20,3807.30,3245.70,2153.60,1629.20,32,2023-12-04 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-11-27,6983.30,5975.70,1007.60,3824.40,3158.90,2091.40,1604.70,33,2023-11-27 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-11-20,6996.50,6017.20,979.30,3916.60,3079.80,2001.50,1610.60,34,2023-11-20 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-11-13,7038.10,6067.20,970.90,3895.60,3142.50,1992.90,1673.10,35,2023-11-13 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-11-06,7005.20,6030.60,974.60,3808.60,3196.60,2027.70,1681.70,36,2023-11-06 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-10-30,6708.90,5724.00,984.90,3522.20,3186.80,1938.80,1686.30,37,2023-10-30 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-10-23,6574.30,5583.00,991.30,3383.20,3191.10,1888.60,1696.10,38,2023-10-23 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-10-16,6290.00,5343.80,946.20,3155.00,3135.00,1848.00,1641.00,39,2023-10-16 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-10-09,6088.90,5278.60,810.30,3046.20,3042.70,1691.50,1663.80,40,2023-10-09 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-09-25,5886.10,5081.80,804.30,2867.40,3018.70,1641.20,1676.20,41,2023-09-25 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-09-18,5827.70,4973.20,854.50,2746.80,3080.90,1731.80,1652.60,42,2023-09-18 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-09-11,5763.90,4930.70,833.20,2694.70,3069.20,1706.20,1660.80,43,2023-09-11 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-09-04,5845.80,5014.30,831.50,2796.70,3049.10,1706.20,1643.40,44,2023-09-04 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-08-28,6133.20,5259.30,873.90,2928.20,3205.00,1809.10,1708.00,45,2023-08-28 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-08-21,6548.90,5580.40,968.50,3156.90,3392.00,1915.60,1811.90,46,2023-08-21 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-08-14,6670.80,5634.30,1036.50,3300.00,3370.80,1987.40,1767.90,47,2023-08-14 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-08-07,6842.60,5697.60,1145.00,3366.20,3476.40,2231.10,1706.80,48,2023-08-07 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-07-31,7100.00,5919.10,1180.90,3447.00,3653.00,2340.30,1786.70,49,2023-07-31 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-07-24,7229.80,6014.30,1215.50,3520.80,3709.00,2439.70,1809.80,50,2023-07-24 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-07-17,7335.30,6091.80,1243.50,3574.30,3761.00,2535.00,1787.50,51,2023-07-17 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-07-10,7409.20,6136.70,1272.50,3619.90,3789.30,2582.80,1781.00,52,2023-07-10 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-07-03,7420.10,6185.10,1235.00,3709.50,3710.60,2515.70,1791.40,53,2023-07-03 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-06-26,7502.30,6286.40,1215.90,3811.70,3690.60,2500.90,1792.20,54,2023-06-26 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-06-19,7560.80,6317.50,1243.30,3881.10,3679.70,2469.00,1791.40,55,2023-06-19 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-06-12,7678.10,6455.10,1223.00,4025.80,3652.30,2480.10,1782.20,56,2023-06-12 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-06-05,7795.50,6535.50,1260.00,4087.80,3707.70,2533.90,1801.80,57,2023-06-05 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-05-29,7629.80,6379.80,1250.00,3963.10,3666.70,2531.90,1751.80,58,2023-05-29 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-05-22,7395.90,6175.90,1220.00,3872.00,3523.90,2520.90,1627.00,59,2023-05-22 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-05-15,7264.80,6059.20,1205.60,3813.60,3451.20,2487.30,1589.30,60,2023-05-15 00:00:00,1,0,2024-07-20 11:26:17,0,2024-07-20 11:26:17,,,
2023-05-08,6851.60,5704.60,1147.00,3626.70,3224.90,2437.90,1430.00,61,2023-05-08 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2023-05-01,6641.50,5552.50,1089.00,3590.90,3050.60,2271.40,1384.20,62,2023-05-01 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2023-04-24,6619.20,5579.20,1040.00,3657.50,2961.70,2210.50,1364.20,63,2023-04-24 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2023-04-17,6617.60,5566.60,1051.00,3663.40,2954.20,2162.90,1341.30,64,2023-04-17 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2023-04-10,6622.70,5615.70,1007.00,3771.90,2850.80,2026.20,1328.60,65,2023-04-10 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2023-04-03,6337.50,5322.50,1015.00,3559.80,2777.70,2001.70,1246.00,66,2023-04-03 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2023-03-27,6270.70,5282.10,988.60,3516.20,2754.50,1990.90,1225.00,67,2023-03-27 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2023-03-20,6236.70,5270.30,966.40,3568.80,2667.90,1944.50,1175.00,68,2023-03-20 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2023-03-13,6198.80,5267.10,931.70,3599.00,2599.80,1884.60,1146.50,69,2023-03-13 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2023-03-06,6030.80,5125.30,905.50,3435.10,2595.70,1848.20,1159.00,70,2023-03-06 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2023-02-27,6219.20,5332.20,887.00,3529.70,2689.50,1846.80,1236.70,71,2023-02-27 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2023-02-20,6409.80,5467.80,942.00,3593.90,2815.90,1913.50,1270.40,72,2023-02-20 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2023-02-13,6402.40,5461.40,941.00,3595.50,2806.90,1971.70,1246.20,73,2023-02-13 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2023-02-06,6099.40,5186.40,913.00,3464.60,2634.80,1949.10,1094.70,74,2023-02-06 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2023-01-23,5517.90,4787.70,730.20,3357.10,2160.80,1660.80,962.00,75,2023-01-23 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2023-01-16,5501.00,4767.00,734.00,3294.50,2206.50,1687.00,992.50,76,2023-01-16 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2023-01-09,5622.50,4905.50,717.00,3322.70,2299.80,1698.80,1072.00,77,2023-01-09 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2023-01-02,5482.00,4745.00,737.00,3253.90,2228.10,1720.10,1001.00,78,2023-01-02 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2022-12-26,5529.70,4779.70,750.00,3245.80,2283.90,1754.70,1064.20,79,2022-12-26 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2022-12-19,5458.50,4701.50,757.00,3128.50,2330.00,1773.70,1088.30,80,2022-12-19 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2022-12-12,5506.00,4766.00,740.00,3153.30,2352.70,1790.70,1130.00,81,2022-12-12 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2022-12-05,5744.10,4998.10,746.00,3317.10,2427.00,1832.70,1197.30,82,2022-12-05 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2022-11-28,5645.30,4888.30,757.00,3190.20,2455.10,1847.60,1245.50,83,2022-11-28 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2022-11-21,5419.90,4711.90,708.00,3023.90,2396.00,1811.90,1232.10,84,2022-11-21 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2022-11-14,5118.40,4383.40,735.00,2810.10,2308.30,1773.30,1130.00,85,2022-11-14 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2022-11-07,5073.00,4334.30,738.70,2805.20,2267.80,1790.70,1085.40,86,2022-11-07 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2022-10-31,5184.00,4435.00,749.00,2885.50,2298.50,1881.40,1064.10,87,2022-10-31 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2022-10-24,5437.20,4727.60,709.60,3259.10,2178.10,1819.00,1040.50,88,2022-10-24 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2022-10-17,5576.50,4913.50,663.00,3338.20,2238.30,1855.00,1084.30,89,2022-10-17 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2022-10-10,5580.60,4940.60,640.00,3377.60,2203.00,1807.00,1086.00,90,2022-10-10 00:00:00,1,0,2024-07-20 11:26:21,0,2024-07-20 11:26:21,,,
2022-10-03,5535.00,4936.00,599.00,3390.60,2144.40,1748.00,1067.40,91,2022-10-03 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-09-26,5527.90,4919.90,608.00,3418.10,2109.80,1765.60,1031.20,92,2022-09-26 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-09-19,5324.10,4715.10,609.00,3174.90,2149.20,1726.40,1069.80,93,2022-09-19 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-09-12,5214.30,4611.30,603.00,3091.60,2122.70,1715.70,1044.00,94,2022-09-12 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-09-05,5320.10,4660.60,659.50,3100.40,2219.70,1795.40,1027.80,95,2022-09-05 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-08-29,5502.70,4793.70,709.00,3198.40,2304.30,1902.70,1020.60,96,2022-08-29 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-08-22,5641.00,4892.00,749.00,3219.50,2421.50,1978.00,1055.50,97,2022-08-22 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-08-15,5940.50,5111.50,829.00,3403.90,2536.60,2102.80,1069.80,98,2022-08-15 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-08-08,6045.20,5205.40,839.80,3489.10,2556.10,2134.00,1116.30,99,2022-08-08 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-08-01,6178.80,5261.80,917.00,3432.00,2746.80,2158.00,1228.80,100,2022-08-01 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-07-25,6308.10,5348.10,960.00,3488.40,2819.70,2135.70,1278.00,101,2022-07-25 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-07-18,6394.30,5399.30,995.00,3526.50,2867.80,2118.20,1310.60,102,2022-07-18 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-07-11,6403.30,5405.30,998.00,3462.00,2941.30,2152.40,1333.90,103,2022-07-11 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-07-04,6490.40,5483.40,1007.00,3513.20,2977.20,2184.10,1369.10,104,2022-07-04 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-06-27,6370.70,5349.70,1021.00,3421.70,2949.00,2190.20,1334.80,105,2022-06-27 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-06-20,6117.60,5127.60,990.00,3318.60,2799.00,2089.00,1271.00,106,2022-06-20 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-06-13,5919.50,4966.50,953.00,3184.40,2735.10,2067.00,1256.10,107,2022-06-13 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-06-06,5865.70,4985.20,880.50,3154.70,2711.00,1975.00,1316.00,108,2022-06-06 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-05-30,5615.70,4798.70,817.00,3015.00,2600.70,1880.00,1270.70,109,2022-05-30 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-05-23,5457.40,4643.70,813.70,2882.20,2575.20,1846.90,1272.60,110,2022-05-23 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-05-16,5280.20,4529.80,750.40,2838.30,2441.90,1758.70,1215.80,111,2022-05-16 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-05-09,5350.40,4662.00,688.40,2830.90,2519.50,1704.00,1321.10,112,2022-05-09 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-05-02,5204.20,4567.70,636.50,2826.70,2377.50,1615.20,1280.80,113,2022-05-02 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-04-25,5045.70,4456.20,589.50,2770.80,2274.90,1557.80,1228.60,114,2022-04-25 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-04-18,5054.10,4463.20,590.90,2851.10,2203.00,1512.30,1211.80,115,2022-04-18 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-04-11,5074.80,4485.80,589.00,2870.00,2204.80,1510.40,1215.40,116,2022-04-11 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-04-04,4848.40,4278.40,570.00,2837.20,2011.20,1456.60,1057.60,117,2022-04-04 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-03-28,4722.50,4175.20,547.30,2788.40,1934.10,1411.20,1017.60,118,2022-03-28 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-03-21,4559.50,4046.00,513.50,2602.50,1957.00,1321.60,1074.90,119,2022-03-21 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-03-14,4406.20,3900.20,506.00,2409.70,1996.50,1291.30,1122.20,120,2022-03-14 00:00:00,1,0,2024-07-20 11:26:25,0,2024-07-20 11:26:25,,,
2022-03-07,4619.00,4058.00,561.00,2476.80,2142.20,1379.20,1196.00,121,2022-03-07 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2022-02-28,4659.00,4091.00,568.00,2463.10,2195.90,1390.90,1239.00,122,2022-02-28 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2022-02-21,4716.70,4162.20,554.50,2473.10,2243.60,1367.20,1289.90,123,2022-02-21 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2022-02-14,4713.00,4163.50,549.50,2493.00,2220.00,1381.00,1245.50,124,2022-02-14 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2022-01-31,4688.30,4166.80,521.50,2619.40,2068.90,1346.90,1156.50,125,2022-01-31 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2022-01-24,5069.20,4503.20,566.00,2823.00,2246.20,1452.40,1259.80,126,2022-01-24 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2022-01-17,5396.00,4782.00,614.00,2995.10,2400.90,1563.10,1341.80,127,2022-01-17 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2022-01-10,5643.20,5046.20,597.00,3201.30,2441.90,1638.40,1349.50,128,2022-01-10 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2022-01-03,5731.20,5116.20,615.00,3314.10,2417.10,1679.10,1286.00,129,2022-01-03 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-12-27,5930.60,5287.40,643.20,3421.40,2509.20,1759.00,1323.00,130,2021-12-27 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-12-20,5750.20,5149.40,600.80,3306.40,2443.80,1688.30,1328.70,131,2021-12-20 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-12-13,5809.10,5247.60,561.50,3391.20,2417.90,1590.00,1385.40,132,2021-12-13 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-12-06,5862.70,5358.20,504.50,3476.90,2385.80,1479.80,1431.50,133,2021-12-06 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-11-29,5981.50,5520.50,461.00,3559.00,2422.50,1422.60,1486.90,134,2021-11-29 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-11-22,5878.20,5434.60,443.60,3511.30,2366.90,1384.10,1463.20,135,2021-11-22 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-11-15,5811.80,5353.60,458.20,3444.30,2367.50,1409.80,1429.10,136,2021-11-15 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-11-08,5364.20,4904.20,460.00,3096.60,2267.60,1323.00,1375.80,137,2021-11-08 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-11-01,5256.30,4832.60,423.70,2956.60,2299.70,1267.30,1445.80,138,2021-11-01 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-10-25,5240.20,4815.20,425.00,2965.00,2275.20,1266.10,1403.10,139,2021-10-25 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-10-18,5280.70,4830.70,450.00,2906.60,2374.10,1294.90,1474.20,140,2021-10-18 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-10-04,5215.50,4772.40,443.10,2775.70,2439.80,1266.60,1554.20,141,2021-10-04 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-09-27,5234.40,4779.40,455.00,2790.90,2443.50,1320.50,1537.00,142,2021-09-27 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-09-20,5116.60,4643.30,473.30,2572.20,2544.40,1344.40,1592.00,143,2021-09-20 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-09-13,5114.30,4631.20,483.10,2538.70,2575.60,1354.20,1619.40,144,2021-09-13 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-09-06,5151.00,4681.20,469.80,2583.80,2567.20,1405.20,1567.00,145,2021-09-06 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-08-30,5225.60,4775.20,450.40,2669.30,2556.30,1415.50,1556.40,146,2021-08-30 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-08-23,5423.70,4935.90,487.80,2802.70,2621.00,1471.20,1579.80,147,2021-08-23 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
2021-08-16,5515.40,4944.40,571.00,2814.60,2700.80,1558.00,1560.80,148,2021-08-16 00:00:00,1,0,2024-07-20 11:26:29,0,2024-07-20 11:26:29,,,
