时间,始发地,到达地,本期(元/吨),上期(元/吨),环比增减(元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-03-08,太仓,徐州,30.00,30.00,0.00,0.%,2709,2023-03-08 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-08,江阴,徐州,28.00,28.00,0.00,0.%,2710,2023-03-08 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-08,太仓,济宁,34.00,34.00,0.00,0.%,2711,2023-03-08 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-08,江阴,济宁,33.00,33.00,0.00,0.%,2712,2023-03-08 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-07,太仓,淮安,19.00,19.00,0.00,0.%,2713,2023-03-07 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-07,江阴,淮安,17.00,17.00,0.00,0.%,2714,2023-03-07 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-07,太仓,宿迁,24.00,24.00,0.00,0.%,2715,2023-03-07 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-07,江阴,宿迁,23.00,23.00,0.00,0.%,2716,2023-03-07 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-07,太仓,徐州,30.00,30.00,0.00,0.%,2717,2023-03-07 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-07,江阴,徐州,28.00,28.00,0.00,0.%,2718,2023-03-07 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-07,太仓,济宁,34.00,34.00,0.00,0.%,2719,2023-03-07 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-07,江阴,济宁,33.00,33.00,0.00,0.%,2720,2023-03-07 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-06,太仓,淮安,19.00,17.00,2.00,11.76%,2721,2023-03-06 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-06,江阴,淮安,17.00,15.00,2.00,13.33%,2722,2023-03-06 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-06,太仓,宿迁,24.00,22.00,2.00,9.09%,2723,2023-03-06 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-06,江阴,宿迁,23.00,21.00,2.00,9.52%,2724,2023-03-06 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-06,太仓,徐州,30.00,28.00,2.00,7.14%,2725,2023-03-06 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-06,江阴,徐州,28.00,26.00,2.00,7.69%,2726,2023-03-06 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-06,太仓,济宁,34.00,32.00,2.00,6.25%,2727,2023-03-06 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-06,江阴,济宁,33.00,31.00,2.00,6.45%,2728,2023-03-06 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-03,太仓,淮安,17.00,17.00,0.00,0.%,2729,2023-03-03 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-03,江阴,淮安,15.00,15.00,0.00,0.%,2730,2023-03-03 00:00:00,1,0,2024-07-20 07:45:20,0,2024-07-20 07:45:20,,,
2023-03-03,太仓,宿迁,22.00,22.00,0.00,0.%,2731,2023-03-03 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-03,江阴,宿迁,21.00,21.00,0.00,0.%,2732,2023-03-03 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-03,太仓,徐州,28.00,28.00,0.00,0.%,2733,2023-03-03 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-03,江阴,徐州,26.00,26.00,0.00,0.%,2734,2023-03-03 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-03,太仓,济宁,32.00,32.00,0.00,0.%,2735,2023-03-03 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-03,江阴,济宁,31.00,31.00,0.00,0.%,2736,2023-03-03 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-02,太仓,淮安,17.00,17.00,0.00,0.%,2737,2023-03-02 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-02,江阴,淮安,15.00,15.00,0.00,0.%,2738,2023-03-02 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-02,太仓,宿迁,22.00,22.00,0.00,0.%,2739,2023-03-02 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-02,江阴,宿迁,21.00,21.00,0.00,0.%,2740,2023-03-02 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-02,太仓,徐州,28.00,28.00,0.00,0.%,2741,2023-03-02 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-02,江阴,徐州,26.00,26.00,0.00,0.%,2742,2023-03-02 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-02,太仓,济宁,32.00,32.00,0.00,0.%,2743,2023-03-02 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-02,江阴,济宁,31.00,31.00,0.00,0.%,2744,2023-03-02 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-01,太仓,淮安,17.00,17.00,0.00,0.%,2745,2023-03-01 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-01,江阴,淮安,15.00,15.00,0.00,0.%,2746,2023-03-01 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-01,太仓,宿迁,22.00,22.00,0.00,0.%,2747,2023-03-01 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-01,江阴,宿迁,21.00,21.00,0.00,0.%,2748,2023-03-01 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-01,太仓,徐州,28.00,28.00,0.00,0.%,2749,2023-03-01 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-01,江阴,徐州,26.00,26.00,0.00,0.%,2750,2023-03-01 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-01,太仓,济宁,32.00,32.00,0.00,0.%,2751,2023-03-01 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-03-01,江阴,济宁,31.00,31.00,0.00,0.%,2752,2023-03-01 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-02-28,太仓,淮安,17.00,17.00,0.00,0.%,2753,2023-02-28 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-02-28,江阴,淮安,15.00,15.00,0.00,0.%,2754,2023-02-28 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-02-28,太仓,宿迁,22.00,22.00,0.00,0.%,2755,2023-02-28 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-02-28,江阴,宿迁,21.00,21.00,0.00,0.%,2756,2023-02-28 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-02-28,太仓,徐州,28.00,28.00,0.00,0.%,2757,2023-02-28 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-02-28,江阴,徐州,26.00,26.00,0.00,0.%,2758,2023-02-28 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-02-28,太仓,济宁,32.00,32.00,0.00,0.%,2759,2023-02-28 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-02-28,江阴,济宁,31.00,31.00,0.00,0.%,2760,2023-02-28 00:00:00,1,0,2024-07-20 07:45:24,0,2024-07-20 07:45:24,,,
2023-02-27,太仓,淮安,17.00,18.00,-1.00,-5.56%,2761,2023-02-27 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-27,江阴,淮安,15.00,16.00,-1.00,-6.25%,2762,2023-02-27 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-27,太仓,宿迁,22.00,23.00,-1.00,-4.35%,2763,2023-02-27 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-27,江阴,宿迁,21.00,22.00,-1.00,-4.55%,2764,2023-02-27 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-27,太仓,徐州,28.00,29.00,-1.00,-3.45%,2765,2023-02-27 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-27,江阴,徐州,26.00,27.00,-1.00,-3.7%,2766,2023-02-27 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-27,太仓,济宁,32.00,33.00,-1.00,-3.03%,2767,2023-02-27 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-27,江阴,济宁,31.00,32.00,-1.00,-3.13%,2768,2023-02-27 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-24,太仓,淮安,18.00,18.00,0.00,0.%,2769,2023-02-24 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-24,江阴,淮安,16.00,16.00,0.00,0.%,2770,2023-02-24 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-24,太仓,宿迁,23.00,23.00,0.00,0.%,2771,2023-02-24 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-24,江阴,宿迁,22.00,22.00,0.00,0.%,2772,2023-02-24 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-24,太仓,徐州,29.00,29.00,0.00,0.%,2773,2023-02-24 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-24,江阴,徐州,27.00,27.00,0.00,0.%,2774,2023-02-24 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-24,太仓,济宁,33.00,33.00,0.00,0.%,2775,2023-02-24 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-24,江阴,济宁,32.00,32.00,0.00,0.%,2776,2023-02-24 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-23,太仓,淮安,18.00,18.00,0.00,0.%,2777,2023-02-23 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-23,江阴,淮安,16.00,16.00,0.00,0.%,2778,2023-02-23 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-23,太仓,宿迁,23.00,23.00,0.00,0.%,2779,2023-02-23 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-23,江阴,宿迁,22.00,22.00,0.00,0.%,2780,2023-02-23 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-23,太仓,徐州,29.00,29.00,0.00,0.%,2781,2023-02-23 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-23,江阴,徐州,27.00,27.00,0.00,0.%,2782,2023-02-23 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-23,太仓,济宁,33.00,33.00,0.00,0.%,2783,2023-02-23 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-23,江阴,济宁,32.00,32.00,0.00,0.%,2784,2023-02-23 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-22,太仓,淮安,18.00,19.00,-1.00,-5.26%,2785,2023-02-22 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-22,江阴,淮安,16.00,17.00,-1.00,-5.88%,2786,2023-02-22 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-22,太仓,宿迁,23.00,25.00,-2.00,-8.%,2787,2023-02-22 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-22,江阴,宿迁,22.00,23.00,-1.00,-4.35%,2788,2023-02-22 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-22,太仓,徐州,29.00,30.00,-1.00,-3.33%,2789,2023-02-22 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-22,江阴,徐州,27.00,28.00,-1.00,-3.57%,2790,2023-02-22 00:00:00,1,0,2024-07-20 07:45:28,0,2024-07-20 07:45:28,,,
2023-02-22,太仓,济宁,33.00,35.00,-2.00,-5.71%,2791,2023-02-22 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-22,江阴,济宁,32.00,33.00,-1.00,-3.03%,2792,2023-02-22 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-21,太仓,淮安,19.00,19.00,0.00,0.%,2793,2023-02-21 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-21,江阴,淮安,17.00,17.00,0.00,0.%,2794,2023-02-21 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-21,太仓,宿迁,25.00,25.00,0.00,0.%,2795,2023-02-21 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-21,江阴,宿迁,23.00,23.00,0.00,0.%,2796,2023-02-21 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-21,太仓,徐州,30.00,30.00,0.00,0.%,2797,2023-02-21 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-21,江阴,徐州,28.00,28.00,0.00,0.%,2798,2023-02-21 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-21,太仓,济宁,35.00,35.00,0.00,0.%,2799,2023-02-21 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-21,江阴,济宁,33.00,33.00,0.00,0.%,2800,2023-02-21 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-20,太仓,淮安,19.00,21.00,-2.00,-9.52%,2801,2023-02-20 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-20,江阴,淮安,17.00,19.00,-2.00,-10.53%,2802,2023-02-20 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-20,太仓,宿迁,25.00,27.00,-2.00,-7.41%,2803,2023-02-20 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-20,江阴,宿迁,23.00,25.00,-2.00,-8.%,2804,2023-02-20 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-20,太仓,徐州,30.00,32.00,-2.00,-6.25%,2805,2023-02-20 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-20,江阴,徐州,28.00,30.00,-2.00,-6.67%,2806,2023-02-20 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-20,太仓,济宁,35.00,37.00,-2.00,-5.41%,2807,2023-02-20 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-20,江阴,济宁,33.00,35.00,-2.00,-5.71%,2808,2023-02-20 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-17,太仓,淮安,21.00,21.00,0.00,0.%,2809,2023-02-17 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-17,江阴,淮安,19.00,19.00,0.00,0.%,2810,2023-02-17 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-17,太仓,宿迁,27.00,27.00,0.00,0.%,2811,2023-02-17 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-17,江阴,宿迁,25.00,25.00,0.00,0.%,2812,2023-02-17 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-17,太仓,徐州,32.00,32.00,0.00,0.%,2813,2023-02-17 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-17,江阴,徐州,30.00,30.00,0.00,0.%,2814,2023-02-17 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-17,太仓,济宁,37.00,37.00,0.00,0.%,2815,2023-02-17 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-17,江阴,济宁,35.00,35.00,0.00,0.%,2816,2023-02-17 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-16,太仓,淮安,21.00,21.00,0.00,0.%,2817,2023-02-16 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-16,江阴,淮安,19.00,19.00,0.00,0.%,2818,2023-02-16 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-16,太仓,宿迁,27.00,27.00,0.00,0.%,2819,2023-02-16 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-16,江阴,宿迁,25.00,25.00,0.00,0.%,2820,2023-02-16 00:00:00,1,0,2024-07-20 07:45:31,0,2024-07-20 07:45:31,,,
2023-02-16,太仓,徐州,32.00,32.00,0.00,0.%,2821,2023-02-16 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-16,江阴,徐州,30.00,30.00,0.00,0.%,2822,2023-02-16 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-16,太仓,济宁,37.00,37.00,0.00,0.%,2823,2023-02-16 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-16,江阴,济宁,35.00,35.00,0.00,0.%,2824,2023-02-16 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-15,太仓,淮安,21.00,21.00,0.00,0.%,2825,2023-02-15 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-15,江阴,淮安,19.00,19.00,0.00,0.%,2826,2023-02-15 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-15,太仓,宿迁,27.00,27.00,0.00,0.%,2827,2023-02-15 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-15,江阴,宿迁,25.00,25.00,0.00,0.%,2828,2023-02-15 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-15,太仓,徐州,32.00,32.00,0.00,0.%,2829,2023-02-15 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-15,江阴,徐州,30.00,30.00,0.00,0.%,2830,2023-02-15 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-15,太仓,济宁,37.00,37.00,0.00,0.%,2831,2023-02-15 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-15,江阴,济宁,35.00,35.00,0.00,0.%,2832,2023-02-15 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-14,太仓,淮安,21.00,21.00,0.00,0.%,2833,2023-02-14 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-14,江阴,淮安,19.00,19.00,0.00,0.%,2834,2023-02-14 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-14,太仓,宿迁,27.00,27.00,0.00,0.%,2835,2023-02-14 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-14,江阴,宿迁,25.00,25.00,0.00,0.%,2836,2023-02-14 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-14,太仓,徐州,32.00,32.00,0.00,0.%,2837,2023-02-14 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-14,江阴,徐州,30.00,30.00,0.00,0.%,2838,2023-02-14 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-14,太仓,济宁,37.00,37.00,0.00,0.%,2839,2023-02-14 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-14,江阴,济宁,35.00,35.00,0.00,0.%,2840,2023-02-14 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-13,太仓,淮安,21.00,21.00,0.00,0.%,2841,2023-02-13 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-13,江阴,淮安,19.00,19.00,0.00,0.%,2842,2023-02-13 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-13,太仓,宿迁,27.00,27.00,0.00,0.%,2843,2023-02-13 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-13,江阴,宿迁,25.00,25.00,0.00,0.%,2844,2023-02-13 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-13,太仓,徐州,32.00,32.00,0.00,0.%,2845,2023-02-13 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-13,江阴,徐州,30.00,30.00,0.00,0.%,2846,2023-02-13 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-13,太仓,济宁,37.00,37.00,0.00,0.%,2847,2023-02-13 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-13,江阴,济宁,35.00,35.00,0.00,0.%,2848,2023-02-13 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-10,太仓,淮安,21.00,20.00,1.00,5.%,2849,2023-02-10 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-10,江阴,淮安,19.00,18.00,1.00,5.56%,2850,2023-02-10 00:00:00,1,0,2024-07-20 07:45:34,0,2024-07-20 07:45:34,,,
2023-02-10,太仓,宿迁,27.00,26.00,1.00,3.85%,2851,2023-02-10 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-10,江阴,宿迁,25.00,24.00,1.00,4.17%,2852,2023-02-10 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-10,太仓,徐州,32.00,31.00,1.00,3.23%,2853,2023-02-10 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-10,江阴,徐州,30.00,29.00,1.00,3.45%,2854,2023-02-10 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-10,太仓,济宁,37.00,36.00,1.00,2.78%,2855,2023-02-10 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-10,江阴,济宁,35.00,34.00,1.00,2.94%,2856,2023-02-10 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-09,太仓,淮安,20.00,19.00,1.00,5.26%,2857,2023-02-09 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-09,江阴,淮安,18.00,17.00,1.00,5.88%,2858,2023-02-09 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-09,太仓,宿迁,26.00,25.00,1.00,4.%,2859,2023-02-09 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-09,江阴,宿迁,24.00,23.00,1.00,4.35%,2860,2023-02-09 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-09,太仓,徐州,31.00,30.00,1.00,3.33%,2861,2023-02-09 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-09,江阴,徐州,29.00,28.00,1.00,3.57%,2862,2023-02-09 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-09,太仓,济宁,36.00,35.00,1.00,2.86%,2863,2023-02-09 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-09,江阴,济宁,34.00,33.00,1.00,3.03%,2864,2023-02-09 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-08,太仓,淮安,19.00,19.00,0.00,0.%,2865,2023-02-08 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-08,江阴,淮安,17.00,17.00,0.00,0.%,2866,2023-02-08 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-08,镇江,淮安,15.00,15.00,0.00,0.%,2867,2023-02-08 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-08,太仓,宿迁,25.00,25.00,0.00,0.%,2868,2023-02-08 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-08,江阴,宿迁,23.00,23.00,0.00,0.%,2869,2023-02-08 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-08,镇江,宿迁,21.00,21.00,0.00,0.%,2870,2023-02-08 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-08,太仓,徐州,30.00,30.00,0.00,0.%,2871,2023-02-08 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-08,江阴,徐州,28.00,28.00,0.00,0.%,2872,2023-02-08 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-08,镇江,徐州,27.00,27.00,0.00,0.%,2873,2023-02-08 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-08,太仓,济宁,35.00,35.00,0.00,0.%,2874,2023-02-08 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
2023-02-08,江阴,济宁,33.00,33.00,0.00,0.%,2875,2023-02-08 00:00:00,1,0,2024-07-20 07:45:37,0,2024-07-20 07:45:37,,,
