时间,气精煤,环比增加,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-09-14,1761.00,-21.00,124,2022-09-14 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-09-07,1782.00,-75.00,125,2022-09-07 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-08-31,1857.00,-4.00,126,2022-08-31 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-08-24,1861.00,78.00,127,2022-08-24 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-08-17,1783.00,204.00,128,2022-08-17 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-08-10,1579.00,54.00,129,2022-08-10 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-08-03,1525.00,28.00,130,2022-08-03 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-07-27,1497.00,-196.00,131,2022-07-27 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-07-20,1693.00,-217.00,132,2022-07-20 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-07-13,1910.00,-14.00,133,2022-07-13 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-07-06,1924.00,13.00,134,2022-07-06 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-06-29,1911.00,-32.00,135,2022-06-29 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-06-22,1943.00,-41.00,136,2022-06-22 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-06-15,1984.00,40.00,137,2022-06-15 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-06-08,1944.00,180.00,138,2022-06-08 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-06-01,1764.00,-32.00,139,2022-06-01 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-05-25,1796.00,4.00,140,2022-05-25 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-05-18,1792.00,-2.00,141,2022-05-18 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-05-11,1794.00,-213.00,142,2022-05-11 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-05-06,2007.00,0.00,143,2022-05-06 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-04-29,2007.00,-12.00,144,2022-04-29 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-04-22,2019.00,29.00,145,2022-04-22 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-04-15,1990.00,10.00,146,2022-04-15 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-04-08,1980.00,93.00,147,2022-04-08 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-04-01,1887.00,-10.00,148,2022-04-01 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-03-25,1897.00,-203.00,149,2022-03-25 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-03-18,2100.00,-10.00,150,2022-03-18 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-03-11,2110.00,182.00,151,2022-03-11 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2022-03-04,1928.00,247.00,152,2022-03-04 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2022-02-25,1681.00,58.00,153,2022-02-25 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2022-02-18,1623.00,-117.00,154,2022-02-18 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2022-02-11,1740.00,-276.00,155,2022-02-11 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2022-01-28,2016.00,0.00,156,2022-01-28 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2022-01-21,2016.00,29.00,157,2022-01-21 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2022-01-14,1987.00,32.00,158,2022-01-14 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2022-01-07,1955.00,111.00,159,2022-01-07 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-12-31,1844.00,11.00,160,2021-12-31 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-12-24,1833.00,258.00,161,2021-12-24 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-12-17,1575.00,45.00,162,2021-12-17 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-12-10,1530.00,71.00,163,2021-12-10 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-12-03,1459.00,-125.00,164,2021-12-03 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-11-26,1584.00,-196.00,165,2021-11-26 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-11-19,1780.00,-632.00,166,2021-11-19 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-11-12,2412.00,-81.00,167,2021-11-12 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-11-05,2493.00,-51.00,168,2021-11-05 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-10-29,2544.00,31.00,169,2021-10-29 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-10-22,2513.00,210.00,170,2021-10-22 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-10-15,2303.00,34.00,171,2021-10-15 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-10-08,2269.00,0.00,172,2021-10-08 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-09-30,2269.00,-152.00,173,2021-09-30 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-09-24,2421.00,-2.00,174,2021-09-24 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-09-17,2423.00,0.00,175,2021-09-17 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-09-10,2423.00,42.00,176,2021-09-10 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-09-03,2381.00,361.00,177,2021-09-03 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-08-27,2020.00,56.00,178,2021-08-27 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-08-20,1964.00,274.00,179,2021-08-20 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-08-13,1690.00,237.00,180,2021-08-13 00:00:00,1,0,2025-03-07 23:20:24,0,2025-03-07 23:20:24,,,
2021-08-06,1453.00,105.00,181,2021-08-06 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-07-30,1348.00,19.00,182,2021-07-30 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-07-23,1329.00,-5.00,183,2021-07-23 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-07-16,1334.00,-132.00,184,2021-07-16 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-07-09,1466.00,-9.00,185,2021-07-09 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-07-02,1475.00,130.00,186,2021-07-02 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-06-25,1345.00,128.00,187,2021-06-25 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-06-18,1217.00,13.00,188,2021-06-18 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-06-11,1204.00,6.00,189,2021-06-11 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-06-04,1198.00,-47.00,190,2021-06-04 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-05-28,1245.00,5.00,191,2021-05-28 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-05-21,1240.00,41.00,192,2021-05-21 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-05-14,1199.00,64.00,193,2021-05-14 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
2021-05-07,1135.00,9.00,194,2021-05-07 00:00:00,1,0,2025-03-07 23:20:27,0,2025-03-07 23:20:27,,,
