时间,库存合计(万吨),新沙港库存(万吨),潮州亚太(万吨),新港库存(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2017-09-22,229.15,170.00,,8.15,1789,2017-09-22 00:00:00,1,0,2024-07-20 10:42:43,0,2024-07-20 10:42:43,,,
2017-09-21,237.20,177.00,,8.20,1790,2017-09-21 00:00:00,1,0,2024-07-20 10:42:43,0,2024-07-20 10:42:43,,,
2017-09-20,243.33,182.00,,8.33,1791,2017-09-20 00:00:00,1,0,2024-07-20 10:42:43,0,2024-07-20 10:42:43,,,
2017-09-19,243.20,188.00,,5.20,1792,2017-09-19 00:00:00,1,0,2024-07-20 10:42:43,0,2024-07-20 10:42:43,,,
2017-09-18,232.32,179.00,,5.32,1793,2017-09-18 00:00:00,1,0,2024-07-20 10:42:43,0,2024-07-20 10:42:43,,,
2017-09-17,234.56,181.00,,4.56,1794,2017-09-17 00:00:00,1,0,2024-07-20 10:42:43,0,2024-07-20 10:42:43,,,
2017-09-16,236.86,183.00,,3.86,1795,2017-09-16 00:00:00,1,0,2024-07-20 10:42:43,0,2024-07-20 10:42:43,,,
2017-09-15,238.62,189.00,,2.62,1796,2017-09-15 00:00:00,1,0,2024-07-20 10:42:43,0,2024-07-20 10:42:43,,,
2017-09-14,231.00,178.00,,3.00,1797,2017-09-14 00:00:00,1,0,2024-07-20 10:42:43,0,2024-07-20 10:42:43,,,
2017-09-13,231.12,180.00,,3.12,1798,2017-09-13 00:00:00,1,0,2024-07-20 10:42:43,0,2024-07-20 10:42:43,,,
2017-09-12,238.50,180.00,,3.50,1799,2017-09-12 00:00:00,1,0,2024-07-20 10:42:43,0,2024-07-20 10:42:43,,,
2017-09-11,240.59,181.00,,3.59,1800,2017-09-11 00:00:00,1,0,2024-07-20 10:42:43,0,2024-07-20 10:42:43,,,
2017-09-10,235.80,179.00,,3.80,1801,2017-09-10 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-09-09,232.00,178.00,,4.00,1802,2017-09-09 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-09-08,232.38,181.00,,4.38,1803,2017-09-08 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-09-07,234.00,180.00,,5.00,1804,2017-09-07 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-09-06,226.95,171.00,,5.95,1805,2017-09-06 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-09-05,231.90,170.00,,6.90,1806,2017-09-05 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-09-04,238.95,176.00,,6.95,1807,2017-09-04 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-09-03,243.59,180.00,,6.59,1808,2017-09-03 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-09-02,243.02,182.00,,6.02,1809,2017-09-02 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-09-01,236.37,178.00,,5.37,1810,2017-09-01 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-31,228.80,173.00,,4.80,1811,2017-08-31 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-30,222.82,168.00,,4.82,1812,2017-08-30 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-29,234.80,169.00,,5.80,1813,2017-08-29 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-28,219.95,157.00,,5.95,1814,2017-08-28 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-27,225.24,159.00,,7.24,1815,2017-08-27 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-26,230.83,161.00,,7.83,1816,2017-08-26 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-25,234.50,161.00,,8.50,1817,2017-08-25 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-24,233.60,161.00,,8.60,1818,2017-08-24 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-23,233.74,162.00,,8.74,1819,2017-08-23 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-22,232.50,165.00,,9.50,1820,2017-08-22 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-21,226.65,158.00,,9.65,1821,2017-08-21 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-20,228.72,162.00,,8.72,1822,2017-08-20 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-19,234.86,165.00,,9.86,1823,2017-08-19 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-18,222.40,154.00,,10.40,1824,2017-08-18 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-17,217.48,150.00,,10.48,1825,2017-08-17 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-16,230.50,160.00,,9.50,1826,2017-08-16 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-15,224.60,155.00,,9.60,1827,2017-08-15 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-14,234.71,160.00,,9.71,1828,2017-08-14 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-13,231.84,159.00,,9.84,1829,2017-08-13 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-12,224.95,155.00,,9.95,1830,2017-08-12 00:00:00,1,0,2024-07-20 10:42:46,0,2024-07-20 10:42:46,,,
2017-08-11,227.50,158.00,,10.50,1831,2017-08-11 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-08-10,230.64,160.00,,10.64,1832,2017-08-10 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-08-09,236.30,170.00,,8.30,1833,2017-08-09 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-08-08,237.50,172.00,,8.50,1834,2017-08-08 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-08-07,236.98,165.00,,8.98,1835,2017-08-07 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-08-06,240.47,167.00,,9.47,1836,2017-08-06 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-08-05,236.76,162.00,,9.76,1837,2017-08-05 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-08-04,232.25,158.00,,10.25,1838,2017-08-04 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-08-03,228.00,156.00,,11.00,1839,2017-08-03 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-08-02,227.11,154.00,,11.11,1840,2017-08-02 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-08-01,233.20,157.00,,12.20,1841,2017-08-01 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-31,255.47,178.00,,12.47,1842,2017-07-31 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-30,239.00,165.00,,12.00,1843,2017-07-30 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-29,232.20,158.00,,11.20,1844,2017-07-29 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-28,220.99,153.00,,9.99,1845,2017-07-28 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-27,211.00,146.00,,10.00,1846,2017-07-27 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-26,214.24,148.00,,10.24,1847,2017-07-26 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-25,209.90,146.00,,8.90,1848,2017-07-25 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-24,205.50,138.00,,9.50,1849,2017-07-24 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-23,205.50,140.00,,9.50,1850,2017-07-23 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-22,200.50,136.00,,9.50,1851,2017-07-22 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-21,204.50,140.00,,9.50,1852,2017-07-21 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-20,202.00,140.00,,10.00,1853,2017-07-20 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-19,198.04,138.00,,10.04,1854,2017-07-19 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-18,198.20,138.00,,10.20,1855,2017-07-18 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-17,197.22,132.00,,10.22,1856,2017-07-17 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-16,196.28,133.00,,9.28,1857,2017-07-16 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-15,195.52,136.00,,7.52,1858,2017-07-15 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-14,197.50,143.00,,4.50,1859,2017-07-14 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-13,195.30,142.00,,4.30,1860,2017-07-13 00:00:00,1,0,2024-07-20 10:42:49,0,2024-07-20 10:42:49,,,
2017-07-12,195.90,141.00,,6.90,1861,2017-07-12 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-07-11,199.00,145.00,,7.00,1862,2017-07-11 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-07-10,196.27,143.00,,7.27,1863,2017-07-10 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-07-09,194.93,142.00,,7.93,1864,2017-07-09 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-07-08,189.70,138.00,,8.70,1865,2017-07-08 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-07-07,173.48,123.00,,9.48,1866,2017-07-07 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-07-06,168.90,121.00,,7.90,1867,2017-07-06 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-07-05,173.99,125.00,,7.99,1868,2017-07-05 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-07-04,170.70,117.00,,8.70,1869,2017-07-04 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-07-03,170.85,119.00,,8.85,1870,2017-07-03 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-07-02,174.90,123.00,,8.90,1871,2017-07-02 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-07-01,183.00,129.00,,9.00,1872,2017-07-01 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-30,148.70,100.00,,8.70,1873,2017-06-30 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-29,151.80,101.00,,8.80,1874,2017-06-29 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-28,163.95,112.00,,8.95,1875,2017-06-28 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-27,163.10,112.00,,5.10,1876,2017-06-27 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-26,171.28,111.00,,5.28,1877,2017-06-26 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-25,176.50,118.00,,4.50,1878,2017-06-25 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-24,181.50,125.00,,3.50,1879,2017-06-24 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-23,180.20,126.00,,2.20,1880,2017-06-23 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-22,181.38,125.00,,2.38,1881,2017-06-22 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-21,178.50,125.00,,2.50,1882,2017-06-21 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-20,162.60,110.00,,2.60,1883,2017-06-20 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-19,170.75,111.00,,2.75,1884,2017-06-19 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-18,170.84,112.00,,2.84,1885,2017-06-18 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-17,163.26,105.00,,3.26,1886,2017-06-17 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-16,164.50,108.00,,3.50,1887,2017-06-16 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-15,166.77,105.00,,3.77,1888,2017-06-15 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-14,168.40,108.00,,4.40,1889,2017-06-14 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-13,172.50,113.00,,4.50,1890,2017-06-13 00:00:00,1,0,2024-07-20 10:42:53,0,2024-07-20 10:42:53,,,
2017-06-12,177.59,108.00,,4.59,1891,2017-06-12 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-06-11,178.75,112.00,,4.75,1892,2017-06-11 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-06-10,185.02,117.00,,5.02,1893,2017-06-10 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-06-09,185.30,116.00,,5.30,1894,2017-06-09 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-06-08,185.40,115.00,,5.40,1895,2017-06-08 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-06-07,178.57,117.00,,5.57,1896,2017-06-07 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-06-06,186.45,120.00,,6.45,1897,2017-06-06 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-06-05,195.45,119.00,,6.45,1898,2017-06-05 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-06-04,199.64,125.00,,6.64,1899,2017-06-04 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-06-03,205.75,133.00,,6.75,1900,2017-06-03 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-06-02,205.70,140.00,,0.70,1901,2017-06-02 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-06-01,220.15,146.00,,7.15,1902,2017-06-01 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-31,222.22,152.00,,7.22,1903,2017-05-31 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-30,225.28,156.00,,7.28,1904,2017-05-30 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-29,232.32,165.00,,7.32,1905,2017-05-29 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-28,233.48,165.00,,7.48,1906,2017-05-28 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-27,235.50,166.00,,7.50,1907,2017-05-27 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-26,240.79,170.00,,7.79,1908,2017-05-26 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-25,234.80,171.00,,3.80,1909,2017-05-25 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-24,231.95,173.00,,3.95,1910,2017-05-24 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-23,231.00,174.00,,2.00,1911,2017-05-23 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-22,222.04,166.00,,2.04,1912,2017-05-22 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-21,233.37,176.00,,2.37,1913,2017-05-21 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-20,225.55,171.00,,2.55,1914,2017-05-20 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-19,217.80,165.00,,2.80,1915,2017-05-19 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-18,214.90,163.00,,2.90,1916,2017-05-18 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-17,215.40,163.00,,3.40,1917,2017-05-17 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-16,215.50,162.00,,3.50,1918,2017-05-16 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-15,213.68,161.00,,3.68,1919,2017-05-15 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-14,218.75,165.00,,3.75,1920,2017-05-14 00:00:00,1,0,2024-07-20 10:42:56,0,2024-07-20 10:42:56,,,
2017-05-13,225.10,169.00,,4.10,1921,2017-05-13 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-05-12,226.45,169.00,,4.45,1922,2017-05-12 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-05-11,224.00,165.00,,5.00,1923,2017-05-11 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-05-10,236.10,164.00,,5.10,1924,2017-05-10 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-05-09,227.50,163.00,,4.50,1925,2017-05-09 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-05-08,234.66,163.00,,4.66,1926,2017-05-08 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-05-07,233.38,163.00,,5.38,1927,2017-05-07 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-05-06,229.87,167.00,,4.87,1928,2017-05-06 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-05-05,221.79,162.00,,3.79,1929,2017-05-05 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-05-04,221.20,165.00,,4.20,1930,2017-05-04 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-05-03,218.36,160.00,,4.36,1931,2017-05-03 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-05-02,221.50,160.00,,4.50,1932,2017-05-02 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-05-01,227.62,163.00,,4.62,1933,2017-05-01 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-30,230.00,168.00,,4.00,1934,2017-04-30 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-29,225.60,166.00,,3.60,1935,2017-04-29 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-28,226.00,168.00,,3.00,1936,2017-04-28 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-27,217.47,165.00,,2.47,1937,2017-04-27 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-26,208.10,153.00,,1.10,1938,2017-04-26 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-25,202.00,151.00,,2.00,1939,2017-04-25 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-24,209.11,155.00,,2.11,1940,2017-04-24 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-23,209.76,157.00,,2.76,1941,2017-04-23 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-22,214.50,164.00,,3.50,1942,2017-04-22 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-21,215.00,163.00,,4.00,1943,2017-04-21 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-20,221.10,161.00,,4.10,1944,2017-04-20 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-19,226.18,165.00,,4.18,1945,2017-04-19 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-18,226.30,166.00,,5.30,1946,2017-04-18 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-17,209.33,143.00,,5.33,1947,2017-04-17 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-16,207.82,144.00,,5.82,1948,2017-04-16 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-15,204.25,145.00,,6.25,1949,2017-04-15 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-14,188.80,137.00,,6.80,1950,2017-04-14 00:00:00,1,0,2024-07-20 10:42:59,0,2024-07-20 10:42:59,,,
2017-04-13,189.00,135.00,,7.00,1951,2017-04-13 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-04-12,191.32,140.00,,7.32,1952,2017-04-12 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-04-11,197.00,137.00,,8.00,1953,2017-04-11 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-04-10,195.05,130.00,,8.05,1954,2017-04-10 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-04-09,181.32,120.00,,8.32,1955,2017-04-09 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-04-08,170.52,110.00,,8.52,1956,2017-04-08 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-04-07,163.93,105.00,,8.93,1957,2017-04-07 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-04-06,168.00,105.00,,7.00,1958,2017-04-06 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-04-05,167.09,103.00,,7.09,1959,2017-04-05 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-04-04,160.85,99.00,,6.85,1960,2017-04-04 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-04-03,158.40,96.00,,6.40,1961,2017-04-03 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-04-02,154.00,97.00,,6.00,1962,2017-04-02 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-04-01,146.42,93.00,,5.42,1963,2017-04-01 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-31,135.60,90.00,,5.60,1964,2017-03-31 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-30,135.69,89.00,,5.69,1965,2017-03-30 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-29,135.79,90.00,,4.79,1966,2017-03-29 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-28,134.50,87.00,,4.50,1967,2017-03-28 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-27,143.72,94.00,,4.72,1968,2017-03-27 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-26,137.00,96.00,,0.00,1969,2017-03-26 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-25,141.00,99.00,,0.00,1970,2017-03-25 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-24,133.00,95.00,,0.00,1971,2017-03-24 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-23,125.00,90.00,,0.00,1972,2017-03-23 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-22,128.00,89.00,,0.00,1973,2017-03-22 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-21,128.00,88.00,,0.00,1974,2017-03-21 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-20,128.00,87.00,,0.00,1975,2017-03-20 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-19,134.00,91.00,,0.00,1976,2017-03-19 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-18,137.00,90.00,,0.00,1977,2017-03-18 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-17,143.00,93.00,,0.00,1978,2017-03-17 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-16,141.00,93.00,,0.00,1979,2017-03-16 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-15,140.50,92.50,,0.00,1980,2017-03-15 00:00:00,1,0,2024-07-20 10:43:01,0,2024-07-20 10:43:01,,,
2017-03-14,142.00,96.00,,0.00,1981,2017-03-14 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-03-13,142.00,97.00,,0.00,1982,2017-03-13 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-03-12,145.00,95.00,,0.00,1983,2017-03-12 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
