时间,地区/港口,产品名称,灰份,发热量,本期价格(美元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-01-04,理查兹港,动力煤,,5500(NAR),86.40,2.05,FOB,134,2024-01-04 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2024-01-03,理查兹港,动力煤,,5500(NAR),84.35,-1.35,FOB,135,2024-01-03 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2024-01-02,理查兹港,动力煤,,5500(NAR),85.70,-1.85,FOB,136,2024-01-02 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2023-12-29,理查兹港,动力煤,,5500(NAR),87.55,-0.45,FOB,137,2023-12-29 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2023-12-28,理查兹港,动力煤,,5500(NAR),88.00,3.00,FOB,138,2023-12-28 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2023-12-27,理查兹港,动力煤,,5500(NAR),85.00,-2.00,FOB,139,2023-12-27 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2023-12-22,理查兹港,动力煤,,5500(NAR),87.00,-0.75,FOB,140,2023-12-22 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2023-12-21,理查兹港,动力煤,,5500(NAR),87.75,0.65,FOB,141,2023-12-21 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2023-12-20,理查兹港,动力煤,,5500(NAR),87.10,0.05,FOB,142,2023-12-20 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2023-12-19,理查兹港,动力煤,,5500(NAR),87.05,0.65,FOB,143,2023-12-19 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2023-12-18,理查兹港,动力煤,,5500(NAR),86.40,-1.10,FOB,144,2023-12-18 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2023-12-15,理查兹港,动力煤,,5500(NAR),87.50,0.20,FOB,145,2023-12-15 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2023-12-14,理查兹港,动力煤,,5500(NAR),87.30,0.90,FOB,146,2023-12-14 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2023-12-13,理查兹港,动力煤,,5500(NAR),86.40,-5.10,FOB,147,2023-12-13 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2023-12-12,理查兹港,动力煤,,5500(NAR),91.50,-1.30,FOB,148,2023-12-12 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
