时间,航线,船型(吨),当期值,环比变化,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2025-04-11,镇江—宿迁(元/吨)  ,拖队10000,13.17,-0.05,855,2025-04-11 00:00:00,1,0,2025-08-27 23:16:26,0,2025-08-27 23:16:26,,,
2025-04-10,综合指数(点),,777.69,0.21,856,2025-04-10 00:00:00,1,0,2025-08-27 23:16:26,0,2025-08-27 23:16:26,,,
2025-04-10,江阴—武汉(元/吨),10000-15000,9.80,-0.40,857,2025-04-10 00:00:00,1,0,2025-08-27 23:16:26,0,2025-08-27 23:16:26,,,
2025-04-10,江阴—荆州(元/吨),5000-6000,20.06,0.36,858,2025-04-10 00:00:00,1,0,2025-08-27 23:16:26,0,2025-08-27 23:16:26,,,
2025-04-10,江阴—九江(元/吨),10000-12000,8.74,0.04,859,2025-04-10 00:00:00,1,0,2025-08-27 23:16:26,0,2025-08-27 23:16:26,,,
2025-04-10,江阴—城陵矶(元/吨),10000-15000,15.72,0.25,860,2025-04-10 00:00:00,1,0,2025-08-27 23:16:26,0,2025-08-27 23:16:26,,,
2025-04-10,江阴—铜陵(元/吨),10000-15000,8.65,0.01,861,2025-04-10 00:00:00,1,0,2025-08-27 23:16:26,0,2025-08-27 23:16:26,,,
2025-04-10,南京—合肥(元/吨),单机1000-1500,27.45,0.01,862,2025-04-10 00:00:00,1,0,2025-08-27 23:16:26,0,2025-08-27 23:16:26,,,
2025-04-10,镇江—蚌埠(元/吨),单机1000-2000,29.47,0.06,863,2025-04-10 00:00:00,1,0,2025-08-27 23:16:26,0,2025-08-27 23:16:26,,,
2025-04-10,镇江—宿迁(元/吨)  ,拖队10000,13.22,-0.25,864,2025-04-10 00:00:00,1,0,2025-08-27 23:16:26,0,2025-08-27 23:16:26,,,
2025-04-09,综合指数(点),,777.48,7.56,865,2025-04-09 00:00:00,1,0,2025-08-27 23:16:26,0,2025-08-27 23:16:26,,,
2025-04-09,江阴—武汉(元/吨),10000-15000,10.20,0.03,866,2025-04-09 00:00:00,1,0,2025-08-27 23:16:26,0,2025-08-27 23:16:26,,,
2025-04-09,江阴—荆州(元/吨),5000-6000,19.70,0.22,867,2025-04-09 00:00:00,1,0,2025-08-27 23:16:26,0,2025-08-27 23:16:26,,,
2025-04-09,江阴—九江(元/吨),10000-12000,8.70,-0.06,868,2025-04-09 00:00:00,1,0,2025-08-27 23:16:26,0,2025-08-27 23:16:26,,,
2025-04-09,江阴—城陵矶(元/吨),10000-15000,15.47,0.23,869,2025-04-09 00:00:00,1,0,2025-08-27 23:16:26,0,2025-08-27 23:16:26,,,
2025-04-09,江阴—铜陵(元/吨),10000-15000,8.64,0.11,870,2025-04-09 00:00:00,1,0,2025-08-27 23:16:26,0,2025-08-27 23:16:26,,,
2025-04-09,南京—合肥(元/吨),单机1000-1500,27.44,0.11,871,2025-04-09 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-09,镇江—蚌埠(元/吨),单机1000-2000,29.41,0.23,872,2025-04-09 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-09,镇江—宿迁(元/吨)  ,拖队10000,13.47,0.43,873,2025-04-09 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-08,综合指数(点),,769.92,-4.43,874,2025-04-08 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-08,江阴—武汉(元/吨),10000-15000,10.17,0.10,875,2025-04-08 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-08,江阴—荆州(元/吨),5000-6000,19.48,0.00,876,2025-04-08 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-08,江阴—九江(元/吨),10000-12000,8.76,-0.02,877,2025-04-08 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-08,江阴—城陵矶(元/吨),10000-15000,15.24,-0.12,878,2025-04-08 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-08,江阴—铜陵(元/吨),10000-15000,8.53,-0.14,879,2025-04-08 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-08,南京—合肥(元/吨),单机1000-1500,27.33,0.00,880,2025-04-08 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-08,镇江—蚌埠(元/吨),单机1000-2000,29.18,-0.04,881,2025-04-08 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-08,镇江—宿迁(元/吨)  ,拖队10000,13.04,-0.29,882,2025-04-08 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-07,综合指数(点),,774.35,3.63,883,2025-04-07 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-07,江阴—武汉(元/吨),10000-15000,10.07,0.12,884,2025-04-07 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-07,江阴—荆州(元/吨),5000-6000,19.48,0.16,885,2025-04-07 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-07,江阴—九江(元/吨),10000-12000,8.78,-0.02,886,2025-04-07 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-07,江阴—城陵矶(元/吨),10000-15000,15.36,0.11,887,2025-04-07 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-07,江阴—铜陵(元/吨),10000-15000,8.67,0.03,888,2025-04-07 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-07,南京—合肥(元/吨),单机1000-1500,27.33,-0.01,889,2025-04-07 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-07,镇江—蚌埠(元/吨),单机1000-2000,29.22,0.03,890,2025-04-07 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-07,镇江—宿迁(元/吨)  ,拖队10000,13.33,0.05,891,2025-04-07 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-03,综合指数(点),,770.72,-1.00,892,2025-04-03 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-03,江阴—武汉(元/吨),10000-15000,9.95,0.05,893,2025-04-03 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-03,江阴—荆州(元/吨),5000-6000,19.32,-0.06,894,2025-04-03 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-03,江阴—九江(元/吨),10000-12000,8.80,0.02,895,2025-04-03 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-03,江阴—城陵矶(元/吨),10000-15000,15.25,0.11,896,2025-04-03 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-03,江阴—铜陵(元/吨),10000-15000,8.64,-0.10,897,2025-04-03 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-03,南京—合肥(元/吨),单机1000-1500,27.34,-0.04,898,2025-04-03 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-03,镇江—蚌埠(元/吨),单机1000-2000,29.19,-0.01,899,2025-04-03 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-03,镇江—宿迁(元/吨)  ,拖队10000,13.28,0.03,900,2025-04-03 00:00:00,1,0,2025-08-27 23:16:29,0,2025-08-27 23:16:29,,,
2025-04-02,综合指数(点),,771.72,-4.78,901,2025-04-02 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-04-02,江阴—武汉(元/吨),10000-15000,9.90,-0.03,902,2025-04-02 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-04-02,江阴—荆州(元/吨),5000-6000,19.38,0.18,903,2025-04-02 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-04-02,江阴—九江(元/吨),10000-12000,8.78,-0.07,904,2025-04-02 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-04-02,江阴—城陵矶(元/吨),10000-15000,15.14,-0.04,905,2025-04-02 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-04-02,江阴—铜陵(元/吨),10000-15000,8.74,-0.28,906,2025-04-02 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-04-02,南京—合肥(元/吨),单机1000-1500,27.38,0.00,907,2025-04-02 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-04-02,镇江—蚌埠(元/吨),单机1000-2000,29.20,-0.04,908,2025-04-02 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-04-02,镇江—宿迁(元/吨)  ,拖队10000,13.25,0.32,909,2025-04-02 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-04-01,综合指数(点),,776.50,-2.16,910,2025-04-01 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-04-01,江阴—武汉(元/吨),10000-15000,9.93,0.03,911,2025-04-01 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-04-01,江阴—荆州(元/吨),5000-6000,19.20,-0.14,912,2025-04-01 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-04-01,江阴—九江(元/吨),10000-12000,8.85,0.02,913,2025-04-01 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-04-01,江阴—城陵矶(元/吨),10000-15000,15.18,-0.06,914,2025-04-01 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-04-01,江阴—铜陵(元/吨),10000-15000,9.02,-0.05,915,2025-04-01 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-04-01,南京—合肥(元/吨),单机1000-1500,27.38,0.01,916,2025-04-01 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-04-01,镇江—蚌埠(元/吨),单机1000-2000,29.24,-0.07,917,2025-04-01 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-04-01,镇江—宿迁(元/吨)  ,拖队10000,12.93,-0.01,918,2025-04-01 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-03-31,综合指数(点),,778.66,0.70,919,2025-03-31 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-03-31,江阴—武汉(元/吨),10000-15000,9.90,-0.03,920,2025-03-31 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-03-31,江阴—荆州(元/吨),5000-6000,19.34,0.16,921,2025-03-31 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-03-31,江阴—九江(元/吨),10000-12000,8.83,-0.02,922,2025-03-31 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-03-31,江阴—城陵矶(元/吨),10000-15000,15.24,-0.10,923,2025-03-31 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-03-31,江阴—铜陵(元/吨),10000-15000,9.07,0.04,924,2025-03-31 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-03-31,南京—合肥(元/吨),单机1000-1500,27.37,0.00,925,2025-03-31 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-03-31,镇江—蚌埠(元/吨),单机1000-2000,29.31,0.08,926,2025-03-31 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-03-31,镇江—宿迁(元/吨)  ,拖队10000,12.94,0.01,927,2025-03-31 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-03-28,综合指数(点),,777.96,-2.96,928,2025-03-28 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-03-28,江阴—武汉(元/吨),10000-15000,9.93,-0.11,929,2025-03-28 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-03-28,江阴—荆州(元/吨),5000-6000,19.18,-0.05,930,2025-03-28 00:00:00,1,0,2025-08-27 23:16:32,0,2025-08-27 23:16:32,,,
2025-03-28,江阴—九江(元/吨),10000-12000,8.85,-0.02,931,2025-03-28 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-28,江阴—城陵矶(元/吨),10000-15000,15.34,-0.02,932,2025-03-28 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-28,江阴—铜陵(元/吨),10000-15000,9.03,-0.05,933,2025-03-28 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-28,南京—合肥(元/吨),单机1000-1500,27.37,0.04,934,2025-03-28 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-28,镇江—蚌埠(元/吨),单机1000-2000,29.23,-0.09,935,2025-03-28 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-28,镇江—宿迁(元/吨)  ,拖队10000,12.93,0.00,936,2025-03-28 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-27,综合指数(点),,780.92,-3.24,937,2025-03-27 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-27,江阴—武汉(元/吨),10000-15000,10.04,-0.09,938,2025-03-27 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-27,江阴—荆州(元/吨),5000-6000,19.23,-0.03,939,2025-03-27 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-27,江阴—九江(元/吨),10000-12000,8.87,-0.17,940,2025-03-27 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-27,江阴—城陵矶(元/吨),10000-15000,15.36,0.00,941,2025-03-27 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-27,江阴—铜陵(元/吨),10000-15000,9.08,-0.02,942,2025-03-27 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-27,南京—合肥(元/吨),单机1000-1500,27.33,-0.02,943,2025-03-27 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-27,镇江—蚌埠(元/吨),单机1000-2000,29.32,0.04,944,2025-03-27 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-27,镇江—宿迁(元/吨)  ,拖队10000,12.93,-0.02,945,2025-03-27 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-26,综合指数(点),,784.16,0.54,946,2025-03-26 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-26,江阴—武汉(元/吨),10000-15000,10.13,-0.02,947,2025-03-26 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-26,江阴—荆州(元/吨),5000-6000,19.26,0.15,948,2025-03-26 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-26,江阴—九江(元/吨),10000-12000,9.04,-0.10,949,2025-03-26 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-26,江阴—城陵矶(元/吨),10000-15000,15.36,0.03,950,2025-03-26 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-26,江阴—铜陵(元/吨),10000-15000,9.10,0.07,951,2025-03-26 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-26,南京—合肥(元/吨),单机1000-1500,27.35,0.08,952,2025-03-26 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-26,镇江—蚌埠(元/吨),单机1000-2000,29.28,-0.04,953,2025-03-26 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-26,镇江—宿迁(元/吨)  ,拖队10000,12.95,-0.27,954,2025-03-26 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-25,综合指数(点),,783.62,3.25,955,2025-03-25 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-25,江阴—武汉(元/吨),10000-15000,10.15,0.05,956,2025-03-25 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-25,江阴—荆州(元/吨),5000-6000,19.11,0.01,957,2025-03-25 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-25,江阴—九江(元/吨),10000-12000,9.14,0.22,958,2025-03-25 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-25,江阴—城陵矶(元/吨),10000-15000,15.33,0.01,959,2025-03-25 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-25,江阴—铜陵(元/吨),10000-15000,9.03,-0.04,960,2025-03-25 00:00:00,1,0,2025-08-27 23:16:36,0,2025-08-27 23:16:36,,,
2025-03-25,南京—合肥(元/吨),单机1000-1500,27.27,0.06,961,2025-03-25 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-25,镇江—蚌埠(元/吨),单机1000-2000,29.32,0.11,962,2025-03-25 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-25,镇江—宿迁(元/吨)  ,拖队10000,13.22,0.26,963,2025-03-25 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-24,综合指数(点),,780.37,-6.89,964,2025-03-24 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-24,江阴—武汉(元/吨),10000-15000,10.10,-0.17,965,2025-03-24 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-24,江阴—荆州(元/吨),5000-6000,19.10,-0.19,966,2025-03-24 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-24,江阴—九江(元/吨),10000-12000,8.92,-0.23,967,2025-03-24 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-24,江阴—城陵矶(元/吨),10000-15000,15.32,-0.22,968,2025-03-24 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-24,江阴—铜陵(元/吨),10000-15000,9.07,0.01,969,2025-03-24 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-24,南京—合肥(元/吨),单机1000-1500,27.21,-0.02,970,2025-03-24 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-24,镇江—蚌埠(元/吨),单机1000-2000,29.21,-0.04,971,2025-03-24 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-24,镇江—宿迁(元/吨)  ,拖队10000,12.96,0.01,972,2025-03-24 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-21,综合指数(点),,787.26,-3.58,973,2025-03-21 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-21,江阴—武汉(元/吨),10000-15000,10.27,0.01,974,2025-03-21 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-21,江阴—荆州(元/吨),5000-6000,19.29,-0.07,975,2025-03-21 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-21,江阴—九江(元/吨),10000-12000,9.15,0.00,976,2025-03-21 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-21,江阴—城陵矶(元/吨),10000-15000,15.54,-0.02,977,2025-03-21 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-21,江阴—铜陵(元/吨),10000-15000,9.06,-0.10,978,2025-03-21 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-21,南京—合肥(元/吨),单机1000-1500,27.23,-0.02,979,2025-03-21 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-21,镇江—蚌埠(元/吨),单机1000-2000,29.25,0.02,980,2025-03-21 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-21,镇江—宿迁(元/吨)  ,拖队10000,12.95,-0.25,981,2025-03-21 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-20,综合指数(点),,790.84,-2.77,982,2025-03-20 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-20,江阴—武汉(元/吨),10000-15000,10.26,-0.18,983,2025-03-20 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-20,江阴—荆州(元/吨),5000-6000,19.36,-0.04,984,2025-03-20 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-20,江阴—九江(元/吨),10000-12000,9.15,0.00,985,2025-03-20 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-20,江阴—城陵矶(元/吨),10000-15000,15.56,-0.16,986,2025-03-20 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-20,江阴—铜陵(元/吨),10000-15000,9.16,-0.08,987,2025-03-20 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-20,南京—合肥(元/吨),单机1000-1500,27.25,-0.08,988,2025-03-20 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-20,镇江—蚌埠(元/吨),单机1000-2000,29.23,-0.05,989,2025-03-20 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-20,镇江—宿迁(元/吨)  ,拖队10000,13.20,0.66,990,2025-03-20 00:00:00,1,0,2025-08-27 23:16:38,0,2025-08-27 23:16:38,,,
2025-03-19,综合指数(点),,793.61,-5.61,991,2025-03-19 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-19,江阴—武汉(元/吨),10000-15000,10.44,-0.09,992,2025-03-19 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-19,江阴—荆州(元/吨),5000-6000,19.40,-0.20,993,2025-03-19 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-19,江阴—九江(元/吨),10000-12000,9.15,-0.15,994,2025-03-19 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-19,江阴—城陵矶(元/吨),10000-15000,15.72,0.22,995,2025-03-19 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-19,江阴—铜陵(元/吨),10000-15000,9.24,-0.15,996,2025-03-19 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-19,南京—合肥(元/吨),单机1000-1500,27.33,-0.05,997,2025-03-19 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-19,镇江—蚌埠(元/吨),单机1000-2000,29.28,-0.06,998,2025-03-19 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-19,镇江—宿迁(元/吨)  ,拖队10000,12.54,-0.02,999,2025-03-19 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-18,综合指数(点),,799.22,-13.24,1000,2025-03-18 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-18,江阴—武汉(元/吨),10000-15000,10.53,-0.22,1001,2025-03-18 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-18,江阴—荆州(元/吨),5000-6000,19.60,-0.56,1002,2025-03-18 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-18,江阴—九江(元/吨),10000-12000,9.30,-0.10,1003,2025-03-18 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-18,江阴—城陵矶(元/吨),10000-15000,15.50,-0.40,1004,2025-03-18 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-18,江阴—铜陵(元/吨),10000-15000,9.39,-0.16,1005,2025-03-18 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-18,南京—合肥(元/吨),单机1000-1500,27.38,0.14,1006,2025-03-18 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-18,镇江—蚌埠(元/吨),单机1000-2000,29.34,0.05,1007,2025-03-18 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-18,镇江—宿迁(元/吨)  ,拖队10000,12.56,-0.01,1008,2025-03-18 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-17,综合指数(点),,812.46,-24.95,1009,2025-03-17 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-17,江阴—武汉(元/吨),10000-15000,10.75,-0.41,1010,2025-03-17 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-17,江阴—荆州(元/吨),5000-6000,20.16,-0.72,1011,2025-03-17 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-17,江阴—九江(元/吨),10000-12000,9.40,-0.27,1012,2025-03-17 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-17,江阴—城陵矶(元/吨),10000-15000,15.90,-0.98,1013,2025-03-17 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-17,江阴—铜陵(元/吨),10000-15000,9.55,-0.23,1014,2025-03-17 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-17,南京—合肥(元/吨),单机1000-1500,27.24,-0.07,1015,2025-03-17 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-17,镇江—蚌埠(元/吨),单机1000-2000,29.29,-0.07,1016,2025-03-17 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-17,镇江—宿迁(元/吨)  ,拖队10000,12.57,-0.20,1017,2025-03-17 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
2025-03-14,综合指数(点),,837.41,5.13,1018,2025-03-14 00:00:00,1,0,2025-08-27 23:16:42,0,2025-08-27 23:16:42,,,
