时间,产地,热值,价格(元/吨),环比变化,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-15,鄂尔多斯,5000.00,550.00,0.00,2594,2024-07-15 00:00:00,1,0,2025-08-01 23:19:03,0,2025-08-01 23:19:03,,,
2024-07-15,鄂尔多斯,4500.00,450.00,0.00,2595,2024-07-15 00:00:00,1,0,2025-08-01 23:19:03,0,2025-08-01 23:19:03,,,
2024-07-15,大同,5000.00,630.00,0.00,2596,2024-07-15 00:00:00,1,0,2025-08-01 23:19:03,0,2025-08-01 23:19:03,,,
2024-07-15,朔州,5500.00,730.00,0.00,2597,2024-07-15 00:00:00,1,0,2025-08-01 23:19:03,0,2025-08-01 23:19:03,,,
2024-07-15,朔州,5000.00,610.00,0.00,2598,2024-07-15 00:00:00,1,0,2025-08-01 23:19:03,0,2025-08-01 23:19:03,,,
2024-07-15,朔州,4500.00,510.00,0.00,2599,2024-07-15 00:00:00,1,0,2025-08-01 23:19:03,0,2025-08-01 23:19:03,,,
2024-07-15,忻州,5000.00,605.00,0.00,2600,2024-07-15 00:00:00,1,0,2025-08-01 23:19:03,0,2025-08-01 23:19:03,,,
2024-07-12,榆林,6000.00,770.00,5.00,2601,2024-07-12 00:00:00,1,0,2025-08-01 23:19:03,0,2025-08-01 23:19:03,,,
2024-07-12,榆林,5800.00,730.00,0.00,2602,2024-07-12 00:00:00,1,0,2025-08-01 23:19:03,0,2025-08-01 23:19:03,,,
2024-07-12,鄂尔多斯,5500.00,655.00,0.00,2603,2024-07-12 00:00:00,1,0,2025-08-01 23:19:03,0,2025-08-01 23:19:03,,,
2024-07-12,鄂尔多斯,5000.00,550.00,0.00,2604,2024-07-12 00:00:00,1,0,2025-08-01 23:19:03,0,2025-08-01 23:19:03,,,
2024-07-12,鄂尔多斯,4500.00,450.00,0.00,2605,2024-07-12 00:00:00,1,0,2025-08-01 23:19:03,0,2025-08-01 23:19:03,,,
2024-07-12,大同,5000.00,630.00,0.00,2606,2024-07-12 00:00:00,1,0,2025-08-01 23:19:03,0,2025-08-01 23:19:03,,,
2024-07-12,朔州,5500.00,730.00,0.00,2607,2024-07-12 00:00:00,1,0,2025-08-01 23:19:03,0,2025-08-01 23:19:03,,,
2024-07-12,朔州,5000.00,610.00,0.00,2608,2024-07-12 00:00:00,1,0,2025-08-01 23:19:03,0,2025-08-01 23:19:03,,,
2024-07-12,朔州,4500.00,510.00,0.00,2609,2024-07-12 00:00:00,1,0,2025-08-01 23:19:03,0,2025-08-01 23:19:03,,,
2024-07-12,忻州,5000.00,605.00,0.00,2610,2024-07-12 00:00:00,1,0,2025-08-01 23:19:03,0,2025-08-01 23:19:03,,,
2024-07-11,榆林,6000.00,765.00,0.00,2611,2024-07-11 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-11,榆林,5800.00,730.00,0.00,2612,2024-07-11 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-11,鄂尔多斯,5500.00,655.00,0.00,2613,2024-07-11 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-11,鄂尔多斯,5000.00,550.00,0.00,2614,2024-07-11 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-11,鄂尔多斯,4500.00,450.00,0.00,2615,2024-07-11 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-11,大同,5000.00,630.00,0.00,2616,2024-07-11 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-11,朔州,5500.00,730.00,0.00,2617,2024-07-11 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-11,朔州,5000.00,610.00,10.00,2618,2024-07-11 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-11,朔州,4500.00,510.00,5.00,2619,2024-07-11 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-11,忻州,5000.00,605.00,0.00,2620,2024-07-11 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-10,榆林,6000.00,765.00,10.00,2621,2024-07-10 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-10,榆林,5800.00,730.00,5.00,2622,2024-07-10 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-10,鄂尔多斯,5500.00,655.00,5.00,2623,2024-07-10 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-10,鄂尔多斯,5000.00,550.00,5.00,2624,2024-07-10 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-10,鄂尔多斯,4500.00,450.00,0.00,2625,2024-07-10 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-10,大同,5000.00,630.00,10.00,2626,2024-07-10 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-10,朔州,5500.00,730.00,20.00,2627,2024-07-10 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-10,朔州,5000.00,600.00,10.00,2628,2024-07-10 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-10,朔州,4500.00,505.00,10.00,2629,2024-07-10 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-10,忻州,5000.00,605.00,10.00,2630,2024-07-10 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-09,榆林,6000.00,755.00,5.00,2631,2024-07-09 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-09,榆林,5800.00,725.00,5.00,2632,2024-07-09 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-09,鄂尔多斯,5500.00,650.00,10.00,2633,2024-07-09 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-09,鄂尔多斯,5000.00,545.00,5.00,2634,2024-07-09 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-09,鄂尔多斯,4500.00,450.00,5.00,2635,2024-07-09 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-09,大同,5000.00,620.00,10.00,2636,2024-07-09 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-09,朔州,5500.00,710.00,0.00,2637,2024-07-09 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-09,朔州,5000.00,590.00,5.00,2638,2024-07-09 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-09,朔州,4500.00,495.00,5.00,2639,2024-07-09 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-09,忻州,5000.00,595.00,5.00,2640,2024-07-09 00:00:00,1,0,2025-08-01 23:19:06,0,2025-08-01 23:19:06,,,
2024-07-08,榆林,6000.00,750.00,5.00,2641,2024-07-08 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-08,榆林,5800.00,720.00,5.00,2642,2024-07-08 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-08,鄂尔多斯,5500.00,640.00,0.00,2643,2024-07-08 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-08,鄂尔多斯,5000.00,540.00,5.00,2644,2024-07-08 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-08,鄂尔多斯,4500.00,445.00,5.00,2645,2024-07-08 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-08,大同,5000.00,610.00,0.00,2646,2024-07-08 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-08,朔州,5500.00,710.00,10.00,2647,2024-07-08 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-08,朔州,5000.00,585.00,0.00,2648,2024-07-08 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-08,朔州,4500.00,490.00,0.00,2649,2024-07-08 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-08,忻州,5000.00,590.00,0.00,2650,2024-07-08 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-05,榆林,6000.00,745.00,0.00,2651,2024-07-05 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-05,榆林,5800.00,715.00,0.00,2652,2024-07-05 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-05,鄂尔多斯,5500.00,640.00,0.00,2653,2024-07-05 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-05,鄂尔多斯,5000.00,535.00,0.00,2654,2024-07-05 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-05,鄂尔多斯,4500.00,440.00,0.00,2655,2024-07-05 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-05,大同,5000.00,610.00,0.00,2656,2024-07-05 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-05,朔州,5500.00,700.00,0.00,2657,2024-07-05 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-05,朔州,5000.00,585.00,0.00,2658,2024-07-05 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-05,朔州,4500.00,490.00,0.00,2659,2024-07-05 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-05,忻州,5000.00,590.00,0.00,2660,2024-07-05 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-04,榆林,6000.00,745.00,0.00,2661,2024-07-04 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-04,榆林,5800.00,715.00,0.00,2662,2024-07-04 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-04,鄂尔多斯,5500.00,640.00,0.00,2663,2024-07-04 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-04,鄂尔多斯,5000.00,535.00,0.00,2664,2024-07-04 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-04,鄂尔多斯,4500.00,440.00,0.00,2665,2024-07-04 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-04,大同,5000.00,610.00,0.00,2666,2024-07-04 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-04,朔州,5500.00,700.00,0.00,2667,2024-07-04 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-04,朔州,5000.00,585.00,0.00,2668,2024-07-04 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-04,朔州,4500.00,490.00,-5.00,2669,2024-07-04 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-04,忻州,5000.00,590.00,-5.00,2670,2024-07-04 00:00:00,1,0,2025-08-01 23:19:09,0,2025-08-01 23:19:09,,,
2024-07-03,榆林,6000.00,745.00,-5.00,2671,2024-07-03 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-03,榆林,5800.00,715.00,-5.00,2672,2024-07-03 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-03,鄂尔多斯,5500.00,640.00,-5.00,2673,2024-07-03 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-03,鄂尔多斯,5000.00,535.00,0.00,2674,2024-07-03 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-03,鄂尔多斯,4500.00,440.00,-5.00,2675,2024-07-03 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-03,大同,5000.00,610.00,0.00,2676,2024-07-03 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-03,朔州,5500.00,700.00,0.00,2677,2024-07-03 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-03,朔州,5000.00,585.00,-5.00,2678,2024-07-03 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-03,朔州,4500.00,495.00,-5.00,2679,2024-07-03 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-03,忻州,5000.00,595.00,-5.00,2680,2024-07-03 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-02,榆林,6000.00,750.00,0.00,2681,2024-07-02 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-02,榆林,5800.00,720.00,0.00,2682,2024-07-02 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-02,鄂尔多斯,5500.00,645.00,0.00,2683,2024-07-02 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-02,鄂尔多斯,5000.00,535.00,-5.00,2684,2024-07-02 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-02,鄂尔多斯,4500.00,445.00,-5.00,2685,2024-07-02 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-02,大同,5000.00,610.00,0.00,2686,2024-07-02 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-02,朔州,5500.00,700.00,0.00,2687,2024-07-02 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-02,朔州,5000.00,590.00,-5.00,2688,2024-07-02 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-02,朔州,4500.00,500.00,-5.00,2689,2024-07-02 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-02,忻州,5000.00,600.00,0.00,2690,2024-07-02 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-01,榆林,6000.00,750.00,-5.00,2691,2024-07-01 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-01,榆林,5800.00,720.00,-5.00,2692,2024-07-01 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-01,鄂尔多斯,5500.00,645.00,-10.00,2693,2024-07-01 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-01,鄂尔多斯,5000.00,540.00,-10.00,2694,2024-07-01 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-01,鄂尔多斯,4500.00,450.00,-10.00,2695,2024-07-01 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-01,大同,5000.00,610.00,-5.00,2696,2024-07-01 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-01,朔州,5500.00,700.00,0.00,2697,2024-07-01 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-01,朔州,5000.00,595.00,-5.00,2698,2024-07-01 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-01,朔州,4500.00,505.00,0.00,2699,2024-07-01 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-07-01,忻州,5000.00,600.00,-5.00,2700,2024-07-01 00:00:00,1,0,2025-08-01 23:19:11,0,2025-08-01 23:19:11,,,
2024-06-28,榆林,6000.00,755.00,0.00,2701,2024-06-28 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-28,榆林,5800.00,725.00,-5.00,2702,2024-06-28 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-28,鄂尔多斯,5500.00,655.00,0.00,2703,2024-06-28 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-28,鄂尔多斯,5000.00,550.00,0.00,2704,2024-06-28 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-28,鄂尔多斯,4500.00,460.00,0.00,2705,2024-06-28 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-28,大同,5000.00,615.00,-5.00,2706,2024-06-28 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-28,朔州,5500.00,700.00,0.00,2707,2024-06-28 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-28,朔州,5000.00,600.00,-5.00,2708,2024-06-28 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-28,朔州,4500.00,505.00,-5.00,2709,2024-06-28 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-28,忻州,5000.00,605.00,-5.00,2710,2024-06-28 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-27,榆林,6000.00,755.00,0.00,2711,2024-06-27 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-27,榆林,5800.00,730.00,-5.00,2712,2024-06-27 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-27,鄂尔多斯,5500.00,655.00,0.00,2713,2024-06-27 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-27,鄂尔多斯,5000.00,550.00,0.00,2714,2024-06-27 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-27,鄂尔多斯,4500.00,460.00,0.00,2715,2024-06-27 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-27,大同,5000.00,620.00,-5.00,2716,2024-06-27 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-27,朔州,5500.00,700.00,0.00,2717,2024-06-27 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-27,朔州,5000.00,605.00,-5.00,2718,2024-06-27 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-27,朔州,4500.00,510.00,0.00,2719,2024-06-27 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-27,忻州,5000.00,610.00,-5.00,2720,2024-06-27 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-26,榆林,6000.00,755.00,-5.00,2721,2024-06-26 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-26,榆林,5800.00,735.00,-5.00,2722,2024-06-26 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-26,鄂尔多斯,5500.00,655.00,-5.00,2723,2024-06-26 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-26,鄂尔多斯,5000.00,550.00,0.00,2724,2024-06-26 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-26,鄂尔多斯,4500.00,460.00,0.00,2725,2024-06-26 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-26,大同,5000.00,625.00,-5.00,2726,2024-06-26 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-26,朔州,5500.00,700.00,0.00,2727,2024-06-26 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-26,朔州,5000.00,610.00,0.00,2728,2024-06-26 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-26,朔州,4500.00,510.00,-10.00,2729,2024-06-26 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-26,忻州,5000.00,615.00,-5.00,2730,2024-06-26 00:00:00,1,0,2025-08-01 23:19:15,0,2025-08-01 23:19:15,,,
2024-06-25,榆林,6000.00,760.00,-5.00,2731,2024-06-25 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-25,榆林,5800.00,740.00,-5.00,2732,2024-06-25 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-25,鄂尔多斯,5500.00,660.00,-5.00,2733,2024-06-25 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-25,鄂尔多斯,5000.00,550.00,-5.00,2734,2024-06-25 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-25,鄂尔多斯,4500.00,460.00,0.00,2735,2024-06-25 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-25,大同,5000.00,630.00,0.00,2736,2024-06-25 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-25,朔州,5500.00,700.00,-10.00,2737,2024-06-25 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-25,朔州,5000.00,610.00,-10.00,2738,2024-06-25 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-25,朔州,4500.00,520.00,0.00,2739,2024-06-25 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-25,忻州,5000.00,620.00,-5.00,2740,2024-06-25 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-24,榆林,6000.00,765.00,-10.00,2741,2024-06-24 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-24,榆林,5800.00,745.00,-5.00,2742,2024-06-24 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-24,鄂尔多斯,5500.00,665.00,-5.00,2743,2024-06-24 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-24,鄂尔多斯,5000.00,555.00,-5.00,2744,2024-06-24 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-24,鄂尔多斯,4500.00,460.00,-10.00,2745,2024-06-24 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-24,大同,5000.00,630.00,-5.00,2746,2024-06-24 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-24,朔州,5500.00,710.00,0.00,2747,2024-06-24 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-24,朔州,5000.00,620.00,0.00,2748,2024-06-24 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-24,朔州,4500.00,520.00,0.00,2749,2024-06-24 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-24,忻州,5000.00,625.00,-5.00,2750,2024-06-24 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-21,榆林,6000.00,775.00,-5.00,2751,2024-06-21 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-21,榆林,5800.00,750.00,-5.00,2752,2024-06-21 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-21,鄂尔多斯,5500.00,670.00,-5.00,2753,2024-06-21 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-21,鄂尔多斯,5000.00,560.00,-5.00,2754,2024-06-21 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-21,鄂尔多斯,4500.00,470.00,0.00,2755,2024-06-21 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-21,大同,5000.00,635.00,-5.00,2756,2024-06-21 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-21,朔州,5500.00,710.00,-5.00,2757,2024-06-21 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-21,朔州,5000.00,620.00,-5.00,2758,2024-06-21 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-21,朔州,4500.00,520.00,-5.00,2759,2024-06-21 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-21,忻州,5000.00,630.00,0.00,2760,2024-06-21 00:00:00,1,0,2025-08-01 23:19:19,0,2025-08-01 23:19:19,,,
2024-06-20,榆林,6000.00,780.00,-5.00,2761,2024-06-20 00:00:00,1,0,2025-08-01 23:19:21,0,2025-08-01 23:19:21,,,
2024-06-20,榆林,5800.00,755.00,0.00,2762,2024-06-20 00:00:00,1,0,2025-08-01 23:19:21,0,2025-08-01 23:19:21,,,
2024-06-20,鄂尔多斯,5500.00,675.00,-5.00,2763,2024-06-20 00:00:00,1,0,2025-08-01 23:19:21,0,2025-08-01 23:19:21,,,
2024-06-20,鄂尔多斯,5000.00,565.00,0.00,2764,2024-06-20 00:00:00,1,0,2025-08-01 23:19:21,0,2025-08-01 23:19:21,,,
2024-06-20,鄂尔多斯,4500.00,470.00,0.00,2765,2024-06-20 00:00:00,1,0,2025-08-01 23:19:21,0,2025-08-01 23:19:21,,,
2024-06-20,大同,5000.00,640.00,0.00,2766,2024-06-20 00:00:00,1,0,2025-08-01 23:19:21,0,2025-08-01 23:19:21,,,
2024-06-20,朔州,5500.00,715.00,0.00,2767,2024-06-20 00:00:00,1,0,2025-08-01 23:19:21,0,2025-08-01 23:19:21,,,
2024-06-20,朔州,5000.00,625.00,0.00,2768,2024-06-20 00:00:00,1,0,2025-08-01 23:19:21,0,2025-08-01 23:19:21,,,
2024-06-20,朔州,4500.00,525.00,0.00,2769,2024-06-20 00:00:00,1,0,2025-08-01 23:19:21,0,2025-08-01 23:19:21,,,
2024-06-20,忻州,5000.00,630.00,0.00,2770,2024-06-20 00:00:00,1,0,2025-08-01 23:19:21,0,2025-08-01 23:19:21,,,
2024-06-19,榆林,6000.00,785.00,0.00,2771,2024-06-19 00:00:00,1,0,2025-08-01 23:19:21,0,2025-08-01 23:19:21,,,
2024-06-19,榆林,5800.00,755.00,-5.00,2772,2024-06-19 00:00:00,1,0,2025-08-01 23:19:21,0,2025-08-01 23:19:21,,,
2024-06-19,鄂尔多斯,5500.00,680.00,-5.00,2773,2024-06-19 00:00:00,1,0,2025-08-01 23:19:21,0,2025-08-01 23:19:21,,,
