时间,地区,当月值(亿立方米),同比增长(%),累计值(亿立方米),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-02,上海市,,,,,152,2024-02-29 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2024-02,黑龙江省,,,0.10,19.30,153,2024-02-29 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2024-02,吉林省,,,,,154,2024-02-29 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2024-02,辽宁省,,,0.00,-10.10,155,2024-02-29 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2024-02,内蒙古区,,,0.00,-17.00,156,2024-02-29 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2024-02,山西省,,,19.90,13.60,157,2024-02-29 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2024-02,河北省,,,0.00,57.00,158,2024-02-29 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2024-02,天津市,,,,,159,2024-02-29 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2024-02,北京市,,,0.20,-7.50,160,2024-02-29 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,新疆区,0.10,12.80,0.80,9.00,161,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,宁夏区,0.00,0.00,0.00,0.00,162,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,青海省,0.00,0.00,0.00,0.00,163,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,甘肃省,0.00,0.00,0.00,0.00,164,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,陕西省,1.00,86.70,8.40,131.90,165,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,西藏区,0.00,0.00,0.00,0.00,166,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,云南省,0.00,0.00,0.20,0.00,167,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,贵州省,0.80,0.30,8.30,1.90,168,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,四川省,0.20,-33.70,2.20,-22.20,169,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,重庆市,0.00,0.00,0.10,0.00,170,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,海南省,0.00,0.00,0.00,0.00,171,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,广西区,0.00,0.00,0.00,0.00,172,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,广东省,0.00,0.00,0.00,0.00,173,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,湖南省,0.00,29.60,0.00,332.20,174,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,湖北省,0.00,0.00,0.00,0.00,175,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,河南省,0.10,57.90,1.20,36.80,176,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,山东省,0.00,0.00,0.00,0.00,177,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,江西省,0.00,-83.60,0.10,-13.40,178,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,福建省,0.00,0.00,0.00,0.00,179,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,安徽省,0.20,-19.20,2.60,6.90,180,2023-12-31 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
2023-12,浙江省,0.00,0.00,0.00,0.00,181,2023-12-31 00:00:00,1,0,2024-07-21 02:35:18,0,2024-07-21 02:35:18,,,
2023-12,江苏省,0.00,0.00,0.20,-10.60,182,2023-12-31 00:00:00,1,0,2024-07-21 02:35:18,0,2024-07-21 02:35:18,,,
2023-12,上海市,0.00,0.00,0.00,0.00,183,2023-12-31 00:00:00,1,0,2024-07-21 02:35:18,0,2024-07-21 02:35:18,,,
2023-12,黑龙江省,0.10,178.60,0.80,134.10,184,2023-12-31 00:00:00,1,0,2024-07-21 02:35:18,0,2024-07-21 02:35:18,,,
2023-12,吉林省,0.00,0.00,0.00,0.00,185,2023-12-31 00:00:00,1,0,2024-07-21 02:35:18,0,2024-07-21 02:35:18,,,
2023-12,辽宁省,0.00,-7.50,0.10,-11.90,186,2023-12-31 00:00:00,1,0,2024-07-21 02:35:18,0,2024-07-21 02:35:18,,,
