时间,数据项目,航线名称,载重,本期(点),上期(点),环比增减(点),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2017-12-04,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),1142.06,1119.68,22.38,2.%,4007,2017-12-04 00:00:00,1,0,2024-07-20 09:14:45,0,2024-07-20 09:14:45,,,
2017-12-04,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1516.38,1484.53,31.85,2.15%,4008,2017-12-04 00:00:00,1,0,2024-07-20 09:14:45,0,2024-07-20 09:14:45,,,
2017-11-24,散货运价综合指数,,,1379.50,1320.85,58.65,4.44%,4009,2017-11-24 00:00:00,1,0,2024-07-20 09:14:45,0,2024-07-20 09:14:45,,,
2017-11-24,煤炭货种运价指数,,,1475.65,1403.23,72.42,5.16%,4010,2017-11-24 00:00:00,1,0,2024-07-20 09:14:45,0,2024-07-20 09:14:45,,,
2017-11-24,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1255.49,1201.33,54.16,4.51%,4011,2017-11-24 00:00:00,1,0,2024-07-20 09:14:45,0,2024-07-20 09:14:45,,,
2017-11-24,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),987.39,956.87,30.52,3.19%,4012,2017-11-24 00:00:00,1,0,2024-07-20 09:14:45,0,2024-07-20 09:14:45,,,
2017-11-24,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1506.87,1391.28,115.59,8.31%,4013,2017-11-24 00:00:00,1,0,2024-07-20 09:14:45,0,2024-07-20 09:14:45,,,
2017-11-24,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1559.65,1472.44,87.21,5.92%,4014,2017-11-24 00:00:00,1,0,2024-07-20 09:14:45,0,2024-07-20 09:14:45,,,
2017-11-24,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1462.83,1387.65,75.18,5.42%,4015,2017-11-24 00:00:00,1,0,2024-07-20 09:14:45,0,2024-07-20 09:14:45,,,
2017-11-24,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1477.50,1415.38,62.12,4.39%,4016,2017-11-24 00:00:00,1,0,2024-07-20 09:14:45,0,2024-07-20 09:14:45,,,
2017-11-24,煤炭运价分航线指数,天津-上海,(2-3万DWT),1621.75,1536.59,85.16,5.54%,4017,2017-11-24 00:00:00,1,0,2024-07-20 09:14:45,0,2024-07-20 09:14:45,,,
2017-11-24,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1608.04,1522.50,85.54,5.62%,4018,2017-11-24 00:00:00,1,0,2024-07-20 09:14:45,0,2024-07-20 09:14:45,,,
2017-11-24,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),1119.68,1060.38,59.30,5.59%,4019,2017-11-24 00:00:00,1,0,2024-07-20 09:14:45,0,2024-07-20 09:14:45,,,
2017-11-24,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1484.53,1417.91,66.62,4.7%,4020,2017-11-24 00:00:00,1,0,2024-07-20 09:14:45,0,2024-07-20 09:14:45,,,
2017-11-17,散货运价综合指数,,,1320.85,1246.06,74.79,6.%,4021,2017-11-17 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-17,煤炭货种运价指数,,,1403.23,1316.07,87.16,6.62%,4022,2017-11-17 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-17,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1201.33,1149.46,51.87,4.51%,4023,2017-11-17 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-17,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),956.87,902.65,54.22,6.01%,4024,2017-11-17 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-17,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1391.28,1308.00,83.28,6.37%,4025,2017-11-17 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-17,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1472.44,1353.09,119.35,8.82%,4026,2017-11-17 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-17,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1387.65,1303.05,84.60,6.49%,4027,2017-11-17 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-17,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1415.38,1327.22,88.16,6.64%,4028,2017-11-17 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-17,煤炭运价分航线指数,天津-上海,(2-3万DWT),1536.59,1444.00,92.59,6.41%,4029,2017-11-17 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-17,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1522.50,1448.43,74.07,5.11%,4030,2017-11-17 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-17,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),1060.38,977.62,82.76,8.47%,4031,2017-11-17 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-17,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1417.91,1312.46,105.45,8.03%,4032,2017-11-17 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-10,散货运价综合指数,,,1246.06,1234.48,11.58,0.94%,4033,2017-11-10 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-10,煤炭货种运价指数,,,1316.07,1304.42,11.65,0.89%,4034,2017-11-10 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-10,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1149.46,1143.68,5.78,0.51%,4035,2017-11-10 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-10,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),902.65,962.82,-60.17,-6.25%,4036,2017-11-10 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-10,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1308.00,1291.30,16.70,1.29%,4037,2017-11-10 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-10,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1353.09,1331.17,21.92,1.65%,4038,2017-11-10 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-10,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1303.05,1285.30,17.75,1.38%,4039,2017-11-10 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-10,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1327.22,1307.91,19.31,1.48%,4040,2017-11-10 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-10,煤炭运价分航线指数,天津-上海,(2-3万DWT),1444.00,1435.00,9.00,0.63%,4041,2017-11-10 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-10,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1448.43,1436.25,12.18,0.85%,4042,2017-11-10 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-10,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),977.62,964.50,13.12,1.36%,4043,2017-11-10 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-10,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1312.46,1294.21,18.25,1.41%,4044,2017-11-10 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-03,散货运价综合指数,,,1234.48,1241.43,-6.95,-0.56%,4045,2017-11-03 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-03,煤炭货种运价指数,,,1304.42,1318.12,-13.70,-1.04%,4046,2017-11-03 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-03,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1143.68,1162.27,-18.59,-1.6%,4047,2017-11-03 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-03,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),962.82,965.79,-2.97,-0.31%,4048,2017-11-03 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-03,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1291.30,1301.10,-9.80,-0.75%,4049,2017-11-03 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-03,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1331.17,1345.54,-14.37,-1.07%,4050,2017-11-03 00:00:00,1,0,2024-07-20 09:14:48,0,2024-07-20 09:14:48,,,
2017-11-03,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1285.30,1299.97,-14.67,-1.13%,4051,2017-11-03 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-11-03,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1307.91,1324.60,-16.69,-1.26%,4052,2017-11-03 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-11-03,煤炭运价分航线指数,天津-上海,(2-3万DWT),1435.00,1431.26,3.74,0.26%,4053,2017-11-03 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-11-03,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1436.25,1451.40,-15.15,-1.04%,4054,2017-11-03 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-11-03,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),964.50,976.17,-11.67,-1.2%,4055,2017-11-03 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-11-03,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1294.21,1312.58,-18.37,-1.4%,4056,2017-11-03 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-27,散货运价综合指数,,,1241.43,1279.60,-38.17,-2.98%,4057,2017-10-27 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-27,煤炭货种运价指数,,,1318.12,1372.93,-54.81,-3.99%,4058,2017-10-27 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-27,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1162.27,1212.65,-50.38,-4.15%,4059,2017-10-27 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-27,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),965.79,999.31,-33.52,-3.35%,4060,2017-10-27 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-27,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1301.10,1324.67,-23.57,-1.78%,4061,2017-10-27 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-27,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1345.54,1417.37,-71.83,-5.07%,4062,2017-10-27 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-27,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1299.97,1347.23,-47.26,-3.51%,4063,2017-10-27 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-27,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1324.60,1353.96,-29.36,-2.17%,4064,2017-10-27 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-27,煤炭运价分航线指数,天津-上海,(2-3万DWT),1431.26,1494.23,-62.97,-4.21%,4065,2017-10-27 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-27,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1451.40,1473.69,-22.29,-1.51%,4066,2017-10-27 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-27,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),976.17,1034.79,-58.62,-5.66%,4067,2017-10-27 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-27,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1312.58,1380.71,-68.13,-4.93%,4068,2017-10-27 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-20,散货运价综合指数,,,1279.60,1228.55,51.05,4.16%,4069,2017-10-20 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-20,煤炭货种运价指数,,,1372.93,1313.84,59.09,4.5%,4070,2017-10-20 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-20,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1212.65,1138.14,74.51,6.55%,4071,2017-10-20 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-20,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),999.31,966.00,33.31,3.45%,4072,2017-10-20 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-20,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1324.67,1271.41,53.26,4.19%,4073,2017-10-20 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-20,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1417.37,1411.59,5.78,0.41%,4074,2017-10-20 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-20,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1347.23,1288.38,58.85,4.57%,4075,2017-10-20 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-20,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1353.96,1290.53,63.43,4.92%,4076,2017-10-20 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-20,煤炭运价分航线指数,天津-上海,(2-3万DWT),1494.23,1422.30,71.93,5.06%,4077,2017-10-20 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-20,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1473.69,1418.19,55.50,3.91%,4078,2017-10-20 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-20,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),1034.79,977.44,57.35,5.87%,4079,2017-10-20 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-20,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1380.71,1321.41,59.30,4.49%,4080,2017-10-20 00:00:00,1,0,2024-07-20 09:14:52,0,2024-07-20 09:14:52,,,
2017-10-13,散货运价综合指数,,,1228.55,1227.80,0.75,0.06%,4081,2017-10-13 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-10-13,煤炭货种运价指数,,,1313.84,1327.64,-13.80,-1.04%,4082,2017-10-13 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-10-13,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1138.14,1154.19,-16.05,-1.39%,4083,2017-10-13 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-10-13,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),966.00,983.93,-17.93,-1.82%,4084,2017-10-13 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-10-13,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1271.41,1322.45,-51.04,-3.86%,4085,2017-10-13 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-10-13,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1411.59,1383.20,28.39,2.05%,4086,2017-10-13 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-10-13,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1288.38,1323.88,-35.50,-2.68%,4087,2017-10-13 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-10-13,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1290.53,1324.34,-33.81,-2.55%,4088,2017-10-13 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-10-13,煤炭运价分航线指数,天津-上海,(2-3万DWT),1422.30,1383.67,38.63,2.79%,4089,2017-10-13 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-10-13,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1418.19,1409.41,8.78,0.62%,4090,2017-10-13 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-10-13,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),977.44,1002.85,-25.41,-2.53%,4091,2017-10-13 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-10-13,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1321.41,1349.78,-28.37,-2.1%,4092,2017-10-13 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-29,散货运价综合指数,,,1227.80,1271.19,-43.39,-3.41%,4093,2017-09-29 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-29,煤炭货种运价指数,,,1327.64,1377.05,-49.41,-3.59%,4094,2017-09-29 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-29,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1154.19,1193.34,-39.15,-3.28%,4095,2017-09-29 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-29,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),983.93,1018.68,-34.75,-3.41%,4096,2017-09-29 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-29,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1322.45,1354.47,-32.02,-2.36%,4097,2017-09-29 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-29,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1383.20,1445.55,-62.35,-4.31%,4098,2017-09-29 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-29,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1323.88,1368.84,-44.96,-3.28%,4099,2017-09-29 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-29,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1324.34,1378.25,-53.91,-3.91%,4100,2017-09-29 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-29,煤炭运价分航线指数,天津-上海,(2-3万DWT),1383.67,1424.36,-40.69,-2.86%,4101,2017-09-29 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-29,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1409.41,1433.99,-24.58,-1.71%,4102,2017-09-29 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-29,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),1002.85,1053.06,-50.21,-4.77%,4103,2017-09-29 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-29,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1349.78,1412.56,-62.78,-4.44%,4104,2017-09-29 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-22,散货运价综合指数,,,1271.19,1215.22,55.97,4.61%,4105,2017-09-22 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-22,煤炭货种运价指数,,,1377.05,1300.27,76.78,5.9%,4106,2017-09-22 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-22,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1193.34,1140.47,52.87,4.64%,4107,2017-09-22 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-22,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),1018.68,975.43,43.25,4.43%,4108,2017-09-22 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-22,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1354.47,1209.82,144.65,11.96%,4109,2017-09-22 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-22,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1445.55,1365.98,79.57,5.83%,4110,2017-09-22 00:00:00,1,0,2024-07-20 09:14:54,0,2024-07-20 09:14:54,,,
2017-09-22,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1368.84,1297.61,71.23,5.49%,4111,2017-09-22 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-22,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1378.25,1296.99,81.26,6.27%,4112,2017-09-22 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-22,煤炭运价分航线指数,天津-上海,(2-3万DWT),1424.36,1360.38,63.98,4.7%,4113,2017-09-22 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-22,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1433.99,1346.63,87.36,6.49%,4114,2017-09-22 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-22,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),1053.06,988.56,64.50,6.52%,4115,2017-09-22 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-22,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1412.56,1333.04,79.52,5.97%,4116,2017-09-22 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-15,散货运价综合指数,,,1215.22,1112.74,102.48,9.21%,4117,2017-09-15 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-15,煤炭货种运价指数,,,1300.27,1170.86,129.41,11.05%,4118,2017-09-15 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-15,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1140.47,1038.13,102.34,9.86%,4119,2017-09-15 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-15,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),975.43,898.14,77.29,8.61%,4120,2017-09-15 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-15,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1209.82,1083.39,126.43,11.67%,4121,2017-09-15 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-15,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1365.98,1212.09,153.89,12.7%,4122,2017-09-15 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-15,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1297.61,1178.97,118.64,10.06%,4123,2017-09-15 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-15,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1296.99,1157.81,139.18,12.02%,4124,2017-09-15 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-15,煤炭运价分航线指数,天津-上海,(2-3万DWT),1360.38,1242.97,117.41,9.45%,4125,2017-09-15 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-15,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1346.63,1241.39,105.24,8.48%,4126,2017-09-15 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-15,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),988.56,868.35,120.21,13.84%,4127,2017-09-15 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-15,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1333.04,1191.09,141.95,11.92%,4128,2017-09-15 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-08,散货运价综合指数,,,1112.74,1087.35,25.39,2.34%,4129,2017-09-08 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-08,煤炭货种运价指数,,,1170.86,1138.62,32.24,2.83%,4130,2017-09-08 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-08,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1038.13,1008.55,29.58,2.93%,4131,2017-09-08 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-08,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),898.14,874.36,23.78,2.72%,4132,2017-09-08 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-08,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1083.39,1065.12,18.27,1.72%,4133,2017-09-08 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-08,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1212.09,1167.15,44.94,3.85%,4134,2017-09-08 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-08,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1178.97,1145.76,33.21,2.9%,4135,2017-09-08 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-08,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1157.81,1125.22,32.59,2.9%,4136,2017-09-08 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-08,煤炭运价分航线指数,天津-上海,(2-3万DWT),1242.97,1238.36,4.61,0.37%,4137,2017-09-08 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-08,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1241.39,1216.46,24.93,2.05%,4138,2017-09-08 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
