时间,数据项目,本期(元/吨),环比增减(元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-11-26,长协5000,896.00,-1.00,-0.11,86,2021-11-26 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-11-26,长协4500,845.00,2.00,0.24,87,2021-11-26 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-11-26,现货5500,1575.00,-27.00,-1.69,88,2021-11-26 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-11-26,现货5000,1378.00,-1.00,-0.07,89,2021-11-26 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-11-26,现货4500,1090.00,-9.00,-0.82,90,2021-11-26 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-11-19,长协5500,1004.00,11.00,1.11,91,2021-11-19 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-11-19,长协5000,897.00,24.00,2.75,92,2021-11-19 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-11-19,长协4500,843.00,3.00,0.36,93,2021-11-19 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-11-19,现货5500,1602.00,-89.00,-5.26,94,2021-11-19 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-11-19,现货5000,1379.00,-72.00,-4.96,95,2021-11-19 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-11-19,现货4500,1099.00,-99.00,-8.26,96,2021-11-19 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-11-12,长协5500,993.00,-4.00,-0.40,97,2021-11-12 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-11-12,长协5000,873.00,-1.00,-0.11,98,2021-11-12 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-11-12,长协4500,840.00,0.00,0.00,99,2021-11-12 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-11-12,现货5500,1691.00,-178.00,-9.52,100,2021-11-12 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-11-12,现货5000,1451.00,-109.00,-6.99,101,2021-11-12 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-11-12,现货4500,1198.00,-86.00,-6.70,102,2021-11-12 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-11-05,长协5500,997.00,32.00,3.32,103,2021-11-05 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-11-05,长协5000,874.00,30.00,3.55,104,2021-11-05 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-11-05,长协4500,840.00,60.00,7.69,105,2021-11-05 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-11-05,现货5500,1869.00,-76.00,-3.91,106,2021-11-05 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-11-05,现货5000,1560.00,-68.00,-4.18,107,2021-11-05 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
2021-11-05,现货4500,1284.00,-4.00,-0.31,108,2021-11-05 00:00:00,1,0,2024-07-20 06:23:45,0,2024-07-20 06:23:45,,,
