时间,本期(美元/吨),上期(美元/吨),环比增减(美元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2020-12-04,85.42,86.05,-0.63,-0.73,187,2020-12-04 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-11-27,86.05,72.12,13.93,19.32,188,2020-11-27 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-11-20,72.12,68.33,3.79,5.55,189,2020-11-20 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-11-13,68.33,61.67,6.66,10.80,190,2020-11-13 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-11-06,61.67,61.31,0.36,0.59,191,2020-11-06 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-10-30,61.31,57.52,3.79,6.59,192,2020-10-30 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-10-23,57.52,57.20,0.32,0.56,193,2020-10-23 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-10-16,57.20,60.10,-2.90,-4.83,194,2020-10-16 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-10-09,60.10,61.56,-1.46,-2.37,195,2020-10-09 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-10-02,61.56,59.34,2.22,3.74,196,2020-10-02 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-09-25,59.34,56.33,3.01,5.34,197,2020-09-25 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-09-18,56.33,56.13,0.20,0.36,198,2020-09-18 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-09-11,56.13,59.08,-2.95,-4.99,199,2020-09-11 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-09-04,59.08,61.05,-1.97,-3.23,200,2020-09-04 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-08-28,61.05,56.65,4.40,7.77,201,2020-08-28 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-08-21,56.65,54.80,1.85,3.38,202,2020-08-21 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-08-14,54.80,54.60,0.20,0.37,203,2020-08-14 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-08-07,54.60,53.90,0.70,1.30,204,2020-08-07 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-07-31,53.90,54.30,-0.40,-0.74,205,2020-07-31 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-07-24,54.30,55.33,-1.03,-1.86,206,2020-07-24 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-07-17,55.33,53.35,1.98,3.71,207,2020-07-17 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-07-10,53.35,53.10,0.25,0.47,208,2020-07-10 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-07-03,53.10,49.83,3.27,6.56,209,2020-07-03 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-06-26,49.83,54.02,-4.19,-7.76,210,2020-06-26 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-06-19,54.02,55.58,-1.56,-2.81,211,2020-06-19 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-06-12,55.58,59.33,-3.75,-6.32,212,2020-06-12 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-06-05,59.33,55.32,4.01,7.25,213,2020-06-05 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-05-29,55.32,54.80,0.52,0.95,214,2020-05-29 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-05-22,54.80,53.42,1.38,2.58,215,2020-05-22 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-05-15,53.42,52.24,1.18,2.26,216,2020-05-15 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-05-08,52.24,49.14,3.10,6.31,217,2020-05-08 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-05-01,49.14,44.58,4.56,10.23,218,2020-05-01 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-04-24,44.58,53.63,-9.05,-16.87,219,2020-04-24 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-04-17,53.63,59.72,-6.09,-10.20,220,2020-04-17 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-04-10,59.72,73.36,-13.64,-18.59,221,2020-04-10 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-04-03,73.36,65.50,7.86,12.00,222,2020-04-03 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-03-27,65.50,62.98,2.52,4.00,223,2020-03-27 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-03-20,62.98,62.74,0.24,0.38,224,2020-03-20 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-03-13,62.74,70.17,-7.43,-10.59,225,2020-03-13 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-03-06,70.17,76.21,-6.04,-7.93,226,2020-03-06 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-02-28,76.21,81.99,-5.78,-7.05,227,2020-02-28 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-02-21,81.99,85.94,-3.95,-4.60,228,2020-02-21 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-02-14,85.94,87.82,-1.88,-2.14,229,2020-02-14 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-02-07,87.82,90.00,-2.18,-2.42,230,2020-02-07 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-01-31,90.00,86.61,3.39,3.91,231,2020-01-31 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-01-24,86.61,96.24,-9.63,-10.01,232,2020-01-24 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-01-17,96.24,92.39,3.85,4.17,233,2020-01-17 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-01-10,92.39,78.40,13.99,17.84,234,2020-01-10 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2020-01-03,78.40,83.13,-4.73,-5.69,235,2020-01-03 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2019-12-27,83.13,85.27,-2.14,-2.51,236,2019-12-27 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2019-12-20,85.27,82.44,2.83,3.43,237,2019-12-20 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2019-12-13,82.44,82.74,-0.30,-0.36,238,2019-12-13 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2019-12-06,82.74,89.00,-6.26,-7.03,239,2019-12-06 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2019-11-29,89.00,82.67,6.33,7.66,240,2019-11-29 00:00:00,1,0,2024-07-20 06:31:44,0,2024-07-20 06:31:44,,,
2019-11-22,82.67,74.18,8.49,11.45,241,2019-11-22 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-11-15,74.18,70.40,3.78,5.37,242,2019-11-15 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-11-08,70.40,67.96,2.44,3.59,243,2019-11-08 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-11-01,67.96,70.42,-2.46,-3.49,244,2019-11-01 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-10-25,70.42,69.57,0.85,1.22,245,2019-10-25 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-10-18,69.57,68.60,0.97,1.41,246,2019-10-18 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-10-11,68.60,59.60,9.00,15.10,247,2019-10-11 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-09-27,59.60,60.45,-0.85,-1.41,248,2019-09-27 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-09-20,60.45,59.08,1.37,2.32,249,2019-09-20 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-09-06,59.08,57.35,1.73,3.02,250,2019-09-06 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-08-30,57.35,57.91,-0.56,-0.97,251,2019-08-30 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-08-23,57.91,60.12,-2.21,-3.68,252,2019-08-23 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-08-16,60.12,59.75,0.37,0.62,253,2019-08-16 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-08-09,59.75,62.94,-3.19,-5.07,254,2019-08-09 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-08-02,62.94,66.27,-3.33,-5.02,255,2019-08-02 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-07-26,66.27,65.21,1.06,1.63,256,2019-07-26 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-07-19,65.21,65.99,-0.78,-1.18,257,2019-07-19 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-07-12,65.99,65.40,0.59,0.90,258,2019-07-12 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-07-05,65.40,64.36,1.04,1.62,259,2019-07-05 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-06-28,64.36,62.49,1.87,2.99,260,2019-06-28 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-06-21,62.49,65.48,-2.99,-4.57,261,2019-06-21 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-06-14,65.48,62.06,3.42,5.51,262,2019-06-14 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-06-07,62.06,61.09,0.97,1.59,263,2019-06-07 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-05-31,61.09,62.52,-1.43,-2.29,264,2019-05-31 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-05-24,62.52,66.14,-3.62,-5.47,265,2019-05-24 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-05-17,66.14,72.02,-5.88,-8.16,266,2019-05-17 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-05-10,72.02,70.25,1.77,2.52,267,2019-05-10 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-05-03,70.25,68.98,1.27,1.84,268,2019-05-03 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-04-26,68.98,71.05,-2.07,-2.91,269,2019-04-26 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2019-04-12,71.05,65.48,5.57,8.51,270,2019-04-12 00:00:00,1,0,2024-07-20 06:31:48,0,2024-07-20 06:31:48,,,
2024-07-26,108.25,108.00,0.25,0.23,301,2024-07-26 00:00:00,1,0,2024-08-01 10:37:59,0,2024-08-01 10:37:59,,,
2024-07-19,108.00,107.10,0.90,0.84,302,2024-07-19 00:00:00,1,0,2024-08-01 10:37:59,0,2024-08-01 10:37:59,,,
2024-11-01,111.20,110.00,1.20,1.09,303,2024-11-01 00:00:00,1,0,2024-11-07 01:33:56,0,2024-11-07 01:33:56,,,
2024-10-25,110.00,113.70,-3.70,-3.25,304,2024-10-25 00:00:00,1,0,2024-11-07 01:33:56,0,2024-11-07 01:33:56,,,
2024-10-18,113.70,116.60,-2.90,-2.49,305,2024-10-18 00:00:00,1,0,2024-11-07 01:33:56,0,2024-11-07 01:33:56,,,
2024-10-11,116.60,112.90,3.70,3.28,306,2024-10-11 00:00:00,1,0,2024-11-07 01:33:56,0,2024-11-07 01:33:56,,,
2024-10-04,112.90,106.15,6.75,6.36,307,2024-10-04 00:00:00,1,0,2024-11-07 01:33:56,0,2024-11-07 01:33:56,,,
2024-09-27,106.15,103.40,2.75,2.66,308,2024-09-27 00:00:00,1,0,2024-11-07 01:33:56,0,2024-11-07 01:33:56,,,
2024-09-20,103.40,110.50,-7.10,-6.43,309,2024-09-20 00:00:00,1,0,2024-11-07 01:33:56,0,2024-11-07 01:33:56,,,
2024-09-13,110.50,108.90,1.60,1.47,310,2024-09-13 00:00:00,1,0,2024-11-07 01:33:56,0,2024-11-07 01:33:56,,,
2024-09-06,108.90,112.54,-3.64,-3.23,311,2024-09-06 00:00:00,1,0,2024-11-07 01:33:56,0,2024-11-07 01:33:56,,,
2024-08-30,112.54,112.10,0.44,0.39,312,2024-08-30 00:00:00,1,0,2024-11-07 01:33:56,0,2024-11-07 01:33:56,,,
2024-08-23,112.10,113.50,-1.40,-1.23,313,2024-08-23 00:00:00,1,0,2024-11-07 01:33:56,0,2024-11-07 01:33:56,,,
2024-08-16,113.50,113.50,0.00,0.00,314,2024-08-16 00:00:00,1,0,2024-11-07 01:33:56,0,2024-11-07 01:33:56,,,
2024-08-09,113.50,113.50,0.00,0.00,315,2024-08-09 00:00:00,1,0,2024-11-07 01:33:56,0,2024-11-07 01:33:56,,,
2024-08-02,113.50,108.25,5.25,4.85,316,2024-08-02 00:00:00,1,0,2024-11-07 01:33:56,0,2024-11-07 01:33:56,,,
2024-11-08,110.00,111.20,-1.20,-1.08,317,2024-11-08 00:00:00,1,0,2024-11-11 23:15:38,0,2024-11-11 23:15:38,,,
2024-11-15,109.00,110.00,-1.00,-0.91,318,2024-11-15 00:00:00,1,0,2024-11-18 23:14:41,0,2024-11-18 23:14:41,,,
2024-11-22,109.00,109.00,0.00,0.00,319,2024-11-22 00:00:00,1,0,2024-11-25 23:14:55,0,2024-11-25 23:14:55,,,
2024-11-29,110.20,109.00,1.20,1.10,320,2024-11-29 00:00:00,1,0,2024-12-02 23:16:06,0,2024-12-02 23:16:06,,,
2024-12-06,107.65,110.20,-2.55,-2.31,321,2024-12-06 00:00:00,1,0,2024-12-09 23:15:49,0,2024-12-09 23:15:49,,,
2024-12-13,104.45,107.65,-3.20,-2.97,322,2024-12-13 00:00:00,1,0,2024-12-16 23:15:52,0,2024-12-16 23:15:52,,,
2024-12-20,100.78,104.45,-3.67,-3.51,323,2024-12-20 00:00:00,1,0,2024-12-23 23:14:33,0,2024-12-23 23:14:33,,,
2024-12-27,100.13,100.78,-0.65,-0.64,324,2024-12-27 00:00:00,1,0,2024-12-30 23:15:57,0,2024-12-30 23:15:57,,,
2025-01-03,100.13,100.13,0.00,0.00,325,2025-01-03 00:00:00,1,0,2025-01-06 23:14:50,0,2025-01-06 23:14:50,,,
2025-01-10,100.13,100.13,0.00,0.00,326,2025-01-10 00:00:00,1,0,2025-01-13 23:14:44,0,2025-01-13 23:14:44,,,
2025-01-17,96.90,100.13,-3.23,-3.23,327,2025-01-17 00:00:00,1,0,2025-01-20 23:15:21,0,2025-01-20 23:15:21,,,
2025-01-24,96.90,96.90,0.00,0.00,328,2025-01-24 00:00:00,1,0,2025-02-04 23:15:31,0,2025-02-04 23:15:31,,,
2025-01-31,102.50,102.50,0.00,0.00,329,2025-01-31 00:00:00,1,0,2025-02-05 23:14:33,0,2025-02-05 23:14:33,,,
2025-02-14,102.50,102.50,0.00,0.00,330,2025-02-14 00:00:00,1,0,2025-02-17 23:14:30,0,2025-02-17 23:14:30,,,
2025-02-07,102.50,102.50,0.00,0.00,331,2025-02-07 00:00:00,1,0,2025-02-17 23:14:30,0,2025-02-17 23:14:30,,,
2025-02-21,100.20,102.50,-2.30,-2.24,332,2025-02-21 00:00:00,1,0,2025-02-24 23:15:26,0,2025-02-24 23:15:26,,,
2025-02-28,91.00,100.20,-9.20,-9.18,333,2025-02-28 00:00:00,1,0,2025-03-10 23:15:44,0,2025-03-10 23:15:44,,,
2025-03-07,90.00,91.00,-1.00,-1.10,334,2025-03-07 00:00:00,1,0,2025-03-17 23:14:32,0,2025-03-17 23:14:32,,,
2025-03-14,87.80,90.00,-2.20,-2.44,335,2025-03-14 00:00:00,1,0,2025-03-18 23:15:17,0,2025-03-18 23:15:17,,,
2025-03-21,83.30,87.80,-4.50,-5.13,336,2025-03-21 00:00:00,1,0,2025-03-31 23:14:28,0,2025-03-31 23:14:28,,,
2025-03-28,85.50,83.30,2.20,2.64,337,2025-03-28 00:00:00,1,0,2025-04-07 23:15:33,0,2025-04-07 23:15:33,,,
2025-04-11,85.50,85.50,0.00,0.00,338,2025-04-11 00:00:00,1,0,2025-04-15 23:14:47,0,2025-04-15 23:14:47,,,
2025-04-18,88.30,85.50,2.80,3.27,339,2025-04-18 00:00:00,1,0,2025-04-22 23:14:22,0,2025-04-22 23:14:22,,,
2025-04-25,90.30,88.30,2.00,2.27,340,2025-04-25 00:00:00,1,0,2025-05-05 23:15:09,0,2025-05-05 23:15:09,,,
2025-05-09,90.70,89.30,1.40,1.57,341,2025-05-09 00:00:00,1,0,2025-05-13 23:14:35,0,2025-05-13 23:14:35,,,
2025-05-02,89.30,90.30,-1.00,-1.11,342,2025-05-02 00:00:00,1,0,2025-05-13 23:14:35,0,2025-05-13 23:14:35,,,
2025-05-16,91.00,90.70,0.30,0.33,343,2025-05-16 00:00:00,1,0,2025-05-20 23:14:23,0,2025-05-20 23:14:23,,,
2025-05-23,91.00,91.00,0.00,0.00,344,2025-05-23 00:00:00,1,0,2025-05-27 23:14:36,0,2025-05-27 23:14:36,,,
2025-05-30,91.00,91.00,0.00,0.00,345,2025-05-30 00:00:00,1,0,2025-06-09 23:15:25,0,2025-06-09 23:15:25,,,
2025-06-06,90.40,91.00,-0.60,-0.66,346,2025-06-06 00:00:00,1,0,2025-06-16 23:15:28,0,2025-06-16 23:15:28,,,
2025-06-13,91.00,90.40,0.60,0.66,347,2025-06-13 00:00:00,1,0,2025-06-17 23:14:26,0,2025-06-17 23:14:26,,,
2025-06-20,92.00,91.00,1.00,1.10,348,2025-06-20 00:00:00,1,0,2025-06-30 23:15:08,0,2025-06-30 23:15:08,,,
2025-07-04,95.00,92.60,2.40,2.59,349,2025-07-04 00:00:00,1,0,2025-07-07 23:15:34,0,2025-07-07 23:15:34,,,
2025-06-27,92.60,92.00,0.60,0.65,350,2025-06-27 00:00:00,1,0,2025-07-07 23:15:34,0,2025-07-07 23:15:34,,,
2025-07-11,95.60,95.00,0.60,0.63,351,2025-07-11 00:00:00,1,0,2025-07-14 23:14:54,0,2025-07-14 23:14:54,,,
2025-07-18,98.00,95.60,2.40,2.51,352,2025-07-18 00:00:00,1,0,2025-07-21 23:15:35,0,2025-07-21 23:15:35,,,
2025-07-25,95.60,98.00,-2.40,-2.45,353,2025-07-25 00:00:00,1,0,2025-07-28 23:14:53,0,2025-07-28 23:14:53,,,
2025-08-01,94.10,95.60,-1.50,-1.57,354,2025-08-01 00:00:00,1,0,2025-08-04 23:14:56,0,2025-08-04 23:14:56,,,
2025-08-08,96.25,94.10,2.15,2.28,355,2025-08-08 00:00:00,1,0,2025-08-11 23:15:10,0,2025-08-11 23:15:10,,,
2025-08-15,95.00,96.25,-1.25,-1.30,356,2025-08-15 00:00:00,1,0,2025-08-19 23:14:18,0,2025-08-19 23:14:18,,,
2025-08-22,95.18,95.00,0.18,0.19,357,2025-08-22 00:00:00,1,0,2025-08-25 23:15:26,0,2025-08-25 23:15:26,,,
2025-08-29,93.70,95.18,-1.48,-1.55,358,2025-08-29 00:00:00,1,0,2025-09-01 23:15:19,0,2025-09-01 23:15:19,,,
2025-09-05,86.50,93.70,-7.20,-7.68,359,2025-09-05 00:00:00,1,0,2025-09-08 23:15:36,0,2025-09-08 23:15:36,,,
2025-09-12,86.50,86.50,0.00,0.00,360,2025-09-12 00:00:00,1,0,2025-09-15 23:14:17,0,2025-09-15 23:14:17,,,
