时间,企业名称,企业属地,产品名称,本期价格,价格类型,备注,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-05-27,唐山瑞丰,河北省,准一级焦,3320.00,出厂价,承兑;华北、西北采购,3354,2022-05-27 00:00:00,1,0,2024-07-20 22:21:14,0,2024-07-20 22:21:14,,,
2022-05-27,唐山瑞丰,河北省,二级焦,3260.00,出厂价,承兑;华北、西北采购,3355,2022-05-27 00:00:00,1,0,2024-07-20 22:21:14,0,2024-07-20 22:21:14,,,
2022-05-27,津西钢铁,河北省,准一级焦,3310.00,出厂价,承兑;华北、西北采购,3356,2022-05-27 00:00:00,1,0,2024-07-20 22:21:14,0,2024-07-20 22:21:14,,,
2022-05-27,津西钢铁,河北省,二级焦,3260.00,出厂价,承兑;内蒙采购,3357,2022-05-27 00:00:00,1,0,2024-07-20 22:21:14,0,2024-07-20 22:21:14,,,
2022-05-27,邢钢,河北省,准一级焦,3075.00,出厂价,承兑;华北、西北采购,3358,2022-05-27 00:00:00,1,0,2024-07-20 22:21:14,0,2024-07-20 22:21:14,,,
2022-05-27,文丰钢铁,河北省,准二级焦,3220.00,出厂价,承兑;,3359,2022-05-27 00:00:00,1,0,2024-07-20 22:21:14,0,2024-07-20 22:21:14,,,
2022-05-27,新兴铸管,河北省,二级焦,2960.00,出厂价,承兑;华北、西北采购,3360,2022-05-27 00:00:00,1,0,2024-07-20 22:21:14,0,2024-07-20 22:21:14,,,
2022-05-27,凌钢,辽宁省,二级焦,2870.00,出厂价,承兑;华北采购,3361,2022-05-27 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-27,营口中板,辽宁省,一级焦,3110.00,出厂价,承兑;东北采购,3362,2022-05-27 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-27,营口中板,辽宁省,二级焦,3060.00,出厂价,承兑;东北采购,3363,2022-05-27 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-27,新抚钢,辽宁省,二级焦,3058.00,出厂价,承兑;东北采购,3364,2022-05-27 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-27,昆钢,云南省,三级焦,3800.00,出厂价,承兑;西南采购,3365,2022-05-27 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-27,冷水江钢铁,湖南省,二级焦,4040.00,出厂价,承兑;华北、华东采购,3366,2022-05-27 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-27,湘钢,湖南省,一级焦,3570.00,出厂价,承兑;华北、华东采购,3367,2022-05-27 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,日照钢铁,山东省,二级焦,3260.00,出厂价,承兑;山东省内采购,3368,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,日照钢铁,山东省,二级焦,3270.00,出厂价,承兑;省外采购,3369,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,潍坊钢铁,山东省,二级焦,3370.00,出厂价,承兑;华北、华东采购,3370,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,莱钢永锋,山东省,一级焦,3270.00,出厂价,承兑;,3371,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,莱钢永锋,山东省,二级焦,3220.00,出厂价,承兑;,3372,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,沙钢,江苏省,二级焦,3750.00,出厂价,承兑;华北、华东采购,3373,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,中天钢铁,江苏省,准一级焦,3830.00,出厂价,承兑;华北、华东采购,3374,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,永钢,江苏省,一级焦,3830.00,出厂价,承兑;华北、华东采购,3375,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,永钢,江苏省,二级焦,3750.00,出厂价,承兑;华北、华东采购,3376,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,方大特钢,江西省,二级焦,4160.00,出厂价,承兑;华东采购,3377,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,福建三钢,福建省,二级焦,3710.00,出厂价,承兑;华北、华东采购,3378,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,河北敬业,河北省,二级焦,3260.00,出厂价,承兑;,3379,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,唐山宝泰,河北省,准一级焦,3320.00,出厂价,承兑;华北、西北采购,3380,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,河钢,河北省,一级焦,3460.00,出厂价,承兑;华北、西北采购,3381,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,邯钢,河北省,一级焦,3325.00,出厂价,承兑;华北、西北采购,3382,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,承德建龙,河北省,准一级焦,3340.00,出厂价,承兑;华北、西北采购,3383,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,唐山天柱,河北省,准一级焦,3310.00,出厂价,承兑;华北、西北采购,3384,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,唐山瑞丰,河北省,准一级焦,3320.00,出厂价,承兑;华北、西北采购,3385,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,唐山瑞丰,河北省,二级焦,3260.00,出厂价,承兑;华北、西北采购,3386,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,津西钢铁,河北省,准一级焦,3310.00,出厂价,承兑;华北、西北采购,3387,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,津西钢铁,河北省,二级焦,3260.00,出厂价,承兑;内蒙采购,3388,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,邢钢,河北省,准一级焦,3275.00,出厂价,承兑;华北、西北采购,3389,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,文丰钢铁,河北省,准二级焦,3220.00,出厂价,承兑;,3390,2022-05-20 00:00:00,1,0,2024-07-20 22:21:18,0,2024-07-20 22:21:18,,,
2022-05-20,新兴铸管,河北省,二级焦,3160.00,出厂价,承兑;华北、西北采购,3391,2022-05-20 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-20,凌钢,辽宁省,二级焦,3070.00,出厂价,承兑;华北采购,3392,2022-05-20 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-20,营口中板,辽宁省,一级焦,3310.00,出厂价,承兑;东北采购,3393,2022-05-20 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-20,营口中板,辽宁省,二级焦,3260.00,出厂价,承兑;东北采购,3394,2022-05-20 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-20,新抚钢,辽宁省,二级焦,3258.00,出厂价,承兑;东北采购,3395,2022-05-20 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-20,昆钢,云南省,三级焦,4400.00,出厂价,承兑;西南采购,3396,2022-05-20 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-20,冷水江钢铁,湖南省,二级焦,4040.00,出厂价,承兑;华北、华东采购,3397,2022-05-20 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-20,湘钢,湖南省,一级焦,3570.00,出厂价,承兑;华北、华东采购,3398,2022-05-20 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,日照钢铁,山东省,二级焦,3460.00,出厂价,承兑;山东省内采购,3399,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,日照钢铁,山东省,二级焦,3470.00,出厂价,承兑;省外采购,3400,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,潍坊钢铁,山东省,二级焦,3570.00,出厂价,承兑;华北、华东采购,3401,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,莱钢永锋,山东省,一级焦,3470.00,出厂价,承兑;,3402,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,莱钢永锋,山东省,二级焦,3420.00,出厂价,承兑;,3403,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,沙钢,江苏省,二级焦,3750.00,出厂价,承兑;华北、华东采购,3404,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,中天钢铁,江苏省,准一级焦,3830.00,出厂价,承兑;华北、华东采购,3405,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,永钢,江苏省,一级焦,3830.00,出厂价,承兑;华北、华东采购,3406,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,永钢,江苏省,二级焦,3750.00,出厂价,承兑;华北、华东采购,3407,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,方大特钢,江西省,二级焦,4160.00,出厂价,承兑;华东采购,3408,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,福建三钢,福建省,二级焦,4110.00,出厂价,承兑;华北、华东采购,3409,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,河北敬业,河北省,二级焦,3460.00,出厂价,承兑;,3410,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,唐山宝泰,河北省,准一级焦,3520.00,出厂价,承兑;华北、西北采购,3411,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,河钢,河北省,一级焦,3660.00,出厂价,承兑;华北、西北采购,3412,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,邯钢,河北省,一级焦,3525.00,出厂价,承兑;华北、西北采购,3413,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,承德建龙,河北省,准一级焦,3540.00,出厂价,承兑;华北、西北采购,3414,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,唐山天柱,河北省,准一级焦,3510.00,出厂价,承兑;华北、西北采购,3415,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,唐山瑞丰,河北省,准一级焦,3520.00,出厂价,承兑;华北、西北采购,3416,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,唐山瑞丰,河北省,二级焦,3460.00,出厂价,承兑;华北、西北采购,3417,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,津西钢铁,河北省,准一级焦,3510.00,出厂价,承兑;华北、西北采购,3418,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,津西钢铁,河北省,二级焦,3460.00,出厂价,承兑;内蒙采购,3419,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,邢钢,河北省,准一级焦,3475.00,出厂价,承兑;华北、西北采购,3420,2022-05-13 00:00:00,1,0,2024-07-20 22:21:22,0,2024-07-20 22:21:22,,,
2022-05-13,文丰钢铁,河北省,准二级焦,3420.00,出厂价,承兑;,3421,2022-05-13 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-13,新兴铸管,河北省,二级焦,3360.00,出厂价,承兑;华北、西北采购,3422,2022-05-13 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-13,凌钢,辽宁省,二级焦,3270.00,出厂价,承兑;华北采购,3423,2022-05-13 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-13,营口中板,辽宁省,一级焦,3510.00,出厂价,承兑;东北采购,3424,2022-05-13 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-13,营口中板,辽宁省,二级焦,3460.00,出厂价,承兑;东北采购,3425,2022-05-13 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-13,新抚钢,辽宁省,二级焦,3458.00,出厂价,承兑;东北采购,3426,2022-05-13 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-13,昆钢,云南省,三级焦,4400.00,出厂价,承兑;西南采购,3427,2022-05-13 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-13,冷水江钢铁,湖南省,二级焦,4040.00,出厂价,承兑;华北、华东采购,3428,2022-05-13 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-13,湘钢,湖南省,一级焦,3570.00,出厂价,承兑;华北、华东采购,3429,2022-05-13 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,日照钢铁,山东省,二级焦,3860.00,出厂价,承兑;山东省内采购,3430,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,日照钢铁,山东省,二级焦,3870.00,出厂价,承兑;省外采购,3431,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,潍坊钢铁,山东省,二级焦,3970.00,出厂价,承兑;华北、华东采购,3432,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,莱钢永锋,山东省,一级焦,3870.00,出厂价,承兑;,3433,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,莱钢永锋,山东省,二级焦,3820.00,出厂价,承兑;,3434,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,沙钢,江苏省,二级焦,3400.00,出厂价,承兑;华北、华东采购,3435,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,中天钢铁,江苏省,准一级焦,3480.00,出厂价,承兑;华北、华东采购,3436,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,永钢,江苏省,一级焦,3480.00,出厂价,承兑;华北、华东采购,3437,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,永钢,江苏省,二级焦,3400.00,出厂价,承兑;华北、华东采购,3438,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,方大特钢,江西省,二级焦,3460.00,出厂价,承兑;华东采购,3439,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,福建三钢,福建省,二级焦,3710.00,出厂价,承兑;华北、华东采购,3440,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,河北敬业,河北省,二级焦,3860.00,出厂价,承兑;,3441,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,唐山宝泰,河北省,准一级焦,3920.00,出厂价,承兑;华北、西北采购,3442,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,河钢,河北省,一级焦,4060.00,出厂价,承兑;华北、西北采购,3443,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,邯钢,河北省,一级焦,3925.00,出厂价,承兑;华北、西北采购,3444,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,承德建龙,河北省,准一级焦,3940.00,出厂价,承兑;华北、西北采购,3445,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,唐山天柱,河北省,准一级焦,3910.00,出厂价,承兑;华北、西北采购,3446,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,唐山瑞丰,河北省,准一级焦,3920.00,出厂价,承兑;华北、西北采购,3447,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,唐山瑞丰,河北省,二级焦,3860.00,出厂价,承兑;华北、西北采购,3448,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,津西钢铁,河北省,准一级焦,3910.00,出厂价,承兑;华北、西北采购,3449,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,津西钢铁,河北省,二级焦,3860.00,出厂价,承兑;内蒙采购,3450,2022-05-06 00:00:00,1,0,2024-07-20 22:21:25,0,2024-07-20 22:21:25,,,
2022-05-06,邢钢,河北省,准一级焦,3875.00,出厂价,承兑;华北、西北采购,3451,2022-05-06 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-05-06,文丰钢铁,河北省,准二级焦,3820.00,出厂价,承兑;,3452,2022-05-06 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-05-06,新兴铸管,河北省,二级焦,3760.00,出厂价,承兑;华北、西北采购,3453,2022-05-06 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-05-06,凌钢,辽宁省,二级焦,3470.00,出厂价,承兑;华北采购,3454,2022-05-06 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-05-06,营口中板,辽宁省,一级焦,3910.00,出厂价,承兑;东北采购,3455,2022-05-06 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-05-06,营口中板,辽宁省,二级焦,3860.00,出厂价,承兑;东北采购,3456,2022-05-06 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-05-06,新抚钢,辽宁省,二级焦,3658.00,出厂价,承兑;东北采购,3457,2022-05-06 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-05-06,昆钢,云南省,三级焦,3820.00,出厂价,承兑;西南采购,3458,2022-05-06 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-05-06,冷水江钢铁,湖南省,二级焦,3640.00,出厂价,承兑;华北、华东采购,3459,2022-05-06 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-05-06,湘钢,湖南省,一级焦,3670.00,出厂价,承兑;华北、华东采购,3460,2022-05-06 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,日照钢铁,山东省,二级焦,3860.00,出厂价,承兑;山东省内采购,3461,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,日照钢铁,山东省,二级焦,3870.00,出厂价,承兑;省外采购,3462,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,潍坊钢铁,山东省,二级焦,3970.00,出厂价,承兑;华北、华东采购,3463,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,莱钢永锋,山东省,一级焦,3870.00,出厂价,承兑;,3464,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,莱钢永锋,山东省,二级焦,3820.00,出厂价,承兑;,3465,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,沙钢,江苏省,二级焦,3400.00,出厂价,承兑;华北、华东采购,3466,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,中天钢铁,江苏省,准一级焦,3480.00,出厂价,承兑;华北、华东采购,3467,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,永钢,江苏省,一级焦,3480.00,出厂价,承兑;华北、华东采购,3468,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,永钢,江苏省,二级焦,3400.00,出厂价,承兑;华北、华东采购,3469,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,方大特钢,江西省,二级焦,3460.00,出厂价,承兑;华东采购,3470,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,福建三钢,福建省,二级焦,3710.00,出厂价,承兑;华北、华东采购,3471,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,河北敬业,河北省,二级焦,3860.00,出厂价,承兑;,3472,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,唐山宝泰,河北省,准一级焦,3920.00,出厂价,承兑;华北、西北采购,3473,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,河钢,河北省,一级焦,4060.00,出厂价,承兑;华北、西北采购,3474,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,邯钢,河北省,一级焦,3925.00,出厂价,承兑;华北、西北采购,3475,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,承德建龙,河北省,准一级焦,3940.00,出厂价,承兑;华北、西北采购,3476,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,唐山天柱,河北省,准一级焦,3910.00,出厂价,承兑;华北、西北采购,3477,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,唐山瑞丰,河北省,准一级焦,3920.00,出厂价,承兑;华北、西北采购,3478,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,唐山瑞丰,河北省,二级焦,3860.00,出厂价,承兑;华北、西北采购,3479,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,津西钢铁,河北省,准一级焦,3910.00,出厂价,承兑;华北、西北采购,3480,2022-04-29 00:00:00,1,0,2024-07-20 22:21:29,0,2024-07-20 22:21:29,,,
2022-04-29,津西钢铁,河北省,二级焦,3860.00,出厂价,承兑;内蒙采购,3481,2022-04-29 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-29,邢钢,河北省,准一级焦,3875.00,出厂价,承兑;华北、西北采购,3482,2022-04-29 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-29,文丰钢铁,河北省,准二级焦,3820.00,出厂价,承兑;,3483,2022-04-29 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-29,新兴铸管,河北省,二级焦,3760.00,出厂价,承兑;华北、西北采购,3484,2022-04-29 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-29,凌钢,辽宁省,二级焦,3470.00,出厂价,承兑;华北采购,3485,2022-04-29 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-29,营口中板,辽宁省,一级焦,3910.00,出厂价,承兑;东北采购,3486,2022-04-29 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-29,营口中板,辽宁省,二级焦,3860.00,出厂价,承兑;东北采购,3487,2022-04-29 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-29,新抚钢,辽宁省,二级焦,3658.00,出厂价,承兑;东北采购,3488,2022-04-29 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-29,昆钢,云南省,三级焦,3820.00,出厂价,承兑;西南采购,3489,2022-04-29 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-29,冷水江钢铁,湖南省,二级焦,3640.00,出厂价,承兑;华北、华东采购,3490,2022-04-29 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-29,湘钢,湖南省,一级焦,3670.00,出厂价,承兑;华北、华东采购,3491,2022-04-29 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-22,日照钢铁,山东省,二级焦,3860.00,出厂价,承兑;山东省内采购,3492,2022-04-22 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-22,日照钢铁,山东省,二级焦,3870.00,出厂价,承兑;省外采购,3493,2022-04-22 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-22,潍坊钢铁,山东省,二级焦,3970.00,出厂价,承兑;华北、华东采购,3494,2022-04-22 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-22,莱钢永锋,山东省,一级焦,3870.00,出厂价,承兑;,3495,2022-04-22 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-22,莱钢永锋,山东省,二级焦,3820.00,出厂价,承兑;,3496,2022-04-22 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-22,沙钢,江苏省,二级焦,2970.00,出厂价,承兑;华北、华东采购,3497,2022-04-22 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-22,中天钢铁,江苏省,准一级焦,2910.00,出厂价,承兑;华北、华东采购,3498,2022-04-22 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
2022-04-22,永钢,江苏省,一级焦,2910.00,出厂价,承兑;华北、华东采购,3499,2022-04-22 00:00:00,1,0,2024-07-20 22:21:32,0,2024-07-20 22:21:32,,,
