时间,交易品种,成交量(吨),成交额（元）,收盘价(元/吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-12-29,SHEA,1003.00,70370.00,70.16,132,2023-12-29 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-12-28,SHEA,76.00,5209.32,68.54,133,2023-12-28 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-12-27,SHEA,0.00,0.00,69.50,134,2023-12-27 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-12-26,SHEA,0.00,0.00,69.50,135,2023-12-26 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-12-25,SHEA,0.00,0.00,69.50,136,2023-12-25 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-12-22,SHEA,0.00,0.00,69.50,137,2023-12-22 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-12-21,SHEA,20677.00,1437051.50,69.50,138,2023-12-21 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-12-19,SHEA,1578.00,108882.00,69.00,139,2023-12-19 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-12-15,SHEA,0.00,0.00,69.00,140,2023-12-15 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-12-14,SHEA,1000.00,69000.00,69.00,141,2023-12-14 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-12-13,SHEA,0.00,0.00,69.80,142,2023-12-13 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-12-12,SHEA,2879.00,200960.10,69.80,143,2023-12-12 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-12-11,SHEA,1000.00,69000.00,69.00,144,2023-12-11 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-12-08,SHEA,100.00,6900.00,69.00,145,2023-12-08 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-12-07,SHEA,0.00,0.00,72.00,146,2023-12-07 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-12-06,SHEA,0.00,0.00,72.00,147,2023-12-06 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-12-05,SHEA,1380.00,99360.00,72.00,148,2023-12-05 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-12-01,SHEA,30.00,2009.00,66.97,149,2023-12-01 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-11-30,SHEA,5.00,340.00,68.00,150,2023-11-30 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2023-11-29,SHEA,430591.00,31005063.92,72.01,151,2023-11-29 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-28,SHEA,15806.00,1152921.21,72.94,152,2023-11-28 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-27,SHEA,63454.00,4670824.55,73.61,153,2023-11-27 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-24,SHEA,41230.00,3036837.00,73.66,154,2023-11-24 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-23,SHEA,10240.00,755341.81,73.76,155,2023-11-23 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-22,SHEA,21389.00,1553967.84,72.65,156,2023-11-22 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-21,SHEA,14269.00,1048660.38,73.49,157,2023-11-21 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-20,SHEA,98560.00,7099822.59,72.04,158,2023-11-20 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-17,SHEA,35001.00,2427788.00,69.36,159,2023-11-17 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-16,SHEA,10420.00,722722.00,69.36,160,2023-11-16 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-15,SHEA,24091.00,1691172.49,70.20,161,2023-11-15 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-14,SHEA,6061.00,423574.36,69.89,162,2023-11-14 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-13,SHEA,2626.00,189196.74,72.05,163,2023-11-13 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-10,SHEA,15171.00,1115936.29,73.56,164,2023-11-10 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-09,SHEA,0.00,0.00,73.59,165,2023-11-09 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-08,SHEA,750.00,55192.50,73.59,166,2023-11-08 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-06,SHEA,26577.00,1874012.60,70.51,167,2023-11-06 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-03,SHEA,450.00,31122.50,69.16,168,2023-11-03 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-02,SHEA,0.00,0.00,69.39,169,2023-11-02 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-11-01,SHEA,133500.00,9263155.00,69.39,170,2023-11-01 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-10-31,SHEA,1793.00,120643.93,67.29,171,2023-10-31 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-10-30,SHEA,0.00,0.00,67.85,172,2023-10-30 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-10-27,SHEA,269.00,18250.70,67.85,173,2023-10-27 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-10-26,SHEA,125.00,8382.48,67.06,174,2023-10-26 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-10-25,SHEA,1.00,71.99,71.99,175,2023-10-25 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-10-24,SHEA,2470.00,176980.00,71.65,176,2023-10-24 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
2023-10-23,SHEA,7818.00,531724.00,68.01,177,2023-10-23 00:00:00,1,0,2024-07-21 05:10:47,0,2024-07-21 05:10:47,,,
