时间,本期(美元/吨),上期(美元/吨),环比增减(美元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2020-11-06,53.10,55.83,-2.73,-4.89,188,2020-11-06 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-10-30,55.83,56.05,-0.22,-0.39,189,2020-10-30 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-10-23,56.05,56.75,-0.70,-1.23,190,2020-10-23 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-10-16,56.75,57.69,-0.94,-1.63,191,2020-10-16 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-10-09,57.69,56.29,1.40,2.49,192,2020-10-09 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-10-02,56.29,53.45,2.84,5.31,193,2020-10-02 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-09-25,53.45,52.59,0.86,1.64,194,2020-09-25 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-09-18,52.59,51.36,1.23,2.39,195,2020-09-18 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-09-11,51.36,50.55,0.81,1.60,196,2020-09-11 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-09-04,50.55,46.95,3.60,7.67,197,2020-09-04 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-08-28,46.95,48.45,-1.50,-3.10,198,2020-08-28 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-08-21,48.45,51.00,-2.55,-5.00,199,2020-08-21 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-08-14,51.00,50.43,0.57,1.13,200,2020-08-14 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-08-07,50.43,49.60,0.83,1.67,201,2020-08-07 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-07-31,49.60,50.38,-0.78,-1.55,202,2020-07-31 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-07-24,50.38,50.20,0.18,0.36,203,2020-07-24 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-07-17,50.20,49.00,1.20,2.45,204,2020-07-17 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-07-10,49.00,48.95,0.05,0.10,205,2020-07-10 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-07-03,48.95,46.78,2.17,4.64,206,2020-07-03 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-06-26,46.78,44.71,2.07,4.63,207,2020-06-26 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-06-19,44.71,45.65,-0.94,-2.06,208,2020-06-19 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-06-12,45.65,46.48,-0.83,-1.79,209,2020-06-12 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-06-05,46.48,38.50,7.98,20.73,210,2020-06-05 00:00:00,1,0,2024-07-20 06:31:13,0,2024-07-20 06:31:13,,,
2020-05-29,38.50,37.80,0.70,1.85,211,2020-05-29 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-05-22,37.80,39.29,-1.49,-3.79,212,2020-05-22 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-05-15,39.29,40.39,-1.10,-2.72,213,2020-05-15 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-05-08,40.39,39.20,1.19,3.04,214,2020-05-08 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-05-01,39.20,42.05,-2.85,-6.78,215,2020-05-01 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-04-24,42.05,45.13,-3.08,-6.82,216,2020-04-24 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-04-17,45.13,45.13,0.00,0.00,217,2020-04-17 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-04-10,45.13,54.63,-9.50,-17.39,218,2020-04-10 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-04-03,54.63,54.45,0.18,0.33,219,2020-04-03 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-03-27,54.45,45.75,8.70,19.02,220,2020-03-27 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-03-20,45.75,47.43,-1.68,-3.54,221,2020-03-20 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-03-13,47.43,47.67,-0.24,-0.50,222,2020-03-13 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-03-06,47.67,45.88,1.79,3.90,223,2020-03-06 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-02-28,45.88,49.24,-3.36,-6.82,224,2020-02-28 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-02-21,49.24,51.35,-2.11,-4.11,225,2020-02-21 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-02-14,51.35,49.21,2.14,4.35,226,2020-02-14 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-02-07,49.21,46.18,3.03,6.56,227,2020-02-07 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-01-31,46.18,46.13,0.05,0.11,228,2020-01-31 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-01-24,46.13,50.65,-4.52,-8.92,229,2020-01-24 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-01-17,50.65,53.06,-2.41,-4.54,230,2020-01-17 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-01-10,53.06,52.06,1.00,1.92,231,2020-01-10 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2020-01-03,52.06,53.25,-1.19,-2.23,232,2020-01-03 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2019-12-27,53.25,52.65,0.60,1.14,233,2019-12-27 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2019-12-20,52.65,53.32,-0.67,-1.26,234,2019-12-20 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2019-12-13,53.32,55.01,-1.69,-3.07,235,2019-12-13 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2019-12-06,55.01,53.50,1.51,2.82,236,2019-12-06 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2019-11-29,53.50,53.00,0.50,0.94,237,2019-11-29 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2019-11-22,53.00,52.38,0.62,1.18,238,2019-11-22 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2019-11-15,52.38,55.50,-3.12,-5.62,239,2019-11-15 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2019-11-08,55.50,54.83,0.67,1.22,240,2019-11-08 00:00:00,1,0,2024-07-20 06:31:16,0,2024-07-20 06:31:16,,,
2019-11-01,54.83,61.25,-6.42,-10.48,241,2019-11-01 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-10-25,61.25,60.94,0.31,0.51,242,2019-10-25 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-10-18,60.94,61.04,-0.10,-0.16,243,2019-10-18 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-10-11,61.04,60.59,0.45,0.74,244,2019-10-11 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-09-27,60.59,57.38,3.21,5.59,245,2019-09-27 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-09-20,57.38,51.00,6.38,12.51,246,2019-09-20 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-09-06,51.00,51.00,0.00,0.00,247,2019-09-06 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-08-30,51.00,51.00,0.00,0.00,248,2019-08-30 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-08-23,51.00,53.15,-2.15,-4.05,249,2019-08-23 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-08-16,53.15,55.13,-1.98,-3.59,250,2019-08-16 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-08-09,55.13,58.87,-3.74,-6.35,251,2019-08-09 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-08-02,58.87,59.97,-1.10,-1.83,252,2019-08-02 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-07-26,59.97,59.97,0.00,0.00,253,2019-07-26 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-07-19,59.97,57.56,2.41,4.19,254,2019-07-19 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-07-12,57.56,53.92,3.64,6.75,255,2019-07-12 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-07-05,53.92,49.39,4.53,9.17,256,2019-07-05 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-06-28,49.39,48.87,0.52,1.06,257,2019-06-28 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-06-21,48.87,50.18,-1.31,-2.61,258,2019-06-21 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-06-14,50.18,50.89,-0.71,-1.40,259,2019-06-14 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-06-07,50.89,53.88,-2.99,-5.55,260,2019-06-07 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-05-31,53.88,56.53,-2.65,-4.69,261,2019-05-31 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-05-24,56.53,58.97,-2.44,-4.14,262,2019-05-24 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-05-17,58.97,59.96,-0.99,-1.65,263,2019-05-17 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-05-10,59.96,58.38,1.58,2.71,264,2019-05-10 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-05-03,58.38,59.30,-0.92,-1.55,265,2019-05-03 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-04-26,59.30,61.40,-2.10,-3.42,266,2019-04-26 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-04-12,61.40,55.08,6.32,11.47,267,2019-04-12 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-04-05,55.08,63.68,-8.60,-13.51,268,2019-04-05 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-03-29,63.68,69.75,-6.07,-8.70,269,2019-03-29 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2019-03-22,69.75,69.75,0.00,0.00,270,2019-03-22 00:00:00,1,0,2024-07-20 06:31:19,0,2024-07-20 06:31:19,,,
2024-07-26,105.00,105.40,-0.40,-0.38,301,2024-07-26 00:00:00,1,0,2024-08-01 10:37:55,0,2024-08-01 10:37:55,,,
2024-07-19,105.40,108.50,-3.10,-2.86,302,2024-07-19 00:00:00,1,0,2024-08-01 10:37:55,0,2024-08-01 10:37:55,,,
2024-11-01,119.25,119.25,0.00,0.00,303,2024-11-01 00:00:00,1,0,2024-11-07 01:33:53,0,2024-11-07 01:33:53,,,
2024-10-25,119.25,119.25,0.00,0.00,304,2024-10-25 00:00:00,1,0,2024-11-07 01:33:53,0,2024-11-07 01:33:53,,,
2024-10-18,119.25,119.29,-0.04,-0.03,305,2024-10-18 00:00:00,1,0,2024-11-07 01:33:53,0,2024-11-07 01:33:53,,,
2024-10-11,119.29,119.25,0.04,0.03,306,2024-10-11 00:00:00,1,0,2024-11-07 01:33:53,0,2024-11-07 01:33:53,,,
2024-10-04,119.25,119.25,0.00,0.00,307,2024-10-04 00:00:00,1,0,2024-11-07 01:33:53,0,2024-11-07 01:33:53,,,
2024-09-27,119.25,119.25,0.00,0.00,308,2024-09-27 00:00:00,1,0,2024-11-07 01:33:53,0,2024-11-07 01:33:53,,,
2024-09-20,119.25,119.25,0.00,0.00,309,2024-09-20 00:00:00,1,0,2024-11-07 01:33:53,0,2024-11-07 01:33:53,,,
2024-09-13,119.25,119.25,0.00,0.00,310,2024-09-13 00:00:00,1,0,2024-11-07 01:33:53,0,2024-11-07 01:33:53,,,
2024-09-06,119.25,119.25,0.00,0.00,311,2024-09-06 00:00:00,1,0,2024-11-07 01:33:53,0,2024-11-07 01:33:53,,,
2024-08-30,119.25,119.25,0.00,0.00,312,2024-08-30 00:00:00,1,0,2024-11-07 01:33:53,0,2024-11-07 01:33:53,,,
2024-08-23,119.25,119.25,0.00,0.00,313,2024-08-23 00:00:00,1,0,2024-11-07 01:33:53,0,2024-11-07 01:33:53,,,
2024-08-16,119.25,119.25,0.00,0.00,314,2024-08-16 00:00:00,1,0,2024-11-07 01:33:53,0,2024-11-07 01:33:53,,,
2024-08-09,119.25,107.85,11.40,10.57,315,2024-08-09 00:00:00,1,0,2024-11-07 01:33:53,0,2024-11-07 01:33:53,,,
2024-08-02,107.85,105.00,2.85,2.71,316,2024-08-02 00:00:00,1,0,2024-11-07 01:33:53,0,2024-11-07 01:33:53,,,
2024-11-08,119.25,119.25,0.00,0.00,317,2024-11-08 00:00:00,1,0,2024-11-11 23:15:35,0,2024-11-11 23:15:35,,,
2024-11-15,119.25,119.25,0.00,0.00,318,2024-11-15 00:00:00,1,0,2024-11-18 23:14:37,0,2024-11-18 23:14:37,,,
2024-11-22,119.25,119.25,0.00,0.00,319,2024-11-22 00:00:00,1,0,2024-11-25 23:14:53,0,2024-11-25 23:14:53,,,
2024-11-29,119.25,119.25,0.00,0.00,320,2024-11-29 00:00:00,1,0,2024-12-02 23:16:03,0,2024-12-02 23:16:03,,,
2024-12-06,119.25,119.25,0.00,0.00,321,2024-12-06 00:00:00,1,0,2024-12-09 23:15:46,0,2024-12-09 23:15:46,,,
2024-12-13,119.25,119.25,0.00,0.00,322,2024-12-13 00:00:00,1,0,2024-12-16 23:15:49,0,2024-12-16 23:15:49,,,
2024-12-20,119.25,119.25,0.00,0.00,323,2024-12-20 00:00:00,1,0,2024-12-23 23:14:30,0,2024-12-23 23:14:30,,,
2024-12-27,119.25,119.25,0.00,0.00,324,2024-12-27 00:00:00,1,0,2024-12-30 23:15:54,0,2024-12-30 23:15:54,,,
2025-01-03,119.25,119.25,0.00,0.00,325,2025-01-03 00:00:00,1,0,2025-01-06 23:14:46,0,2025-01-06 23:14:46,,,
2025-01-10,119.25,119.25,0.00,0.00,326,2025-01-10 00:00:00,1,0,2025-01-13 23:14:39,0,2025-01-13 23:14:39,,,
2025-01-17,119.25,119.25,0.00,0.00,327,2025-01-17 00:00:00,1,0,2025-01-20 23:15:16,0,2025-01-20 23:15:16,,,
2025-01-24,119.25,119.25,0.00,0.00,328,2025-01-24 00:00:00,1,0,2025-02-04 23:15:27,0,2025-02-04 23:15:27,,,
2025-01-31,119.25,119.25,0.00,0.00,329,2025-01-31 00:00:00,1,0,2025-02-05 23:14:30,0,2025-02-05 23:14:30,,,
2025-02-14,119.25,119.25,0.00,0.00,330,2025-02-14 00:00:00,1,0,2025-02-17 23:14:27,0,2025-02-17 23:14:27,,,
2025-02-07,119.25,119.25,0.00,0.00,331,2025-02-07 00:00:00,1,0,2025-02-17 23:14:27,0,2025-02-17 23:14:27,,,
2025-02-21,119.25,119.25,0.00,0.00,332,2025-02-21 00:00:00,1,0,2025-02-24 23:15:22,0,2025-02-24 23:15:22,,,
2025-02-28,119.25,119.25,0.00,0.00,333,2025-02-28 00:00:00,1,0,2025-03-10 23:15:40,0,2025-03-10 23:15:40,,,
2025-03-07,119.25,119.25,0.00,0.00,334,2025-03-07 00:00:00,1,0,2025-03-17 23:14:29,0,2025-03-17 23:14:29,,,
2025-03-14,119.25,119.25,0.00,0.00,335,2025-03-14 00:00:00,1,0,2025-03-18 23:15:14,0,2025-03-18 23:15:14,,,
2025-03-21,119.25,119.25,0.00,0.00,336,2025-03-21 00:00:00,1,0,2025-03-31 23:14:25,0,2025-03-31 23:14:25,,,
2025-03-28,119.25,119.25,0.00,0.00,337,2025-03-28 00:00:00,1,0,2025-04-07 23:15:30,0,2025-04-07 23:15:30,,,
2025-04-11,119.25,119.25,0.00,0.00,338,2025-04-11 00:00:00,1,0,2025-04-15 23:14:44,0,2025-04-15 23:14:44,,,
2025-04-18,119.25,119.25,0.00,0.00,339,2025-04-18 00:00:00,1,0,2025-04-22 23:14:18,0,2025-04-22 23:14:18,,,
2025-04-25,119.25,119.25,0.00,0.00,340,2025-04-25 00:00:00,1,0,2025-05-05 23:15:06,0,2025-05-05 23:15:06,,,
2025-05-09,119.25,119.25,0.00,0.00,341,2025-05-09 00:00:00,1,0,2025-05-13 23:14:31,0,2025-05-13 23:14:31,,,
2025-05-02,119.25,119.25,0.00,0.00,342,2025-05-02 00:00:00,1,0,2025-05-13 23:14:31,0,2025-05-13 23:14:31,,,
2025-05-16,119.25,119.25,0.00,0.00,343,2025-05-16 00:00:00,1,0,2025-05-20 23:14:21,0,2025-05-20 23:14:21,,,
2025-05-23,119.25,119.25,0.00,0.00,344,2025-05-23 00:00:00,1,0,2025-05-27 23:14:33,0,2025-05-27 23:14:33,,,
2025-05-30,119.25,119.25,0.00,0.00,345,2025-05-30 00:00:00,1,0,2025-06-09 23:15:22,0,2025-06-09 23:15:22,,,
2025-06-06,119.25,119.25,0.00,0.00,346,2025-06-06 00:00:00,1,0,2025-06-16 23:15:24,0,2025-06-16 23:15:24,,,
2025-06-13,119.25,119.25,0.00,0.00,347,2025-06-13 00:00:00,1,0,2025-06-17 23:14:23,0,2025-06-17 23:14:23,,,
2025-06-20,119.25,119.25,0.00,0.00,348,2025-06-20 00:00:00,1,0,2025-06-30 23:15:06,0,2025-06-30 23:15:06,,,
2025-07-04,91.50,91.50,0.00,0.00,349,2025-07-04 00:00:00,1,0,2025-07-07 23:15:31,0,2025-07-07 23:15:31,,,
2025-06-27,91.50,119.25,-27.75,-23.27,350,2025-06-27 00:00:00,1,0,2025-07-07 23:15:31,0,2025-07-07 23:15:31,,,
2025-07-11,91.50,91.50,0.00,0.00,351,2025-07-11 00:00:00,1,0,2025-07-14 23:14:50,0,2025-07-14 23:14:50,,,
2025-07-18,100.30,91.50,8.80,9.62,352,2025-07-18 00:00:00,1,0,2025-07-21 23:15:31,0,2025-07-21 23:15:31,,,
2025-07-25,102.50,100.30,2.20,2.19,353,2025-07-25 00:00:00,1,0,2025-07-28 23:14:49,0,2025-07-28 23:14:49,,,
2025-08-01,102.50,102.50,0.00,0.00,354,2025-08-01 00:00:00,1,0,2025-08-04 23:14:53,0,2025-08-04 23:14:53,,,
2025-08-08,102.50,102.50,0.00,0.00,355,2025-08-08 00:00:00,1,0,2025-08-11 23:15:06,0,2025-08-11 23:15:06,,,
2025-08-15,102.50,102.50,0.00,0.00,356,2025-08-15 00:00:00,1,0,2025-08-19 23:14:14,0,2025-08-19 23:14:14,,,
2025-08-22,102.50,102.50,0.00,0.00,357,2025-08-22 00:00:00,1,0,2025-08-25 23:15:22,0,2025-08-25 23:15:22,,,
2025-08-29,102.50,102.50,0.00,0.00,358,2025-08-29 00:00:00,1,0,2025-09-01 23:15:15,0,2025-09-01 23:15:15,,,
2025-09-05,102.50,102.50,0.00,0.00,359,2025-09-05 00:00:00,1,0,2025-09-08 23:15:34,0,2025-09-08 23:15:34,,,
2025-09-12,102.50,102.50,0.00,0.00,360,2025-09-12 00:00:00,1,0,2025-09-15 23:14:13,0,2025-09-15 23:14:13,,,
