时间,地区,旬度值(万吨),旬度环比(万吨),旬度同比(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-10-10,甘肃省,185.30,-16.00,140.60,419,2022-10-10 00:00:00,1,0,2024-07-20 13:50:58,0,2024-07-20 13:50:58,,,
2022-10-10,宁夏区,155.80,7.60,35.60,420,2022-10-10 00:00:00,1,0,2024-07-20 13:50:58,0,2024-07-20 13:50:58,,,
2022-09-20,地区合计,1103.70,-8.50,224.80,421,2022-09-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-20,河北省,87.20,-8.40,21.50,422,2022-09-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-20,山西省,278.10,6.80,-47.90,423,2022-09-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-20,江西省,1.80,0.00,0.90,424,2022-09-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-20,山东省,233.20,-54.70,44.70,425,2022-09-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-20,河南省,43.60,1.40,-4.10,426,2022-09-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-20,重庆市,0.00,0.00,0.00,427,2022-09-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-20,陕西省,60.00,0.00,-19.30,428,2022-09-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-20,甘肃省,190.60,40.20,156.10,429,2022-09-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-20,宁夏区,161.70,4.10,42.80,430,2022-09-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-10,地区合计,1139.60,-107.00,229.00,431,2022-09-10 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-10,河北省,86.20,-11.50,20.00,432,2022-09-10 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-10,山西省,310.00,-30.50,-42.40,433,2022-09-10 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-10,江西省,1.90,0.10,1.40,434,2022-09-10 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-10,山东省,236.90,-48.70,45.60,435,2022-09-10 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-10,河南省,43.80,-5.80,-5.40,436,2022-09-10 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-10,重庆市,0.00,0.00,0.00,437,2022-09-10 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-10,陕西省,53.00,-6.00,-14.40,438,2022-09-10 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-10,甘肃省,201.30,-3.10,166.30,439,2022-09-10 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-09-10,宁夏区,148.20,-15.00,14.70,440,2022-09-10 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-08-20,地区合计,1112.20,-88.50,111.80,441,2022-08-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-08-20,河北省,95.60,0.80,26.80,442,2022-08-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-08-20,山西省,271.30,-72.70,-127.50,443,2022-08-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-08-20,江西省,1.80,0.40,1.10,444,2022-08-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-08-20,山东省,287.90,35.60,95.30,445,2022-08-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-08-20,河南省,42.20,-6.60,-16.50,446,2022-08-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-08-20,重庆市,0.00,0.00,0.00,447,2022-08-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-08-20,陕西省,60.00,1.00,-11.00,448,2022-08-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-08-20,甘肃省,150.40,-53.40,123.20,449,2022-08-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-08-20,宁夏区,157.60,-4.00,-10.60,450,2022-08-20 00:00:00,1,0,2024-07-20 13:51:01,0,2024-07-20 13:51:01,,,
2022-08-10,地区合计,1246.60,95.90,245.50,451,2022-08-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-08-10,河北省,97.70,7.90,22.80,452,2022-08-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-08-10,山西省,340.50,11.90,-59.50,453,2022-08-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-08-10,江西省,1.80,0.50,1.10,454,2022-08-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-08-10,山东省,285.60,43.80,103.30,455,2022-08-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-08-10,河南省,49.60,5.60,-10.20,456,2022-08-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-08-10,重庆市,0.00,0.00,0.00,457,2022-08-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-08-10,陕西省,59.00,1.00,-26.00,458,2022-08-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-08-10,甘肃省,204.40,14.10,171.40,459,2022-08-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-08-10,宁夏区,163.20,1.90,12.60,460,2022-08-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-20,地区合计,1200.70,79.60,122.40,461,2022-07-20 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-20,河北省,94.80,-4.50,21.50,462,2022-07-20 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-20,山西省,344.00,6.50,-74.40,463,2022-07-20 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-20,江西省,1.40,0.00,0.60,464,2022-07-20 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-20,山东省,252.30,48.50,69.00,465,2022-07-20 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-20,河南省,48.80,-1.40,-18.80,466,2022-07-20 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-20,重庆市,0.00,0.00,0.00,467,2022-07-20 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-20,陕西省,59.00,-4.00,-30.70,468,2022-07-20 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-20,甘肃省,203.80,34.40,149.30,469,2022-07-20 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-20,宁夏区,161.60,9.80,-16.00,470,2022-07-20 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-10,地区合计,1150.70,69.80,123.00,471,2022-07-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-10,河北省,89.80,-9.50,16.20,472,2022-07-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-10,山西省,328.60,-5.60,-39.40,473,2022-07-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-10,江西省,1.30,0.10,0.70,474,2022-07-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-10,山东省,241.80,58.70,71.90,475,2022-07-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-10,河南省,44.00,-8.20,-32.30,476,2022-07-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-10,重庆市,0.00,0.00,0.00,477,2022-07-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-10,宁夏区,161.30,11.50,-10.60,478,2022-07-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-10,陕西省,58.00,3.00,-32.70,479,2022-07-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-07-10,甘肃省,190.30,25.60,127.60,480,2022-07-10 00:00:00,1,0,2024-07-20 13:51:04,0,2024-07-20 13:51:04,,,
2022-06-20,地区合计,1121.10,66.90,56.00,481,2022-06-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-20,河北省,99.30,6.80,25.30,482,2022-06-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-20,山西省,337.50,-19.70,-97.90,483,2022-06-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-20,江西省,1.40,0.80,-0.30,484,2022-06-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-20,山东省,203.80,43.20,62.10,485,2022-06-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-20,河南省,50.20,7.80,-45.50,486,2022-06-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-20,重庆市,0.00,0.00,0.00,487,2022-06-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-20,陕西省,63.00,-2.00,-6.50,488,2022-06-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-20,甘肃省,169.40,18.90,95.40,489,2022-06-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-20,宁夏区,151.80,-4.20,-6.00,490,2022-06-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-10,地区合计,1080.90,65.40,33.80,491,2022-06-10 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-10,河北省,99.30,4.20,27.20,492,2022-06-10 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-10,山西省,334.20,2.20,-92.40,493,2022-06-10 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-10,江西省,1.20,0.60,-0.70,494,2022-06-10 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-10,山东省,183.10,12.80,73.40,495,2022-06-10 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-10,河南省,52.20,5.30,-51.70,496,2022-06-10 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-10,重庆市,0.00,0.00,0.00,497,2022-06-10 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-10,陕西省,55.00,2.00,-25.00,498,2022-06-10 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-10,甘肃省,164.70,21.50,86.30,499,2022-06-10 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-06-10,宁夏区,149.80,3.10,-6.90,500,2022-06-10 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-05-20,地区合计,1054.20,24.70,47.40,501,2022-05-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-05-20,河北省,92.50,9.50,14.70,502,2022-05-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-05-20,山西省,357.20,-18.80,-86.00,503,2022-05-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-05-20,江西省,0.60,0.10,-2.10,504,2022-05-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-05-20,山东省,160.60,12.70,68.90,505,2022-05-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-05-20,河南省,42.40,-15.50,-47.30,506,2022-05-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-05-20,重庆市,0.00,0.00,0.00,507,2022-05-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-05-20,陕西省,65.00,2.00,14.00,508,2022-05-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-05-20,甘肃省,150.50,17.90,84.00,509,2022-05-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-05-20,宁夏区,156.00,4.90,-9.60,510,2022-05-20 00:00:00,1,0,2024-07-20 13:51:07,0,2024-07-20 13:51:07,,,
2022-05-10,地区合计,1015.50,63.90,-34.60,511,2022-05-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-05-10,河北省,95.10,13.20,18.30,512,2022-05-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-05-10,山西省,332.00,-40.90,-122.50,513,2022-05-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-05-10,江西省,0.60,0.00,-4.50,514,2022-05-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-05-10,山东省,170.30,45.00,72.90,515,2022-05-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-05-10,河南省,46.90,-5.20,-55.70,516,2022-05-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-05-10,重庆市,0.00,0.00,0.00,517,2022-05-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-05-10,陕西省,53.00,10.00,-2.00,518,2022-05-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-05-10,甘肃省,143.20,13.30,71.00,519,2022-05-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-05-10,宁夏区,146.70,17.00,-23.10,520,2022-05-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-20,地区合计,1029.50,104.60,-175.10,521,2022-04-20 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-20,河北省,83.00,-2.00,3.10,522,2022-04-20 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-20,山西省,376.00,43.10,-156.10,523,2022-04-20 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-20,江西省,0.50,-1.00,-5.70,524,2022-04-20 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-20,山东省,147.90,32.10,19.70,525,2022-04-20 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-20,河南省,57.90,-5.70,-50.10,526,2022-04-20 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-20,重庆市,0.00,0.00,0.00,527,2022-04-20 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-20,陕西省,63.00,-9.70,6.10,528,2022-04-20 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-20,甘肃省,132.60,18.70,55.60,529,2022-04-20 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-20,宁夏区,151.10,34.00,-49.30,530,2022-04-20 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-10,地区合计,951.60,27.10,-298.00,531,2022-04-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-10,河北省,81.90,-3.30,-0.60,532,2022-04-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-10,山西省,372.90,22.10,-191.40,533,2022-04-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-10,江西省,0.60,-0.70,-6.40,534,2022-04-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-10,山东省,125.30,21.20,-4.20,535,2022-04-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-10,河南省,52.10,-5.50,-59.60,536,2022-04-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-10,重庆市,0.00,0.00,0.00,537,2022-04-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-10,陕西省,43.00,-14.50,-23.40,538,2022-04-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-10,甘肃省,129.90,8.80,44.90,539,2022-04-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-04-10,宁夏区,129.70,6.20,-61.70,540,2022-04-10 00:00:00,1,0,2024-07-20 13:51:11,0,2024-07-20 13:51:11,,,
2022-03-20,地区合计,924.90,-7.80,-400.90,541,2022-03-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-20,河北省,85.00,6.50,5.90,542,2022-03-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-20,山西省,332.90,-62.50,-273.90,543,2022-03-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-20,江西省,1.50,-0.20,-6.60,544,2022-03-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-20,山东省,115.80,-54.10,-12.70,545,2022-03-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-20,河南省,63.60,22.90,-75.30,546,2022-03-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-20,重庆市,0.00,0.00,0.00,547,2022-03-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-20,陕西省,72.70,2.00,-10.30,548,2022-03-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-20,甘肃省,113.90,34.40,25.80,549,2022-03-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-20,宁夏区,117.10,53.20,-68.00,550,2022-03-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-10,地区合计,924.50,-6.90,-459.70,551,2022-03-10 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-10,河北省,85.20,6.90,6.70,552,2022-03-10 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-10,山西省,350.80,-31.70,-272.20,553,2022-03-10 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-10,江西省,1.30,0.00,-6.90,554,2022-03-10 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-10,山东省,104.10,-64.50,-22.90,555,2022-03-10 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-10,河南省,57.60,-15.10,-82.80,556,2022-03-10 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-10,重庆市,0.00,0.00,0.00,557,2022-03-10 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-10,陕西省,57.50,-2.50,-44.30,558,2022-03-10 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-10,甘肃省,121.10,51.90,20.70,559,2022-03-10 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-03-10,宁夏区,123.50,63.80,-72.20,560,2022-03-10 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-02-20,地区合计,932.70,-9.30,-409.30,561,2022-02-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-02-20,河北省,78.50,-5.10,11.40,562,2022-02-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-02-20,山西省,395.40,9.70,-223.30,563,2022-02-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-02-20,江西省,1.70,0.50,-6.40,564,2022-02-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-02-20,山东省,169.90,17.10,75.50,565,2022-02-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-02-20,河南省,40.70,-2.60,-79.80,566,2022-02-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-02-20,重庆市,0.00,0.00,0.00,567,2022-02-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-02-20,陕西省,70.70,10.70,-44.30,568,2022-02-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-02-20,甘肃省,79.50,18.60,-49.00,569,2022-02-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-02-20,宁夏区,63.90,-41.00,-112.80,570,2022-02-20 00:00:00,1,0,2024-07-20 13:51:14,0,2024-07-20 13:51:14,,,
2022-02-10,地区合计,931.40,-17.10,-339.50,571,2022-02-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-02-10,河北省,78.30,-10.30,12.40,572,2022-02-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-02-10,山西省,382.50,25.00,-208.40,573,2022-02-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-02-10,江西省,1.30,-0.10,-7.00,574,2022-02-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-02-10,山东省,168.60,11.00,74.20,575,2022-02-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-02-10,河南省,72.70,19.40,-33.30,576,2022-02-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-02-10,重庆市,0.00,0.00,0.00,577,2022-02-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-02-10,陕西省,60.00,-14.00,-45.00,578,2022-02-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-02-10,甘肃省,69.20,9.70,-39.10,579,2022-02-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-02-10,宁夏区,59.70,-47.40,-117.00,580,2022-02-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-20,地区合计,942.00,-129.30,-304.50,581,2022-01-20 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-20,河北省,83.60,-22.30,19.10,582,2022-01-20 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-20,山西省,385.70,23.50,-195.40,583,2022-01-20 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-20,江西省,1.20,-0.30,-8.40,584,2022-01-20 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-20,山东省,152.80,-80.00,85.00,585,2022-01-20 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-20,河南省,43.30,-21.90,-85.10,586,2022-01-20 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-20,陕西省,60.00,-13.00,-10.00,587,2022-01-20 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-20,甘肃省,60.90,-7.30,-38.80,588,2022-01-20 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-20,重庆市,0.00,0.00,0.00,589,2022-01-20 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-20,宁夏区,104.90,-17.10,-114.70,590,2022-01-20 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-10,地区合计,948.50,-156.60,-420.60,591,2022-01-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-10,河北省,88.60,-16.90,21.00,592,2022-01-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-10,山西省,357.50,-28.70,-266.90,593,2022-01-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-10,江西省,1.40,0.10,-9.50,594,2022-01-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-10,山东省,157.60,-79.10,81.60,595,2022-01-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-10,河南省,53.30,-18.50,-86.80,596,2022-01-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-10,陕西省,74.00,-10.00,9.00,597,2022-01-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-10,甘肃省,59.50,-8.70,-48.30,598,2022-01-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-10,重庆市,0.00,0.00,0.00,599,2022-01-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2022-01-10,宁夏区,107.10,-1.60,-123.20,600,2022-01-10 00:00:00,1,0,2024-07-20 13:51:18,0,2024-07-20 13:51:18,,,
2021-12-20,地区合计,1071.30,-16.30,-414.30,601,2021-12-20 00:00:00,1,0,2024-07-20 13:51:21,0,2024-07-20 13:51:21,,,
2021-12-20,河北省,105.90,7.30,36.00,602,2021-12-20 00:00:00,1,0,2024-07-20 13:51:21,0,2024-07-20 13:51:21,,,
2021-12-20,山西省,362.20,-2.60,-274.30,603,2021-12-20 00:00:00,1,0,2024-07-20 13:51:21,0,2024-07-20 13:51:21,,,
