时间,城市,产品名称,本期价格,价格类型,备注,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06-07,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,60,2024-06-07 00:00:00,1,0,2024-07-20 21:53:58,0,2024-07-20 21:53:58,,,
2024-06-06,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,61,2024-06-06 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-06-06,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,62,2024-06-06 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-06-05,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,63,2024-06-05 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-06-05,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,64,2024-06-05 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-06-04,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,65,2024-06-04 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-06-04,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,66,2024-06-04 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-06-03,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,67,2024-06-03 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-06-03,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,68,2024-06-03 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-31,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,69,2024-05-31 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-31,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,70,2024-05-31 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-30,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,71,2024-05-30 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-30,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,72,2024-05-30 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-29,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,73,2024-05-29 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-29,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,74,2024-05-29 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-28,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,75,2024-05-28 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-28,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,76,2024-05-28 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-27,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,77,2024-05-27 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-27,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,78,2024-05-27 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-24,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,79,2024-05-24 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-24,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,80,2024-05-24 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-23,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,81,2024-05-23 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-23,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,82,2024-05-23 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-22,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,83,2024-05-22 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-22,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,84,2024-05-22 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-21,天津港,一级焦,2240.00,平仓价,A12.5S0.65 CSR65,85,2024-05-21 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-21,天津港,准一级焦,2140.00,平仓价,A13S0.7 CSR62,86,2024-05-21 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-20,天津港,一级焦,2240.00,平仓价,A12.5S0.65 CSR65,87,2024-05-20 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-20,天津港,准一级焦,2140.00,平仓价,A13S0.7 CSR62,88,2024-05-20 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-17,天津港,一级焦,2240.00,平仓价,A12.5S0.65 CSR65,89,2024-05-17 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-17,天津港,准一级焦,2140.00,平仓价,A13S0.7 CSR62,90,2024-05-17 00:00:00,1,0,2024-07-20 21:54:02,0,2024-07-20 21:54:02,,,
2024-05-16,天津港,一级焦,2240.00,平仓价,A12.5S0.65 CSR65,91,2024-05-16 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-16,天津港,准一级焦,2140.00,平仓价,A13S0.7 CSR62,92,2024-05-16 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-15,天津港,一级焦,2240.00,平仓价,A12.5S0.65 CSR65,93,2024-05-15 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-15,天津港,准一级焦,2140.00,平仓价,A13S0.7 CSR62,94,2024-05-15 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-14,天津港,一级焦,2240.00,平仓价,A12.5S0.65 CSR65,95,2024-05-14 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-14,天津港,准一级焦,2140.00,平仓价,A13S0.7 CSR62,96,2024-05-14 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-13,天津港,一级焦,2240.00,平仓价,A12.5S0.65 CSR65,97,2024-05-13 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-13,天津港,准一级焦,2140.00,平仓价,A13S0.7 CSR62,98,2024-05-13 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-11,天津港,一级焦,2240.00,平仓价,A12.5S0.65 CSR65,99,2024-05-11 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-11,天津港,准一级焦,2140.00,平仓价,A13S0.7 CSR62,100,2024-05-11 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-10,天津港,一级焦,2240.00,平仓价,A12.5S0.65 CSR65,101,2024-05-10 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-10,天津港,准一级焦,2140.00,平仓价,A13S0.7 CSR62,102,2024-05-10 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-09,天津港,一级焦,2240.00,平仓价,A12.5S0.65 CSR65,103,2024-05-09 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-09,天津港,准一级焦,2140.00,平仓价,A13S0.7 CSR62,104,2024-05-09 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-08,天津港,一级焦,2240.00,平仓价,A12.5S0.65 CSR65,105,2024-05-08 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-08,天津港,准一级焦,2140.00,平仓价,A13S0.7 CSR62,106,2024-05-08 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-07,天津港,一级焦,2240.00,平仓价,A12.5S0.65 CSR65,107,2024-05-07 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-07,天津港,准一级焦,2140.00,平仓价,A13S0.7 CSR62,108,2024-05-07 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-06,天津港,一级焦,2240.00,平仓价,A12.5S0.65 CSR65,109,2024-05-06 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-05-06,天津港,准一级焦,2140.00,平仓价,A13S0.7 CSR62,110,2024-05-06 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-04-30,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,111,2024-04-30 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-04-30,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,112,2024-04-30 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-04-29,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,113,2024-04-29 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-04-29,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,114,2024-04-29 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-04-28,天津港,准一级焦,2040.00,平仓价,A13S0.7 CSR62,115,2024-04-28 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-04-28,天津港,一级焦,2140.00,平仓价,A12.5S0.65 CSR65,116,2024-04-28 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-04-26,天津港,准一级焦,1940.00,平仓价,A13S0.7 CSR62,117,2024-04-26 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-04-26,天津港,一级焦,2040.00,平仓价,A12.5S0.65 CSR65,118,2024-04-26 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-04-25,天津港,一级焦,2040.00,平仓价,A12.5S0.65 CSR65,119,2024-04-25 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-04-25,天津港,准一级焦,1940.00,平仓价,A13S0.7 CSR62,120,2024-04-25 00:00:00,1,0,2024-07-20 21:54:04,0,2024-07-20 21:54:04,,,
2024-04-24,天津港,一级焦,2040.00,平仓价,A12.5S0.65 CSR65,121,2024-04-24 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-24,天津港,准一级焦,1940.00,平仓价,A13S0.7 CSR62,122,2024-04-24 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-23,天津港,一级焦,2040.00,平仓价,A12.5S0.65 CSR65,123,2024-04-23 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-23,天津港,准一级焦,1940.00,平仓价,A13S0.7 CSR62,124,2024-04-23 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-22,天津港,一级焦,1940.00,平仓价,A12.5S0.65 CSR65,125,2024-04-22 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-22,天津港,准一级焦,1840.00,平仓价,A13S0.7 CSR62,126,2024-04-22 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-19,天津港,一级焦,1940.00,平仓价,A12.5S0.65 CSR65,127,2024-04-19 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-19,天津港,准一级焦,1840.00,平仓价,A13S0.7 CSR62,128,2024-04-19 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-18,天津港,一级焦,1940.00,平仓价,A12.5S0.65 CSR65,129,2024-04-18 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-18,天津港,准一级焦,1840.00,平仓价,A13S0.7 CSR62,130,2024-04-18 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-17,天津港,一级焦,1840.00,平仓价,A12.5S0.65 CSR65,131,2024-04-17 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-17,天津港,准一级焦,1740.00,平仓价,A13S0.7 CSR62,132,2024-04-17 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-16,天津港,一级焦,1840.00,平仓价,A12.5S0.65 CSR65,133,2024-04-16 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
2024-04-16,天津港,准一级焦,1740.00,平仓价,A13S0.7 CSR62,134,2024-04-16 00:00:00,1,0,2024-07-20 21:54:08,0,2024-07-20 21:54:08,,,
