时间,库存合计(万吨),调入量(万吨),吞吐量(万吨),锚地船舶(艘),一期库存(万吨),二期库存(万吨),三期库存(万吨),港口卸车(车),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2020-04-09,212.00,59.00,47.00,10.00,90.80,63.10,58.10,7672.00,1563,2020-04-09 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-04-08,200.50,44.00,50.00,10.00,83.00,56.70,60.90,5770.00,1564,2020-04-08 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-04-07,204.70,57.00,44.00,9.00,78.40,58.50,67.80,7348.00,1565,2020-04-07 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-04-06,196.10,46.00,30.00,10.00,77.40,52.20,66.50,6030.00,1566,2020-04-06 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-04-05,191.10,47.00,54.00,17.00,77.00,52.80,61.40,6070.00,1567,2020-04-05 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-04-04,182.50,54.00,45.00,13.00,74.30,49.90,58.30,6930.00,1568,2020-04-04 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-04-03,178.70,47.00,49.00,20.00,71.30,50.50,56.80,5989.00,1569,2020-04-03 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-04-02,176.50,44.00,22.00,15.00,69.30,49.60,57.60,5715.00,1570,2020-04-02 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-04-01,175.80,48.00,49.00,19.00,62.90,54.30,58.70,6200.00,1571,2020-04-01 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-31,167.50,46.00,54.00,15.00,59.80,58.10,49.60,5856.00,1572,2020-03-31 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-30,190.00,48.00,56.00,10.00,64.10,59.30,66.70,6133.00,1573,2020-03-30 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-29,184.70,42.00,57.00,15.00,63.60,65.20,55.90,5400.00,1574,2020-03-29 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-28,194.70,39.00,44.00,18.00,64.30,72.70,57.70,4976.00,1575,2020-03-28 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-27,197.70,36.00,54.00,18.00,68.50,72.60,56.60,4680.00,1576,2020-03-27 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-26,216.50,47.00,49.00,14.00,71.70,74.90,69.90,6081.00,1577,2020-03-26 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-25,223.00,44.00,40.00,13.00,77.30,75.30,70.40,5700.00,1578,2020-03-25 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-24,224.40,51.00,42.00,13.00,73.80,79.60,71.00,6536.00,1579,2020-03-24 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-23,215.80,49.00,49.00,9.00,72.30,77.20,66.30,6464.00,1580,2020-03-23 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-22,210.40,54.00,39.00,12.00,74.00,73.10,63.30,6880.00,1581,2020-03-22 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-21,201.30,48.00,49.00,13.00,75.20,66.60,59.60,6262.00,1582,2020-03-21 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-20,205.90,45.00,46.00,12.00,79.70,65.80,60.50,5786.00,1583,2020-03-20 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-19,196.20,58.00,31.00,15.00,78.10,63.70,54.40,7542.00,1584,2020-03-19 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-18,200.20,53.00,52.00,19.00,80.90,64.60,54.70,6891.00,1585,2020-03-18 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-17,191.80,54.00,50.00,12.00,82.10,61.60,48.20,7006.00,1586,2020-03-17 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-16,199.40,53.00,50.00,16.00,84.40,63.20,51.80,6916.00,1587,2020-03-16 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-15,197.40,52.00,72.00,19.00,83.40,58.50,55.50,6731.00,1588,2020-03-15 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-14,198.70,50.00,52.00,20.00,84.80,57.60,56.30,6628.00,1589,2020-03-14 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-13,205.80,41.00,51.00,21.00,84.60,59.30,61.90,5288.00,1590,2020-03-13 00:00:00,1,0,2024-07-20 10:51:44,0,2024-07-20 10:51:44,,,
2020-03-12,231.90,48.00,61.00,23.00,92.10,61.30,78.60,6141.00,1591,2020-03-12 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-03-11,240.50,41.00,74.00,29.00,93.80,61.90,84.80,5308.00,1592,2020-03-11 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-03-10,252.60,47.00,0.00,30.00,90.90,67.30,94.40,6110.00,1593,2020-03-10 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-03-09,244.20,56.00,37.00,42.00,88.60,61.20,94.40,7335.00,1594,2020-03-09 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-03-08,199.60,55.00,44.00,29.00,76.00,54.70,68.80,7178.00,1595,2020-03-08 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-03-07,194.20,49.00,39.00,20.00,76.20,50.80,67.20,6366.00,1596,2020-03-07 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-03-06,179.40,50.00,38.00,22.00,69.80,45.50,64.10,6466.00,1597,2020-03-06 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-03-05,176.10,45.00,46.00,22.00,65.70,42.50,67.90,5851.00,1598,2020-03-05 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-03-04,172.10,39.00,61.00,20.00,66.00,44.70,61.40,5088.00,1599,2020-03-04 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-03-03,184.90,47.00,63.00,14.00,68.60,48.00,68.30,5968.00,1600,2020-03-03 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-03-02,197.20,54.00,18.00,19.00,71.70,53.10,72.40,6910.00,1601,2020-03-02 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-03-01,193.10,52.00,27.00,27.00,70.40,52.30,70.30,6637.00,1602,2020-03-01 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-29,167.00,44.00,60.00,24.00,71.00,40.90,55.10,5683.00,1603,2020-02-29 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-28,167.90,41.00,63.00,21.00,76.40,39.10,52.30,5328.00,1604,2020-02-28 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-27,192.20,51.00,51.00,29.00,76.40,48.60,67.20,6604.00,1605,2020-02-27 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-26,200.70,50.00,72.00,32.00,83.10,50.70,66.90,6461.00,1606,2020-02-26 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-25,201.50,54.00,71.00,38.00,82.60,50.70,68.20,6904.00,1607,2020-02-25 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-24,213.50,51.00,72.00,37.00,85.60,50.70,77.10,6590.00,1608,2020-02-24 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-23,233.60,55.00,20.00,51.00,87.80,57.20,88.50,7096.00,1609,2020-02-23 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-22,239.30,50.00,12.00,53.00,90.50,54.40,94.40,6378.00,1610,2020-02-22 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-21,202.70,48.00,48.00,50.00,78.70,51.40,72.60,6127.00,1611,2020-02-21 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-20,178.30,54.00,64.00,43.00,76.80,42.80,58.70,6910.00,1612,2020-02-20 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-19,187.00,47.00,52.00,32.00,82.10,41.90,63.00,6137.00,1613,2020-02-19 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-18,199.60,54.00,37.00,40.00,84.80,42.60,72.10,7060.00,1614,2020-02-18 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-17,191.10,56.00,37.00,39.00,84.90,38.70,67.50,7249.00,1615,2020-02-17 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-16,163.80,53.00,34.00,33.00,79.00,32.90,52.00,6907.00,1616,2020-02-16 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-15,143.10,40.00,42.00,42.00,75.60,29.60,37.90,5272.00,1617,2020-02-15 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-14,134.80,40.00,48.00,34.00,72.90,25.00,36.90,5146.00,1618,2020-02-14 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-13,139.30,52.00,43.00,41.00,70.30,27.50,41.50,6749.00,1619,2020-02-13 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-12,138.00,45.00,50.00,39.00,68.80,27.50,41.70,5837.00,1620,2020-02-12 00:00:00,1,0,2024-07-20 10:51:48,0,2024-07-20 10:51:48,,,
2020-02-11,138.90,43.00,36.00,39.00,66.60,30.10,42.20,5607.00,1621,2020-02-11 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-02-10,149.60,46.00,33.00,36.00,64.70,38.70,46.20,6057.00,1622,2020-02-10 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-02-09,134.50,39.00,46.50,40.00,59.80,33.90,40.80,5052.00,1623,2020-02-09 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-02-08,138.40,48.00,51.50,31.00,64.00,33.30,41.20,6214.00,1624,2020-02-08 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-02-07,143.20,37.00,52.00,37.00,67.20,34.20,41.90,4933.00,1625,2020-02-07 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-02-06,145.60,51.00,33.00,33.00,67.00,35.10,43.40,6685.00,1626,2020-02-06 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-02-05,135.60,36.00,52.00,37.00,63.10,36.30,36.20,4723.00,1627,2020-02-05 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-02-04,141.90,48.80,56.00,36.00,64.40,38.60,38.90,6335.00,1628,2020-02-04 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-02-03,151.30,49.00,55.00,34.00,66.10,40.10,45.10,6336.00,1629,2020-02-03 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-02-02,159.90,34.00,52.00,31.00,68.90,43.10,47.90,4426.00,1630,2020-02-02 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-02-01,169.80,51.20,48.00,30.00,73.40,46.50,49.80,6641.00,1631,2020-02-01 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-31,166.40,49.00,43.00,22.00,69.50,46.60,50.20,6493.00,1632,2020-01-31 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-30,168.70,50.00,47.00,29.00,73.70,52.10,42.90,6516.00,1633,2020-01-30 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-29,169.70,44.00,56.00,31.00,74.10,52.50,43.10,5653.00,1634,2020-01-29 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-28,176.80,48.00,53.00,38.00,74.70,54.00,48.10,6292.00,1635,2020-01-28 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-27,173.60,45.00,50.60,42.00,71.70,54.30,47.70,5902.00,1636,2020-01-27 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-26,177.90,55.00,50.00,42.00,72.80,54.90,50.20,7105.00,1637,2020-01-26 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-25,172.10,48.50,53.00,42.00,71.50,55.00,45.60,6284.00,1638,2020-01-25 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-24,167.80,53.00,52.00,42.00,69.90,54.20,43.70,6681.00,1639,2020-01-24 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-23,172.30,58.60,53.30,34.00,69.20,57.40,45.70,7602.00,1640,2020-01-23 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-22,176.60,59.00,52.00,34.00,70.50,61.60,44.50,7573.00,1641,2020-01-22 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-21,172.30,60.00,53.00,32.00,72.80,61.60,37.90,7724.00,1642,2020-01-21 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-20,163.00,61.00,50.00,31.00,70.90,60.90,31.20,7887.00,1643,2020-01-20 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-19,168.20,57.00,52.00,33.00,79.90,59.60,28.70,7398.00,1644,2020-01-19 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-18,169.20,50.00,61.00,37.00,76.10,61.70,31.40,6532.00,1645,2020-01-18 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-17,181.10,47.00,50.00,38.00,77.50,60.10,43.50,6209.00,1646,2020-01-17 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-16,184.40,56.00,64.00,36.00,78.90,56.60,48.90,7301.00,1647,2020-01-16 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-15,176.50,55.00,46.00,37.00,75.50,56.20,44.80,7147.00,1648,2020-01-15 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-14,171.80,57.00,53.00,35.00,74.20,56.80,40.80,7487.00,1649,2020-01-14 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-13,168.30,54.00,53.00,28.00,77.50,52.10,38.80,6976.00,1650,2020-01-13 00:00:00,1,0,2024-07-20 10:51:52,0,2024-07-20 10:51:52,,,
2020-01-12,165.30,56.00,60.00,30.00,75.40,47.60,42.30,7215.00,1651,2020-01-12 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2020-01-11,161.50,51.00,54.00,23.00,75.90,49.20,36.40,6635.00,1652,2020-01-11 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2020-01-10,168.30,49.00,63.00,22.00,71.40,51.80,45.10,6297.00,1653,2020-01-10 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2020-01-09,173.60,56.00,36.00,18.00,70.00,55.80,47.80,7326.00,1654,2020-01-09 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2020-01-08,175.10,54.00,54.00,22.00,74.70,52.80,47.60,6874.00,1655,2020-01-08 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2020-01-07,165.80,60.00,56.00,24.00,75.10,50.70,40.00,7810.00,1656,2020-01-07 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2020-01-06,168.50,57.00,54.00,25.00,69.20,49.20,50.10,7411.00,1657,2020-01-06 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2020-01-05,161.40,59.00,50.00,32.00,69.40,44.20,47.90,7709.00,1658,2020-01-05 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2020-01-04,159.90,55.00,45.00,32.00,64.30,40.30,55.00,7152.00,1659,2020-01-04 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2020-01-03,159.00,47.00,55.00,21.00,69.10,44.60,45.30,6129.00,1660,2020-01-03 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2020-01-02,166.50,52.00,48.00,23.00,69.10,49.00,48.40,6867.00,1661,2020-01-02 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2020-01-01,164.20,50.00,22.00,22.00,67.30,48.40,48.50,6517.00,1662,2020-01-01 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-31,149.70,52.00,50.00,28.00,62.90,44.40,42.50,6795.00,1663,2019-12-31 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-30,143.30,55.00,60.00,27.00,56.30,46.20,40.80,7178.00,1664,2019-12-30 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-29,143.40,57.00,56.00,31.00,54.20,50.70,38.60,7438.00,1665,2019-12-29 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-28,139.70,49.00,49.00,33.00,54.80,49.20,35.80,6405.00,1666,2019-12-28 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-27,142.70,51.00,59.00,33.00,60.50,49.60,32.70,6575.00,1667,2019-12-27 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-26,140.80,61.00,59.00,31.00,61.80,48.20,30.70,7862.00,1668,2019-12-26 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-25,146.10,58.00,60.00,30.00,64.80,48.20,33.10,7480.00,1669,2019-12-25 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-24,146.20,53.00,65.00,27.00,62.80,49.50,33.90,6865.00,1670,2019-12-24 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-23,150.70,53.00,60.00,32.00,64.40,51.30,35.00,6952.00,1671,2019-12-23 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-22,149.50,33.00,61.00,23.00,63.50,51.00,35.00,7865.00,1672,2019-12-22 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-21,156.40,48.00,61.00,19.00,66.70,53.90,35.80,6252.00,1673,2019-12-21 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-20,166.80,44.00,61.00,12.00,68.30,60.40,38.20,5729.00,1674,2019-12-20 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-19,180.50,54.00,47.00,17.00,72.80,66.90,40.90,7078.00,1675,2019-12-19 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-18,181.90,54.00,60.00,24.00,73.60,66.80,41.60,7002.00,1676,2019-12-18 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-17,186.50,55.00,57.00,25.00,76.10,70.90,39.50,7112.00,1677,2019-12-17 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-16,193.70,57.00,60.00,27.00,79.60,72.60,41.50,7300.00,1678,2019-12-16 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-15,198.30,54.00,57.00,22.00,81.60,76.30,40.40,6977.00,1679,2019-12-15 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-14,198.10,54.00,61.00,18.00,81.90,77.10,39.00,6916.00,1680,2019-12-14 00:00:00,1,0,2024-07-20 10:51:55,0,2024-07-20 10:51:55,,,
2019-12-13,204.90,56.00,72.00,24.00,82.40,82.00,40.50,7190.00,1681,2019-12-13 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-12-12,217.90,53.00,36.00,32.00,81.80,86.50,49.60,6810.00,1682,2019-12-12 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-12-11,228.80,57.00,72.00,30.00,85.10,86.80,57.00,7366.00,1683,2019-12-11 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-12-10,221.20,55.00,35.00,30.00,84.00,84.70,52.40,7052.00,1684,2019-12-10 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-12-09,223.20,58.00,46.00,25.00,88.40,88.90,45.90,7464.00,1685,2019-12-09 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-12-08,200.30,51.00,58.00,17.00,85.30,76.80,38.20,6563.00,1686,2019-12-08 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-12-07,212.40,50.00,58.00,19.00,89.50,84.60,38.30,6374.00,1687,2019-12-07 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-12-06,211.50,45.00,59.00,18.00,87.70,85.40,38.40,5881.00,1688,2019-12-06 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-12-05,227.90,60.00,62.00,20.00,91.00,93.60,43.30,7678.00,1689,2019-12-05 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-12-04,227.90,53.00,50.00,19.00,90.00,94.30,43.50,6815.00,1690,2019-12-04 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-12-03,241.60,60.00,42.00,24.00,95.70,94.90,50.90,7754.00,1691,2019-12-03 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-12-02,221.70,55.00,49.00,19.00,93.30,87.60,40.80,7149.00,1692,2019-12-02 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-12-01,221.80,55.00,74.00,19.00,92.10,87.30,42.30,7020.00,1693,2019-12-01 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-30,217.40,28.00,74.00,19.00,90.50,80.80,46.00,3454.00,1694,2019-11-30 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-29,225.30,52.00,57.00,21.00,94.80,82.70,47.80,6799.00,1695,2019-11-29 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-28,229.10,49.00,45.00,22.00,94.70,81.00,53.40,6343.00,1696,2019-11-28 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-27,241.10,49.00,62.00,17.00,96.10,84.60,60.50,6385.00,1697,2019-11-27 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-26,249.40,50.00,27.00,19.00,97.10,88.00,64.30,6409.00,1698,2019-11-26 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-25,241.60,57.00,63.00,25.00,98.00,84.00,59.60,7314.00,1699,2019-11-25 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-24,228.80,53.00,65.00,14.00,92.30,80.80,55.80,6920.00,1700,2019-11-24 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-23,242.20,53.00,60.00,14.00,96.70,86.50,59.00,6874.00,1701,2019-11-23 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-22,256.40,28.00,60.00,13.00,100.20,92.40,63.80,6947.00,1702,2019-11-22 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-21,257.60,56.00,57.00,15.00,101.60,93.80,62.30,7335.00,1703,2019-11-21 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-20,259.60,48.00,26.00,15.00,104.40,93.90,61.30,6318.00,1704,2019-11-20 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-19,259.20,58.00,43.00,23.00,102.40,93.40,63.40,7593.00,1705,2019-11-19 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-18,228.20,56.00,63.00,25.00,96.30,80.50,51.40,7264.00,1706,2019-11-18 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-17,223.20,62.00,58.00,16.00,95.80,79.00,48.30,7952.00,1707,2019-11-17 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-16,221.10,54.00,60.00,11.00,94.60,76.80,49.70,7062.00,1708,2019-11-16 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-15,226.10,49.00,35.00,11.00,96.80,74.20,55.10,6320.00,1709,2019-11-15 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-14,225.90,57.00,53.00,16.00,93.80,76.00,56.10,7335.00,1710,2019-11-14 00:00:00,1,0,2024-07-20 10:51:57,0,2024-07-20 10:51:57,,,
2019-11-13,218.90,57.00,60.00,13.00,89.70,71.70,57.50,7202.00,1711,2019-11-13 00:00:00,1,0,2024-07-20 10:52:01,0,2024-07-20 10:52:01,,,
2019-11-12,217.40,57.00,53.00,16.00,89.30,70.30,57.90,7335.00,1712,2019-11-12 00:00:00,1,0,2024-07-20 10:52:01,0,2024-07-20 10:52:01,,,
2019-11-11,207.70,52.00,55.00,29.00,85.00,66.20,56.50,6690.00,1713,2019-11-11 00:00:00,1,0,2024-07-20 10:52:01,0,2024-07-20 10:52:01,,,
2019-11-10,204.30,48.00,58.00,16.00,83.20,67.50,53.60,6152.00,1714,2019-11-10 00:00:00,1,0,2024-07-20 10:52:01,0,2024-07-20 10:52:01,,,
