时间,项目名称,当期值(亿美元),同比增长(%),累计值(亿美元),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-11,进口总值,2148.70,-3.90,23560.30,1.20,1435,2024-11-30 00:00:00,1,0,2024-12-16 23:20:53,0,2024-12-16 23:20:53,,,
2024-11,进出口差额,974.40,,8846.70,,1436,2024-11-30 00:00:00,1,0,2024-12-16 23:20:53,0,2024-12-16 23:20:53,,,
2024-12,进出口总值,5664.20,6.50,61622.90,3.80,1437,2024-12-31 00:00:00,1,0,2025-01-14 23:22:08,0,2025-01-14 23:22:08,,,
2024-12,出口总值,3356.30,10.70,35772.20,5.90,1438,2024-12-31 00:00:00,1,0,2025-01-14 23:22:08,0,2025-01-14 23:22:08,,,
2024-12,进口总值,2307.90,1.00,25850.70,1.10,1439,2024-12-31 00:00:00,1,0,2025-01-14 23:22:08,0,2025-01-14 23:22:08,,,
2024-12,进出口差额,1048.40,,9921.60,,1440,2024-12-31 00:00:00,1,0,2025-01-14 23:22:08,0,2025-01-14 23:22:08,,,
2025-02,进出口总值,,,9093.70,-2.40,1441,2025-02-28 00:00:00,1,0,2025-03-13 23:19:17,0,2025-03-13 23:19:17,,,
2025-02,出口总值,,,5399.40,2.30,1442,2025-02-28 00:00:00,1,0,2025-03-13 23:19:17,0,2025-03-13 23:19:17,,,
2025-02,进口总值,,,3694.30,-8.40,1443,2025-02-28 00:00:00,1,0,2025-03-13 23:19:17,0,2025-03-13 23:19:17,,,
2025-02,进出口差额,,,1705.20,,1444,2025-02-28 00:00:00,1,0,2025-03-13 23:19:17,0,2025-03-13 23:19:17,,,
2025-03,进出口总值,5251.80,5.00,14343.70,0.20,1445,2025-03-31 00:00:00,1,0,2025-04-14 23:19:43,0,2025-04-14 23:19:43,,,
2025-03,出口总值,3139.10,12.40,8536.70,5.80,1446,2025-03-31 00:00:00,1,0,2025-04-14 23:19:43,0,2025-04-14 23:19:43,,,
2025-03,进口总值,2112.70,-4.30,5807.00,-7.00,1447,2025-03-31 00:00:00,1,0,2025-04-14 23:19:43,0,2025-04-14 23:19:43,,,
2025-03,进出口差额,1026.40,,2729.70,,1448,2025-03-31 00:00:00,1,0,2025-04-14 23:19:43,0,2025-04-14 23:19:43,,,
2025-04,进出口总值,5352.00,4.60,19693.70,1.30,1449,2025-04-30 00:00:00,1,0,2025-05-12 23:19:42,0,2025-05-12 23:19:42,,,
2025-04,出口总值,3156.90,8.10,11690.60,6.40,1450,2025-04-30 00:00:00,1,0,2025-05-12 23:19:42,0,2025-05-12 23:19:42,,,
2025-04,进口总值,2195.10,-0.20,8003.10,-5.20,1451,2025-04-30 00:00:00,1,0,2025-05-12 23:19:42,0,2025-05-12 23:19:42,,,
2025-04,进出口差额,961.80,,3687.60,,1452,2025-04-30 00:00:00,1,0,2025-05-12 23:19:42,0,2025-05-12 23:19:42,,,
2025-05,进出口总值,5289.80,1.30,24978.10,1.30,1453,2025-05-31 00:00:00,1,0,2025-06-10 23:18:54,0,2025-06-10 23:18:54,,,
2025-05,出口总值,3161.00,4.80,14848.50,6.00,1454,2025-05-31 00:00:00,1,0,2025-06-10 23:18:54,0,2025-06-10 23:18:54,,,
2025-05,进口总值,2128.80,-3.40,10129.60,-4.90,1455,2025-05-31 00:00:00,1,0,2025-06-10 23:18:54,0,2025-06-10 23:18:54,,,
2025-05,进出口差额,1032.20,,4718.90,,1456,2025-05-31 00:00:00,1,0,2025-06-10 23:18:54,0,2025-06-10 23:18:54,,,
2025-06,进出口总值,5356.00,3.90,30320.10,1.80,1457,2025-06-30 00:00:00,1,0,2025-07-14 23:21:48,0,2025-07-14 23:21:48,,,
2025-06,出口总值,3251.80,5.80,18089.90,5.90,1458,2025-06-30 00:00:00,1,0,2025-07-14 23:21:48,0,2025-07-14 23:21:48,,,
2025-06,进口总值,2104.10,1.10,12230.20,-3.90,1459,2025-06-30 00:00:00,1,0,2025-07-14 23:21:48,0,2025-07-14 23:21:48,,,
2025-06,进出口差额,1147.70,,5859.60,,1460,2025-06-30 00:00:00,1,0,2025-07-14 23:21:48,0,2025-07-14 23:21:48,,,
2025-07,进出口总值,5453.20,5.90,35772.10,2.40,1461,2025-07-31 00:00:00,1,0,2025-08-13 23:18:09,0,2025-08-13 23:18:09,,,
2025-07,出口总值,3217.80,7.20,21303.60,6.10,1462,2025-07-31 00:00:00,1,0,2025-08-13 23:18:09,0,2025-08-13 23:18:09,,,
2025-07,进口总值,2235.40,4.10,14468.50,-2.70,1463,2025-07-31 00:00:00,1,0,2025-08-13 23:18:09,0,2025-08-13 23:18:09,,,
2025-07,进出口差额,982.40,,6835.10,,1464,2025-07-31 00:00:00,1,0,2025-08-13 23:18:09,0,2025-08-13 23:18:09,,,
2025-08,进出口总值,5412.90,3.10,41182.60,2.50,1465,2025-08-31 00:00:00,1,0,2025-09-10 23:18:30,0,2025-09-10 23:18:30,,,
2025-08,出口总值,3218.10,4.40,24518.00,5.90,1466,2025-08-31 00:00:00,1,0,2025-09-10 23:18:30,0,2025-09-10 23:18:30,,,
2025-08,进口总值,2194.80,1.30,16664.60,-2.20,1467,2025-08-31 00:00:00,1,0,2025-09-10 23:18:30,0,2025-09-10 23:18:30,,,
2025-08,进出口差额,1023.30,,7853.40,,1468,2025-08-31 00:00:00,1,0,2025-09-10 23:18:30,0,2025-09-10 23:18:30,,,
