时间,钦州港(万吨),防城港(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2020-04-02,103.00,646.00,213,2020-04-02 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2020-03-26,111.00,613.00,214,2020-03-26 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2020-03-19,110.00,597.00,215,2020-03-19 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2020-03-12,115.00,595.00,216,2020-03-12 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2020-03-05,121.00,591.00,217,2020-03-05 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2020-02-27,116.00,596.00,218,2020-02-27 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2020-02-20,109.00,590.00,219,2020-02-20 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2020-02-13,109.00,581.00,220,2020-02-13 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2020-02-06,111.00,575.00,221,2020-02-06 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2020-01-16,95.00,513.00,222,2020-01-16 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2020-01-09,110.00,517.00,223,2020-01-09 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2020-01-02,110.00,517.00,224,2020-01-02 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2019-12-26,104.00,504.00,225,2019-12-26 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2019-12-19,85.00,507.00,226,2019-12-19 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2019-12-12,87.00,511.00,227,2019-12-12 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2019-12-05,86.00,521.00,228,2019-12-05 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2019-11-28,84.00,537.00,229,2019-11-28 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2019-11-21,65.00,551.00,230,2019-11-21 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2019-11-14,66.00,564.00,231,2019-11-14 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2019-11-07,68.00,579.00,232,2019-11-07 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2019-10-31,73.00,596.00,233,2019-10-31 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2019-10-24,83.00,618.00,234,2019-10-24 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2019-10-17,86.00,630.00,235,2019-10-17 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2019-10-10,86.00,670.00,236,2019-10-10 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2019-09-26,80.00,697.00,237,2019-09-26 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2019-09-19,85.00,718.00,238,2019-09-19 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2019-09-12,107.00,730.00,239,2019-09-12 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2019-09-05,103.00,720.00,240,2019-09-05 00:00:00,1,0,2024-07-20 11:25:35,0,2024-07-20 11:25:35,,,
2019-08-29,100.00,730.00,241,2019-08-29 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-08-22,100.00,763.00,242,2019-08-22 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-08-15,99.00,757.00,243,2019-08-15 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-08-08,95.00,753.00,244,2019-08-08 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-08-01,96.00,750.00,245,2019-08-01 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-07-25,113.00,730.00,246,2019-07-25 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-07-18,120.00,740.00,247,2019-07-18 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-07-11,120.00,717.00,248,2019-07-11 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-07-04,120.00,730.00,249,2019-07-04 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-06-27,120.00,707.00,250,2019-06-27 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-06-20,115.00,680.00,251,2019-06-20 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-06-13,110.00,660.00,252,2019-06-13 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-06-06,110.00,625.00,253,2019-06-06 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-05-30,120.00,580.00,254,2019-05-30 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-05-23,130.00,590.00,255,2019-05-23 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-05-16,136.00,560.00,256,2019-05-16 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-05-09,130.00,540.00,257,2019-05-09 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-04-25,110.90,491.00,258,2019-04-25 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-04-18,84.00,504.00,259,2019-04-18 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-04-11,87.00,497.00,260,2019-04-11 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-04-04,83.00,499.00,261,2019-04-04 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-03-28,66.00,458.00,262,2019-03-28 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-03-21,73.00,457.00,263,2019-03-21 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-03-14,65.00,470.00,264,2019-03-14 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-03-07,65.00,460.00,265,2019-03-07 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-02-28,72.00,445.00,266,2019-02-28 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-02-21,81.00,449.00,267,2019-02-21 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-02-14,80.00,451.00,268,2019-02-14 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-01-31,76.00,404.00,269,2019-01-31 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-01-24,73.00,368.00,270,2019-01-24 00:00:00,1,0,2024-07-20 11:25:38,0,2024-07-20 11:25:38,,,
2019-01-17,73.00,310.00,271,2019-01-17 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2019-01-10,71.00,317.00,272,2019-01-10 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2019-01-03,55.00,315.00,273,2019-01-03 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-12-27,51.80,317.00,274,2018-12-27 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-12-20,59.00,320.00,275,2018-12-20 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-12-13,73.00,333.00,276,2018-12-13 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-12-06,82.00,360.00,277,2018-12-06 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-11-29,82.00,354.00,278,2018-11-29 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-11-22,90.00,357.00,279,2018-11-22 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-11-15,68.00,346.00,280,2018-11-15 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-11-08,50.00,363.00,281,2018-11-08 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-11-01,50.00,361.00,282,2018-11-01 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-10-25,65.00,356.00,283,2018-10-25 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-10-18,92.00,403.00,284,2018-10-18 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-10-11,97.00,450.00,285,2018-10-11 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-09-27,99.00,462.00,286,2018-09-27 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-09-20,108.00,502.00,287,2018-09-20 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-09-13,102.00,507.00,288,2018-09-13 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-09-06,107.00,489.00,289,2018-09-06 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-08-30,105.00,502.00,290,2018-08-30 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-08-23,108.00,516.00,291,2018-08-23 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-08-16,102.00,514.00,292,2018-08-16 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-08-09,105.00,540.00,293,2018-08-09 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-08-02,106.00,528.00,294,2018-08-02 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-07-26,110.00,490.00,295,2018-07-26 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-07-19,105.00,438.00,296,2018-07-19 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-07-12,100.00,429.00,297,2018-07-12 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-07-05,96.00,415.00,298,2018-07-05 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-06-28,80.00,427.00,299,2018-06-28 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-06-21,78.00,375.00,300,2018-06-21 00:00:00,1,0,2024-07-20 11:25:41,0,2024-07-20 11:25:41,,,
2018-06-14,81.00,395.00,301,2018-06-14 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-06-07,79.00,376.00,302,2018-06-07 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-05-31,82.00,336.00,303,2018-05-31 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-05-24,78.00,321.00,304,2018-05-24 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-05-17,80.00,326.00,305,2018-05-17 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-05-10,82.00,353.00,306,2018-05-10 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-05-03,86.00,325.00,307,2018-05-03 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-04-26,75.00,296.00,308,2018-04-26 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-04-19,67.00,311.00,309,2018-04-19 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-04-12,69.00,358.00,310,2018-04-12 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-04-05,,365.00,311,2018-04-05 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-04-05,78.00,365.00,312,2018-04-05 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-03-29,92.00,375.00,313,2018-03-29 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-03-22,110.00,360.00,314,2018-03-22 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-03-15,85.00,350.00,315,2018-03-15 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-03-08,80.00,328.00,316,2018-03-08 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-03-01,83.00,330.00,317,2018-03-01 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-02-22,80.00,300.00,318,2018-02-22 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-02-08,78.00,290.00,319,2018-02-08 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-02-01,82.00,256.00,320,2018-02-01 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-01-25,65.00,234.00,321,2018-01-25 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-01-18,63.00,226.00,322,2018-01-18 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-01-11,73.00,218.00,323,2018-01-11 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2018-01-04,78.00,225.00,324,2018-01-04 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2017-12-28,72.00,242.00,325,2017-12-28 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2017-12-21,68.00,265.00,326,2017-12-21 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2017-12-14,62.00,278.00,327,2017-12-14 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2017-12-07,58.00,274.00,328,2017-12-07 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2017-11-30,60.00,265.00,329,2017-11-30 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2017-11-23,76.00,306.00,330,2017-11-23 00:00:00,1,0,2024-07-20 11:25:45,0,2024-07-20 11:25:45,,,
2017-11-16,80.00,331.00,331,2017-11-16 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-11-09,76.00,323.00,332,2017-11-09 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-11-02,78.00,362.00,333,2017-11-02 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-10-26,80.00,370.00,334,2017-10-26 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-10-19,83.00,372.00,335,2017-10-19 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-10-12,93.00,390.00,336,2017-10-12 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-10-05,91.00,391.00,337,2017-10-05 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-09-28,90.00,391.00,338,2017-09-28 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-09-21,79.00,394.00,339,2017-09-21 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-09-14,75.00,404.00,340,2017-09-14 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-09-07,94.00,400.00,341,2017-09-07 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-08-31,92.00,345.00,342,2017-08-31 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-08-24,90.00,330.00,343,2017-08-24 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-08-17,88.00,326.00,344,2017-08-17 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-08-10,85.00,320.00,345,2017-08-10 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-08-03,90.00,310.00,346,2017-08-03 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-07-27,94.00,340.00,347,2017-07-27 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-07-20,90.00,340.00,348,2017-07-20 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-07-13,85.00,345.00,349,2017-07-13 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-07-06,96.00,320.00,350,2017-07-06 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-06-29,94.00,300.00,351,2017-06-29 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-06-22,90.00,330.00,352,2017-06-22 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-06-15,88.00,325.00,353,2017-06-15 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-06-08,87.00,329.00,354,2017-06-08 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-06-01,82.00,332.00,355,2017-06-01 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-05-25,83.00,331.00,356,2017-05-25 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-05-21,82.48,330.78,357,2017-05-21 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-05-18,82.48,330.78,358,2017-05-18 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-05-17,80.18,331.75,359,2017-05-17 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-05-16,79.53,335.92,360,2017-05-16 00:00:00,1,0,2024-07-20 11:25:49,0,2024-07-20 11:25:49,,,
2017-05-15,79.50,334.57,361,2017-05-15 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-05-14,80.02,332.95,362,2017-05-14 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-05-11,81.96,329.58,363,2017-05-11 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-05-10,82.15,327.13,364,2017-05-10 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-05-09,80.08,328.12,365,2017-05-09 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-05-08,82.53,326.88,366,2017-05-08 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-05-05,80.45,295.09,367,2017-05-05 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-05-04,81.23,292.71,368,2017-05-04 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-05-03,82.16,293.06,369,2017-05-03 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-05-02,83.45,290.33,370,2017-05-02 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-05-01,81.78,287.41,371,2017-05-01 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-28,80.92,269.98,372,2017-04-28 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-27,81.50,272.04,373,2017-04-27 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-26,79.28,274.95,374,2017-04-26 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-25,77.62,273.61,375,2017-04-25 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-24,77.72,277.45,376,2017-04-24 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-23,78.17,280.87,377,2017-04-23 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-20,76.31,284.33,378,2017-04-20 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-19,75.84,287.54,379,2017-04-19 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-18,75.59,291.51,380,2017-04-18 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-17,74.62,296.14,381,2017-04-17 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-16,74.62,296.14,382,2017-04-16 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-13,71.51,302.12,383,2017-04-13 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-12,70.07,305.59,384,2017-04-12 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-11,67.45,309.24,385,2017-04-11 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-10,64.08,313.21,386,2017-04-10 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-06,67.02,325.83,387,2017-04-06 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-05,68.06,326.99,388,2017-04-05 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-04,69.49,328.11,389,2017-04-04 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-04-03,70.39,334.94,390,2017-04-03 00:00:00,1,0,2024-07-20 11:25:52,0,2024-07-20 11:25:52,,,
2017-03-28,68.31,315.70,391,2017-03-28 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-27,68.04,319.38,392,2017-03-27 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-24,68.65,325.01,393,2017-03-24 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-23,73.61,326.85,394,2017-03-23 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-22,75.63,320.76,395,2017-03-22 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-21,77.06,306.90,396,2017-03-21 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-20,71.83,296.27,397,2017-03-20 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-17,70.87,291.09,398,2017-03-17 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-16,73.03,290.33,399,2017-03-16 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-15,74.33,293.26,400,2017-03-15 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-14,74.33,293.26,401,2017-03-14 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-13,76.38,302.60,402,2017-03-13 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-10,77.24,307.53,403,2017-03-10 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-08,76.61,321.96,404,2017-03-08 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-07,74.58,330.58,405,2017-03-07 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-06,72.57,337.73,406,2017-03-06 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-04,75.12,341.56,407,2017-03-04 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-03,75.72,339.12,408,2017-03-03 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-03-02,76.14,336.84,409,2017-03-02 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-02-27,69.44,345.09,410,2017-02-27 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-02-24,63.57,346.77,411,2017-02-24 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-02-23,62.33,342.27,412,2017-02-23 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-02-22,62.92,350.06,413,2017-02-22 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-02-20,66.70,358.93,414,2017-02-20 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-02-17,70.89,358.75,415,2017-02-17 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-02-16,73.00,352.63,416,2017-02-16 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-02-15,74.77,351.37,417,2017-02-15 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-02-14,77.06,350.08,418,2017-02-14 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-02-13,77.84,345.89,419,2017-02-13 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-02-10,78.75,342.49,420,2017-02-10 00:00:00,1,0,2024-07-20 11:25:56,0,2024-07-20 11:25:56,,,
2017-02-08,80.43,332.99,421,2017-02-08 00:00:00,1,0,2024-07-20 11:25:58,0,2024-07-20 11:25:58,,,
2017-02-07,79.39,327.11,422,2017-02-07 00:00:00,1,0,2024-07-20 11:25:58,0,2024-07-20 11:25:58,,,
2017-02-06,78.18,322.54,423,2017-02-06 00:00:00,1,0,2024-07-20 11:25:58,0,2024-07-20 11:25:58,,,
2017-02-05,76.37,315.19,424,2017-02-05 00:00:00,1,0,2024-07-20 11:25:58,0,2024-07-20 11:25:58,,,
2017-02-03,71.55,306.69,425,2017-02-03 00:00:00,1,0,2024-07-20 11:25:58,0,2024-07-20 11:25:58,,,
