时间,港口名称,规格品,本期价格(元/吨),上期(元/吨),环比增减(元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2020-03-25,天津港,4500K,435 - 445,440 - 450,-5.00,-1.14,5338,2020-03-25 00:00:00,1,0,2024-07-20 05:58:23,0,2024-07-20 05:58:23,,,
2020-03-25,曹妃甸港,5800K,575 - 585,580 - 590,-5.00,-0.86,5339,2020-03-25 00:00:00,1,0,2024-07-20 05:58:23,0,2024-07-20 05:58:23,,,
2020-03-25,曹妃甸港,5500K,545 - 555,550 - 560,-5.00,-0.91,5340,2020-03-25 00:00:00,1,0,2024-07-20 05:58:23,0,2024-07-20 05:58:23,,,
2020-03-25,曹妃甸港,5000K,485 - 495,490 - 500,-5.00,-1.02,5341,2020-03-25 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-25,曹妃甸港,4500K,440 - 450,445 - 455,-5.00,-1.12,5342,2020-03-25 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-25,国投京唐港,5800K,575 - 585,580 - 590,-5.00,-0.86,5343,2020-03-25 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-25,国投京唐港,5500K,545 - 555,550 - 560,-5.00,-0.91,5344,2020-03-25 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-25,国投京唐港,5000K,485 - 495,490 - 500,-5.00,-1.02,5345,2020-03-25 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-25,国投京唐港,4500K,435 - 445,440 - 450,-5.00,-1.14,5346,2020-03-25 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-25,京唐港,5800K,575 - 585,580 - 590,-5.00,-0.86,5347,2020-03-25 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-25,京唐港,5500K,545 - 555,550 - 560,-5.00,-0.91,5348,2020-03-25 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-25,京唐港,5000K,485 - 495,490 - 500,-5.00,-1.02,5349,2020-03-25 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-25,京唐港,4500K,435 - 445,440 - 450,-5.00,-1.14,5350,2020-03-25 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,环渤海,5500K,555,558,-3.00,-0.54,5351,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,秦皇岛港,5800K,580 - 590,585 - 595,-5.00,-0.85,5352,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,秦皇岛港,5500K,550 - 560,550 - 560,0.00,0.00,5353,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,秦皇岛港,5000K,490 - 500,495 - 505,-5.00,-1.01,5354,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,秦皇岛港,4500K,440 - 450,445 - 455,-5.00,-1.12,5355,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,黄骅港,5800K,575 - 585,580 - 590,-5.00,-0.86,5356,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,黄骅港,5500K,550 - 560,555 - 565,-5.00,-0.90,5357,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,黄骅港,5000K,495 - 505,495 - 505,0.00,0.00,5358,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,黄骅港,4500K,440 - 450,445 - 455,-5.00,-1.12,5359,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,天津港,5800K,580 - 590,585 - 595,-5.00,-0.85,5360,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,天津港,5500K,550 - 560,550 - 560,0.00,0.00,5361,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,天津港,5000K,490 - 500,495 - 505,-5.00,-1.01,5362,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,天津港,4500K,440 - 450,445 - 455,-5.00,-1.12,5363,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,曹妃甸港,5800K,580 - 590,585 - 595,-5.00,-0.85,5364,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,曹妃甸港,5500K,550 - 560,550 - 560,0.00,0.00,5365,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,曹妃甸港,5000K,490 - 500,495 - 505,-5.00,-1.01,5366,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,曹妃甸港,4500K,445 - 455,445 - 455,0.00,0.00,5367,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,国投京唐港,5800K,580 - 590,585 - 595,-5.00,-0.85,5368,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,国投京唐港,5500K,550 - 560,550 - 560,0.00,0.00,5369,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,国投京唐港,5000K,490 - 500,495 - 505,-5.00,-1.01,5370,2020-03-18 00:00:00,1,0,2024-07-20 05:58:27,0,2024-07-20 05:58:27,,,
2020-03-18,国投京唐港,4500K,440 - 450,445 - 455,-5.00,-1.12,5371,2020-03-18 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-18,京唐港,5800K,580 - 590,585 - 595,-5.00,-0.85,5372,2020-03-18 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-18,京唐港,5500K,550 - 560,550 - 560,0.00,0.00,5373,2020-03-18 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-18,京唐港,5000K,490 - 500,495 - 505,-5.00,-1.01,5374,2020-03-18 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-18,京唐港,4500K,440 - 450,445 - 455,-5.00,-1.12,5375,2020-03-18 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,环渤海,5500K,558,559,-1.00,-0.18,5376,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,秦皇岛港,5800K,585 - 595,585 - 595,0.00,0.00,5377,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,秦皇岛港,5500K,550 - 560,555 - 565,-5.00,-0.90,5378,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,秦皇岛港,5000K,495 - 505,500 - 510,-5.00,-1.00,5379,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,秦皇岛港,4500K,445 - 455,450 - 460,-5.00,-1.11,5380,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,黄骅港,5800K,580 - 590,585 - 595,-5.00,-0.85,5381,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,黄骅港,5500K,555 - 565,555 - 565,0.00,0.00,5382,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,黄骅港,5000K,495 - 505,500 - 510,-5.00,-1.00,5383,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,黄骅港,4500K,445 - 455,445 - 455,0.00,0.00,5384,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,天津港,5800K,585 - 595,590 - 600,-5.00,-0.85,5385,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,天津港,5500K,550 - 560,555 - 565,-5.00,-0.90,5386,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,天津港,5000K,495 - 505,500 - 510,-5.00,-1.00,5387,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,天津港,4500K,445 - 455,450 - 460,-5.00,-1.11,5388,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,曹妃甸港,5800K,585 - 595,585 - 595,0.00,0.00,5389,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,曹妃甸港,5500K,550 - 560,555 - 565,-5.00,-0.90,5390,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,曹妃甸港,5000K,495 - 505,495 - 505,0.00,0.00,5391,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,曹妃甸港,4500K,445 - 455,445 - 455,0.00,0.00,5392,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,国投京唐港,5800K,585 - 595,585 - 595,0.00,0.00,5393,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,国投京唐港,5500K,550 - 560,555 - 565,-5.00,-0.90,5394,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,国投京唐港,5000K,495 - 505,500 - 510,-5.00,-1.00,5395,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,国投京唐港,4500K,445 - 455,450 - 460,-5.00,-1.11,5396,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,京唐港,5800K,585 - 595,585 - 595,0.00,0.00,5397,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,京唐港,5500K,550 - 560,555 - 565,-5.00,-0.90,5398,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,京唐港,5000K,495 - 505,500 - 510,-5.00,-1.00,5399,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-11,京唐港,4500K,445 - 455,450 - 460,-5.00,-1.11,5400,2020-03-11 00:00:00,1,0,2024-07-20 05:58:29,0,2024-07-20 05:58:29,,,
2020-03-04,环渤海,5500K,559,559,0.00,0.00,5401,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,秦皇岛港,5800K,585 - 595,590 - 600,-5.00,-0.85,5402,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,秦皇岛港,5500K,555 - 565,555 - 565,0.00,0.00,5403,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,秦皇岛港,5000K,500 - 510,500 - 510,0.00,0.00,5404,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,秦皇岛港,4500K,450 - 460,455 - 465,-5.00,-1.10,5405,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,黄骅港,5800K,585 - 595,585 - 595,0.00,0.00,5406,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,黄骅港,5500K,555 - 565,555 - 565,0.00,0.00,5407,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,黄骅港,5000K,500 - 510,500 - 510,0.00,0.00,5408,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,黄骅港,4500K,445 - 455,450 - 460,-5.00,-1.11,5409,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,天津港,5800K,590 - 600,590 - 600,0.00,0.00,5410,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,天津港,5500K,555 - 565,555 - 565,0.00,0.00,5411,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,天津港,5000K,500 - 510,500 - 510,0.00,0.00,5412,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,天津港,4500K,450 - 460,450 - 460,0.00,0.00,5413,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,曹妃甸港,5800K,585 - 595,590 - 600,-5.00,-0.85,5414,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,曹妃甸港,5500K,555 - 565,555 - 565,0.00,0.00,5415,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,曹妃甸港,5000K,495 - 505,500 - 510,-5.00,-1.00,5416,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,曹妃甸港,4500K,445 - 455,450 - 460,-5.00,-1.11,5417,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,国投京唐港,5800K,585 - 595,590 - 600,-5.00,-0.85,5418,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,国投京唐港,5500K,555 - 565,555 - 565,0.00,0.00,5419,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,国投京唐港,5000K,500 - 510,505 - 515,-5.00,-0.99,5420,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,国投京唐港,4500K,450 - 460,455 - 465,-5.00,-1.10,5421,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,京唐港,5800K,585 - 595,590 - 600,-5.00,-0.85,5422,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,京唐港,5500K,555 - 565,555 - 565,0.00,0.00,5423,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,京唐港,5000K,500 - 510,505 - 515,-5.00,-0.99,5424,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-03-04,京唐港,4500K,450 - 460,455 - 465,-5.00,-1.10,5425,2020-03-04 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-02-26,环渤海,5500K,559,559,0.00,0.00,5426,2020-02-26 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-02-26,秦皇岛港,5800K,590 - 600,590 - 600,0.00,0.00,5427,2020-02-26 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-02-26,秦皇岛港,5500K,555 - 565,555 - 565,0.00,0.00,5428,2020-02-26 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-02-26,秦皇岛港,5000K,500 - 510,505 - 515,-5.00,-0.99,5429,2020-02-26 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-02-26,秦皇岛港,4500K,455 - 465,455 - 465,0.00,0.00,5430,2020-02-26 00:00:00,1,0,2024-07-20 05:58:32,0,2024-07-20 05:58:32,,,
2020-02-26,黄骅港,5800K,585 - 595,585 - 595,0.00,0.00,5431,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,黄骅港,5500K,555 - 565,555 - 565,0.00,0.00,5432,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,黄骅港,5000K,500 - 510,500 - 510,0.00,0.00,5433,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,黄骅港,4500K,450 - 460,450 - 460,0.00,0.00,5434,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,天津港,5800K,590 - 600,590 - 600,0.00,0.00,5435,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,天津港,5500K,555 - 565,555 - 565,0.00,0.00,5436,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,天津港,5000K,500 - 510,500 - 510,0.00,0.00,5437,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,天津港,4500K,450 - 460,450 - 460,0.00,0.00,5438,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,曹妃甸港,5800K,590 - 600,590 - 600,0.00,0.00,5439,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,曹妃甸港,5500K,555 - 565,555 - 565,0.00,0.00,5440,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,曹妃甸港,5000K,500 - 510,500 - 510,0.00,0.00,5441,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,曹妃甸港,4500K,450 - 460,455 - 465,-5.00,-1.10,5442,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,国投京唐港,5800K,590 - 600,590 - 600,0.00,0.00,5443,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,国投京唐港,5500K,555 - 565,555 - 565,0.00,0.00,5444,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,国投京唐港,5000K,505 - 515,500 - 510,5.00,1.00,5445,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,国投京唐港,4500K,455 - 465,455 - 465,0.00,0.00,5446,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,京唐港,5800K,590 - 600,590 - 600,0.00,0.00,5447,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,京唐港,5500K,555 - 565,555 - 565,0.00,0.00,5448,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,京唐港,5000K,505 - 515,505 - 515,0.00,0.00,5449,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-26,京唐港,4500K,455 - 465,455 - 465,0.00,0.00,5450,2020-02-26 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-19,环渤海,5500K,559,558,1.00,0.18,5451,2020-02-19 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-19,秦皇岛港,5800K,590 - 600,590 - 600,0.00,0.00,5452,2020-02-19 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-19,秦皇岛港,5500K,555 - 565,555 - 565,0.00,0.00,5453,2020-02-19 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-19,秦皇岛港,5000K,505 - 515,500 - 510,5.00,1.00,5454,2020-02-19 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-19,秦皇岛港,4500K,455 - 465,455 - 465,0.00,0.00,5455,2020-02-19 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-19,黄骅港,5800K,585 - 595,585 - 595,0.00,0.00,5456,2020-02-19 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-19,黄骅港,5500K,555 - 565,555 - 565,0.00,0.00,5457,2020-02-19 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-19,黄骅港,5000K,500 - 510,500 - 510,0.00,0.00,5458,2020-02-19 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-19,黄骅港,4500K,450 - 460,450 - 460,0.00,0.00,5459,2020-02-19 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-19,天津港,5800K,590 - 600,590 - 600,0.00,0.00,5460,2020-02-19 00:00:00,1,0,2024-07-20 05:58:35,0,2024-07-20 05:58:35,,,
2020-02-19,天津港,5500K,555 - 565,550 - 560,5.00,0.91,5461,2020-02-19 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-19,天津港,5000K,500 - 510,500 - 510,0.00,0.00,5462,2020-02-19 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-19,天津港,4500K,450 - 460,450 - 460,0.00,0.00,5463,2020-02-19 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-19,曹妃甸港,5800K,590 - 600,585 - 595,5.00,0.85,5464,2020-02-19 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-19,曹妃甸港,5500K,555 - 565,555 - 565,0.00,0.00,5465,2020-02-19 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-19,曹妃甸港,5000K,500 - 510,500 - 510,0.00,0.00,5466,2020-02-19 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-19,曹妃甸港,4500K,455 - 465,455 - 465,0.00,0.00,5467,2020-02-19 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-19,国投京唐港,5800K,590 - 600,590 - 600,0.00,0.00,5468,2020-02-19 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-19,国投京唐港,5500K,555 - 565,555 - 565,0.00,0.00,5469,2020-02-19 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-19,国投京唐港,5000K,500 - 510,500 - 510,0.00,0.00,5470,2020-02-19 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-19,国投京唐港,4500K,455 - 465,455 - 465,0.00,0.00,5471,2020-02-19 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-19,京唐港,5800K,590 - 600,590 - 600,0.00,0.00,5472,2020-02-19 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-19,京唐港,5500K,555 - 565,555 - 565,0.00,0.00,5473,2020-02-19 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-19,京唐港,5000K,505 - 515,500 - 510,5.00,1.00,5474,2020-02-19 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-19,京唐港,4500K,455 - 465,455 - 465,0.00,0.00,5475,2020-02-19 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-12,环渤海,5500K,558,555,3.00,0.54,5476,2020-02-12 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-12,秦皇岛港,5800K,590 - 600,585 - 595,5.00,0.85,5477,2020-02-12 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-12,秦皇岛港,5500K,555 - 565,550 - 560,5.00,0.91,5478,2020-02-12 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-12,秦皇岛港,5000K,500 - 510,495 - 505,5.00,1.01,5479,2020-02-12 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-12,秦皇岛港,4500K,455 - 465,445 - 455,10.00,2.25,5480,2020-02-12 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-12,黄骅港,5800K,585 - 595,585 - 595,0.00,0.00,5481,2020-02-12 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-12,黄骅港,5500K,555 - 565,550 - 560,5.00,0.91,5482,2020-02-12 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-12,黄骅港,5000K,500 - 510,495 - 505,5.00,1.01,5483,2020-02-12 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-12,黄骅港,4500K,450 - 460,445 - 455,5.00,1.12,5484,2020-02-12 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-12,天津港,5800K,590 - 600,590 - 600,0.00,0.00,5485,2020-02-12 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-12,天津港,5500K,550 - 560,550 - 560,0.00,0.00,5486,2020-02-12 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-12,天津港,5000K,500 - 510,495 - 505,5.00,1.01,5487,2020-02-12 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-12,天津港,4500K,450 - 460,445 - 455,5.00,1.12,5488,2020-02-12 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-12,曹妃甸港,5800K,585 - 595,585 - 595,0.00,0.00,5489,2020-02-12 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-12,曹妃甸港,5500K,555 - 565,550 - 560,5.00,0.91,5490,2020-02-12 00:00:00,1,0,2024-07-20 05:58:39,0,2024-07-20 05:58:39,,,
2020-02-12,曹妃甸港,5000K,500 - 510,495 - 505,5.00,1.01,5491,2020-02-12 00:00:00,1,0,2024-07-20 05:58:42,0,2024-07-20 05:58:42,,,
2020-02-12,曹妃甸港,4500K,455 - 465,445 - 455,10.00,2.25,5492,2020-02-12 00:00:00,1,0,2024-07-20 05:58:42,0,2024-07-20 05:58:42,,,
2020-02-12,国投京唐港,5800K,590 - 600,585 - 595,5.00,0.85,5493,2020-02-12 00:00:00,1,0,2024-07-20 05:58:42,0,2024-07-20 05:58:42,,,
