时间,海关,当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2019-08,厦门海关,304237.00,-17.25,3262219.10,13736.80,138264.20,73,2019-08-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-08,湛江海关,176635.00,-15.91,1563761.20,7259.80,77978.60,74,2019-08-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-07,北京海关,0.10,871.43,0.60,0.90,7.50,75,2019-07-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-07,大连海关,186652.00,69.76,3817466.80,8363.10,168879.60,76,2019-07-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-07,福州海关,1220322.00,-30.38,9303383.40,55454.80,399551.10,77,2019-07-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-07,拱北海关,205784.00,190.80,498197.00,10998.20,21955.10,78,2019-07-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-07,广州海关,2513638.90,29.38,10435619.80,110134.00,442782.90,79,2019-07-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-07,哈尔滨海关,48800.00,-1.41,345925.60,1970.50,12803.90,80,2019-07-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-07,海口海关,414747.00,97.49,2646746.80,20306.60,126506.90,81,2019-07-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-07,杭州海关,67074.00,-44.95,344075.00,3841.30,19748.70,82,2019-07-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-07,呼和浩特海关,13398.70,332.88,1032126.10,287.00,40664.50,83,2019-07-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-07,黄埔海关,1712043.80,350.48,5642748.60,73073.60,234343.20,84,2019-07-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-07,昆明海关,37971.30,108.29,393346.90,1762.20,17614.30,85,2019-07-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-07,南京海关,1177981.90,-3.64,10256945.00,48533.50,412824.50,86,2019-07-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-07,南宁海关,960120.70,54.35,4181921.20,39432.10,172145.90,87,2019-07-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-07,青岛海关,202987.00,-44.77,1318995.00,8988.10,56104.60,88,2019-07-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-07,汕头海关,569085.30,-49.24,6326909.50,27599.00,313960.50,89,2019-07-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-07,上海海关,745110.60,35.30,5831516.40,34626.90,255334.80,90,2019-07-31 00:00:00,1,0,2024-07-20 14:36:35,0,2024-07-20 14:36:35,,,
2019-07,石家庄海关,146024.00,107.72,292934.00,8582.30,17089.30,91,2019-07-31 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-07,太原海关,42007.00,-49.54,598474.00,1490.90,23614.80,92,2019-07-31 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-07,厦门海关,367647.70,40.89,2957982.10,15756.30,124527.40,93,2019-07-31 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-07,湛江海关,210050.00,-22.86,1387126.20,12094.50,70718.90,94,2019-07-31 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,大连海关,109950.00,-40.66,3630814.80,5327.50,160516.50,95,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,福州海关,1752835.60,0.24,8083061.40,79366.40,344096.30,96,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,拱北海关,70764.00,-68.07,292413.00,3008.50,10956.90,97,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,广州海关,1942788.20,-3.61,7921980.90,86214.70,332648.90,98,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,哈尔滨海关,49500.00,11.96,297125.60,1389.30,10833.40,99,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,海口海关,210013.20,-48.74,2231999.80,10967.90,106200.40,100,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,合肥海关,49750.00,-71.62,716308.20,2402.20,33219.20,101,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,呼和浩特海关,3095.20,-63.13,1018727.40,63.50,40377.50,102,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,黄埔海关,380051.00,-33.91,3930704.80,18224.40,161269.50,103,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,昆明海关,18230.40,-74.15,355375.70,830.60,15852.10,104,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,南京海关,1222436.50,26.08,9078963.10,49218.40,364291.00,105,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,南宁海关,622059.10,-2.69,3221800.50,26712.20,132713.80,106,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,青岛海关,367553.00,143.41,1116008.00,17136.90,47116.50,107,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,汕头海关,1121142.20,23.12,5757824.20,56884.00,286361.50,108,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,上海海关,550700.00,-32.36,5086405.80,24637.10,220707.90,109,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,太原海关,83250.00,-67.61,556467.00,3097.30,22123.90,110,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,厦门海关,260947.00,-63.97,2590334.40,12000.80,108771.10,111,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
2019-06,湛江海关,272299.20,-4.24,1177076.20,14442.90,58624.40,112,2019-06-30 00:00:00,1,0,2024-07-20 14:36:39,0,2024-07-20 14:36:39,,,
