时间,城市,规格,生产单位,本期价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-03-27,北京市,"25mm,HRB400",河钢,4160.00,市场价,7928,2023-03-27 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-27,天津市,"25mm,HRB400",河钢,4300.00,市场价,7929,2023-03-27 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-27,福州市,"25mm,HRB400",福建三钢,4460.00,市场价,7930,2023-03-27 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-27,重庆市,"25mm,HRB400",达钢,4280.00,市场价,7931,2023-03-27 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-27,成都市,"25mm,HRB400",达钢,4290.00,市场价,7932,2023-03-27 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-27,长沙市,"25mm,HRB400",涟钢,4280.00,市场价,7933,2023-03-27 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-27,西安市,"25mm,HRB400",酒钢,4320.00,市场价,7934,2023-03-27 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-27,兰州市,"25mm,HRB400",酒钢,4240.00,市场价,7935,2023-03-27 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-27,上海市,"25mm,HRB400",中天钢铁,4200.00,市场价,7936,2023-03-27 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-27,沈阳市,"25mm,HRB400",新抚钢,4210.00,市场价,7937,2023-03-27 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-27,济南市,"25mm,HRB400",山东济钢,4450.00,市场价,7938,2023-03-27 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-27,石家庄市,"25mm,HRB400",新兴铸管,4350.00,市场价,7939,2023-03-27 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-27,哈尔滨市,"25mm,HRB400",西钢,4300.00,市场价,7940,2023-03-27 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-27,广州市,"25mm,HRB400",韶钢,4390.00,市场价,7941,2023-03-27 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-27,南昌市,"25mm,HRB400",南昌钢铁,4140.00,市场价,7942,2023-03-27 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-27,南宁市,"25mm,HRB400",柳钢,4320.00,市场价,7943,2023-03-27 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-27,柳州市,"25mm,HRB400",柳钢,4260.00,市场价,7944,2023-03-27 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-24,太原市,"25mm,HRB400",海鑫,4310.00,市场价,7945,2023-03-24 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-24,深圳市,"25mm,HRB400",广钢,4380.00,市场价,7946,2023-03-24 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-24,武汉市,"25mm,HRB400",鄂钢,4210.00,市场价,7947,2023-03-24 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-24,郑州市,"25mm,HRB400",安钢,4290.00,市场价,7948,2023-03-24 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-24,杭州市,"25mm,HRB400",沙钢,4230.00,市场价,7949,2023-03-24 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-24,南京市,"25mm,HRB400",沙钢,4320.00,市场价,7950,2023-03-24 00:00:00,1,0,2024-07-20 17:07:49,0,2024-07-20 17:07:49,,,
2023-03-24,唐山市,"25mm,HRB400",河钢,4090.00,市场价,7951,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-24,北京市,"25mm,HRB400",河钢,4150.00,市场价,7952,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-24,天津市,"25mm,HRB400",河钢,4280.00,市场价,7953,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-24,福州市,"25mm,HRB400",福建三钢,4460.00,市场价,7954,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-24,重庆市,"25mm,HRB400",达钢,4330.00,市场价,7955,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-24,成都市,"25mm,HRB400",达钢,4340.00,市场价,7956,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-24,长沙市,"25mm,HRB400",涟钢,4280.00,市场价,7957,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-24,西安市,"25mm,HRB400",酒钢,4320.00,市场价,7958,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-24,兰州市,"25mm,HRB400",酒钢,4260.00,市场价,7959,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-24,上海市,"25mm,HRB400",中天钢铁,4200.00,市场价,7960,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-24,沈阳市,"25mm,HRB400",新抚钢,4190.00,市场价,7961,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-24,济南市,"25mm,HRB400",山东济钢,4440.00,市场价,7962,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-24,石家庄市,"25mm,HRB400",新兴铸管,4350.00,市场价,7963,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-24,哈尔滨市,"25mm,HRB400",西钢,4330.00,市场价,7964,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-24,广州市,"25mm,HRB400",韶钢,4390.00,市场价,7965,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-24,南昌市,"25mm,HRB400",南昌钢铁,4130.00,市场价,7966,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-24,南宁市,"25mm,HRB400",柳钢,4320.00,市场价,7967,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-24,柳州市,"25mm,HRB400",柳钢,4260.00,市场价,7968,2023-03-24 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-23,太原市,"25mm,HRB400",海鑫,4330.00,市场价,7969,2023-03-23 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-23,深圳市,"25mm,HRB400",广钢,4410.00,市场价,7970,2023-03-23 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-23,武汉市,"25mm,HRB400",鄂钢,4250.00,市场价,7971,2023-03-23 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-23,郑州市,"25mm,HRB400",安钢,4330.00,市场价,7972,2023-03-23 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-23,杭州市,"25mm,HRB400",沙钢,4230.00,市场价,7973,2023-03-23 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-23,南京市,"25mm,HRB400",沙钢,4380.00,市场价,7974,2023-03-23 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-23,唐山市,"25mm,HRB400",河钢,4110.00,市场价,7975,2023-03-23 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-23,北京市,"25mm,HRB400",河钢,4150.00,市场价,7976,2023-03-23 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-23,天津市,"25mm,HRB400",河钢,4280.00,市场价,7977,2023-03-23 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-23,福州市,"25mm,HRB400",福建三钢,4500.00,市场价,7978,2023-03-23 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-23,重庆市,"25mm,HRB400",达钢,4330.00,市场价,7979,2023-03-23 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-23,成都市,"25mm,HRB400",达钢,4340.00,市场价,7980,2023-03-23 00:00:00,1,0,2024-07-20 17:07:52,0,2024-07-20 17:07:52,,,
2023-03-23,长沙市,"25mm,HRB400",涟钢,4310.00,市场价,7981,2023-03-23 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-23,西安市,"25mm,HRB400",酒钢,4330.00,市场价,7982,2023-03-23 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-23,兰州市,"25mm,HRB400",酒钢,4280.00,市场价,7983,2023-03-23 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-23,上海市,"25mm,HRB400",中天钢铁,4200.00,市场价,7984,2023-03-23 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-23,沈阳市,"25mm,HRB400",新抚钢,4210.00,市场价,7985,2023-03-23 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-23,济南市,"25mm,HRB400",山东济钢,4450.00,市场价,7986,2023-03-23 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-23,石家庄市,"25mm,HRB400",新兴铸管,4350.00,市场价,7987,2023-03-23 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-23,哈尔滨市,"25mm,HRB400",西钢,4350.00,市场价,7988,2023-03-23 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-23,广州市,"25mm,HRB400",韶钢,4400.00,市场价,7989,2023-03-23 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-23,南昌市,"25mm,HRB400",南昌钢铁,4170.00,市场价,7990,2023-03-23 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-23,南宁市,"25mm,HRB400",柳钢,4350.00,市场价,7991,2023-03-23 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-23,柳州市,"25mm,HRB400",柳钢,4280.00,市场价,7992,2023-03-23 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,太原市,"25mm,HRB400",海鑫,4340.00,市场价,7993,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,深圳市,"25mm,HRB400",广钢,4480.00,市场价,7994,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,武汉市,"25mm,HRB400",鄂钢,4270.00,市场价,7995,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,郑州市,"25mm,HRB400",安钢,4350.00,市场价,7996,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,杭州市,"25mm,HRB400",沙钢,4280.00,市场价,7997,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,南京市,"25mm,HRB400",沙钢,4390.00,市场价,7998,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,唐山市,"25mm,HRB400",河钢,4170.00,市场价,7999,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,北京市,"25mm,HRB400",河钢,4190.00,市场价,8000,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,天津市,"25mm,HRB400",河钢,4280.00,市场价,8001,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,福州市,"25mm,HRB400",福建三钢,4500.00,市场价,8002,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,重庆市,"25mm,HRB400",达钢,4330.00,市场价,8003,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,成都市,"25mm,HRB400",达钢,4340.00,市场价,8004,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,长沙市,"25mm,HRB400",涟钢,4330.00,市场价,8005,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,西安市,"25mm,HRB400",酒钢,4360.00,市场价,8006,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,兰州市,"25mm,HRB400",酒钢,4300.00,市场价,8007,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,上海市,"25mm,HRB400",中天钢铁,4240.00,市场价,8008,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,沈阳市,"25mm,HRB400",新抚钢,4220.00,市场价,8009,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,济南市,"25mm,HRB400",山东济钢,4450.00,市场价,8010,2023-03-22 00:00:00,1,0,2024-07-20 17:07:56,0,2024-07-20 17:07:56,,,
2023-03-22,石家庄市,"25mm,HRB400",新兴铸管,4350.00,市场价,8011,2023-03-22 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-22,哈尔滨市,"25mm,HRB400",西钢,4350.00,市场价,8012,2023-03-22 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-22,广州市,"25mm,HRB400",韶钢,4440.00,市场价,8013,2023-03-22 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-22,南昌市,"25mm,HRB400",南昌钢铁,4190.00,市场价,8014,2023-03-22 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-22,南宁市,"25mm,HRB400",柳钢,4400.00,市场价,8015,2023-03-22 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-22,柳州市,"25mm,HRB400",柳钢,4330.00,市场价,8016,2023-03-22 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,太原市,"25mm,HRB400",海鑫,4370.00,市场价,8017,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,深圳市,"25mm,HRB400",广钢,4480.00,市场价,8018,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,武汉市,"25mm,HRB400",鄂钢,4310.00,市场价,8019,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,郑州市,"25mm,HRB400",安钢,4380.00,市场价,8020,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,杭州市,"25mm,HRB400",沙钢,4300.00,市场价,8021,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,南京市,"25mm,HRB400",沙钢,4410.00,市场价,8022,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,唐山市,"25mm,HRB400",河钢,4170.00,市场价,8023,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,北京市,"25mm,HRB400",河钢,4210.00,市场价,8024,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,天津市,"25mm,HRB400",河钢,4310.00,市场价,8025,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,福州市,"25mm,HRB400",福建三钢,4520.00,市场价,8026,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,重庆市,"25mm,HRB400",达钢,4330.00,市场价,8027,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,成都市,"25mm,HRB400",达钢,4340.00,市场价,8028,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,长沙市,"25mm,HRB400",涟钢,4370.00,市场价,8029,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,西安市,"25mm,HRB400",酒钢,4380.00,市场价,8030,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,兰州市,"25mm,HRB400",酒钢,4340.00,市场价,8031,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,上海市,"25mm,HRB400",中天钢铁,4260.00,市场价,8032,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,沈阳市,"25mm,HRB400",新抚钢,4250.00,市场价,8033,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,济南市,"25mm,HRB400",山东济钢,4470.00,市场价,8034,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,石家庄市,"25mm,HRB400",新兴铸管,4420.00,市场价,8035,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,哈尔滨市,"25mm,HRB400",西钢,4370.00,市场价,8036,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,广州市,"25mm,HRB400",韶钢,4480.00,市场价,8037,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,南昌市,"25mm,HRB400",南昌钢铁,4230.00,市场价,8038,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,南宁市,"25mm,HRB400",柳钢,4400.00,市场价,8039,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-21,柳州市,"25mm,HRB400",柳钢,4330.00,市场价,8040,2023-03-21 00:00:00,1,0,2024-07-20 17:07:59,0,2024-07-20 17:07:59,,,
2023-03-20,太原市,"25mm,HRB400",海鑫,4400.00,市场价,8041,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,深圳市,"25mm,HRB400",广钢,4510.00,市场价,8042,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,武汉市,"25mm,HRB400",鄂钢,4340.00,市场价,8043,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,郑州市,"25mm,HRB400",安钢,4410.00,市场价,8044,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,杭州市,"25mm,HRB400",沙钢,4340.00,市场价,8045,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,南京市,"25mm,HRB400",沙钢,4440.00,市场价,8046,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,唐山市,"25mm,HRB400",河钢,4210.00,市场价,8047,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,北京市,"25mm,HRB400",河钢,4240.00,市场价,8048,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,天津市,"25mm,HRB400",河钢,4350.00,市场价,8049,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,福州市,"25mm,HRB400",福建三钢,4540.00,市场价,8050,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,重庆市,"25mm,HRB400",达钢,4330.00,市场价,8051,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,成都市,"25mm,HRB400",达钢,4340.00,市场价,8052,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,长沙市,"25mm,HRB400",涟钢,4390.00,市场价,8053,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,西安市,"25mm,HRB400",酒钢,4410.00,市场价,8054,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,兰州市,"25mm,HRB400",酒钢,4380.00,市场价,8055,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,上海市,"25mm,HRB400",中天钢铁,4300.00,市场价,8056,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,沈阳市,"25mm,HRB400",新抚钢,4290.00,市场价,8057,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,济南市,"25mm,HRB400",山东济钢,4480.00,市场价,8058,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,石家庄市,"25mm,HRB400",新兴铸管,4450.00,市场价,8059,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,哈尔滨市,"25mm,HRB400",西钢,4380.00,市场价,8060,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,广州市,"25mm,HRB400",韶钢,4500.00,市场价,8061,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,南昌市,"25mm,HRB400",南昌钢铁,4250.00,市场价,8062,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,南宁市,"25mm,HRB400",柳钢,4410.00,市场价,8063,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-20,柳州市,"25mm,HRB400",柳钢,4340.00,市场价,8064,2023-03-20 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-17,太原市,"25mm,HRB400",海鑫,4400.00,市场价,8065,2023-03-17 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-17,深圳市,"25mm,HRB400",广钢,4510.00,市场价,8066,2023-03-17 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-17,武汉市,"25mm,HRB400",鄂钢,4330.00,市场价,8067,2023-03-17 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-17,郑州市,"25mm,HRB400",安钢,4410.00,市场价,8068,2023-03-17 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-17,杭州市,"25mm,HRB400",沙钢,4380.00,市场价,8069,2023-03-17 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-17,南京市,"25mm,HRB400",沙钢,4420.00,市场价,8070,2023-03-17 00:00:00,1,0,2024-07-20 17:08:04,0,2024-07-20 17:08:04,,,
2023-03-17,唐山市,"25mm,HRB400",河钢,4160.00,市场价,8071,2023-03-17 00:00:00,1,0,2024-07-20 17:08:07,0,2024-07-20 17:08:07,,,
2023-03-17,北京市,"25mm,HRB400",河钢,4290.00,市场价,8072,2023-03-17 00:00:00,1,0,2024-07-20 17:08:07,0,2024-07-20 17:08:07,,,
2023-03-17,天津市,"25mm,HRB400",河钢,4350.00,市场价,8073,2023-03-17 00:00:00,1,0,2024-07-20 17:08:07,0,2024-07-20 17:08:07,,,
2023-03-17,福州市,"25mm,HRB400",福建三钢,4520.00,市场价,8074,2023-03-17 00:00:00,1,0,2024-07-20 17:08:07,0,2024-07-20 17:08:07,,,
2023-03-17,重庆市,"25mm,HRB400",达钢,4330.00,市场价,8075,2023-03-17 00:00:00,1,0,2024-07-20 17:08:07,0,2024-07-20 17:08:07,,,
2023-03-17,成都市,"25mm,HRB400",达钢,4340.00,市场价,8076,2023-03-17 00:00:00,1,0,2024-07-20 17:08:07,0,2024-07-20 17:08:07,,,
2023-03-17,长沙市,"25mm,HRB400",涟钢,4390.00,市场价,8077,2023-03-17 00:00:00,1,0,2024-07-20 17:08:07,0,2024-07-20 17:08:07,,,
2023-03-17,西安市,"25mm,HRB400",酒钢,4420.00,市场价,8078,2023-03-17 00:00:00,1,0,2024-07-20 17:08:07,0,2024-07-20 17:08:07,,,
2023-03-17,兰州市,"25mm,HRB400",酒钢,4400.00,市场价,8079,2023-03-17 00:00:00,1,0,2024-07-20 17:08:07,0,2024-07-20 17:08:07,,,
2023-03-17,上海市,"25mm,HRB400",中天钢铁,4330.00,市场价,8080,2023-03-17 00:00:00,1,0,2024-07-20 17:08:07,0,2024-07-20 17:08:07,,,
2023-03-17,沈阳市,"25mm,HRB400",新抚钢,4260.00,市场价,8081,2023-03-17 00:00:00,1,0,2024-07-20 17:08:07,0,2024-07-20 17:08:07,,,
2023-03-17,济南市,"25mm,HRB400",山东济钢,4460.00,市场价,8082,2023-03-17 00:00:00,1,0,2024-07-20 17:08:07,0,2024-07-20 17:08:07,,,
2023-03-17,石家庄市,"25mm,HRB400",新兴铸管,4460.00,市场价,8083,2023-03-17 00:00:00,1,0,2024-07-20 17:08:07,0,2024-07-20 17:08:07,,,
2023-03-17,哈尔滨市,"25mm,HRB400",西钢,4380.00,市场价,8084,2023-03-17 00:00:00,1,0,2024-07-20 17:08:07,0,2024-07-20 17:08:07,,,
2023-03-17,广州市,"25mm,HRB400",韶钢,4520.00,市场价,8085,2023-03-17 00:00:00,1,0,2024-07-20 17:08:07,0,2024-07-20 17:08:07,,,
2023-03-17,南昌市,"25mm,HRB400",南昌钢铁,4250.00,市场价,8086,2023-03-17 00:00:00,1,0,2024-07-20 17:08:07,0,2024-07-20 17:08:07,,,
