时间,地区名称,当月数量(吨),当月金额(美元),累计数量(吨),累计金额(美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-03,陕西省,652.63,5243743.00,1827.96,19202729.00,85,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,云南省,1154.85,635718.00,1664.11,1074652.00,86,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,贵州省,13.84,180140.00,87.11,2065215.00,87,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,四川省,1800.15,13099764.00,4552.30,40377419.00,88,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,重庆市,518.99,688389.00,1975.22,3093795.00,89,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,海南省,0.03,25091.00,15.16,204711.00,90,2024-03-31 00:00:00,1,0,2024-07-21 00:34:44,0,2024-07-21 00:34:44,,,
2024-03,广西区,212.85,568179.00,1045.48,2604303.00,91,2024-03-31 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-03,广东省,165562.94,195921901.00,382675.69,497234025.00,92,2024-03-31 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-03,全国,617031.74,1003800836.00,1497445.39,2666831006.00,93,2024-03-31 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,湖南省,321.99,2840258.00,632.88,3837643.00,94,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,湖北省,7159.94,12719061.00,13537.45,24797496.00,95,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,河南省,35.85,159579.00,105.83,338822.00,96,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,山东省,21921.85,55445710.00,42176.51,100441013.00,97,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,江西省,35.68,332163.00,121.87,468353.00,98,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,福建省,16612.59,27422384.00,35352.94,50438442.00,99,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,安徽省,1426.88,3419341.00,2613.03,6854765.00,100,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,浙江省,70665.50,124323470.00,134658.32,239957980.00,101,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,江苏省,62935.03,127875469.00,139676.29,274306510.00,102,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,上海市,96236.80,177303842.00,194535.08,371806492.00,103,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,黑龙江省,329.90,3373567.00,1401.56,16636213.00,104,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,吉林省,2070.14,6655804.00,4368.32,10984205.00,105,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
2024-02,辽宁省,16974.77,28497324.00,45364.16,72563787.00,106,2024-02-29 00:00:00,1,0,2024-07-21 00:34:47,0,2024-07-21 00:34:47,,,
