时间,数值,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-02-01,20.20,535,2023-02-01 00:00:00,1,0,2024-07-20 10:02:55,0,2024-07-20 10:02:55,,,
2023-01-31,19.70,536,2023-01-31 00:00:00,1,0,2024-07-20 10:02:55,0,2024-07-20 10:02:55,,,
2023-01-30,17.70,537,2023-01-30 00:00:00,1,0,2024-07-20 10:02:55,0,2024-07-20 10:02:55,,,
2023-01-29,15.20,538,2023-01-29 00:00:00,1,0,2024-07-20 10:02:55,0,2024-07-20 10:02:55,,,
2023-01-28,15.10,539,2023-01-28 00:00:00,1,0,2024-07-20 10:02:55,0,2024-07-20 10:02:55,,,
2023-01-27,14.90,540,2023-01-27 00:00:00,1,0,2024-07-20 10:02:55,0,2024-07-20 10:02:55,,,
2023-01-26,13.60,541,2023-01-26 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-25,18.50,542,2023-01-25 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-24,11.70,543,2023-01-24 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-23,11.40,544,2023-01-23 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-22,10.70,545,2023-01-22 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-21,13.70,546,2023-01-21 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-20,13.00,547,2023-01-20 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-19,14.10,548,2023-01-19 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-18,15.20,549,2023-01-18 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-17,18.10,550,2023-01-17 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-16,14.90,551,2023-01-16 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-15,13.10,552,2023-01-15 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-14,11.30,553,2023-01-14 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-13,13.30,554,2023-01-13 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-12,16.90,555,2023-01-12 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-11,15.10,556,2023-01-11 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-10,13.10,557,2023-01-10 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-09,15.90,558,2023-01-09 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-08,15.20,559,2023-01-08 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-07,14.50,560,2023-01-07 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-06,15.00,561,2023-01-06 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-05,15.30,562,2023-01-05 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-04,16.90,563,2023-01-04 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-03,17.00,564,2023-01-03 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-02,18.40,565,2023-01-02 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2023-01-01,18.30,566,2023-01-01 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2022-12-31,16.20,567,2022-12-31 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2022-12-30,15.30,568,2022-12-30 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2022-12-29,15.30,569,2022-12-29 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2022-12-28,14.80,570,2022-12-28 00:00:00,1,0,2024-07-20 10:02:57,0,2024-07-20 10:02:57,,,
2022-12-27,13.50,571,2022-12-27 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-26,17.10,572,2022-12-26 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-25,15.60,573,2022-12-25 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-24,14.90,574,2022-12-24 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-23,11.20,575,2022-12-23 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-22,12.80,576,2022-12-22 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-21,12.20,577,2022-12-21 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-20,12.10,578,2022-12-20 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-19,11.60,579,2022-12-19 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-18,10.80,580,2022-12-18 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-17,9.60,581,2022-12-17 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-16,11.90,582,2022-12-16 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-15,13.80,583,2022-12-15 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-14,13.50,584,2022-12-14 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-13,14.40,585,2022-12-13 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-12,13.10,586,2022-12-12 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-11,12.60,587,2022-12-11 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-10,11.70,588,2022-12-10 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-09,13.00,589,2022-12-09 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-08,13.80,590,2022-12-08 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-07,16.00,591,2022-12-07 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-06,15.60,592,2022-12-06 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-05,15.70,593,2022-12-05 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-04,17.30,594,2022-12-04 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-03,18.80,595,2022-12-03 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-02,21.20,596,2022-12-02 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-12-01,17.40,597,2022-12-01 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-11-30,17.10,598,2022-11-30 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-11-29,19.10,599,2022-11-29 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-11-28,17.90,600,2022-11-28 00:00:00,1,0,2024-07-20 10:03:00,0,2024-07-20 10:03:00,,,
2022-11-27,19.00,601,2022-11-27 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-26,18.90,602,2022-11-26 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-25,15.10,603,2022-11-25 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-24,16.60,604,2022-11-24 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-23,17.10,605,2022-11-23 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-22,14.60,606,2022-11-22 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-21,16.20,607,2022-11-21 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-20,15.00,608,2022-11-20 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-19,16.40,609,2022-11-19 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-18,16.30,610,2022-11-18 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-17,14.90,611,2022-11-17 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-16,19.60,612,2022-11-16 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-15,19.00,613,2022-11-15 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-14,20.50,614,2022-11-14 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-13,14.90,615,2022-11-13 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-12,18.80,616,2022-11-12 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-11,16.70,617,2022-11-11 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-10,19.10,618,2022-11-10 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-09,18.90,619,2022-11-09 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-08,16.50,620,2022-11-08 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-07,15.10,621,2022-11-07 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-06,13.70,622,2022-11-06 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-05,13.50,623,2022-11-05 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-04,13.30,624,2022-11-04 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-03,11.00,625,2022-11-03 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-02,12.90,626,2022-11-02 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-11-01,12.40,627,2022-11-01 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-10-31,11.00,628,2022-10-31 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-10-30,11.50,629,2022-10-30 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-10-29,11.60,630,2022-10-29 00:00:00,1,0,2024-07-20 10:03:03,0,2024-07-20 10:03:03,,,
2022-10-28,11.00,631,2022-10-28 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-27,10.30,632,2022-10-27 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-26,10.50,633,2022-10-26 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-25,12.10,634,2022-10-25 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-24,11.30,635,2022-10-24 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-23,10.70,636,2022-10-23 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-22,12.20,637,2022-10-22 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-21,12.20,638,2022-10-21 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-20,11.90,639,2022-10-20 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-19,11.30,640,2022-10-19 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-18,11.90,641,2022-10-18 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-17,14.90,642,2022-10-17 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-16,14.00,643,2022-10-16 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-15,15.20,644,2022-10-15 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-14,16.50,645,2022-10-14 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-13,14.90,646,2022-10-13 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-12,15.30,647,2022-10-12 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-11,14.70,648,2022-10-11 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-10,12.80,649,2022-10-10 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-09,14.30,650,2022-10-09 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-08,15.40,651,2022-10-08 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-07,13.60,652,2022-10-07 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-06,12.30,653,2022-10-06 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-05,13.10,654,2022-10-05 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-04,11.60,655,2022-10-04 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-03,11.90,656,2022-10-03 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-02,12.80,657,2022-10-02 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-10-01,15.10,658,2022-10-01 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-09-30,12.50,659,2022-09-30 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-09-29,12.20,660,2022-09-29 00:00:00,1,0,2024-07-20 10:03:05,0,2024-07-20 10:03:05,,,
2022-09-28,12.00,661,2022-09-28 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-27,12.70,662,2022-09-27 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-26,12.00,663,2022-09-26 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-25,11.90,664,2022-09-25 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-24,12.00,665,2022-09-24 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-23,12.10,666,2022-09-23 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-22,15.00,667,2022-09-22 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-21,15.30,668,2022-09-21 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-20,14.20,669,2022-09-20 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-19,12.70,670,2022-09-19 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-18,14.50,671,2022-09-18 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-17,12.40,672,2022-09-17 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-16,11.50,673,2022-09-16 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-15,12.40,674,2022-09-15 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-14,15.20,675,2022-09-14 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-13,14.30,676,2022-09-13 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-12,15.30,677,2022-09-12 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-11,14.50,678,2022-09-11 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-10,15.10,679,2022-09-10 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-09,14.10,680,2022-09-09 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-08,13.10,681,2022-09-08 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-07,10.30,682,2022-09-07 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-06,9.30,683,2022-09-06 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-05,10.10,684,2022-09-05 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-04,11.30,685,2022-09-04 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-03,11.50,686,2022-09-03 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-02,10.90,687,2022-09-02 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-09-01,11.00,688,2022-09-01 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-08-31,10.20,689,2022-08-31 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-08-30,9.90,690,2022-08-30 00:00:00,1,0,2024-07-20 10:03:09,0,2024-07-20 10:03:09,,,
2022-08-29,8.80,691,2022-08-29 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-28,7.50,692,2022-08-28 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-27,7.20,693,2022-08-27 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-26,7.10,694,2022-08-26 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-25,7.30,695,2022-08-25 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-24,7.40,696,2022-08-24 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-23,7.80,697,2022-08-23 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-22,9.20,698,2022-08-22 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-21,8.50,699,2022-08-21 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-20,9.60,700,2022-08-20 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-19,9.50,701,2022-08-19 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-18,11.70,702,2022-08-18 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-17,11.90,703,2022-08-17 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-16,12.10,704,2022-08-16 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-15,11.60,705,2022-08-15 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-14,12.60,706,2022-08-14 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-13,12.90,707,2022-08-13 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-12,12.90,708,2022-08-12 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-11,12.00,709,2022-08-11 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-10,13.20,710,2022-08-10 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-09,14.30,711,2022-08-09 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-08,14.00,712,2022-08-08 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-07,17.80,713,2022-08-07 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-06,17.00,714,2022-08-06 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-05,18.90,715,2022-08-05 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-04,16.60,716,2022-08-04 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-03,17.10,717,2022-08-03 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-02,18.50,718,2022-08-02 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-08-01,18.00,719,2022-08-01 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-07-31,19.10,720,2022-07-31 00:00:00,1,0,2024-07-20 10:03:12,0,2024-07-20 10:03:12,,,
2022-07-30,20.10,721,2022-07-30 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-29,15.20,722,2022-07-29 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-28,15.80,723,2022-07-28 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-27,15.00,724,2022-07-27 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-26,15.40,725,2022-07-26 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-25,17.00,726,2022-07-25 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-24,16.30,727,2022-07-24 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-23,15.10,728,2022-07-23 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-22,15.70,729,2022-07-22 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-21,15.70,730,2022-07-21 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-20,15.30,731,2022-07-20 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-19,16.90,732,2022-07-19 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-18,15.50,733,2022-07-18 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-17,17.20,734,2022-07-17 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-16,16.50,735,2022-07-16 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-15,17.10,736,2022-07-15 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-14,14.60,737,2022-07-14 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-13,15.60,738,2022-07-13 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-12,15.50,739,2022-07-12 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-11,15.20,740,2022-07-11 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-10,14.30,741,2022-07-10 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-09,14.70,742,2022-07-09 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-08,15.60,743,2022-07-08 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-07,14.00,744,2022-07-07 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-06,15.50,745,2022-07-06 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-05,16.10,746,2022-07-05 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-04,17.00,747,2022-07-04 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-03,18.50,748,2022-07-03 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-02,17.60,749,2022-07-02 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-07-01,18.00,750,2022-07-01 00:00:00,1,0,2024-07-20 10:03:15,0,2024-07-20 10:03:15,,,
2022-06-30,18.70,751,2022-06-30 00:00:00,1,0,2024-07-20 10:03:18,0,2024-07-20 10:03:18,,,
2022-06-29,16.40,752,2022-06-29 00:00:00,1,0,2024-07-20 10:03:18,0,2024-07-20 10:03:18,,,
2022-06-28,17.60,753,2022-06-28 00:00:00,1,0,2024-07-20 10:03:18,0,2024-07-20 10:03:18,,,
2022-06-27,15.30,754,2022-06-27 00:00:00,1,0,2024-07-20 10:03:18,0,2024-07-20 10:03:18,,,
2022-06-26,14.10,755,2022-06-26 00:00:00,1,0,2024-07-20 10:03:18,0,2024-07-20 10:03:18,,,
2022-06-25,14.90,756,2022-06-25 00:00:00,1,0,2024-07-20 10:03:18,0,2024-07-20 10:03:18,,,
2022-06-24,15.20,757,2022-06-24 00:00:00,1,0,2024-07-20 10:03:18,0,2024-07-20 10:03:18,,,
2022-06-23,16.50,758,2022-06-23 00:00:00,1,0,2024-07-20 10:03:18,0,2024-07-20 10:03:18,,,
2022-06-22,15.60,759,2022-06-22 00:00:00,1,0,2024-07-20 10:03:18,0,2024-07-20 10:03:18,,,
2022-06-21,15.10,760,2022-06-21 00:00:00,1,0,2024-07-20 10:03:18,0,2024-07-20 10:03:18,,,
2022-06-20,14.30,761,2022-06-20 00:00:00,1,0,2024-07-20 10:03:18,0,2024-07-20 10:03:18,,,
2022-06-19,13.80,762,2022-06-19 00:00:00,1,0,2024-07-20 10:03:18,0,2024-07-20 10:03:18,,,
