时间,城市,产品名称,本期价格,价格类型,备注,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-01-16,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",128,2024-01-16 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2024-01-15,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",129,2024-01-15 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2024-01-12,达州市,二级焦,2550.00,出厂价,"A13.5S0.8 CSR60,MTO",130,2024-01-12 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2024-01-11,达州市,二级焦,2660.00,出厂价,"A13.5S0.8 CSR60,MTO",131,2024-01-11 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2024-01-10,达州市,二级焦,2660.00,出厂价,"A13.5S0.8 CSR60,MTO",132,2024-01-10 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2024-01-09,达州市,二级焦,2660.00,出厂价,"A13.5S0.8 CSR60,MTO",133,2024-01-09 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2024-01-08,达州市,二级焦,2660.00,出厂价,"A13.5S0.8 CSR60,MTO",134,2024-01-08 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2024-01-05,达州市,二级焦,2660.00,出厂价,"A13.5S0.8 CSR60,MTO",135,2024-01-05 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2024-01-04,达州市,二级焦,2770.00,出厂价,"A13.5S0.8 CSR60,MTO",136,2024-01-04 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2024-01-03,达州市,二级焦,2770.00,出厂价,"A13.5S0.8 CSR60,MTO",137,2024-01-03 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2024-01-02,达州市,二级焦,2770.00,出厂价,"A13.5S0.8 CSR60,MTO",138,2024-01-02 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2023-12-29,达州市,二级焦,2770.00,出厂价,"A13.5S0.8 CSR60,MTO",139,2023-12-29 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2023-12-28,达州市,二级焦,2770.00,出厂价,"A13.5S0.8 CSR60,MTO",140,2023-12-28 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2023-12-27,达州市,二级焦,2770.00,出厂价,"A13.5S0.8 CSR60,MTO",141,2023-12-27 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
2023-12-26,达州市,二级焦,2770.00,出厂价,"A13.5S0.8 CSR60,MTO",142,2023-12-26 00:00:00,1,0,2024-07-20 21:51:28,0,2024-07-20 21:51:28,,,
