日期,数据类目,当期值(元/吨),环比变化,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-03-15,江阴-芜湖,6.00,0.00,1954,2023-03-15 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-15,江阴-九江星子,9.00,0.00,1955,2023-03-15 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-15,江阴-岳阳城陵矶,17.00,0.00,1956,2023-03-15 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-14,太仓-芜湖,7.00,0.00,1957,2023-03-14 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-14,太仓-九江星子,10.00,0.00,1958,2023-03-14 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-14,太仓-岳阳城陵矶,18.00,2.00,1959,2023-03-14 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-14,江阴-芜湖,6.00,0.00,1960,2023-03-14 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-14,江阴-九江星子,9.00,0.00,1961,2023-03-14 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-14,江阴-岳阳城陵矶,17.00,2.00,1962,2023-03-14 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-13,太仓-芜湖,7.00,0.00,1963,2023-03-13 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-13,太仓-九江星子,10.00,0.00,1964,2023-03-13 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-13,太仓-岳阳城陵矶,16.00,0.00,1965,2023-03-13 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-13,江阴-芜湖,6.00,0.00,1966,2023-03-13 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-13,江阴-九江星子,9.00,0.00,1967,2023-03-13 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-13,江阴-岳阳城陵矶,15.00,0.00,1968,2023-03-13 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-10,太仓-芜湖,7.00,0.00,1969,2023-03-10 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-10,太仓-九江星子,10.00,0.00,1970,2023-03-10 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-10,太仓-岳阳城陵矶,16.00,0.00,1971,2023-03-10 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-10,江阴-芜湖,6.00,0.00,1972,2023-03-10 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-10,江阴-九江星子,9.00,0.00,1973,2023-03-10 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-10,江阴-岳阳城陵矶,15.00,0.00,1974,2023-03-10 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-09,太仓-芜湖,7.00,-1.00,1975,2023-03-09 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-09,太仓-九江星子,10.00,-1.00,1976,2023-03-09 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-09,太仓-岳阳城陵矶,16.00,-1.00,1977,2023-03-09 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-09,江阴-芜湖,6.00,-1.00,1978,2023-03-09 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-09,江阴-九江星子,9.00,-1.00,1979,2023-03-09 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-09,江阴-岳阳城陵矶,15.00,-1.00,1980,2023-03-09 00:00:00,1,0,2024-07-20 08:36:14,0,2024-07-20 08:36:14,,,
2023-03-08,太仓-芜湖,8.00,0.00,1981,2023-03-08 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-08,太仓-九江星子,11.00,-1.00,1982,2023-03-08 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-08,太仓-岳阳城陵矶,17.00,-4.00,1983,2023-03-08 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-08,江阴-芜湖,7.00,0.00,1984,2023-03-08 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-08,江阴-九江星子,10.00,-1.00,1985,2023-03-08 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-08,江阴-岳阳城陵矶,16.00,-4.00,1986,2023-03-08 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-07,太仓-芜湖,8.00,0.00,1987,2023-03-07 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-07,太仓-九江星子,12.00,0.00,1988,2023-03-07 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-07,太仓-岳阳城陵矶,21.00,0.00,1989,2023-03-07 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-07,江阴-芜湖,7.00,0.00,1990,2023-03-07 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-07,江阴-九江星子,11.00,0.00,1991,2023-03-07 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-07,江阴-岳阳城陵矶,20.00,0.00,1992,2023-03-07 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-06,太仓-芜湖,8.00,0.00,1993,2023-03-06 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-06,太仓-九江星子,12.00,0.00,1994,2023-03-06 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-06,太仓-岳阳城陵矶,21.00,0.00,1995,2023-03-06 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-06,江阴-芜湖,7.00,0.00,1996,2023-03-06 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-06,江阴-九江星子,11.00,0.00,1997,2023-03-06 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-06,江阴-岳阳城陵矶,20.00,0.00,1998,2023-03-06 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-03,太仓-芜湖,8.00,0.00,1999,2023-03-03 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-03,太仓-九江星子,12.00,0.00,2000,2023-03-03 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-03,太仓-岳阳城陵矶,21.00,0.00,2001,2023-03-03 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-03,江阴-芜湖,7.00,0.00,2002,2023-03-03 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-03,江阴-九江星子,11.00,0.00,2003,2023-03-03 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-03,江阴-岳阳城陵矶,20.00,0.00,2004,2023-03-03 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-02,太仓-芜湖,8.00,-1.00,2005,2023-03-02 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-02,太仓-九江星子,12.00,-1.00,2006,2023-03-02 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-02,太仓-岳阳城陵矶,21.00,0.00,2007,2023-03-02 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-02,江阴-芜湖,7.00,-1.00,2008,2023-03-02 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-02,江阴-九江星子,11.00,-1.00,2009,2023-03-02 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-02,江阴-岳阳城陵矶,20.00,0.00,2010,2023-03-02 00:00:00,1,0,2024-07-20 08:36:16,0,2024-07-20 08:36:16,,,
2023-03-01,太仓-芜湖,9.00,0.00,2011,2023-03-01 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-03-01,太仓-九江星子,13.00,-0.50,2012,2023-03-01 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-03-01,太仓-岳阳城陵矶,21.00,0.00,2013,2023-03-01 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-03-01,江阴-芜湖,8.00,0.00,2014,2023-03-01 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-03-01,江阴-九江星子,12.00,-0.50,2015,2023-03-01 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-03-01,江阴-岳阳城陵矶,20.00,0.00,2016,2023-03-01 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-28,太仓-芜湖,9.00,0.00,2017,2023-02-28 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-28,太仓-九江星子,13.50,-0.50,2018,2023-02-28 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-28,太仓-岳阳城陵矶,21.00,0.00,2019,2023-02-28 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-28,江阴-芜湖,8.00,0.00,2020,2023-02-28 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-28,江阴-九江星子,12.50,-0.50,2021,2023-02-28 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-28,江阴-岳阳城陵矶,20.00,0.00,2022,2023-02-28 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-27,太仓-芜湖,9.00,0.00,2023,2023-02-27 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-27,太仓-九江星子,14.00,-0.30,2024,2023-02-27 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-27,太仓-岳阳城陵矶,21.00,0.00,2025,2023-02-27 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-27,江阴-芜湖,8.00,0.00,2026,2023-02-27 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-27,江阴-九江星子,13.00,-0.30,2027,2023-02-27 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-27,江阴-岳阳城陵矶,20.00,0.00,2028,2023-02-27 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-24,太仓-芜湖,9.00,0.00,2029,2023-02-24 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-24,太仓-九江星子,14.30,0.00,2030,2023-02-24 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-24,太仓-岳阳城陵矶,21.00,0.00,2031,2023-02-24 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-24,江阴-芜湖,8.00,0.00,2032,2023-02-24 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-24,江阴-九江星子,13.30,0.00,2033,2023-02-24 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-24,江阴-岳阳城陵矶,20.00,0.00,2034,2023-02-24 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-23,太仓-芜湖,9.00,0.00,2035,2023-02-23 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-23,太仓-九江星子,14.30,0.00,2036,2023-02-23 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-23,太仓-岳阳城陵矶,21.00,0.00,2037,2023-02-23 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-23,江阴-芜湖,8.00,0.00,2038,2023-02-23 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-23,江阴-九江星子,13.30,0.00,2039,2023-02-23 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-23,江阴-岳阳城陵矶,20.00,0.00,2040,2023-02-23 00:00:00,1,0,2024-07-20 08:36:19,0,2024-07-20 08:36:19,,,
2023-02-22,太仓-芜湖,9.00,0.00,2041,2023-02-22 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-22,太仓-九江星子,14.30,0.00,2042,2023-02-22 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-22,太仓-岳阳城陵矶,21.00,0.00,2043,2023-02-22 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-22,江阴-芜湖,8.00,0.00,2044,2023-02-22 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-22,江阴-九江星子,13.30,0.00,2045,2023-02-22 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-22,江阴-岳阳城陵矶,20.00,0.00,2046,2023-02-22 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-21,太仓-芜湖,9.00,-0.50,2047,2023-02-21 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-21,太仓-九江星子,14.30,-0.70,2048,2023-02-21 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-21,太仓-岳阳城陵矶,21.00,-2.00,2049,2023-02-21 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-21,江阴-芜湖,8.00,-0.50,2050,2023-02-21 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-21,江阴-九江星子,13.30,-0.70,2051,2023-02-21 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-21,江阴-岳阳城陵矶,20.00,-2.00,2052,2023-02-21 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-20,太仓-芜湖,9.50,0.00,2053,2023-02-20 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-20,太仓-九江星子,15.00,0.00,2054,2023-02-20 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-20,太仓-岳阳城陵矶,23.00,0.00,2055,2023-02-20 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-20,江阴-芜湖,8.50,0.00,2056,2023-02-20 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-20,江阴-九江星子,14.00,0.00,2057,2023-02-20 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-20,江阴-岳阳城陵矶,22.00,0.00,2058,2023-02-20 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-17,太仓-芜湖,9.50,0.00,2059,2023-02-17 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-17,太仓-九江星子,15.00,0.00,2060,2023-02-17 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-17,太仓-岳阳城陵矶,23.00,0.00,2061,2023-02-17 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-17,江阴-芜湖,8.50,0.00,2062,2023-02-17 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-17,江阴-九江星子,14.00,0.00,2063,2023-02-17 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-17,江阴-岳阳城陵矶,22.00,0.00,2064,2023-02-17 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-16,太仓-芜湖,9.50,0.00,2065,2023-02-16 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-16,太仓-九江星子,15.00,0.00,2066,2023-02-16 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-16,太仓-岳阳城陵矶,23.00,0.00,2067,2023-02-16 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-16,江阴-芜湖,8.50,0.00,2068,2023-02-16 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-16,江阴-九江星子,14.00,0.00,2069,2023-02-16 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-16,江阴-岳阳城陵矶,22.00,0.00,2070,2023-02-16 00:00:00,1,0,2024-07-20 08:36:23,0,2024-07-20 08:36:23,,,
2023-02-15,太仓-芜湖,9.50,0.00,2071,2023-02-15 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-15,太仓-九江星子,15.00,0.00,2072,2023-02-15 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-15,太仓-岳阳城陵矶,23.00,-1.00,2073,2023-02-15 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-15,江阴-芜湖,8.50,0.00,2074,2023-02-15 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-15,江阴-九江星子,14.00,0.00,2075,2023-02-15 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-15,江阴-岳阳城陵矶,22.00,-1.00,2076,2023-02-15 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-14,太仓-芜湖,9.50,0.00,2077,2023-02-14 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-14,太仓-九江星子,15.00,0.00,2078,2023-02-14 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-14,太仓-岳阳城陵矶,24.00,0.00,2079,2023-02-14 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-14,江阴-芜湖,8.50,0.00,2080,2023-02-14 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-14,江阴-九江星子,14.00,0.00,2081,2023-02-14 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-14,江阴-岳阳城陵矶,23.00,0.00,2082,2023-02-14 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-13,太仓-芜湖,9.50,0.00,2083,2023-02-13 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-13,太仓-九江星子,15.00,0.00,2084,2023-02-13 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-13,太仓-岳阳城陵矶,24.00,-1.00,2085,2023-02-13 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-13,江阴-芜湖,8.50,0.00,2086,2023-02-13 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-13,江阴-九江星子,14.00,0.00,2087,2023-02-13 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-13,江阴-岳阳城陵矶,23.00,-1.00,2088,2023-02-13 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-10,太仓-芜湖,9.50,0.00,2089,2023-02-10 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-10,太仓-九江星子,15.00,0.00,2090,2023-02-10 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-10,太仓-岳阳城陵矶,25.00,0.00,2091,2023-02-10 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-10,江阴-芜湖,8.50,0.00,2092,2023-02-10 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-10,江阴-九江星子,14.00,0.00,2093,2023-02-10 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-10,江阴-岳阳城陵矶,24.00,0.00,2094,2023-02-10 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-09,太仓-芜湖,9.50,0.00,2095,2023-02-09 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-09,太仓-九江星子,15.00,0.00,2096,2023-02-09 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-09,太仓-岳阳城陵矶,25.00,0.00,2097,2023-02-09 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-09,江阴-芜湖,8.50,0.00,2098,2023-02-09 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-09,江阴-九江星子,14.00,0.00,2099,2023-02-09 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-09,江阴-岳阳城陵矶,24.00,0.00,2100,2023-02-09 00:00:00,1,0,2024-07-20 08:36:27,0,2024-07-20 08:36:27,,,
2023-02-08,太仓-芜湖,9.50,0.00,2101,2023-02-08 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-08,太仓-九江星子,15.00,0.00,2102,2023-02-08 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-08,太仓-岳阳城陵矶,25.00,0.00,2103,2023-02-08 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-08,江阴-芜湖,8.50,0.00,2104,2023-02-08 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-08,江阴-九江星子,14.00,0.00,2105,2023-02-08 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-08,江阴-岳阳城陵矶,24.00,0.00,2106,2023-02-08 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-07,太仓-芜湖,9.50,0.00,2107,2023-02-07 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-07,太仓-九江星子,15.00,0.00,2108,2023-02-07 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-07,太仓-岳阳城陵矶,25.00,0.00,2109,2023-02-07 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-07,江阴-芜湖,8.50,0.00,2110,2023-02-07 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-07,江阴-九江星子,14.00,0.00,2111,2023-02-07 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-07,江阴-岳阳城陵矶,24.00,0.00,2112,2023-02-07 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-06,太仓-芜湖,9.50,0.00,2113,2023-02-06 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-06,太仓-九江星子,15.00,0.00,2114,2023-02-06 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-06,太仓-岳阳城陵矶,25.00,0.00,2115,2023-02-06 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-06,江阴-芜湖,8.50,0.00,2116,2023-02-06 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-06,江阴-九江星子,14.00,0.00,2117,2023-02-06 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-06,江阴-岳阳城陵矶,24.00,0.00,2118,2023-02-06 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-03,太仓-芜湖,9.50,-0.50,2119,2023-02-03 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-03,太仓-九江星子,15.00,-0.50,2120,2023-02-03 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-03,太仓-岳阳城陵矶,25.00,-1.00,2121,2023-02-03 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-03,江阴-芜湖,8.50,-0.50,2122,2023-02-03 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-03,江阴-九江星子,14.00,-0.50,2123,2023-02-03 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-03,江阴-岳阳城陵矶,24.00,-1.00,2124,2023-02-03 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-02,太仓-芜湖,10.00,0.00,2125,2023-02-02 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-02,太仓-九江星子,15.50,0.00,2126,2023-02-02 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-02,太仓-岳阳城陵矶,26.00,0.00,2127,2023-02-02 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-02,江阴-芜湖,9.00,0.00,2128,2023-02-02 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-02,江阴-九江星子,14.50,0.00,2129,2023-02-02 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-02,江阴-岳阳城陵矶,25.00,0.00,2130,2023-02-02 00:00:00,1,0,2024-07-20 08:36:30,0,2024-07-20 08:36:30,,,
2023-02-01,太仓-芜湖,10.00,0.00,2131,2023-02-01 00:00:00,1,0,2024-07-20 08:36:34,0,2024-07-20 08:36:34,,,
2023-02-01,太仓-九江星子,15.50,0.00,2132,2023-02-01 00:00:00,1,0,2024-07-20 08:36:34,0,2024-07-20 08:36:34,,,
2023-02-01,太仓-岳阳城陵矶,26.00,0.00,2133,2023-02-01 00:00:00,1,0,2024-07-20 08:36:34,0,2024-07-20 08:36:34,,,
