时间,地区,当月值(万吨),同比变化(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-01,吉林省,6.70,1.30,142,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,云南省,1.40,-1.40,143,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2024-01,黑龙江省,111.80,-3.70,144,2024-01-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2023-12,北京市,0.00,0.00,145,2023-12-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2023-12,云南省,2.70,0.40,146,2023-12-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2023-12,陕西省,970.30,-69.30,147,2023-12-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2023-12,神华集团,3462.80,297.60,148,2023-12-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2023-12,山东省,132.00,-18.00,149,2023-12-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2023-12,辽宁省,86.40,10.00,150,2023-12-31 00:00:00,1,0,2024-07-20 13:41:19,0,2024-07-20 13:41:19,,,
2023-12,山东省,132.00,-18.00,151,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-12,河南省,342.40,33.60,152,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-12,云南省,2.70,0.40,153,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-12,陕西省,970.30,-69.30,154,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-12,全国,9971.70,236.70,155,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-12,江西省,4.30,0.10,156,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-12,河北省,154.80,-7.10,157,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-12,北京市,0.00,0.00,158,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-12,贵州省,85.70,-31.40,159,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-12,山西省,1998.90,-14.50,160,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-12,宁夏区,10.80,-4.70,161,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-12,重庆市,0.00,0.00,162,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-12,吉林省,9.60,-0.70,163,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-12,黑龙江省,112.30,-26.40,164,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
2023-12,辽宁省,86.40,10.00,165,2023-12-31 00:00:00,1,0,2024-07-20 13:41:23,0,2024-07-20 13:41:23,,,
