时间,Q5500K,环比增减,Q5000K,环比增减_1,Q4500K,环比增减_2,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-09-07,880.00,2.00,779.00,5.00,667.00,4.00,372,2023-09-07 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-09-06,878.00,4.00,774.00,6.00,663.00,3.00,373,2023-09-06 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-09-05,874.00,11.00,768.00,11.00,660.00,9.00,374,2023-09-05 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-09-04,863.00,16.00,757.00,15.00,651.00,14.00,375,2023-09-04 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-09-01,847.00,12.00,742.00,6.00,637.00,4.00,376,2023-09-01 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-08-31,835.00,11.00,736.00,14.00,633.00,12.00,377,2023-08-31 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-08-30,824.00,6.00,722.00,8.00,621.00,9.00,378,2023-08-30 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-08-29,818.00,-1.00,714.00,0.00,612.00,0.00,379,2023-08-29 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-08-28,819.00,-3.00,714.00,-5.00,612.00,-4.00,380,2023-08-28 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-08-25,822.00,0.00,719.00,0.00,616.00,0.00,381,2023-08-25 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-08-24,822.00,4.00,719.00,4.00,616.00,4.00,382,2023-08-24 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-08-23,818.00,3.00,715.00,5.00,612.00,4.00,383,2023-08-23 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-08-22,815.00,3.00,710.00,5.00,608.00,4.00,384,2023-08-22 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-08-21,812.00,4.00,705.00,6.00,604.00,5.00,385,2023-08-21 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-08-18,808.00,-1.00,699.00,0.00,599.00,0.00,386,2023-08-18 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-08-17,809.00,-4.00,699.00,-3.00,599.00,-4.00,387,2023-08-17 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-08-16,813.00,-8.00,702.00,-13.00,603.00,-13.00,388,2023-08-16 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-08-15,821.00,-4.00,715.00,-5.00,616.00,-5.00,389,2023-08-15 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-08-14,825.00,-8.00,720.00,-8.00,621.00,-8.00,390,2023-08-14 00:00:00,1,0,2025-03-07 23:15:35,0,2025-03-07 23:15:35,,,
2023-08-11,833.00,-5.00,728.00,-5.00,629.00,-4.00,391,2023-08-11 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-08-10,838.00,-2.00,733.00,-2.00,633.00,-2.00,392,2023-08-10 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-08-09,840.00,-2.00,735.00,-2.00,635.00,-2.00,393,2023-08-09 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-08-08,842.00,0.00,737.00,0.00,637.00,0.00,394,2023-08-08 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-08-07,842.00,0.00,737.00,0.00,637.00,0.00,395,2023-08-07 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-08-04,842.00,-3.00,737.00,-3.00,637.00,-5.00,396,2023-08-04 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-08-03,845.00,-3.00,740.00,-4.00,642.00,-3.00,397,2023-08-03 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-08-02,848.00,0.00,744.00,0.00,645.00,0.00,398,2023-08-02 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-08-01,848.00,-5.00,744.00,-6.00,645.00,-5.00,399,2023-08-01 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-31,853.00,-4.00,750.00,-4.00,650.00,-4.00,400,2023-07-31 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-28,857.00,-3.00,754.00,-1.00,654.00,-2.00,401,2023-07-28 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-27,860.00,-4.00,755.00,-4.00,656.00,-4.00,402,2023-07-27 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-26,864.00,-7.00,759.00,-8.00,660.00,-7.00,403,2023-07-26 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-25,871.00,-1.00,767.00,-1.00,667.00,-1.00,404,2023-07-25 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-24,872.00,-9.00,768.00,-10.00,668.00,-7.00,405,2023-07-24 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-21,881.00,-3.00,778.00,-5.00,675.00,-5.00,406,2023-07-21 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-20,884.00,3.00,783.00,0.00,680.00,0.00,407,2023-07-20 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-19,881.00,14.00,783.00,12.00,680.00,10.00,408,2023-07-19 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-18,867.00,13.00,771.00,17.00,670.00,14.00,409,2023-07-18 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-17,854.00,11.00,754.00,11.00,656.00,14.00,410,2023-07-17 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-14,843.00,0.00,743.00,0.00,642.00,0.00,411,2023-07-14 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-13,843.00,-4.00,743.00,-4.00,642.00,-3.00,412,2023-07-13 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-12,847.00,-5.00,747.00,-5.00,645.00,-4.00,413,2023-07-12 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-11,852.00,-5.00,752.00,-7.00,649.00,-6.00,414,2023-07-11 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-10,857.00,0.00,759.00,0.00,655.00,0.00,415,2023-07-10 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-07,857.00,1.00,759.00,3.00,655.00,1.00,416,2023-07-07 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-06,856.00,5.00,756.00,6.00,654.00,3.00,417,2023-07-06 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-05,851.00,6.00,750.00,4.00,651.00,4.00,418,2023-07-05 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-04,845.00,5.00,746.00,5.00,647.00,3.00,419,2023-07-04 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-07-03,840.00,4.00,741.00,6.00,644.00,6.00,420,2023-07-03 00:00:00,1,0,2025-03-07 23:15:38,0,2025-03-07 23:15:38,,,
2023-06-30,836.00,8.00,735.00,10.00,638.00,11.00,421,2023-06-30 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-29,828.00,12.00,725.00,9.00,627.00,11.00,422,2023-06-29 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-28,816.00,8.00,716.00,10.00,616.00,12.00,423,2023-06-28 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-27,808.00,-6.00,706.00,-6.00,604.00,-5.00,424,2023-06-27 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-26,814.00,-12.00,712.00,-13.00,609.00,-16.00,425,2023-06-26 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-25,826.00,-10.00,725.00,-13.00,625.00,-17.00,426,2023-06-25 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-21,836.00,3.00,738.00,3.00,642.00,0.00,427,2023-06-21 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-20,833.00,13.00,735.00,12.00,642.00,11.00,428,2023-06-20 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-19,820.00,17.00,723.00,18.00,631.00,14.00,429,2023-06-19 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-16,803.00,13.00,705.00,14.00,617.00,16.00,430,2023-06-16 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-15,790.00,18.00,691.00,17.00,601.00,18.00,431,2023-06-15 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-14,772.00,13.00,674.00,11.00,583.00,9.00,432,2023-06-14 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-13,759.00,-15.00,663.00,-13.00,574.00,-15.00,433,2023-06-13 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-12,774.00,-10.00,676.00,-6.00,589.00,-5.00,434,2023-06-12 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-09,784.00,-13.00,682.00,-21.00,594.00,-18.00,435,2023-06-09 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-08,797.00,-3.00,703.00,-5.00,612.00,-1.00,436,2023-06-08 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-07,800.00,7.00,708.00,8.00,613.00,7.00,437,2023-06-07 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-06,793.00,11.00,700.00,8.00,606.00,10.00,438,2023-06-06 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-05,782.00,12.00,692.00,27.00,596.00,18.00,439,2023-06-05 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-02,770.00,-15.00,665.00,-17.00,578.00,-13.00,440,2023-06-02 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-06-01,785.00,-23.00,682.00,-23.00,591.00,-20.00,441,2023-06-01 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-05-31,808.00,-31.00,705.00,-32.00,611.00,-28.00,442,2023-05-31 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2023-05-30,839.00,-10.00,737.00,-8.00,639.00,-10.00,443,2023-05-30 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2022-05-31,900.00,0.00,818.00,0.00,702.00,0.00,444,2022-05-31 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2022-05-30,900.00,0.00,818.00,0.00,702.00,0.00,445,2022-05-30 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2022-05-27,900.00,0.00,818.00,0.00,702.00,0.00,446,2022-05-27 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2022-05-26,900.00,0.00,818.00,0.00,702.00,0.00,447,2022-05-26 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2022-05-25,900.00,0.00,818.00,0.00,702.00,0.00,448,2022-05-25 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2022-05-24,900.00,0.00,818.00,0.00,702.00,0.00,449,2022-05-24 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2022-05-23,900.00,0.00,818.00,0.00,702.00,0.00,450,2022-05-23 00:00:00,1,0,2025-03-07 23:15:43,0,2025-03-07 23:15:43,,,
2022-05-20,900.00,0.00,818.00,0.00,702.00,0.00,451,2022-05-20 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-05-19,900.00,0.00,818.00,0.00,702.00,0.00,452,2022-05-19 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-05-18,900.00,0.00,818.00,0.00,702.00,0.00,453,2022-05-18 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-05-17,900.00,0.00,818.00,0.00,702.00,0.00,454,2022-05-17 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-05-16,900.00,0.00,818.00,0.00,702.00,0.00,455,2022-05-16 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-05-13,900.00,0.00,818.00,0.00,702.00,0.00,456,2022-05-13 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-05-12,900.00,0.00,818.00,0.00,702.00,0.00,457,2022-05-12 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-05-11,900.00,0.00,818.00,0.00,702.00,0.00,458,2022-05-11 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-05-10,900.00,0.00,818.00,0.00,702.00,0.00,459,2022-05-10 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-05-09,900.00,0.00,818.00,0.00,702.00,0.00,460,2022-05-09 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-05-07,900.00,0.00,818.00,0.00,702.00,0.00,461,2022-05-07 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-05-06,900.00,0.00,818.00,0.00,702.00,0.00,462,2022-05-06 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-05-05,900.00,0.00,818.00,0.00,702.00,0.00,463,2022-05-05 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-29,900.00,0.00,818.00,0.00,702.00,0.00,464,2022-04-29 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-28,900.00,0.00,818.00,0.00,702.00,0.00,465,2022-04-28 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-27,900.00,0.00,818.00,0.00,702.00,0.00,466,2022-04-27 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-26,900.00,0.00,818.00,0.00,702.00,0.00,467,2022-04-26 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-25,900.00,0.00,818.00,0.00,702.00,0.00,468,2022-04-25 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-24,900.00,0.00,818.00,0.00,702.00,0.00,469,2022-04-24 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-22,900.00,0.00,818.00,0.00,702.00,0.00,470,2022-04-22 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-21,900.00,0.00,818.00,0.00,702.00,0.00,471,2022-04-21 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-20,900.00,0.00,818.00,0.00,702.00,0.00,472,2022-04-20 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-19,900.00,0.00,818.00,0.00,702.00,0.00,473,2022-04-19 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-18,900.00,0.00,818.00,0.00,702.00,0.00,474,2022-04-18 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-15,900.00,0.00,818.00,0.00,702.00,0.00,475,2022-04-15 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-14,900.00,0.00,818.00,0.00,702.00,0.00,476,2022-04-14 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-13,900.00,0.00,818.00,0.00,702.00,0.00,477,2022-04-13 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-12,900.00,0.00,818.00,0.00,702.00,0.00,478,2022-04-12 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-11,900.00,0.00,818.00,0.00,702.00,0.00,479,2022-04-11 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-08,900.00,0.00,818.00,0.00,702.00,0.00,480,2022-04-08 00:00:00,1,0,2025-03-07 23:15:46,0,2025-03-07 23:15:46,,,
2022-04-07,900.00,0.00,818.00,0.00,702.00,0.00,481,2022-04-07 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-04-06,900.00,0.00,818.00,0.00,702.00,0.00,482,2022-04-06 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-04-02,900.00,0.00,818.00,0.00,702.00,0.00,483,2022-04-02 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-04-01,900.00,0.00,818.00,0.00,702.00,0.00,484,2022-04-01 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-31,900.00,0.00,818.00,0.00,702.00,0.00,485,2022-03-31 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-30,900.00,0.00,818.00,0.00,702.00,0.00,486,2022-03-30 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-29,900.00,0.00,818.00,0.00,702.00,0.00,487,2022-03-29 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-28,900.00,0.00,818.00,0.00,702.00,0.00,488,2022-03-28 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-25,900.00,0.00,818.00,0.00,702.00,0.00,489,2022-03-25 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-24,900.00,0.00,818.00,0.00,702.00,0.00,490,2022-03-24 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-23,900.00,0.00,818.00,0.00,702.00,0.00,491,2022-03-23 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-22,900.00,0.00,818.00,0.00,702.00,0.00,492,2022-03-22 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-21,900.00,0.00,818.00,0.00,702.00,0.00,493,2022-03-21 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-18,900.00,0.00,818.00,0.00,702.00,0.00,494,2022-03-18 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-17,900.00,0.00,818.00,0.00,702.00,0.00,495,2022-03-17 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-16,900.00,0.00,818.00,0.00,702.00,0.00,496,2022-03-16 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-15,900.00,0.00,818.00,0.00,702.00,0.00,497,2022-03-15 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-14,900.00,0.00,818.00,0.00,702.00,0.00,498,2022-03-14 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-11,900.00,0.00,818.00,0.00,702.00,0.00,499,2022-03-11 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-10,900.00,0.00,818.00,0.00,702.00,0.00,500,2022-03-10 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-09,900.00,0.00,818.00,0.00,702.00,0.00,501,2022-03-09 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-08,900.00,0.00,818.00,0.00,702.00,0.00,502,2022-03-08 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-07,900.00,0.00,818.00,0.00,702.00,0.00,503,2022-03-07 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-04,900.00,0.00,818.00,0.00,702.00,0.00,504,2022-03-04 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-03,900.00,0.00,818.00,0.00,702.00,0.00,505,2022-03-03 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-02,900.00,0.00,818.00,0.00,702.00,0.00,506,2022-03-02 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-03-01,900.00,0.00,818.00,0.00,702.00,0.00,507,2022-03-01 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-02-28,900.00,0.00,818.00,0.00,702.00,0.00,508,2022-02-28 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-02-25,900.00,0.00,818.00,0.00,702.00,0.00,509,2022-02-25 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-02-24,900.00,0.00,818.00,0.00,702.00,0.00,510,2022-02-24 00:00:00,1,0,2025-03-07 23:15:50,0,2025-03-07 23:15:50,,,
2022-02-23,900.00,0.00,818.00,0.00,702.00,0.00,511,2022-02-23 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-02-22,900.00,0.00,818.00,0.00,702.00,0.00,512,2022-02-22 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-02-21,900.00,0.00,818.00,0.00,702.00,0.00,513,2022-02-21 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-02-18,900.00,0.00,818.00,0.00,702.00,0.00,514,2022-02-18 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-02-17,900.00,0.00,818.00,0.00,702.00,0.00,515,2022-02-17 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-02-16,900.00,0.00,818.00,0.00,702.00,0.00,516,2022-02-16 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-02-15,900.00,0.00,818.00,0.00,702.00,0.00,517,2022-02-15 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-02-14,900.00,-120.00,818.00,-149.00,702.00,-128.00,518,2022-02-14 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-02-11,1020.00,0.00,967.00,0.00,830.00,0.00,519,2022-02-11 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-02-10,1020.00,0.00,967.00,0.00,830.00,0.00,520,2022-02-10 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-02-09,1020.00,0.00,967.00,0.00,830.00,0.00,521,2022-02-09 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-02-08,1020.00,0.00,967.00,0.00,830.00,0.00,522,2022-02-08 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-02-07,1020.00,0.00,967.00,0.00,830.00,0.00,523,2022-02-07 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-01-30,1020.00,-3.00,967.00,-3.00,830.00,-3.00,524,2022-01-30 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-01-29,1023.00,-9.00,970.00,-15.00,833.00,-13.00,525,2022-01-29 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-01-28,1032.00,0.00,985.00,0.00,846.00,0.00,526,2022-01-28 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-01-27,1032.00,26.00,985.00,25.00,846.00,21.00,527,2022-01-27 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-01-26,1006.00,28.00,960.00,27.00,825.00,23.00,528,2022-01-26 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-01-25,978.00,22.00,933.00,21.00,802.00,22.00,529,2022-01-25 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-01-24,956.00,21.00,912.00,20.00,780.00,35.00,530,2022-01-24 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-01-21,935.00,0.00,892.00,22.00,745.00,18.00,531,2022-01-21 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-01-20,935.00,0.00,870.00,22.00,727.00,18.00,532,2022-01-20 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-01-19,935.00,0.00,848.00,14.00,709.00,12.00,533,2022-01-19 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-01-18,935.00,19.00,834.00,19.00,697.00,18.00,534,2022-01-18 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-01-17,916.00,0.00,815.00,0.00,679.00,0.00,535,2022-01-17 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-01-14,916.00,0.00,815.00,0.00,679.00,0.00,536,2022-01-14 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-01-13,916.00,13.00,815.00,9.00,679.00,9.00,537,2022-01-13 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-01-12,903.00,28.00,806.00,27.00,670.00,22.00,538,2022-01-12 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-01-11,875.00,27.00,779.00,26.00,648.00,26.00,539,2022-01-11 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
2022-01-10,848.00,26.00,753.00,23.00,622.00,34.00,540,2022-01-10 00:00:00,1,0,2025-03-07 23:15:54,0,2025-03-07 23:15:54,,,
