时间,海关,当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2019-04,昆明海关,1554.40,128.69,2234.00,111.00,161.70,21,2019-04-30 00:00:00,1,0,2024-07-20 15:09:49,0,2024-07-20 15:09:49,,,
2019-03,昆明海关,679.70,-33.78,679.70,50.70,50.70,22,2019-03-31 00:00:00,1,0,2024-07-20 15:09:49,0,2024-07-20 15:09:49,,,
2019-03,青岛海关,18.00,100.00,18.00,15.90,15.90,23,2019-03-31 00:00:00,1,0,2024-07-20 15:09:49,0,2024-07-20 15:09:49,,,
2017-12,昆明海关,1026.50,63.46,5558.70,78.30,426.50,24,2017-12-31 00:00:00,1,0,2024-07-20 15:09:49,0,2024-07-20 15:09:49,,,
2017-11,昆明海关,627.90,511.19,4532.20,51.90,348.10,25,2017-11-30 00:00:00,1,0,2024-07-20 15:09:49,0,2024-07-20 15:09:49,,,
2017-10,昆明海关,102.70,-74.53,3904.30,6.70,296.20,26,2017-10-31 00:00:00,1,0,2024-07-20 15:09:49,0,2024-07-20 15:09:49,,,
2017-09,北京海关,0.00,100.00,0.00,0.00,0.00,27,2017-09-30 00:00:00,1,0,2024-07-20 15:09:49,0,2024-07-20 15:09:49,,,
2017-09,昆明海关,403.40,21.98,3801.50,31.40,289.50,28,2017-09-30 00:00:00,1,0,2024-07-20 15:09:49,0,2024-07-20 15:09:49,,,
2017-08,昆明海关,330.70,292.60,3398.10,25.70,258.10,29,2017-08-31 00:00:00,1,0,2024-07-20 15:09:49,0,2024-07-20 15:09:49,,,
2017-07,昆明海关,84.20,-89.42,3067.30,7.00,232.50,30,2017-07-31 00:00:00,1,0,2024-07-20 15:09:49,0,2024-07-20 15:09:49,,,
2017-06,昆明海关,796.50,-48.18,2983.10,57.20,225.50,31,2017-06-30 00:00:00,1,0,2024-07-20 15:09:52,0,2024-07-20 15:09:52,,,
2017-05,大连海关,5.00,100.00,5.00,0.30,0.30,32,2017-05-31 00:00:00,1,0,2024-07-20 15:09:52,0,2024-07-20 15:09:52,,,
2017-05,昆明海关,1537.00,136.63,2186.60,110.50,168.30,33,2017-05-31 00:00:00,1,0,2024-07-20 15:09:52,0,2024-07-20 15:09:52,,,
2017-04,昆明海关,649.50,-36.92,649.50,57.80,57.80,34,2017-04-30 00:00:00,1,0,2024-07-20 15:09:52,0,2024-07-20 15:09:52,,,
