时间,地区,当月值(万重量箱),同比增长(%),累计值(万重量箱),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2019-10,河北省,1184.56,,12355.63,,1531,2019-10-31 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-10,天津市,281.55,,2771.02,,1532,2019-10-31 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-10,北京市,5.20,,48.78,,1533,2019-10-31 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-10,全国,7886.90,4.00,77619.90,5.20,1534,2019-10-31 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,新疆区,53.83,,582.72,,1535,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,宁夏区,35.34,,312.37,,1536,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,青海省,0.00,,126.72,,1537,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,甘肃省,45.02,,420.71,,1538,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,陕西省,161.30,,1599.49,,1539,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,云南省,133.06,,1374.14,,1540,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,贵州省,134.15,,1312.74,,1541,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,四川省,581.31,,4803.67,,1542,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,重庆市,82.50,,1019.09,,1543,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,海南省,42.14,,367.54,,1544,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,广西区,102.67,,782.31,,1545,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,广东省,926.76,,7240.71,,1546,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,湖南省,264.69,,2477.19,,1547,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,湖北省,894.88,,7566.05,,1548,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,河南省,164.59,,1455.82,,1549,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,山东省,584.17,,5604.44,,1550,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,江西省,37.81,,322.28,,1551,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,福建省,533.79,,3652.65,,1552,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,安徽省,430.72,,3114.36,,1553,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,浙江省,372.06,,3391.30,,1554,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,江苏省,156.30,,1348.41,,1555,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,上海市,0.00,,0.00,,1556,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,黑龙江省,34.55,,294.76,,1557,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,吉林省,97.79,,899.02,,1558,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,辽宁省,381.14,,3906.01,,1559,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,内蒙古区,87.39,,746.49,,1560,2019-09-30 00:00:00,1,0,2024-07-21 04:11:38,0,2024-07-21 04:11:38,,,
2019-09,山西省,157.33,,1333.04,,1561,2019-09-30 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-09,河北省,1252.29,,11171.07,,1562,2019-09-30 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-09,天津市,262.75,,2489.48,,1563,2019-09-30 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-09,北京市,4.78,,43.58,,1564,2019-09-30 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-09,全国,8015.10,7.10,69758.10,5.40,1565,2019-09-30 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,新疆区,67.42,,528.89,,1566,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,宁夏区,36.54,,277.03,,1567,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,青海省,0.00,,126.72,,1568,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,甘肃省,49.08,,375.70,,1569,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,陕西省,182.06,,1438.81,,1570,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,云南省,142.09,,1241.08,,1571,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,贵州省,131.18,,1178.59,,1572,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,四川省,575.24,,4222.36,,1573,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,重庆市,84.12,,936.59,,1574,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,海南省,41.87,,325.41,,1575,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,广西区,83.34,,679.64,,1576,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,广东省,660.75,,6313.95,,1577,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,湖南省,280.42,,2200.60,,1578,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,湖北省,911.53,,6671.17,,1579,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,河南省,164.19,,1289.78,,1580,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,山东省,624.84,,5029.86,,1581,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,江西省,37.21,,284.47,,1582,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,福建省,499.69,,3118.86,,1583,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,安徽省,399.66,,2683.64,,1584,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,浙江省,372.26,,3019.24,,1585,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,江苏省,153.88,,1192.11,,1586,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,上海市,0.00,,0.00,,1587,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,黑龙江省,33.57,,260.21,,1588,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,吉林省,99.30,,801.23,,1589,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,辽宁省,385.44,,3524.87,,1590,2019-08-31 00:00:00,1,0,2024-07-21 04:11:42,0,2024-07-21 04:11:42,,,
2019-08,内蒙古区,88.03,,659.10,,1591,2019-08-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-08,山西省,163.61,,1188.13,,1592,2019-08-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-08,河北省,1353.40,,9918.79,,1593,2019-08-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-08,天津市,272.37,,2226.73,,1594,2019-08-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-08,北京市,5.19,,38.79,,1595,2019-08-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-08,全国,7898.30,5.10,61752.40,5.20,1596,2019-08-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,新疆区,58.13,,461.47,,1597,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,宁夏区,34.89,,240.50,,1598,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,青海省,0.00,,126.72,,1599,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,甘肃省,47.94,,326.61,,1600,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,陕西省,181.73,,1256.12,,1601,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,西藏区,,,,,1602,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,云南省,150.21,,1098.99,,1603,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,贵州省,153.33,,1047.41,,1604,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,四川省,569.53,,3632.33,,1605,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,重庆市,81.06,,852.48,,1606,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,海南省,42.28,,283.54,,1607,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,广西区,91.52,,596.30,,1608,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,广东省,807.33,,6116.78,,1609,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,湖南省,273.87,,1930.91,,1610,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,湖北省,856.66,,5781.37,,1611,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,河南省,166.06,,1125.81,,1612,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,山东省,611.49,,4403.95,,1613,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,江西省,38.80,,247.87,,1614,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,福建省,370.10,,2592.52,,1615,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,安徽省,360.56,,2283.98,,1616,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,浙江省,370.62,,2646.98,,1617,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,江苏省,141.93,,1038.24,,1618,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,上海市,0.00,,0.00,,1619,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,黑龙江省,33.79,,226.64,,1620,2019-07-31 00:00:00,1,0,2024-07-21 04:11:46,0,2024-07-21 04:11:46,,,
2019-07,吉林省,104.20,,701.93,,1621,2019-07-31 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-07,辽宁省,392.87,,3139.43,,1622,2019-07-31 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-07,内蒙古区,80.25,,571.07,,1623,2019-07-31 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-07,山西省,175.04,,1024.52,,1624,2019-07-31 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-07,河北省,1324.29,,8565.38,,1625,2019-07-31 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-07,天津市,276.96,,1960.76,,1626,2019-07-31 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-07,北京市,5.03,,33.60,,1627,2019-07-31 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-07,全国,7800.50,5.50,54314.20,7.00,1628,2019-07-31 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,新疆区,66.22,,403.34,,1629,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,宁夏区,33.69,,205.61,,1630,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,青海省,0.00,,126.72,,1631,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,甘肃省,46.30,,278.67,,1632,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,陕西省,170.32,,1074.40,,1633,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,西藏区,,,,,1634,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,云南省,161.67,,948.78,,1635,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,贵州省,145.92,,894.08,,1636,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,四川省,555.14,,3059.41,,1637,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,重庆市,101.44,,771.40,,1638,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,海南省,37.40,,216.16,,1639,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,广西区,93.15,,504.78,,1640,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,广东省,967.61,,5293.82,,1641,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,湖南省,276.69,,1667.43,,1642,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,湖北省,810.20,,4895.15,,1643,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,河南省,181.42,,978.68,,1644,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,山东省,596.18,,3565.47,,1645,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,江西省,32.92,,192.73,,1646,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,福建省,366.85,,2222.42,,1647,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,安徽省,336.02,,1902.64,,1648,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,浙江省,379.70,,2270.25,,1649,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,江苏省,138.74,,896.31,,1650,2019-06-30 00:00:00,1,0,2024-07-21 04:11:49,0,2024-07-21 04:11:49,,,
2019-06,上海市,0.00,,0.00,,1651,2019-06-30 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-06,黑龙江省,34.85,,192.85,,1652,2019-06-30 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-06,吉林省,103.74,,597.73,,1653,2019-06-30 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-06,辽宁省,676.07,,2746.56,,1654,2019-06-30 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-06,内蒙古区,84.40,,490.82,,1655,2019-06-30 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-06,山西省,160.15,,849.48,,1656,2019-06-30 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-06,河北省,1381.10,,7258.97,,1657,2019-06-30 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-06,天津市,267.67,,1683.79,,1658,2019-06-30 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-06,北京市,4.75,,28.57,,1659,2019-06-30 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-06,全国,8210.30,9.70,46217.00,6.80,1660,2019-06-30 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,新疆区,72.65,,337.12,,1661,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,宁夏区,34.90,,171.92,,1662,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,青海省,22.34,,126.72,,1663,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,甘肃省,46.20,,232.38,,1664,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,陕西省,238.30,,904.07,,1665,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,西藏区,,,,,1666,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,云南省,167.62,,787.11,,1667,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,贵州省,151.31,,748.16,,1668,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,四川省,529.40,,2477.95,,1669,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,重庆市,115.26,,633.56,,1670,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,海南省,34.26,,178.75,,1671,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,广西区,90.90,,411.63,,1672,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,广东省,857.12,,4326.21,,1673,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,湖南省,279.95,,1382.33,,1674,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,湖北省,808.03,,4084.72,,1675,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,河南省,156.59,,797.37,,1676,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,山东省,599.05,,2969.29,,1677,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,江西省,32.61,,159.82,,1678,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,福建省,381.91,,1855.57,,1679,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,安徽省,339.21,,1550.78,,1680,2019-05-31 00:00:00,1,0,2024-07-21 04:11:51,0,2024-07-21 04:11:51,,,
2019-05,浙江省,371.33,,1890.57,,1681,2019-05-31 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-05,江苏省,139.24,,757.57,,1682,2019-05-31 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-05,上海市,0.00,,0.00,,1683,2019-05-31 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-05,黑龙江省,33.96,,158.00,,1684,2019-05-31 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-05,吉林省,103.42,,493.99,,1685,2019-05-31 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-05,辽宁省,392.11,,2070.49,,1686,2019-05-31 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-05,内蒙古区,83.63,,406.42,,1687,2019-05-31 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-05,山西省,139.95,,689.33,,1688,2019-05-31 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-05,河北省,1314.01,,5872.71,,1689,2019-05-31 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-05,天津市,283.58,,1416.12,,1690,2019-05-31 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-05,北京市,4.84,,23.82,,1691,2019-05-31 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-05,全国,7823.70,6.10,37914.50,6.00,1692,2019-05-31 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,新疆区,67.97,,264.47,,1693,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,宁夏区,32.08,,137.02,,1694,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,青海省,27.44,,104.38,,1695,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,甘肃省,47.42,,186.17,,1696,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,陕西省,178.95,,665.78,,1697,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,西藏区,,,,,1698,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,云南省,167.01,,619.49,,1699,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,贵州省,149.73,,596.86,,1700,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,四川省,431.83,,1747.14,,1701,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,重庆市,120.23,,520.84,,1702,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,海南省,35.07,,144.50,,1703,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,广西区,54.43,,320.74,,1704,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,广东省,833.91,,3311.24,,1705,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,湖南省,267.18,,1102.38,,1706,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,湖北省,831.75,,3268.51,,1707,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,河南省,156.74,,641.44,,1708,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,山东省,599.11,,2369.85,,1709,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,江西省,34.36,,127.21,,1710,2019-04-30 00:00:00,1,0,2024-07-21 04:11:54,0,2024-07-21 04:11:54,,,
2019-04,福建省,379.65,,1473.65,,1711,2019-04-30 00:00:00,1,0,2024-07-21 04:11:56,0,2024-07-21 04:11:56,,,
2019-04,安徽省,392.69,,1211.56,,1712,2019-04-30 00:00:00,1,0,2024-07-21 04:11:56,0,2024-07-21 04:11:56,,,
2019-04,浙江省,368.40,,1519.24,,1713,2019-04-30 00:00:00,1,0,2024-07-21 04:11:56,0,2024-07-21 04:11:56,,,
2019-04,江苏省,262.85,,914.10,,1714,2019-04-30 00:00:00,1,0,2024-07-21 04:11:56,0,2024-07-21 04:11:56,,,
2019-04,上海市,0.00,,0.00,,1715,2019-04-30 00:00:00,1,0,2024-07-21 04:11:56,0,2024-07-21 04:11:56,,,
2019-04,黑龙江省,28.13,,124.04,,1716,2019-04-30 00:00:00,1,0,2024-07-21 04:11:56,0,2024-07-21 04:11:56,,,
2019-04,吉林省,100.61,,390.56,,1717,2019-04-30 00:00:00,1,0,2024-07-21 04:11:56,0,2024-07-21 04:11:56,,,
2019-04,辽宁省,375.34,,1678.38,,1718,2019-04-30 00:00:00,1,0,2024-07-21 04:11:56,0,2024-07-21 04:11:56,,,
2019-04,内蒙古区,74.98,,322.80,,1719,2019-04-30 00:00:00,1,0,2024-07-21 04:11:56,0,2024-07-21 04:11:56,,,
2019-04,山西省,138.52,,549.38,,1720,2019-04-30 00:00:00,1,0,2024-07-21 04:11:56,0,2024-07-21 04:11:56,,,
2019-04,河北省,1421.38,,4558.70,,1721,2019-04-30 00:00:00,1,0,2024-07-21 04:11:56,0,2024-07-21 04:11:56,,,
2019-04,天津市,288.96,,1132.54,,1722,2019-04-30 00:00:00,1,0,2024-07-21 04:11:56,0,2024-07-21 04:11:56,,,
2019-04,北京市,4.83,,18.98,,1723,2019-04-30 00:00:00,1,0,2024-07-21 04:11:56,0,2024-07-21 04:11:56,,,
2019-04,全国,7871.50,7.50,30021.90,6.40,1724,2019-04-30 00:00:00,1,0,2024-07-21 04:11:56,0,2024-07-21 04:11:56,,,
