时间,钢材类型,库存量(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2020-05-08,螺纹钢,949.22,1088,2020-05-08 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-05-08,冷轧,133.27,1089,2020-05-08 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-05-08,热卷,325.63,1090,2020-05-08 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-05-01,中厚板,105.99,1091,2020-05-01 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-05-01,线材,303.08,1092,2020-05-01 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-05-01,螺纹钢,995.67,1093,2020-05-01 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-05-01,冷轧,137.30,1094,2020-05-01 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-05-01,热卷,332.72,1095,2020-05-01 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-04-24,中厚板,109.33,1096,2020-04-24 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-04-24,线材,336.07,1097,2020-04-24 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-04-24,螺纹钢,1077.99,1098,2020-04-24 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-04-24,冷轧,139.93,1099,2020-04-24 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-04-24,热卷,348.32,1100,2020-04-24 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-04-17,中厚板,115.20,1101,2020-04-17 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-04-17,线材,356.12,1102,2020-04-17 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-04-17,螺纹钢,1141.70,1103,2020-04-17 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-04-17,冷轧,144.16,1104,2020-04-17 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-04-17,热卷,368.95,1105,2020-04-17 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-04-10,中厚板,123.21,1106,2020-04-10 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-04-10,线材,376.63,1107,2020-04-10 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-04-10,螺纹钢,1211.00,1108,2020-04-10 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-04-10,冷轧,144.57,1109,2020-04-10 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-04-10,热卷,384.14,1110,2020-04-10 00:00:00,1,0,2024-07-20 23:51:48,0,2024-07-20 23:51:48,,,
2020-04-03,中厚板,128.77,1111,2020-04-03 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-04-03,线材,399.75,1112,2020-04-03 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-04-03,螺纹钢,1276.36,1113,2020-04-03 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-04-03,冷轧,143.74,1114,2020-04-03 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-04-03,热卷,397.08,1115,2020-04-03 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-27,中厚板,134.85,1116,2020-03-27 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-27,线材,413.09,1117,2020-03-27 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-27,螺纹钢,1335.94,1118,2020-03-27 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-27,冷轧,142.61,1119,2020-03-27 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-27,热卷,402.20,1120,2020-03-27 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-20,中厚板,141.30,1121,2020-03-20 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-20,线材,438.34,1122,2020-03-20 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-20,螺纹钢,1405.25,1123,2020-03-20 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-20,冷轧,145.89,1124,2020-03-20 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-20,热卷,404.88,1125,2020-03-20 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-13,中厚板,147.79,1126,2020-03-13 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-13,线材,456.34,1127,2020-03-13 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-13,螺纹钢,1426.95,1128,2020-03-13 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-13,冷轧,154.45,1129,2020-03-13 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-13,热卷,412.98,1130,2020-03-13 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-06,中厚板,149.07,1131,2020-03-06 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-06,线材,451.08,1132,2020-03-06 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-06,螺纹钢,1377.81,1133,2020-03-06 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-06,冷轧,158.26,1134,2020-03-06 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-03-06,热卷,391.21,1135,2020-03-06 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-02-28,中厚板,148.97,1136,2020-02-28 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-02-28,线材,436.25,1137,2020-02-28 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-02-28,螺纹钢,1276.63,1138,2020-02-28 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-02-28,冷轧,147.32,1139,2020-02-28 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-02-28,热卷,364.45,1140,2020-02-28 00:00:00,1,0,2024-07-20 23:51:52,0,2024-07-20 23:51:52,,,
2020-02-21,中厚板,145.63,1141,2020-02-21 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-02-21,线材,397.05,1142,2020-02-21 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-02-21,螺纹钢,1133.45,1143,2020-02-21 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-02-21,冷轧,133.41,1144,2020-02-21 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-02-21,热卷,333.71,1145,2020-02-21 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-02-14,中厚板,134.03,1146,2020-02-14 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-02-14,线材,349.45,1147,2020-02-14 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-02-14,螺纹钢,995.49,1148,2020-02-14 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-02-14,冷轧,123.56,1149,2020-02-14 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-02-14,热卷,289.14,1150,2020-02-14 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-02-07,中厚板,128.10,1151,2020-02-07 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-02-07,线材,281.32,1152,2020-02-07 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-02-07,螺纹钢,851.33,1153,2020-02-07 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-02-07,冷轧,117.73,1154,2020-02-07 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-02-07,热卷,254.03,1155,2020-02-07 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-01-31,中厚板,122.78,1156,2020-01-31 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-01-31,线材,251.73,1157,2020-01-31 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-01-31,螺纹钢,775.68,1158,2020-01-31 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-01-31,冷轧,113.81,1159,2020-01-31 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-01-31,热卷,238.74,1160,2020-01-31 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-01-17,中厚板,98.89,1161,2020-01-17 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-01-17,线材,140.20,1162,2020-01-17 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-01-17,螺纹钢,494.52,1163,2020-01-17 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-01-17,冷轧,103.00,1164,2020-01-17 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-01-17,热卷,186.37,1165,2020-01-17 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-01-10,中厚板,95.33,1166,2020-01-10 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-01-10,线材,117.92,1167,2020-01-10 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-01-10,螺纹钢,412.31,1168,2020-01-10 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-01-10,冷轧,102.82,1169,2020-01-10 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-01-10,热卷,173.32,1170,2020-01-10 00:00:00,1,0,2024-07-20 23:51:55,0,2024-07-20 23:51:55,,,
2020-01-03,中厚板,94.02,1171,2020-01-03 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2020-01-03,线材,103.75,1172,2020-01-03 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2020-01-03,螺纹钢,356.16,1173,2020-01-03 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2020-01-03,冷轧,102.79,1174,2020-01-03 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2020-01-03,热卷,168.21,1175,2020-01-03 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-27,中厚板,93.94,1176,2019-12-27 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-27,线材,96.97,1177,2019-12-27 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-27,螺纹钢,314.95,1178,2019-12-27 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-27,冷轧,102.13,1179,2019-12-27 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-27,热卷,162.97,1180,2019-12-27 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-20,中厚板,93.55,1181,2019-12-20 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-20,线材,91.47,1182,2019-12-20 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-20,螺纹钢,295.93,1183,2019-12-20 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-20,冷轧,102.51,1184,2019-12-20 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-20,热卷,164.02,1185,2019-12-20 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-13,中厚板,95.49,1186,2019-12-13 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-13,线材,90.30,1187,2019-12-13 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-13,螺纹钢,289.65,1188,2019-12-13 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-13,冷轧,102.95,1189,2019-12-13 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-13,热卷,163.85,1190,2019-12-13 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-06,中厚板,97.31,1191,2019-12-06 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-06,线材,90.29,1192,2019-12-06 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-06,螺纹钢,288.81,1193,2019-12-06 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-06,冷轧,102.64,1194,2019-12-06 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-12-06,热卷,175.72,1195,2019-12-06 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-11-29,中厚板,98.96,1196,2019-11-29 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-11-29,线材,89.72,1197,2019-11-29 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-11-29,螺纹钢,283.24,1198,2019-11-29 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-11-29,冷轧,104.59,1199,2019-11-29 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-11-29,热卷,179.93,1200,2019-11-29 00:00:00,1,0,2024-07-20 23:51:59,0,2024-07-20 23:51:59,,,
2019-11-22,中厚板,101.64,1201,2019-11-22 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-22,线材,102.25,1202,2019-11-22 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-22,螺纹钢,287.08,1203,2019-11-22 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-22,冷轧,106.42,1204,2019-11-22 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-22,热卷,181.91,1205,2019-11-22 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-15,中厚板,103.73,1206,2019-11-15 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-15,线材,117.72,1207,2019-11-15 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-15,螺纹钢,315.79,1208,2019-11-15 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-15,冷轧,108.40,1209,2019-11-15 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-15,热卷,186.93,1210,2019-11-15 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-08,中厚板,103.03,1211,2019-11-08 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-08,线材,130.05,1212,2019-11-08 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-08,螺纹钢,343.10,1213,2019-11-08 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-08,冷轧,109.97,1214,2019-11-08 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-08,热卷,199.71,1215,2019-11-08 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-01,中厚板,104.50,1216,2019-11-01 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-01,线材,138.74,1217,2019-11-01 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-01,螺纹钢,372.17,1218,2019-11-01 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-01,冷轧,111.19,1219,2019-11-01 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-11-01,热卷,210.44,1220,2019-11-01 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-10-25,中厚板,104.25,1221,2019-10-25 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-10-25,线材,148.62,1222,2019-10-25 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-10-25,螺纹钢,401.26,1223,2019-10-25 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-10-25,冷轧,111.34,1224,2019-10-25 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-10-25,热卷,219.71,1225,2019-10-25 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-10-18,中厚板,103.69,1226,2019-10-18 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-10-18,线材,160.75,1227,2019-10-18 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-10-18,螺纹钢,431.96,1228,2019-10-18 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-10-18,冷轧,111.13,1229,2019-10-18 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-10-18,热卷,237.72,1230,2019-10-18 00:00:00,1,0,2024-07-20 23:52:03,0,2024-07-20 23:52:03,,,
2019-10-11,中厚板,109.29,1231,2019-10-11 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-10-11,线材,167.29,1232,2019-10-11 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-10-11,螺纹钢,482.80,1233,2019-10-11 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-10-11,冷轧,111.44,1234,2019-10-11 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-10-11,热卷,253.85,1235,2019-10-11 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-09-20,中厚板,106.12,1236,2019-09-20 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-09-20,线材,161.07,1237,2019-09-20 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-09-20,螺纹钢,527.64,1238,2019-09-20 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-09-20,冷轧,107.20,1239,2019-09-20 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-09-20,热卷,239.45,1240,2019-09-20 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-09-13,中厚板,103.97,1241,2019-09-13 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-09-13,线材,163.02,1242,2019-09-13 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-09-13,螺纹钢,548.05,1243,2019-09-13 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-09-13,冷轧,106.88,1244,2019-09-13 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-09-13,热卷,238.36,1245,2019-09-13 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-09-06,中厚板,105.61,1246,2019-09-06 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-09-06,线材,170.15,1247,2019-09-06 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-09-06,螺纹钢,587.25,1248,2019-09-06 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-09-06,冷轧,108.07,1249,2019-09-06 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-09-06,热卷,241.92,1250,2019-09-06 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-08-30,中厚板,108.45,1251,2019-08-30 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-08-30,线材,176.74,1252,2019-08-30 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-08-30,螺纹钢,609.48,1253,2019-08-30 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-08-30,冷轧,108.12,1254,2019-08-30 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-08-30,热卷,244.14,1255,2019-08-30 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-08-23,中厚板,108.22,1256,2019-08-23 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-08-23,线材,178.82,1257,2019-08-23 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-08-23,螺纹钢,631.59,1258,2019-08-23 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-08-23,冷轧,108.63,1259,2019-08-23 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-08-23,热卷,249.35,1260,2019-08-23 00:00:00,1,0,2024-07-20 23:52:06,0,2024-07-20 23:52:06,,,
2019-08-16,中厚板,108.35,1261,2019-08-16 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-08-16,线材,177.47,1262,2019-08-16 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-08-16,螺纹钢,637.48,1263,2019-08-16 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-08-16,冷轧,110.23,1264,2019-08-16 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-08-16,热卷,253.71,1265,2019-08-16 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-08-09,中厚板,109.17,1266,2019-08-09 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-08-09,线材,174.05,1267,2019-08-09 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-08-09,螺纹钢,643.22,1268,2019-08-09 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-08-09,冷轧,111.19,1269,2019-08-09 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-08-09,热卷,261.13,1270,2019-08-09 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-08-02,中厚板,108.54,1271,2019-08-02 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-08-02,线材,171.32,1272,2019-08-02 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-08-02,螺纹钢,633.15,1273,2019-08-02 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-08-02,冷轧,111.70,1274,2019-08-02 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-08-02,热卷,258.63,1275,2019-08-02 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-07-26,中厚板,105.97,1276,2019-07-26 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-07-26,线材,167.82,1277,2019-07-26 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-07-26,螺纹钢,616.98,1278,2019-07-26 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-07-26,冷轧,112.27,1279,2019-07-26 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-07-26,热卷,250.27,1280,2019-07-26 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-07-19,中厚板,106.37,1281,2019-07-19 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-07-19,线材,156.43,1282,2019-07-19 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-07-19,螺纹钢,596.22,1283,2019-07-19 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-07-19,冷轧,113.20,1284,2019-07-19 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-07-19,热卷,242.28,1285,2019-07-19 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-07-12,中厚板,104.94,1286,2019-07-12 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-07-12,线材,145.07,1287,2019-07-12 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-07-12,螺纹钢,578.66,1288,2019-07-12 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-07-12,冷轧,114.18,1289,2019-07-12 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-07-12,热卷,239.50,1290,2019-07-12 00:00:00,1,0,2024-07-20 23:52:09,0,2024-07-20 23:52:09,,,
2019-07-05,中厚板,104.49,1291,2019-07-05 00:00:00,1,0,2024-07-20 23:52:13,0,2024-07-20 23:52:13,,,
2019-07-05,线材,136.93,1292,2019-07-05 00:00:00,1,0,2024-07-20 23:52:13,0,2024-07-20 23:52:13,,,
2019-07-05,螺纹钢,574.72,1293,2019-07-05 00:00:00,1,0,2024-07-20 23:52:13,0,2024-07-20 23:52:13,,,
2019-07-05,冷轧,113.81,1294,2019-07-05 00:00:00,1,0,2024-07-20 23:52:13,0,2024-07-20 23:52:13,,,
