时间,港口名称,库存量(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2025-05-23,天津港,975.00,62,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,锦州港,68.00,63,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,如皋港,60.00,64,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,马迹山港,127.00,65,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,钦州港,0.00,66,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,厦门港,22.00,67,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,营口港,212.00,68,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,美锦港,5.00,69,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,福州港,20.00,70,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,泰州港,12.00,71,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,北仑港,448.00,72,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,京唐港,1218.00,73,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,秦皇岛港,0.00,74,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,扬州港,0.00,75,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,曹妃甸,1480.00,76,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
2025-05-23,张家港,55.00,77,2025-05-23 00:00:00,1,0,2025-06-06 23:32:10,0,2025-06-06 23:32:10,,,
