时间,数据名称,本期,上期,环比增减,环比增幅(%),同比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2020-08-14,关中指数(点),144.50,144.70,-0.20,-0.14,-5.56%,1638,2020-08-14 00:00:00,1,0,2024-07-20 06:08:55,0,2024-07-20 06:08:55,,,
2020-08-14,榆林6000大卡动力煤(元/吨),390.00,391.00,-1.00,-0.26,-6.25%,1639,2020-08-14 00:00:00,1,0,2024-07-20 06:08:55,0,2024-07-20 06:08:55,,,
2020-08-14,榆林5500大卡动力煤(元/吨),371.00,371.00,0.00,0.00,-8.85%,1640,2020-08-14 00:00:00,1,0,2024-07-20 06:08:55,0,2024-07-20 06:08:55,,,
2020-08-14,榆林块煤(元/吨),365.00,364.00,1.00,0.27,-16.28%,1641,2020-08-14 00:00:00,1,0,2024-07-20 06:08:55,0,2024-07-20 06:08:55,,,
2020-08-14,延安5500大卡动力煤(元/吨),476.00,477.00,-1.00,-0.21,-14.54%,1642,2020-08-14 00:00:00,1,0,2024-07-20 06:08:55,0,2024-07-20 06:08:55,,,
2020-08-14,延安5000大卡动力煤(元/吨),412.00,410.00,2.00,0.49,-2.37%,1643,2020-08-14 00:00:00,1,0,2024-07-20 06:08:55,0,2024-07-20 06:08:55,,,
2020-08-14,延安配焦精煤(元/吨),773.00,786.00,-13.00,-1.65,-13.92%,1644,2020-08-14 00:00:00,1,0,2024-07-20 06:08:55,0,2024-07-20 06:08:55,,,
2020-08-14,延安块煤(元/吨),498.00,498.00,0.00,0.00,-12.17%,1645,2020-08-14 00:00:00,1,0,2024-07-20 06:08:55,0,2024-07-20 06:08:55,,,
2020-08-14,咸阳5500大卡动力煤(元/吨),426.00,424.00,2.00,0.47,-14.80%,1646,2020-08-14 00:00:00,1,0,2024-07-20 06:08:55,0,2024-07-20 06:08:55,,,
2020-08-14,咸阳5000大卡动力煤(元/吨),378.00,378.00,0.00,0.00,-8.70%,1647,2020-08-14 00:00:00,1,0,2024-07-20 06:08:55,0,2024-07-20 06:08:55,,,
2020-08-14,咸阳4500大卡动力煤(元/吨),225.00,225.00,0.00,0.00,0.00%,1648,2020-08-14 00:00:00,1,0,2024-07-20 06:08:55,0,2024-07-20 06:08:55,,,
2020-08-14,咸阳块煤(元/吨),478.00,478.00,0.00,0.00,-14.49%,1649,2020-08-14 00:00:00,1,0,2024-07-20 06:08:55,0,2024-07-20 06:08:55,,,
2020-08-14,关中5000大卡动力煤(元/吨),378.00,378.00,0.00,0.00,-4.79%,1650,2020-08-14 00:00:00,1,0,2024-07-20 06:08:55,0,2024-07-20 06:08:55,,,
2020-08-14,关中4500大卡动力煤(元/吨),308.00,309.00,-1.00,-0.32,-6.38%,1651,2020-08-14 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-14,关中块煤(元/吨),360.00,360.00,0.00,0.00,-10.89%,1652,2020-08-14 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,综合指数(点),148.00,147.90,0.10,0.07,-9.48%,1653,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,动力煤指数(点),147.60,147.40,0.20,0.14,-8.21%,1654,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,配焦精煤指数(点),189.40,191.80,-2.40,-1.25,-12.48%,1655,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,块煤指数(点),120.90,121.20,-0.30,-0.25,-15.63%,1656,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,榆林指数(点),142.80,142.80,0.00,0.00,-9.45%,1657,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,延安指数(点),168.40,169.10,-0.70,-0.41,-10.66%,1658,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,咸阳指数(点),158.30,157.80,0.50,0.32,-12.54%,1659,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,关中指数(点),144.70,143.90,0.80,0.56,-5.86%,1660,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,榆林6000大卡动力煤(元/吨),391.00,392.00,-1.00,-0.26,-6.01%,1661,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,榆林5500大卡动力煤(元/吨),371.00,369.00,2.00,0.54,-8.85%,1662,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,榆林块煤(元/吨),364.00,366.00,-2.00,-0.55,-16.32%,1663,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,延安5500大卡动力煤(元/吨),477.00,477.00,0.00,0.00,-16.61%,1664,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,延安5000大卡动力煤(元/吨),410.00,411.00,-1.00,-0.24,-4.21%,1665,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,延安配焦精煤(元/吨),786.00,796.00,-10.00,-1.26,-12.47%,1666,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,延安块煤(元/吨),498.00,498.00,0.00,0.00,-12.48%,1667,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,咸阳5500大卡动力煤(元/吨),424.00,424.00,0.00,0.00,-15.20%,1668,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,咸阳5000大卡动力煤(元/吨),378.00,378.00,0.00,0.00,-8.70%,1669,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,咸阳4500大卡动力煤(元/吨),225.00,225.00,0.00,0.00,0.00%,1670,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,咸阳块煤(元/吨),478.00,473.00,5.00,1.06,-14.64%,1671,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,关中5000大卡动力煤(元/吨),378.00,376.00,2.00,0.53,-5.50%,1672,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,关中4500大卡动力煤(元/吨),309.00,307.00,2.00,0.65,-6.08%,1673,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-08-07,关中块煤(元/吨),360.00,361.00,-1.00,-0.28,-10.89%,1674,2020-08-07 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-07-31,综合指数(点),147.90,147.60,0.30,0.20,-9.10%,1675,2020-07-31 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-07-31,动力煤指数(点),147.40,147.10,0.30,0.20,-7.88%,1676,2020-07-31 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-07-31,配焦精煤指数(点),191.80,191.80,0.00,0.00,-9.36%,1677,2020-07-31 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-07-31,块煤指数(点),121.20,121.00,0.20,0.17,-14.89%,1678,2020-07-31 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-07-31,榆林指数(点),142.80,142.90,-0.10,-0.07,-8.64%,1679,2020-07-31 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-07-31,延安指数(点),169.10,166.40,2.70,1.62,-9.18%,1680,2020-07-31 00:00:00,1,0,2024-07-20 06:08:58,0,2024-07-20 06:08:58,,,
2020-07-31,咸阳指数(点),157.80,157.10,0.70,0.45,-12.96%,1681,2020-07-31 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-31,关中指数(点),143.90,143.80,0.10,0.07,-7.93%,1682,2020-07-31 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-31,榆林6000大卡动力煤(元/吨),392.00,392.00,0.00,0.00,-5.31%,1683,2020-07-31 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-31,榆林5500大卡动力煤(元/吨),369.00,370.00,-1.00,-0.27,-7.98%,1684,2020-07-31 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-31,榆林块煤(元/吨),366.00,366.00,0.00,0.00,-15.08%,1685,2020-07-31 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-31,延安5500大卡动力煤(元/吨),477.00,466.00,11.00,2.36,-16.61%,1686,2020-07-31 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-31,延安5000大卡动力煤(元/吨),411.00,404.00,7.00,1.73,-2.14%,1687,2020-07-31 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-31,延安配焦精煤(元/吨),796.00,796.00,0.00,0.00,-9.34%,1688,2020-07-31 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-31,延安块煤(元/吨),498.00,479.00,19.00,3.97,-12.48%,1689,2020-07-31 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-31,咸阳5500大卡动力煤(元/吨),424.00,421.00,3.00,0.71,-15.20%,1690,2020-07-31 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-31,咸阳5000大卡动力煤(元/吨),378.00,376.00,2.00,0.53,-9.13%,1691,2020-07-31 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-31,咸阳4500大卡动力煤(元/吨),225.00,225.00,0.00,0.00,0.00%,1692,2020-07-31 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-31,咸阳块煤(元/吨),473.00,473.00,0.00,0.00,-15.54%,1693,2020-07-31 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-31,关中5000大卡动力煤(元/吨),376.00,375.00,1.00,0.27,-8.29%,1694,2020-07-31 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-31,关中4500大卡动力煤(元/吨),307.00,308.00,-1.00,-0.32,-6.69%,1695,2020-07-31 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-31,关中块煤(元/吨),361.00,361.00,0.00,0.00,-10.64%,1696,2020-07-31 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-24,综合指数(点),147.60,149.50,-1.90,-1.27,-10.16%,1697,2020-07-24 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-24,动力煤指数(点),147.10,149.40,-2.30,-1.54,-8.92%,1698,2020-07-24 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-24,配焦精煤指数(点),191.80,196.50,-4.70,-2.39,-10.25%,1699,2020-07-24 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-24,块煤指数(点),121.00,121.90,-0.90,-0.74,-16.38%,1700,2020-07-24 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-24,榆林指数(点),142.90,145.70,-2.80,-1.92,-9.84%,1701,2020-07-24 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-24,延安指数(点),166.40,167.00,-0.60,-0.36,-10.97%,1702,2020-07-24 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-24,咸阳指数(点),157.10,157.10,0.00,0.00,-13.40%,1703,2020-07-24 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-24,关中指数(点),143.80,143.80,0.00,0.00,-8.29%,1704,2020-07-24 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-24,榆林6000大卡动力煤(元/吨),392.00,398.00,-6.00,-1.51,-6.22%,1705,2020-07-24 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-24,榆林5500大卡动力煤(元/吨),370.00,381.00,-11.00,-2.89,-9.09%,1706,2020-07-24 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-24,榆林块煤(元/吨),366.00,370.00,-4.00,-1.08,-16.82%,1707,2020-07-24 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-24,延安5500大卡动力煤(元/吨),466.00,461.00,5.00,1.08,-18.67%,1708,2020-07-24 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-24,延安5000大卡动力煤(元/吨),404.00,403.00,1.00,0.25,-3.35%,1709,2020-07-24 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-24,延安配焦精煤(元/吨),796.00,816.00,-20.00,-2.45,-10.26%,1710,2020-07-24 00:00:00,1,0,2024-07-20 06:09:01,0,2024-07-20 06:09:01,,,
2020-07-24,延安块煤(元/吨),479.00,479.00,0.00,0.00,-17.27%,1711,2020-07-24 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-24,咸阳5500大卡动力煤(元/吨),421.00,421.00,0.00,0.00,-16.30%,1712,2020-07-24 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-24,咸阳5000大卡动力煤(元/吨),376.00,376.00,0.00,0.00,-9.40%,1713,2020-07-24 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-24,咸阳4500大卡动力煤(元/吨),225.00,225.00,0.00,0.00,0.00%,1714,2020-07-24 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-24,咸阳块煤(元/吨),473.00,473.00,0.00,0.00,-15.38%,1715,2020-07-24 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-24,关中5000大卡动力煤(元/吨),375.00,375.00,0.00,0.00,-8.76%,1716,2020-07-24 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-24,关中4500大卡动力煤(元/吨),308.00,308.00,0.00,0.00,-6.67%,1717,2020-07-24 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-24,关中块煤(元/吨),361.00,361.00,0.00,0.00,-11.52%,1718,2020-07-24 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,综合指数(点),149.50,149.30,0.20,0.13,-9.83%,1719,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,动力煤指数(点),149.40,148.70,0.70,0.47,-8.40%,1720,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,配焦精煤指数(点),196.50,198.30,-1.80,-0.91,-8.05%,1721,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,块煤指数(点),121.90,122.80,-0.90,-0.73,-16.51%,1722,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,榆林指数(点),145.70,145.10,0.60,0.41,-8.99%,1723,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,延安指数(点),167.00,167.20,-0.20,-0.12,-10.93%,1724,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,咸阳指数(点),157.10,158.60,-1.50,-0.95,-13.49%,1725,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,关中指数(点),143.80,143.70,0.10,0.07,-9.84%,1726,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,榆林6000大卡动力煤(元/吨),398.00,395.00,3.00,0.76,-5.69%,1727,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,榆林5500大卡动力煤(元/吨),381.00,377.00,4.00,1.06,-7.30%,1728,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,榆林块煤(元/吨),370.00,372.00,-2.00,-0.54,-16.67%,1729,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,延安5500大卡动力煤(元/吨),461.00,461.00,0.00,0.00,-19.55%,1730,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,延安5000大卡动力煤(元/吨),403.00,402.00,1.00,0.25,-3.59%,1731,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,延安配焦精煤(元/吨),816.00,823.00,-7.00,-0.85,-8.00%,1732,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,延安块煤(元/吨),479.00,479.00,0.00,0.00,-19.22%,1733,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,咸阳5500大卡动力煤(元/吨),421.00,428.00,-7.00,-1.64,-16.30%,1734,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,咸阳5000大卡动力煤(元/吨),376.00,376.00,0.00,0.00,-9.83%,1735,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,咸阳4500大卡动力煤(元/吨),225.00,225.00,0.00,0.00,0.00%,1736,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,咸阳块煤(元/吨),473.00,479.00,-6.00,-1.25,-15.38%,1737,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,关中5000大卡动力煤(元/吨),375.00,375.00,0.00,0.00,-11.14%,1738,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,关中4500大卡动力煤(元/吨),308.00,308.00,0.00,0.00,-6.67%,1739,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-17,关中块煤(元/吨),361.00,360.00,1.00,0.28,-11.52%,1740,2020-07-17 00:00:00,1,0,2024-07-20 06:09:05,0,2024-07-20 06:09:05,,,
2020-07-10,综合指数(点),149.30,148.10,1.20,0.81,-9.73%,1741,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,动力煤指数(点),148.70,147.10,1.60,1.09,-9.16%,1742,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,配焦精煤指数(点),198.30,198.30,0.00,0.00,-7.72%,1743,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,块煤指数(点),122.80,122.70,0.10,0.08,-16.01%,1744,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,榆林指数(点),145.10,143.30,1.80,1.26,-9.60%,1745,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,延安指数(点),167.20,167.20,0.00,0.00,-11.77%,1746,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,咸阳指数(点),158.60,158.60,0.00,0.00,-13.00%,1747,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,关中指数(点),143.70,143.60,0.10,0.07,-9.91%,1748,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,榆林6000大卡动力煤(元/吨),395.00,388.00,7.00,1.80,-7.06%,1749,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,榆林5500大卡动力煤(元/吨),377.00,373.00,4.00,1.07,-8.27%,1750,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,榆林块煤(元/吨),372.00,372.00,0.00,0.00,-16.40%,1751,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,延安5500大卡动力煤(元/吨),461.00,461.00,0.00,0.00,-19.55%,1752,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,延安5000大卡动力煤(元/吨),402.00,402.00,0.00,0.00,-6.29%,1753,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,延安配焦精煤(元/吨),823.00,823.00,0.00,0.00,-7.74%,1754,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,延安块煤(元/吨),479.00,479.00,0.00,0.00,-19.22%,1755,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,咸阳5500大卡动力煤(元/吨),428.00,428.00,0.00,0.00,-15.42%,1756,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,咸阳5000大卡动力煤(元/吨),376.00,376.00,0.00,0.00,-10.26%,1757,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,咸阳4500大卡动力煤(元/吨),225.00,225.00,0.00,0.00,0.00%,1758,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,咸阳块煤(元/吨),479.00,479.00,0.00,0.00,-14.31%,1759,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,关中5000大卡动力煤(元/吨),375.00,375.00,0.00,0.00,-11.14%,1760,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,关中4500大卡动力煤(元/吨),308.00,307.00,1.00,0.33,-6.67%,1761,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-10,关中块煤(元/吨),360.00,360.00,0.00,0.00,-11.76%,1762,2020-07-10 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-03,综合指数(点),148.10,146.40,1.70,1.16,-11.21%,1763,2020-07-03 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-03,动力煤指数(点),147.10,145.40,1.70,1.17,-10.36%,1764,2020-07-03 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-03,配焦精煤指数(点),198.30,196.50,1.80,0.92,-10.96%,1765,2020-07-03 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-03,块煤指数(点),122.70,120.50,2.20,1.83,-15.84%,1766,2020-07-03 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-03,榆林指数(点),143.30,141.20,2.10,1.49,-10.99%,1767,2020-07-03 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-03,延安指数(点),167.20,167.60,-0.40,-0.24,-12.73%,1768,2020-07-03 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-03,咸阳指数(点),158.60,159.40,-0.80,-0.50,-12.47%,1769,2020-07-03 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-03,关中指数(点),143.60,140.60,3.00,2.13,-9.97%,1770,2020-07-03 00:00:00,1,0,2024-07-20 06:09:07,0,2024-07-20 06:09:07,,,
2020-07-03,榆林6000大卡动力煤(元/吨),388.00,385.00,3.00,0.78,-9.13%,1771,2020-07-03 00:00:00,1,0,2024-07-20 06:09:10,0,2024-07-20 06:09:10,,,
2020-07-03,榆林5500大卡动力煤(元/吨),373.00,366.00,7.00,1.91,-9.69%,1772,2020-07-03 00:00:00,1,0,2024-07-20 06:09:10,0,2024-07-20 06:09:10,,,
2020-07-03,榆林块煤(元/吨),372.00,362.00,10.00,2.76,-16.22%,1773,2020-07-03 00:00:00,1,0,2024-07-20 06:09:10,0,2024-07-20 06:09:10,,,
2020-07-03,延安5500大卡动力煤(元/吨),461.00,462.00,-1.00,-0.22,-19.97%,1774,2020-07-03 00:00:00,1,0,2024-07-20 06:09:10,0,2024-07-20 06:09:10,,,
2020-07-03,延安5000大卡动力煤(元/吨),402.00,402.00,0.00,0.00,-6.29%,1775,2020-07-03 00:00:00,1,0,2024-07-20 06:09:10,0,2024-07-20 06:09:10,,,
2020-07-03,延安配焦精煤(元/吨),823.00,816.00,7.00,0.86,-10.93%,1776,2020-07-03 00:00:00,1,0,2024-07-20 06:09:10,0,2024-07-20 06:09:10,,,
2020-07-03,延安块煤(元/吨),479.00,496.00,-17.00,-3.43,-19.22%,1777,2020-07-03 00:00:00,1,0,2024-07-20 06:09:10,0,2024-07-20 06:09:10,,,
2020-07-03,咸阳5500大卡动力煤(元/吨),428.00,431.00,-3.00,-0.70,-14.91%,1778,2020-07-03 00:00:00,1,0,2024-07-20 06:09:10,0,2024-07-20 06:09:10,,,
2020-07-03,咸阳5000大卡动力煤(元/吨),376.00,378.00,-2.00,-0.53,-9.83%,1779,2020-07-03 00:00:00,1,0,2024-07-20 06:09:10,0,2024-07-20 06:09:10,,,
2020-07-03,咸阳4500大卡动力煤(元/吨),225.00,225.00,0.00,0.00,0.00%,1780,2020-07-03 00:00:00,1,0,2024-07-20 06:09:10,0,2024-07-20 06:09:10,,,
2020-07-03,咸阳块煤(元/吨),479.00,480.00,-1.00,-0.21,-13.54%,1781,2020-07-03 00:00:00,1,0,2024-07-20 06:09:10,0,2024-07-20 06:09:10,,,
2020-07-03,关中5000大卡动力煤(元/吨),375.00,364.00,11.00,3.02,-11.14%,1782,2020-07-03 00:00:00,1,0,2024-07-20 06:09:10,0,2024-07-20 06:09:10,,,
2020-07-03,关中4500大卡动力煤(元/吨),307.00,306.00,1.00,0.33,-6.97%,1783,2020-07-03 00:00:00,1,0,2024-07-20 06:09:10,0,2024-07-20 06:09:10,,,
2020-07-03,关中块煤(元/吨),360.00,360.00,0.00,0.00,-11.76%,1784,2020-07-03 00:00:00,1,0,2024-07-20 06:09:10,0,2024-07-20 06:09:10,,,
2020-06-19,综合指数(点),146.40,144.80,1.60,1.10,-13.06%,1785,2020-06-19 00:00:00,1,0,2024-07-20 06:09:10,0,2024-07-20 06:09:10,,,
