时间,当期值(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-08-03,130.05,716,2022-08-03 00:00:00,1,0,2024-07-20 13:29:00,0,2024-07-20 13:29:00,,,
2022-08-02,110.32,717,2022-08-02 00:00:00,1,0,2024-07-20 13:29:00,0,2024-07-20 13:29:00,,,
2022-08-01,130.29,718,2022-08-01 00:00:00,1,0,2024-07-20 13:29:00,0,2024-07-20 13:29:00,,,
2022-07-31,130.34,719,2022-07-31 00:00:00,1,0,2024-07-20 13:29:00,0,2024-07-20 13:29:00,,,
2022-07-30,130.07,720,2022-07-30 00:00:00,1,0,2024-07-20 13:29:00,0,2024-07-20 13:29:00,,,
2022-07-29,110.26,721,2022-07-29 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-28,130.35,722,2022-07-28 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-27,115.11,723,2022-07-27 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-26,103.79,724,2022-07-26 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-25,126.39,725,2022-07-25 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-24,127.82,726,2022-07-24 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-23,130.20,727,2022-07-23 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-22,110.03,728,2022-07-22 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-21,127.74,729,2022-07-21 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-20,130.09,730,2022-07-20 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-19,110.11,731,2022-07-19 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-18,130.01,732,2022-07-18 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-17,130.35,733,2022-07-17 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-16,130.27,734,2022-07-16 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-15,100.49,735,2022-07-15 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-14,130.36,736,2022-07-14 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-13,130.03,737,2022-07-13 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-12,110.28,738,2022-07-12 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-11,130.10,739,2022-07-11 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-10,130.07,740,2022-07-10 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-09,130.16,741,2022-07-09 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-08,110.18,742,2022-07-08 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-07,130.31,743,2022-07-07 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-06,118.76,744,2022-07-06 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-05,110.26,745,2022-07-05 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-04,98.61,746,2022-07-04 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-03,130.04,747,2022-07-03 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-02,130.40,748,2022-07-02 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-07-01,110.28,749,2022-07-01 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-06-30,130.21,750,2022-06-30 00:00:00,1,0,2024-07-20 13:29:03,0,2024-07-20 13:29:03,,,
2022-06-29,130.23,751,2022-06-29 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-28,110.17,752,2022-06-28 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-27,130.13,753,2022-06-27 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-26,130.31,754,2022-06-26 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-25,130.13,755,2022-06-25 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-24,110.13,756,2022-06-24 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-23,130.13,757,2022-06-23 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-22,130.27,758,2022-06-22 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-21,110.28,759,2022-06-21 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-20,130.37,760,2022-06-20 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-19,130.33,761,2022-06-19 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-18,130.12,762,2022-06-18 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-17,110.10,763,2022-06-17 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-16,130.25,764,2022-06-16 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-15,130.13,765,2022-06-15 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-14,110.06,766,2022-06-14 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-13,130.06,767,2022-06-13 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-12,130.25,768,2022-06-12 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-11,130.25,769,2022-06-11 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-10,130.43,770,2022-06-10 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-09,130.23,771,2022-06-09 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-08,130.35,772,2022-06-08 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-07,110.79,773,2022-06-07 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-06,130.17,774,2022-06-06 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-05,128.01,775,2022-06-05 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-04,130.23,776,2022-06-04 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-03,130.11,777,2022-06-03 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-02,130.28,778,2022-06-02 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-06-01,130.22,779,2022-06-01 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-05-31,110.48,780,2022-05-31 00:00:00,1,0,2024-07-20 13:29:05,0,2024-07-20 13:29:05,,,
2022-05-30,130.08,781,2022-05-30 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-29,130.05,782,2022-05-29 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-28,128.37,783,2022-05-28 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-27,129.49,784,2022-05-27 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-26,129.61,785,2022-05-26 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-25,129.25,786,2022-05-25 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-24,124.22,787,2022-05-24 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-23,129.05,788,2022-05-23 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-22,130.17,789,2022-05-22 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-21,110.18,790,2022-05-21 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-20,100.07,791,2022-05-20 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-19,100.07,792,2022-05-19 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-18,100.04,793,2022-05-18 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-17,100.07,794,2022-05-17 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-16,100.07,795,2022-05-16 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-15,100.26,796,2022-05-15 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-14,100.06,797,2022-05-14 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-13,100.06,798,2022-05-13 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-12,100.05,799,2022-05-12 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-11,100.09,800,2022-05-11 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-10,100.06,801,2022-05-10 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-09,100.03,802,2022-05-09 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-08,100.05,803,2022-05-08 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-07,100.06,804,2022-05-07 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-06,100.08,805,2022-05-06 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-05,100.05,806,2022-05-05 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-04,100.09,807,2022-05-04 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-03,100.03,808,2022-05-03 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-02,100.06,809,2022-05-02 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-05-01,100.02,810,2022-05-01 00:00:00,1,0,2024-07-20 13:29:09,0,2024-07-20 13:29:09,,,
2022-04-30,110.43,811,2022-04-30 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-29,128.66,812,2022-04-29 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-28,127.62,813,2022-04-28 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-27,128.69,814,2022-04-27 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-26,110.52,815,2022-04-26 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-25,126.79,816,2022-04-25 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-24,110.76,817,2022-04-24 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-23,128.10,818,2022-04-23 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-22,127.53,819,2022-04-22 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-21,125.54,820,2022-04-21 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-20,125.62,821,2022-04-20 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-19,125.30,822,2022-04-19 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-18,47.98,823,2022-04-18 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-17,31.73,824,2022-04-17 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-16,28.13,825,2022-04-16 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-15,1.91,826,2022-04-15 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-14,102.00,827,2022-04-14 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-13,130.77,828,2022-04-13 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-12,110.69,829,2022-04-12 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-11,130.98,830,2022-04-11 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-10,130.63,831,2022-04-10 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-09,130.78,832,2022-04-09 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-08,130.92,833,2022-04-08 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-07,130.62,834,2022-04-07 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-06,120.39,835,2022-04-06 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-05,130.77,836,2022-04-05 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-04,130.89,837,2022-04-04 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-03,130.63,838,2022-04-03 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-02,130.41,839,2022-04-02 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-04-01,130.27,840,2022-04-01 00:00:00,1,0,2024-07-20 13:29:12,0,2024-07-20 13:29:12,,,
2022-03-31,130.80,841,2022-03-31 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-30,130.67,842,2022-03-30 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-29,110.86,843,2022-03-29 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-28,130.48,844,2022-03-28 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-27,130.44,845,2022-03-27 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-26,130.66,846,2022-03-26 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-25,126.31,847,2022-03-25 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-24,130.20,848,2022-03-24 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-23,127.44,849,2022-03-23 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-22,107.59,850,2022-03-22 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-21,130.44,851,2022-03-21 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-20,123.69,852,2022-03-20 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-19,130.67,853,2022-03-19 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-18,130.92,854,2022-03-18 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-17,130.09,855,2022-03-17 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-16,130.27,856,2022-03-16 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-15,101.17,857,2022-03-15 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-14,130.42,858,2022-03-14 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-13,130.28,859,2022-03-13 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-12,126.45,860,2022-03-12 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-11,130.12,861,2022-03-11 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-10,130.10,862,2022-03-10 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-09,130.85,863,2022-03-09 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-08,110.64,864,2022-03-08 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-07,130.13,865,2022-03-07 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-06,130.30,866,2022-03-06 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-05,130.90,867,2022-03-05 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-04,110.67,868,2022-03-04 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-03,130.15,869,2022-03-03 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-02,130.00,870,2022-03-02 00:00:00,1,0,2024-07-20 13:29:16,0,2024-07-20 13:29:16,,,
2022-03-01,110.45,871,2022-03-01 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-28,130.85,872,2022-02-28 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-27,119.44,873,2022-02-27 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-26,130.31,874,2022-02-26 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-25,103.36,875,2022-02-25 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-24,130.73,876,2022-02-24 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-23,122.69,877,2022-02-23 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-22,105.12,878,2022-02-22 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-21,120.95,879,2022-02-21 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-20,120.89,880,2022-02-20 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-19,120.58,881,2022-02-19 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-18,100.03,882,2022-02-18 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-17,120.11,883,2022-02-17 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-16,115.45,884,2022-02-16 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-15,94.44,885,2022-02-15 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-14,111.58,886,2022-02-14 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-13,105.21,887,2022-02-13 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-12,115.19,888,2022-02-12 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-11,103.84,889,2022-02-11 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-10,111.03,890,2022-02-10 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-09,120.68,891,2022-02-09 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-08,89.13,892,2022-02-08 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-07,110.47,893,2022-02-07 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-06,90.79,894,2022-02-06 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-05,110.27,895,2022-02-05 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-04,83.15,896,2022-02-04 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-03,100.02,897,2022-02-03 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-02,104.52,898,2022-02-02 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-02-01,110.59,899,2022-02-01 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-01-31,115.35,900,2022-01-31 00:00:00,1,0,2024-07-20 13:29:19,0,2024-07-20 13:29:19,,,
2022-01-30,100.48,901,2022-01-30 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-29,115.03,902,2022-01-29 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-28,100.05,903,2022-01-28 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-27,115.19,904,2022-01-27 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-26,115.65,905,2022-01-26 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-25,100.50,906,2022-01-25 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-24,115.55,907,2022-01-24 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-23,100.06,908,2022-01-23 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-22,115.46,909,2022-01-22 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-21,100.40,910,2022-01-21 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-20,118.94,911,2022-01-20 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-19,121.74,912,2022-01-19 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-18,100.63,913,2022-01-18 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-17,120.85,914,2022-01-17 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-16,101.43,915,2022-01-16 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-15,120.03,916,2022-01-15 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-14,103.18,917,2022-01-14 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-13,115.21,918,2022-01-13 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-12,115.01,919,2022-01-12 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-11,100.05,920,2022-01-11 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-10,116.23,921,2022-01-10 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-09,100.25,922,2022-01-09 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-08,120.11,923,2022-01-08 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-07,100.50,924,2022-01-07 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-06,115.06,925,2022-01-06 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-05,115.22,926,2022-01-05 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-04,100.79,927,2022-01-04 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-03,105.55,928,2022-01-03 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-02,122.26,929,2022-01-02 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2022-01-01,100.35,930,2022-01-01 00:00:00,1,0,2024-07-20 13:29:22,0,2024-07-20 13:29:22,,,
2021-12-31,120.04,931,2021-12-31 00:00:00,1,0,2024-07-20 13:29:26,0,2024-07-20 13:29:26,,,
2021-12-30,120.02,932,2021-12-30 00:00:00,1,0,2024-07-20 13:29:26,0,2024-07-20 13:29:26,,,
2021-12-29,120.02,933,2021-12-29 00:00:00,1,0,2024-07-20 13:29:26,0,2024-07-20 13:29:26,,,
2021-12-28,120.70,934,2021-12-28 00:00:00,1,0,2024-07-20 13:29:26,0,2024-07-20 13:29:26,,,
2021-12-27,120.25,935,2021-12-27 00:00:00,1,0,2024-07-20 13:29:26,0,2024-07-20 13:29:26,,,
2021-12-26,125.86,936,2021-12-26 00:00:00,1,0,2024-07-20 13:29:26,0,2024-07-20 13:29:26,,,
2021-12-25,130.07,937,2021-12-25 00:00:00,1,0,2024-07-20 13:29:26,0,2024-07-20 13:29:26,,,
2021-12-24,118.34,938,2021-12-24 00:00:00,1,0,2024-07-20 13:29:26,0,2024-07-20 13:29:26,,,
2021-12-23,130.87,939,2021-12-23 00:00:00,1,0,2024-07-20 13:29:26,0,2024-07-20 13:29:26,,,
2021-12-22,130.71,940,2021-12-22 00:00:00,1,0,2024-07-20 13:29:26,0,2024-07-20 13:29:26,,,
2021-12-21,130.85,941,2021-12-21 00:00:00,1,0,2024-07-20 13:29:26,0,2024-07-20 13:29:26,,,
2021-12-20,130.73,942,2021-12-20 00:00:00,1,0,2024-07-20 13:29:26,0,2024-07-20 13:29:26,,,
