时间,报价机构,规格,本期价格(元/吨),价格类型,备注,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-03-28,内蒙古双欣,一级品,2950.00,出厂价,内蒙古,55,2024-03-28 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-03-21,奥维加能,一级品,3000.00,出厂价,陕西,56,2024-03-21 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-03-21,内蒙中联,一级品,3000.00,出厂价,内蒙古,57,2024-03-21 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-03-21,内蒙古双欣,一级品,2950.00,出厂价,内蒙古,58,2024-03-21 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-03-14,奥维加能,一级品,2900.00,出厂价,陕西,59,2024-03-14 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-03-14,内蒙中联,一级品,2900.00,出厂价,内蒙古,60,2024-03-14 00:00:00,1,0,2024-07-21 01:08:59,0,2024-07-21 01:08:59,,,
2024-03-07,奥维加能,一级品,2900.00,出厂价,陕西,61,2024-03-07 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-03-07,内蒙中联,一级品,2900.00,出厂价,内蒙古,62,2024-03-07 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-03-07,兴平化工,一级品,2950.00,出厂价,宁夏,63,2024-03-07 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-02-29,奥维加能,一级品,2900.00,出厂价,陕西,64,2024-02-29 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-02-29,内蒙中联,一级品,2900.00,出厂价,内蒙古,65,2024-02-29 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-02-29,兴平化工,一级品,2900.00,出厂价,宁夏,66,2024-02-29 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-02-22,奥维加能,一级品,2900.00,出厂价,陕西,67,2024-02-22 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-02-22,内蒙中联,一级品,2950.00,出厂价,内蒙古,68,2024-02-22 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-02-22,兴平化工,一级品,2950.00,出厂价,宁夏,69,2024-02-22 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-02-08,奥维加能,一级品,2900.00,出厂价,陕西,70,2024-02-08 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-02-08,内蒙中联,一级品,2950.00,出厂价,内蒙古,71,2024-02-08 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-02-01,奥维加能,一级品,3000.00,出厂价,陕西,72,2024-02-01 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-02-01,内蒙中联,一级品,3000.00,出厂价,内蒙古,73,2024-02-01 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-01-25,奥维加能,一级品,3000.00,出厂价,陕西,74,2024-01-25 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-01-25,内蒙中联,一级品,3000.00,出厂价,内蒙古,75,2024-01-25 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-01-18,奥维加能,一级品,3000.00,出厂价,陕西,76,2024-01-18 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-01-18,内蒙中联,一级品,3000.00,出厂价,内蒙古,77,2024-01-18 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-01-11,奥维加能,一级品,3050.00,出厂价,陕西,78,2024-01-11 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-01-11,内蒙中联,一级品,3000.00,出厂价,内蒙古,79,2024-01-11 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-01-04,奥维加能,一级品,3050.00,出厂价,陕西,80,2024-01-04 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2024-01-04,内蒙中联,一级品,3000.00,出厂价,内蒙古,81,2024-01-04 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2023-12-28,奥维加能,一级品,3050.00,出厂价,陕西,82,2023-12-28 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2023-12-28,内蒙中联,一级品,2950.00,出厂价,内蒙古,83,2023-12-28 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2023-12-21,奥维加能,一级品,3000.00,出厂价,陕西,84,2023-12-21 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2023-12-21,内蒙中联,一级品,2950.00,出厂价,内蒙古,85,2023-12-21 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2023-12-14,奥维加能,一级品,2900.00,出厂价,陕西,86,2023-12-14 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2023-12-14,内蒙中联,一级品,2950.00,出厂价,内蒙古,87,2023-12-14 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2023-12-07,奥维加能,一级品,2900.00,出厂价,陕西,88,2023-12-07 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2023-12-07,内蒙中联,一级品,2950.00,出厂价,内蒙古,89,2023-12-07 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2023-11-30,奥维加能,一级品,2900.00,出厂价,陕西,90,2023-11-30 00:00:00,1,0,2024-07-21 01:09:01,0,2024-07-21 01:09:01,,,
2023-11-30,内蒙中联,一级品,2900.00,出厂价,内蒙古,91,2023-11-30 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-11-23,奥维加能,一级品,2900.00,出厂价,陕西,92,2023-11-23 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-11-23,内蒙中联,一级品,2900.00,出厂价,内蒙古,93,2023-11-23 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-11-16,奥维加能,一级品,2900.00,出厂价,陕西,94,2023-11-16 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-11-16,内蒙中联,一级品,2900.00,出厂价,内蒙古,95,2023-11-16 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-11-09,奥维加能,一级品,2900.00,出厂价,陕西,96,2023-11-09 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-11-09,内蒙中联,一级品,2900.00,出厂价,内蒙古,97,2023-11-09 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-11-02,奥维加能,一级品,2950.00,出厂价,陕西,98,2023-11-02 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-11-02,内蒙中联,一级品,2900.00,出厂价,内蒙古,99,2023-11-02 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-10-26,奥维加能,一级品,2950.00,出厂价,陕西,100,2023-10-26 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-10-26,内蒙中联,一级品,2900.00,出厂价,内蒙古,101,2023-10-26 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-10-19,奥维加能,一级品,3100.00,出厂价,陕西,102,2023-10-19 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-10-19,内蒙中联,一级品,2900.00,出厂价,内蒙古,103,2023-10-19 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-10-12,奥维加能,一级品,3100.00,出厂价,陕西,104,2023-10-12 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-10-12,内蒙中联,一级品,2900.00,出厂价,内蒙古,105,2023-10-12 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-09-28,奥维加能,一级品,3100.00,出厂价,陕西,106,2023-09-28 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-09-28,内蒙中联,一级品,2900.00,出厂价,内蒙古,107,2023-09-28 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-09-21,奥维加能,一级品,3050.00,出厂价,陕西,108,2023-09-21 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-09-21,内蒙中联,一级品,2900.00,出厂价,内蒙古,109,2023-09-21 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-09-14,奥维加能,一级品,3350.00,出厂价,陕西,110,2023-09-14 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-09-14,内蒙中联,一级品,3400.00,出厂价,内蒙古,111,2023-09-14 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
2023-09-07,奥维加能,一级品,3350.00,出厂价,陕西,112,2023-09-07 00:00:00,1,0,2024-07-21 01:09:05,0,2024-07-21 01:09:05,,,
