时间,数据项目,本期值(点),环比增减(点),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-05-16,中国LNG综合进口到岸价格指数,83.48,-5.64,-6.33,159,2021-05-16 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-05-09,中国LNG综合进口到岸价格指数,89.12,7.74,9.51,160,2021-05-09 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-05-02,中国LNG综合进口到岸价格指数,81.38,3.33,4.27,161,2021-05-02 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-04-25,中国LNG综合进口到岸价格指数,78.05,-7.72,-9.00,162,2021-04-25 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-04-18,中国LNG综合进口到岸价格指数,85.77,3.87,4.73,163,2021-04-18 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-04-11,中国LNG综合进口到岸价格指数,81.90,-3.13,-3.68,164,2021-04-11 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-04-04,中国LNG综合进口到岸价格指数,85.03,3.40,4.17,165,2021-04-04 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-03-28,中国LNG综合进口到岸价格指数,81.63,-0.84,-1.02,166,2021-03-28 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-03-21,中国LNG综合进口到岸价格指数,82.47,-7.17,-8.00,167,2021-03-21 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-03-14,中国LNG综合进口到岸价格指数,89.64,-12.99,-12.66,168,2021-03-14 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-03-07,中国LNG综合进口到岸价格指数,102.63,-7.61,-6.90,169,2021-03-07 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-02-28,中国LNG综合进口到岸价格指数,110.24,12.63,12.94,170,2021-02-28 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-02-21,中国LNG综合进口到岸价格指数,97.61,-5.32,-5.17,171,2021-02-21 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-02-14,中国LNG综合进口到岸价格指数,102.93,5.10,5.21,172,2021-02-14 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-02-07,中国LNG综合进口到岸价格指数,97.83,5.48,5.93,173,2021-02-07 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-01-31,中国LNG综合进口到岸价格指数,92.35,-0.59,-0.63,174,2021-01-31 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-01-24,中国LNG综合进口到岸价格指数,92.94,5.18,5.90,175,2021-01-24 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-01-17,中国LNG综合进口到岸价格指数,87.76,-3.35,-3.68,176,2021-01-17 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-01-10,中国LNG综合进口到岸价格指数,91.11,7.50,8.97,177,2021-01-10 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2021-01-03,中国LNG综合进口到岸价格指数,83.61,1.01,1.22,178,2021-01-03 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2020-12-27,中国LNG综合进口到岸价格指数,82.60,-5.22,-5.94,179,2020-12-27 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2020-12-20,中国LNG综合进口到岸价格指数,87.82,8.28,10.41,180,2020-12-20 00:00:00,1,0,2024-07-20 12:37:29,0,2024-07-20 12:37:29,,,
2020-12-13,中国LNG综合进口到岸价格指数,79.54,-0.69,-0.86,181,2020-12-13 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-12-06,中国LNG综合进口到岸价格指数,80.23,0.42,0.53,182,2020-12-06 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-11-29,中国LNG综合进口到岸价格指数,79.81,-1.14,-1.41,183,2020-11-29 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-11-22,中国LNG综合进口到岸价格指数,80.95,7.18,9.73,184,2020-11-22 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-11-15,中国LNG综合进口到岸价格指数,73.77,-6.32,-7.89,185,2020-11-15 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-11-08,中国LNG综合进口到岸价格指数,80.09,13.05,19.47,186,2020-11-08 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-11-01,中国LNG综合进口到岸价格指数,67.04,-11.77,-14.93,187,2020-11-01 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-10-25,中国LNG综合进口到岸价格指数,78.81,14.61,22.76,188,2020-10-25 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-10-18,中国LNG综合进口到岸价格指数,64.20,-3.70,-5.45,189,2020-10-18 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-10-11,中国LNG综合进口到岸价格指数,67.90,8.77,14.83,190,2020-10-11 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-10-04,中国LNG综合进口到岸价格指数,59.13,-13.34,-18.41,191,2020-10-04 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-09-27,中国LNG综合进口到岸价格指数,72.47,4.73,6.98,192,2020-09-27 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-09-20,中国LNG综合进口到岸价格指数,67.74,2.05,3.12,193,2020-09-20 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-09-13,中国LNG综合进口到岸价格指数,65.69,1.62,2.53,194,2020-09-13 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-09-06,中国LNG综合进口到岸价格指数,64.07,-2.67,-4.00,195,2020-09-06 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-08-30,中国LNG综合进口到岸价格指数,66.74,3.10,4.87,196,2020-08-30 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-08-23,中国LNG综合进口到岸价格指数,63.64,-1.42,-2.18,197,2020-08-23 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-08-16,中国LNG综合进口到岸价格指数,65.06,-4.25,-6.13,198,2020-08-16 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-08-09,中国LNG综合进口到岸价格指数,69.31,-7.49,-9.75,199,2020-08-09 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-08-02,中国LNG综合进口到岸价格指数,76.80,-7.50,-8.90,200,2020-08-02 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-07-26,中国LNG综合进口到岸价格指数,84.30,5.88,7.50,201,2020-07-26 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-07-19,中国LNG综合进口到岸价格指数,78.42,-1.82,-2.27,202,2020-07-19 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-07-12,中国LNG综合进口到岸价格指数,80.24,-4.78,-5.62,203,2020-07-12 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-07-05,中国LNG综合进口到岸价格指数,85.02,3.73,4.59,204,2020-07-05 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-06-28,中国LNG综合进口到岸价格指数,81.29,-5.55,-6.39,205,2020-06-28 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-06-21,中国LNG综合进口到岸价格指数,86.84,9.51,12.30,206,2020-06-21 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-06-14,中国LNG综合进口到岸价格指数,77.33,-2.78,-3.47,207,2020-06-14 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-06-07,中国LNG综合进口到岸价格指数,80.11,-10.66,-11.74,208,2020-06-07 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-05-31,中国LNG综合进口到岸价格指数,90.77,13.97,18.19,209,2020-05-31 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-05-24,中国LNG综合进口到岸价格指数,76.80,-18.29,-19.23,210,2020-05-24 00:00:00,1,0,2024-07-20 12:37:33,0,2024-07-20 12:37:33,,,
2020-05-17,中国LNG综合进口到岸价格指数,95.09,7.08,8.04,211,2020-05-17 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-05-10,中国LNG综合进口到岸价格指数,88.01,5.67,6.89,212,2020-05-10 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-05-03,中国LNG综合进口到岸价格指数,82.34,-21.18,-20.46,213,2020-05-03 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-04-26,中国LNG综合进口到岸价格指数,103.52,12.41,13.62,214,2020-04-26 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-04-19,中国LNG综合进口到岸价格指数,91.11,-9.47,-9.42,215,2020-04-19 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-04-12,中国LNG综合进口到岸价格指数,100.58,10.51,11.67,216,2020-04-12 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-04-05,中国LNG综合进口到岸价格指数,90.07,-14.00,-13.45,217,2020-04-05 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-03-29,中国LNG综合进口到岸价格指数,104.07,11.07,11.90,218,2020-03-29 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-03-22,中国LNG综合进口到岸价格指数,93.00,-3.61,-3.74,219,2020-03-22 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-03-15,中国LNG综合进口到岸价格指数,96.61,-9.40,-8.87,220,2020-03-15 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-03-08,中国LNG综合进口到岸价格指数,106.01,5.25,5.21,221,2020-03-08 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-03-01,中国LNG综合进口到岸价格指数,100.76,4.63,4.82,222,2020-03-01 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-02-23,中国LNG综合进口到岸价格指数,96.13,1.19,1.25,223,2020-02-23 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-02-16,中国LNG综合进口到岸价格指数,94.94,-7.95,-7.73,224,2020-02-16 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-02-09,中国LNG综合进口到岸价格指数,102.89,4.08,4.13,225,2020-02-09 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-02-02,中国LNG综合进口到岸价格指数,98.81,-7.66,-7.19,226,2020-02-02 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-01-26,中国LNG综合进口到岸价格指数,106.47,-7.56,-6.63,227,2020-01-26 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-01-19,中国LNG综合进口到岸价格指数,114.03,7.32,6.86,228,2020-01-19 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-01-12,中国LNG综合进口到岸价格指数,106.71,-2.41,-2.21,229,2020-01-12 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2020-01-05,中国LNG综合进口到岸价格指数,109.12,,,230,2020-01-05 00:00:00,1,0,2024-07-20 12:37:37,0,2024-07-20 12:37:37,,,
2024-07-21,中国LNG综合进口到岸价格指数,134.54,-6.19,-4.40,231,2024-07-21 00:00:00,1,0,2024-08-01 10:40:41,0,2024-08-01 10:40:41,,,
2024-10-27,中国LNG综合进口到岸价格指数,157.32,13.84,9.65,232,2024-10-27 00:00:00,1,0,2024-11-07 01:44:06,0,2024-11-07 01:44:06,,,
2024-10-20,中国LNG综合进口到岸价格指数,143.48,1.11,0.78,233,2024-10-20 00:00:00,1,0,2024-11-07 01:44:06,0,2024-11-07 01:44:06,,,
2024-10-13,中国LNG综合进口到岸价格指数,142.37,-9.81,-6.45,234,2024-10-13 00:00:00,1,0,2024-11-07 01:44:06,0,2024-11-07 01:44:06,,,
2024-10-06,中国LNG综合进口到岸价格指数,152.18,6.20,4.25,235,2024-10-06 00:00:00,1,0,2024-11-07 01:44:06,0,2024-11-07 01:44:06,,,
2024-09-22,中国LNG综合进口到岸价格指数,145.98,-6.91,-4.52,236,2024-09-22 00:00:00,1,0,2024-11-07 01:44:06,0,2024-11-07 01:44:06,,,
2024-09-15,中国LNG综合进口到岸价格指数,152.89,4.90,3.31,237,2024-09-15 00:00:00,1,0,2024-11-07 01:44:06,0,2024-11-07 01:44:06,,,
2024-09-08,中国LNG综合进口到岸价格指数,147.99,7.67,5.47,238,2024-09-08 00:00:00,1,0,2024-11-07 01:44:06,0,2024-11-07 01:44:06,,,
2024-09-02,中国LNG综合进口到岸价格指数,140.32,-11.82,-7.77,239,2024-09-02 00:00:00,1,0,2024-11-07 01:44:06,0,2024-11-07 01:44:06,,,
2024-08-25,中国LNG综合进口到岸价格指数,152.14,3.70,2.49,240,2024-08-25 00:00:00,1,0,2024-11-07 01:44:06,0,2024-11-07 01:44:06,,,
2024-08-18,中国LNG综合进口到岸价格指数,148.44,6.26,4.40,241,2024-08-18 00:00:00,1,0,2024-11-07 01:44:06,0,2024-11-07 01:44:06,,,
2024-08-11,中国LNG综合进口到岸价格指数,142.18,6.04,4.44,242,2024-08-11 00:00:00,1,0,2024-11-07 01:44:06,0,2024-11-07 01:44:06,,,
2024-08-04,中国LNG综合进口到岸价格指数,136.14,7.88,6.14,243,2024-08-04 00:00:00,1,0,2024-11-07 01:44:06,0,2024-11-07 01:44:06,,,
2024-07-28,中国LNG综合进口到岸价格指数,128.26,-6.28,-4.67,244,2024-07-28 00:00:00,1,0,2024-11-07 01:44:06,0,2024-11-07 01:44:06,,,
2024-11-03,中国LNG综合进口到岸价格指数,150.72,-6.60,-4.20,245,2024-11-03 00:00:00,1,0,2024-11-07 23:16:01,0,2024-11-07 23:16:01,,,
2024-11-10,中国LNG综合进口到岸价格指数,147.25,-3.47,-2.30,246,2024-11-10 00:00:00,1,0,2024-11-20 23:16:04,0,2024-11-20 23:16:04,,,
2024-11-17,中国LNG综合进口到岸价格指数,138.67,-8.58,-5.83,247,2024-11-17 00:00:00,1,0,2024-11-21 23:16:05,0,2024-11-21 23:16:05,,,
2024-11-24,中国LNG综合进口到岸价格指数,143.29,4.62,3.33,248,2024-11-24 00:00:00,1,0,2024-11-28 23:16:09,0,2024-11-28 23:16:09,,,
2024-12-01,中国LNG综合进口到岸价格指数,149.41,6.12,4.27,249,2024-12-01 00:00:00,1,0,2024-12-05 23:17:12,0,2024-12-05 23:17:12,,,
2024-12-08,中国LNG综合进口到岸价格指数,149.05,-0.36,-0.24,250,2024-12-08 00:00:00,1,0,2024-12-12 23:16:12,0,2024-12-12 23:16:12,,,
2024-12-15,中国LNG综合进口到岸价格指数,142.10,-6.95,-4.66,251,2024-12-15 00:00:00,1,0,2024-12-21 23:02:18,0,2024-12-21 23:02:18,,,
2024-12-22,中国LNG综合进口到岸价格指数,148.66,6.56,4.62,252,2024-12-22 00:00:00,1,0,2024-12-26 23:16:00,0,2024-12-26 23:16:00,,,
2025-01-05,中国LNG综合进口到岸价格指数,151.92,3.26,2.19,253,2025-01-05 00:00:00,1,0,2025-01-09 23:16:10,0,2025-01-09 23:16:10,,,
2025-01-12,中国LNG综合进口到岸价格指数,149.60,-2.32,-1.53,254,2025-01-12 00:00:00,1,0,2025-01-16 23:15:33,0,2025-01-16 23:15:33,,,
2025-01-19,中国LNG综合进口到岸价格指数,158.23,8.63,5.77,255,2025-01-19 00:00:00,1,0,2025-01-23 23:15:48,0,2025-01-23 23:15:48,,,
2025-02-02,中国LNG综合进口到岸价格指数,147.87,-10.36,-6.55,256,2025-02-02 00:00:00,1,0,2025-02-06 23:15:42,0,2025-02-06 23:15:42,,,
2025-02-09,中国LNG综合进口到岸价格指数,128.66,-19.21,-12.99,257,2025-02-09 00:00:00,1,0,2025-02-13 23:15:47,0,2025-02-13 23:15:47,,,
2025-02-16,中国LNG综合进口到岸价格指数,145.17,16.51,12.83,258,2025-02-16 00:00:00,1,0,2025-02-20 23:16:13,0,2025-02-20 23:16:13,,,
2025-02-23,中国LNG综合进口到岸价格指数,131.94,-13.23,-9.11,259,2025-02-23 00:00:00,1,0,2025-02-27 23:15:28,0,2025-02-27 23:15:28,,,
2025-03-02,中国LNG综合进口到岸价格指数,146.87,14.93,11.32,260,2025-03-02 00:00:00,1,0,2025-03-06 23:15:52,0,2025-03-06 23:15:52,,,
2025-03-09,中国LNG综合进口到岸价格指数,135.09,-11.78,-8.02,261,2025-03-09 00:00:00,1,0,2025-03-13 23:15:48,0,2025-03-13 23:15:48,,,
2025-03-16,中国LNG综合进口到岸价格指数,106.28,-28.81,-21.33,262,2025-03-16 00:00:00,1,0,2025-03-20 23:15:56,0,2025-03-20 23:15:56,,,
2025-03-23,中国LNG综合进口到岸价格指数,140.02,33.74,31.75,263,2025-03-23 00:00:00,1,0,2025-03-27 23:15:41,0,2025-03-27 23:15:41,,,
2025-03-30,中国LNG综合进口到岸价格指数,118.14,-21.88,-15.63,264,2025-03-30 00:00:00,1,0,2025-04-03 23:15:21,0,2025-04-03 23:15:21,,,
2025-04-06,中国LNG综合进口到岸价格指数,131.35,13.21,11.18,265,2025-04-06 00:00:00,1,0,2025-04-10 23:16:04,0,2025-04-10 23:16:04,,,
2025-04-13,中国LNG综合进口到岸价格指数,133.61,2.26,1.72,266,2025-04-13 00:00:00,1,0,2025-04-17 23:15:50,0,2025-04-17 23:15:50,,,
2025-04-20,中国LNG综合进口到岸价格指数,123.40,-10.21,-7.64,267,2025-04-20 00:00:00,1,0,2025-04-24 23:15:56,0,2025-04-24 23:15:56,,,
2025-05-04,中国LNG综合进口到岸价格指数,129.19,5.79,4.69,268,2025-05-04 00:00:00,1,0,2025-05-08 23:15:11,0,2025-05-08 23:15:11,,,
2025-05-11,中国LNG综合进口到岸价格指数,135.68,6.49,5.02,269,2025-05-11 00:00:00,1,0,2025-05-15 23:15:49,0,2025-05-15 23:15:49,,,
2025-05-18,中国LNG综合进口到岸价格指数,122.59,-13.09,-9.65,270,2025-05-18 00:00:00,1,0,2025-05-22 23:16:00,0,2025-05-22 23:16:00,,,
2025-05-25,中国LNG综合进口到岸价格指数,131.78,9.19,7.50,271,2025-05-25 00:00:00,1,0,2025-05-29 23:15:04,0,2025-05-29 23:15:04,,,
2025-06-01,中国LNG综合进口到岸价格指数,137.09,5.31,4.03,272,2025-06-01 00:00:00,1,0,2025-06-05 23:15:43,0,2025-06-05 23:15:43,,,
2025-06-08,中国LNG综合进口到岸价格指数,126.57,-10.52,-7.67,273,2025-06-08 00:00:00,1,0,2025-06-12 23:15:38,0,2025-06-12 23:15:38,,,
2025-06-15,中国LNG综合进口到岸价格指数,134.98,8.41,6.64,274,2025-06-15 00:00:00,1,0,2025-06-19 23:15:52,0,2025-06-19 23:15:52,,,
2025-06-22,中国LNG综合进口到岸价格指数,149.46,14.48,10.73,275,2025-06-22 00:00:00,1,0,2025-06-26 23:15:54,0,2025-06-26 23:15:54,,,
2025-06-29,中国LNG综合进口到岸价格指数,127.41,-22.05,-14.75,276,2025-06-29 00:00:00,1,0,2025-07-04 23:16:42,0,2025-07-04 23:16:42,,,
2025-07-06,中国LNG综合进口到岸价格指数,130.16,2.75,2.16,277,2025-07-06 00:00:00,1,0,2025-07-10 23:15:33,0,2025-07-10 23:15:33,,,
2025-07-13,中国LNG综合进口到岸价格指数,133.51,3.35,2.57,278,2025-07-13 00:00:00,1,0,2025-07-18 23:16:24,0,2025-07-18 23:16:24,,,
2025-07-20,中国LNG综合进口到岸价格指数,136.49,2.98,2.23,279,2025-07-20 00:00:00,1,0,2025-07-23 23:15:37,0,2025-07-23 23:15:37,,,
2025-07-27,中国LNG综合进口到岸价格指数,137.07,0.58,0.42,280,2025-07-27 00:00:00,1,0,2025-07-31 23:15:44,0,2025-07-31 23:15:44,,,
2025-08-03,中国LNG综合进口到岸价格指数,135.70,-1.37,-1.00,281,2025-08-03 00:00:00,1,0,2025-08-07 23:15:49,0,2025-08-07 23:15:49,,,
2025-08-10,中国LNG综合进口到岸价格指数,134.92,-0.78,-0.57,282,2025-08-10 00:00:00,1,0,2025-08-14 23:16:00,0,2025-08-14 23:16:00,,,
2025-08-17,中国LNG综合进口到岸价格指数,128.13,-6.79,-5.03,283,2025-08-17 00:00:00,1,0,2025-08-21 23:14:50,0,2025-08-21 23:14:50,,,
2025-08-24,中国LNG综合进口到岸价格指数,140.65,12.52,9.77,284,2025-08-24 00:00:00,1,0,2025-08-28 23:15:38,0,2025-08-28 23:15:38,,,
2025-08-31,中国LNG综合进口到岸价格指数,130.92,-9.73,-6.92,285,2025-08-31 00:00:00,1,0,2025-09-05 23:16:43,0,2025-09-05 23:16:43,,,
2025-09-07,中国LNG综合进口到岸价格指数,116.88,-14.04,-10.72,286,2025-09-07 00:00:00,1,0,2025-09-11 23:16:06,0,2025-09-11 23:16:06,,,
