时间,海关,当月数量(吨),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2018-06,北京海关,0.00,0.00,0.00,0.01,348,2018-06-30 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-06,呼和浩特海关,128.20,241.20,24.23,47.01,349,2018-06-30 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-06,黄埔海关,127.00,269.00,20.25,42.94,350,2018-06-30 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-06,昆明海关,39167.50,222531.50,14847.18,83934.02,351,2018-06-30 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-06,南昌海关,222.90,621.70,113.84,300.86,352,2018-06-30 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-06,南京海关,85122.00,339724.70,29743.21,118692.56,353,2018-06-30 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-06,南宁海关,2261.10,7266.60,545.12,1772.58,354,2018-06-30 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-06,青岛海关,644148.90,3365388.80,186831.62,1026216.56,355,2018-06-30 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-06,上海海关,0.00,0.00,0.01,0.01,356,2018-06-30 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-06,天津海关,135992.20,675593.60,42826.81,209177.47,357,2018-06-30 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-06,乌鲁木齐海关,9272.60,76086.50,2460.77,18830.86,358,2018-06-30 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-06,济南海关,239.50,1750.50,88.78,715.85,359,2018-06-30 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-06,西安海关,40355.40,126759.40,7043.92,23520.15,360,2018-06-30 00:00:00,1,0,2024-07-21 00:53:25,0,2024-07-21 00:53:25,,,
2018-05,海关合计,848475.60,3943021.00,253577.03,1214595.87,361,2018-05-31 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-05,大连海关,314.00,1258.30,24.92,106.32,362,2018-05-31 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-05,呼和浩特海关,53.00,113.00,10.02,22.77,363,2018-05-31 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-05,黄埔海关,81.00,142.00,12.94,22.69,364,2018-05-31 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-05,昆明海关,43342.40,183364.10,15592.19,69086.84,365,2018-05-31 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-05,南昌海关,111.40,398.80,52.12,187.01,366,2018-05-31 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-05,南京海关,24371.60,254602.80,9214.95,88949.35,367,2018-05-31 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-05,南宁海关,1342.10,5005.60,319.95,1227.46,368,2018-05-31 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-05,青岛海关,626462.90,2721239.90,181951.67,839384.94,369,2018-05-31 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-05,石家庄海关,12486.00,82329.10,2049.64,15745.01,370,2018-05-31 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-05,天津海关,124108.90,539601.40,40654.60,166350.66,371,2018-05-31 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-05,乌鲁木齐海关,15802.40,66813.90,3694.05,16370.09,372,2018-05-31 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-04,海关合计,813691.90,3094545.40,252451.34,961018.84,373,2018-04-30 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-04,大连海关,379.50,944.30,28.42,81.40,374,2018-04-30 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-04,呼和浩特海关,30.00,60.00,5.67,12.76,375,2018-04-30 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-04,黄埔海关,61.00,61.00,9.75,9.75,376,2018-04-30 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-04,昆明海关,38233.60,140021.60,14768.17,53494.65,377,2018-04-30 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-04,南昌海关,287.40,287.40,134.90,134.90,378,2018-04-30 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-04,南京海关,69993.50,230231.20,26044.56,79734.40,379,2018-04-30 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-04,南宁海关,2096.10,3663.40,576.95,907.51,380,2018-04-30 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-04,青岛海关,545427.60,2094777.00,174033.78,657433.27,381,2018-04-30 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-04,汕头海关,226.20,226.20,35.03,35.03,382,2018-04-30 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-04,天津海关,98803.00,415492.50,25408.22,125696.06,383,2018-04-30 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-04,乌鲁木齐海关,7335.10,51011.50,1900.55,12676.04,384,2018-04-30 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-04,西安海关,50818.90,86404.00,9505.36,16476.23,385,2018-04-30 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-03,海关合计,940363.74,2280853.53,311227.22,708567.50,386,2018-03-31 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-03,北京海关,0.02,0.02,0.01,0.01,387,2018-03-31 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-03,大连海关,39.54,564.84,13.23,52.98,388,2018-03-31 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-03,呼和浩特海关,30.00,30.00,7.09,7.09,389,2018-03-31 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-03,昆明海关,31587.97,101788.07,12365.96,38726.48,390,2018-03-31 00:00:00,1,0,2024-07-21 00:53:29,0,2024-07-21 00:53:29,,,
2018-03,南京海关,88808.35,160237.69,31971.72,53689.85,391,2018-03-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-03,南宁海关,451.58,1567.31,106.67,330.55,392,2018-03-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-03,青岛海关,667086.36,1549349.46,215672.51,483399.49,393,2018-03-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-03,深圳海关,11.00,11.00,4.40,4.40,394,2018-03-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-03,石家庄海关,20108.87,69843.14,3669.77,13695.37,395,2018-03-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-03,天津海关,125725.41,316689.49,45881.51,100287.85,396,2018-03-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-03,乌鲁木齐海关,6514.64,43676.38,1534.36,10775.49,397,2018-03-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-03,济南海关,0.00,1511.00,0.00,627.07,398,2018-03-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-03,西安海关,0.00,35585.10,0.00,6970.87,399,2018-03-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-02,海关合计,647254.10,1335089.80,197547.67,396266.71,400,2018-02-28 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-02,大连海关,257.80,525.30,19.34,39.75,401,2018-02-28 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-02,昆明海关,33175.70,70200.10,13030.24,26360.53,402,2018-02-28 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-02,南京海关,11843.10,71429.30,3943.12,21718.12,403,2018-02-28 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-02,南宁海关,200.00,1115.70,30.29,223.88,404,2018-02-28 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-02,青岛海关,492070.50,882263.10,151152.19,267726.98,405,2018-02-28 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-02,石家庄海关,0.00,49734.30,0.00,10025.60,406,2018-02-28 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-02,天津海关,94616.60,185564.10,25773.89,53332.77,407,2018-02-28 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-02,乌鲁木齐海关,14823.00,37161.70,3541.37,9241.13,408,2018-02-28 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-02,济南海关,0.00,1511.00,0.00,627.07,409,2018-02-28 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-02,西安海关,267.40,35585.10,57.23,6970.87,410,2018-02-28 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-01,海关合计,693235.70,693235.70,199792.61,199792.61,411,2018-01-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-01,大连海关,267.50,267.50,20.42,20.42,412,2018-01-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-01,昆明海关,37024.40,37024.40,13330.29,13330.29,413,2018-01-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-01,南京海关,59586.30,59586.30,17775.00,17775.00,414,2018-01-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-01,南宁海关,915.70,915.70,193.59,193.59,415,2018-01-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-01,青岛海关,390192.60,390192.60,116574.79,116574.79,416,2018-01-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-01,石家庄海关,49734.30,49734.30,10025.60,10025.60,417,2018-01-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-01,天津海关,96347.50,96347.50,28632.45,28632.45,418,2018-01-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-01,乌鲁木齐海关,22338.70,22338.70,5699.76,5699.76,419,2018-01-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-01,济南海关,1511.00,1511.00,627.07,627.07,420,2018-01-31 00:00:00,1,0,2024-07-21 00:53:32,0,2024-07-21 00:53:32,,,
2018-01,西安海关,35317.70,35317.70,6913.64,6913.64,421,2018-01-31 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-12,海关合计,1040118.40,8094922.00,303710.29,2161495.34,422,2017-12-31 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-12,大连海关,355.60,23555.30,27.37,3823.14,423,2017-12-31 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-12,哈尔滨海关,0.00,870.00,0.00,332.58,424,2017-12-31 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-12,呼和浩特海关,28.40,326.30,5.16,66.10,425,2017-12-31 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-12,昆明海关,33318.20,279682.10,11184.34,94321.86,426,2017-12-31 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-12,南昌海关,219.10,1512.50,93.07,609.26,427,2017-12-31 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-12,南京海关,15311.60,662138.40,6042.08,194074.34,428,2017-12-31 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-12,南宁海关,885.90,15115.50,201.99,3354.12,429,2017-12-31 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-12,青岛海关,847625.90,3371652.80,248819.93,914775.71,430,2017-12-31 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-12,上海海关,0.00,413.30,0.00,180.86,431,2017-12-31 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-12,天津海关,81254.60,3233351.70,24597.72,855357.03,432,2017-12-31 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-12,乌鲁木齐海关,15234.30,103369.10,4000.82,23634.54,433,2017-12-31 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-12,西安海关,1291.80,197723.90,275.15,33165.33,434,2017-12-31 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-11,海关合计,968666.00,7054803.60,285073.11,1857785.05,435,2017-11-30 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-11,大连海关,394.00,23199.70,33.55,3795.77,436,2017-11-30 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-11,哈尔滨海关,0.00,870.00,0.00,332.58,437,2017-11-30 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-11,呼和浩特海关,90.10,297.90,18.09,60.94,438,2017-11-30 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-11,昆明海关,33660.70,246363.90,12651.00,83137.52,439,2017-11-30 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-11,南昌海关,216.80,1293.40,92.03,516.19,440,2017-11-30 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-11,南京海关,67238.60,646826.80,24357.32,188032.26,441,2017-11-30 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-11,南宁海关,1487.20,14229.50,336.71,3152.13,442,2017-11-30 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-11,青岛海关,738474.30,2524026.90,215010.62,665955.78,443,2017-11-30 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-11,上海海关,0.00,413.30,0.00,180.86,444,2017-11-30 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-11,天津海关,82518.10,3152097.10,23451.61,830759.31,445,2017-11-30 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-11,乌鲁木齐海关,10219.20,88134.80,2996.36,19633.71,446,2017-11-30 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-11,西安海关,19641.40,196432.10,3608.23,32890.18,447,2017-11-30 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-10,海关合计,339777.10,6086137.60,99574.29,1572711.94,448,2017-10-31 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-10,大连海关,230.60,22805.70,25.37,3762.22,449,2017-10-31 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-10,哈尔滨海关,290.00,870.00,117.10,332.58,450,2017-10-31 00:00:00,1,0,2024-07-21 00:53:35,0,2024-07-21 00:53:35,,,
2017-10,呼和浩特海关,25.50,207.80,4.64,42.84,451,2017-10-31 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-10,昆明海关,26378.10,212703.20,10560.01,70486.52,452,2017-10-31 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-10,南昌海关,221.60,1076.60,94.20,424.16,453,2017-10-31 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-10,南京海关,54560.30,579588.20,18143.16,163674.93,454,2017-10-31 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-10,南宁海关,4402.60,12742.30,1209.98,2815.42,455,2017-10-31 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-10,青岛海关,125573.00,1785552.60,34077.36,450945.17,456,2017-10-31 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-10,上海海关,85.00,413.30,82.37,180.86,457,2017-10-31 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-10,天津海关,102757.90,3069579.10,30437.04,807307.70,458,2017-10-31 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-10,乌鲁木齐海关,4933.80,77915.60,1464.38,16637.35,459,2017-10-31 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-10,西安海关,20318.80,176790.80,3358.69,29281.95,460,2017-10-31 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-09,海关合计,467394.29,5746360.54,119042.69,1473137.64,461,2017-09-30 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-09,北京海关,0.00,0.00,0.00,0.01,462,2017-09-30 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-09,长沙海关,0.00,97.48,0.00,34.51,463,2017-09-30 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-09,大连海关,198.40,22575.09,21.82,3736.86,464,2017-09-30 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-09,哈尔滨海关,0.00,580.00,0.00,215.48,465,2017-09-30 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-09,呼和浩特海关,25.25,182.25,4.59,38.21,466,2017-09-30 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-09,昆明海关,18511.32,186325.18,6258.40,59926.51,467,2017-09-30 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-09,南昌海关,517.25,854.95,214.41,329.96,468,2017-09-30 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-09,南京海关,22634.57,525027.95,6687.34,145531.78,469,2017-09-30 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-09,南宁海关,1321.58,8339.72,277.68,1605.45,470,2017-09-30 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-09,青岛海关,303029.37,1659979.62,76414.47,416867.81,471,2017-09-30 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-09,上海海关,0.00,328.31,0.00,98.49,472,2017-09-30 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-09,石家庄海关,25148.60,143333.67,4437.36,25829.74,473,2017-09-30 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-09,天津海关,90128.25,2966821.16,23462.35,776870.65,474,2017-09-30 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-09,乌鲁木齐海关,5879.71,72981.86,1264.26,15172.97,475,2017-09-30 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-09,济南海关,0.00,2398.26,0.00,955.97,476,2017-09-30 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-09,西安海关,0.00,156472.03,0.00,25923.25,477,2017-09-30 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-08,海关合计,461795.47,5278966.25,111497.11,1354094.95,478,2017-08-31 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-08,北京海关,0.00,0.00,0.01,0.01,479,2017-08-31 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-08,长沙海关,0.00,97.48,0.00,34.51,480,2017-08-31 00:00:00,1,0,2024-07-21 00:53:38,0,2024-07-21 00:53:38,,,
2017-08,大连海关,10260.05,22376.69,1684.59,3715.03,481,2017-08-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-08,哈尔滨海关,0.00,580.00,0.00,215.48,482,2017-08-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-08,呼和浩特海关,29.00,157.00,6.03,33.62,483,2017-08-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-08,昆明海关,24897.58,167813.87,7977.86,53668.11,484,2017-08-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-08,南昌海关,243.50,337.70,88.89,115.55,485,2017-08-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-08,南京海关,56434.95,502393.38,16317.52,138844.44,486,2017-08-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-08,南宁海关,1008.45,7018.13,200.60,1327.77,487,2017-08-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-08,青岛海关,171240.25,1356950.25,44982.38,340453.34,488,2017-08-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-08,上海海关,0.00,328.31,0.00,98.49,489,2017-08-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-08,石家庄海关,38035.06,118185.07,6022.95,21392.38,490,2017-08-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-08,天津海关,113375.27,2876692.91,26388.96,753408.30,491,2017-08-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-08,乌鲁木齐海关,6839.81,67102.15,1538.09,13908.71,492,2017-08-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-08,济南海关,329.30,2398.26,156.92,955.97,493,2017-08-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-08,西安海关,39039.26,156472.03,6132.32,25923.25,494,2017-08-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-07,海关合计,718106.08,4817170.78,181020.02,1242597.84,495,2017-07-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-07,长沙海关,0.00,97.48,0.00,34.51,496,2017-07-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-07,大连海关,47.50,12116.64,5.23,2030.45,497,2017-07-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-07,哈尔滨海关,290.00,580.00,102.83,215.48,498,2017-07-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-07,呼和浩特海关,0.00,128.00,0.00,27.58,499,2017-07-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-07,昆明海关,22661.17,142916.29,6988.33,45690.25,500,2017-07-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-07,南昌海关,32.00,94.20,8.00,26.66,501,2017-07-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-07,南京海关,78033.03,445958.43,21964.57,122526.92,502,2017-07-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-07,南宁海关,962.92,6009.69,192.04,1127.17,503,2017-07-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-07,青岛海关,388150.98,1185710.00,99235.02,295470.96,504,2017-07-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-07,上海海关,328.31,328.31,98.49,98.49,505,2017-07-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-07,石家庄海关,57910.17,80150.01,12016.69,15369.43,506,2017-07-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-07,天津海关,135576.03,2763317.65,33930.11,727019.34,507,2017-07-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-07,乌鲁木齐海关,12876.52,60262.34,2830.23,12370.62,508,2017-07-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-07,济南海关,874.00,2068.96,349.60,799.05,509,2017-07-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-07,西安海关,20363.45,117432.77,3298.88,19790.94,510,2017-07-31 00:00:00,1,0,2024-07-21 00:53:42,0,2024-07-21 00:53:42,,,
2017-06,海关合计,703759.08,4099064.70,185295.55,1061577.82,511,2017-06-30 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-06,长沙海关,18.00,97.48,6.37,34.51,512,2017-06-30 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-06,大连海关,389.25,12069.14,42.82,2025.22,513,2017-06-30 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-06,哈尔滨海关,0.00,290.00,0.00,112.65,514,2017-06-30 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-06,呼和浩特海关,62.00,128.00,12.65,27.58,515,2017-06-30 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-06,昆明海关,20685.32,120255.12,6411.63,38701.93,516,2017-06-30 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-06,南昌海关,0.00,62.20,0.00,18.66,517,2017-06-30 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-06,南京海关,33377.68,367925.39,8453.89,100562.35,518,2017-06-30 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-06,南宁海关,767.29,5046.77,149.38,935.13,519,2017-06-30 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
2017-06,青岛海关,211269.22,797559.02,54880.45,196235.94,520,2017-06-30 00:00:00,1,0,2024-07-21 00:53:46,0,2024-07-21 00:53:46,,,
