时间,数据名称,本期(点),上期(点),环比增减(点),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-04-02,海运煤炭价格指数,1213.34,1213.39,-0.05,0.00%,805,2021-04-02 00:00:00,1,0,2024-07-20 09:59:47,0,2024-07-20 09:59:47,,,
2021-04-01,海运煤炭价格指数,1213.39,1224.82,-11.43,-0.93%,806,2021-04-01 00:00:00,1,0,2024-07-20 09:59:47,0,2024-07-20 09:59:47,,,
2021-03-31,海运煤炭价格指数,1224.82,1220.85,3.97,0.33%,807,2021-03-31 00:00:00,1,0,2024-07-20 09:59:47,0,2024-07-20 09:59:47,,,
2021-03-30,海运煤炭价格指数,1220.85,1194.94,25.91,2.17%,808,2021-03-30 00:00:00,1,0,2024-07-20 09:59:47,0,2024-07-20 09:59:47,,,
2021-03-29,海运煤炭价格指数,1194.94,1178.39,16.55,1.40%,809,2021-03-29 00:00:00,1,0,2024-07-20 09:59:47,0,2024-07-20 09:59:47,,,
2021-03-26,海运煤炭价格指数,1178.39,1170.70,7.69,0.66%,810,2021-03-26 00:00:00,1,0,2024-07-20 09:59:47,0,2024-07-20 09:59:47,,,
2021-03-25,海运煤炭价格指数,1170.70,1174.25,-3.55,-0.30%,811,2021-03-25 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-24,海运煤炭价格指数,1174.25,1197.28,-23.03,-1.92%,812,2021-03-24 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-23,海运煤炭价格指数,1197.28,1201.82,-4.54,-0.38%,813,2021-03-23 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-22,海运煤炭价格指数,1201.82,1136.85,64.97,5.71%,814,2021-03-22 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-19,海运煤炭价格指数,1136.85,1144.01,-7.16,-0.63%,815,2021-03-19 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-18,海运煤炭价格指数,1144.01,1106.57,37.44,3.38%,816,2021-03-18 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-17,海运煤炭价格指数,1106.57,1012.53,94.04,9.29%,817,2021-03-17 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-16,海运煤炭价格指数,1012.53,973.35,39.18,4.03%,818,2021-03-16 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-15,海运煤炭价格指数,973.35,996.72,-23.37,-2.34%,819,2021-03-15 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-12,海运煤炭价格指数,996.72,1036.71,-39.99,-3.86%,820,2021-03-12 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-11,海运煤炭价格指数,1036.71,1061.37,-24.66,-2.32%,821,2021-03-11 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-10,海运煤炭价格指数,1061.37,1061.29,0.08,0.01%,822,2021-03-10 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-09,海运煤炭价格指数,1061.29,1040.58,20.71,1.99%,823,2021-03-09 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-08,海运煤炭价格指数,1040.58,1069.79,-29.21,-2.73%,824,2021-03-08 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-05,海运煤炭价格指数,1069.79,1207.72,-137.93,-11.42%,825,2021-03-05 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-04,海运煤炭价格指数,1207.72,1351.09,-143.37,-10.61%,826,2021-03-04 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-03,海运煤炭价格指数,1351.09,1344.67,6.42,0.48%,827,2021-03-03 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-02,海运煤炭价格指数,1344.67,1187.55,157.12,13.23%,828,2021-03-02 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-03-01,海运煤炭价格指数,1187.55,1062.62,124.93,11.76%,829,2021-03-01 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-02-26,海运煤炭价格指数,1062.62,964.43,98.19,10.18%,830,2021-02-26 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-02-25,海运煤炭价格指数,964.43,929.17,35.26,3.79%,831,2021-02-25 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-02-24,海运煤炭价格指数,929.17,887.70,41.47,4.67%,832,2021-02-24 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-02-23,海运煤炭价格指数,887.70,816.07,71.63,8.78%,833,2021-02-23 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-02-22,海运煤炭价格指数,816.07,735.96,80.11,10.89%,834,2021-02-22 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-02-20,海运煤炭价格指数,735.96,651.64,84.32,12.94%,835,2021-02-20 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-02-18,海运煤炭价格指数,651.64,592.02,59.62,10.07%,836,2021-02-18 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-02-10,海运煤炭价格指数,592.02,592.03,-0.01,0.00%,837,2021-02-10 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-02-09,海运煤炭价格指数,592.03,592.04,-0.01,0.00%,838,2021-02-09 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-02-08,海运煤炭价格指数,592.04,592.40,-0.36,-0.06%,839,2021-02-08 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-02-07,海运煤炭价格指数,592.40,593.56,-1.16,-0.20%,840,2021-02-07 00:00:00,1,0,2024-07-20 09:59:50,0,2024-07-20 09:59:50,,,
2021-02-05,海运煤炭价格指数,592.55,593.56,-1.01,-0.17%,841,2021-02-05 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-02-04,海运煤炭价格指数,593.56,607.57,-14.01,-2.31%,842,2021-02-04 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-02-03,海运煤炭价格指数,607.57,608.22,-0.65,-0.11%,843,2021-02-03 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-02-02,海运煤炭价格指数,608.22,628.90,-20.68,-3.29%,844,2021-02-02 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-02-01,海运煤炭价格指数,628.90,648.94,-20.04,-3.09%,845,2021-02-01 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-29,海运煤炭价格指数,648.94,657.70,-8.76,-1.33%,846,2021-01-29 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-28,海运煤炭价格指数,657.70,702.13,-44.43,-6.33%,847,2021-01-28 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-27,海运煤炭价格指数,702.13,750.83,-48.70,-6.49%,848,2021-01-27 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-26,海运煤炭价格指数,750.83,778.90,-28.07,-3.60%,849,2021-01-26 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-25,海运煤炭价格指数,778.90,875.24,-96.34,-11.01%,850,2021-01-25 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-22,海运煤炭价格指数,875.24,1075.89,-200.65,-18.65%,851,2021-01-22 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-21,海运煤炭价格指数,1075.89,1242.52,-166.63,-13.41%,852,2021-01-21 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-20,海运煤炭价格指数,1242.52,1358.37,-115.85,-8.53%,853,2021-01-20 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-19,海运煤炭价格指数,1358.37,1397.98,-39.61,-2.83%,854,2021-01-19 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-18,海运煤炭价格指数,1397.98,1378.13,19.85,1.44%,855,2021-01-18 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-13,海运煤炭价格指数,1378.13,1342.36,35.77,2.66%,856,2021-01-13 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-12,海运煤炭价格指数,1342.36,1338.01,4.35,0.33%,857,2021-01-12 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-11,海运煤炭价格指数,1338.01,1330.22,7.79,0.59%,858,2021-01-11 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-08,海运煤炭价格指数,1330.22,1330.31,-0.09,-0.01%,859,2021-01-08 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-07,海运煤炭价格指数,1330.31,1330.03,0.28,0.02%,860,2021-01-07 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-06,海运煤炭价格指数,1330.03,1328.55,1.48,0.11%,861,2021-01-06 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-05,海运煤炭价格指数,1328.55,1314.11,14.44,1.10%,862,2021-01-05 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2021-01-04,海运煤炭价格指数,1314.11,1309.99,4.12,0.31%,863,2021-01-04 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2020-12-31,海运煤炭价格指数,1309.99,1257.40,52.59,4.18%,864,2020-12-31 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2020-12-29,海运煤炭价格指数,1257.40,1232.87,24.53,1.99%,865,2020-12-29 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2020-12-28,海运煤炭价格指数,1232.87,1209.03,23.84,1.97%,866,2020-12-28 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2020-12-25,海运煤炭价格指数,1209.03,1241.55,-32.52,-2.62%,867,2020-12-25 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2020-12-24,海运煤炭价格指数,1241.55,1283.74,-42.19,-3.29%,868,2020-12-24 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2020-12-23,海运煤炭价格指数,1283.74,1316.68,-32.94,-2.50%,869,2020-12-23 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2020-12-22,海运煤炭价格指数,1316.68,1330.00,-13.32,-1.00%,870,2020-12-22 00:00:00,1,0,2024-07-20 09:59:52,0,2024-07-20 09:59:52,,,
2020-12-21,海运煤炭价格指数,1330.00,1339.08,-9.08,-0.68%,871,2020-12-21 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-12-18,海运煤炭价格指数,1339.08,1351.53,-12.45,-0.92%,872,2020-12-18 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-12-17,海运煤炭价格指数,1351.53,1359.60,-8.07,-0.59%,873,2020-12-17 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-12-16,海运煤炭价格指数,1359.60,1346.54,13.06,0.97%,874,2020-12-16 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-12-15,海运煤炭价格指数,1346.54,1311.31,35.23,2.69%,875,2020-12-15 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-12-14,海运煤炭价格指数,1311.31,1279.08,32.23,2.52%,876,2020-12-14 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-12-11,海运煤炭价格指数,1279.08,1234.41,44.67,3.62%,877,2020-12-11 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-12-10,海运煤炭价格指数,1234.41,1207.92,26.49,2.19%,878,2020-12-10 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-12-09,海运煤炭价格指数,1207.92,1208.06,-0.14,-0.01%,879,2020-12-09 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-12-08,海运煤炭价格指数,1208.06,1182.11,25.95,2.20%,880,2020-12-08 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-12-07,海运煤炭价格指数,1182.11,1116.62,65.49,5.87%,881,2020-12-07 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-12-04,海运煤炭价格指数,1116.62,1071.70,44.92,4.19%,882,2020-12-04 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-12-03,海运煤炭价格指数,1071.70,1023.87,47.83,4.67%,883,2020-12-03 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-12-02,海运煤炭价格指数,1023.87,1000.69,23.18,2.32%,884,2020-12-02 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-12-01,海运煤炭价格指数,1000.69,999.05,1.64,0.16%,885,2020-12-01 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-11-30,海运煤炭价格指数,999.05,999.17,-0.12,-0.01%,886,2020-11-30 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-11-27,海运煤炭价格指数,999.17,1003.84,-4.67,-0.47%,887,2020-11-27 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-11-26,海运煤炭价格指数,1003.84,1002.31,1.53,0.15%,888,2020-11-26 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-11-25,海运煤炭价格指数,1002.31,977.82,24.49,2.50%,889,2020-11-25 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-11-24,海运煤炭价格指数,977.82,953.57,24.25,2.54%,890,2020-11-24 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-11-23,海运煤炭价格指数,953.57,918.62,34.95,3.80%,891,2020-11-23 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-11-20,海运煤炭价格指数,918.62,922.48,-3.86,-0.42%,892,2020-11-20 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-11-18,海运煤炭价格指数,922.48,922.61,-0.13,-0.01%,893,2020-11-18 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-11-17,海运煤炭价格指数,922.61,897.41,25.20,2.81%,894,2020-11-17 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-11-16,海运煤炭价格指数,897.41,833.99,63.42,7.60%,895,2020-11-16 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-11-13,海运煤炭价格指数,833.99,812.60,21.39,2.63%,896,2020-11-13 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-11-12,海运煤炭价格指数,812.60,810.51,2.09,0.26%,897,2020-11-12 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-11-11,海运煤炭价格指数,810.51,818.50,-7.99,-0.98%,898,2020-11-11 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-11-10,海运煤炭价格指数,818.50,820.95,-2.45,-0.30%,899,2020-11-10 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-11-09,海运煤炭价格指数,820.95,828.23,-7.28,-0.88%,900,2020-11-09 00:00:00,1,0,2024-07-20 09:59:56,0,2024-07-20 09:59:56,,,
2020-11-06,海运煤炭价格指数,828.23,835.46,-7.23,-0.87%,901,2020-11-06 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-11-05,海运煤炭价格指数,835.46,837.01,-1.55,-0.19%,902,2020-11-05 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-11-04,海运煤炭价格指数,837.01,836.90,0.11,0.01%,903,2020-11-04 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-11-03,海运煤炭价格指数,836.90,805.22,31.68,3.93%,904,2020-11-03 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-11-02,海运煤炭价格指数,805.22,779.99,25.23,3.23%,905,2020-11-02 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-10-30,海运煤炭价格指数,779.99,770.30,9.69,1.26%,906,2020-10-30 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-10-29,海运煤炭价格指数,770.30,770.47,-0.17,-0.02%,907,2020-10-29 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-10-28,海运煤炭价格指数,770.47,771.48,-1.01,-0.13%,908,2020-10-28 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-10-27,海运煤炭价格指数,771.48,779.88,-8.40,-1.08%,909,2020-10-27 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-10-26,海运煤炭价格指数,779.88,781.04,-1.16,-0.15%,910,2020-10-26 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-10-22,海运煤炭价格指数,781.04,784.06,-3.02,-0.39%,911,2020-10-22 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-10-21,海运煤炭价格指数,784.06,786.62,-2.56,-0.33%,912,2020-10-21 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-10-20,海运煤炭价格指数,786.62,785.97,0.65,0.08%,913,2020-10-20 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-10-19,海运煤炭价格指数,785.97,791.06,-5.09,-0.64%,914,2020-10-19 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-10-16,海运煤炭价格指数,791.06,792.18,-1.12,-0.14%,915,2020-10-16 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-10-15,海运煤炭价格指数,792.18,792.46,-0.28,-0.04%,916,2020-10-15 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-10-14,海运煤炭价格指数,792.46,796.10,-3.64,-0.46%,917,2020-10-14 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-10-13,海运煤炭价格指数,796.10,795.85,0.25,0.03%,918,2020-10-13 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-10-12,海运煤炭价格指数,795.85,773.40,22.45,2.90%,919,2020-10-12 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-10-10,海运煤炭价格指数,795.41,773.40,22.01,2.85%,920,2020-10-10 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-10-09,海运煤炭价格指数,773.40,745.09,28.31,3.80%,921,2020-10-09 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-09-30,海运煤炭价格指数,745.09,735.06,10.03,1.36%,922,2020-09-30 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-09-29,海运煤炭价格指数,735.06,733.14,1.92,0.26%,923,2020-09-29 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-09-28,海运煤炭价格指数,733.14,728.36,4.78,0.66%,924,2020-09-28 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-09-27,海运煤炭价格指数,728.36,728.42,-0.06,-0.01%,925,2020-09-27 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-09-25,海运煤炭价格指数,728.42,744.20,-15.78,-2.12%,926,2020-09-25 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-09-24,海运煤炭价格指数,744.20,762.29,-18.09,-2.37%,927,2020-09-24 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-09-23,海运煤炭价格指数,762.29,780.90,-18.61,-2.38%,928,2020-09-23 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-09-22,海运煤炭价格指数,780.90,788.57,-7.67,-0.97%,929,2020-09-22 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-09-21,海运煤炭价格指数,788.57,809.75,-21.18,-2.62%,930,2020-09-21 00:00:00,1,0,2024-07-20 09:59:59,0,2024-07-20 09:59:59,,,
2020-09-18,海运煤炭价格指数,809.75,823.18,-13.43,-1.63%,931,2020-09-18 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-09-17,海运煤炭价格指数,823.18,827.33,-4.15,-0.50%,932,2020-09-17 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-09-16,海运煤炭价格指数,827.33,839.14,-11.81,-1.41%,933,2020-09-16 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-09-15,海运煤炭价格指数,839.14,857.25,-18.11,-2.11%,934,2020-09-15 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-09-14,海运煤炭价格指数,857.25,865.41,-8.16,-0.94%,935,2020-09-14 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-09-11,海运煤炭价格指数,865.41,878.95,-13.54,-1.54%,936,2020-09-11 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-09-10,海运煤炭价格指数,878.95,882.43,-3.48,-0.39%,937,2020-09-10 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-09-09,海运煤炭价格指数,882.43,879.18,3.25,0.37%,938,2020-09-09 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-09-08,海运煤炭价格指数,879.18,861.63,17.55,2.04%,939,2020-09-08 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-09-07,海运煤炭价格指数,861.63,809.87,51.76,6.39%,940,2020-09-07 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-09-04,海运煤炭价格指数,809.87,809.42,0.45,0.06%,941,2020-09-04 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-09-03,海运煤炭价格指数,809.42,799.52,9.90,1.24%,942,2020-09-03 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-09-02,海运煤炭价格指数,799.52,795.76,3.76,0.47%,943,2020-09-02 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-09-01,海运煤炭价格指数,795.76,775.03,20.73,2.67%,944,2020-09-01 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-08-31,海运煤炭价格指数,775.03,763.10,11.93,1.56%,945,2020-08-31 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-08-28,海运煤炭价格指数,763.10,736.84,26.26,3.56%,946,2020-08-28 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-08-27,海运煤炭价格指数,736.84,716.84,20.00,2.79%,947,2020-08-27 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-08-26,海运煤炭价格指数,716.84,736.26,-19.42,-2.64%,948,2020-08-26 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-08-21,海运煤炭价格指数,736.26,744.75,-8.49,-1.14%,949,2020-08-21 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-08-20,海运煤炭价格指数,744.75,741.80,2.95,0.40%,950,2020-08-20 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-08-18,海运煤炭价格指数,741.80,699.11,42.69,6.11%,951,2020-08-18 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-08-17,海运煤炭价格指数,699.11,692.62,6.49,0.94%,952,2020-08-17 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-08-14,海运煤炭价格指数,692.62,691.78,0.84,0.12%,953,2020-08-14 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-08-13,海运煤炭价格指数,691.78,691.48,0.30,0.04%,954,2020-08-13 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-08-12,海运煤炭价格指数,691.48,690.49,0.99,0.14%,955,2020-08-12 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-08-11,海运煤炭价格指数,690.49,658.52,31.97,4.85%,956,2020-08-11 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-08-10,海运煤炭价格指数,658.52,615.05,43.47,7.07%,957,2020-08-10 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-08-07,海运煤炭价格指数,615.05,587.71,27.34,4.65%,958,2020-08-07 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-08-06,海运煤炭价格指数,587.71,578.28,9.43,1.63%,959,2020-08-06 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-08-05,海运煤炭价格指数,578.28,571.06,7.22,1.26%,960,2020-08-05 00:00:00,1,0,2024-07-20 10:00:03,0,2024-07-20 10:00:03,,,
2020-08-04,海运煤炭价格指数,571.06,563.26,7.80,1.38%,961,2020-08-04 00:00:00,1,0,2024-07-20 10:00:06,0,2024-07-20 10:00:06,,,
2020-08-03,海运煤炭价格指数,563.26,563.02,0.24,0.04%,962,2020-08-03 00:00:00,1,0,2024-07-20 10:00:06,0,2024-07-20 10:00:06,,,
2020-07-31,海运煤炭价格指数,563.02,562.91,0.11,0.02%,963,2020-07-31 00:00:00,1,0,2024-07-20 10:00:06,0,2024-07-20 10:00:06,,,
2020-07-30,海运煤炭价格指数,562.91,562.68,0.23,0.04%,964,2020-07-30 00:00:00,1,0,2024-07-20 10:00:06,0,2024-07-20 10:00:06,,,
