时间,国别(地区),当月数量(吨),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-05,尼日利亚,72.30,72.00,26.47,26.47,70,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,苏丹,0.00,0.00,0.00,0.00,71,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,坦桑尼亚,0.00,284.00,0.00,89.25,72,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,埃塞俄比亚,0.00,0.00,0.00,0.00,73,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,安哥拉,510.30,2561.00,127.57,755.82,74,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,贝宁,0.00,0.00,0.00,0.00,75,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,刚果(金),0.00,0.00,0.00,0.00,76,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,几内亚,0.00,593.00,0.00,202.80,77,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,肯尼亚,0.00,0.00,0.00,0.00,78,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,尼日尔,0.00,0.00,0.00,0.00,79,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,突尼斯,0.00,0.00,0.00,0.00,80,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,马里,0.00,0.00,0.00,0.00,81,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,塞内加尔,0.00,152.00,0.00,40.74,82,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,科特迪瓦,0.00,206.00,0.00,85.68,83,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,吉布提,0.00,0.00,0.00,0.00,84,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,喀麦隆,0.00,0.00,0.00,0.00,85,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,加蓬,0.00,0.00,0.00,0.00,86,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
2024-05,马拉维,0.00,0.00,0.00,0.00,87,2024-05-31 00:00:00,1,0,2024-07-21 00:39:17,0,2024-07-21 00:39:17,,,
