时间,库存合计(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2020-01-02,16.50,227,2020-01-02 00:00:00,1,0,2024-07-20 11:22:32,0,2024-07-20 11:22:32,,,
2019-12-26,20.60,228,2019-12-26 00:00:00,1,0,2024-07-20 11:22:32,0,2024-07-20 11:22:32,,,
2019-12-26,20.60,229,2019-12-26 00:00:00,1,0,2024-07-20 11:22:32,0,2024-07-20 11:22:32,,,
2019-12-19,24.00,230,2019-12-19 00:00:00,1,0,2024-07-20 11:22:32,0,2024-07-20 11:22:32,,,
2019-12-12,25.00,231,2019-12-12 00:00:00,1,0,2024-07-20 11:22:32,0,2024-07-20 11:22:32,,,
2019-12-05,25.00,232,2019-12-05 00:00:00,1,0,2024-07-20 11:22:32,0,2024-07-20 11:22:32,,,
2019-11-28,31.00,233,2019-11-28 00:00:00,1,0,2024-07-20 11:22:32,0,2024-07-20 11:22:32,,,
2019-11-21,32.00,234,2019-11-21 00:00:00,1,0,2024-07-20 11:22:32,0,2024-07-20 11:22:32,,,
2019-11-14,33.00,235,2019-11-14 00:00:00,1,0,2024-07-20 11:22:32,0,2024-07-20 11:22:32,,,
2019-11-07,36.00,236,2019-11-07 00:00:00,1,0,2024-07-20 11:22:32,0,2024-07-20 11:22:32,,,
2019-10-31,39.00,237,2019-10-31 00:00:00,1,0,2024-07-20 11:22:32,0,2024-07-20 11:22:32,,,
2019-10-24,35.60,238,2019-10-24 00:00:00,1,0,2024-07-20 11:22:32,0,2024-07-20 11:22:32,,,
2019-10-17,39.30,239,2019-10-17 00:00:00,1,0,2024-07-20 11:22:32,0,2024-07-20 11:22:32,,,
2019-10-10,49.60,240,2019-10-10 00:00:00,1,0,2024-07-20 11:22:32,0,2024-07-20 11:22:32,,,
2019-09-26,50.00,241,2019-09-26 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-09-19,49.80,242,2019-09-19 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-09-12,51.50,243,2019-09-12 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-09-05,57.50,244,2019-09-05 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-08-29,60.40,245,2019-08-29 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-08-22,54.00,246,2019-08-22 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-08-15,54.00,247,2019-08-15 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-08-15,54.00,248,2019-08-15 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-08-08,52.00,249,2019-08-08 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-08-01,53.00,250,2019-08-01 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-07-25,55.60,251,2019-07-25 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-07-18,64.90,252,2019-07-18 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-07-11,64.90,253,2019-07-11 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-07-04,66.30,254,2019-07-04 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-06-27,64.30,255,2019-06-27 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-06-20,62.70,256,2019-06-20 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-06-13,64.30,257,2019-06-13 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-06-06,64.10,258,2019-06-06 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-05-30,69.50,259,2019-05-30 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-05-23,70.00,260,2019-05-23 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-05-16,82.80,261,2019-05-16 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-05-09,86.00,262,2019-05-09 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-04-25,69.70,263,2019-04-25 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-04-18,60.80,264,2019-04-18 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-04-11,53.50,265,2019-04-11 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-04-04,47.00,266,2019-04-04 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-03-28,48.10,267,2019-03-28 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-03-21,53.10,268,2019-03-21 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-03-14,53.60,269,2019-03-14 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-03-07,40.90,270,2019-03-07 00:00:00,1,0,2024-07-20 11:22:36,0,2024-07-20 11:22:36,,,
2019-03-07,40.90,271,2019-03-07 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2019-02-28,46.00,272,2019-02-28 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2019-02-21,47.50,273,2019-02-21 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2019-02-14,44.70,274,2019-02-14 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2019-01-31,72.00,275,2019-01-31 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2019-01-24,74.00,276,2019-01-24 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2019-01-17,70.00,277,2019-01-17 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2019-01-10,78.60,278,2019-01-10 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2019-01-03,63.00,279,2019-01-03 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-12-27,75.00,280,2018-12-27 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-12-20,90.00,281,2018-12-20 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-12-13,70.00,282,2018-12-13 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-12-06,75.00,283,2018-12-06 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-11-29,76.00,284,2018-11-29 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-11-22,76.00,285,2018-11-22 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-11-15,74.00,286,2018-11-15 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-11-08,70.00,287,2018-11-08 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-11-01,75.00,288,2018-11-01 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-10-25,72.00,289,2018-10-25 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-10-18,65.00,290,2018-10-18 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-10-11,45.00,291,2018-10-11 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-09-27,39.00,292,2018-09-27 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-09-20,41.00,293,2018-09-20 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-09-13,48.00,294,2018-09-13 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-09-06,47.00,295,2018-09-06 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-08-30,45.00,296,2018-08-30 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-08-23,43.00,297,2018-08-23 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-08-16,58.00,298,2018-08-16 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-08-09,63.00,299,2018-08-09 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-08-02,66.00,300,2018-08-02 00:00:00,1,0,2024-07-20 11:22:38,0,2024-07-20 11:22:38,,,
2018-07-26,57.00,301,2018-07-26 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-07-19,59.00,302,2018-07-19 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-07-12,56.00,303,2018-07-12 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-07-05,65.00,304,2018-07-05 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-06-28,67.00,305,2018-06-28 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-06-21,69.00,306,2018-06-21 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-06-14,67.00,307,2018-06-14 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-06-07,70.00,308,2018-06-07 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-05-31,79.00,309,2018-05-31 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-05-24,70.00,310,2018-05-24 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-05-17,68.00,311,2018-05-17 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-05-10,43.00,312,2018-05-10 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-05-03,46.00,313,2018-05-03 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-04-26,53.00,314,2018-04-26 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-04-19,40.00,315,2018-04-19 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-04-12,36.00,316,2018-04-12 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-04-05,37.00,317,2018-04-05 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-03-29,18.00,318,2018-03-29 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-03-22,17.00,319,2018-03-22 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-03-16,13.00,320,2018-03-16 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-03-15,14.75,321,2018-03-15 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-03-14,16.00,322,2018-03-14 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-03-13,15.80,323,2018-03-13 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-03-12,15.40,324,2018-03-12 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-03-09,15.00,325,2018-03-09 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-03-08,16.40,326,2018-03-08 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-03-07,17.70,327,2018-03-07 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-03-06,18.50,328,2018-03-06 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-03-05,19.00,329,2018-03-05 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-03-02,17.00,330,2018-03-02 00:00:00,1,0,2024-07-20 11:22:42,0,2024-07-20 11:22:42,,,
2018-03-01,16.80,331,2018-03-01 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-02-28,16.80,332,2018-02-28 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-02-27,17.00,333,2018-02-27 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-02-26,16.70,334,2018-02-26 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-02-09,17.00,335,2018-02-09 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-02-08,16.90,336,2018-02-08 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-02-07,17.00,337,2018-02-07 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-02-06,16.60,338,2018-02-06 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-02-05,17.20,339,2018-02-05 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-02-02,17.90,340,2018-02-02 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-02-01,17.30,341,2018-02-01 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-31,17.00,342,2018-01-31 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-30,16.40,343,2018-01-30 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-29,17.50,344,2018-01-29 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-26,16.50,345,2018-01-26 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-25,17.10,346,2018-01-25 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-24,17.50,347,2018-01-24 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-23,20.80,348,2018-01-23 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-22,20.80,349,2018-01-22 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-19,18.80,350,2018-01-19 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-18,19.50,351,2018-01-18 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-17,21.40,352,2018-01-17 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-16,23.90,353,2018-01-16 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-15,23.70,354,2018-01-15 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-05,29.99,355,2018-01-05 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-04,24.10,356,2018-01-04 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-03,26.80,357,2018-01-03 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-02,34.02,358,2018-01-02 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2018-01-01,34.40,359,2018-01-01 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2017-12-29,35.50,360,2017-12-29 00:00:00,1,0,2024-07-20 11:22:45,0,2024-07-20 11:22:45,,,
2017-12-28,39.50,361,2017-12-28 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-27,41.86,362,2017-12-27 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-26,42.80,363,2017-12-26 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-25,46.10,364,2017-12-25 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-22,46.00,365,2017-12-22 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-21,45.98,366,2017-12-21 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-20,48.20,367,2017-12-20 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-19,48.40,368,2017-12-19 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-18,33.72,369,2017-12-18 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-15,52.90,370,2017-12-15 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-14,52.20,371,2017-12-14 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-13,52.00,372,2017-12-13 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-12,51.78,373,2017-12-12 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-11,50.80,374,2017-12-11 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-08,51.70,375,2017-12-08 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-07,52.20,376,2017-12-07 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-06,34.48,377,2017-12-06 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-05,34.50,378,2017-12-05 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-12-04,37.00,379,2017-12-04 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-11-24,37.80,380,2017-11-24 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-11-23,37.70,381,2017-11-23 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-11-22,29.40,382,2017-11-22 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-11-21,20.30,383,2017-11-21 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-11-20,28.50,384,2017-11-20 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-11-10,20.30,385,2017-11-10 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-11-09,21.37,386,2017-11-09 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-11-08,21.20,387,2017-11-08 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-11-07,20.40,388,2017-11-07 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-11-06,21.35,389,2017-11-06 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-11-03,19.71,390,2017-11-03 00:00:00,1,0,2024-07-20 11:22:49,0,2024-07-20 11:22:49,,,
2017-11-02,25.30,391,2017-11-02 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-11-01,23.90,392,2017-11-01 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-31,23.43,393,2017-10-31 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-30,25.10,394,2017-10-30 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-27,22.40,395,2017-10-27 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-26,22.00,396,2017-10-26 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-25,24.15,397,2017-10-25 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-24,22.80,398,2017-10-24 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-23,23.30,399,2017-10-23 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-20,21.40,400,2017-10-20 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-19,22.94,401,2017-10-19 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-18,22.40,402,2017-10-18 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-17,21.00,403,2017-10-17 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-16,23.83,404,2017-10-16 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-13,22.43,405,2017-10-13 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-12,22.10,406,2017-10-12 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-11,20.90,407,2017-10-11 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-10,22.10,408,2017-10-10 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-09,21.90,409,2017-10-09 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-06,19.70,410,2017-10-06 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-05,16.35,411,2017-10-05 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-04,9.95,412,2017-10-04 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-03,18.90,413,2017-10-03 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-10-02,17.20,414,2017-10-02 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-09-29,17.00,415,2017-09-29 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-09-28,17.20,416,2017-09-28 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-09-27,18.50,417,2017-09-27 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-09-26,18.10,418,2017-09-26 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-09-25,19.70,419,2017-09-25 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-09-22,19.20,420,2017-09-22 00:00:00,1,0,2024-07-20 11:22:52,0,2024-07-20 11:22:52,,,
2017-09-21,19.20,421,2017-09-21 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-09-20,19.00,422,2017-09-20 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-09-19,18.20,423,2017-09-19 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-09-18,18.50,424,2017-09-18 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-09-15,18.70,425,2017-09-15 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-09-14,18.70,426,2017-09-14 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-09-13,18.50,427,2017-09-13 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-09-12,19.00,428,2017-09-12 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-09-11,18.60,429,2017-09-11 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-09-08,23.50,430,2017-09-08 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-09-07,16.00,431,2017-09-07 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-09-06,15.90,432,2017-09-06 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-09-05,18.10,433,2017-09-05 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-09-04,19.00,434,2017-09-04 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-08-25,18.30,435,2017-08-25 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-08-24,21.10,436,2017-08-24 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-08-23,21.09,437,2017-08-23 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-08-22,20.00,438,2017-08-22 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-08-21,21.10,439,2017-08-21 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-08-18,29.60,440,2017-08-18 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-08-17,29.60,441,2017-08-17 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-08-16,29.60,442,2017-08-16 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-08-15,29.30,443,2017-08-15 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-08-14,28.28,444,2017-08-14 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-08-11,37.80,445,2017-08-11 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-08-10,41.20,446,2017-08-10 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-08-09,41.20,447,2017-08-09 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-08-08,48.85,448,2017-08-08 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-08-07,41.60,449,2017-08-07 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-08-04,55.50,450,2017-08-04 00:00:00,1,0,2024-07-20 11:22:55,0,2024-07-20 11:22:55,,,
2017-08-03,54.80,451,2017-08-03 00:00:00,1,0,2024-07-20 11:22:58,0,2024-07-20 11:22:58,,,
2017-08-02,54.72,452,2017-08-02 00:00:00,1,0,2024-07-20 11:22:58,0,2024-07-20 11:22:58,,,
2017-08-01,59.60,453,2017-08-01 00:00:00,1,0,2024-07-20 11:22:58,0,2024-07-20 11:22:58,,,
