时间,数据项目,总体情况,年粗钢产量≤200,年粗钢产量200-600,年粗钢产量≥600,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-09-17,高炉开工率(%),55.66,,,,136,2021-09-17 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-09-10,高炉开工率(%),56.49,,,,137,2021-09-10 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-09-03,高炉开工率(%),56.63,,,,138,2021-09-03 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-08-27,高炉开工率(%),57.32,,,,139,2021-08-27 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-08-20,高炉开工率(%),57.18,,,,140,2021-08-20 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-08-13,高炉开工率(%),57.60,,,,141,2021-08-13 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-08-06,高炉开工率(%),57.18,,,,142,2021-08-06 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-07-30,高炉开工率(%),57.04,,,,143,2021-07-30 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-07-23,高炉开工率(%),57.60,,,,144,2021-07-23 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-07-16,高炉开工率(%),58.56,,,,145,2021-07-16 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-07-09,高炉开工率(%),59.53,,,,146,2021-07-09 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-07-02,高炉开工率(%),41.99,,,,147,2021-07-02 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-06-25,高炉开工率(%),60.91,,,,148,2021-06-25 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-06-18,高炉开工率(%),61.19,,,,149,2021-06-18 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-06-11,高炉开工率(%),61.74,,,,150,2021-06-11 00:00:00,1,0,2024-07-20 23:48:33,0,2024-07-20 23:48:33,,,
2021-06-04,高炉开工率(%),62.29,,,,151,2021-06-04 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-05-28,高炉开工率(%),62.43,,,,152,2021-05-28 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-05-21,高炉开工率(%),62.15,,,,153,2021-05-21 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-05-14,高炉开工率(%),62.02,,,,154,2021-05-14 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-05-07,高炉开工率(%),62.02,,,,155,2021-05-07 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-04-30,高炉开工率(%),61.88,,,,156,2021-04-30 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-04-23,高炉开工率(%),61.46,,,,157,2021-04-23 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-04-16,高炉开工率(%),60.08,,,,158,2021-04-16 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-04-09,高炉开工率(%),60.36,,,,159,2021-04-09 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-04-02,高炉开工率(%),59.94,,,,160,2021-04-02 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-03-26,高炉开工率(%),61.88,,,,161,2021-03-26 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-03-19,高炉开工率(%),62.02,,,,162,2021-03-19 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-03-12,高炉开工率(%),62.71,,,,163,2021-03-12 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-03-05,高炉开工率(%),65.88,,,,164,2021-03-05 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-02-26,高炉开工率(%),66.16,,,,165,2021-02-26 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-02-19,高炉开工率(%),66.44,,,,166,2021-02-19 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-02-05,高炉开工率(%),65.61,,,,167,2021-02-05 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-01-29,高炉开工率(%),64.78,,,,168,2021-01-29 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-01-22,高炉开工率(%),65.47,,,,169,2021-01-22 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-01-15,高炉开工率(%),66.30,,,,170,2021-01-15 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2021-01-08,高炉开工率(%),66.85,,,,171,2021-01-08 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2020-12-31,高炉开工率(%),67.54,,,,172,2020-12-31 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2020-12-25,高炉开工率(%),67.13,,,,173,2020-12-25 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2020-12-18,高炉开工率(%),66.85,,,,174,2020-12-18 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2020-12-11,高炉开工率(%),66.57,,,,175,2020-12-11 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2020-12-04,高炉开工率(%),66.85,,,,176,2020-12-04 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2020-11-26,高炉开工率(%),67.27,,,,177,2020-11-26 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2020-11-19,高炉开工率(%),67.27,,,,178,2020-11-19 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2020-11-13,高炉开工率(%),67.40,,,,179,2020-11-13 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2020-11-06,高炉开工率(%),67.13,,,,180,2020-11-06 00:00:00,1,0,2024-07-20 23:48:35,0,2024-07-20 23:48:35,,,
2020-10-30,高炉开工率(%),67.82,,,,181,2020-10-30 00:00:00,1,0,2024-07-20 23:48:38,0,2024-07-20 23:48:38,,,
2020-10-23,高炉开工率(%),68.37,,,,182,2020-10-23 00:00:00,1,0,2024-07-20 23:48:38,0,2024-07-20 23:48:38,,,
