日期,数据类目,当期值(美元/吨),环比变化,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06-20,印尼塔巴尼奥-中国南通,13.95,0.10,110,2024-06-20 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-19,澳大利亚纽卡斯尔-中国舟山,16.35,0.00,111,2024-06-19 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-19,印尼萨马林达-中国广州,8.99,0.00,112,2024-06-19 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-19,印尼塔巴尼奥-中国南通,13.90,0.00,113,2024-06-19 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-19,印尼塔巴尼奥-中国广州,11.59,0.00,114,2024-06-19 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-19,澳大利亚海波因特-中国舟山,15.54,0.00,115,2024-06-19 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-18,澳大利亚纽卡斯尔-中国舟山,16.36,-0.10,116,2024-06-18 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-18,澳大利亚海波因特-中国舟山,15.56,0.00,117,2024-06-18 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-18,印尼塔巴尼奥-中国南通,13.90,0.00,118,2024-06-18 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-18,印尼塔巴尼奥-中国广州,11.60,0.00,119,2024-06-18 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
2024-06-18,印尼萨马林达-中国广州,8.99,0.00,120,2024-06-18 00:00:00,1,0,2024-07-20 08:44:32,0,2024-07-20 08:44:32,,,
