时间,煤种,当月数量(吨),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2019-09,炼焦煤,7965038.80,61087858.20,1111913.70,8683783.40,327,2019-09-30 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-09,其他烟煤,8843565.00,65940253.20,622591.70,4873549.60,328,2019-09-30 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-09,无烟煤,404766.60,6345466.40,42756.60,706864.60,329,2019-09-30 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-09,煤炭,30287525.90,250614465.00,2408146.10,19780619.20,330,2019-09-30 00:00:00,1,0,2024-07-20 14:19:45,0,2024-07-20 14:19:45,,,
2019-09,其他煤,4708666.50,29480125.20,269259.30,1710857.40,331,2019-09-30 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-09,褐煤,8365488.90,87760762.00,361624.70,3805564.30,332,2019-09-30 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-08,无烟煤,354242.80,5940699.70,38562.60,664107.90,333,2019-08-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-08,炼焦煤,9067060.50,53122819.40,1253652.20,7571869.70,334,2019-08-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-08,褐煤,9252896.80,79395273.10,400353.60,3443939.60,335,2019-08-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-08,煤炭,32951728.90,220326939.10,2631960.20,17372473.10,336,2019-08-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-08,其他煤,4428665.10,24771458.70,256669.30,1441598.00,337,2019-08-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-08,其他烟煤,9848863.70,57096688.20,682722.60,4250957.90,338,2019-08-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-07,无烟煤,722421.40,5586456.90,80841.30,625545.40,339,2019-07-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-07,其他煤,3919101.20,20342793.70,229590.40,1184928.80,340,2019-07-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-07,褐煤,10841445.90,70142376.20,483295.90,3043586.00,341,2019-07-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-07,其他烟煤,9654532.50,47247824.50,703659.20,3568235.30,342,2019-07-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-07,煤炭,32885342.30,187375210.20,2653866.40,14740512.90,343,2019-07-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-07,炼焦煤,7747841.30,44055758.90,1156479.70,6318217.50,344,2019-07-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-06,型煤,0.00,0.00,0.00,0.00,345,2019-06-30 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-06,煤炭,27097647.90,154489867.80,2202721.00,12086646.50,346,2019-06-30 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-06,无烟煤,714094.80,4864035.50,78671.90,544704.10,347,2019-06-30 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-06,其他煤,3471629.70,16423692.50,203336.60,955338.40,348,2019-06-30 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-06,褐煤,9087364.70,59300930.30,411924.70,2560290.10,349,2019-06-30 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-06,炼焦煤,6549876.80,36307917.60,983339.30,5161737.80,350,2019-06-30 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-06,其他烟煤,7274681.90,37593292.00,525448.60,2864576.10,351,2019-06-30 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-05,炼焦煤,5916844.40,29758040.70,761086.40,4178398.50,352,2019-05-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-05,褐煤,9890703.30,50213565.70,433665.70,2148365.50,353,2019-05-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-05,其他烟煤,7259738.60,30318610.10,535163.80,2339127.40,354,2019-05-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-05,其他煤,3531118.10,12952062.80,209653.90,752001.80,355,2019-05-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-05,无烟煤,868832.80,4149940.70,94350.20,466032.20,356,2019-05-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-05,煤炭,27467237.10,127392219.90,2033919.90,9883925.50,357,2019-05-31 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-04,煤炭,25298918.40,99924982.80,2066671.30,7850005.50,358,2019-04-30 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-04,无烟煤,527793.90,3281107.80,58666.50,371682.00,359,2019-04-30 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-04,其他烟煤,5524939.40,23058871.50,432065.90,1803963.60,360,2019-04-30 00:00:00,1,0,2024-07-20 14:19:48,0,2024-07-20 14:19:48,,,
2019-04,炼焦煤,7425978.90,23841196.30,1013547.80,3417312.20,361,2019-04-30 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-04,其他煤,2168460.20,9420944.70,129334.40,542347.90,362,2019-04-30 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-04,褐煤,9651745.90,40322862.40,433056.60,1714699.80,363,2019-04-30 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-03,煤炭,23481500.10,74626064.40,1794596.40,5783334.20,364,2019-03-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-03,炼焦煤,6136219.80,16415217.40,816652.90,2403764.30,365,2019-03-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-03,无烟煤,955960.00,2753313.90,109575.20,313015.50,366,2019-03-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-03,其他烟煤,4892523.00,17533932.20,359555.50,1371897.70,367,2019-03-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-03,其他煤,1909292.40,7252484.50,109154.80,413013.50,368,2019-03-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-03,褐煤,9587504.90,30671116.50,399658.00,1281643.20,369,2019-03-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-02,其他烟煤,3627253.00,12641409.20,270292.80,1012342.20,370,2019-02-28 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-02,炼焦煤,2910481.60,10278997.60,375155.70,1587111.40,371,2019-02-28 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-02,褐煤,8237620.70,21083611.60,335909.20,881985.10,372,2019-02-28 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-02,无烟煤,848392.80,1797353.80,97275.50,203440.40,373,2019-02-28 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-02,其他煤,2017495.10,5343192.10,111645.80,303858.70,374,2019-02-28 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-02,煤炭,17641243.20,51144564.30,1190278.90,3988737.80,375,2019-02-28 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-01,煤炭,33503321.20,33503321.20,2798458.90,2798458.90,376,2019-01-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-01,褐煤,12845990.90,12845990.90,546076.00,546076.00,377,2019-01-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-01,其他煤,3325697.00,3325697.00,192212.90,192212.90,378,2019-01-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-01,无烟煤,948961.00,948961.00,106164.90,106164.90,379,2019-01-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-01,炼焦煤,7368516.00,7368516.00,1211955.80,1211955.80,380,2019-01-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2019-01,其他烟煤,9014156.20,9014156.20,742049.40,742049.40,381,2019-01-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2018-12,炼焦煤,3117976.90,64103611.30,316140.80,9381951.10,382,2018-12-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2018-12,煤炭,10274186.40,279654013.30,740212.10,24442969.80,383,2018-12-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2018-12,褐煤,2748530.10,94484332.10,124599.00,4952144.10,384,2018-12-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2018-12,其他煤,1457154.10,36638951.90,85794.10,2382369.60,385,2018-12-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2018-12,其他烟煤,2598650.30,75338539.10,175288.30,6604444.30,386,2018-12-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2018-12,无烟煤,351875.00,9088578.30,38389.80,1122038.10,387,2018-12-31 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2018-11,炼焦煤,5333902.60,60985634.40,808611.70,9065810.30,388,2018-11-30 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2018-11,煤炭,19729663.30,269379826.90,1747370.90,23702757.70,389,2018-11-30 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2018-11,褐煤,6087739.20,91735802.00,295684.90,4827545.00,390,2018-11-30 00:00:00,1,0,2024-07-20 14:19:52,0,2024-07-20 14:19:52,,,
2018-11,其他煤,2819105.40,35181797.80,159620.70,2296575.50,391,2018-11-30 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-11,其他烟煤,4607289.40,72739888.80,374026.70,6429156.00,392,2018-11-30 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-11,无烟煤,881626.70,8736703.40,109426.80,1083648.30,393,2018-11-30 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-10,炼焦煤,6084907.10,55651731.80,839974.70,8257198.60,394,2018-10-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-10,煤炭,23068682.60,249650163.60,1965605.10,21955386.80,395,2018-10-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-10,其他煤,2461983.30,32362692.30,142037.60,2136954.80,396,2018-10-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-10,褐煤,7427825.10,85648062.90,353807.70,4531860.10,397,2018-10-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-10,无烟煤,558395.30,7855076.60,65338.40,974221.50,398,2018-10-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-10,其他烟煤,6535571.70,68132599.40,564446.80,6055129.20,399,2018-10-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-09,其他烟煤,6606465.80,61597027.70,550382.70,5490682.50,400,2018-09-30 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-09,其他煤,2301929.80,29900709.00,131349.80,1994917.20,401,2018-09-30 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-09,煤炭,25116609.20,226581481.00,2168122.40,19989781.70,402,2018-09-30 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-09,炼焦煤,6606056.30,49566824.80,918202.50,7417223.90,403,2018-09-30 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-09,褐煤,8497408.40,78220237.70,432147.60,4178052.40,404,2018-09-30 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-09,无烟煤,1104748.90,7296681.30,136039.90,908883.10,405,2018-09-30 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-08,其他煤,3149060.80,27598779.20,214293.50,1863567.50,406,2018-08-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-08,炼焦煤,6849665.70,42960768.50,1070881.10,6499021.40,407,2018-08-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-08,煤炭,27874982.30,201464871.80,2600134.10,17821659.30,408,2018-08-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-08,褐煤,8921874.00,69722829.30,495545.80,3745904.80,409,2018-08-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-08,无烟煤,671289.20,6191932.40,84869.60,772843.20,410,2018-08-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-08,其他烟煤,8283092.60,54990561.90,734544.20,4940299.80,411,2018-08-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-07,褐煤,9023523.00,60800955.30,477324.50,3250359.00,412,2018-07-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-07,炼焦煤,7263250.40,36111102.70,1178579.30,5428140.40,413,2018-07-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-07,其他煤,3338697.30,24449718.50,221861.30,1649274.00,414,2018-07-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-07,煤炭,28408313.00,173589889.50,2703442.50,15221525.20,415,2018-07-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-07,其他烟煤,7625475.80,46707469.30,679415.90,4205755.60,416,2018-07-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-07,无烟煤,1157366.40,5520643.20,146261.40,687973.60,417,2018-07-31 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-06,炼焦煤,6249158.70,28847852.30,956954.20,4249561.10,418,2018-06-30 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-06,其他烟煤,6831012.80,39081993.50,579055.60,3526339.70,419,2018-06-30 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-06,无烟煤,568837.10,4363276.80,71030.70,541712.20,420,2018-06-30 00:00:00,1,0,2024-07-20 14:19:56,0,2024-07-20 14:19:56,,,
2018-06,其他煤,3440625.80,21111021.20,206175.10,1427412.70,421,2018-06-30 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-06,煤炭,25404185.70,145181576.60,2234639.80,12518082.80,422,2018-06-30 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-06,褐煤,8314551.30,51777432.30,421424.10,2773034.50,423,2018-06-30 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-05,型煤,0.50,0.50,22.30,22.60,424,2018-05-31 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-05,煤炭,22150077.80,119777390.80,2010136.60,10283442.90,425,2018-05-31 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-05,其他烟煤,5188276.40,32250980.70,458131.00,2947284.10,426,2018-05-31 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-05,炼焦煤,6078493.20,22598693.60,902056.50,3292606.80,427,2018-05-31 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-05,其他煤,2029203.00,17670395.40,116574.60,1221237.60,428,2018-05-31 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-05,褐煤,7926720.80,43462881.00,420985.80,2351610.40,429,2018-05-31 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-05,无烟煤,927384.00,3794439.70,112366.40,470681.50,430,2018-05-31 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-04,褐煤,8011963.20,35536160.20,448828.40,1930624.60,431,2018-04-30 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-04,炼焦煤,4535273.30,16520200.40,617079.20,2390550.40,432,2018-04-30 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-04,其他烟煤,5014633.10,27062704.30,464211.50,2489153.10,433,2018-04-30 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-04,其他煤,3924790.60,15641192.40,278981.40,1104663.00,434,2018-04-30 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-04,无烟煤,728026.40,2867055.70,92360.10,358315.10,435,2018-04-30 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-04,煤炭,22214686.60,97627313.00,1901460.70,8273306.30,436,2018-04-30 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-03,无烟煤,763872.80,2139029.20,94616.10,265954.90,437,2018-03-31 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-03,其他烟煤,8246790.20,22048071.20,777300.60,2024941.50,438,2018-03-31 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-03,其他煤,4274211.90,11716401.90,299365.80,825681.60,439,2018-03-31 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-03,褐煤,9396997.00,27524197.10,523562.00,1481796.10,440,2018-03-31 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-03,炼焦煤,4017955.90,11984927.00,570868.20,1773471.20,441,2018-03-31 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-03,煤炭,26699827.80,75412626.40,2265713.00,6371845.70,442,2018-03-31 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-03,型煤,0.00,0.00,0.30,0.30,443,2018-03-31 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-02,炼焦煤,2910658.00,7966971.10,466974.10,1202603.00,444,2018-02-28 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-02,无烟煤,584282.20,1375156.40,70985.40,171338.90,445,2018-02-28 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-02,其他烟煤,6317002.70,13801281.00,597078.90,1247640.90,446,2018-02-28 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-02,其他煤,3168810.00,7442190.00,224116.50,526315.80,447,2018-02-28 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-02,褐煤,7925375.20,18127200.00,424377.50,958234.10,448,2018-02-28 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-02,煤炭,20906128.10,48712798.60,1783532.50,4106132.70,449,2018-02-28 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-01,炼焦煤,5056313.10,5056313.10,735628.80,735628.80,450,2018-01-31 00:00:00,1,0,2024-07-20 14:19:58,0,2024-07-20 14:19:58,,,
2018-01,无烟煤,790874.20,790874.20,100353.40,100353.40,451,2018-01-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2018-01,煤炭,27806670.50,27806670.50,2322600.20,2322600.20,452,2018-01-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2018-01,其他煤,4273380.00,4273380.00,302199.40,302199.40,453,2018-01-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2018-01,褐煤,10201824.80,10201824.80,533856.60,533856.60,454,2018-01-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2018-01,其他烟煤,7484278.30,7484278.30,650562.00,650562.00,455,2018-01-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-12,无烟煤,820023.80,13409217.20,94080.90,1361386.80,456,2017-12-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-12,其他煤,1513658.30,29496500.70,97805.60,1771826.80,457,2017-12-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-12,其他烟煤,7559344.80,75775227.10,677712.20,6046825.20,458,2017-12-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-12,炼焦煤,6119795.10,69900702.50,817260.50,9347569.10,459,2017-12-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-12,褐煤,6723313.10,82531499.30,352130.50,4059852.50,460,2017-12-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-12,煤炭,22736135.00,271125374.30,2038989.70,22588357.00,461,2017-12-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-11,炼焦煤,5273172.20,63780907.40,708178.40,8530308.60,462,2017-11-30 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-11,无烟煤,812374.60,12589193.40,99209.70,1267305.90,463,2017-11-30 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-11,其他烟煤,5841794.50,68215882.30,509101.90,5369113.00,464,2017-11-30 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-11,煤炭,22052769.50,248389239.30,1871475.10,20549367.20,465,2017-11-30 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-11,褐煤,7816678.70,75808186.20,404360.80,3707722.00,466,2017-11-30 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-11,其他煤,2308749.40,27982842.40,150624.40,1674021.20,467,2017-11-30 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-10,其他煤,2148284.40,25674093.00,132526.10,1523396.80,468,2017-10-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-10,型煤,0.00,12227.50,0.10,896.60,469,2017-10-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-10,无烟煤,530644.00,11776818.80,57002.30,1168096.30,470,2017-10-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-10,褐煤,8618526.50,67991507.60,425623.10,3303361.20,471,2017-10-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-10,炼焦煤,5271534.60,58507735.20,710704.60,7822130.20,472,2017-10-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-10,其他烟煤,4707529.90,62374087.80,376392.90,4860011.10,473,2017-10-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-10,煤炭,21276519.40,226336469.80,1702249.00,18677892.10,474,2017-10-31 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-09,其他烟煤,7296051.10,57666558.00,570332.20,4483618.20,475,2017-09-30 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-09,无烟煤,1106350.70,11246174.70,108337.00,1111094.00,476,2017-09-30 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-09,炼焦煤,6033333.20,53236200.60,752392.50,7111425.60,477,2017-09-30 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-09,煤炭,27082098.80,205059950.40,2078873.90,16975643.00,478,2017-09-30 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-09,型煤,2129.30,12227.50,108.70,896.50,479,2017-09-30 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-09,褐煤,9719757.50,59372981.00,471561.40,2877738.10,480,2017-09-30 00:00:00,1,0,2024-07-20 14:20:02,0,2024-07-20 14:20:02,,,
2017-09,其他煤,2924476.90,23525808.50,176142.10,1390870.60,481,2017-09-30 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-08,无烟煤,2590141.10,10139824.00,235347.70,1002757.00,482,2017-08-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-08,煤炭,25272224.10,177977851.60,1962594.50,14896769.10,483,2017-08-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-08,其他烟煤,6916857.40,50370506.80,501900.40,3913286.00,484,2017-08-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-08,褐煤,7169653.40,49653223.50,343250.30,2406176.70,485,2017-08-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-08,型煤,2612.00,10098.20,222.00,787.80,486,2017-08-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-08,炼焦煤,5624876.00,47202867.40,704974.30,6359033.20,487,2017-08-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-08,其他煤,2968084.20,20601331.70,176899.90,1214728.50,488,2017-08-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-07,其他烟煤,6378164.30,43453649.50,477478.10,3411385.60,489,2017-07-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-07,无烟煤,604933.70,7549682.90,62937.80,767409.40,490,2017-07-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-07,炼焦煤,5578297.30,41577991.40,722284.40,5654058.90,491,2017-07-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
2017-07,其他煤,2409677.10,17633247.40,136393.60,1037828.60,492,2017-07-31 00:00:00,1,0,2024-07-20 14:20:05,0,2024-07-20 14:20:05,,,
