时间,地区,当月值(万吨),累计值(万吨),同比增长(%),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2020-09,西藏区,0.00,0.00,0.00,0.00,1344,2020-09-30 00:00:00,1,0,2024-07-21 02:18:48,0,2024-07-21 02:18:48,,,
2020-08,湖北省,4.50,36.00,-0.40,-1.00,1345,2020-08-31 00:00:00,1,0,2024-07-21 02:18:48,0,2024-07-21 02:18:48,,,
2020-08,西藏区,0.00,0.00,0.00,0.00,1346,2020-08-31 00:00:00,1,0,2024-07-21 02:18:48,0,2024-07-21 02:18:48,,,
2020-08,广东省,128.60,1044.10,0.80,4.30,1347,2020-08-31 00:00:00,1,0,2024-07-21 02:18:48,0,2024-07-21 02:18:48,,,
2020-08,上海市,4.40,33.40,47.70,36.10,1348,2020-08-31 00:00:00,1,0,2024-07-21 02:18:48,0,2024-07-21 02:18:48,,,
2020-08,江苏省,12.60,100.10,0.00,-1.20,1349,2020-08-31 00:00:00,1,0,2024-07-21 02:18:48,0,2024-07-21 02:18:48,,,
2020-08,浙江省,0.00,0.00,0.00,0.00,1350,2020-08-31 00:00:00,1,0,2024-07-21 02:18:48,0,2024-07-21 02:18:48,,,
2020-08,安徽省,0.00,0.00,0.00,0.00,1351,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,福建省,0.00,0.00,0.00,0.00,1352,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,江西省,0.00,0.00,0.00,0.00,1353,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,山东省,189.80,1496.00,0.90,-0.10,1354,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,河南省,19.80,161.30,-6.70,-4.10,1355,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,天津市,281.20,2162.90,8.60,6.00,1356,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,河北省,46.10,366.50,-2.00,-0.50,1357,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,山西省,0.00,0.00,0.00,0.00,1358,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,内蒙古区,1.10,8.70,-13.90,-0.10,1359,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,辽宁省,89.60,704.50,3.40,0.80,1360,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,吉林省,32.50,264.70,-0.60,0.20,1361,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,黑龙江省,253.60,1994.90,-3.40,-4.20,1362,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,陕西省,316.80,2416.10,4.20,1.60,1363,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,甘肃省,5.60,41.40,29.10,4.80,1364,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,青海省,18.90,152.50,-3.60,1.40,1365,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,宁夏区,0.00,0.00,0.00,0.00,1366,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,新疆区,252.80,1973.80,2.90,3.90,1367,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,全国,1665.10,13015.40,2.30,1.50,1368,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,北京市,0.00,0.00,0.00,0.00,1369,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,广西区,3.80,32.40,-3.00,-5.40,1370,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,海南省,2.70,20.60,7.10,-0.50,1371,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,重庆市,0.00,0.00,0.00,0.00,1372,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,四川省,0.60,5.70,-21.80,-0.50,1373,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,贵州省,0.00,0.00,0.00,0.00,1374,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,云南省,0.00,0.00,0.00,0.00,1375,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-08,湖南省,0.00,0.00,0.00,0.00,1376,2020-08-31 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-06,河南省,19.70,121.60,-3.60,-3.10,1377,2020-06-30 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-06,西藏区,0.00,0.00,0.00,0.00,1378,2020-06-30 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-06,湖南省,0.00,0.00,0.00,0.00,1379,2020-06-30 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-06,广东省,129.40,786.10,9.40,5.10,1380,2020-06-30 00:00:00,1,0,2024-07-21 02:18:51,0,2024-07-21 02:18:51,,,
2020-06,上海市,3.70,24.90,9.80,34.10,1381,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,江苏省,12.30,74.80,0.30,-1.60,1382,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,浙江省,0.00,0.00,0.00,0.00,1383,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,安徽省,0.00,0.00,0.00,0.00,1384,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,福建省,0.00,0.00,0.00,0.00,1385,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,江西省,0.00,0.00,0.00,0.00,1386,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,山东省,182.40,1116.10,-1.60,-0.20,1387,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,天津市,268.70,1602.90,5.80,5.30,1388,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,河北省,45.40,275.00,-0.10,0.10,1389,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,山西省,0.00,0.00,0.00,0.00,1390,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,内蒙古区,1.10,6.50,-6.40,3.80,1391,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,辽宁省,87.50,524.30,-2.00,0.30,1392,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,吉林省,32.50,200.50,-8.30,0.90,1393,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,黑龙江省,244.70,1497.60,-4.00,-3.90,1394,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,陕西省,305.80,1796.20,-1.30,1.50,1395,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,甘肃省,4.30,30.70,-8.00,5.50,1396,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,青海省,18.40,114.60,-3.30,2.80,1397,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,宁夏区,0.00,0.00,0.00,0.00,1398,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,新疆区,256.60,1471.50,4.10,4.70,1399,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,全国,1624.20,9714.80,0.70,1.70,1400,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,北京市,0.00,0.00,0.00,0.00,1401,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,广西区,3.60,25.00,-15.40,-4.00,1402,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,海南省,2.70,15.40,-0.10,-0.60,1403,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,重庆市,0.00,0.00,0.00,0.00,1404,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,四川省,0.70,4.30,-2.30,3.30,1405,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,贵州省,0.00,0.00,0.00,0.00,1406,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,云南省,0.00,0.00,0.00,0.00,1407,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-06,湖北省,4.60,26.90,2.60,-1.00,1408,2020-06-30 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-05,河南省,20.30,101.90,-4.50,-3.10,1409,2020-05-31 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-05,西藏区,0.00,0.00,0.00,0.00,1410,2020-05-31 00:00:00,1,0,2024-07-21 02:18:54,0,2024-07-21 02:18:54,,,
2020-05,湖南省,0.00,0.00,0.00,0.00,1411,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,广东省,133.30,656.60,11.00,4.30,1412,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,上海市,3.80,21.20,33.30,39.50,1413,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,江苏省,12.60,62.50,-2.60,-1.90,1414,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,浙江省,0.00,0.00,0.00,0.00,1415,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,安徽省,0.00,0.00,0.00,0.00,1416,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,福建省,0.00,0.00,0.00,0.00,1417,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,江西省,0.00,0.00,0.00,0.00,1418,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,山东省,189.40,933.70,-1.10,0.10,1419,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,天津市,272.10,1334.20,7.40,5.20,1420,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,河北省,45.90,229.60,-1.60,0.10,1421,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,山西省,0.00,0.00,0.00,0.00,1422,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,内蒙古区,1.10,5.40,8.00,6.00,1423,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,辽宁省,89.90,436.70,-0.20,0.80,1424,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,吉林省,33.00,166.90,-7.50,2.80,1425,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,黑龙江省,253.10,1252.90,-4.00,-3.80,1426,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,陕西省,305.70,1490.40,0.10,2.10,1427,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,甘肃省,5.00,26.40,-7.80,8.10,1428,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,青海省,19.10,96.30,-2.20,4.00,1429,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,宁夏区,0.00,0.00,0.00,0.00,1430,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,新疆区,249.20,1214.90,2.60,4.80,1431,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,全国,1645.60,8089.60,1.30,1.90,1432,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,北京市,0.00,0.00,0.00,0.00,1433,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,广西区,4.00,21.40,-11.70,-1.80,1434,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,海南省,2.60,12.70,-4.90,-0.70,1435,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,重庆市,0.00,0.00,0.00,0.00,1436,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,四川省,0.80,3.60,11.40,4.40,1437,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,贵州省,0.00,0.00,0.00,0.00,1438,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,云南省,0.00,0.00,0.00,0.00,1439,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-05,湖北省,4.60,22.20,-1.90,-1.70,1440,2020-05-31 00:00:00,1,0,2024-07-21 02:18:58,0,2024-07-21 02:18:58,,,
2020-04,河南省,19.60,81.50,-6.10,-2.70,1441,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,西藏区,0.00,0.00,0.00,0.00,1442,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,湖南省,0.00,0.00,0.00,0.00,1443,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,广东省,125.50,523.40,4.00,2.70,1444,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,上海市,3.70,17.40,23.50,40.90,1445,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,江苏省,12.40,49.90,-9.90,-1.70,1446,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,浙江省,0.00,0.00,0.00,0.00,1447,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,安徽省,0.00,0.00,0.00,0.00,1448,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,福建省,0.00,0.00,0.00,0.00,1449,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,江西省,0.00,0.00,0.00,0.00,1450,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,山东省,184.20,744.30,-0.80,0.50,1451,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,天津市,262.20,1062.00,3.50,4.70,1452,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,河北省,43.90,183.70,-2.90,0.60,1453,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,山西省,0.00,0.00,0.00,0.00,1454,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,内蒙古区,1.00,4.30,7.10,5.50,1455,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,辽宁省,87.10,346.90,0.00,1.00,1456,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,吉林省,32.80,133.90,4.00,5.70,1457,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,黑龙江省,242.90,999.80,-4.80,-3.80,1458,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,陕西省,295.30,1184.70,2.40,2.70,1459,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,甘肃省,5.20,21.40,2.90,12.60,1460,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,青海省,18.90,77.20,1.20,5.70,1461,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,宁夏区,0.00,0.00,0.00,0.00,1462,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,新疆区,241.10,965.70,3.90,5.40,1463,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,全国,1587.50,6444.00,0.90,2.00,1464,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,北京市,0.00,0.00,0.00,0.00,1465,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,广西区,4.20,17.40,-6.70,0.80,1466,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,海南省,2.30,10.10,-14.20,0.50,1467,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,重庆市,0.00,0.00,0.00,0.00,1468,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,四川省,0.80,2.80,12.20,2.60,1469,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,贵州省,0.00,0.00,0.00,0.00,1470,2020-04-30 00:00:00,1,0,2024-07-21 02:19:02,0,2024-07-21 02:19:02,,,
2020-04,云南省,0.00,0.00,0.00,0.00,1471,2020-04-30 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-04,湖北省,4.30,17.60,-3.60,-1.70,1472,2020-04-30 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,河南省,21.20,61.90,-2.50,-1.60,1473,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,西藏区,0.00,0.00,0.00,0.00,1474,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,湖南省,0.00,0.00,0.00,0.00,1475,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,广东省,141.50,397.90,-3.70,2.30,1476,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,上海市,4.40,13.70,39.30,46.40,1477,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,江苏省,12.70,37.50,-0.70,1.30,1478,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,浙江省,0.00,0.00,0.00,0.00,1479,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,安徽省,0.00,0.00,0.00,0.00,1480,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,福建省,0.00,0.00,0.00,0.00,1481,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,江西省,0.00,0.00,0.00,0.00,1482,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,山东省,190.70,560.20,-0.40,0.90,1483,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,天津市,273.50,799.90,1.70,5.10,1484,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,河北省,47.10,139.80,-0.10,1.70,1485,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,山西省,0.00,0.00,0.00,0.00,1486,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,内蒙古区,1.10,3.30,-16.40,5.00,1487,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,辽宁省,89.00,259.80,0.40,1.40,1488,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,吉林省,33.70,101.20,4.30,6.20,1489,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,黑龙江省,253.40,756.80,-4.50,-3.40,1490,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,陕西省,300.60,889.30,-1.10,2.80,1491,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,甘肃省,5.90,16.10,19.80,16.20,1492,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,青海省,19.80,58.20,4.30,7.20,1493,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,宁夏区,0.00,0.00,0.00,0.00,1494,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,新疆区,249.00,724.60,4.90,5.90,1495,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,全国,1656.30,4856.50,-0.10,2.40,1496,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,北京市,0.00,0.00,0.00,0.00,1497,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,广西区,4.50,13.10,-5.00,3.60,1498,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,海南省,2.70,7.80,8.60,5.80,1499,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,重庆市,0.00,0.00,0.00,0.00,1500,2020-03-31 00:00:00,1,0,2024-07-21 02:19:06,0,2024-07-21 02:19:06,,,
2020-03,四川省,0.80,2.10,5.30,-0.60,1501,2020-03-31 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-03,贵州省,0.00,0.00,0.00,0.00,1502,2020-03-31 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-03,云南省,0.00,0.00,0.00,0.00,1503,2020-03-31 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-03,湖北省,4.50,13.30,-1.60,-1.00,1504,2020-03-31 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,广东省,,256.30,,5.80,1505,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,宁夏区,,0.00,,0.00,1506,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,黑龙江省,,503.40,,-2.90,1507,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,上海市,,9.30,,50.10,1508,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,四川省,,1.30,,-4.00,1509,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,山东省,,369.40,,1.50,1510,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,贵州省,,0.00,,0.00,1511,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,北京市,,0.00,,0.00,1512,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,山西省,,0.00,,0.00,1513,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,海南省,,5.10,,4.50,1514,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,全国,,3200.20,,3.70,1515,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,广西区,,8.60,,8.70,1516,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,青海省,,38.40,,8.70,1517,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,重庆市,,0.00,,0.00,1518,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,河北省,,92.70,,2.70,1519,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,福建省,,0.00,,0.00,1520,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,甘肃省,,10.20,,14.10,1521,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,陕西省,,588.70,,4.90,1522,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,浙江省,,0.00,,0.00,1523,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
2020-02,吉林省,,67.40,,7.30,1524,2020-02-29 00:00:00,1,0,2024-07-21 02:19:08,0,2024-07-21 02:19:08,,,
