时间,数据项目,本期,环比增幅(%),同比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-09-23,褐煤指数(点),296.70,0.00,6.31,958,2022-09-23 00:00:00,1,0,2024-07-20 06:17:52,0,2024-07-20 06:17:52,,,
2022-09-23,蒙东3200K(元/吨),285.00,0.00,5.17,959,2022-09-23 00:00:00,1,0,2024-07-20 06:17:52,0,2024-07-20 06:17:52,,,
2022-09-23,蒙东3600K(元/吨),343.00,0.00,13.58,960,2022-09-23 00:00:00,1,0,2024-07-20 06:17:52,0,2024-07-20 06:17:52,,,
2022-09-23,锡林郭勒3200K(元/吨),276.00,0.00,4.15,961,2022-09-23 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-23,通辽3200K(元/吨),274.00,0.00,5.38,962,2022-09-23 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-23,通辽3600K(元/吨),308.00,0.00,11.59,963,2022-09-23 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-23,呼伦贝尔3200K(元/吨),289.00,0.00,12.89,964,2022-09-23 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-23,呼伦贝尔3600K(元/吨),326.00,0.00,19.41,965,2022-09-23 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-23,赤峰3200K(元/吨),411.00,0.00,-10.26,966,2022-09-23 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-23,赤峰3600K(元/吨),462.00,0.00,-14.13,967,2022-09-23 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-23,赤峰4000K(元/吨),513.00,0.00,-13.78,968,2022-09-23 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-16,褐煤指数(点),296.70,0.00,7.19,969,2022-09-16 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-16,蒙东3200K(元/吨),285.00,0.00,6.34,970,2022-09-16 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-16,蒙东3600K(元/吨),343.00,0.00,13.95,971,2022-09-16 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-16,锡林郭勒3200K(元/吨),276.00,0.00,5.34,972,2022-09-16 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-16,通辽3200K(元/吨),274.00,0.00,5.38,973,2022-09-16 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-16,通辽3600K(元/吨),308.00,0.00,11.59,974,2022-09-16 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-16,呼伦贝尔3200K(元/吨),289.00,0.00,15.14,975,2022-09-16 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-16,呼伦贝尔3600K(元/吨),326.00,0.00,20.30,976,2022-09-16 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-16,赤峰3200K(元/吨),411.00,0.00,-10.26,977,2022-09-16 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-16,赤峰3600K(元/吨),462.00,0.00,-14.13,978,2022-09-16 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-16,赤峰4000K(元/吨),513.00,0.00,-13.78,979,2022-09-16 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-09,褐煤指数(点),296.70,0.27,7.19,980,2022-09-09 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-09,蒙东3200K(元/吨),285.00,0.35,6.34,981,2022-09-09 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-09,蒙东3600K(元/吨),343.00,0.00,13.95,982,2022-09-09 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-09,锡林郭勒3200K(元/吨),276.00,0.00,5.34,983,2022-09-09 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-09,通辽3200K(元/吨),274.00,0.00,5.38,984,2022-09-09 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-09,通辽3600K(元/吨),308.00,0.00,11.59,985,2022-09-09 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-09,呼伦贝尔3200K(元/吨),289.00,2.85,15.14,986,2022-09-09 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-09,呼伦贝尔3600K(元/吨),326.00,0.00,20.30,987,2022-09-09 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-09,赤峰3200K(元/吨),411.00,0.00,-10.26,988,2022-09-09 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-09,赤峰3600K(元/吨),462.00,0.00,-14.13,989,2022-09-09 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-09,赤峰4000K(元/吨),513.00,0.00,-13.78,990,2022-09-09 00:00:00,1,0,2024-07-20 06:17:54,0,2024-07-20 06:17:54,,,
2022-09-02,褐煤指数(点),295.90,0.00,6.90,991,2022-09-02 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-09-02,蒙东3200K(元/吨),284.00,0.00,5.97,992,2022-09-02 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-09-02,蒙东3600K(元/吨),343.00,0.00,13.95,993,2022-09-02 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-09-02,锡林郭勒3200K(元/吨),276.00,0.00,5.34,994,2022-09-02 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-09-02,通辽3200K(元/吨),274.00,0.00,5.38,995,2022-09-02 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-09-02,通辽3600K(元/吨),308.00,0.00,11.59,996,2022-09-02 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-09-02,呼伦贝尔3200K(元/吨),281.00,0.00,11.95,997,2022-09-02 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-09-02,呼伦贝尔3600K(元/吨),326.00,0.00,20.30,998,2022-09-02 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-09-02,赤峰3200K(元/吨),411.00,0.00,-10.26,999,2022-09-02 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-09-02,赤峰3600K(元/吨),462.00,0.00,-14.13,1000,2022-09-02 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-09-02,赤峰4000K(元/吨),513.00,0.00,-13.78,1001,2022-09-02 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-26,褐煤指数(点),295.90,0.00,7.56,1002,2022-08-26 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-26,蒙东3200K(元/吨),284.00,0.00,6.77,1003,2022-08-26 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-26,蒙东3600K(元/吨),343.00,0.00,14.33,1004,2022-08-26 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-26,锡林郭勒3200K(元/吨),276.00,0.00,6.15,1005,2022-08-26 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-26,通辽3200K(元/吨),274.00,0.00,5.38,1006,2022-08-26 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-26,通辽3600K(元/吨),308.00,0.00,11.59,1007,2022-08-26 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-26,呼伦贝尔3200K(元/吨),281.00,0.00,13.77,1008,2022-08-26 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-26,呼伦贝尔3600K(元/吨),326.00,0.00,20.30,1009,2022-08-26 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-26,赤峰3200K(元/吨),411.00,0.00,-7.43,1010,2022-08-26 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-26,赤峰3600K(元/吨),462.00,0.00,-12.50,1011,2022-08-26 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-26,赤峰4000K(元/吨),513.00,0.00,-10.63,1012,2022-08-26 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-19,褐煤指数(点),295.90,0.00,7.56,1013,2022-08-19 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-19,蒙东3200K(元/吨),284.00,0.00,6.77,1014,2022-08-19 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-19,蒙东3600K(元/吨),343.00,0.00,14.33,1015,2022-08-19 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-19,锡林郭勒3200K(元/吨),276.00,0.00,6.15,1016,2022-08-19 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-19,通辽3200K(元/吨),274.00,0.00,5.38,1017,2022-08-19 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-19,通辽3600K(元/吨),308.00,0.00,11.59,1018,2022-08-19 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-19,呼伦贝尔3200K(元/吨),281.00,0.00,13.77,1019,2022-08-19 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-19,呼伦贝尔3600K(元/吨),326.00,0.00,20.30,1020,2022-08-19 00:00:00,1,0,2024-07-20 06:17:57,0,2024-07-20 06:17:57,,,
2022-08-19,赤峰3200K(元/吨),411.00,0.00,-7.43,1021,2022-08-19 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-19,赤峰3600K(元/吨),462.00,0.00,-12.50,1022,2022-08-19 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-19,赤峰4000K(元/吨),513.00,0.00,-10.63,1023,2022-08-19 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-12,褐煤指数(点),295.90,-0.54,9.63,1024,2022-08-12 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-12,蒙东3200K(元/吨),284.00,-0.70,8.81,1025,2022-08-12 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-12,蒙东3600K(元/吨),343.00,0.00,15.88,1026,2022-08-12 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-12,锡林郭勒3200K(元/吨),276.00,0.00,8.66,1027,2022-08-12 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-12,通辽3200K(元/吨),274.00,0.00,7.45,1028,2022-08-12 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-12,通辽3600K(元/吨),308.00,0.00,14.07,1029,2022-08-12 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-12,呼伦贝尔3200K(元/吨),281.00,-5.07,15.64,1030,2022-08-12 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-12,呼伦贝尔3600K(元/吨),326.00,0.00,22.10,1031,2022-08-12 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-12,赤峰3200K(元/吨),411.00,0.00,-7.43,1032,2022-08-12 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-12,赤峰3600K(元/吨),462.00,0.00,-10.47,1033,2022-08-12 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-12,赤峰4000K(元/吨),513.00,0.00,-10.63,1034,2022-08-12 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-05,褐煤指数(点),297.50,0.00,10.23,1035,2022-08-05 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-05,蒙东3200K(元/吨),286.00,0.00,9.58,1036,2022-08-05 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-05,蒙东3600K(元/吨),343.00,0.00,15.88,1037,2022-08-05 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-05,锡林郭勒3200K(元/吨),276.00,0.00,8.66,1038,2022-08-05 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-05,通辽3200K(元/吨),274.00,0.00,7.45,1039,2022-08-05 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-05,通辽3600K(元/吨),308.00,0.00,14.07,1040,2022-08-05 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-05,呼伦贝尔3200K(元/吨),296.00,0.00,21.81,1041,2022-08-05 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-05,呼伦贝尔3600K(元/吨),326.00,0.00,22.10,1042,2022-08-05 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-05,赤峰3200K(元/吨),411.00,0.00,-7.43,1043,2022-08-05 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-05,赤峰3600K(元/吨),462.00,0.00,-10.47,1044,2022-08-05 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-08-05,赤峰4000K(元/吨),513.00,0.00,-10.63,1045,2022-08-05 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-07-29,褐煤指数(点),297.50,0.00,10.23,1046,2022-07-29 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-07-29,蒙东3200K(元/吨),286.00,0.00,9.58,1047,2022-07-29 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-07-29,蒙东3600K(元/吨),343.00,0.00,15.88,1048,2022-07-29 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-07-29,锡林郭勒3200K(元/吨),276.00,0.00,8.66,1049,2022-07-29 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-07-29,通辽3200K(元/吨),274.00,0.00,7.45,1050,2022-07-29 00:00:00,1,0,2024-07-20 06:18:00,0,2024-07-20 06:18:00,,,
2022-07-29,通辽3600K(元/吨),308.00,0.00,14.07,1051,2022-07-29 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-29,呼伦贝尔3200K(元/吨),296.00,0.00,21.81,1052,2022-07-29 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-29,呼伦贝尔3600K(元/吨),326.00,0.00,22.10,1053,2022-07-29 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-29,赤峰3200K(元/吨),411.00,0.00,-7.43,1054,2022-07-29 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-29,赤峰3600K(元/吨),462.00,0.00,-10.47,1055,2022-07-29 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-29,赤峰4000K(元/吨),513.00,0.00,-10.63,1056,2022-07-29 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-22,褐煤指数(点),297.50,0.00,10.55,1057,2022-07-22 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-22,蒙东3200K(元/吨),286.00,0.00,10.00,1058,2022-07-22 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-22,蒙东3600K(元/吨),343.00,0.00,16.67,1059,2022-07-22 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-22,锡林郭勒3200K(元/吨),276.00,0.00,8.66,1060,2022-07-22 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-22,通辽3200K(元/吨),274.00,0.00,7.45,1061,2022-07-22 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-22,通辽3600K(元/吨),308.00,0.00,14.07,1062,2022-07-22 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-22,呼伦贝尔3200K(元/吨),296.00,0.00,21.81,1063,2022-07-22 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-22,呼伦贝尔3600K(元/吨),326.00,0.00,22.10,1064,2022-07-22 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-22,赤峰3200K(元/吨),411.00,0.00,-4.20,1065,2022-07-22 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-22,赤峰3600K(元/吨),462.00,0.00,-6.67,1066,2022-07-22 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-22,赤峰4000K(元/吨),513.00,0.00,-5.87,1067,2022-07-22 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-15,褐煤指数(点),297.50,0.10,11.46,1068,2022-07-15 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-15,蒙东3200K(元/吨),286.00,0.00,10.42,1069,2022-07-15 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-15,蒙东3600K(元/吨),343.00,0.00,18.28,1070,2022-07-15 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-15,锡林郭勒3200K(元/吨),276.00,0.00,9.09,1071,2022-07-15 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-15,通辽3200K(元/吨),274.00,0.00,7.45,1072,2022-07-15 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-15,通辽3600K(元/吨),308.00,0.00,14.07,1073,2022-07-15 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-15,呼伦贝尔3200K(元/吨),296.00,0.68,23.85,1074,2022-07-15 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-15,呼伦贝尔3600K(元/吨),326.00,0.00,24.43,1075,2022-07-15 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-15,赤峰3200K(元/吨),411.00,0.00,-4.20,1076,2022-07-15 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-15,赤峰3600K(元/吨),462.00,0.00,-6.67,1077,2022-07-15 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-15,赤峰4000K(元/吨),513.00,0.00,-5.70,1078,2022-07-15 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-08,褐煤指数(点),297.20,0.00,12.28,1079,2022-07-08 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-08,蒙东3200K(元/吨),286.00,0.00,11.72,1080,2022-07-08 00:00:00,1,0,2024-07-20 06:18:04,0,2024-07-20 06:18:04,,,
2022-07-08,蒙东3600K(元/吨),343.00,0.00,19.10,1081,2022-07-08 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-08,锡林郭勒3200K(元/吨),276.00,0.00,10.40,1082,2022-07-08 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-08,通辽3200K(元/吨),274.00,0.00,7.45,1083,2022-07-08 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-08,通辽3600K(元/吨),308.00,0.00,14.07,1084,2022-07-08 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-08,呼伦贝尔3200K(元/吨),294.00,0.00,23.01,1085,2022-07-08 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-08,呼伦贝尔3600K(元/吨),326.00,0.00,24.43,1086,2022-07-08 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-08,赤峰3200K(元/吨),411.00,0.00,-4.20,1087,2022-07-08 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-08,赤峰3600K(元/吨),462.00,0.00,-6.67,1088,2022-07-08 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-08,赤峰4000K(元/吨),513.00,0.00,-5.70,1089,2022-07-08 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-01,褐煤指数(点),297.20,0.00,14.97,1090,2022-07-01 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-01,蒙东3200K(元/吨),286.00,0.00,14.86,1091,2022-07-01 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-01,蒙东3600K(元/吨),343.00,0.00,20.35,1092,2022-07-01 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-01,锡林郭勒3200K(元/吨),276.00,0.00,15.00,1093,2022-07-01 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-01,通辽3200K(元/吨),274.00,0.00,7.87,1094,2022-07-01 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-01,通辽3600K(元/吨),308.00,0.00,14.50,1095,2022-07-01 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-01,呼伦贝尔3200K(元/吨),294.00,0.00,25.11,1096,2022-07-01 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-01,呼伦贝尔3600K(元/吨),326.00,0.00,25.38,1097,2022-07-01 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-01,赤峰3200K(元/吨),411.00,0.00,-0.96,1098,2022-07-01 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-01,赤峰3600K(元/吨),462.00,0.00,-1.70,1099,2022-07-01 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-07-01,赤峰4000K(元/吨),513.00,0.00,-4.29,1100,2022-07-01 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-06-24,褐煤指数(点),297.20,0.37,14.97,1101,2022-06-24 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-06-24,蒙东3200K(元/吨),286.00,0.70,14.86,1102,2022-06-24 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-06-24,蒙东3600K(元/吨),343.00,0.00,20.35,1103,2022-06-24 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-06-24,锡林郭勒3200K(元/吨),276.00,0.36,15.00,1104,2022-06-24 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-06-24,通辽3200K(元/吨),274.00,0.00,7.87,1105,2022-06-24 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-06-24,通辽3600K(元/吨),308.00,0.00,14.50,1106,2022-06-24 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-06-24,呼伦贝尔3200K(元/吨),294.00,2.08,25.11,1107,2022-06-24 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-06-24,呼伦贝尔3600K(元/吨),326.00,0.00,25.38,1108,2022-06-24 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-06-24,赤峰3200K(元/吨),411.00,0.00,-0.96,1109,2022-06-24 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-06-24,赤峰3600K(元/吨),462.00,0.00,-1.70,1110,2022-06-24 00:00:00,1,0,2024-07-20 06:18:07,0,2024-07-20 06:18:07,,,
2022-06-24,赤峰4000K(元/吨),513.00,0.00,-4.29,1111,2022-06-24 00:00:00,1,0,2024-07-20 06:18:10,0,2024-07-20 06:18:10,,,
2022-06-17,褐煤指数(点),296.10,0.00,15.12,1112,2022-06-17 00:00:00,1,0,2024-07-20 06:18:10,0,2024-07-20 06:18:10,,,
2022-06-17,蒙东3200K(元/吨),284.00,0.00,15.45,1113,2022-06-17 00:00:00,1,0,2024-07-20 06:18:10,0,2024-07-20 06:18:10,,,
2022-06-17,蒙东3600K(元/吨),343.00,0.00,22.06,1114,2022-06-17 00:00:00,1,0,2024-07-20 06:18:10,0,2024-07-20 06:18:10,,,
2022-06-17,锡林郭勒3200K(元/吨),275.00,0.00,14.58,1115,2022-06-17 00:00:00,1,0,2024-07-20 06:18:10,0,2024-07-20 06:18:10,,,
2022-06-17,通辽3200K(元/吨),274.00,0.00,7.87,1116,2022-06-17 00:00:00,1,0,2024-07-20 06:18:10,0,2024-07-20 06:18:10,,,
2022-06-17,通辽3600K(元/吨),308.00,0.00,14.50,1117,2022-06-17 00:00:00,1,0,2024-07-20 06:18:10,0,2024-07-20 06:18:10,,,
2022-06-17,呼伦贝尔3200K(元/吨),288.00,0.00,24.14,1118,2022-06-17 00:00:00,1,0,2024-07-20 06:18:10,0,2024-07-20 06:18:10,,,
2022-06-17,呼伦贝尔3600K(元/吨),326.00,0.00,27.34,1119,2022-06-17 00:00:00,1,0,2024-07-20 06:18:10,0,2024-07-20 06:18:10,,,
2022-06-17,赤峰3200K(元/吨),411.00,0.00,-0.96,1120,2022-06-17 00:00:00,1,0,2024-07-20 06:18:10,0,2024-07-20 06:18:10,,,
2022-06-17,赤峰3600K(元/吨),462.00,0.00,-1.70,1121,2022-06-17 00:00:00,1,0,2024-07-20 06:18:10,0,2024-07-20 06:18:10,,,
2022-06-17,赤峰4000K(元/吨),513.00,0.00,-4.29,1122,2022-06-17 00:00:00,1,0,2024-07-20 06:18:10,0,2024-07-20 06:18:10,,,
2022-06-10,褐煤指数(点),296.10,-0.40,15.12,1123,2022-06-10 00:00:00,1,0,2024-07-20 06:18:10,0,2024-07-20 06:18:10,,,
