时间,报价点,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-10-29,黄骅港,建优2号,,,,,,1396.00,平仓价,2362,2022-10-29 00:00:00,1,0,2024-07-17 09:08:32,0,2024-07-17 09:08:32,,,
2022-10-29,高栏港,特低灰,,,,,,1759.00,平仓价,2363,2022-10-29 00:00:00,1,0,2024-07-17 09:08:32,0,2024-07-17 09:08:32,,,
2022-10-29,高栏港,神优1号,,,,,,1722.00,平仓价,2364,2022-10-29 00:00:00,1,0,2024-07-17 09:08:32,0,2024-07-17 09:08:32,,,
2022-10-29,高栏港,神优2号,,,,,,1681.00,平仓价,2365,2022-10-29 00:00:00,1,0,2024-07-17 09:08:32,0,2024-07-17 09:08:32,,,
2022-10-29,高栏港,神优3号,,,,,,1664.00,平仓价,2366,2022-10-29 00:00:00,1,0,2024-07-17 09:08:32,0,2024-07-17 09:08:32,,,
2022-10-29,高栏港,神优4号,,,,,,1623.00,平仓价,2367,2022-10-29 00:00:00,1,0,2024-07-17 09:08:32,0,2024-07-17 09:08:32,,,
2022-10-29,高栏港,建优2号,,,,,,1474.00,平仓价,2368,2022-10-29 00:00:00,1,0,2024-07-17 09:08:32,0,2024-07-17 09:08:32,,,
2022-10-29,黄骅港,特低灰,,,,,,1681.00,平仓价,2369,2022-10-29 00:00:00,1,0,2024-07-17 09:08:32,0,2024-07-17 09:08:32,,,
2022-10-29,黄骅港,神优1号,,,,,,1644.00,平仓价,2370,2022-10-29 00:00:00,1,0,2024-07-17 09:08:32,0,2024-07-17 09:08:32,,,
2022-10-29,黄骅港,神优2号,,,,,,1603.00,平仓价,2371,2022-10-29 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-29,黄骅港,神优3号,,,,,,1586.00,平仓价,2372,2022-10-29 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-29,黄骅港,神优4号,,,,,,1545.00,平仓价,2373,2022-10-29 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-29,黄骅港,建优2号,,,,,,1396.00,平仓价,2374,2022-10-29 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-29,黄骅港,建优2号,,,,,,1396.00,平仓价,2375,2022-10-29 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-29,高栏港,特低灰,,,,,,1759.00,平仓价,2376,2022-10-29 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-29,高栏港,神优1号,,,,,,1722.00,平仓价,2377,2022-10-29 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-29,高栏港,神优2号,,,,,,1681.00,平仓价,2378,2022-10-29 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-29,高栏港,神优3号,,,,,,1664.00,平仓价,2379,2022-10-29 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-29,高栏港,神优4号,,,,,,1623.00,平仓价,2380,2022-10-29 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-29,高栏港,建优2号,,,,,,1474.00,平仓价,2381,2022-10-29 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-28,巴图塔,神优2号,,,,,,1415.00,车板价,2382,2022-10-28 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-28,巴图塔,神优3号,,,,,,1351.00,车板价,2383,2022-10-28 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-28,巴图塔,神优4号,,,,,,1310.00,车板价,2384,2022-10-28 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-28,巴图塔,神优2号,,,,,,1415.00,车板价,2385,2022-10-28 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-28,巴图塔,神优3号,,,,,,1351.00,车板价,2386,2022-10-28 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-28,巴图塔,神优4号,,,,,,1310.00,车板价,2387,2022-10-28 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-22,黄骅港,特低灰,,,,,,1681.00,平仓价,2388,2022-10-22 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-22,黄骅港,神优1号,,,,,,1644.00,平仓价,2389,2022-10-22 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-22,黄骅港,神优2号,,,,,,1603.00,平仓价,2390,2022-10-22 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-22,黄骅港,神优3号,,,,,,1586.00,平仓价,2391,2022-10-22 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-22,黄骅港,神优4号,,,,,,1545.00,平仓价,2392,2022-10-22 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-22,黄骅港,建优2号,,,,,,1396.00,平仓价,2393,2022-10-22 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-22,黄骅港,建优2号,,,,,,1396.00,平仓价,2394,2022-10-22 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-22,高栏港,特低灰,,,,,,1767.00,平仓价,2395,2022-10-22 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-22,高栏港,神优1号,,,,,,1730.00,平仓价,2396,2022-10-22 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-22,高栏港,神优2号,,,,,,1689.00,平仓价,2397,2022-10-22 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-22,高栏港,神优3号,,,,,,1672.00,平仓价,2398,2022-10-22 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-22,高栏港,神优4号,,,,,,1631.00,平仓价,2399,2022-10-22 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-22,高栏港,建优2号,,,,,,1482.00,平仓价,2400,2022-10-22 00:00:00,1,0,2024-07-17 09:08:35,0,2024-07-17 09:08:35,,,
2022-10-22,黄骅港,特低灰,,,,,,1681.00,平仓价,2401,2022-10-22 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-22,黄骅港,神优1号,,,,,,1644.00,平仓价,2402,2022-10-22 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-22,黄骅港,神优2号,,,,,,1603.00,平仓价,2403,2022-10-22 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-22,黄骅港,神优3号,,,,,,1586.00,平仓价,2404,2022-10-22 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-22,黄骅港,神优4号,,,,,,1545.00,平仓价,2405,2022-10-22 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-22,黄骅港,建优2号,,,,,,1396.00,平仓价,2406,2022-10-22 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-22,黄骅港,建优2号,,,,,,1396.00,平仓价,2407,2022-10-22 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-22,高栏港,特低灰,,,,,,1767.00,平仓价,2408,2022-10-22 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-22,高栏港,神优1号,,,,,,1730.00,平仓价,2409,2022-10-22 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-22,高栏港,神优2号,,,,,,1689.00,平仓价,2410,2022-10-22 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-22,高栏港,神优3号,,,,,,1672.00,平仓价,2411,2022-10-22 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-22,高栏港,神优4号,,,,,,1631.00,平仓价,2412,2022-10-22 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-22,高栏港,建优2号,,,,,,1482.00,平仓价,2413,2022-10-22 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-21,巴图塔,神优2号,,,,,,1415.00,车板价,2414,2022-10-21 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-21,巴图塔,神优3号,,,,,,1351.00,车板价,2415,2022-10-21 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-21,巴图塔,神优4号,,,,,,1310.00,车板价,2416,2022-10-21 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-21,巴图塔,神优2号,,,,,,1415.00,车板价,2417,2022-10-21 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-21,巴图塔,神优3号,,,,,,1351.00,车板价,2418,2022-10-21 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-21,巴图塔,神优4号,,,,,,1310.00,车板价,2419,2022-10-21 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-15,黄骅港,特低灰,,,,,,1641.00,平仓价,2420,2022-10-15 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-15,黄骅港,神优1号,,,,,,1604.00,平仓价,2421,2022-10-15 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-15,黄骅港,神优2号,,,,,,1563.00,平仓价,2422,2022-10-15 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-15,黄骅港,神优3号,,,,,,1546.00,平仓价,2423,2022-10-15 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-15,黄骅港,神优4号,,,,,,1505.00,平仓价,2424,2022-10-15 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-15,黄骅港,建优2号,,,,,,1356.00,平仓价,2425,2022-10-15 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-15,黄骅港,建优2号,,,,,,1356.00,平仓价,2426,2022-10-15 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-15,黄骅港,特低灰,,,,,,1641.00,平仓价,2427,2022-10-15 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-15,黄骅港,神优1号,,,,,,1604.00,平仓价,2428,2022-10-15 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-15,黄骅港,神优2号,,,,,,1563.00,平仓价,2429,2022-10-15 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-15,黄骅港,神优3号,,,,,,1546.00,平仓价,2430,2022-10-15 00:00:00,1,0,2024-07-17 09:08:38,0,2024-07-17 09:08:38,,,
2022-10-15,黄骅港,神优4号,,,,,,1505.00,平仓价,2431,2022-10-15 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-15,黄骅港,建优2号,,,,,,1356.00,平仓价,2432,2022-10-15 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-15,黄骅港,建优2号,,,,,,1356.00,平仓价,2433,2022-10-15 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-14,巴图塔,神优2号,,,,,,1365.00,车板价,2434,2022-10-14 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-14,巴图塔,神优3号,,,,,,1301.00,车板价,2435,2022-10-14 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-14,巴图塔,神优4号,,,,,,1260.00,车板价,2436,2022-10-14 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-14,巴图塔,神优2号,,,,,,1365.00,车板价,2437,2022-10-14 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-14,巴图塔,神优3号,,,,,,1301.00,车板价,2438,2022-10-14 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-14,巴图塔,神优4号,,,,,,1260.00,车板价,2439,2022-10-14 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-10,黄骅港,特低灰,,,,,,1641.00,平仓价,2440,2022-10-10 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-10,黄骅港,神优1号,,,,,,1604.00,平仓价,2441,2022-10-10 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-10,黄骅港,神优2号,,,,,,1563.00,平仓价,2442,2022-10-10 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-10,黄骅港,神优3号,,,,,,1546.00,平仓价,2443,2022-10-10 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-10,黄骅港,神优4号,,,,,,1505.00,平仓价,2444,2022-10-10 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-10,黄骅港,建优2号,,,,,,1356.00,平仓价,2445,2022-10-10 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-10,黄骅港,建优2号,,,,,,1356.00,平仓价,2446,2022-10-10 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-10,黄骅港,特低灰,,,,,,1641.00,平仓价,2447,2022-10-10 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-10,黄骅港,神优1号,,,,,,1604.00,平仓价,2448,2022-10-10 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-10,黄骅港,神优2号,,,,,,1563.00,平仓价,2449,2022-10-10 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-10,黄骅港,神优3号,,,,,,1546.00,平仓价,2450,2022-10-10 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-10,黄骅港,神优4号,,,,,,1505.00,平仓价,2451,2022-10-10 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-10,黄骅港,建优2号,,,,,,1356.00,平仓价,2452,2022-10-10 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-10,黄骅港,建优2号,,,,,,1356.00,平仓价,2453,2022-10-10 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-09,巴图塔,神优2号,,,,,,1365.00,车板价,2454,2022-10-09 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-09,巴图塔,神优3号,,,,,,1301.00,车板价,2455,2022-10-09 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-09,巴图塔,神优4号,,,,,,1260.00,车板价,2456,2022-10-09 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-09,巴图塔,神优2号,,,,,,1365.00,车板价,2457,2022-10-09 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-09,巴图塔,神优3号,,,,,,1301.00,车板价,2458,2022-10-09 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-09,巴图塔,神优4号,,,,,,1260.00,车板价,2459,2022-10-09 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-01,黄骅港,特低灰,,,,,,1641.00,平仓价,2460,2022-10-01 00:00:00,1,0,2024-07-17 09:08:40,0,2024-07-17 09:08:40,,,
2022-10-01,黄骅港,神优1号,,,,,,1604.00,平仓价,2461,2022-10-01 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-10-01,黄骅港,神优2号,,,,,,1563.00,平仓价,2462,2022-10-01 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-10-01,黄骅港,神优3号,,,,,,1546.00,平仓价,2463,2022-10-01 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-10-01,黄骅港,神优4号,,,,,,1505.00,平仓价,2464,2022-10-01 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-10-01,黄骅港,建优2号,,,,,,1356.00,平仓价,2465,2022-10-01 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-10-01,黄骅港,建优2号,,,,,,1356.00,平仓价,2466,2022-10-01 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-10-01,黄骅港,特低灰,,,,,,1641.00,平仓价,2467,2022-10-01 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-10-01,黄骅港,神优1号,,,,,,1604.00,平仓价,2468,2022-10-01 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-10-01,黄骅港,神优2号,,,,,,1563.00,平仓价,2469,2022-10-01 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-10-01,黄骅港,神优3号,,,,,,1546.00,平仓价,2470,2022-10-01 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-10-01,黄骅港,神优4号,,,,,,1505.00,平仓价,2471,2022-10-01 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-10-01,黄骅港,建优2号,,,,,,1356.00,平仓价,2472,2022-10-01 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-10-01,黄骅港,建优2号,,,,,,1356.00,平仓价,2473,2022-10-01 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-30,巴图塔,神优2号,,,,,,1365.00,车板价,2474,2022-09-30 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-30,巴图塔,神优3号,,,,,,1301.00,车板价,2475,2022-09-30 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-30,巴图塔,神优4号,,,,,,1260.00,车板价,2476,2022-09-30 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-30,巴图塔,神优2号,,,,,,1365.00,车板价,2477,2022-09-30 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-30,巴图塔,神优3号,,,,,,1301.00,车板价,2478,2022-09-30 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-30,巴图塔,神优4号,,,,,,1260.00,车板价,2479,2022-09-30 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-24,黄骅港,特低灰,,,,,,1589.00,平仓价,2480,2022-09-24 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-24,黄骅港,神优1号,,,,,,1556.00,平仓价,2481,2022-09-24 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-24,黄骅港,神优2号,,,,,,1521.00,平仓价,2482,2022-09-24 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-24,黄骅港,神优3号,,,,,,1504.00,平仓价,2483,2022-09-24 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-24,黄骅港,神优4号,,,,,,1469.00,平仓价,2484,2022-09-24 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-24,黄骅港,建优2号,,,,,,1320.00,平仓价,2485,2022-09-24 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-24,黄骅港,建优2号,,,,,,1320.00,平仓价,2486,2022-09-24 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-24,黄骅港,特低灰,,,,,,1589.00,平仓价,2487,2022-09-24 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-24,黄骅港,神优1号,,,,,,1556.00,平仓价,2488,2022-09-24 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-24,黄骅港,神优2号,,,,,,1521.00,平仓价,2489,2022-09-24 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-24,黄骅港,神优3号,,,,,,1504.00,平仓价,2490,2022-09-24 00:00:00,1,0,2024-07-17 09:08:43,0,2024-07-17 09:08:43,,,
2022-09-24,黄骅港,神优4号,,,,,,1469.00,平仓价,2491,2022-09-24 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-24,黄骅港,建优2号,,,,,,1320.00,平仓价,2492,2022-09-24 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-24,黄骅港,建优2号,,,,,,1320.00,平仓价,2493,2022-09-24 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-23,巴图塔,神优2号,,,,,,1276.00,车板价,2494,2022-09-23 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-23,巴图塔,神优3号,,,,,,1259.00,车板价,2495,2022-09-23 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-23,巴图塔,神优4号,,,,,,1224.00,车板价,2496,2022-09-23 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-23,巴图塔,神优2号,,,,,,1276.00,车板价,2497,2022-09-23 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-23,巴图塔,神优3号,,,,,,1259.00,车板价,2498,2022-09-23 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-23,巴图塔,神优4号,,,,,,1224.00,车板价,2499,2022-09-23 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-17,黄骅港,特低灰,,,,,,1473.00,平仓价,2500,2022-09-17 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-17,黄骅港,神优1号,,,,,,1440.00,平仓价,2501,2022-09-17 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-17,黄骅港,神优2号,,,,,,1405.00,平仓价,2502,2022-09-17 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-17,黄骅港,神优3号,,,,,,1388.00,平仓价,2503,2022-09-17 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-17,黄骅港,神优4号,,,,,,1353.00,平仓价,2504,2022-09-17 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-17,黄骅港,建优2号,,,,,,1213.00,平仓价,2505,2022-09-17 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-17,黄骅港,建优2号,,,,,,1213.00,平仓价,2506,2022-09-17 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-17,黄骅港,特低灰,,,,,,1473.00,平仓价,2507,2022-09-17 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-17,黄骅港,神优1号,,,,,,1440.00,平仓价,2508,2022-09-17 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-17,黄骅港,神优2号,,,,,,1405.00,平仓价,2509,2022-09-17 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-17,黄骅港,神优3号,,,,,,1388.00,平仓价,2510,2022-09-17 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-17,黄骅港,神优4号,,,,,,1353.00,平仓价,2511,2022-09-17 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-17,黄骅港,建优2号,,,,,,1213.00,平仓价,2512,2022-09-17 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-17,黄骅港,建优2号,,,,,,1213.00,平仓价,2513,2022-09-17 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-16,巴图塔,神优2号,,,,,,1160.00,车板价,2514,2022-09-16 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-16,巴图塔,神优3号,,,,,,1143.00,车板价,2515,2022-09-16 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-16,巴图塔,神优4号,,,,,,1108.00,车板价,2516,2022-09-16 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-16,巴图塔,神优2号,,,,,,1160.00,车板价,2517,2022-09-16 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-16,巴图塔,神优3号,,,,,,1143.00,车板价,2518,2022-09-16 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-16,巴图塔,神优4号,,,,,,1108.00,车板价,2519,2022-09-16 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-10,黄骅港,特低灰,,,,,,1400.00,平仓价,2520,2022-09-10 00:00:00,1,0,2024-07-17 09:08:46,0,2024-07-17 09:08:46,,,
2022-09-10,黄骅港,神优1号,,,,,,1367.00,平仓价,2521,2022-09-10 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-10,黄骅港,神优2号,,,,,,1332.00,平仓价,2522,2022-09-10 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-10,黄骅港,神优3号,,,,,,1315.00,平仓价,2523,2022-09-10 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-10,黄骅港,神优4号,,,,,,1280.00,平仓价,2524,2022-09-10 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-10,黄骅港,建优2号,,,,,,1140.00,平仓价,2525,2022-09-10 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-10,黄骅港,建优2号,,,,,,1140.00,平仓价,2526,2022-09-10 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
